Date,DC_PL_pair,LE_QS_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_QS_pair_DC_PL_pair_pair,sharpe,CAGR
1992-10-30,1.0357647000197858,1.4090163941359877,-0.4243505395911983,0.4378478328753349,0.5509370933670172,False,False,0.0,False,False,-1.0,-1.0,-2.3004726469164954e-05,2.3004726469164954e-05,1.009545867000845,1.009545867000845,1.0691484615976543,0.017
1992-10-31,1.0357647000197858,1.4090163941359877,-0.4243750656483137,0.4378132752587759,0.5428438092902907,False,False,0.0,False,False,-1.0,-1.0,-2.1152767016762756e-05,2.1152767016762756e-05,1.0095670197678617,1.0095670197678617,1.0691484615976543,0.017
1992-11-01,1.0357647000197858,1.4090163941359877,-0.4243976270121676,0.43778148592723154,0.5351633407514734,False,False,0.0,False,False,-1.0,-1.0,-1.9457917142390862e-05,1.9457917142390862e-05,1.009586477685004,1.009586477685004,1.0691484615976543,0.017
1992-11-02,1.0357647000197858,1.4090163941359877,-0.4244183899127107,0.4377522306599766,0.5278652306614082,False,False,0.0,False,False,-1.0,-1.0,-1.7906522262185546e-05,1.7906522262185546e-05,1.0096043842072662,1.0096043842072662,1.0691484615976543,0.017
1992-11-03,1.0357647000197858,1.4090163941359877,-0.4244375061243705,0.43772529560435414,0.5209214410069065,False,False,0.0,False,False,-1.0,-1.0,-1.648609863896006e-05,1.648609863896006e-05,1.0096208703059053,1.0096208703059053,1.0691484615976543,0.017
1992-11-04,1.0357647000197858,1.4090163941359877,-0.4244551142130862,0.43770048551868435,0.5143061518570988,False,False,0.0,False,False,-1.0,-1.0,-1.5185240908205041e-05,1.5185240908205041e-05,1.0096360555468133,1.0096360555468133,1.0691484615976543,0.017
1992-11-05,1.0357647000197858,1.4090163941359877,-0.4244713406829532,0.43767762215662276,0.507995577280259,False,False,0.0,False,False,-1.0,-1.0,-1.3993535014058644e-05,1.3993535014058644e-05,1.0096500490818274,1.0096500490818274,1.0691484615976543,0.017
1992-11-06,1.0357647000197858,1.4090163941359877,-0.4244863010287994,0.4376565427840635,0.5019677967952035,False,False,0.0,False,False,-1.0,-1.0,-1.2901476675883236e-05,1.2901476675883236e-05,1.0096629505585033,1.0096629505585033,1.0691484615976543,0.017
1992-11-07,1.0357647000197858,1.4090163941359877,-0.4245001007010221,0.43763709881966795,0.4962026010787007,False,False,0.0,False,False,-1.0,-1.0,-1.1900395381662514e-05,1.1900395381662514e-05,1.009674850953885,1.009674850953885,1.0691484615976543,0.017
1992-11-08,1.0357647000197858,1.4090163941359877,-0.4245128359889052,0.4376191545902567,0.4906813507448053,False,False,0.0,False,False,-1.0,-1.0,-1.0982383800601715e-05,1.0982383800601715e-05,1.0096858333376857,1.0096858333376857,1.0691484615976543,0.017
1992-11-09,1.0357647000197858,1.4090163941359877,-0.42452459482844235,0.43760258619257286,0.48538684710191304,False,False,0.0,False,False,-1.0,-1.0,-1.0140232440898277e-05,1.0140232440898277e-05,1.0096959735701265,1.0096959735701265,1.0691484615976543,0.017
1992-11-10,1.0357647000197858,1.4090163941359877,-0.4245354575404433,0.43758728045327866,0.48030321387880287,False,False,0.0,False,False,-1.0,-1.0,-9.367369327671026e-06,9.367369327671026e-06,1.0097053409394543,1.0097053409394543,1.0691484615976543,0.017
1992-11-11,1.0357647000197858,1.4090163941359877,-0.42454549750441206,0.4375731339794502,0.47541578899040415,False,False,0.0,False,False,-1.0,-1.0,-8.657804448205837e-06,8.657804448205837e-06,1.0097139987439023,1.0097139987439023,1.0691484615976543,0.017
1992-11-12,1.0357647000197858,1.4090163941359877,-0.42455478177337486,0.437560052292274,0.47071102548934096,False,False,0.0,False,False,-1.0,-1.0,-8.006078690650168e-06,8.006078690650168e-06,1.009722004822593,1.009722004822593,1.0691484615976543,0.017
1992-11-13,1.0357647000197858,1.4090163941359877,-0.4245633716345151,0.43754794903710414,0.46617640091884655,False,False,0.0,False,False,-1.0,-1.0,-7.407216992852195e-06,7.407216992852195e-06,1.0097294120395859,1.0097294120395859,1.0691484615976543,0.017
1992-11-14,1.0357647000197858,1.4090163941359877,-0.4245713231201486,0.43753674526348874,0.46180033434730583,False,False,0.0,False,False,-1.0,-1.0,-6.856685421847548e-06,6.856685421847548e-06,1.0097362687250078,1.0097362687250078,1.0691484615976543,0.017
1992-11-15,1.0357647000197858,1.4090163941359877,-0.42457868747325433,0.43752636876923057,0.4575721104247993,False,False,0.0,False,False,-1.0,-1.0,-6.35035190240831e-06,6.35035190240831e-06,1.00974261907691,1.00974261907691,1.0691484615976543,0.017
1992-11-16,1.0357647000197858,1.4090163941359877,-0.4245855115714633,0.4375167535029789,0.45348180985730796,False,False,0.0,False,False,-1.0,-1.0,-5.8844503266424895e-06,5.8844503266424895e-06,1.0097485035272369,1.0097485035272369,1.0691484615976543,0.017
1992-11-17,1.0357647000197858,1.4090163941359877,-0.4245918383131132,0.4375078390202728,0.44952024574548993,False,False,0.0,False,False,-1.0,-1.0,-5.455547783936825e-06,5.455547783936825e-06,1.0097539590750209,1.0097539590750209,1.0691484615976543,0.017
1992-11-18,1.0357647000197858,1.4090163941359877,-0.42459770696869065,0.4374995699883526,0.44567890528185955,False,False,0.0,False,False,-1.0,-1.0,-5.060514666329383e-06,5.060514666329383e-06,1.009759019589687,1.009759019589687,1.0691484615976543,0.017
1992-11-19,1.0357647000197858,1.4090163941359877,-0.4246031535007154,0.43749189573543845,0.4419498963438135,False,False,0.0,False,False,-1.0,-1.0,-4.696497414491888e-06,4.696497414491888e-06,1.0097637160871016,1.0097637160871016,1.0691484615976543,0.017
1992-11-20,1.0357647000197858,1.4127022390284731,-0.42460444895410937,0.43592504428086454,0.2502666014029323,False,False,0.0,False,False,-1.0,-1.0,-0.0009579648336452977,0.0009579648336452977,1.0107216809207469,1.0107216809207469,1.0691484615976543,0.017
1992-11-21,1.0357647000197858,1.4110376011662904,-0.4246038739094623,0.4366326683326641,0.3336275179759098,False,False,0.0,False,False,-1.0,-1.0,0.0004328249228688532,-0.0004328249228688532,1.010288855997878,1.010288855997878,1.0691484615976543,0.017
1992-11-22,1.0357647000197858,1.4123462543821201,-0.42460034910664285,0.4360819873496782,0.2649426589396504,False,False,0.0,False,False,-1.0,-1.0,-0.00033671579942776077,0.00033671579942776077,1.0106255717973058,1.0106255717973058,1.0691484615976543,0.017
1992-11-23,1.0357647000197858,1.4135342733090357,-0.4245930765056756,0.4355878341692878,0.2033450217670306,False,False,0.0,False,False,-1.0,-1.0,-0.0003020604101635428,0.0003020604101635428,1.0109276322074694,1.0109276322074694,1.0691484615976543,0.017
1992-11-24,1.0357647000197858,1.4048330396884507,-0.424591611607353,0.4392843756592101,0.6471982831694822,False,False,0.0,False,False,-1.0,-1.0,0.002264697661630527,-0.002264697661630527,1.0086629345458389,1.0086629345458389,1.0691484615976543,0.017
1992-11-25,1.0357647000197858,1.4083664795493644,-0.4245914749747356,0.43778429916294537,0.4629107459446774,False,False,0.0,False,False,-1.0,-1.0,-0.0009181827051599479,0.0009181827051599479,1.0095811172509987,1.0095811172509987,1.0691484615976543,0.017
1992-11-26,1.0357647000197858,1.4070955589007017,-0.42459376962949597,0.4383206924372144,0.5247592851113021,False,False,0.0,False,False,-1.0,-1.0,0.0003284291050936631,-0.0003284291050936631,1.0092526881459052,1.0092526881459052,1.0691484615976543,0.017
1992-11-27,1.0357647000197858,1.4024167156247729,-0.4246028538021739,0.4402945603456355,0.7591315767317971,False,False,0.0,False,False,-1.0,-1.0,0.0012100452126141967,-0.0012100452126141967,1.008042642933291,1.008042642933291,1.0691484615976543,0.017
1992-11-28,1.0357647000197858,1.4051895321890349,-0.4246148731575911,0.43910032504696395,0.6113695834928473,False,False,0.0,False,False,-1.0,-1.0,-0.0007315694856004591,0.0007315694856004591,1.0087742124188914,1.0087742124188914,1.0691484615976543,0.017
1992-11-29,1.0357647000197858,1.4070981030584528,-0.42462742874407183,0.43827225052741403,0.5084348675496416,False,False,0.0,False,False,-1.0,-1.0,-0.000507008048179832,0.000507008048179832,1.0092812204670711,1.0092812204670711,1.0691484615976543,0.017
1992-11-30,1.0357647000197858,1.408823694220087,-0.4246386544529882,0.43752370214468006,0.41556505042686565,False,False,0.0,False,False,-1.0,-1.0,-0.00045810634791441343,0.00045810634791441343,1.0097393268149857,1.0097393268149857,1.0691484615976543,0.017
1992-12-01,1.0357647000197858,1.408823694220087,-0.4246486823390425,0.43750957462120377,0.41139106852697455,False,False,0.0,False,False,-1.0,-1.0,-8.64587029883533e-06,8.64587029883533e-06,1.0097479726852845,1.0097479726852845,1.0691484615976543,0.017
1992-12-02,1.0357647000197858,1.4167377091561175,-0.4246496245511789,0.4341475637391432,0.004683204940872238,False,False,0.0,False,False,-1.0,-1.0,-0.002053284583672209,0.002053284583672209,1.0118012572689565,1.0118012572689565,1.0691484615976543,0.017
1992-12-03,1.0357647000197858,1.4167377091561175,-0.4246426684709471,0.43415741868031554,0.0049338783508532475,False,False,0.0,False,False,-1.0,-1.0,6.018755227603849e-06,-6.018755227603849e-06,1.011795238513729,1.011795238513729,1.0691484615976543,0.017
1992-12-04,1.0357647000197858,1.4167377091561175,-0.42462890229705574,0.43417692173797817,0.006359368901908972,False,False,0.0,False,False,-1.0,-1.0,1.1911337308909206e-05,-1.1911337308909206e-05,1.01178332717642,1.01178332717642,1.0691484615976543,0.017
1992-12-05,1.0357647000197858,1.4167377091561175,-0.4246093165054209,0.434204669667551,0.008786257163437856,False,False,0.0,False,False,-1.0,-1.0,1.694711443497548e-05,-1.694711443497548e-05,1.0117663800619852,1.0117663800619852,1.0691484615976543,0.017
1992-12-06,1.0357647000197858,1.4167377091561175,-0.42458480713806424,0.4342393930125127,0.012057757742195436,False,False,0.0,False,False,-1.0,-1.0,2.1207815849761516e-05,-2.1207815849761516e-05,1.0117451722461355,1.0117451722461355,1.0691484615976543,0.017
1992-12-07,1.0357647000197858,1.4167377091561175,-0.42455618033289433,0.43427994968688954,0.01603290521804645,False,False,0.0,False,False,-1.0,-1.0,2.477122491512866e-05,-2.477122491512866e-05,1.0117204010212202,1.0117204010212202,1.0691484615976543,0.017
1992-12-08,1.0357647000197858,1.4167377091561175,-0.42452415764319296,0.4343253174389381,0.02058560579765852,False,False,0.0,False,False,-1.0,-1.0,2.771050508039783e-05,-2.771050508039783e-05,1.0116926905161399,1.0116926905161399,1.0691484615976543,0.017
1992-12-09,1.0357647000197858,1.4167377091561175,-0.42448938180453194,0.4343745856809367,0.025603613832389502,False,False,0.0,False,False,-1.0,-1.0,3.0093819818671315e-05,-3.0093819818671315e-05,1.011662596696321,1.011662596696321,1.0691484615976543,0.017
1992-12-10,1.0357647000197858,1.4167377091561175,-0.42445242269306566,0.4344269470478479,0.030987477447025416,False,False,0.0,False,False,-1.0,-1.0,3.1984172288995466e-05,-3.1984172288995466e-05,1.0116306125240322,1.0116306125240322,1.0691484615976543,0.017
1992-12-11,1.0357647000197858,1.4167377091561175,-0.4244137832869927,0.43448168895149086,0.036649485772891524,False,False,0.0,False,False,-1.0,-1.0,3.343940636072133e-05,-3.343940636072133e-05,1.0115971731176714,1.0115971731176714,1.0691484615976543,0.017
1992-12-12,1.0357647000197858,1.4167377091561175,-0.42437390549602133,0.43453818532171784,0.042512641076917386,False,False,0.0,False,False,-1.0,-1.0,3.4512323413241227e-05,-3.4512323413241227e-05,1.0115626607942583,1.0115626607942583,1.0691484615976543,0.017
1992-12-13,1.0357647000197858,1.4167377091561175,-0.4243331757648303,0.43459588866778,0.048509671931849865,False,False,0.0,False,False,-1.0,-1.0,3.525087956308414e-05,-3.525087956308414e-05,1.0115274099146951,1.0115274099146951,1.0691484615976543,0.017
1992-12-14,1.0357647000197858,1.4167377091561175,-0.4242919303881822,0.4346543225482057,0.0545820980754404,False,False,0.0,False,False,-1.0,-1.0,3.569843614166054e-05,-3.569843614166054e-05,1.0114917114785535,1.0114917114785535,1.0691484615976543,0.017
1992-12-15,1.0357647000197858,1.4167377091561175,-0.4242504604994657,0.43471307450334484,0.0606793534216158,False,False,0.0,False,False,-1.0,-1.0,3.5894042735620095e-05,-3.5894042735620095e-05,1.011455817435818,1.011455817435818,1.0691484615976543,0.017
1992-12-16,1.0357647000197858,1.4167377091561175,-0.42420901671259675,0.4347717894790123,0.06675797054205929,False,False,0.0,False,False,-1.0,-1.0,3.587273722670652e-05,-3.587273722670652e-05,1.0114199446985912,1.0114199446985912,1.0691484615976543,0.017
1992-12-17,1.0357647000197858,1.4167377091561175,-0.42416781341066406,0.43483016375060213,0.07278082761115247,False,False,0.0,False,False,-1.0,-1.0,3.566585130337749e-05,-3.566585130337749e-05,1.0113842788472878,1.0113842788472878,1.0691484615976543,0.017
1992-12-18,1.0357647000197858,1.4167377091561175,-0.4241270326844917,0.43488793934317727,0.07871645712096358,False,False,0.0,False,False,-1.0,-1.0,3.530131306251653e-05,-3.530131306251653e-05,1.0113489775342253,1.0113489775342253,1.0691484615976543,0.017
1992-12-19,1.0357647000197858,1.4167377091561175,-0.4240868279312235,0.43494489893321964,0.08453841448419701,False,False,0.0,False,False,-1.0,-1.0,3.4803940770467996e-05,-3.4803940770467996e-05,1.0113141735934548,1.0113141735934548,1.0691484615976543,0.017
1992-12-20,1.0357647000197858,1.4167377091561175,-0.424047327127769,0.43500086121101567,0.09022470383569776,False,False,0.0,False,False,-1.0,-1.0,3.419572373365838e-05,-3.419572373365838e-05,1.0112799778697212,1.0112799778697212,1.0691484615976543,0.017
1992-12-21,1.0357647000197858,1.4167377091561175,-0.42400863579700304,0.4350556766783291,0.09575725782805246,False,False,0.0,False,False,-1.0,-1.0,3.3496087673722665e-05,-3.3496087673722665e-05,1.0112464817820475,1.0112464817820475,1.0691484615976543,0.017
1992-12-22,1.0357647000197858,1.4167377091561175,-0.4239708396863934,0.43510922385348927,0.10189814848955035,False,False,0.0,False,False,-1.0,-1.0,3.272214308977224e-05,-3.272214308977224e-05,1.0112137596389577,1.0112137596389577,1.0691484615976543,0.017
1992-12-23,1.0357647000197858,1.4167377091561175,-0.42393400717956364,0.43516140585483776,0.10778824070622921,False,False,0.0,False,False,-1.0,-1.0,3.1888915900293295e-05,-3.1888915900293295e-05,1.0111818707230573,1.0111818707230573,1.0691484615976543,0.017
1992-12-24,1.0357647000197858,1.4167377091561175,-0.42389819146143504,0.43521214733329106,0.1158369763653339,False,False,0.0,False,False,-1.0,-1.0,3.100956026062625e-05,-3.100956026062625e-05,1.0111508611627966,1.0111508611627966,1.0691484615976543,0.017
1992-12-25,1.0357647000197858,1.4152733736901728,-0.4238650039746108,0.43587984585543993,0.19809833849982128,False,False,0.0,False,False,-1.0,-1.0,0.0004082161245609391,-0.0004082161245609391,1.0107426450382357,1.0107426450382357,1.0691484615976543,0.017
1992-12-26,1.0357647000197858,1.417223636077091,-0.42383214549581233,0.435099765693856,0.10523581799740941,False,False,0.0,False,False,-1.0,-1.0,-0.0004766964281332049,0.0004766964281332049,1.011219341466369,1.011219341466369,1.0691484615976543,0.017
1992-12-27,1.0357647000197858,1.4190004102744809,-0.4237978355343782,0.4343953975230661,0.021284688374082598,False,False,0.0,False,False,-1.0,-1.0,-0.0004302446651936738,0.0004302446651936738,1.0116495861315626,1.0116495861315626,1.0691484615976543,0.017
1992-12-28,1.0357647000197858,1.4206118869082034,-0.4237607245469327,0.43376517752358035,-0.05269164311397829,False,False,0.0,False,True,0.0,0.0,-0.00038480508416382006,0.00038480508416382006,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1992-12-29,1.0357647000197858,1.4220723501257693,-0.4237198184092672,0.433204462059655,-0.11850809290576317,False,False,0.0,False,False,0.0,0.0,-0.00034224923940711293,-0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1992-12-30,1.0357647000197858,1.4287261190580889,-0.42366856951665177,0.4304583489273678,-0.4487640044118758,False,False,0.0,False,False,0.0,0.0,-0.0016733663849752918,-0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1992-12-31,1.0357647000197858,1.4287261190580889,-0.42360861069668904,0.43054401365951644,-0.4356239974282235,False,False,0.0,False,False,0.0,0.0,5.2203226707358515e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-01,1.0357647000197858,1.4287261190580889,-0.4235414296508055,0.43063999697447597,-0.42131568444780315,False,False,0.0,False,False,0.0,0.0,5.849468878294467e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-02,1.0357647000197858,1.4287261190580889,-0.42346837037782875,0.4307443786660172,-0.4060755693734733,False,False,0.0,False,False,0.0,0.0,6.361692127947031e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-03,1.0357647000197858,1.4287261190580889,-0.4233906378071548,0.4308554372200406,-0.39011479070836963,False,False,0.0,False,False,0.0,0.0,6.769081276363013e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-04,1.0357647000197858,1.4287261190580889,-0.4233093045996588,0.43097164009793687,-0.3736204990140703,False,False,0.0,False,False,0.0,0.0,7.083132379343929e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-05,1.0357647000197858,1.4287261190580889,-0.42322531932127133,0.4310916320587854,-0.3567574554320598,False,False,0.0,False,False,0.0,0.0,7.314630471855777e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-06,1.0357647000197858,1.4287261190580889,-0.4231395153899878,0.43121422237652807,-0.3396697447624146,False,False,0.0,False,False,0.0,0.0,7.473583090128928e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-07,1.0357647000197858,1.4287261190580889,-0.4230526203515037,0.4313383715876269,-0.32248252513410325,False,False,0.0,False,False,0.0,0.0,7.569192182205642e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-08,1.0357647000197858,1.4287261190580889,-0.4229652651595866,0.4314631782319541,-0.3053037585128847,False,False,0.0,False,False,0.0,0.0,7.609853960023545e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-09,1.0357647000197858,1.4287261190580889,-0.42287799323126063,0.4315878659154141,-0.2882258834017322,False,False,0.0,False,False,0.0,0.0,7.603178580787598e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-10,1.0357647000197858,1.4287261190580889,-0.4227912691192864,0.43171177091934376,-0.2713274041268172,False,False,0.0,False,False,0.0,0.0,7.556023409514473e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-11,1.0357647000197858,1.4287261190580889,-0.4227054866996721,0.4318343305028026,-0.2546743809141244,False,False,0.0,False,False,0.0,0.0,7.474535097155792e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-12,1.0357647000197858,1.4287261190580889,-0.4226209768136414,0.4319550719842934,-0.23832181224575985,False,False,0.0,False,False,0.0,0.0,7.364196878709647e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-13,1.0357647000197858,1.4287261190580889,-0.4225380143345018,0.43207360264514194,-0.2223149062980149,False,False,0.0,False,False,0.0,0.0,7.229878416784869e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-14,1.0357647000197858,1.4287261190580889,-0.42245682465254636,0.43218960046434973,-0.20669024205753433,False,False,0.0,False,False,0.0,0.0,7.075886234071076e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-15,1.0357647000197858,1.4287261190580889,-0.4223775895873401,0.4323028056715551,-0.19147682334455607,False,False,0.0,False,False,0.0,0.0,6.90601333545433e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-16,1.0357647000197858,1.4287261190580889,-0.4223004527479827,0.4324130130886866,-0.17669703072341006,False,False,0.0,False,False,0.0,0.0,6.723587050248135e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-17,1.0357647000197858,1.4287261190580889,-0.4222255243693823,0.43252006522025166,-0.1623674773739452,False,False,0.0,False,False,0.0,0.0,6.53151445149238e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-18,1.0357647000197858,1.4287261190580889,-0.42215288565714726,0.4326238460456767,-0.1484997756027773,False,False,0.0,False,False,0.0,0.0,6.332324957478665e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-19,1.0357647000197858,1.4287261190580889,-0.42208259267613524,0.432724275463635,-0.13510122092415566,False,False,0.0,False,False,0.0,0.0,6.128209904413105e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-20,1.0357647000197858,1.4287261190580889,-0.4220146798185618,0.4328213043370701,-0.12297248967344994,False,False,0.0,False,False,0.0,0.0,5.921059015303485e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-21,1.0357647000197858,1.4287261190580889,-0.42194916288730344,0.4329149100879994,-0.11091527531702178,False,False,0.0,False,False,0.0,0.0,5.712493786874896e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-22,1.0357647000197858,1.4287261190580889,-0.421886041828973,0.4330050927926987,-0.09965177898909644,False,False,0.0,False,False,0.0,0.0,5.5038978854590466e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-23,1.0357647000197858,1.4287261190580889,-0.42182530314975536,0.43309187173013397,-0.0891472500624833,False,False,0.0,False,False,0.0,0.0,5.2964446880553215e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-24,1.0357647000197858,1.4287261190580889,-0.4217669220450686,0.4331752823392594,-0.07819106060591925,False,False,0.0,False,False,0.0,0.0,5.091122134359003e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-25,1.0357647000197858,1.4287261190580889,-0.42171086427200116,0.43325537354381716,-0.06896634667842243,False,False,0.0,False,False,0.0,0.0,4.8887550716456116e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-26,1.0357647000197858,1.4287261190580889,-0.4216570877912801,0.4333322054064144,-0.060171458050441155,False,False,0.0,False,False,0.0,0.0,4.6900252819942304e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-27,1.0357647000197858,1.4261038276019464,-0.4216084215570994,0.43450731628799144,0.08126964669576331,False,True,0.0,False,False,0.0,0.0,0.0007178344710439426,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-28,1.0357647000197858,1.4232174691952861,-0.4215674847488756,0.43578249128046864,0.2343006089068662,False,False,0.0,False,False,0.0,0.0,0.0007795674169695143,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-29,1.0357647000197858,1.4198167750325608,-0.4215369320197217,0.4372594926424248,0.41108526257063194,False,False,0.0,False,False,0.0,0.0,0.0009037683159133373,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-30,1.0357647000197858,1.4186290681864375,-0.42151653208265477,0.43778909488619067,0.47272751433582544,False,False,0.0,False,False,0.0,0.0,0.00032416550053598507,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-01-31,1.0357647000197858,1.420443675903531,-0.42150292129295497,0.4370435410943442,0.3802575643286304,False,False,0.0,False,False,0.0,0.0,-0.0004561396403439126,-0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-01,1.0357647000197858,1.4220932156805306,-0.42149344167729996,0.4363617361566602,0.2958712182203752,False,False,0.0,False,False,0.0,0.0,-0.00041696331987446623,-0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-02,1.0357647000197858,1.4285872471544685,-0.42148086568362125,0.43364251038453905,-0.034114759653545934,False,False,0.0,False,True,0.0,0.0,-0.0016602036375624526,-0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-03,1.0357647000197858,1.4285872471544685,-0.42146568897344,0.4336641916391577,-0.032090055760837594,False,False,0.0,False,False,0.0,0.0,1.323750850036655e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-04,1.0357647000197858,1.4264636919246592,-0.42145055914376894,0.4345807794598533,0.07351143343886614,False,True,0.0,False,False,0.0,0.0,0.0005599368295206393,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-05,1.0357647000197858,1.4367349317334968,-0.4214248035692368,0.4302889636329361,-0.4551701788504546,False,False,0.0,False,True,0.0,0.0,-0.0026149829919580613,-0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-06,1.0357647000197858,1.4318015335329262,-0.4213951953008253,0.4324104131646572,-0.2026193727720381,False,False,0.0,False,False,0.0,0.0,0.001294262069263067,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-07,1.0357647000197858,1.431841526299189,-0.4213623812685253,0.4324405448991997,-0.20666313548650272,False,False,0.0,False,False,0.0,0.0,1.8383222146849818e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-08,1.0357647000197858,1.4318823612799942,-0.42132693800507665,0.43247408915820695,-0.20969787157819503,False,False,0.0,False,False,0.0,0.0,2.0465605269427357e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-09,1.0357647000197858,1.429443320252548,-0.421292042562472,0.43355160390330805,-0.0820979254586495,False,False,0.0,False,False,0.0,0.0,0.000657832326935557,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-10,1.0357647000197858,1.4269121147183457,-0.4212605041948382,0.43466298313181273,0.0523200947195815,False,True,0.0,False,False,0.0,0.0,0.0006789675791652042,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-11,1.0357647000197858,1.426686693825128,-0.4212322290208204,0.43479828386548247,0.06424531832115463,False,False,0.0,False,False,0.0,0.0,8.266521747690035e-05,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-12,1.0357647000197858,1.421705070154147,-0.4212121136840136,0.4369253023848787,0.327401416317061,False,False,0.0,False,False,0.0,0.0,0.0013012438439668939,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-13,1.0357647000197858,1.4185555383853292,-0.42120224134150847,0.43826592778447493,0.4919250197558418,False,False,0.0,False,False,0.0,0.0,0.0008208261694270225,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-14,1.0357647000197858,1.4198889416354707,-0.42119969349679837,0.43770791300343215,0.4154947378494921,False,False,0.0,False,False,0.0,0.0,-0.00034153962686282047,-0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-15,1.0357647000197858,1.4210967004968384,-0.42120214260586775,0.4371957249203884,0.34459458386208036,False,False,0.0,False,False,0.0,0.0,-0.000313392602037899,-0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-16,1.0357647000197858,1.4106465640426171,-0.4212191233638261,0.4415733909375612,0.9009876854430895,False,False,0.0,False,False,0.0,0.0,0.0026857571570809468,0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
1993-02-17,1.0357647000197858,1.4178711065564498,-0.4212412144219094,0.4384989532002104,0.49944827391390406,False,False,0.0,False,False,0.0,0.0,-0.0018826579402124646,-0.0,1.0120343912157266,1.0120343912157266,1.0691484615976543,0.017
