Date,HO_QS_pair,LE_QS_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_QS_pair_HO_QS_pair_pair,sharpe,CAGR
1991-03-18,1.301857596466709,1.2082275888727805,-0.5991179687005653,0.5779867376932669,,False,False,0.0,False,False,0.0,0.0,0.0001304780073712614,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-19,1.301857596466709,1.2082275888727805,-0.5988902557000658,0.5782618668228154,,False,False,0.0,False,False,0.0,0.0,0.00013583582796096477,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-20,1.301857596466709,1.2082275888727805,-0.5986559549111533,0.5785449555000742,,False,False,0.0,False,False,0.0,0.0,0.0001397851262210785,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-21,1.301857596466709,1.2082275888727805,-0.5984171296486814,0.5788335107711126,,False,False,0.0,False,False,0.0,0.0,0.00014250475649035837,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-22,1.301857596466709,1.2155375438760805,-0.5981650025122143,0.5747655784803825,,False,False,0.0,False,False,0.0,0.0,-0.0020049449536610284,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-23,1.301857596466709,1.2125812991713234,-0.5979069363583787,0.5768468267937203,,False,False,0.0,False,False,0.0,0.0,0.0010268295406384795,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-24,1.301857596466709,1.2122993159000175,-0.5976454245879396,0.5773324570879743,,False,False,0.0,False,False,0.0,0.0,0.00023965378586358486,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-25,1.301857596466709,1.2120466143149615,-0.5973825833554868,0.5778020588599659,,False,False,0.0,False,False,0.0,0.0,0.00023179758504620932,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-26,1.301857596466709,1.2115753762918655,-0.5971205510098765,0.5784010401853118,,False,False,0.0,False,False,0.0,0.0,0.000295747365678117,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-27,1.301857596466709,1.2102334702164048,-0.5968624130545341,0.5795147270739829,,False,False,0.0,False,False,0.0,0.0,0.0005501860647968157,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-28,1.301857596466709,1.2162741580110739,-0.5966001527070816,0.5762282480636253,,False,False,0.0,False,False,0.0,0.0,-0.0016209618605305858,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-29,1.301857596466709,1.2162741580110739,-0.5963356142023842,0.5765499994106875,,False,False,0.0,False,False,0.0,0.0,0.00015871984586669123,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-30,1.301857596466709,1.2162741580110739,-0.5960703937350877,0.5768725802112359,,False,False,0.0,False,False,0.0,0.0,0.00015915434110353515,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-03-31,1.301857596466709,1.2162741580110739,-0.5958058656157956,0.5771943189267981,,False,False,0.0,False,False,0.0,0.0,0.0001587640767430506,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-01,1.301857596466709,1.2162741580110739,-0.5955432062010388,0.5775137847853251,,False,False,0.0,False,False,0.0,0.0,0.0001576673756332207,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-02,1.301857596466709,1.2162741580110739,-0.5952834156926393,0.577829761267188,,False,False,0.0,False,False,0.0,0.0,0.0001559695710941548,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-03,1.301857596466709,1.2162741580110739,-0.595027337922562,0.5781412220413741,,False,False,0.0,False,False,0.0,0.0,0.00015376420642338988,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-04,1.301857596466709,1.2162741580110739,-0.5947756782513622,0.578447309196068,,False,False,0.0,False,False,0.0,0.0,0.00015113415719064953,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-05,1.301857596466709,1.2162741580110739,-0.5945290197140011,0.5787473136009131,,False,False,0.0,False,False,0.0,0.0,0.0001481526733866087,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-06,1.301857596466709,1.2165185145622752,-0.5942874882574777,0.5788958640287766,,False,False,0.0,False,False,0.0,0.0,7.336478160932866e-05,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-07,1.3017205294203251,1.2170462315277155,-0.5940504434487044,0.5787336758837112,,False,False,0.0,False,False,0.0,0.0,-8.010448642141442e-05,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-08,1.3015981884943923,1.2175250128916173,-0.593817418635316,0.5786106282151623,,False,False,0.0,False,False,0.0,0.0,-6.077671376646081e-05,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-09,1.2949018187969759,1.2091499458878094,-0.5935853128321599,0.5771681699061713,,False,False,0.0,False,False,0.0,0.0,-0.0007167012268983838,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-10,1.2990388331445129,1.2134057350363006,-0.5933586405478413,0.5790540557704195,,False,False,0.0,False,False,0.0,0.0,0.0009340583509886722,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-11,1.2894234709679542,1.2020832224960134,-0.5931314794100327,0.5764300708349142,,False,False,0.0,False,False,0.0,0.0,-0.0013104089230243827,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-12,1.2901542535401076,1.2036797942452857,-0.5929043891869813,0.5764872203563951,,False,False,0.0,False,False,0.0,0.0,2.8520268678443688e-05,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-13,1.3039057566648435,1.2122082965212535,-0.5926980796251076,0.5854322272110736,,False,False,0.0,False,False,0.0,0.0,0.004423011507325062,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-14,1.303843708423058,1.2122082965212535,-0.5925104604612202,0.5855976124763388,,False,False,0.0,False,False,0.0,0.0,8.178927805669938e-05,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-15,1.303785485381668,1.2122082965212535,-0.5923396559692505,0.5857464400571974,,False,False,0.0,False,False,0.0,0.0,7.361053276303744e-05,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-16,1.299534566912306,1.2122082965212535,-0.5921743336520393,0.581695926672359,,False,False,0.0,False,False,0.0,0.0,-0.002007815594297581,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-17,1.2902200135053004,1.2122082965212535,-0.5919930944908999,0.5726010728801412,,False,False,0.0,False,False,0.0,0.0,-0.00452967294688064,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-18,1.2827077207296398,1.2122082965212535,-0.5917817658745055,0.5653449544065662,,False,False,0.0,False,False,0.0,0.0,-0.003627931375692436,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-19,1.2817109105465807,1.2122082965212535,-0.5915432655839621,0.5646372562544266,,False,False,0.0,False,False,0.0,0.0,-0.00035406424713743765,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-20,1.2874085140487672,1.2122082965212535,-0.5912955851114632,0.5706351000802625,,False,False,0.0,False,False,0.0,0.0,0.0029926643594524087,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-21,1.2874138472384875,1.2122082965212535,-0.591041180012906,0.5709488252411312,,False,False,0.0,False,False,0.0,0.0,0.0001565589445974495,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-22,1.2874264845555154,1.2122082965212535,-0.5907822090929984,0.5712753892558289,,False,False,0.0,False,False,0.0,0.0,0.0001629904516705871,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-23,1.2678418268859766,1.2122082965212535,-0.5904756690034951,0.5520623220260023,,False,False,0.0,False,False,0.0,0.0,-0.00968585431218145,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-24,1.264599873502299,1.2138372087299438,-0.5901199022934991,0.5482903784863709,,False,False,0.0,False,False,0.0,0.0,-0.0019041474585245206,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-25,1.2750566545176016,1.203727206731185,-0.5897617973871695,0.565144333511981,,False,False,0.0,False,False,0.0,0.0,0.008490790150091684,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-26,1.276383602991044,1.2096837492325836,-0.5893978908484986,0.5633985525996552,,False,False,0.0,False,False,0.0,0.0,-0.0008775552531993147,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-27,1.290365780819857,1.2243554424145342,-0.589041731070856,0.569169331573976,,False,False,0.0,False,False,0.0,0.0,0.0028688045977738295,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-28,1.290432696642707,1.2243554424145342,-0.5886941183812657,0.5696618488851783,,False,False,0.0,False,False,0.0,0.0,0.00024488685522341876,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-29,1.2904972270379766,1.2243554424145342,-0.5883556930614766,0.5701407321625825,,False,False,0.0,False,False,0.0,0.0,0.00023814923591186356,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-04-30,1.276388557142453,1.2243554424145342,-0.5879943582846182,0.556474464467639,,False,False,0.0,False,False,0.0,0.0,-0.006845789487978917,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-01,1.2754961516823542,1.2243554424145342,-0.587612912716232,0.5560490839651789,,False,False,0.0,False,False,0.0,0.0,-0.00021322937832192652,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-02,1.2834355223449772,1.2243554424145342,-0.5872342314212312,0.5644520951322767,,False,False,0.0,False,False,0.0,0.0,0.004196430107173085,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-03,1.2672157337033378,1.2243554424145342,-0.5868223179811026,0.5487366349528625,,False,False,0.0,False,False,0.0,0.0,-0.007914338055658764,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-04,1.2779151512710405,1.2243554424145342,-0.5864084116978823,0.5599428209310755,,False,False,0.0,False,False,0.0,0.0,0.005614638140406481,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-05,1.2780012334380426,1.2243554424145342,-0.5859949514020736,0.5605351254614733,,False,False,0.0,False,False,0.0,0.0,0.00029682496831941765,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-06,1.2780883066277644,1.2243554424145342,-0.5855840375872142,0.5611253032167816,,False,False,0.0,False,False,0.0,0.0,0.0002958208404658864,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-07,1.2828184596200145,1.2243554424145342,-0.5851881910032098,0.5663401131285186,,False,False,0.0,False,False,0.0,0.0,0.0026083220339252655,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-08,1.26971198572053,1.2243554424145342,-0.5847769151935492,0.5537371870049254,,False,False,0.0,False,False,0.0,0.0,-0.00634688523002486,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-09,1.2743061739940045,1.2243554424145342,-0.584364919208849,0.5588358048045206,,False,False,0.0,False,False,0.0,0.0,0.002562407229626801,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-10,1.2598274152211126,1.2243554424145342,-0.5839208113258249,0.5449007919352286,,False,False,0.0,False,False,0.0,0.0,-0.007056581527402519,-0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-11,1.2751302622342249,1.2243554424145342,-0.5834865130199638,0.5607353744427532,,False,False,0.0,False,False,0.0,0.0,0.00795897579244985,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-12,1.2752398490563968,1.2243554424145342,-0.5830629611106907,0.5613635393501887,,False,False,0.0,False,False,0.0,0.0,0.0003158010177878286,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-13,1.275348725162033,1.2243554424145342,-0.58265090701226,0.5619769161338078,,False,False,0.0,False,False,0.0,0.0,0.0003084278424614926,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-14,1.2814487930098393,1.2243554424145342,-0.5822647661192109,0.5685497576855576,,False,False,0.0,False,False,0.0,0.0,0.0032957348053173096,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-15,1.2814487930098393,1.2243554424145342,-0.5819027372863301,0.5689930096574061,,False,False,0.0,False,False,0.0,0.0,0.00022230350293751168,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-16,1.2814487930098393,1.2243554424145342,-0.5815631553091274,0.5694087786993401,,False,False,0.0,False,False,0.0,0.0,0.0002085635195980645,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-17,1.2814487930098393,1.2243554424145342,-0.581244480282548,0.5697989502024942,,False,False,0.0,False,False,0.0,0.0,0.00019576126145610454,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-18,1.2814487930098393,1.2243554424145342,-0.5809452877556054,0.5701652682011862,,False,False,0.0,False,False,0.0,0.0,0.00018382699744290938,0.0,1.0,1.0,1.0926697934679002,0.0114
1991-05-19,1.2814487930098393,1.2243554424145342,-0.5806642596360686,0.5705093465088126,,False,False,0.0,False,False,0.0,0.0,0.00017269641568997914,0.0,1.0,1.0,1.0926697934679002,0.0114
