Date,NG_CT_pair,DC_KC_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_KC_pair_NG_CT_pair_pair,sharpe,CAGR
2008-08-22,4.161060631076076,7.0732357902051035,-0.49676498730573465,0.6473247435443694,-0.5651301357072076,False,False,0.0,False,False,0.0,0.0,-2.5135164887788155e-07,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-08-23,4.161060631076076,7.0732357902051035,-0.4967652340911148,0.6473229979731863,-0.563342389834116,False,False,0.0,False,False,0.0,0.0,-2.274419630416838e-07,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-08-24,4.161060631076076,7.0732357902051035,-0.4967654574012036,0.6473214184482741,-0.5617854148264708,False,False,0.0,False,False,0.0,0.0,-2.0580665872275187e-07,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-08-25,4.161060631076076,7.0732357902051035,-0.49676565946905615,0.647319989174707,-0.5604274258793251,False,False,0.0,False,False,0.0,0.0,-1.862293909925105e-07,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-08-26,4.161060631076076,7.0732357902051035,-0.49676584231531457,0.6473186958600081,-0.5592414522606347,False,False,0.0,False,False,0.0,0.0,-1.6851439339581685e-07,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-08-27,4.161060631076076,7.0732357902051035,-0.4967660077684123,0.6473175255712356,-0.5582045167433061,False,False,0.0,False,False,0.0,0.0,-1.5248452113220584e-07,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-08-28,4.161060631076076,7.0732357902051035,-0.496766157482857,0.6473164666056666,-0.5572969728449128,False,False,0.0,False,False,0.0,0.0,-1.3797947924699715e-07,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-08-29,4.161060631076076,7.0732357902051035,-0.4967662929557748,0.6473155083737763,-0.5565019663051788,False,False,0.0,False,False,0.0,0.0,-1.2485422055253414e-07,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-08-30,4.161060631076076,7.0732357902051035,-0.49676641554188,0.6473146412933493,-0.5558049948835014,False,False,0.0,False,False,0.0,0.0,-1.1297749504949264e-07,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-08-31,4.161060631076076,7.0732357902051035,-0.4967665264670219,0.6473138566936658,-0.5551935464079282,False,False,0.0,False,False,0.0,0.0,-1.0223053713210312e-07,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-01,4.161060631076076,7.0732357902051035,-0.49676662684044265,0.6473131467287936,-0.5546567994741639,False,False,0.0,False,False,0.0,0.0,-9.250587917612533e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-02,4.161060631076076,7.0732357902051035,-0.4967667176658689,0.6473125042991383,-0.5541853746020297,False,False,0.0,False,False,0.0,0.0,-8.370627536401061e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-03,4.161060631076076,7.0732357902051035,-0.4967667998515489,0.6473119229804447,-0.5537711262788811,False,False,0.0,False,False,0.0,0.0,-7.574373094319506e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-04,4.161060631076076,7.0732357902051035,-0.4967668742193349,0.6473113969595592,-0.5534069683254634,False,False,0.0,False,False,0.0,0.0,-6.853862111970793e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-05,4.161060631076076,7.0732357902051035,-0.4967669415129008,0.6473109209763006,-0.5530867265798399,False,False,0.0,False,False,0.0,0.0,-6.20188952464093e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-06,4.161060631076076,7.0732357902051035,-0.4967670024051793,0.6473104902708569,-0.5528050141009483,False,False,0.0,False,False,0.0,0.0,-5.6119356757651796e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-07,4.161060631076076,7.0732357902051035,-0.49676705750509076,0.647310100536191,-0.552557125034475,False,False,0.0,False,False,0.0,0.0,-5.078101045956683e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-08,4.161060631076076,7.0732357902051035,-0.4967671073636324,0.6473097478749699,-0.5523389440261035,False,False,0.0,False,False,0.0,0.0,-4.595047324075845e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-09,4.161060631076076,7.0732357902051035,-0.4967671524793881,0.6473094287605923,-0.5521468686480253,False,False,0.0,False,False,0.0,0.0,-4.157943992854073e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-10,4.161060631076076,7.0732357902051035,-0.49676719330351415,0.6473091400019224,-0.5519777427693139,False,False,0.0,False,False,0.0,0.0,-3.7624200471399694e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-11,4.161060631076076,7.0732357902051035,-0.49676723024425096,0.6473088787113808,-0.5518287991668921,False,False,0.0,False,False,0.0,0.0,-3.404520248748472e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-12,4.161060631076076,7.0732357902051035,-0.49676726367100504,0.6473086422760677,-0.5516976099741389,False,False,0.0,False,False,0.0,0.0,-3.0806656112146847e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-13,4.161060631076076,7.0732357902051035,-0.4967672939180433,0.6473084283316339,-0.5515820437989365,False,False,0.0,False,False,0.0,0.0,-2.787617605237108e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-14,4.161060631076076,7.0732357902051035,-0.4967673212878357,0.647308234738639,-0.5514802285367829,False,False,0.0,False,False,0.0,0.0,-2.5224457491881186e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-15,4.161060631076076,7.0732357902051035,-0.49676734605407974,0.6473080595611549,-0.5513905190651153,False,False,0.0,False,False,0.0,0.0,-2.282498341653462e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-16,4.161060631076076,7.0732357902051035,-0.49676736846443753,0.6473079010474101,-0.5513114691293429,False,False,0.0,False,False,0.0,0.0,-2.065375890443667e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-17,4.161060631076076,7.0732357902051035,-0.49676738874301246,0.6473077576122681,-0.5512418068440817,False,False,0.0,False,False,0.0,0.0,-1.868907197564571e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-18,4.161060631076076,7.0732357902051035,-0.49676740709259,0.6473076278213798,-0.551180413311354,False,False,0.0,False,False,0.0,0.0,-1.6911275562259163e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-19,4.161060631076076,7.0732357902051035,-0.4967674236966658,0.6473075103768364,-0.5511263039436761,False,False,0.0,False,False,0.0,0.0,-1.530259198753919e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-20,4.161060631076076,7.0732357902051035,-0.4967674387212806,0.6473074041041933,-0.551078612124406,False,False,0.0,False,False,0.0,0.0,-1.3846934283438354e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-21,4.161060631076076,7.0732357902051035,-0.49676745231668035,0.6473073079407254,-0.551036574906082,False,False,0.0,False,False,0.0,0.0,-1.2529745793066412e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-22,4.161060631076076,7.0732357902051035,-0.49676746461881893,0.6473072209247981,-0.5509995204813221,False,False,0.0,False,False,0.0,0.0,-1.1337854817728018e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-23,4.161060631076076,7.0732357902051035,-0.4967674757507177,0.6473071421862535,-0.5509668571923156,False,False,0.0,False,False,0.0,0.0,-1.0259342225430711e-08,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-24,4.161060631076076,7.0732357902051035,-0.4967674858236956,0.6473070709377056,-0.5509380638945469,False,False,0.0,False,False,0.0,0.0,-9.283423178105798e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-25,4.161060631076076,7.0732357902051035,-0.4967674949384824,0.6473070064666695,-0.5509126814899336,False,False,0.0,False,False,0.0,0.0,-8.400338290606551e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-26,4.161060631076076,7.0732357902051035,-0.49676750318622587,0.6473069481284353,-0.5508903054939825,False,False,0.0,False,False,0.0,0.0,-7.601256767449826e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-27,4.161060631076076,7.0732357902051035,-0.49676751064940344,0.6473068953396206,-0.5508705795042316,False,False,0.0,False,False,0.0,0.0,-6.878187814045463e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-28,4.161060631076076,7.0732357902051035,-0.4967675174026469,0.6473068475723371,-0.5508531894559885,False,False,0.0,False,False,0.0,0.0,-6.2239007853095004e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-29,4.161060631076076,7.0732357902051035,-0.49676752351348863,0.6473068043489127,-0.5508378585702277,False,False,0.0,False,False,0.0,0.0,-5.6318526829369305e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-09-30,4.161060631076076,7.0732357902051035,-0.49676752904303706,0.6473067652371127,-0.5508243429127204,False,False,0.0,False,False,0.0,0.0,-5.096123174917167e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-10-01,4.161060631076076,7.0732357902051035,-0.49676753404658763,0.6473067298458197,-0.5508124274815497,False,False,0.0,False,False,0.0,0.0,-4.61135482275961e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-10-02,4.161060631076076,7.0732357902051035,-0.4967675385741759,0.6473066978211208,-0.5508019227660679,False,False,0.0,False,False,0.0,0.0,-4.172700020867833e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-10-03,4.161060631076076,7.0732357902051035,-0.4967675426710777,0.6473066688427682,-0.5507926617203018,False,False,0.0,False,False,0.0,0.0,-3.775772333531497e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-10-04,4.161060631076076,7.0732357902051035,-0.49676754637826204,0.647306642620979,-0.5507844970881929,False,False,0.0,False,False,0.0,0.0,-3.4166022873963254e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-10-05,4.161060631076076,7.0732357902051035,-0.49676754973280074,0.6473066188935359,-0.5507772990551347,False,False,0.0,False,False,0.0,0.0,-3.0915981980416294e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-10-06,4.161060631076076,7.0732357902051035,-0.49676755276823925,0.6473065974231638,-0.55077095318406,False,False,0.0,False,False,0.0,0.0,-2.79751017904156e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-10-07,4.161060631076076,7.0732357902051035,-0.4967675555149319,0.6473065779951588,-0.5507653585861169,False,False,0.0,False,False,0.0,0.0,-2.531397275645348e-09,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-10-08,4.161060631076076,7.076006443853746,-0.4967638905479638,0.6459561404848269,-6.2552268880536825,True,False,1.0,False,False,0.0,1.0,-0.0001759260632005008,-0.0,2.1432063595126483,2.1432063595126483,1.377742354472066,0.0213
2008-10-09,4.161060631076076,7.082520797039423,-0.4967489838569425,0.6428256220010802,-8.346462706392941,False,False,1.0,False,False,0.0,1.0,-0.0004076569818954249,-0.0004076569818954249,2.1427987025307527,2.1427987025307527,1.377742354472066,0.0213
2008-10-10,4.161060631076076,7.087599518704983,-0.4967194087655534,0.6405123885779158,-7.381407519282662,False,False,1.0,False,False,0.0,1.0,-0.0003011391833711028,-0.0003011391833711028,2.1424975633473817,2.1424975633473817,1.377742354472066,0.0213
2008-10-11,4.161060631076076,7.0956340110497065,-0.4966688997805527,0.6368798935625484,-7.084436723949874,False,False,1.0,False,False,0.0,1.0,-0.00047265854657653765,-0.00047265854657653765,2.142024904800805,2.142024904800805,1.377742354472066,0.0213
2008-10-12,4.1680937272837415,7.099495537405762,-0.49661791032072244,0.6423570891659978,-3.060548756164983,False,False,1.0,False,False,0.0,1.0,0.0007118945107082012,0.0007118945107082012,2.142736799311513,2.142736799311513,1.377742354472066,0.0213
2008-10-13,4.175385081105395,7.10304786880225,-0.49658254451229183,0.6481354966229618,0.7135885671381578,False,True,0.0,False,False,0.0,0.0,0.0007501858400190693,0.0007501858400190693,2.143486985151532,2.143486985151532,1.377742354472066,0.0213
2008-10-14,4.195315736345199,7.118424529053867,-0.49659278086776437,0.6603575040650336,6.256325391670034,False,False,0.0,True,False,-1.0,-1.0,0.001581057475023124,0.0,2.143486985151532,2.143486985151532,1.377742354472066,0.0213
2008-10-15,4.201383679902227,7.127492340876218,-0.4966405672606339,0.6615818405836387,5.430479235088621,False,False,0.0,False,False,-1.0,-1.0,0.00015815878789691255,-0.00015815878789691255,2.1433288263636356,2.1433288263636356,1.377742354472066,0.0213
2008-10-16,4.159086531732917,7.098005282856527,-0.49663820419880667,0.633945934661408,-4.4210427265613275,True,False,1.0,False,True,0.0,1.0,-0.003596445739954392,0.003596445739954392,2.14692527210359,2.14692527210359,1.377742354472066,0.0213
2008-10-17,4.204692957344209,7.099365749962977,-0.49672293513382787,0.6782751644340301,6.811255997608704,False,True,0.0,True,False,-1.0,-1.0,0.005733875920890601,0.005733875920890601,2.1526591480244806,2.1526591480244806,1.377742354472066,0.0213
2008-10-18,4.2650722611873215,7.116767865518103,-0.49701116138469503,0.727959199040892,8.092815610912686,False,False,0.0,False,False,-1.0,-1.0,0.00636796391624708,-0.00636796391624708,2.1462911841082333,2.1462911841082333,1.377742354472066,0.0213
2008-10-19,4.2706544151932935,7.118960940433295,-0.4974536479263265,0.7293013259297187,6.066928482193106,False,False,0.0,False,False,-1.0,-1.0,0.00017180307213747936,-0.00017180307213747936,2.146119381036096,2.146119381036096,1.377742354472066,0.0213
2008-10-20,4.2754758909906005,7.120883500522453,-0.49800982662653553,0.7292059334676564,5.003697520601341,False,False,0.0,False,False,-1.0,-1.0,-1.2195801795386743e-05,1.2195801795386743e-05,2.1461315768378917,2.1461315768378917,1.377742354472066,0.0213
2008-10-21,4.276561224793129,7.116588232084858,-0.49864503533053073,0.7279098343723356,4.289674321251781,False,False,0.0,False,False,-1.0,-1.0,-0.0001656311667239433,0.0001656311667239433,2.1462972080046154,2.1462972080046154,1.377742354472066,0.0213
2008-10-22,4.300691333526787,7.11710563889491,-0.49939010132080697,0.7464792274081713,4.5596180959809915,False,False,0.0,False,False,-1.0,-1.0,0.002364051089681377,-0.002364051089681377,2.143933156914934,2.143933156914934,1.377742354472066,0.0213
2008-10-23,4.302647147752197,7.1098362666476245,-0.500212801504355,0.7462160305751242,4.02901057671511,False,False,0.0,False,False,-1.0,-1.0,-3.348952945558503e-05,3.348952945558503e-05,2.1439666464443894,2.1439666464443894,1.377742354472066,0.0213
2008-10-24,4.302351468626143,7.098070047097753,-0.5010868481433824,0.7456019208249796,3.626965145247681,False,False,0.0,False,False,-1.0,-1.0,-7.813994868637183e-05,7.813994868637183e-05,2.144044786393076,2.144044786393076,1.377742354472066,0.0213
2008-10-25,4.246852475399248,7.092943015780432,-0.5018361770493488,0.6873570683311168,1.2687027869741954,False,False,0.0,False,False,-1.0,-1.0,-0.00746121661125012,0.00746121661125012,2.151506003004326,2.151506003004326,1.377742354472066,0.0213
2008-10-26,4.2494200106043065,7.096602668082711,-0.502484818031019,0.6834849102943221,1.0913230141493506,False,False,0.0,False,False,-1.0,-1.0,-0.0004954551625411231,0.0004954551625411231,2.1520014581668674,2.1520014581668674,1.377742354472066,0.0213
2008-10-27,4.252114543435791,7.1002302799112496,-0.5030517715729105,0.6803311225508151,0.9474965465983972,False,False,0.0,False,False,-1.0,-1.0,-0.0004030967374433096,0.0004030967374433096,2.1524045549043107,2.1524045549043107,1.377742354472066,0.0213
2008-10-28,4.267071631566518,7.098503785202116,-0.5035910643504742,0.6923285550807146,1.3812824481087895,False,False,0.0,False,False,-1.0,-1.0,0.0015299306316916663,-0.0015299306316916663,2.1508746242726193,2.1508746242726193,1.377742354472066,0.0213
2008-10-29,4.262776261902558,7.101812332750606,-0.5040846559872221,0.6828616352621575,0.9933876096384325,False,False,0.0,False,False,-1.0,-1.0,-0.0012071009750475924,0.0012071009750475924,2.1520817252476667,2.1520817252476667,1.377742354472066,0.0213
2008-10-30,4.2701817936640145,7.130737374981843,-0.504520590008271,0.6725779660441455,0.5851415596202652,False,False,0.0,False,False,-1.0,-1.0,-0.0013070601708049367,0.0013070601708049367,2.1533887854184717,2.1533887854184717,1.377742354472066,0.0213
2008-10-31,4.23884015611994,7.125468473059157,-0.5048272680360012,0.6417093733888288,-0.5990842739727767,False,False,0.0,False,True,0.0,0.0,-0.003939344963911112,0.003939344963911112,2.157328130382383,2.157328130382383,1.377742354472066,0.0213
2008-11-01,4.229146546036102,7.1231064254841785,-0.5050107323544601,0.6319013534635758,-0.9643366619342846,False,False,0.0,False,False,0.0,0.0,-0.001253198185425447,-0.0,2.157328130382383,2.157328130382383,1.377742354472066,0.0213
2008-11-02,4.23349050044324,7.12476789207437,-0.5051109893370969,0.6346919416803729,-0.8489234701375679,False,False,0.0,False,False,0.0,0.0,0.00035629280223219655,0.0,2.157328130382383,2.157328130382383,1.377742354472066,0.0213
2008-11-03,4.238065769323023,7.126277213787208,-0.5051594973785086,0.6381591538263578,-0.7110751604761454,False,False,0.0,False,False,0.0,0.0,0.0004423608524954826,0.0,2.157328130382383,2.157328130382383,1.377742354472066,0.0213
2008-11-04,4.2550154161310045,7.123994050696499,-0.5052188928716353,0.6558390290140022,-0.04271039625123091,False,False,0.0,False,False,0.0,0.0,0.0022510113873629944,0.0,2.157328130382383,2.157328130382383,1.377742354472066,0.0213
2008-11-05,4.292735328562387,7.149259712093081,-0.5053538601475369,0.6798293358588796,0.8525063179430388,False,True,0.0,False,False,0.0,0.0,0.0030345807341833728,0.0,2.157328130382383,2.157328130382383,1.377742354472066,0.0213
2008-11-06,4.251964353917671,7.149259712093081,-0.5054290181714222,0.6385210369819609,-0.7081477053194194,False,False,0.0,False,True,0.0,0.0,-0.005251895464998421,-0.0,2.157328130382383,2.157328130382383,1.377742354472066,0.0213
2008-11-07,4.215719399426116,7.149259712093081,-0.5053591834567032,0.6027753490028518,-1.9928796312978652,False,False,0.0,False,False,0.0,0.0,-0.004566001362569351,-0.0,2.157328130382383,2.157328130382383,1.377742354472066,0.0213
2008-11-08,4.1975336008398045,7.149259712093081,-0.5051355773809786,0.5861881683250973,-2.4832799587876213,True,False,1.0,False,False,0.0,1.0,-0.002124143632767862,-0.0,2.157328130382383,2.157328130382383,1.377742354472066,0.0213
2008-11-09,4.203796909528913,7.149259712093081,-0.5048227985089939,0.59468761440248,-2.1018604256287987,False,False,1.0,False,False,0.0,1.0,0.0010878725348473016,0.0010878725348473016,2.15841600291723,2.15841600291723,1.377742354472066,0.0213
2008-11-10,4.210242844350411,7.149259712093081,-0.5044698856638732,0.6036566148094793,-1.7415497032053286,False,False,1.0,False,False,0.0,1.0,0.001147396255209968,0.001147396255209968,2.1595633991724403,2.1595633991724403,1.377742354472066,0.0213
2008-11-11,4.2033915749689035,7.149259712093081,-0.5040763113270755,0.5996191105777533,-1.8228929920537196,False,False,1.0,False,False,0.0,1.0,-0.0005171537592102327,-0.0005171537592102327,2.15904624541323,2.15904624541323,1.377742354472066,0.0213
2008-11-12,4.14928314280526,7.149259712093081,-0.5035124241611948,0.5495420542113068,-3.230561991634054,True,False,1.0,False,False,0.0,1.0,-0.006462369308839329,-0.006462369308839329,2.1525838761043907,2.1525838761043907,1.377742354472066,0.0213
2008-11-13,4.146520254433376,7.149259712093081,-0.5028299173301422,0.5516585844298962,-2.9602720002991476,False,False,1.0,False,False,0.0,1.0,0.00027340470206079534,0.00027340470206079534,2.1528572808064514,2.1528572808064514,1.377742354472066,0.0213
2008-11-14,4.156687513974422,7.149259712093081,-0.5021037990224579,0.5670170523342821,-2.392667092613071,False,False,1.0,False,False,0.0,1.0,0.0019826695271163756,0.0019826695271163756,2.154839950333568,2.154839950333568,1.377742354472066,0.0213
2008-11-15,4.178828219288242,7.149259712093081,-0.50142150676037,0.5940356422293203,-1.5815327529713676,False,False,1.0,False,False,0.0,1.0,0.0034801532176520736,0.0034801532176520736,2.15832010355122,2.15832010355122,1.377742354472066,0.0213
2008-11-16,4.186623202554419,7.149259712093081,-0.5008055817069872,0.606234033665316,-1.2151336840336944,False,False,1.0,False,False,0.0,1.0,0.0015705384326211217,0.0015705384326211217,2.159890641983841,2.159890641983841,1.377742354472066,0.0213
2008-11-17,4.19401928987017,7.149259712093081,-0.5002697259608403,0.617461092878488,-0.8892114215407553,False,False,1.0,False,False,0.0,1.0,0.0014448165830859075,0.0014448165830859075,2.161335458566927,2.161335458566927,1.377742354472066,0.0213
2008-11-18,4.186122372689058,7.149259712093081,-0.499780497949729,0.6130617938072422,-0.9937742682776408,False,False,1.0,False,False,0.0,1.0,-0.0005669796805545301,-0.0005669796805545301,2.1607684788863724,2.1607684788863724,1.377742354472066,0.0213
2008-11-19,4.197994725744822,7.149259712093081,-0.49936670472137346,0.6278924621196249,-0.5786752927020057,False,False,1.0,False,False,0.0,1.0,0.0019091765116575111,0.0019091765116575111,2.1626776553980296,2.1626776553980296,1.377742354472066,0.0213
2008-11-20,4.208222204796503,7.149259712093081,-0.49904300936053836,0.6404341233735162,-0.23233458246794017,False,False,1.0,False,False,0.0,1.0,0.0016128658260801748,0.0016128658260801748,2.16429052122411,2.16429052122411,1.377742354472066,0.0213
2008-11-21,4.166784348762826,7.149259712093081,-0.498678201256478,0.6016043752208429,-1.269938492379716,False,False,1.0,False,False,0.0,1.0,-0.005021977150186677,-0.005021977150186677,2.159268544073923,2.159268544073923,1.377742354472066,0.0213
2008-11-22,4.216063505798512,7.149259712093081,-0.4984243048753953,0.652698703424849,0.11586750298635104,False,True,0.0,False,False,0.0,0.0,0.006567876993008899,0.006567876993008899,2.165836421066932,2.165836421066932,1.377742354472066,0.0213
2008-11-23,4.222408428861453,7.149259712093081,-0.4982722276476062,0.6601308660855496,0.3134043292244573,False,False,0.0,False,False,0.0,0.0,0.0009547157931205598,0.0,2.165836421066932,2.165836421066932,1.377742354472066,0.0213
2008-11-24,4.2282507144064105,7.149259712093081,-0.49821206348289215,0.6664032808694089,0.4768814032832149,False,False,0.0,False,False,0.0,0.0,0.0008051778892561493,0.0,2.165836421066932,2.165836421066932,1.377742354472066,0.0213
2008-11-25,4.29820327070477,7.149259712093081,-0.49840754743901194,0.7349582715959206,2.2363220112399556,False,False,0.0,True,False,-1.0,-1.0,0.008720402192271506,0.0,2.165836421066932,2.165836421066932,1.377742354472066,0.0213
2008-11-26,4.29820327070477,7.149259712093081,-0.4987829732475345,0.73227425498817,2.0829383093172344,False,False,0.0,False,False,-1.0,-1.0,-0.00034129850694208247,0.00034129850694208247,2.166177719573874,2.166177719573874,1.377742354472066,0.0213
2008-11-27,4.29820327070477,7.149259712093081,-0.49928041773066617,0.7287178951859139,1.923240803586653,False,False,0.0,False,False,-1.0,-1.0,-0.0004520209126428896,0.0004520209126428896,2.166629740486517,2.166629740486517,1.377742354472066,0.0213
2008-11-28,4.29820327070477,7.149259712093081,-0.499855866959643,0.7246038591968347,1.7637733028384723,False,False,0.0,False,False,-1.0,-1.0,-0.000522629460514221,0.000522629460514221,2.167152369947031,2.167152369947031,1.377742354472066,0.0213
2008-11-29,4.29820327070477,7.149259712093081,-0.5004761614613118,0.7201692127064212,1.6084648265778687,False,False,0.0,False,False,-1.0,-1.0,-0.0005630412474053359,0.0005630412474053359,2.1677154111944366,2.1677154111944366,1.377742354472066,0.0213
2008-11-30,4.29820327070477,7.149259712093081,-0.5011165895576707,0.7155906259186304,1.4596051834983719,False,False,0.0,False,False,-1.0,-1.0,-0.0005809787764222336,0.0005809787764222336,2.168296389970859,2.168296389970859,1.377742354472066,0.0213
2008-12-01,4.29820327070477,7.149259712093081,-0.5017589933141002,0.7109979146238912,1.3184548583903364,False,False,0.0,False,False,-1.0,-1.0,-0.000582431616687365,0.000582431616687365,2.168878821587546,2.168878821587546,1.377742354472066,0.0213
2008-12-02,4.29820327070477,7.149259712093081,-0.5023902797009762,0.7064846842914063,1.1856259205974127,False,False,0.0,False,False,-1.0,-1.0,-0.0005720247189030275,0.0005720247189030275,2.1694508463064492,2.1694508463064492,1.377742354472066,0.0213
2008-12-03,4.29820327070477,7.149259712093081,-0.5030012519045629,0.7021166853310947,1.0613210158130058,False,False,0.0,False,False,-1.0,-1.0,-0.000553311195806716,0.000553311195806716,2.1700041575022557,2.1700041575022557,1.377742354472066,0.0213
2008-12-04,4.29820327070477,7.149259712093081,-0.5035856934366396,0.6979383610317451,0.9454844712551029,False,False,0.0,False,False,-1.0,-1.0,-0.0005290043846387639,0.0005290043846387639,2.1705331618868944,2.1705331618868944,1.377742354472066,0.0213
2008-12-05,4.29820327070477,7.149259712093081,-0.5041396517345648,0.6939779692902088,0.8378987401920283,False,False,0.0,False,False,-1.0,-1.0,-0.0005011613462105812,0.0005011613462105812,2.171034323233105,2.171034323233105,1.377742354472066,0.0213
2008-12-06,4.29820327070477,7.149259712093081,-0.5046608790705707,0.6902515796960604,0.7382466077812244,False,False,0.0,False,False,-1.0,-1.0,-0.00047132766966925013,0.00047132766966925013,2.171505650902774,2.171505650902774,1.377742354472066,0.0213
2008-12-07,4.29820327070477,7.149259712093081,-0.5051483974034825,0.6867661845196671,0.6461517600689296,False,False,0.0,False,False,-1.0,-1.0,-0.0004406515364958805,0.0004406515364958805,2.1719463024392702,2.1719463024392702,1.377742354472066,0.0213
2008-12-08,4.29820327070477,7.149259712093081,-0.5056021607869129,0.683522112243685,0.5612055405318519,False,False,0.0,False,False,-1.0,-1.0,-0.0004099734180401887,0.0004099734180401887,2.17235627585731,2.17235627585731,1.377742354472066,0.0213
2008-12-09,4.29820327070477,7.149259712093081,-0.5060227944757784,0.68051489275833,0.48298478734926376,False,False,0.0,False,False,-1.0,-1.0,-0.0003798964941450891,0.0003798964941450891,2.1727361723514553,2.1727361723514553,1.377742354472066,0.0213
2008-12-10,4.29820327070477,7.149259712093081,-0.5064113942495635,0.6777366920514796,0.4110638352384754,False,False,0.0,False,False,-1.0,-1.0,-0.00035084184082704743,0.00035084184082704743,2.1730870141922827,2.1730870141922827,1.377742354472066,0.0213
2008-12-11,4.29820327070477,7.149259712093081,-0.5067693729354228,0.6751774094548777,0.3450226415038006,False,False,0.0,False,False,-1.0,-1.0,-0.0003230916003019774,0.0003230916003019774,2.1734101057925845,2.1734101057925845,1.377742354472066,0.0213
2008-12-12,4.29820327070477,7.149259712093081,-0.5070983438565767,0.6728255109018217,0.28445229308947095,False,False,0.0,False,False,-1.0,-1.0,-0.00029682267954357644,0.00029682267954357644,2.173706928472128,2.173706928472128,1.377742354472066,0.0213
2008-12-13,4.29820327070477,7.149259712093081,-0.5074000331017497,0.6706686561357342,0.2289587094659968,False,False,0.0,False,False,-1.0,-1.0,-0.00027213299219685226,0.00027213299219685226,2.1739790614643253,2.1739790614643253,1.377742354472066,0.0213
