Date,NG_CT_pair,LE_HO_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_HO_pair_NG_CT_pair_pair,sharpe,CAGR
1995-05-31,1.3739239028019867,1.6096673942440392,-0.5317181714002134,0.5180344993719999,-0.12003743131730966,False,False,0.0,False,False,0.0,0.0,-0.0011618681758291882,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-01,1.3739239028019867,1.6096673942440392,-0.5318081643770661,0.517889640611449,-0.12522519602692858,False,False,0.0,False,False,0.0,0.0,-6.496030411014463e-05,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-02,1.3739239028019867,1.6096673942440392,-0.5318828994028857,0.5177693420771793,-0.12999342967737196,False,False,0.0,False,False,0.0,0.0,-5.394363303231499e-05,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-03,1.3739239028019867,1.6096673942440392,-0.531943957083295,0.5176710595198563,-0.13397023617975007,False,False,0.0,False,False,0.0,0.0,-4.406940279311797e-05,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-04,1.3739239028019867,1.6096673942440392,-0.531992830276603,0.5175923899341357,-0.13682190211907125,False,False,0.0,False,False,0.0,0.0,-3.527380100405724e-05,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-05,1.3739239028019867,1.6096673942440392,-0.5320309125341647,0.5175310901658395,-0.13908018829235094,False,False,0.0,False,False,0.0,0.0,-2.748478181230936e-05,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-06,1.3739239028019867,1.6096673942440392,-0.5320594922732516,0.5174850862916954,-0.14080832309602898,False,False,0.0,False,False,0.0,0.0,-2.0626185035182165e-05,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-07,1.3739239028019867,1.6096673942440392,-0.5320797511665252,0.5174524762117494,-0.14271212301024075,False,False,0.0,False,False,0.0,0.0,-1.4620762299984015e-05,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-08,1.3739239028019867,1.6096673942440392,-0.5320927655674512,0.5174315273549231,-0.14417656160185202,False,False,0.0,False,False,0.0,0.0,-9.39235291211524e-06,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-09,1.3739239028019867,1.6096673942440392,-0.5320995100587699,0.5174206709671567,-0.14411433663818712,False,False,0.0,False,False,0.0,0.0,-4.867403017943182e-06,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-10,1.3739239028019867,1.6096673942440392,-0.5321008624240604,0.5174184941088434,-0.14330281004202094,False,False,0.0,False,False,0.0,0.0,-9.759817547479093e-07,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-11,1.3739239028019867,1.6096673942440392,-0.5320976095109554,0.5174237302170048,-0.1429431649248044,False,False,0.0,False,False,0.0,0.0,2.3475841294798913e-06,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-12,1.3739239028019867,1.6096673942440392,-0.5320904535872653,0.5174352488740446,-0.14248442051950858,False,False,0.0,False,False,0.0,0.0,5.164361635693046e-06,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-13,1.3739239028019867,1.6096673942440392,-0.5320800188952122,0.5174520452576115,-0.14194848716414415,False,False,0.0,False,False,0.0,0.0,7.530674091793344e-06,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-14,1.3739239028019867,1.6096673942440392,-0.5320668581898989,0.5174732296158395,-0.1408908654092527,False,False,0.0,False,False,0.0,0.0,9.498116798914969e-06,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-15,1.3739239028019867,1.6096673942440392,-0.5320514591107204,0.5174980170114946,-0.13944249803465278,False,False,0.0,False,False,0.0,0.0,1.1113680814468834e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-16,1.3739239028019867,1.6096673942440392,-0.5320342502824619,0.5175257175012353,-0.13873356147770605,False,False,0.0,False,False,0.0,0.0,1.2419950413678246e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-17,1.3739239028019867,1.6096673942440392,-0.5320156070793548,0.5175557268574011,-0.1385175075182115,False,False,0.0,False,False,0.0,0.0,1.3455348046916741e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-18,1.3739239028019867,1.6096673942440392,-0.5319958570128545,0.5175875178954809,-0.1379106838061048,False,False,0.0,False,False,0.0,0.0,1.4254407099887596e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-19,1.3739239028019867,1.6096673942440392,-0.5319752847243122,0.5176206324375723,-0.13724250251457698,False,False,0.0,False,False,0.0,0.0,1.4848057852516049e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-20,1.3739239028019867,1.6096673942440392,-0.5319541365786155,0.5176546739181491,-0.13652556122692486,False,False,0.0,False,False,0.0,0.0,1.5263915978033917e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-21,1.3739239028019867,1.6096673942440392,-0.5319326248655115,0.5176893006213268,-0.1355408640645502,False,False,0.0,False,False,0.0,0.0,1.5526565981880398e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-22,1.3739239028019867,1.6096673942440392,-0.5319109316226961,0.5177242195269622,-0.13467576932376943,False,False,0.0,False,False,0.0,0.0,1.5657834325171155e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-23,1.3739239028019867,1.6096673942440392,-0.5318892120996227,0.517759180735072,-0.13358357354336742,False,False,0.0,False,False,0.0,0.0,1.5677048759354534e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-24,1.3739239028019867,1.6096673942440392,-0.5318675978839825,0.5177939724332401,-0.1323281538789116,False,False,0.0,False,False,0.0,0.0,1.56012817496183e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-25,1.3739239028019867,1.6096673942440392,-0.5318461997143944,0.5178284163691227,-0.13070943870072696,False,False,0.0,False,False,0.0,0.0,1.5445576863081414e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-26,1.3739239028019867,1.6096673942440392,-0.53182511000341,0.5178623637892482,-0.12908597024733742,False,False,0.0,False,False,0.0,0.0,1.5223157734114285e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-27,1.3739239028019867,1.6096673942440392,-0.5318044050947593,0.517895691805604,-0.1274673997210982,False,False,0.0,False,False,0.0,0.0,1.4945619751015976e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-28,1.3739239028019867,1.6058857232510115,-0.5317894882692606,0.5199307558154198,-0.0673641183487289,False,False,0.0,False,False,0.0,0.0,0.0009134379621579419,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-29,1.3739239028019867,1.6011057714779755,-0.5317861004271212,0.5224781082163568,0.007495837639602272,False,True,0.0,False,False,0.0,0.0,0.0011446872867583821,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-06-30,1.3739239028019867,1.6149647336360071,-0.531773388078144,0.5151286347696499,-0.20721265478760753,False,False,0.0,False,True,0.0,0.0,-0.0032917142212562874,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-01,1.3739239028019867,1.6148835817994107,-0.5317527912123123,0.5152050506972136,-0.20550852580172974,False,False,0.0,False,False,0.0,0.0,3.4226670342018135e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-02,1.3739239028019867,1.6144013039528486,-0.5317262012458888,0.5155044301647291,-0.1963858268399637,False,False,0.0,False,False,0.0,0.0,0.00013410995405519247,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-03,1.3739239028019867,1.6144013039528486,-0.5316946152952862,0.5155554225645685,-0.19455366955316236,False,False,0.0,False,False,0.0,0.0,2.2843064925922455e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-04,1.3739239028019867,1.6144013039528486,-0.5316589287731042,0.5156130349325126,-0.19256568872938581,False,False,0.0,False,False,0.0,0.0,2.5809278083583643e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-05,1.3739239028019867,1.6144013039528486,-0.5316199403487998,0.5156759778955488,-0.19139535969568935,False,False,0.0,False,False,0.0,0.0,2.8198081462538487e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-06,1.3739239028019867,1.6144013039528486,-0.5315783579287126,0.515743108608759,-0.19092827901169107,False,False,0.0,False,False,0.0,0.0,3.007507367403693e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-07,1.3739239028019867,1.6150912348127162,-0.5315337886116839,0.5154483398084609,-0.20187072831645328,False,False,0.0,False,False,0.0,0.0,-0.00013204124298294703,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-08,1.3739239028019867,1.6286769776798289,-0.5314664327093291,0.5083367594386764,-0.4122083424502553,False,False,0.0,False,False,0.0,0.0,-0.003175505823899223,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-09,1.3739239028019867,1.6300449270316344,-0.5313771808615778,0.5077552247982006,-0.43148998458857213,False,False,0.0,False,False,0.0,0.0,-0.00025960294920786384,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-10,1.3739239028019867,1.631316543526099,-0.531267133046866,0.5072590396309531,-0.4481997432677228,False,False,0.0,False,False,0.0,0.0,-0.00022145302823206725,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-11,1.3739239028019867,1.6414543554096914,-0.5311222061117231,0.502111044325095,-0.6012162858911709,False,False,0.0,False,False,0.0,0.0,-0.002292341379728963,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-12,1.3739239028019867,1.6414543554096914,-0.5309471787063879,0.5023983438218986,-0.5927903383152836,False,False,0.0,False,False,0.0,0.0,0.00012794743399640134,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-13,1.3739239028019867,1.6414543554096914,-0.5307467825226879,0.5027272850104404,-0.5824404855354653,False,False,0.0,False,False,0.0,0.0,0.00014651382209753441,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-14,1.3739239028019867,1.6414543554096914,-0.530525549202958,0.5030904294066727,-0.5715298572443559,False,False,0.0,False,False,0.0,0.0,0.00016177445281301904,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-15,1.3739239028019867,1.6414543554096914,-0.5302877117534017,0.5034808287241265,-0.5602560230382165,False,False,0.0,False,False,0.0,0.0,0.00017394629375473624,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-16,1.3739239028019867,1.6414543554096914,-0.5300371466200661,0.5038921199535541,-0.5477956728132128,False,False,0.0,False,False,0.0,0.0,0.00018328848116642263,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-17,1.3739239028019867,1.6414543554096914,-0.52977734557404,0.5043185715120936,-0.5348910220693402,False,False,0.0,False,False,0.0,0.0,0.0001900806782721077,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-18,1.3739239028019867,1.6414543554096914,-0.5295114089741942,0.5047550943021732,-0.5216981588305958,False,False,0.0,False,False,0.0,0.0,0.00019460755584477064,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-19,1.3739239028019867,1.6414543554096914,-0.5292420539232227,0.5051972283237421,-0.5086527466163977,False,False,0.0,False,False,0.0,0.0,0.00019714797572481984,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-20,1.3739239028019867,1.6414543554096914,-0.5289716323862952,0.5056411129333284,-0.4965494107764572,False,False,0.0,False,False,0.0,0.0,0.0001979677480391064,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-21,1.3739239028019867,1.6414543554096914,-0.5287021555707581,0.5060834468258737,-0.48501187500338355,False,False,0.0,False,False,0.0,0.0,0.00019731507052169915,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-22,1.3739239028019867,1.6414543554096914,-0.5284353218295473,0.5065214422325542,-0.4750031625510579,False,False,0.0,False,False,0.0,0.0,0.00019541795154798925,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-23,1.3739239028019867,1.6414543554096914,-0.5281725461007405,0.5069527765971003,-0.4643354675608569,False,False,0.0,False,False,0.0,0.0,0.00019248307437995878,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-24,1.3739239028019867,1.6414543554096914,-0.5279149894732461,0.5073755440450655,-0.45381917999135524,False,False,0.0,False,False,0.0,0.0,0.00018869568493164556,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-25,1.3739239028019867,1.6414543554096914,-0.5276635879090898,0.5077882082375066,-0.4434930185715829,False,False,0.0,False,False,0.0,0.0,0.00018422018455503396,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-26,1.3739239028019867,1.6414543554096914,-0.5274190794848939,0.5081895576553375,-0.4336636563863743,False,False,0.0,False,False,0.0,0.0,0.0001792011875912243,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-27,1.3739239028019867,1.6414543554096914,-0.5271820297623939,0.5085786639547837,-0.42441672308480066,False,False,0.0,False,False,0.0,0.0,0.00017376486470922683,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-28,1.3739239028019867,1.6414543554096914,-0.5269528550790931,0.5089548437368375,-0.41496242355113494,False,False,0.0,False,False,0.0,0.0,0.00016802044066462454,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-29,1.3739239028019867,1.6414543554096914,-0.5267318436805324,0.5093176238596001,-0.40654859195221116,False,False,0.0,False,False,0.0,0.0,0.0001620617518231935,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-30,1.3739239028019867,1.6414543554096914,-0.5265191747071636,0.5096667102721968,-0.3977380501339922,False,False,0.0,False,False,0.0,0.0,0.00015596879686133292,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-07-31,1.3739239028019867,1.6414543554096914,-0.5263149351109047,0.5100019602470232,-0.38922384431856116,False,False,0.0,False,False,0.0,0.0,0.00014980923530632815,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-01,1.3739239028019867,1.6414543554096914,-0.5261191346165426,0.5103233578212851,-0.38101349471453083,False,False,0.0,False,False,0.0,0.0,0.00014363980450826652,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-02,1.3739239028019867,1.6414543554096914,-0.5259317188669694,0.5106309922196943,-0.3729076088584373,False,False,0.0,False,False,0.0,0.0,0.0001375076374219767,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-03,1.3739239028019867,1.6414543554096914,-0.5257525809032377,0.510925039010481,-0.36481835472737,False,False,0.0,False,False,0.0,0.0,0.00013145147216436827,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-04,1.3739239028019867,1.6414543554096914,-0.5255815711339851,0.5112057437410383,-0.3570536692335215,False,False,0.0,False,False,0.0,0.0,0.00012550275045954308,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-05,1.3739239028019867,1.6414543554096914,-0.5254185059464883,0.5114734078032707,-0.35155461743293404,False,False,0.0,False,False,0.0,0.0,0.00011968660636410326,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-06,1.3739239028019867,1.6414543554096914,-0.525263175105393,0.511728376288916,-0.347855105645012,False,False,0.0,False,False,0.0,0.0,0.0001140227495467104,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-07,1.3739239028019867,1.6414543554096914,-0.5251153480764708,0.5119710276093877,-0.3443589471605053,False,False,0.0,False,False,0.0,0.0,0.0001085262492369472,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-08,1.3739239028019867,1.6414543554096914,-0.5249747794026337,0.5122017646712916,-0.3410438445163431,False,False,0.0,False,False,0.0,0.0,0.00010320822602474535,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-09,1.3739239028019867,1.6414543554096914,-0.5248412132486518,0.5124210074164806,-0.33843358548854724,False,False,0.0,False,False,0.0,0.0,9.80764592097953e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-10,1.3739239028019867,1.6459027164808189,-0.524706966702734,0.5103072809495462,-0.40718476113874313,False,False,0.0,False,False,0.0,0.0,-0.0009446651104836448,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-11,1.3739239028019867,1.6421378706119043,-0.5245792748551669,0.5124924094241862,-0.3444788248117008,False,False,0.0,False,False,0.0,0.0,0.000977530677392192,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-12,1.3739239028019867,1.6464934230890118,-0.5244507058523613,0.5104192648816839,-0.41057911457770574,False,False,0.0,False,False,0.0,0.0,-0.0009265746390421197,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-13,1.3739239028019867,1.6477640368703663,-0.5243200874551877,0.5099681188846032,-0.42624559058269684,False,False,0.0,False,False,0.0,0.0,-0.00020159528671623357,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-14,1.3739239028019867,1.6477640368703663,-0.5241885494196842,0.5101848625289864,-0.42139108618242255,False,False,0.0,False,False,0.0,0.0,9.686161405762431e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-15,1.3739239028019867,1.6477640368703663,-0.5240570621849389,0.5104015224657072,-0.4163802753511906,False,False,0.0,False,False,0.0,0.0,9.683358137069124e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-16,1.3739239028019867,1.6477640368703663,-0.5239264510823023,0.5106167387434478,-0.40688533836847485,False,False,0.0,False,False,0.0,0.0,9.61976082526785e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-17,1.3739239028019867,1.6477640368703663,-0.5237974105386076,0.5108293671106461,-0.3974598547116777,False,False,0.0,False,False,0.0,0.0,9.504989477935343e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-18,1.3739239028019867,1.6477640368703663,-0.5236705178697496,0.5110384562869328,-0.38814097362138245,False,False,0.0,False,False,0.0,0.0,9.347653001832443e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-19,1.3739239028019867,1.6477640368703663,-0.523546246396194,0.5112432263518667,-0.3789600287951443,False,False,0.0,False,False,0.0,0.0,9.155398626715903e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-20,1.3739239028019867,1.6477640368703663,-0.5234249777134239,0.5114430485261339,-0.3699432584186519,False,False,0.0,False,False,0.0,0.0,8.934973583595246e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-21,1.3739239028019867,1.6477640368703663,-0.5233070130253904,0.5116374264966961,-0.36111241565305,False,False,0.0,False,False,0.0,0.0,8.692293550654549e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-22,1.3739239028019867,1.6477640368703663,-0.5231925835036474,0.5118259793473805,-0.3524852939175599,False,False,0.0,False,False,0.0,0.0,8.432513872196124e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-23,1.3739239028019867,1.6477640368703663,-0.5230818596737399,0.5120084260923267,-0.34407618495898734,False,False,0.0,False,False,0.0,0.0,8.160100703925037e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-24,1.3739239028019867,1.6477640368703663,-0.5229749598572914,0.5121845717654185,-0.3358962829587395,False,False,0.0,False,False,0.0,0.0,7.878900114550819e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-25,1.3739239028019867,1.6477640368703663,-0.5228719577160478,0.5123542949894804,-0.3279540444198412,False,False,0.0,False,False,0.0,0.0,7.592203835795595e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-26,1.3739239028019867,1.6477640368703663,-0.5227728889551564,0.5125175369308544,-0.3202555110057032,False,False,0.0,False,False,0.0,0.0,7.302810849108666e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-27,1.3739239028019867,1.6477640368703663,-0.5226777572489802,0.5126742915350576,-0.31280460063948334,False,False,0.0,False,False,0.0,0.0,7.013084363093233e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-28,1.3739239028019867,1.6477640368703663,-0.5225865394551397,0.5128245969352708,-0.30560337083884426,False,False,0.0,False,False,0.0,0.0,6.725004001311598e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-29,1.3739239028019867,1.6477640368703663,-0.5224991901822872,0.5129685279257239,-0.2986522573183783,False,False,0.0,False,False,0.0,0.0,6.440213209305557e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-30,1.3739239028019867,1.6477640368703663,-0.5224156457751623,0.513106189395266,-0.29195029023537056,False,False,0.0,False,False,0.0,0.0,6.160062019860218e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-08-31,1.3739239028019867,1.6477640368703663,-0.5223358277773406,0.5132377106215716,-0.2854952900036321,False,False,0.0,False,False,0.0,0.0,5.8856454018972815e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-01,1.3739239028019867,1.6477640368703663,-0.522259645928239,0.5133632403327834,-0.2792840442945748,False,False,0.0,False,False,0.0,0.0,5.617837471903894e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-02,1.3739239028019867,1.6477640368703663,-0.5221870007466984,0.513482942450378,-0.2733124676395125,False,False,0.0,False,False,0.0,0.0,5.3573218756068236e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-03,1.3739239028019867,1.6477640368703663,-0.5221177857490654,0.5135969924342897,-0.26757574490904396,False,False,0.0,False,False,0.0,0.0,5.104618659618369e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-04,1.3739239028019867,1.6477640368703663,-0.5220518893453266,0.5137055741585295,-0.26206845985086785,False,False,0.0,False,False,0.0,0.0,4.860107951566074e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-05,1.3739239028019867,1.6477640368703663,-0.5219891964526053,0.5138088772525231,-0.25678470979943824,False,False,0.0,False,False,0.0,0.0,4.624050757695391e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-06,1.3739239028019867,1.6477640368703663,-0.5219295898613012,0.5139070948500344,-0.2517182076178439,False,False,0.0,False,False,0.0,0.0,4.396607172180792e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-07,1.3739239028019867,1.6532343469033035,-0.5218648544923125,0.511159000913601,-0.3355580318380123,False,False,0.0,False,False,0.0,0.0,-0.001228643846506758,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-08,1.3739239028019867,1.663667049705154,-0.5217802073059145,0.5058553647188124,-0.49906879439211804,False,False,0.0,False,False,0.0,0.0,-0.0023655905783048253,-0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-09,1.3739239028019867,1.663667049705154,-0.5216785903514953,0.5060244214975709,-0.49140784849258895,False,False,0.0,False,False,0.0,0.0,7.541039136133104e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-10,1.3739239028019867,1.663667049705154,-0.5215628019435402,0.5062170548566236,-0.48306687202848675,False,False,0.0,False,False,0.0,0.0,8.593447381488074e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-11,1.3739239028019867,1.663667049705154,-0.521435448888321,0.506428927938271,-0.47418258415772174,False,False,0.0,False,False,0.0,0.0,9.452632158966966e-05,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-12,1.3739239028019867,1.663667049705154,-0.5212989192206992,0.5066560678476008,-0.46487995285317657,False,False,0.0,False,False,0.0,0.0,0.00010134782558013185,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-13,1.3739239028019867,1.663667049705154,-0.521155369967586,0.5068948860100149,-0.4552715680013953,False,False,0.0,False,False,0.0,0.0,0.00010656991511333648,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-14,1.3739239028019867,1.663667049705154,-0.5210067256850749,0.5071421806049558,-0.44545758530478863,False,False,0.0,False,False,0.0,0.0,0.00011036460665866886,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-15,1.3739239028019867,1.663667049705154,-0.5208546845001819,0.5073951265144603,-0.4355260676149101,False,False,0.0,False,False,0.0,0.0,0.00011289946530239825,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-16,1.3739239028019867,1.663667049705154,-0.5207007291698321,0.5076512569246897,-0.4255535915358069,False,False,0.0,False,False,0.0,0.0,0.00011433390091616278,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-17,1.3739239028019867,1.663667049705154,-0.5205461412865827,0.5079084396923353,-0.41560601978966455,False,False,0.0,False,False,0.0,0.0,0.00011481684350904953,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-18,1.3739239028019867,1.663667049705154,-0.5203920172439512,0.5081648507836287,-0.4057393655057629,False,False,0.0,False,False,0.0,0.0,0.00011448544122797131,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-19,1.3739239028019867,1.663667049705154,-0.5202392849501728,0.5084189464682138,-0.3960006946066814,False,False,0.0,False,False,0.0,0.0,0.0001134645039285513,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-20,1.3739239028019867,1.663667049705154,-0.5200887205692888,0.5086694354675498,-0.3864290279337947,False,False,0.0,False,False,0.0,0.0,0.00011186647864981599,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-21,1.3739239028019867,1.663667049705154,-0.5199409647903126,0.508915251888436,-0.3770562165969868,False,False,0.0,False,False,0.0,0.0,0.00010979179362872434,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-22,1.3739239028019867,1.6542210529687265,-0.5198123526932861,0.514039365383548,-0.21524821327929397,False,False,0.0,False,False,0.0,0.0,0.0022938911872883608,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
1995-09-23,1.3739239028019867,1.6481804302286127,-0.519710060251548,0.5173479521024521,-0.11064442295822544,False,False,0.0,False,False,0.0,0.0,0.0014833386846944477,0.0,1.274379857910971,1.274379857910971,1.2687283139367056,0.0169
