Date,NG_SB_pair,LE_SB_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_SB_pair_NG_SB_pair_pair,sharpe,CAGR
1995-07-30,1.5326247322364386,1.9311486854788864,-0.5072739639912138,0.553003283497142,1.3437305253487057,False,False,0.0,False,False,-1.0,-1.0,-0.0009160534011727938,0.0009160534011727938,1.4337389149466229,1.4337389149466229,1.2660717786111262,0.0227
1995-07-31,1.5326247322364386,1.9311486854788864,-0.5084155670954426,0.5507986781630722,1.2765021088809243,False,False,0.0,False,False,-1.0,-1.0,-0.000876774103543033,0.000876774103543033,1.434615689050166,1.434615689050166,1.2660717786111262,0.0227
1995-08-01,1.5326247322364386,1.9311486854788864,-0.5095079682647312,0.5486890890809847,1.2126811906270285,False,False,0.0,False,False,-1.0,-1.0,-0.0008382827222092592,0.0008382827222092592,1.4354539717723753,1.4354539717723753,1.2660717786111262,0.0227
1995-08-02,1.5326247322364386,1.9311486854788864,-0.510552192462844,0.546672536893454,1.1524604304347081,False,False,0.0,False,False,-1.0,-1.0,-0.0008006712701322187,0.0008006712701322187,1.4362546430425074,1.4362546430425074,1.2660717786111262,0.0227
1995-08-03,1.5326247322364386,1.9311486854788864,-0.5115493712076651,0.5447468364712053,1.0949742851838375,False,False,0.0,False,False,-1.0,-1.0,-0.0007640144472991334,0.0007640144472991334,1.4370186574898065,1.4370186574898065,1.2660717786111262,0.0227
1995-08-04,1.5326247322364386,1.9311486854788864,-0.5125007228563964,0.5429096349853296,1.040061094297889,False,False,0.0,False,False,-1.0,-1.0,-0.0007283719126176919,0.0007283719126176919,1.4377470294024244,1.4377470294024244,1.2660717786111262,0.0227
1995-08-05,1.5326247322364386,1.9311486854788864,-0.5134075352692412,0.5411584453862884,0.9873330588450239,False,False,0.0,False,False,-1.0,-1.0,-0.0006937901944894633,0.0006937901944894633,1.4384408195969138,1.4384408195969138,1.2660717786111262,0.0227
1995-08-06,1.5326247322364386,1.9311486854788864,-0.5142711505105059,0.5394906759483606,0.9368125929600182,False,False,0.0,False,False,-1.0,-1.0,-0.0006603043194405982,0.0006603043194405982,1.4391011239163543,1.4391011239163543,1.2660717786111262,0.0227
1995-08-07,1.5326247322364386,1.9311486854788864,-0.5150929513190643,0.5379036563971875,0.8887708404847916,False,False,0.0,False,False,-1.0,-1.0,-0.0006279392183301896,0.0006279392183301896,1.4397290631346844,1.4397290631346844,1.2660717786111262,0.0227
1995-08-08,1.5326247322364386,1.9311486854788864,-0.5158743491344772,0.536394661033117,0.8433122818271109,False,False,0.0,False,False,-1.0,-1.0,-0.0005967109547048814,0.0005967109547048814,1.4403257740893893,1.4403257740893893,1.2660717786111262,0.0227
1995-08-09,1.5326247322364386,1.9311486854788864,-0.5166167735054312,0.5349609291850814,0.800464865064307,False,False,0.0,False,False,-1.0,-1.0,-0.000566627808663114,0.000566627808663114,1.4408924018980525,1.4408924018980525,1.2660717786111262,0.0227
1995-08-10,1.5326247322364386,1.9311486854788864,-0.5173216627371586,0.5335996832718228,0.7597672924265385,False,False,0.0,False,False,-1.0,-1.0,-0.0005376912412477505,0.0005376912412477505,1.4414300931393003,1.4414300931393003,1.2660717786111262,0.0227
1995-08-11,1.5326247322364386,1.9311486854788864,-0.5179904556568179,0.5323081447041653,0.7211001228124421,False,False,0.0,False,False,-1.0,-1.0,-0.0005098967581986645,0.0005098967581986645,1.441939989897499,1.441939989897499,1.2660717786111262,0.0227
1995-08-12,1.5326247322364386,1.9311486854788864,-0.5186245843925323,0.531083547829766,0.6842079527762613,False,False,0.0,False,False,-1.0,-1.0,-0.0004832346873410396,0.0004832346873410396,1.4424232245848398,1.4424232245848398,1.2660717786111262,0.0227
1995-08-13,1.5326247322364386,1.9311486854788864,-0.5192254680744215,0.52992315209736,0.6499399997342098,False,False,0.0,False,False,-1.0,-1.0,-0.0004576908805552343,0.0004576908805552343,1.4428809154653952,1.4428809154653952,1.2660717786111262,0.0227
1995-08-14,1.5326247322364386,1.9311486854788864,-0.519794507375672,0.5288242525987643,0.6172589754736293,False,False,0.0,False,False,-1.0,-1.0,-0.0004332473488479863,0.0004332473488479863,1.4433141628142432,1.4433141628142432,1.2660717786111262,0.0227
1995-08-15,1.5326247322364386,1.9311486854788864,-0.5203330798193253,0.527784189132168,0.585909744678818,False,False,0.0,False,False,-1.0,-1.0,-0.0004098828372958529,0.0004098828372958529,1.443724045651539,1.443724045651539,1.2660717786111262,0.0227
1995-08-16,1.5326247322364386,1.9311486854788864,-0.5208425357826214,0.5268003539183395,0.5572260893299691,False,False,0.0,False,False,-1.0,-1.0,-0.00038757334536975406,0.00038757334536975406,1.4441116189969088,1.4441116189969088,1.2660717786111262,0.0227
1995-08-17,1.5326247322364386,1.934013001370712,-0.5213220932555732,0.5243810259783652,0.4940059181626619,False,False,0.0,False,False,-1.0,-1.0,-0.0009521657647917066,0.0009521657647917066,1.4450637847617005,1.4450637847617005,1.2660717786111262,0.0227
1995-08-18,1.5326247322364386,1.9352462155158905,-0.5217722015946603,0.5228670537389779,0.4530226850939853,False,False,0.0,False,False,-1.0,-1.0,-0.0005954935154504494,0.0005954935154504494,1.445659278277151,1.445659278277151,1.2660717786111262,0.0227
1995-08-19,1.5326247322364386,1.9534986505066398,-0.5221786824024865,0.5125493808398458,0.20484504194870784,False,False,0.0,False,False,-1.0,-1.0,-0.00404186647906082,0.00404186647906082,1.4497011447562118,1.4497011447562118,1.2660717786111262,0.0227
1995-08-20,1.5326247322364386,1.95673114524976,-0.5225401713075895,0.5101541043947333,0.146002888123461,False,False,0.0,False,False,-1.0,-1.0,-0.0009374509000866599,0.0009374509000866599,1.4506385956562984,1.4506385956562984,1.2660717786111262,0.0227
1995-08-21,1.5326247322364386,1.9597113689547618,-0.5228558238396093,0.5079782299337481,0.0925433836594127,False,False,0.0,False,False,-1.0,-1.0,-0.0008508579111974222,0.0008508579111974222,1.4514894535674958,1.4514894535674958,1.2660717786111262,0.0227
1995-08-22,1.5326247322364386,1.9594555846661783,-0.5231288498103344,0.5075769859755845,0.08211964761328625,False,False,0.0,False,False,-1.0,-1.0,-0.00015687855326937194,0.00015687855326937194,1.4516463321207653,1.4516463321207653,1.2660717786111262,0.0227
1995-08-23,1.5326247322364386,1.967576732630519,-0.5233524172855064,0.502888693019538,-0.03385161562908518,False,False,0.0,False,True,0.0,0.0,-0.0018296771509608368,0.0018296771509608368,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-08-24,1.5326247322364386,1.967576732630519,-0.5235305401126954,0.5025382226892106,-0.0443655430755733,False,False,0.0,False,False,0.0,0.0,-0.0001367576356685015,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-08-25,1.5326247322364386,1.967576732630519,-0.5236675359290475,0.5022686729084884,-0.05305120760837493,False,False,0.0,False,False,0.0,0.0,-0.0001051704256267977,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-08-26,1.5326247322364386,1.967576732630519,-0.5237677975382137,0.5020714004991169,-0.06194142701381984,False,False,0.0,False,False,0.0,0.0,-7.69639894099557e-05,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-08-27,1.5326247322364386,1.967576732630519,-0.5238356328670773,0.5019379292843944,-0.07113649312591067,False,False,0.0,False,False,0.0,0.0,-5.206983735307047e-05,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-08-28,1.5326247322364386,1.967576732630519,-0.5238751571823542,0.5018601621612826,-0.07841880705180235,False,False,0.0,False,False,0.0,0.0,-3.0337617092213277e-05,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-08-29,1.5326247322364386,1.967576732630519,-0.5238902246477228,0.5018305157670035,-0.08542411908232432,False,False,0.0,False,False,0.0,0.0,-1.156517716076607e-05,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-08-30,1.5326247322364386,1.973820462990139,-0.5238742771283982,0.49859096400623937,-0.1725549030055204,False,False,0.0,False,False,0.0,0.0,-0.0012621670394309201,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-08-31,1.5326247322364386,1.962624596904864,-0.5238503245822428,0.5045032001147323,-0.03332577723689731,False,False,0.0,False,False,0.0,0.0,0.002308794194404422,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-01,1.5326247322364386,1.9659393619346281,-0.5238144433871691,0.502837299631725,-0.08239637528924679,False,False,0.0,False,False,0.0,0.0,-0.0006501297901505125,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-02,1.5326247322364386,1.9662130523766672,-0.5237683536535017,0.5027845588610853,-0.09139016209144152,False,False,0.0,False,False,0.0,0.0,-2.058204603081845e-05,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-03,1.5326247322364386,1.9680906695082707,-0.5237109315667267,0.5019141343004794,-0.12080151478171237,False,False,0.0,False,False,0.0,0.0,-0.00033956718434782025,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-04,1.5326247322364386,1.9697873440156188,-0.5236415763194446,0.5011621824020078,-0.1458261228991632,False,False,0.0,False,False,0.0,0.0,-0.00029326298824907337,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-05,1.5326247322364386,1.9697873440156188,-0.5235626806810646,0.5013175900319868,-0.1494502221731619,False,False,0.0,False,False,0.0,0.0,6.061301063738248e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-06,1.5326247322364386,1.9697873440156188,-0.5234763457685644,0.5014876514499764,-0.15290306804651627,False,False,0.0,False,False,0.0,0.0,6.633276817126359e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-07,1.5326247322364386,1.9697873440156188,-0.5233844025121085,0.5016687601129108,-0.15620741889519688,False,False,0.0,False,False,0.0,0.0,7.064675694679612e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-08,1.5326247322364386,1.9697873440156188,-0.5232884346652386,0.5018577963631077,-0.15941837982583745,False,False,0.0,False,False,0.0,0.0,7.374458322096103e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-09,1.5326247322364386,1.9697873440156188,-0.5231898021794062,0.502052081385409,-0.1616134541644616,False,False,0.0,False,False,0.0,0.0,7.579791692332334e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-10,1.5326247322364386,1.9697873440156188,-0.5230896641243243,0.5022493320589636,-0.1619668644027169,False,False,0.0,False,False,0.0,0.0,7.696085187822692e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-11,1.5326247322364386,1.9697873440156188,-0.5229890006081411,0.5024476177791455,-0.16250437539929613,False,False,0.0,False,False,0.0,0.0,7.737067945291482e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-12,1.5326247322364386,1.9697873440156188,-0.5228886333543901,0.5026453199253378,-0.16247217596386213,False,False,0.0,False,False,0.0,0.0,7.714892158156918e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-13,1.5326247322364386,1.9697873440156188,-0.5227892447417221,0.5028410943567105,-0.16266506092117328,False,False,0.0,False,False,0.0,0.0,7.640251009790346e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-14,1.5326247322364386,1.9697873440156188,-0.5226913952200505,0.5030338371061172,-0.1629259663013281,False,False,0.0,False,False,0.0,0.0,7.522503076944442e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-15,1.5326247322364386,1.9697873440156188,-0.5225955390927777,0.5032226532924655,-0.16328806358967368,False,False,0.0,False,False,0.0,0.0,7.369797440229276e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-16,1.5326247322364386,1.9697873440156188,-0.5225020387069257,0.5034068291691773,-0.1638490589835403,False,False,0.0,False,False,0.0,0.0,7.189195549085291e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-17,1.5326247322364386,1.9697873440156188,-0.5224111771272887,0.5035858071588035,-0.1627971650506602,False,False,0.0,False,False,0.0,0.0,6.986787243327773e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-18,1.5326247322364386,1.9697873440156188,-0.522323169391797,0.5037591636823506,-0.15991301113968545,False,False,0.0,False,False,0.0,0.0,6.767799335160735e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-19,1.5326247322364386,1.9697873440156188,-0.5222381724567242,0.503926589569337,-0.15948766280968235,False,False,0.0,False,False,0.0,0.0,6.536695885819445e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-20,1.5326247322364386,1.9697873440156188,-0.5221562939449003,0.5040878728256748,-0.15922366530973672,False,False,0.0,False,False,0.0,0.0,6.29726983505432e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-21,1.5326247322364386,1.957058195546007,-0.5220973685340966,0.510849798273781,0.018045600019001,False,True,0.0,False,False,0.0,0.0,0.0026471681536694674,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-22,1.5326247322364386,1.961796958935509,-0.5220504910570435,0.5084676664699415,-0.05081061492864431,False,False,0.0,False,True,0.0,0.0,-0.0009316914746890612,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-23,1.5326247322364386,1.9654236432229413,-0.5220085106877397,0.5066568633671595,-0.10588825758827183,False,False,0.0,False,False,0.0,0.0,-0.0007077340495705989,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-24,1.5326247322364386,1.9658691998733249,-0.5219702449057082,0.5064995045259706,-0.11385508903872257,False,False,0.0,False,False,0.0,0.0,-6.149832678149347e-05,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-25,1.5326247322364386,1.9662635382909648,-0.52193476491946,0.5063634346088381,-0.11703696079362147,False,False,0.0,False,False,0.0,0.0,-5.3175450389117865e-05,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-26,1.5326247322364386,1.975936650915748,-0.5218875564927031,0.5014079817056434,-0.24838269910334554,False,False,0.0,False,False,0.0,0.0,-0.0019328234356541395,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-27,1.5326247322364386,1.975936650915748,-0.5218306598162793,0.5015204059339047,-0.24341886462081797,False,False,0.0,False,False,0.0,0.0,4.385183679486293e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-28,1.5326247322364386,1.975936650915748,-0.521765908705164,0.5016483500275448,-0.23833577767063413,False,False,0.0,False,False,0.0,0.0,4.9907956787506884e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-29,1.5326247322364386,1.975936650915748,-0.5216949360161186,0.5017885875650436,-0.23326134365330112,False,False,0.0,False,False,0.0,0.0,5.470633032167506e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-09-30,1.5326247322364386,1.975936650915748,-0.5216191832737365,0.501938270185124,-0.23106029941970188,False,False,0.0,False,False,0.0,0.0,5.839424429385637e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-01,1.5326247322364386,1.975936650915748,-0.5215399129325657,0.5020949033575737,-0.22789090097255896,False,False,0.0,False,False,0.0,0.0,6.11095307422552e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-02,1.5326247322364386,1.975936650915748,-0.5214582221115937,0.502256319244776,-0.22542815705495803,False,False,0.0,False,False,0.0,0.0,6.297944553727787e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-03,1.5326247322364386,1.975936650915748,-0.5213750569542314,0.5024206483272873,-0.22353290826115596,False,False,0.0,False,False,0.0,0.0,6.412019463650315e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-04,1.5326247322364386,1.9849681466230096,-0.5212770697834718,0.4979063531512673,-0.3489230678888791,False,False,0.0,False,False,0.0,0.0,-0.0017583528886780239,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-05,1.5326247322364386,1.9894932773337617,-0.5211597953129866,0.49578082304461235,-0.40940203149177795,False,False,0.0,False,False,0.0,0.0,-0.0008272255486540798,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-06,1.5326247322364386,1.993485576888164,-0.521020178678302,0.4939785207735494,-0.4612783415635248,False,False,0.0,False,False,0.0,0.0,-0.0007009382949234931,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-07,1.5326247322364386,1.9898114358145655,-0.5208685259778688,0.4961945826897991,-0.4018406128224776,False,False,0.0,False,False,0.0,0.0,0.0008625981219644474,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-08,1.5326247322364386,1.9915425362890664,-0.520704783780362,0.49561900648864654,-0.42254578250777025,False,False,0.0,False,False,0.0,0.0,-0.000223991819276643,-0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-09,1.5326247322364386,1.9915425362890664,-0.5205319465681499,0.4959632191486205,-0.4151896263132589,False,False,0.0,False,False,0.0,0.0,0.00013397209462370877,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-10,1.5326247322364386,1.9915425362890664,-0.5203526589747853,0.49632027801703504,-0.4081017147717148,False,False,0.0,False,False,0.0,0.0,0.000138991323815794,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-11,1.5326247322364386,1.9915425362890664,-0.5201692296767353,0.4966855852665033,-0.4008902375950222,False,False,0.0,False,False,0.0,0.0,0.00014222237275295338,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-12,1.5326247322364386,1.9915425362890664,-0.5199836519171375,0.4970551712685316,-0.39402367425579204,False,False,0.0,False,False,0.0,0.0,0.00014390889466823223,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-13,1.5326247322364386,1.9915425362890664,-0.5197976278910948,0.4974256460291673,-0.3875945774555557,False,False,0.0,False,False,0.0,0.0,0.00014427577078096038,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-14,1.5326247322364386,1.9915425362890664,-0.5196125949818913,0.49779414693845947,-0.38298211376252,False,False,0.0,False,False,0.0,0.0,0.0001435276815824278,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-15,1.5326247322364386,1.9915425362890664,-0.5194297524206408,0.4981582856766338,-0.37724080215776346,False,False,0.0,False,False,0.0,0.0,0.000141848774668403,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-16,1.5326247322364386,1.9915425362890664,-0.5192500873849567,0.4985160962374826,-0.3690548607828503,False,False,0.0,False,False,0.0,0.0,0.00013940308926392976,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-17,1.5326247322364386,1.9915425362890664,-0.5190743998852043,0.49886598536633375,-0.36427540689977483,False,False,0.0,False,False,0.0,0.0,0.00013633548208974363,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-18,1.5326247322364386,1.9915425362890664,-0.5189033260340237,0.49920668621780684,-0.36032098587819056,False,False,0.0,False,False,0.0,0.0,0.00013277286503569715,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-19,1.5326247322364386,1.9915425362890664,-0.518737359475498,0.4995372156787121,-0.35718827274585474,False,False,0.0,False,False,0.0,0.0,0.00012882561599050112,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-20,1.5326247322364386,1.9915425362890664,-0.5185768708800724,0.49985683554309146,-0.35487383895381847,False,False,0.0,False,False,0.0,0.0,0.00012458906320030868,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-21,1.5326247322364386,1.9915425362890664,-0.5184221255022882,0.500165017545243,-0.3499415420327261,False,False,0.0,False,False,0.0,0.0,0.00012014497320767595,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-22,1.5326247322364386,1.9915425362890664,-0.5182732988601616,0.5004614121335711,-0.34168841485849716,False,False,0.0,False,False,0.0,0.0,0.00011556299478927658,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-23,1.5326247322364386,1.9915425362890664,-0.5181304906350427,0.5007458207884272,-0.33346489322539336,False,False,0.0,False,False,0.0,0.0,0.00011090202798367429,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-24,1.5326247322364386,1.9915425362890664,-0.5179937369147862,0.5010181716393138,-0.31982162034590594,False,False,0.0,False,False,0.0,0.0,0.00010621149958187224,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-25,1.5326247322364386,1.9915425362890664,-0.517863020915476,0.5012784981121137,-0.30678169184291343,False,False,0.0,False,False,0.0,0.0,0.00010153253535835983,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-26,1.5326247322364386,1.9915425362890664,-0.5177382823211061,0.5015269203287183,-0.2943681051729883,False,False,0.0,False,False,0.0,0.0,9.689902566563563e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-27,1.5326247322364386,1.9915425362890664,-0.5176194253790911,0.5017636289844742,-0.28259595360620937,False,False,0.0,False,False,0.0,0.0,9.233858540547816e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-28,1.5326247322364386,1.9915425362890664,-0.5175063258841301,0.501988871439522,-0.2717399710360779,False,False,0.0,False,False,0.0,0.0,8.787341234828754e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-29,1.5326247322364386,1.9915425362890664,-0.5173988371752017,0.5022029397755237,-0.26141797568962105,False,False,0.0,False,False,0.0,0.0,8.352104963329138e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-30,1.5326247322364386,1.9915425362890664,-0.5172967952613324,0.5024061605874788,-0.251633227046067,False,False,0.0,False,False,0.0,0.0,7.929505937683561e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-10-31,1.5326247322364386,1.9915425362890664,-0.5172000231819969,0.5025988862998005,-0.242385698748622,False,False,0.0,False,False,0.0,0.0,7.520561482836131e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-01,1.5326247322364386,1.9915425362890664,-0.517108334698093,0.502781487815583,-0.23367240166585618,False,False,0.0,False,False,0.0,0.0,7.12600186405539e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-02,1.5326247322364386,1.9915425362890664,-0.5170215373997381,0.5029543483272918,-0.22548770873097604,False,False,0.0,False,False,0.0,0.0,6.74631546614622e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-03,1.5326247322364386,1.9915425362890664,-0.5169394353078842,0.5031178581355371,-0.21782367800246855,False,False,0.0,False,False,0.0,0.0,6.381788033092231e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-04,1.5326247322364386,1.9915425362890664,-0.5168618310381016,0.503272410339807,-0.21067036940432302,False,False,0.0,False,False,0.0,0.0,6.0325366310570306e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-05,1.5326247322364386,1.9915425362890664,-0.5167885275868902,0.5034183972809512,-0.20401615049267033,False,False,0.0,False,False,0.0,0.0,5.698538947933993e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-06,1.5326247322364386,1.9915425362890664,-0.5167193297936011,0.5035562076297035,-0.19784798704673226,False,False,0.0,False,False,0.0,0.0,5.37965848894035e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-07,1.5326247322364386,1.9915425362890664,-0.5166540455244623,0.5036862240286442,-0.19215171505259715,False,False,0.0,False,False,0.0,0.0,5.075666174771682e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-08,1.5326247322364386,1.9915425362890664,-0.516592486619301,0.5038088212067602,-0.1869122915580322,False,False,0.0,False,False,0.0,0.0,4.786258796912787e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-09,1.5326247322364386,1.9915425362890664,-0.5165344696362886,0.5039243644962568,-0.18211402279888156,False,False,0.0,False,False,0.0,0.0,4.5110747361841637e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-10,1.5326247322364386,1.9915425362890664,-0.5164798164253646,0.5040332086905566,-0.17774076885175905,False,False,0.0,False,False,0.0,0.0,4.2497073042568586e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-11,1.5326247322364386,1.9915425362890664,-0.5164283545568801,0.5041356971906403,-0.17377612480580967,False,False,0.0,False,False,0.0,0.0,4.001716026559845e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-12,1.5326247322364386,1.9915425362890664,-0.5163799176283744,0.5042321613940866,-0.17053063424402062,False,False,0.0,False,False,0.0,0.0,3.766636146122707e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-13,1.5326247322364386,1.9915425362890664,-0.5163343454692285,0.5043229202874961,-0.1680508046228227,False,False,0.0,False,False,0.0,0.0,3.5439865940576064e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-14,1.5326247322364386,1.9915425362890664,-0.5162914842601661,0.5044082802085008,-0.16654139098171358,False,False,0.0,False,False,0.0,0.0,3.3332766408623995e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-15,1.5326247322364386,1.9915425362890664,-0.5162511865821606,0.5044885347483623,-0.1659212580876146,False,False,0.0,False,False,0.0,0.0,3.134011415510171e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-16,1.5326247322364386,1.9915425362890664,-0.5162133114072069,0.5045639647703519,-0.1657096907834163,False,False,0.0,False,False,0.0,0.0,2.945696455046217e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-17,1.5326247322364386,1.9915425362890664,-0.5161777240416007,0.5046348385227113,-0.1658063015998819,False,False,0.0,False,False,0.0,0.0,2.7678414253011324e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-18,1.5326247322364386,1.9915425362890664,-0.5161442960307918,0.5047014118281408,-0.16619234851142534,False,False,0.0,False,False,0.0,0.0,2.599963135263622e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-19,1.5326247322364386,1.9915425362890664,-0.5161129050335229,0.5047639283344583,-0.166849956178135,False,False,0.0,False,False,0.0,0.0,2.4415879502207336e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-20,1.5326247322364386,1.9915425362890664,-0.5160834346717893,0.5048226198134107,-0.16776218127710046,False,False,0.0,False,False,0.0,0.0,2.292253694920105e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
1995-11-21,1.5326247322364386,1.9915425362890664,-0.5160557743621488,0.5048777064966266,-0.16891304487565642,False,False,0.0,False,False,0.0,0.0,2.151511125063961e-05,0.0,1.453476009271726,1.453476009271726,1.2660717786111262,0.0227
