Date,LE_QS_pair,LE_HO_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_HO_pair_LE_QS_pair_pair,sharpe,CAGR
1998-08-01,2.093637555855115,2.13922711499462,-0.6807986331168411,0.6372546600402942,0.9155457445285387,False,False,0.0,False,False,0.0,0.0,-0.0019328082951346505,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-02,2.0947337589601305,2.13922711499462,-0.6808176304871908,0.638310223455544,0.9856984404802953,False,False,0.0,False,False,0.0,0.0,0.00029724490573682864,0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-03,2.0957536994806425,2.13922711499462,-0.6808393028155031,0.6392838019436853,1.0499641256364327,False,False,0.0,False,False,0.0,0.0,0.0002740757898682628,0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-04,2.1018575078201653,2.13922711499462,-0.6808808581380552,0.6452987140104323,1.4635724277646107,False,False,0.0,False,False,0.0,0.0,0.001690334001671448,0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-05,2.1018575078201653,2.13922711499462,-0.6809386027669021,0.6451751851346577,1.44937359133107,False,False,0.0,False,False,0.0,0.0,-3.47133604394839e-05,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-06,2.1018575078201653,2.13922711499462,-0.681009356837225,0.645023826108927,1.433451484397387,False,False,0.0,False,False,0.0,0.0,-4.253221694986222e-05,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-07,2.1018575078201653,2.13922711499462,-0.6810903894991888,0.6448504788412537,1.416119062636059,False,False,0.0,False,False,0.0,0.0,-4.8708588337890276e-05,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-08,2.1018575078201653,2.13922711499462,-0.6811793618505797,0.6446601467746733,1.3977316475075061,False,False,0.0,False,False,0.0,0.0,-5.347826139051076e-05,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-09,2.1018575078201653,2.13922711499462,-0.6812742767467092,0.6444571022552563,1.3785901226432102,False,False,0.0,False,False,0.0,0.0,-5.704686885808932e-05,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-10,2.1018575078201653,2.13922711499462,-0.6813734347061048,0.6442449808598496,1.3589482366320074,False,False,0.0,False,False,0.0,0.0,-5.959353311982548e-05,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-11,2.1018575078201653,2.13922711499462,-0.6814753952085456,0.6440268641883697,1.3390189879102556,False,False,0.0,False,False,0.0,0.0,-6.1274095426279e-05,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-12,2.1018575078201653,2.13922711499462,-0.6815789427550805,0.6438053524691312,1.3189801989782557,False,False,0.0,False,False,0.0,0.0,-6.222397200979548e-05,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-13,2.1018575078201653,2.13922711499462,-0.6816830571272778,0.6435826281810659,1.2989793766822029,False,False,0.0,False,False,0.0,0.0,-6.256067579110335e-05,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-14,2.1018575078201653,2.13922711499462,-0.6817868873449003,0.6433605117641721,1.2791379451785754,False,False,0.0,False,False,0.0,0.0,-6.2386039550845e-05,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-15,2.099177705135288,2.13922711499462,-0.681882286356477,0.6404766289269865,1.077700510824728,False,False,0.0,False,False,0.0,0.0,-0.0008105624205939035,-0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-16,2.1001052374811597,2.13922711499462,-0.6819725329803057,0.6412111032481271,1.1240975400807764,False,False,0.0,False,False,0.0,0.0,0.0002063710173645913,0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-17,2.1009708710956003,2.13922711499462,-0.6820602203537108,0.6418891536557367,1.1670416374256203,False,False,0.0,False,False,0.0,0.0,0.00019046078414491487,0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-18,2.101687419439608,2.13922711499462,-0.6821471141016617,0.6424198165380044,1.1993079600715815,False,False,0.0,False,False,0.0,0.0,0.0001490226298670769,0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-19,2.1153669424719013,2.13922711499462,-0.6822702478498551,0.6558359285173914,2.1044503105455727,False,False,0.0,True,False,-1.0,-1.0,0.003752865716144292,0.0,1.1018800776520157,1.1018800776520157,1.007131051794482,0.0082
1998-08-20,2.1153669424719013,2.13922711499462,-0.6824227677160415,0.6555096538840701,2.070718136933661,False,False,0.0,False,False,-1.0,-1.0,-9.125990769662381e-05,9.125990769662381e-05,1.1019713375597124,1.1019713375597124,1.007131051794482,0.0082
1998-08-21,2.1153669424719013,2.13922711499462,-0.6825987506979891,0.65513318631731,2.0340930661743304,False,False,0.0,False,False,-1.0,-1.0,-0.00010528792180422832,0.00010528792180422832,1.1020766254815166,1.1020766254815166,1.007131051794482,0.0082
1998-08-22,2.1153669424719013,2.13922711499462,-0.682793090762829,0.6547174487810747,1.9953477559581916,False,False,0.0,False,False,-1.0,-1.0,-0.0001162571659433871,0.0001162571659433871,1.10219288264746,1.10219288264746,1.007131051794482,0.0082
1998-08-23,2.1153669424719013,2.13922711499462,-0.6830013983784465,0.6542718314814859,1.9551326641689182,False,False,0.0,False,False,-1.0,-1.0,-0.0001245972396540353,0.0001245972396540353,1.102317479887114,1.102317479887114,1.007131051794482,0.0082
1998-08-24,2.1153669424719013,2.13922711499462,-0.6832199119137893,0.6538043814016874,1.9139929558545112,False,False,0.0,False,False,-1.0,-1.0,-0.0001306847337459787,0.0001306847337459787,1.10244816462086,1.10244816462086,1.007131051794482,0.0082
1998-08-25,2.1153669424719013,2.13922711499462,-0.6834454195187256,0.6533219694185701,1.8723832660029351,False,False,0.0,False,False,-1.0,-1.0,-0.0001348494371094649,0.0001348494371094649,1.1025830140579695,1.1025830140579695,1.007131051794482,0.0082
1998-08-26,2.1153669424719013,2.13922711499462,-0.6836751902567342,0.6528304376255898,1.8306805437096056,False,False,0.0,False,False,-1.0,-1.0,-0.0001373798371637896,0.0001373798371637896,1.1027203938951333,1.1027203938951333,1.007131051794482,0.0082
1998-08-27,2.1153669424719013,2.13922711499462,-0.6839069134075105,0.6523347291782771,1.7891951950791245,False,False,0.0,False,False,-1.0,-1.0,-0.00013852799135446903,0.00013852799135446903,1.1028589218864877,1.1028589218864877,1.007131051794482,0.0082
1998-08-28,2.1153669424719013,2.13922711499462,-0.6841386449836202,0.6518390027072629,1.7481807282541622,False,False,0.0,False,False,-1.0,-1.0,-0.00013851383941859574,0.00013851383941859574,1.1029974357259063,1.1029974357259063,1.007131051794482,0.0082
1998-08-29,2.1153669424719013,2.13922711499462,-0.6843687606174917,0.6513467331037006,1.7078420869533484,False,False,0.0,False,False,-1.0,-1.0,-0.00013752901898561978,0.00013752901898561978,1.103134964744892,1.103134964744892,1.007131051794482,0.0082
1998-08-30,2.1153669424719013,2.13922711499462,-0.6845959140740244,0.6508608002702212,1.6683428406663026,False,False,0.0,False,False,-1.0,-1.0,-0.00013574024050177382,0.00013574024050177382,1.1032707049853938,1.1032707049853938,1.007131051794482,0.0082
1998-08-31,2.1153669424719013,2.13922711499462,-0.6848190007313981,0.6503835672437739,1.6300450179471633,False,False,0.0,False,False,-1.0,-1.0,-0.00013329227145400635,0.00013329227145400635,1.1034039972568477,1.1034039972568477,1.007131051794482,0.0082
1998-09-01,2.1153669424719013,2.13922711499462,-0.6850371254496798,0.6499169489319752,1.592599315788431,False,False,0.0,False,False,-1.0,-1.0,-0.00013031057441278434,0.00013031057441278434,1.1035343078312605,1.1035343078312605,1.007131051794482,0.0082
1998-09-02,2.1153669424719013,2.13922711499462,-0.6852495743147257,0.6494624725593192,1.5562962811857424,False,False,0.0,False,False,-1.0,-1.0,-0.0001269036384911535,0.0001269036384911535,1.1036612114697517,1.1036612114697517,1.007131051794482,0.0082
1998-09-03,2.1153669424719013,2.1394262789013725,-0.6854554885086044,0.6488854573394154,1.5123419214829676,False,False,0.0,False,False,-1.0,-1.0,-0.00016109425944909423,0.00016109425944909423,1.1038223057292007,1.1038223057292007,1.007131051794482,0.0082
1998-09-04,2.1153669424719013,2.1072112579233417,-0.685700625081984,0.670450865734072,2.897949379004873,False,False,0.0,True,False,-1.0,-1.0,0.006057217439821238,-0.006057217439821238,1.0977650882893795,1.0977650882893795,1.007131051794482,0.0082
1998-09-05,2.1147958526560497,2.12054525746591,-0.6859552464507258,0.6601967079611037,2.217875442302894,False,False,0.0,False,False,-1.0,-1.0,-0.002872799950853938,0.002872799950853938,1.1006378882402335,1.1006378882402335,1.007131051794482,0.0082
1998-09-06,2.118833182419319,2.1250991808828155,-0.6862199661123294,0.6605476945285746,2.2271745551903135,False,False,0.0,False,False,-1.0,-1.0,9.811991153217116e-05,-9.811991153217116e-05,1.1005397683287013,1.1005397683287013,1.007131051794482,0.0082
1998-09-07,2.1225119682542912,2.1292116411921334,-0.6864952761327305,0.6608182346890732,2.2311683484764626,False,False,0.0,False,False,-1.0,-1.0,7.548120364888822e-05,-7.548120364888822e-05,1.1004642871250523,1.1004642871250523,1.007131051794482,0.0082
1998-09-08,2.12889522605102,2.1329276562603727,-0.6867888928733059,0.6640242024291034,2.4206451047039383,False,False,0.0,False,False,-1.0,-1.0,0.0008920913374157281,-0.0008920913374157281,1.0995721957876368,1.0995721957876368,1.007131051794482,0.0082
1998-09-09,2.1409586206446702,2.1329276562603727,-0.6871258948329588,0.6753687962227961,3.1149502761660077,False,False,0.0,False,False,-1.0,-1.0,0.0031455542512429393,-0.0031455542512429393,1.0964266415363937,1.0964266415363937,1.007131051794482,0.0082
1998-09-10,2.1409586206446702,2.1329276562603727,-0.6874974774907472,0.6745762372954125,3.034462360187207,False,False,0.0,False,False,-1.0,-1.0,-0.0002197072376872933,0.0002197072376872933,1.096646348774081,1.096646348774081,1.007131051794482,0.0082
1998-09-11,2.1409586206446702,2.1329276562603727,-0.6878959328132164,0.6737263609183337,2.9535562962965445,False,False,0.0,False,False,-1.0,-1.0,-0.00023554085835708255,0.00023554085835708255,1.0968818896324382,1.0968818896324382,1.007131051794482,0.0082
1998-09-12,2.1409586206446702,2.1329276562603727,-0.6883145391136074,0.672833503963145,2.871949640996514,False,False,0.0,False,False,-1.0,-1.0,-0.00024739158749754585,0.00024739158749754585,1.0971292812199356,1.0971292812199356,1.007131051794482,0.0082
1998-09-13,2.1409586206446702,2.1329276562603727,-0.6887474597634603,0.6719101155361076,2.7903431137511845,False,False,0.0,False,False,-1.0,-1.0,-0.0002557857629837127,0.0002557857629837127,1.0973850669829193,1.0973850669829193,1.007131051794482,0.0082
1998-09-14,2.1409586206446702,2.1329276562603727,-0.6891896503495026,0.6709669550057997,2.7096465643486964,False,False,0.0,False,False,-1.0,-1.0,-0.00026119454867338274,0.00026119454867338274,1.0976462615315927,1.0976462615315927,1.007131051794482,0.0082
1998-09-15,2.1409586206446702,2.1329276562603727,-0.6896367738278081,0.6700132729731587,2.630430135998359,False,False,0.0,False,False,-1.0,-1.0,-0.00026403859045167396,0.00026403859045167396,1.0979103001220445,1.0979103001220445,1.007131051794482,0.0082
1998-09-16,2.1409586206446702,2.1329276562603727,-0.6900851232031192,0.6690569761908907,2.5526989453363305,False,False,0.0,False,False,-1.0,-1.0,-0.0002646924353831859,0.0002646924353831859,1.0981749925574276,1.0981749925574276,1.007131051794482,0.0082
1998-09-17,2.1409586206446702,2.1329276562603727,-0.6905315512503796,0.6681047774623587,2.4770089636988577,False,False,0.0,False,False,-1.0,-1.0,-0.00026348869457480103,0.00026348869457480103,1.0984384812520025,1.0984384812520025,1.007131051794482,0.0082
1998-09-18,2.1409586206446702,2.1329276562603727,-0.6909734067949578,0.6671623315512558,2.4036262689412644,False,False,0.0,False,False,-1.0,-1.0,-0.0002607219395605486,0.0002607219395605486,1.098699203191563,1.098699203191563,1.007131051794482,0.0082
1998-09-19,2.1409586206446702,2.1329276562603727,-0.6914084770753565,0.6662343581177765,2.3325448353732874,False,False,0.0,False,False,-1.0,-1.0,-0.00025665232916258674,0.00025665232916258674,1.0989558555207255,1.0989558555207255,1.007131051794482,0.0082
1998-09-20,2.1409586206446702,2.1329276562603727,-0.6918349357254093,0.6653247526688273,2.2638712972441684,False,False,0.0,False,False,-1.0,-1.0,-0.0002515089692331358,0.0002515089692331358,1.0992073644899587,1.0992073644899587,1.007131051794482,0.0082
1998-09-21,2.1409586206446702,2.1329276562603727,-0.6922512959304774,0.6644366864724713,2.1976755495736273,False,False,0.0,False,False,-1.0,-1.0,-0.00024549301175190685,0.00024549301175190685,1.0994528575017106,1.0994528575017106,1.007131051794482,0.0082
1998-09-22,2.1409586206446702,2.1329276562603727,-0.6926563683326769,0.6635726963430324,2.1339968928801407,False,False,0.0,False,False,-1.0,-1.0,-0.00023878050271516123,0.00023878050271516123,1.0996916380044257,1.0996916380044257,1.007131051794482,0.0082
1998-09-23,2.1409586206446702,2.1329276562603727,-0.6930492232826627,0.6627347651553086,2.072849242104471,False,False,0.0,False,False,-1.0,-1.0,-0.00023152499031186267,0.00023152499031186267,1.0999231629947377,1.0999231629947377,1.007131051794482,0.0082
1998-09-24,2.1409586206446702,2.1329276562603727,-0.6934291570591399,0.6619243938959132,2.014225548488366,False,False,0.0,False,False,-1.0,-1.0,-0.00022385990623681289,0.00022385990623681289,1.1001470229009744,1.1001470229009744,1.007131051794482,0.0082
1998-09-25,2.1409586206446702,2.1329276562603727,-0.693795661701428,0.6611426660082289,1.9581015574092728,False,False,0.0,False,False,-1.0,-1.0,-0.00021590073378803957,0.00021590073378803957,1.1003629236347625,1.1003629236347625,1.007131051794482,0.0082
1998-09-26,2.1409586206446702,2.1329276562603727,-0.6941483981245641,0.6603903047359516,1.9044390042141814,False,False,0.0,False,False,-1.0,-1.0,-0.00020774697674713806,0.00020774697674713806,1.1005706706115095,1.1005706706115095,1.007131051794482,0.0082
1998-09-27,2.1409586206446702,2.1329276562603727,-0.6944871722102071,0.6596677241194595,1.853188333014652,False,False,0.0,False,False,-1.0,-1.0,-0.00019948394307653082,0.00019948394307653082,1.100770154554586,1.100770154554586,1.007131051794482,0.0082
1998-09-28,2.1409586206446702,2.1329276562603727,-0.6948119135897216,0.6589750742499607,1.804291009453725,False,False,0.0,False,False,-1.0,-1.0,-0.00019118435723328706,0.00019118435723328706,1.1009613389118194,1.1009613389118194,1.007131051794482,0.0082
1998-09-29,2.1409586206446702,2.1329276562603727,-0.6951226568580526,0.6583122813389408,1.7576814870226192,False,False,0.0,False,False,-1.0,-1.0,-0.00018290981449284863,0.00018290981449284863,1.1011442487263123,1.1011442487263123,1.007131051794482,0.0082
1998-09-30,2.1409586206446702,2.1329276562603727,-0.6954195249782174,0.6576790831151793,1.713288877104422,False,False,0.0,False,False,-1.0,-1.0,-0.000174712090134967,0.000174712090134967,1.1013189608164473,1.1013189608164473,1.007131051794482,0.0082
1998-10-01,2.1409586206446702,2.1329276562603727,-0.6957027146563339,0.6570750600187572,1.6710383651628864,False,False,0.0,False,False,-1.0,-1.0,-0.00016663431570707287,0.00016663431570707287,1.1014855951321543,1.1014855951321543,1.007131051794482,0.0082
1998-10-02,2.1409586206446702,2.1329276562603727,-0.6959724834860248,0.6564996626211124,1.6308524090628136,False,False,0.0,False,False,-1.0,-1.0,-0.0001587120338993203,0.0001587120338993203,1.1016443071660535,1.1016443071660535,1.007131051794482,0.0082
1998-10-03,2.1409586206446702,2.1329276562603727,-0.6962291386787539,0.6559522356624177,1.592651750156995,False,False,0.0,False,False,-1.0,-1.0,-0.00015097414284064432,0.00015097414284064432,1.1017952813088943,1.1017952813088943,1.007131051794482,0.0082
1998-10-04,2.1409586206446702,2.1329276562603727,-0.6964730272131773,0.6554320390623012,1.556356263300947,False,False,0.0,False,False,-1.0,-1.0,-0.00014344373990469615,0.00014344373990469615,1.1019387250487989,1.1019387250487989,1.007131051794482,0.0082
1998-10-05,2.1409586206446702,2.1329276562603727,-0.6967045272519274,0.6549382662272256,1.5218856682036528,False,False,0.0,False,False,-1.0,-1.0,-0.00013613887438294604,0.00013613887438294604,1.1020748639231819,1.1020748639231819,1.007131051794482,0.0082
1998-10-06,2.1409586206446702,2.1329276562603727,-0.6969240406884493,0.6544700599475475,1.4891601213580197,False,False,0.0,False,False,-1.0,-1.0,-0.00012907321768499216,0.00012907321768499216,1.102203937140867,1.102203937140867,1.007131051794482,0.0082
1998-10-07,2.1409586206446702,2.1329276562603727,-0.6971319866995941,0.6540265261493676,1.4581007051193946,False,False,0.0,False,False,-1.0,-1.0,-0.00012225665903575569,0.00012225665903575569,1.1023261937999027,1.1023261937999027,1.007131051794482,0.0082
1998-10-08,2.1409586206446702,2.1329276562603727,-0.6973287961917218,0.6536067457405939,1.4286298282262295,False,False,0.0,False,False,-1.0,-1.0,-0.00011569583399457262,0.00011569583399457262,1.1024418896338972,1.1024418896338972,1.007131051794482,0.0082
1998-10-09,2.1409586206446702,2.119584272625663,-0.6975346559087344,0.6624751343691633,1.9219793862572283,False,False,0.0,False,False,-1.0,-1.0,0.0024502087246024867,-0.0024502087246024867,1.0999916809092947,1.0999916809092947,1.007131051794482,0.0082
1998-10-10,2.1179697930425987,2.1100934442732866,-0.6977026689545829,0.6457519652295582,0.9723731097563968,False,False,0.0,False,False,-1.0,-1.0,-0.004658020946442751,0.004658020946442751,1.1046497018557375,1.1046497018557375,1.007131051794482,0.0082
1998-10-11,2.122883557426845,2.113867888456677,-0.6978459084240882,0.6477295005182859,1.0805384533159093,False,False,0.0,False,False,-1.0,-1.0,0.0005496149570112138,-0.0005496149570112138,1.1041000868987263,1.1041000868987263,1.007131051794482,0.0082
1998-10-12,2.127407881870417,2.1173200772854344,-0.6979739826177095,0.649573555051066,1.1805992452129086,False,False,0.0,False,False,-1.0,-1.0,0.0005114925505796184,-0.0005114925505796184,1.1035885943481467,1.1035885943481467,1.007131051794482,0.0082
1998-10-13,2.1367712679117226,2.109276023326752,-0.6981219744741871,0.6642393257957888,1.9979930204246905,False,False,0.0,False,False,-1.0,-1.0,0.004063324661662461,-0.004063324661662461,1.0995252696864841,1.0995252696864841,1.007131051794482,0.0082
1998-10-14,2.1446712305407023,2.1084476647156576,-0.6983040427122892,0.6723337024224734,2.4365487236102608,False,False,0.0,True,False,-1.0,-1.0,0.0022378648122725812,-0.0022378648122725812,1.0972874048742116,1.0972874048742116,1.007131051794482,0.0082
1998-10-15,2.1446712305407023,2.102303406387141,-0.6985195956865756,0.676171105100646,2.6308554717371866,False,False,0.0,False,False,-1.0,-1.0,0.0010620594209629038,-0.0010620594209629038,1.0962253454532487,1.0962253454532487,1.007131051794482,0.0082
1998-10-16,2.1446712305407023,2.106772854001985,-0.6987557268713829,0.6725516335896475,2.412498371680808,False,False,0.0,False,False,-1.0,-1.0,-0.001000741177368172,0.001000741177368172,1.097226086630617,1.097226086630617,1.007131051794482,0.0082
1998-10-17,2.1446712305407023,2.1224949637785477,-0.6989907207776996,0.6610669459620977,1.7672932328318165,False,False,0.0,False,False,-1.0,-1.0,-0.0031653295290537476,0.0031653295290537476,1.1003914161596706,1.1003914161596706,1.007131051794482,0.0082
1998-10-18,2.1446712305407023,2.1224949637785477,-0.6992232521244517,0.6605733993496958,1.7319679715164578,False,False,0.0,False,False,-1.0,-1.0,-0.00013600937508167967,0.00013600937508167967,1.1005274255347524,1.1005274255347524,1.007131051794482,0.0082
1998-10-19,2.1446712305407023,2.1224949637785477,-0.6994521903099177,0.6600874792040277,1.6974392276704902,False,False,0.0,False,False,-1.0,-1.0,-0.00013388977850677529,0.00013388977850677529,1.1006613153132592,1.1006613153132592,1.007131051794482,0.0082
1998-10-20,2.1446712305407023,2.1224949637785477,-0.6996765849068811,0.6596112028020737,1.6637940157675783,False,False,0.0,False,False,-1.0,-1.0,-0.00013121533470764182,0.00013121533470764182,1.1007925306479667,1.1007925306479667,1.007131051794482,0.0082
1998-10-21,2.1446712305407023,2.1224949637785477,-0.6998956501879223,0.6591462378463251,1.6311002650542985,False,False,0.0,False,False,-1.0,-1.0,-0.00012808259585877198,0.00012808259585877198,1.1009206132438254,1.1009206132438254,1.007131051794482,0.0082
1998-10-22,2.1446712305407023,2.1224949637785477,-0.7001087493856032,0.6586939358724622,1.5994090183236234,False,False,0.0,False,False,-1.0,-1.0,-0.00012457883783638715,0.00012457883783638715,1.101045192081662,1.101045192081662,1.007131051794482,0.0082
1998-10-23,2.161814544869816,2.1224949637785477,-0.7003564717074695,0.6753114608209991,2.4918822839594803,False,False,0.0,True,False,-1.0,-1.0,0.004554845997184304,-0.004554845997184304,1.0964903460844775,1.0964903460844775,1.007131051794482,0.0082
1998-10-24,2.1609355049870778,2.1224949637785477,-0.700630116135336,0.6738516120182481,2.395972660623396,False,False,0.0,False,False,-1.0,-1.0,-0.0004001757237280783,0.0004001757237280783,1.0968905218082057,1.0968905218082057,1.007131051794482,0.0082
1998-10-25,2.1587927357575687,2.1224949637785477,-0.7009189267887826,0.6710958436313128,2.232607613417051,False,False,0.0,False,False,-1.0,-1.0,-0.0007557318594471128,0.0007557318594471128,1.0976462536676528,1.0976462536676528,1.007131051794482,0.0082
1998-10-26,2.1568525572723143,2.1224949637785477,-0.7012140504274906,0.6685292667092089,2.0820819789062863,False,False,0.0,False,False,-1.0,-1.0,-0.0007041023613793617,0.0007041023613793617,1.0983503560290322,1.0983503560290322,1.007131051794482,0.0082
1998-10-27,2.1475088041285173,2.1224949637785477,-0.7014895686072953,0.658600727616347,1.5406116295949572,False,False,0.0,False,False,-1.0,-1.0,-0.002730308272882225,0.002730308272882225,1.1010806643019144,1.1010806643019144,1.007131051794482,0.0082
1998-10-28,2.1449073302215496,2.1224949637785477,-0.7017401669170532,0.6554673600589866,1.3667761625171984,False,False,0.0,False,False,-1.0,-1.0,-0.0008621541361853927,0.0008621541361853927,1.1019428184380997,1.1019428184380997,1.007131051794482,0.0082
1998-10-29,2.158036415909618,2.1224949637785477,-0.7020007417298881,0.6680433770191254,2.031671593883386,False,False,0.0,True,False,-1.0,-1.0,0.0034473452355465854,-0.0034473452355465854,1.0984954732025531,1.0984954732025531,1.007131051794482,0.0082
1998-10-30,2.158036415909618,2.1224949637785477,-0.702268077736029,0.6674759576924547,1.9906466686386004,False,False,0.0,False,False,-1.0,-1.0,-0.00015551713336555014,0.00015551713336555014,1.0986509903359187,1.0986509903359187,1.007131051794482,0.0082
1998-10-31,2.158036415909618,2.1224949637785477,-0.7025393915053173,0.6669000955835365,1.9497305432798622,False,False,0.0,False,False,-1.0,-1.0,-0.00015780620719869673,0.00015780620719869673,1.0988087965431175,1.0988087965431175,1.007131051794482,0.0082
1998-11-01,2.158036415909618,2.1224949637785477,-0.702812289270188,0.6663208714519719,1.90900914567577,False,False,0.0,False,False,-1.0,-1.0,-0.00015870232767988996,0.00015870232767988996,1.0989674988707974,1.0989674988707974,1.007131051794482,0.0082
1998-11-02,2.158036415909618,2.1224949637785477,-0.7030847271634993,0.6657426233954762,1.868980183530761,False,False,0.0,False,False,-1.0,-1.0,-0.000158409794040372,0.000158409794040372,1.0991259086648377,1.0991259086648377,1.007131051794482,0.0082
1998-11-03,2.158036415909618,2.1224949637785477,-0.7033549741213372,0.665169025588489,1.8296031858668844,False,False,0.0,False,False,-1.0,-1.0,-0.0001571111805269316,0.0001571111805269316,1.0992830198453645,1.0992830198453645,1.007131051794482,0.0082
1998-11-04,2.158036415909618,2.1224949637785477,-0.7036215775435268,0.6646031611675653,1.79109049781383,False,False,0.0,False,False,-1.0,-1.0,-0.00015496895002900778,0.00015496895002900778,1.0994379887953936,1.0994379887953936,1.007131051794482,0.0082
1998-11-05,2.158036415909618,2.1224949637785477,-0.7038833317180956,0.6640475892502951,1.7535502908354326,False,False,0.0,False,False,-1.0,-1.0,-0.0001521270748061661,0.0001521270748061661,1.0995901158701997,1.0995901158701997,1.007131051794482,0.0082
1998-11-06,2.158036415909618,2.1224949637785477,-0.7041392489535488,0.6635044062069015,1.7170750708345452,False,False,0.0,False,False,-1.0,-1.0,-0.00014871262632197007,0.00014871262632197007,1.0997388284965217,1.0997388284965217,1.007131051794482,0.0082
1998-11-07,2.158036415909618,2.1224949637785477,-0.7043885333191329,0.6629753013964006,1.6817260380539567,False,False,0.0,False,False,-1.0,-1.0,-0.00014483730754369,0.00014483730754369,1.0998836658040654,1.0998836658040654,1.007131051794482,0.0082
1998-11-08,2.158036415909618,2.1224949637785477,-0.7046305568639651,0.6624616076413783,1.6475444351583666,False,False,0.0,False,False,-1.0,-1.0,-0.00014059890981911918,0.00014059890981911918,1.1000242647138845,1.1000242647138845,1.007131051794482,0.0082
1998-11-09,2.158036415909618,2.1224949637785477,-0.7048648381676093,0.6619643467542862,1.6145563488181833,False,False,0.0,False,False,-1.0,-1.0,-0.00013608268312901027,0.00013608268312901027,1.1001603473970136,1.1001603473970136,1.007131051794482,0.0082
1998-11-10,2.158036415909618,2.1224949637785477,-0.7050910230646703,0.6614842704493913,1.5834234907838796,False,False,0.0,False,False,-1.0,-1.0,-0.0001313626135564045,0.0001313626135564045,1.10029171001057,1.10029171001057,1.007131051794482,0.0082
1998-11-11,2.158036415909618,2.1224949637785477,-0.7053088673821789,0.6610218969825916,1.5536324396831453,False,False,0.0,False,False,-1.0,-1.0,-0.00012650260558416413,0.00012650260558416413,1.1004182126161541,1.1004182126161541,1.007131051794482,0.0082
1998-11-12,2.158036415909618,2.1224949637785477,-0.7055182215292595,0.660577543859767,1.525158840649214,False,False,0.0,False,False,-1.0,-1.0,-0.00012155756958250376,0.00012155756958250376,1.1005397701857367,1.1005397701857367,1.007131051794482,0.0082
1998-11-13,2.158036415909618,2.1224949637785477,-0.7057190167825614,0.6601513569458828,1.4978284885721103,False,False,0.0,False,False,-1.0,-1.0,-0.00011657441682303895,0.00011657441682303895,1.1006563446025597,1.1006563446025597,1.007131051794482,0.0082
1998-11-14,2.158036415909618,2.1224949637785477,-0.7059112531171688,0.6597433362938234,1.4716202363405442,False,False,0.0,False,False,-1.0,-1.0,-0.00011159296572113985,0.00011159296572113985,1.1007679375682808,1.1007679375682808,1.007131051794482,0.0082
1998-11-15,2.1589428630947407,2.1224949637785477,-0.7060973434476988,0.6602548076895884,1.4927150549735912,False,False,0.0,False,False,-1.0,-1.0,0.00013983679796068313,-0.00013983679796068313,1.10062810077032,1.10062810077032,1.007131051794482,0.0082
1998-11-16,2.159801695348937,2.1224949637785477,-0.7062792386620889,0.6607275682673064,1.511561611056482,False,False,0.0,False,False,-1.0,-1.0,0.0001292092436752592,-0.0001292092436752592,1.100498891526645,1.100498891526645,1.007131051794482,0.0082
1998-11-17,2.1734434252126382,2.1224949637785477,-0.7064918766479332,0.6739179750769451,2.1772478302690694,False,False,0.0,True,False,-1.0,-1.0,0.0035912111584086716,-0.0035912111584086716,1.0969076803682363,1.0969076803682363,1.007131051794482,0.0082
1998-11-18,2.1734434252126382,2.1224949637785477,-0.7067289458109027,0.6734147969724751,2.1391909773004416,False,False,0.0,False,False,-1.0,-1.0,-0.00013697616237396708,0.00013697616237396708,1.0970446565306102,1.0970446565306102,1.007131051794482,0.0082
1998-11-19,2.1734434252126382,2.1224949637785477,-0.7069849665361655,0.6728713942724818,2.0996678080228617,False,False,0.0,False,False,-1.0,-1.0,-0.00014790430429008862,0.00014790430429008862,1.0971925608349002,1.0971925608349002,1.007131051794482,0.0082
