Date,DC_PL_pair,LE_HO_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_HO_pair_DC_PL_pair_pair,sharpe,CAGR
1998-03-20,1.8654317360233696,2.0859833765606584,-0.6185201115518935,0.5752090652576758,0.057400962282568,False,True,0.0,False,False,0.0,0.0,0.0004049300502772902,0.0,1.1063043823499363,1.1063043823499363,1.0243614958644125,0.0157
1998-03-21,1.8654317360233696,2.0850137155020096,-0.6184673687839368,0.5759187895184219,0.09156061918391108,False,False,0.0,False,False,0.0,0.0,0.00022495616632408068,0.0,1.1063043823499363,1.1063043823499363,1.0243614958644125,0.0157
1998-03-22,1.8654317360233696,2.0846309623754866,-0.6184215774863393,0.5762509677942556,0.10711815414873399,False,False,0.0,False,False,0.0,0.0,0.00010529923259540332,0.0,1.1063043823499363,1.1063043823499363,1.0243614958644125,0.0157
1998-03-23,1.8654317360233696,2.0842873399071165,-0.6183825269360144,0.5765448639108635,0.12067719679386602,False,False,0.0,False,False,0.0,0.0,9.3172616060364e-05,0.0,1.1063043823499363,1.1063043823499363,1.0243614958644125,0.0157
1998-03-24,1.8654317360233696,2.038519051854101,-0.618431113421807,0.6047481290536716,1.4928246553679163,False,False,0.0,False,False,0.0,0.0,0.009021824868370084,0.0,1.1063043823499363,1.1063043823499363,1.0243614958644125,0.0157
1998-03-25,1.8762042667338656,2.05222703323576,-0.6185514521032949,0.6067962552802495,1.5834913611445327,False,False,0.0,False,False,0.0,0.0,0.0006511057452249161,0.0,1.1063043823499363,1.1063043823499363,1.0243614958644125,0.0157
1998-03-26,1.8896137152753332,2.037690747838271,-0.6187783455017914,0.6287348056836599,2.622028214101893,False,False,0.0,True,False,-1.0,-1.0,0.006963530157235814,0.0,1.1063043823499363,1.1063043823499363,1.0243614958644125,0.0157
1998-03-27,1.8785633309262344,2.0305368182250203,-0.6190625222881556,0.6215340866368873,2.2542726478164097,False,False,0.0,False,False,-1.0,-1.0,-0.0022964460063111328,0.0022964460063111328,1.1086008283562474,1.1086008283562474,1.0243614958644125,0.0157
1998-03-28,1.8882748335855732,2.0432895495258103,-0.6193970532345079,0.6226673077044214,2.287717660394892,False,False,0.0,False,False,-1.0,-1.0,0.0003593098722064313,-0.0003593098722064313,1.108241518484041,1.108241518484041,1.0243614958644125,0.0157
1998-03-29,1.8895126256189068,2.046825461064393,-0.6197688756639905,0.620953910934599,2.187205672150257,False,False,0.0,False,False,-1.0,-1.0,-0.0005425453022406703,0.0005425453022406703,1.1087840637862818,1.1087840637862818,1.0243614958644125,0.0157
1998-03-30,1.8905730751642635,2.050007394409516,-0.6201687591573936,0.6192225331098324,2.0882038246749643,False,False,0.0,False,False,-1.0,-1.0,-0.0005475710467318226,0.0005475710467318226,1.1093316348330136,1.1093316348330136,1.0243614958644125,0.0157
1998-03-31,1.895101303645972,2.050007394409516,-0.6205991460412257,0.6228684652972283,2.240336510713992,False,False,0.0,False,False,-1.0,-1.0,0.001151104374829147,-0.001151104374829147,1.1081805304581844,1.1081805304581844,1.0243614958644125,0.0157
1998-04-01,1.8769997254715172,2.050007394409516,-0.6210139116336721,0.6039166145913115,1.3442896169491427,False,False,0.0,False,False,-1.0,-1.0,-0.006016302329327282,0.006016302329327282,1.1141968327875116,1.1141968327875116,1.0243614958644125,0.0157
1998-04-02,1.877071799794624,2.050007394409516,-0.6214137226364191,0.6031690734024207,1.3024861746929486,False,False,0.0,False,False,-1.0,-1.0,-0.00023724126700430917,0.00023724126700430917,1.114434074054516,1.114434074054516,1.0243614958644125,0.0157
1998-04-03,1.8798947024461452,2.050007394409516,-0.6218049773290256,0.6051899010410011,1.3893985710338776,False,False,0.0,False,False,-1.0,-1.0,0.0006405972092854716,-0.0006405972092854716,1.1137934768452304,1.1137934768452304,1.0243614958644125,0.0157
1998-04-04,1.8688565094292275,2.050007394409516,-0.6221638473699083,0.593416021786642,0.8359855315926,False,False,0.0,False,False,-1.0,-1.0,-0.0037445188114620795,0.0037445188114620795,1.1175379956566927,1.1175379956566927,1.0243614958644125,0.0157
1998-04-05,1.8708563979876864,2.050007394409516,-0.6224978800793476,0.5947311408207756,0.8930663792488671,False,False,0.0,False,False,-1.0,-1.0,0.0004178985384231641,-0.0004178985384231641,1.1171200971182695,1.1171200971182695,1.0243614958644125,0.0157
1998-04-06,1.8728958505254836,2.050007394409516,-0.6228135686682217,0.5961234294170503,0.9534154761938317,False,False,0.0,False,False,-1.0,-1.0,0.00044204293157274437,-0.00044204293157274437,1.1166780541866967,1.1166780541866967,1.0243614958644125,0.0157
1998-04-07,1.8751534416223352,2.050007394409516,-0.6231169097181875,0.5977591691184441,1.0247063645081576,False,False,0.0,False,False,-1.0,-1.0,0.0005188627896301688,-0.0005188627896301688,1.1161591913970665,1.1161591913970665,1.0243614958644125,0.0157
1998-04-08,1.8738708248480265,2.050007394409516,-0.6234054939535646,0.5958849525277021,0.9328288166882459,False,False,0.0,False,False,-1.0,-1.0,-0.0005946388972651415,0.0005946388972651415,1.1167538302943316,1.1167538302943316,1.0243614958644125,0.0157
1998-04-09,1.871002834055869,2.050007394409516,-0.6236739121665159,0.5924667024142005,0.769670767939237,False,False,0.0,False,False,-1.0,-1.0,-0.0010853176133810932,0.0010853176133810932,1.1178391479077128,1.1178391479077128,1.0243614958644125,0.0157
1998-04-10,1.8671778031160884,2.050007394409516,-0.6239155394643392,0.5881463337271908,0.5650184474336312,False,False,0.0,False,False,-1.0,-1.0,-0.0013731981291790702,0.0013731981291790702,1.119212346036892,1.119212346036892,1.0243614958644125,0.0157
1998-04-11,1.8694627462527544,2.050007394409516,-0.6241380060554063,0.5899752187071603,0.646805647999876,False,False,0.0,False,False,-1.0,-1.0,0.0005807919531747382,-0.0005807919531747382,1.118631554083717,1.118631554083717,1.0243614958644125,0.0157
1998-04-12,1.8716986765931207,2.050007394409516,-0.6243478122003894,0.5917810448989187,0.7273036722797754,False,False,0.0,False,False,-1.0,-1.0,0.0005729841500724225,-0.0005729841500724225,1.1180585699336447,1.1180585699336447,1.0243614958644125,0.0157
1998-04-13,1.873835388909272,2.050007394409516,-0.6245503643748669,0.5935025237596374,0.8036367759095515,False,False,0.0,False,False,-1.0,-1.0,0.0005457790206668433,-0.0005457790206668433,1.1175127909129778,1.1175127909129778,1.0243614958644125,0.0157
1998-04-14,1.8695420391185664,2.050007394409516,-0.6247361383549299,0.5888283359361137,0.581829792136945,False,False,0.0,False,False,-1.0,-1.0,-0.0014837486876889416,0.0014837486876889416,1.1189965396006667,1.1189965396006667,1.0243614958644125,0.0157
1998-04-15,1.8655859998881696,2.050007394409516,-0.6248977673461296,0.5845409560786066,0.3782734366949013,False,False,0.0,False,False,-1.0,-1.0,-0.0013625302102368137,0.0013625302102368137,1.1203590698109036,1.1203590698109036,1.0243614958644125,0.0157
1998-04-16,1.8831212875127568,2.050007394409516,-0.625077130376697,0.6017085481642468,1.1768873946697083,False,False,0.0,False,False,-1.0,-1.0,0.005424998416802568,-0.005424998416802568,1.114934071394101,1.114934071394101,1.0243614958644125,0.0157
1998-04-17,1.8988120164519071,2.0389607089499213,-0.6253165485023177,0.6238161433995035,2.1916639903149733,False,False,0.0,True,False,-1.0,-1.0,0.006965637494432447,-0.006965637494432447,1.1079684338996685,1.1079684338996685,1.0243614958644125,0.0157
1998-04-18,1.8983520764850224,2.0463852687339767,-0.6255967550803723,0.618140092720771,1.914417312583773,False,False,0.0,False,False,-1.0,-1.0,-0.0017857279485779573,0.0017857279485779573,1.1097541618482465,1.1097541618482465,1.0243614958644125,0.0157
1998-04-19,1.8987483719149651,2.046990267638844,-0.6259104298959498,0.6175158135043108,1.8735099235911972,False,False,0.0,False,False,-1.0,-1.0,-0.00019631539626755208,0.00019631539626755208,1.1099504772445141,1.1099504772445141,1.0243614958644125,0.0157
1998-04-20,1.898946468421816,2.047529256104294,-0.6262508773489823,0.6166794753887928,1.8242327377326448,False,False,0.0,False,False,-1.0,-1.0,-0.00026289908729847106,0.00026289908729847106,1.1102133763318125,1.1102133763318125,1.0243614958644125,0.0157
1998-04-21,1.892427514286381,2.0460519393805985,-0.626598661538138,0.6103741076329863,1.5291782866307222,False,False,0.0,False,False,-1.0,-1.0,-0.001986267334043335,0.001986267334043335,1.1121996436658559,1.1121996436658559,1.0243614958644125,0.0157
1998-04-22,1.8915116541776764,2.043052219004367,-0.6269509319931835,0.6106181613621469,1.5336825544468151,False,False,0.0,False,False,-1.0,-1.0,7.693018950996859e-05,-7.693018950996859e-05,1.1121227134763458,1.1121227134763458,1.0243614958644125,0.0157
1998-04-23,1.88722185566672,2.0550981512904043,-0.6272857721402011,0.5980880250106189,0.9612273950228011,False,False,0.0,False,False,-1.0,-1.0,-0.003944815250219597,0.003944815250219597,1.1160675287265656,1.1160675287265656,1.0243614958644125,0.0157
1998-04-24,1.8938353886777568,2.0550981512904043,-0.6276185754943026,0.6040176144638987,1.2296164347533263,False,False,0.0,False,False,-1.0,-1.0,0.0018625111310473753,-0.0018625111310473753,1.114205017595518,1.114205017595518,1.0243614958644125,0.0157
1998-04-25,1.9018617515863168,2.0550981512904043,-0.627966522736141,0.6113289116390099,1.5575085056407474,False,False,0.0,False,False,-1.0,-1.0,0.002290223518891163,-0.002290223518891163,1.111914794076627,1.111914794076627,1.0243614958644125,0.0157
1998-04-26,1.9018136584643743,2.0550981512904043,-0.6283252230872483,0.6105436540886395,1.516391274321558,False,False,0.0,False,False,-1.0,-1.0,-0.0002459245147594871,0.0002459245147594871,1.1121607185913864,1.1121607185913864,1.0243614958644125,0.0157
1998-04-27,1.9016483319239763,2.0550981512904043,-0.6286904733289477,0.6096277024517667,1.4695805420809465,False,False,0.0,False,False,-1.0,-1.0,-0.0002868023104287017,0.0002868023104287017,1.1124475209018152,1.1124475209018152,1.0243614958644125,0.0157
1998-04-28,1.90367522316677,2.0550981512904043,-0.6290639951894514,0.6108869696095724,1.5205635427110873,False,False,0.0,False,False,-1.0,-1.0,0.00039395637302772833,-0.00039395637302772833,1.1120535645287875,1.1120535645287875,1.0243614958644125,0.0157
1998-04-29,1.91601302575746,2.0550981512904043,-0.6294729843638374,0.6223842593040843,2.026700578439909,False,False,0.0,True,False,-1.0,-1.0,0.0035821099171918333,-0.0035821099171918333,1.1084714546115957,1.1084714546115957,1.0243614958644125,0.0157
1998-04-30,1.91601302575746,2.0550981512904043,-0.6299096821162182,0.6214868025604936,1.9735523378247324,False,False,0.0,False,False,-1.0,-1.0,-0.0002795345809533169,0.0002795345809533169,1.1087509891925489,1.1087509891925489,1.0243614958644125,0.0157
1998-05-01,1.91601302575746,2.0550981512904043,-0.6303671988915686,0.6205465606812868,1.9192715575738764,False,False,0.0,False,False,-1.0,-1.0,-0.00029277530243942474,0.00029277530243942474,1.1090437644949884,1.1090437644949884,1.0243614958644125,0.0157
1998-05-02,1.91601302575746,2.0550981512904043,-0.6308394668807388,0.6195760036098295,1.8644210487846062,False,False,0.0,False,False,-1.0,-1.0,-0.00030212363055738247,0.00030212363055738247,1.1093458881255458,1.1093458881255458,1.0243614958644125,0.0157
1998-05-03,1.91601302575746,2.05636707684508,-0.6313201330742243,0.6177870891541704,1.7745122112888483,False,False,0.0,False,False,-1.0,-1.0,-0.000556559259161366,0.000556559259161366,1.109902447384707,1.109902447384707,1.0243614958644125,0.0157
1998-05-04,1.91601302575746,2.05757333232144,-0.6318037381787257,0.6160305028199169,1.687308791907548,False,False,0.0,False,False,-1.0,-1.0,-0.0005462029743686231,0.0005462029743686231,1.1104486503590758,1.1104486503590758,1.0243614958644125,0.0157
1998-05-05,1.91601302575746,2.06173589853866,-0.6322829301825655,0.6124126105668513,1.520169191681383,False,False,0.0,False,False,-1.0,-1.0,-0.0011237039226672774,0.0011237039226672774,1.111572354281743,1.111572354281743,1.0243614958644125,0.0157
1998-05-06,1.91601302575746,2.070758552739905,-0.6327463137993629,0.6057481847427815,1.2222493480557073,False,False,0.0,False,False,-1.0,-1.0,-0.00206567013111536,0.00206567013111536,1.1136380244128583,1.1136380244128583,1.0243614958644125,0.0157
1998-05-07,1.91601302575746,2.070758552739905,-0.6331919957439629,0.6048252850441991,1.1769218696570765,False,False,0.0,False,False,-1.0,-1.0,-0.0002859752972826906,0.0002859752972826906,1.113923999710141,1.113923999710141,1.0243614958644125,0.0157
1998-05-08,1.91601302575746,2.070758552739905,-0.6336186968947322,0.6039416899867798,1.133579048468039,False,False,0.0,False,False,-1.0,-1.0,-0.0002737211790217967,0.0002737211790217967,1.114197720889163,1.114197720889163,1.0243614958644125,0.0157
1998-05-09,1.91601302575746,2.070758552739905,-0.6340256378710492,0.603099013479611,1.0922625168074023,False,False,0.0,False,False,-1.0,-1.0,-0.00026097725258031156,0.00026097725258031156,1.1144586981417433,1.1144586981417433,1.0243614958644125,0.0157
1998-05-10,1.91601302575746,2.070758552739905,-0.634412441878274,0.6022980357734162,1.0529791148556003,False,False,0.0,False,False,-1.0,-1.0,-0.0002480015971285778,0.0002480015971285778,1.1147066997388717,1.1147066997388717,1.0243614958644125,0.0157
1998-05-11,1.91601302575746,2.070758552739905,-0.6347790527367897,0.6015388732026175,1.0157086158061541,False,False,0.0,False,False,-1.0,-1.0,-0.00023499940686821886,0.00023499940686821886,1.11494169914574,1.11494169914574,1.0243614958644125,0.0157
1998-05-12,1.91601302575746,2.070758552739905,-0.6351256661518101,0.6008211205089695,0.9804100968317621,False,False,0.0,False,False,-1.0,-1.0,-0.00022213159145696135,0.00022213159145696135,1.115163830737197,1.115163830737197,1.0243614958644125,0.0157
1998-05-13,1.91601302575746,2.070758552739905,-0.6354526724423948,0.6001439694359416,0.9470271618223649,False,False,0.0,False,False,-1.0,-1.0,-0.0002095222089886126,0.0002095222089886126,1.1153733529461856,1.1153733529461856,1.0243614958644125,0.0157
1998-05-14,1.91601302575746,2.070758552739905,-0.6357606091198712,0.599506306927355,0.915492195727686,False,False,0.0,False,False,-1.0,-1.0,-0.0001972648456840331,0.0001972648456840331,1.1155706177918696,1.1155706177918696,1.0243614958644125,0.0157
1998-05-15,1.91601302575746,2.070758552739905,-0.6360501218787724,0.598906795905733,0.8857298062533528,False,False,0.0,False,False,-1.0,-1.0,-0.00018542805700155442,0.00018542805700155442,1.1157560458488711,1.1157560458488711,1.0243614958644125,0.0157
1998-05-16,1.91601302575746,2.070758552739905,-0.6363219327310856,0.5983439412585778,0.8576595868617345,False,False,0.0,False,False,-1.0,-1.0,-0.00017405998114966253,0.00017405998114966253,1.1159301058300208,1.1159301058300208,1.0243614958644125,0.0157
1998-05-17,1.91601302575746,2.070758552739905,-0.6365768141728068,0.5978161433331992,0.831198315580607,False,False,0.0,False,False,-1.0,-1.0,-0.00016319222943551385,0.00016319222943551385,1.1160932980594562,1.1160932980594562,1.0243614958644125,0.0157
1998-05-18,1.91601302575746,2.070758552739905,-0.6368155684178993,0.5973217409381708,0.8062616869687329,False,False,0.0,False,False,-1.0,-1.0,-0.00015284314965414926,0.00015284314965414926,1.1162461412091105,1.1162461412091105,1.0243614958644125,0.0157
1998-05-19,1.91601302575746,2.070758552739905,-0.6370390108674374,0.5968590455747445,0.783108810101582,False,False,0.0,False,False,-1.0,-1.0,-0.0001430205496584227,0.0001430205496584227,1.116389161758769,1.116389161758769,1.0243614958644125,0.0157
1998-05-20,1.91601302575746,2.070758552739905,-0.637247957100564,0.5964263683754347,0.7610184642995296,False,False,0.0,False,False,-1.0,-1.0,-0.000133723958981818,0.000133723958981818,1.1165228857177507,1.1165228857177507,1.0243614958644125,0.0157
1998-05-21,1.91601302575746,2.070758552739905,-0.6374432127791665,0.5960220410089978,0.7400738744116127,False,False,0.0,False,False,-1.0,-1.0,-0.00012494649732331615,0.00012494649732331615,1.1166478322150741,1.1166478322150741,1.0243614958644125,0.0157
1998-05-22,1.91601302575746,2.078651404405253,-0.6376128453170238,0.5906381893723991,0.5045103460739774,False,False,0.0,False,False,-1.0,-1.0,-0.0016609711227338429,0.0016609711227338429,1.118308803337808,1.118308803337808,1.0243614958644125,0.0157
1998-05-23,1.91601302575746,2.077003728300671,-0.6377620475970219,0.5913788751297755,0.5336249329168924,False,False,0.0,False,False,-1.0,-1.0,0.00022856106112811015,-0.00022856106112811015,1.1180802422766798,1.1180802422766798,1.0243614958644125,0.0157
1998-05-24,1.91601302575746,2.078695448509494,-0.6378899250369975,0.5900341419329909,0.47264661491070903,False,False,0.0,False,False,-1.0,-1.0,-0.00041478610505170605,0.00041478610505170605,1.1184950283817314,1.1184950283817314,1.0243614958644125,0.0157
1998-05-25,1.91601302575746,2.0802398444249897,-0.637996028177198,0.5888282673583642,0.41775015151631906,False,False,0.0,False,False,-1.0,-1.0,-0.0003718165387622902,0.0003718165387622902,1.1188668449204937,1.1188668449204937,1.0243614958644125,0.0157
1998-05-26,1.91601302575746,2.0802398444249897,-0.63808282416439,0.5886477108874713,0.407218096727973,False,False,0.0,False,False,-1.0,-1.0,-5.566925962083722e-05,5.566925962083722e-05,1.1189225141801147,1.1189225141801147,1.0243614958644125,0.0157
1998-05-27,1.91601302575746,2.0802398444249897,-0.6381526124952359,0.5885025344209696,0.39820042279864454,False,False,0.0,False,False,-1.0,-1.0,-4.47588758757534e-05,4.47588758757534e-05,1.1189672730559903,1.1189672730559903,1.0243614958644125,0.0157
1998-05-28,1.91601302575746,2.0802398444249897,-0.638207511146907,0.5883883320583583,0.3905062136557607,False,False,0.0,False,False,-1.0,-1.0,-3.520811276988586e-05,3.520811276988586e-05,1.1190024811687602,1.1190024811687602,1.0243614958644125,0.0157
1998-05-29,1.91601302575746,2.088607190766961,-0.6382336869563933,0.5829935577906273,0.15408077861514652,False,False,0.0,False,False,-1.0,-1.0,-0.0016604248428266817,0.0016604248428266817,1.120662906011587,1.120662906011587,1.0243614958644125,0.0157
1998-05-30,1.91601302575746,2.0893419658113532,-0.6382335531424383,0.582524879188073,0.13138306716180043,False,False,0.0,False,False,-1.0,-1.0,-0.00014423093813463103,0.00014423093813463103,1.1208071369497214,1.1208071369497214,1.0243614958644125,0.0157
1998-05-31,1.91601302575746,2.0883503879401246,-0.6382129025128265,0.5832008632064059,0.15834775397935488,False,False,0.0,False,False,-1.0,-1.0,0.00020807029592279975,-0.00020807029592279975,1.1205990666537988,1.1205990666537988,1.0243614958644125,0.0157
1998-06-01,1.91601302575746,2.087443043161116,-0.6381768363944241,0.5838552283193497,0.18432793789248975,False,False,0.0,False,False,-1.0,-1.0,0.00020145649615189963,-0.00020145649615189963,1.120397610157647,1.120397610157647,1.0243614958644125,0.0157
1998-06-02,1.91601302575746,2.0833279165292966,-0.6381364171986843,0.5865656132534549,0.29966624250843543,False,False,0.0,False,False,-1.0,-1.0,0.000835131096392952,-0.000835131096392952,1.119562479061254,1.119562479061254,1.0243614958644125,0.0157
1998-06-03,1.91601302575746,2.090926489569868,-0.6380771873601087,0.581840532315973,0.09126606755632034,False,False,0.0,False,False,-1.0,-1.0,-0.0014537880713487638,0.0014537880713487638,1.1210162671326027,1.1210162671326027,1.0243614958644125,0.0157
1998-06-04,1.91601302575746,2.090926489569868,-0.6380024652073812,0.5819967708444684,0.09563300980232645,False,False,0.0,False,False,-1.0,-1.0,4.8072960272903834e-05,-4.8072960272903834e-05,1.1209681941723297,1.1209681941723297,1.0243614958644125,0.0157
1998-06-05,1.91601302575746,2.090926489569868,-0.6379152357598477,0.5821791612069871,0.10111528664739014,False,False,0.0,False,False,-1.0,-1.0,5.612275552506919e-05,-5.612275552506919e-05,1.1209120714168046,1.1209120714168046,1.0243614958644125,0.0157
1998-06-06,1.91601302575746,2.090926489569868,-0.6378181525271365,0.582382155109956,0.10747342814632865,False,False,0.0,False,False,-1.0,-1.0,6.246650692816537e-05,-6.246650692816537e-05,1.1208496049098766,1.1208496049098766,1.0243614958644125,0.0157
1998-06-07,1.91601302575746,2.090926489569868,-0.6377135495876268,0.5826008721670635,0.11449665980199797,False,False,0.0,False,False,-1.0,-1.0,6.730946091561209e-05,-6.730946091561209e-05,1.120782295448961,1.120782295448961,1.0243614958644125,0.0157
1998-06-08,1.91601302575746,2.090926489569868,-0.63760346025445,0.582831060870022,0.12200123807202844,False,False,0.0,False,False,-1.0,-1.0,7.084484114413124e-05,-7.084484114413124e-05,1.1207114506078169,1.1207114506078169,1.0243614958644125,0.0157
1998-06-09,1.91601302575746,2.090926489569868,-0.6374896396112487,0.5830690514679515,0.12982843875372926,False,False,0.0,False,False,-1.0,-1.0,7.325138434459564e-05,-7.325138434459564e-05,1.1206381992234722,1.1206381992234722,1.0243614958644125,0.0157
1998-06-10,1.91601302575746,2.090926489569868,-0.6373735889499522,0.5833117048697884,0.1378423741021389,False,False,0.0,False,False,-1.0,-1.0,7.469213231613191e-05,-7.469213231613191e-05,1.1205635070911562,1.1205635070911562,1.0243614958644125,0.0157
1998-06-11,1.91601302575746,2.090926489569868,-0.6372565807157561,0.5835563604861669,0.14592776331414362,False,False,0.0,False,False,-1.0,-1.0,7.53141139208078e-05,-7.53141139208078e-05,1.1204881929772352,1.1204881929772352,1.0243614958644125,0.0157
1998-06-12,1.91601302575746,2.090926489569868,-0.6371396829980858,0.5838007850206139,0.1539877422739712,False,False,0.0,False,False,-1.0,-1.0,7.524864022465466e-05,-7.524864022465466e-05,1.1204129443370106,1.1204129443370106,1.0243614958644125,0.0157
1998-06-13,1.91601302575746,2.090926489569868,-0.6370237829310639,0.5840431235408929,0.16194176946548086,False,False,0.0,False,False,-1.0,-1.0,7.46120055594495e-05,-7.46120055594495e-05,1.120338332331451,1.120338332331451,1.0243614958644125,0.0157
1998-06-14,1.91601302575746,2.090926489569868,-0.6369096086073048,0.5842818536588696,0.16972366352032872,False,False,0.0,False,False,-1.0,-1.0,7.350644121981602e-05,-7.350644121981602e-05,1.1202648258902315,1.1202648258902315,1.0243614958644125,0.0157
1998-06-15,1.91601302575746,2.090926489569868,-0.6367977492841513,0.5845157432807566,0.17779397339741057,False,False,0.0,False,False,-1.0,-1.0,7.20212100001466e-05,-7.20212100001466e-05,1.1201928046802312,1.1201928046802312,1.0243614958644125,0.0157
1998-06-16,1.91601302575746,2.090926489569868,-0.6366886737870647,0.5847438121269779,0.1849122718876399,False,False,0.0,False,False,-1.0,-1.0,7.023376146825864e-05,-7.023376146825864e-05,1.120122570918763,1.120122570918763,1.0243614958644125,0.0157
1998-06-17,1.91601302575746,2.1003947449968354,-0.6365630509123147,0.5789793387620812,-0.0766976595453515,False,False,0.0,False,True,0.0,0.0,-0.0017720229292430367,0.0017720229292430367,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-18,1.91601302575746,2.1122959078138672,-0.6363985546160585,0.5717509631032995,-0.40545434629339655,False,False,0.0,False,False,0.0,0.0,-0.002217106060919312,-0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-19,1.91601302575746,2.1122959078138672,-0.6362015413943078,0.5721671133253887,-0.3924964033528984,False,False,0.0,False,False,0.0,0.0,0.00012765896622517875,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-20,1.91601302575746,2.1122959078138672,-0.6359780664904973,0.5726391584502071,-0.37651944549698235,False,False,0.0,False,False,0.0,0.0,0.0001448263554789297,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-21,1.91601302575746,2.1122959078138672,-0.6357337416018156,0.5731552449127464,-0.3585886177557949,False,False,0.0,False,False,0.0,0.0,0.00015836358455627252,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-22,1.91601302575746,2.1122959078138672,-0.6354736558693214,0.5737046229411746,-0.33859572668475935,False,False,0.0,False,False,0.0,0.0,0.00016860768357918775,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-23,1.91601302575746,2.1122959078138672,-0.6352023421615774,0.5742777177757759,-0.31700418896332,False,False,0.0,False,False,0.0,0.0,0.0001759174668791671,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-24,1.91601302575746,2.1122959078138672,-0.6349237749282792,0.5748661342027228,-0.29587656402620377,False,False,0.0,False,False,0.0,0.0,0.00018065321994767717,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-25,1.91601302575746,2.1118975264646718,-0.6346423587988367,0.575713398020492,-0.2656733920369651,False,False,0.0,False,False,0.0,0.0,0.00026019117570298694,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-26,1.91601302575746,2.1305901158702647,-0.634314531169838,0.564548755294122,-0.7959360697953055,False,False,0.0,False,False,0.0,0.0,-0.003416899863170659,-0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-27,1.91601302575746,2.130961928475005,-0.6339482792346692,0.5650933780861382,-0.7805460726659473,False,False,0.0,False,False,0.0,0.0,0.0001667076877481764,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-28,1.91601302575746,2.130961928475005,-0.6335521245390152,0.5659375686603636,-0.7472280397158374,False,False,0.0,False,False,0.0,0.0,0.0002584714341503495,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-29,1.91601302575746,2.130961928475005,-0.633133859618484,0.5668288752820321,-0.7110543638744976,False,False,0.0,False,False,0.0,0.0,0.0002729717605283459,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-06-30,1.91601302575746,2.130961928475005,-0.6327004527701452,0.5677524487753824,-0.6730799894579531,False,False,0.0,False,False,0.0,0.0,0.0002829338486134445,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-07-01,1.91601302575746,2.130961928475005,-0.6322580173503172,0.568695261810845,-0.6334520219106426,False,False,0.0,False,False,0.0,0.0,0.0002889112677259435,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-07-02,1.9327989591536288,2.130961928475005,-0.6318705819962059,0.58630680519637,0.2093485610750727,False,True,0.0,False,False,0.0,0.0,0.005370533684890799,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-07-03,1.9447166968578782,2.130961928475005,-0.6315743380303388,0.5988558275134228,0.8088518221314682,False,False,0.0,False,False,0.0,0.0,0.0038136230082962794,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-07-04,1.949636699706454,2.130961928475005,-0.6313740878743077,0.6042025558206721,1.061047576673542,False,False,0.0,False,False,0.0,0.0,0.001622644416779922,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-07-05,1.9543762728073768,2.130961928475005,-0.6312720868752225,0.6091594891673118,1.2932872994717381,False,False,0.0,False,False,0.0,0.0,0.0015022862704095615,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-07-06,1.9587988400806224,2.130961928475005,-0.631267992872796,0.6135907806038634,1.499195938902319,False,False,0.0,False,False,0.0,0.0,0.00134118710137841,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-07-07,1.965129155723931,2.130961928475005,-0.6313669801512724,0.6197101581253355,1.7824474101971324,False,False,0.0,False,False,0.0,0.0,0.001848448425476171,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-07-08,1.9802319415197749,2.1271778196932156,-0.6316091414588257,0.6366869850930861,2.5705484961859706,False,False,0.0,True,False,-1.0,-1.0,0.005107691487427882,0.0,1.121894593848006,1.121894593848006,1.0243614958644125,0.0157
1998-07-09,1.9840122680958991,2.131112582933919,-0.6319728994968794,0.6372068699048665,2.5680754675198694,False,False,0.0,False,False,-1.0,-1.0,0.00015608323957282068,-0.00015608323957282068,1.1217385106084332,1.1217385106084332,1.0243614958644125,0.0157
