Date,NG_CT_pair,LE_SB_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_SB_pair_NG_CT_pair_pair,sharpe,CAGR
2004-04-11,3.0251832065390354,3.383201446337573,-0.7159059658011453,0.6031291075989036,-0.27963154264179074,False,False,0.0,False,False,0.0,0.0,-0.00012056460678850426,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-12,3.0251832065390354,3.3841936444981338,-0.7158709066562902,0.6025374339517016,-0.30301243674081424,False,False,0.0,False,False,0.0,0.0,-0.00010860723592261364,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-13,3.0251832065390354,3.405093863149616,-0.7157961088337124,0.5878302690829869,-0.8598222882644198,False,False,0.0,False,False,0.0,0.0,-0.0026923693465867784,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-14,3.0251832065390354,3.405093863149616,-0.7156888148427436,0.5881956151931873,-0.8405876121185697,False,False,0.0,False,False,0.0,0.0,6.688661408059987e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-15,3.0251832065390354,3.405093863149616,-0.7155556882683104,0.5886489236748118,-0.8178813673203168,False,False,0.0,False,False,0.0,0.0,8.299742388799967e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-16,3.0251832065390354,3.405093863149616,-0.7154027017269764,0.5891698572078528,-0.7925816415318914,False,False,0.0,False,False,0.0,0.0,9.538816772324309e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-17,3.0251832065390354,3.405093863149616,-0.7152350976256807,0.5897405649046132,-0.7671997275600545,False,False,0.0,False,False,0.0,0.0,0.00010451323943964851,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-18,3.0251832065390354,3.405093863149616,-0.7150573965434543,0.5903456537691776,-0.7366894176649198,False,False,0.0,False,False,0.0,0.0,0.00011082171501504145,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-19,3.0251832065390354,3.405093863149616,-0.7148734352396859,0.5909720592756962,-0.7069623815262146,False,False,0.0,False,False,0.0,0.0,0.0001147390105795015,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-20,3.0251832065390354,3.405093863149616,-0.7146864216402574,0.591608858135436,-0.675436008233236,False,False,0.0,False,False,0.0,0.0,0.0001166563734202087,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-21,3.0251832065390354,3.405093863149616,-0.7144989980913644,0.5922470529115813,-0.6448437547782626,False,False,0.0,False,False,0.0,0.0,0.00011692576399169916,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-22,3.0251832065390354,3.405093863149616,-0.7143133070387544,0.5928793483752655,-0.6150123155063347,False,False,0.0,False,False,0.0,0.0,0.00011585835315554414,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-23,3.0251832065390354,3.405093863149616,-0.714131055352816,0.5934999324726031,-0.5861426536379708,False,False,0.0,False,False,0.0,0.0,0.00011372535859972443,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-24,3.0251832065390354,3.405093863149616,-0.7139535749828569,0.5941042697911798,-0.5629446796621546,False,False,0.0,False,False,0.0,0.0,0.00011076031589138757,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-25,3.0251832065390354,3.405093863149616,-0.7137818786442843,0.5946889119399787,-0.5423798846219122,False,False,0.0,False,False,0.0,0.0,0.00010716215331221124,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-26,3.0251832065390354,3.405093863149616,-0.713616709939518,0.5952513268829631,-0.5324285022798682,False,False,0.0,False,False,0.0,0.0,0.00010309863936833046,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-27,3.0251832065390354,3.405093863149616,-0.7134585877769407,0.5957897476883827,-0.5196159563688647,False,False,0.0,False,False,0.0,0.0,9.87099161766172e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-28,3.0251832065390354,3.405093863149616,-0.7133078452487699,0.596303040145973,-0.5183472093961319,False,False,0.0,False,False,0.0,0.0,9.411193499103178e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-29,3.0251832065390354,3.405093863149616,-0.7131646633077483,0.5967905880946596,-0.5158700561102098,False,False,0.0,False,False,0.0,0.0,8.939968276466273e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-04-30,3.0251832065390354,3.419966235802052,-0.7129955972614211,0.5867623376294571,-0.9251867734131815,False,False,0.0,False,False,0.0,0.0,-0.001835464343081831,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-01,3.0251832065390354,3.4151995147583314,-0.7128180987363304,0.5907671816237636,-0.7838494210328302,False,False,0.0,False,False,0.0,0.0,0.0007335417536205797,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-02,3.0251832065390354,3.4177157951734713,-0.7126298864367634,0.589616787551432,-0.8401037886278007,False,False,0.0,False,False,0.0,0.0,-0.0002106659618587979,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-03,3.0251832065390354,3.4199814828548534,-0.7124297548245448,0.588686637204269,-0.8839144602980383,False,False,0.0,False,False,0.0,0.0,-0.0001703048119503173,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-04,3.0251832065390354,3.4548911096953727,-0.7121374703552199,0.5648257913278343,-1.8400711058792818,False,False,0.0,False,False,0.0,0.0,-0.004349771065740743,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-05,3.0251832065390354,3.4548911096953727,-0.7117698463215849,0.5660958923333501,-1.7790831087766714,False,False,0.0,False,False,0.0,0.0,0.00023158978039313855,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-06,3.0251832065390354,3.4548911096953727,-0.7113432686846672,0.5675696716187315,-1.7087832071574671,False,False,0.0,False,False,0.0,0.0,0.00026880064224104764,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-07,3.0251832065390354,3.4548911096953727,-0.710872902269295,0.5691947363655006,-1.6320563296771602,False,False,0.0,False,False,0.0,0.0,0.00029648127127149325,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-08,3.0251832065390354,3.4548911096953727,-0.7103722702818555,0.5709243653681346,-1.5579765370402185,False,False,0.0,False,False,0.0,0.0,0.0003156578694644552,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-09,3.0251832065390354,3.4548911096953727,-0.709853085117168,0.5727180935778988,-1.4815566498719077,False,False,0.0,False,False,0.0,0.0,0.000327463193169706,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-10,3.0251832065390354,3.4548911096953727,-0.7093252420624163,0.5745417338550749,-1.4043320983013643,False,False,0.0,False,False,0.0,0.0,0.0003330348183161417,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-11,3.0251832065390354,3.4548911096953727,-0.7087969130604576,0.5763670530269365,-1.3221064587862041,False,False,0.0,False,False,0.0,0.0,0.00033345257311913926,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-12,3.0251832065390354,3.4548911096953727,-0.7082746967980043,0.5781712533494248,-1.2394188832899609,False,False,0.0,False,False,0.0,0.0,0.00032970321229876574,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-13,3.0251832065390354,3.4548911096953727,-0.7077637954376832,0.5799363619171292,-1.1596885655143716,False,False,0.0,False,False,0.0,0.0,0.0003226635842514438,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-14,3.0251832065390354,3.4548911096953727,-0.7072681984843279,0.5816485954252686,-1.083290296128706,False,False,0.0,False,False,0.0,0.0,0.00031309596970105236,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-15,3.0251832065390354,3.4548911096953727,-0.706790861512194,0.5832977426866233,-1.028253119033407,False,False,0.0,False,False,0.0,0.0,0.00030165109691892655,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-16,3.0251832065390354,3.4548911096953727,-0.706333872531689,0.5848765898525983,-0.9807704679439733,False,False,0.0,False,False,0.0,0.0,0.00028887569404406014,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-17,3.0251832065390354,3.4548911096953727,-0.7058986022245021,0.5863804013672129,-0.9316992189191364,False,False,0.0,False,False,0.0,0.0,0.0002752224312784768,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-18,3.0251832065390354,3.4548911096953727,-0.7054858365692994,0.5878064617597603,-0.8797348355993568,False,False,0.0,False,False,0.0,0.0,0.00026106082226212923,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-19,3.0251832065390354,3.4548911096953727,-0.7050958918502656,0.5891536783028228,-0.8356616186365708,False,False,0.0,False,False,0.0,0.0,0.0002466881640562978,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-20,3.0251832065390354,3.4548911096953727,-0.7047287129348524,0.5904222414733513,-0.7931903500053858,False,False,0.0,False,False,0.0,0.0,0.00023233995269142835,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-21,3.0251832065390354,3.4548911096953727,-0.7043839562056863,0.5916133384319551,-0.7524222742335455,False,False,0.0,False,False,0.0,0.0,0.00021819945733320644,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-22,3.0251832065390354,3.4548911096953727,-0.7040610587648279,0.59272891392972,-0.7121088511073443,False,False,0.0,False,False,0.0,0.0,0.00020440630179982785,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-23,3.0251832065390354,3.4548911096953727,-0.703759295589089,0.5937714728428141,-0.6689518433031328,False,False,0.0,False,False,0.0,0.0,0.00019106401052541147,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-24,3.0251832065390354,3.4548911096953727,-0.703477826267827,0.594743918698494,-0.6253430722526001,False,False,0.0,False,False,0.0,0.0,0.00017824654412612406,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-25,3.0251832065390354,3.4548911096953727,-0.7032157328443689,0.5956494229371092,-0.5859054466562501,False,False,0.0,False,False,0.0,0.0,0.00016600388989050738,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-26,3.0251832065390354,3.4548911096953727,-0.7029720501392651,0.5964913201485587,-0.5479087497884355,False,False,0.0,False,False,0.0,0.0,0.00015436679372083493,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-27,3.0251832065390354,3.447540331938692,-0.7027629545080769,0.6023795770800437,-0.30712060735514674,False,False,0.0,False,False,0.0,0.0,0.00108081335523389,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-28,3.0251832065390354,3.46571951170752,-0.7025415372733073,0.5903712930259384,-0.7879159281598697,False,False,0.0,False,False,0.0,0.0,-0.002199321389501665,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-29,3.0251832065390354,3.46571951170752,-0.702312619496707,0.5911646578308787,-0.7505861703454704,False,False,0.0,False,False,0.0,0.0,0.00014532615582081123,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-30,3.0251832065390354,3.46571951170752,-0.7020802295680245,0.5919700561410379,-0.7133303028868873,False,False,0.0,False,False,0.0,0.0,0.00014755218520100138,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-05-31,3.0251832065390354,3.46571951170752,-0.7018476780712286,0.5927760144009602,-0.6766052978047067,False,False,0.0,False,False,0.0,0.0,0.00014767657538345232,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-01,3.0251832065390354,3.46571951170752,-0.7016176389428437,0.5935732654966603,-0.6407714085693414,False,False,0.0,False,False,0.0,0.0,0.00014610249539210237,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-02,3.0251832065390354,3.46571951170752,-0.7013922307892133,0.5943544669327947,-0.6061057703685835,False,False,0.0,False,False,0.0,0.0,0.00014318176790032255,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-03,3.0251832065390354,3.46571951170752,-0.7011730945456858,0.5951139316877105,-0.5728150075236313,False,False,0.0,False,False,0.0,0.0,0.00013921715951857786,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-04,3.0251832065390354,3.46571951170752,-0.7009614652754995,0.5958473793786436,-0.5410466385103314,False,False,0.0,False,False,0.0,0.0,0.0001344660613340347,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-05,3.0251832065390354,3.46571951170752,-0.700758237009285,0.5965517115461938,-0.5108992017378792,False,False,0.0,False,False,0.0,0.0,0.00012914486576750324,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-06,3.0251832065390354,3.46571951170752,-0.7005640202603591,0.5972248123224464,-0.4824311114374098,False,False,0.0,False,False,0.0,0.0,0.00012343357747382358,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-07,3.0251832065390354,3.46571951170752,-0.7003791923225906,0.5978653741126796,-0.4558320496458676,False,False,0.0,False,False,0.0,0.0,0.00011748036096747675,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-08,3.0251832065390354,3.46571951170752,-0.700203940744843,0.5984727469251365,-0.43002214323818183,False,False,0.0,False,False,0.0,0.0,0.00011140584348291511,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-09,3.0251832065390354,3.46571951170752,-0.7000383005359493,0.5990468094290233,-0.40490418822654617,False,False,0.0,False,False,0.0,0.0,0.00010530707161299753,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-10,3.0251832065390354,3.46571951170752,-0.6998821857280839,0.5995878595647088,-0.3804255349203633,False,False,0.0,False,False,0.0,0.0,9.926107442702212e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-11,3.0251832065390354,3.46571951170752,-0.699735415943755,0.6000965224699866,-0.3565602056902637,False,False,0.0,False,False,0.0,0.0,9.332802145344466e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-12,3.0251832065390354,3.46571951170752,-0.6995977385932479,0.6005736735499592,-0.33692766558466514,False,False,0.0,False,False,0.0,0.0,8.755398650516547e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-13,3.0251832065390354,3.46571951170752,-0.6994688472897079,0.6010203746555272,-0.32063131836207515,False,False,0.0,False,False,0.0,0.0,8.197334183191309e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-14,3.0251832065390354,3.46571951170752,-0.6993483970180682,0.6014378215121394,-0.305880092941401,False,False,0.0,False,False,0.0,0.0,7.6610814327501e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-15,3.0251832065390354,3.46571951170752,-0.6992360165383533,0.6018273007334223,-0.2947362943685388,False,False,0.0,False,False,0.0,0.0,7.148323858048772e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-16,3.0251832065390354,3.46571951170752,-0.6991313184478178,0.6021901549486297,-0.28047054273749794,False,False,0.0,False,False,0.0,0.0,6.660104189287226e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-17,3.0251832065390354,3.46571951170752,-0.6990339072725991,0.6025277547592438,-0.2652375241465526,False,False,0.0,False,False,0.0,0.0,6.196949502140341e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-18,3.0251832065390354,3.457507265342972,-0.6989604197174996,0.6085224771786075,-0.02198657275529348,False,False,0.0,False,False,0.0,0.0,0.001101597636752674,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-19,3.0251832065390354,3.4935016607523517,-0.6988313488865827,0.5838147286179525,-1.0104729383231004,False,False,0.0,False,False,0.0,0.0,-0.0045198051691146155,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-20,3.0251832065390354,3.4935016607523517,-0.6986568566458957,0.5844243175505808,-0.9787207214004006,False,False,0.0,False,False,0.0,0.0,0.00011152495251040047,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-21,3.0251832065390354,3.4935016607523517,-0.6984464910396941,0.5851592301452113,-0.9430362153478062,False,False,0.0,False,False,0.0,0.0,0.00013447113165729219,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-22,3.0251832065390354,3.4935016607523517,-0.6982089104944837,0.5859892181744661,-0.9058458766072791,False,False,0.0,False,False,0.0,0.0,0.0001518906912262425,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-23,3.0251832065390354,3.4935016607523517,-0.6979517566348967,0.5868875856100026,-0.8627945999346645,False,False,0.0,False,False,0.0,0.0,0.00016443139323976037,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-24,3.0251832065390354,3.4935016607523517,-0.6976816254781356,0.5878312892547686,-0.8187102060871042,False,False,0.0,False,False,0.0,0.0,0.0001727592817939474,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-25,3.0251832065390354,3.4935016607523517,-0.6974041010285655,0.5888008213802407,-0.7739563412093702,False,False,0.0,False,False,0.0,0.0,0.00017751908481075855,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-26,3.0251832065390354,3.4935016607523517,-0.6971238259420653,0.5897799628603968,-0.732602130590984,False,False,0.0,False,False,0.0,0.0,0.00017931068193546628,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-27,3.0251832065390354,3.4935016607523517,-0.696844591784207,0.5907554678546139,-0.6856115568232711,False,False,0.0,False,False,0.0,0.0,0.0001786766500405152,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-28,3.0251832065390354,3.4935016607523517,-0.6965694371261764,0.5917167211094077,-0.6370090964607138,False,False,0.0,False,False,0.0,0.0,0.00017609726013524714,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-29,3.0251832065390354,3.4935016607523517,-0.6963007458315214,0.5926553945935145,-0.5872449488989784,False,False,0.0,False,False,0.0,0.0,0.0001719903235857755,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-06-30,3.0251832065390354,3.4935016607523517,-0.6960403407950366,0.593565120020942,-0.5403538120518366,False,False,0.0,False,False,0.0,0.0,0.00016671404703429173,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-01,3.0251832065390354,3.4935016607523517,-0.69578957041812,0.5944411867491679,-0.4916379592406295,False,False,0.0,False,False,0.0,0.0,0.00016057161560760735,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-02,3.0251832065390354,3.4935016607523517,-0.6955493864829633,0.595280269725524,-0.4415076550744143,False,False,0.0,False,False,0.0,0.0,0.00015381663172790247,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-03,3.0251832065390354,3.45102924015248,-0.6954157713919692,0.6252830454021572,1.2473858805478113,False,True,0.0,False,False,0.0,0.0,0.005530380575420782,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-04,3.0251832065390354,3.4569300648696006,-0.6953510404562909,0.6214032891473251,1.0937469051550124,False,False,0.0,False,False,0.0,0.0,-0.0007146403772260267,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-05,3.0251832065390354,3.4623091588493375,-0.6953289962203545,0.6177392545117857,0.9228526455024385,False,False,0.0,False,False,0.0,0.0,-0.0006744498616589042,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-06,3.0251832065390354,3.4671771393412367,-0.6953311150181583,0.6143470602754251,0.7534328917360339,False,False,0.0,False,False,0.0,0.0,-0.000624021736532579,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-07,3.0251832065390354,3.4830243404888215,-0.6953223937806405,0.6033583845141113,0.08059274680820733,False,False,0.0,False,False,0.0,0.0,-0.0020173782934942413,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-08,3.0251832065390354,3.4830243404888215,-0.6953049177904198,0.6034192538134242,0.10415741406546426,False,False,0.0,False,False,0.0,0.0,1.1174938462436683e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-09,3.0251832065390354,3.4830243404888215,-0.6952804979464258,0.6035043087244465,0.12924986274107547,False,False,0.0,False,False,0.0,0.0,1.5615396423254942e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-10,3.0251832065390354,3.4830243404888215,-0.6952506930018693,0.6036081200718035,0.155472350405984,False,False,0.0,False,False,0.0,0.0,1.90592902736912e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-11,3.0251832065390354,3.4830243404888215,-0.6952168335705081,0.6037260532953894,0.18244147840257927,False,False,0.0,False,False,0.0,0.0,2.165247121082032e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-12,3.0251832065390354,3.4830243404888215,-0.6951800463793186,0.6038541839777207,0.20979589252882827,False,False,0.0,False,False,0.0,0.0,2.352527212675903e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-13,3.0251832065390354,3.4830243404888215,-0.6951412777775815,0.6039892159612181,0.23720285672336497,False,False,0.0,False,False,0.0,0.0,2.479299148962436e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-14,3.0251832065390354,3.4830243404888215,-0.6951013158919666,0.6041284041815067,0.26436338157006434,False,False,0.0,False,False,0.0,0.0,2.5556764148245095e-05,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-15,3.0251832065390354,3.4834567633200337,-0.6950599537990304,0.6039719095648928,0.26800633254664535,False,False,0.0,False,False,0.0,0.0,-2.873361753596573e-05,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-16,3.0251832065390354,3.4900000478915505,-0.6950048246001997,0.5996163353994794,-0.05909163616835667,False,False,0.0,False,True,0.0,0.0,-0.0007990779440154242,-0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-17,3.0251832065390354,3.4857384667005795,-0.6949476643914689,0.6027774004259676,0.20330687014017434,False,True,0.0,False,False,0.0,0.0,0.0005802686324439206,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-18,3.0251832065390354,3.4828535183505127,-0.6948952720478652,0.6049647634019917,0.39125520388879825,False,False,0.0,False,False,0.0,0.0,0.00040168992422334564,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-19,3.0251832065390354,3.480238069334203,-0.6948524695269801,0.6069311895203549,0.562730970737295,False,False,0.0,False,False,0.0,0.0,0.00036124727081402814,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-20,3.0251832065390354,3.4794376398528235,-0.6948193586392498,0.6076025771912317,0.6288713876962478,False,False,0.0,False,False,0.0,0.0,0.0001233541801777307,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-21,3.0251832065390354,3.473579624717312,-0.6948056925695202,0.6117203096919495,0.9766719770700419,False,False,0.0,False,False,0.0,0.0,0.0007571245531409131,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-22,3.0251832065390354,3.4542278980094014,-0.6948434584052522,0.6250355477662781,2.0659094476572712,False,False,0.0,True,False,-1.0,-1.0,0.0024542720812592207,0.0,1.9402269423022358,1.9402269423022358,1.4956744926273542,0.0207
2004-07-23,3.0251832065390354,3.4332085905124132,-0.694955616149695,0.6392556151490552,3.1602208034613626,False,False,0.0,False,False,-1.0,-1.0,0.002627938682796784,-0.002627938682796784,1.937599003619439,1.937599003619439,1.4956744926273542,0.0207
2004-07-24,3.0251832065390354,3.4420888123126256,-0.6951079314066982,0.6325599724942674,2.5803248021242196,False,False,0.0,False,False,-1.0,-1.0,-0.0012358585948423488,0.0012358585948423488,1.9388348622142813,1.9388348622142813,1.4956744926273542,0.0207
2004-07-25,3.0251832065390354,3.4433604008288103,-0.695287649044988,0.6310572486321644,2.4258077749239324,False,False,0.0,False,False,-1.0,-1.0,-0.00027729066870033135,0.00027729066870033135,1.9391121528829816,1.9391121528829816,1.4956744926273542,0.0207
2004-07-26,3.0251832065390354,3.444502497631324,-0.6954853870692043,0.6295820537130732,2.279475002345008,False,False,0.0,False,False,-1.0,-1.0,-0.0002721368018527881,0.0002721368018527881,1.9393842896848343,1.9393842896848343,1.4956744926273542,0.0207
2004-07-27,3.0251832065390354,3.4516847105926822,-0.6956854958223215,0.6238962172280389,1.8427693064013926,False,False,0.0,False,False,-1.0,-1.0,-0.0010477965011919926,0.0010477965011919926,1.9404320861860265,1.9404320861860265,1.4956744926273542,0.0207
2004-07-28,3.0251832065390354,3.4516847105926822,-0.6958857723966081,0.6232049256386842,1.7923375311648995,False,False,0.0,False,False,-1.0,-1.0,-0.0001273762704416633,0.0001273762704416633,1.9405594624564682,1.9405594624564682,1.4956744926273542,0.0207
2004-07-29,3.0251832065390354,3.4516847105926822,-0.6960844374260052,0.6225191965941845,1.7402144320757285,False,False,0.0,False,False,-1.0,-1.0,-0.00012633536228087033,0.00012633536228087033,1.940685797818749,1.940685797818749,1.4956744926273542,0.0207
2004-07-30,3.0251832065390354,3.4516847105926822,-0.6962800554335408,0.6218439849084576,1.6871838398849495,False,False,0.0,False,False,-1.0,-1.0,-0.00012438222272475647,0.00012438222272475647,1.9408101800414737,1.9408101800414737,1.4956744926273542,0.0207
2004-07-31,3.0251832065390354,3.4516847105926822,-0.6964714741489737,0.6211832678550762,1.6339123007511032,False,False,0.0,False,False,-1.0,-1.0,-0.00012169732272944081,0.00012169732272944081,1.9409318773642033,1.9409318773642033,1.4956744926273542,0.0207
2004-08-01,3.0251832065390354,3.4516847105926822,-0.6966577774327335,0.6205402076589897,1.5880881619954477,False,False,0.0,False,False,-1.0,-1.0,-0.00011843108264583521,0.00011843108264583521,1.9410503084468491,1.9410503084468491,1.4956744926273542,0.0207
2004-08-02,3.0251832065390354,3.4516847105926822,-0.6968382480074379,0.6199172801355703,1.5522139907482808,False,False,0.0,False,False,-1.0,-1.0,-0.00011471012952510037,0.00011471012952510037,1.9411650185763742,1.9411650185763742,1.4956744926273542,0.0207
2004-08-03,3.0251832065390354,3.4516847105926822,-0.6970123373198426,0.6193163787176656,1.510083458379827,False,False,0.0,False,False,-1.0,-1.0,-0.00011064184901685662,0.00011064184901685662,1.9412756604253911,1.9412756604253911,1.4956744926273542,0.0207
