Date,SI_CT_pair,CL_CC_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,CL_CC_pair_SI_CT_pair_pair,sharpe,CAGR
1993-01-08,1.30444912206971,2.067296572124364,-0.4211019213658173,0.4339065635151724,-0.10797039336287084,False,False,0.0,False,False,0.0,0.0,-0.00010606689586220419,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-09,1.3108348911430463,2.067296572124364,-0.42122097394532554,0.4400462155989887,0.576836582502497,False,True,0.0,False,False,0.0,0.0,0.0028142582329817914,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-10,1.311854094318808,2.067296572124364,-0.4213482568906608,0.44080228717816894,0.6361859341712232,False,False,0.0,False,False,0.0,0.0,0.00034636013337759286,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-11,1.3129170868532114,2.067296572124364,-0.4214844759724367,0.44158367447175906,0.698327272722519,False,False,0.0,False,False,0.0,0.0,0.00035773703330451703,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-12,1.3148300169744225,2.067296572124364,-0.4216324767210102,0.44319064315277235,0.852321340930877,False,False,0.0,False,False,0.0,0.0,0.0007349605202697147,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-13,1.3194887503469988,2.067296572124364,-0.42180204816750677,0.447498822055276,1.3167872639882487,False,False,0.0,False,False,0.0,0.0,0.0019658776261422656,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-14,1.3196990840487255,2.0609149136201035,-0.4219958874242048,0.4500014661698315,1.5515178269296142,False,False,0.0,False,False,0.0,0.0,0.0011430747622630751,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-15,1.3124742313548894,2.069420770918596,-0.4221801284583092,0.4388059044541832,0.29290301930114243,False,False,0.0,False,False,0.0,0.0,-0.005121148972362368,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-16,1.3172636776343905,2.0784080533068465,-0.42235845459798377,0.43943046421570686,0.3743021046906926,False,False,0.0,False,False,0.0,0.0,0.0002845249173598076,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-17,1.3182853131322392,2.080710511927093,-0.42253081408328935,0.4391210066560268,0.35193908152609166,False,False,0.0,False,False,0.0,0.0,-0.00014082578135974632,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-18,1.3192783811740978,2.082765365038392,-0.42269738137887636,0.4388989153457499,0.3415462430234237,False,False,0.0,False,False,0.0,0.0,-0.00010096629827207107,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-19,1.3235450450809223,2.0881526292380017,-0.4228637456728378,0.4405410027447564,0.5067177085631096,False,False,0.0,False,False,0.0,0.0,0.0007441880211822891,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-20,1.3206059437165216,2.0699827491856353,-0.4230404317360971,0.4449195478147572,0.9766315008539822,False,False,0.0,False,False,0.0,0.0,0.001993607586302369,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-21,1.3202863975106975,2.067293621042995,-0.4232265110195469,0.44535293102370543,0.9874639678132803,False,False,0.0,False,False,0.0,0.0,0.00019742132260001867,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-22,1.3190888283688196,2.0888514125871365,-0.4233925871593229,0.43468462460214574,-0.26057806189589433,False,False,0.0,False,True,0.0,0.0,-0.004841543070921631,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-23,1.3181898450725535,2.0874090706950965,-0.42353956658002684,0.4340895119951358,-0.3533844869529073,False,False,0.0,False,False,0.0,0.0,-0.00027022442951177034,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-24,1.3190962052342814,2.0888626053976207,-0.4236702144710954,0.4341073372048204,-0.3720888565795779,False,False,0.0,False,False,0.0,0.0,8.087351028712714e-06,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-25,1.3199894271132182,2.090140289954061,-0.42378714988334026,0.4342148307772482,-0.37713994490028724,False,False,0.0,False,False,0.0,0.0,4.8733033672249534e-05,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-26,1.3285912841552876,2.139816388460124,-0.4238584781745222,0.4216119661696772,-1.8089789799247522,False,False,0.0,False,False,0.0,0.0,-0.005637426344532277,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-27,1.3451698137424533,2.126259055966854,-0.4239535013672722,0.44373484215143466,0.7497205513477825,False,True,0.0,False,False,0.0,0.0,0.00984724866882791,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-28,1.3451698137424533,2.1381317528883037,-0.4240539575834727,0.43848658209528035,0.09189768944197031,False,False,0.0,False,False,0.0,0.0,-0.002330640565954973,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-29,1.3451698137424533,2.120910861734488,-0.4241790556905175,0.4455238472081564,0.9729641732125728,False,False,0.0,False,False,0.0,0.0,0.0031348964911537083,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-30,1.3451698137424533,2.1239263117370344,-0.4243204414819852,0.44394446347099026,0.7353866519434844,False,False,0.0,False,False,0.0,0.0,-0.0007030747583804748,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-01-31,1.3451698137424533,2.1289091774774995,-0.42446853059483297,0.4415148634087246,0.34917097612217507,False,False,0.0,False,False,0.0,0.0,-0.0010803865650526796,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-01,1.3451698137424533,2.133656666934048,-0.4246153956726082,0.439186343882754,-0.06734657785622325,False,False,0.0,False,True,0.0,0.0,-0.0010343673809029231,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-02,1.3451698137424533,2.1409444731060887,-0.4247511625993709,0.4358011597299445,-0.6929726524569536,False,False,0.0,False,False,0.0,0.0,-0.001501497624114814,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-03,1.3451698137424533,2.1491521251392536,-0.424866233307986,0.43206764552868515,-1.518188047895839,False,False,0.0,False,False,0.0,0.0,-0.0016532615340802265,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-04,1.3451698137424533,2.141346874675058,-0.4249725247567744,0.4351562260317656,-0.9247957323605948,False,False,0.0,False,False,0.0,0.0,0.001369547372994289,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-05,1.3451698137424533,2.126366397124896,-0.42508925174871237,0.44127431304502585,0.26749979655931144,False,True,0.0,False,False,0.0,0.0,0.002720279830905623,0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-06,1.3451698137424533,2.136389678875916,-0.42520136372900497,0.4367740088278429,-0.5738695334752204,False,False,0.0,False,True,0.0,0.0,-0.001996970569627679,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-07,1.3451698137424533,2.1405347178989427,-0.42530358115511696,0.43479273263317486,-0.9347081762382649,False,False,0.0,False,False,0.0,0.0,-0.0008784016857243285,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-08,1.3451698137424533,2.144378836687124,-0.4253918915407374,0.43296844422419145,-1.2611558722928786,False,False,0.0,False,False,0.0,0.0,-0.000808147292085244,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-09,1.3451698137424533,2.1510218526496656,-0.4254594586113858,0.4299972208528665,-1.79982553410321,False,False,0.0,False,False,0.0,0.0,-0.001314501450137427,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-10,1.3451698137424533,2.1595741545678258,-0.4254980974177912,0.42627511974120846,-2.3583981891058885,True,False,1.0,False,False,0.0,1.0,-0.0016439907515565398,-0.0,1.1237838245902376,1.1237838245902376,1.5118570055522935,0.0163
1993-02-11,1.3451698137424533,2.1598629290792934,-0.42551158758927826,0.42612310981469437,-2.21042633842951,False,False,1.0,False,False,0.0,1.0,-6.71357731594098e-05,-6.71357731594098e-05,1.1237166888170782,1.1237166888170782,1.5118570055522935,0.0163
1993-02-12,1.3451698137424533,2.150841794557377,-0.42551550546392297,0.4299532803584398,-1.4378210980907313,False,False,1.0,False,False,0.0,1.0,0.0016944760565443127,0.0016944760565443127,1.1254111648736227,1.1254111648736227,1.5118570055522935,0.0163
1993-02-13,1.3451698137424533,2.1709555167830388,-0.4254851302936618,0.4214605228222781,-2.6737641429651267,True,False,1.0,False,False,0.0,1.0,-0.0037431511968658094,-0.0037431511968658094,1.1216680136767567,1.1216680136767567,1.5118570055522935,0.0163
1993-02-14,1.3451698137424533,2.172293630201807,-0.4254241894081834,0.42102355695728944,-2.5016844138442655,False,False,1.0,False,False,0.0,1.0,-0.00019255399045715695,-0.00019255399045715695,1.1214754596862997,1.1214754596862997,1.5118570055522935,0.0163
1993-02-15,1.3451698137424533,2.1733437263858417,-0.4253365289266483,0.4207673369969921,-2.3370478522388973,False,False,1.0,False,False,0.0,1.0,-0.00011289350040586778,-0.00011289350040586778,1.1213625661858937,1.1213625661858937,1.5118570055522935,0.0163
1993-02-16,1.3451698137424533,2.1742076541230304,-0.4252259122300382,0.4206403806404563,-2.1839496864160832,False,False,1.0,False,False,0.0,1.0,-5.593532125999467e-05,-5.593532125999467e-05,1.1213066308646338,1.1213066308646338,1.5118570055522935,0.0163
1993-02-17,1.3451698137424533,2.1742076541230304,-0.4250969119103578,0.4209208541228897,-2.0073617148168226,False,False,1.0,False,False,0.0,1.0,0.0001235882445873681,0.0001235882445873681,1.1214302191092211,1.1214302191092211,1.5118570055522935,0.0163
1993-02-18,1.3451698137424533,2.1742076541230304,-0.4249535549956739,0.421232541824067,-1.852818969040064,False,False,1.0,False,False,0.0,1.0,0.00013736138904458712,0.00013736138904458712,1.1215675804982657,1.1215675804982657,1.5118570055522935,0.0163
1993-02-19,1.3451698137424533,2.1742076541230304,-0.42479935402299457,0.4215678067591395,-1.711061380103393,False,False,1.0,False,False,0.0,1.0,0.00014777375671268337,0.00014777375671268337,1.1217153542549785,1.1217153542549785,1.5118570055522935,0.0163
1993-02-20,1.3451698137424533,2.1742076541230304,-0.4246373453613988,0.42192004723121523,-1.5829222470578102,False,False,1.0,False,False,0.0,1.0,0.00015528012328139151,0.00015528012328139151,1.1218706343782598,1.1218706343782598,1.5118570055522935,0.0163
1993-02-21,1.3451698137424533,2.1742076541230304,-0.4244701311316938,0.4222836056893182,-1.4660784181800177,False,False,1.0,False,False,0.0,1.0,0.0001602951843381549,0.0001602951843381549,1.1220309295625979,1.1220309295625979,1.5118570055522935,0.0163
1993-02-22,1.3451698137424533,2.1742076541230304,-0.4242999221415319,0.4226536753785287,-1.3587833753445235,False,False,1.0,False,False,0.0,1.0,0.00016319265410924712,0.00016319265410924712,1.1221941222167071,1.1221941222167071,1.5118570055522935,0.0163
1993-02-23,1.3451698137424533,2.1742076541230304,-0.4241285800683222,0.4230262086255745,-1.2647314218423025,False,False,1.0,False,False,0.0,1.0,0.0001643060213674383,0.0001643060213674383,1.1223584282380747,1.1223584282380747,1.5118570055522935,0.0163
1993-02-24,1.3451698137424533,2.1742076541230304,-0.42395765773041133,0.42339782928092096,-1.177851060090611,False,False,1.0,False,False,0.0,1.0,0.00016393039099675256,0.00016393039099675256,1.1225223586290713,1.1225223586290713,1.5118570055522935,0.0163
1993-02-25,1.3451698137424533,2.1742076541230304,-0.42378843673477645,0.4237657508648687,-1.0973056040394416,False,False,1.0,False,False,0.0,1.0,0.00016232499092258537,0.00016232499092258537,1.122684683619994,1.122684683619994,1.5118570055522935,0.0163
1993-02-26,1.3451698137424533,2.1742076541230304,-0.4236219621134916,0.42412770126068333,-1.0224131409085726,False,False,1.0,False,False,0.0,1.0,0.0001597160405106996,0.0001597160405106996,1.1228443996605046,1.1228443996605046,1.5118570055522935,0.0163
1993-02-27,1.3451698137424533,2.1742076541230304,-0.423459073790863,0.4244818542985098,-0.9441538873939668,False,False,1.0,False,False,0.0,1.0,0.0001562997651562458,0.0001562997651562458,1.123000699425661,1.123000699425661,1.5118570055522935,0.0163
1993-02-28,1.3451698137424533,2.1742076541230304,-0.4233004348816341,0.42482676822919696,-0.8695682452295177,False,False,1.0,False,False,0.0,1.0,0.0001522454084857658,0.0001522454084857658,1.1231529448341466,1.1231529448341466,1.5118570055522935,0.0163
1993-03-01,1.3451698137424533,2.1742076541230304,-0.42314655692620196,0.42516133085769836,-0.7981229423028089,False,False,1.0,False,False,0.0,1.0,0.00014769814323206052,0.00014769814323206052,1.1233006429773789,1.1233006429773789,1.5118570055522935,0.0163
1993-03-02,1.3451698137424533,2.1742076541230304,-0.4229978222354159,0.42548471096083906,-0.7291291236816438,False,False,1.0,False,False,0.0,1.0,0.00014278181828838838,0.00014278181828838838,1.123443424795667,1.123443424795667,1.5118570055522935,0.0163
1993-03-03,1.3451698137424533,2.1742076541230304,-0.4228545035559984,0.42579631553060737,-0.6630702587943178,False,False,1.0,False,False,0.0,1.0,0.00013760150584154405,0.00013760150584154405,1.1235810263015087,1.1235810263015087,1.5118570055522935,0.0163
1993-03-04,1.3451698137424533,2.1742076541230304,-0.42271678128608203,0.42609575234400276,-0.5996290535343397,False,False,1.0,False,False,0.0,1.0,0.00013224583123880987,0.00013224583123880987,1.1237132721327474,1.1237132721327474,1.5118570055522935,0.0163
1993-03-05,1.3451698137424533,2.1742076541230304,-0.42258475847490756,0.42638279735057705,-0.5373232904031536,False,False,1.0,False,False,0.0,1.0,0.00012678908129058755,0.00012678908129058755,1.123840061214038,1.123840061214038,1.5118570055522935,0.0163
1993-03-06,1.3451698137424533,2.1742076541230304,-0.42245847383591345,0.4266573663792762,-0.47632546172793944,False,False,1.0,False,False,0.0,1.0,0.00012129309550937204,0.00012129309550937204,1.1239613543095475,1.1239613543095475,1.5118570055522935,0.0163
1993-03-07,1.3451698137424533,2.1742076541230304,-0.4223379129915914,0.42691949068978874,-0.41737470362834955,False,False,1.0,False,False,0.0,1.0,0.0001158089504689522,0.0001158089504689522,1.1240771632600164,1.1240771632600164,1.5118570055522935,0.0163
1993-03-08,1.3451698137424533,2.1742076541230304,-0.4222230181540013,0.42716929592509634,-0.3602081296143825,False,False,1.0,False,False,0.0,1.0,0.00011037845089433861,0.00011037845089433861,1.1241875417109108,1.1241875417109108,1.5118570055522935,0.0163
1993-03-09,1.3451698137424533,2.1742076541230304,-0.4221136964284446,0.4274069840575637,-0.3017002188411385,False,False,1.0,False,False,0.0,1.0,0.00010503544290535825,0.00010503544290535825,1.1242925771538161,1.1242925771538161,1.5118570055522935,0.0163
1993-03-10,1.3451698137424533,2.1742076541230304,-0.4220098269106915,0.4276328179580926,-0.23685989886270548,False,False,1.0,False,False,0.0,1.0,9.980696552378766e-05,9.980696552378766e-05,1.12439238411934,1.12439238411934,1.5118570055522935,0.0163
1993-03-11,1.3451698137424533,2.1742076541230304,-0.4219112667311605,0.42784710825482064,-0.1684991200380222,False,False,1.0,False,False,0.0,1.0,9.471425647009819e-05,9.471425647009819e-05,1.12448709837581,1.12448709837581,1.5118570055522935,0.0163
1993-03-12,1.3451698137424533,2.1742076541230304,-0.4218178561830889,0.4280502021834137,-0.12147020718340426,False,False,1.0,False,False,0.0,1.0,8.977362768957502e-05,8.977362768957502e-05,1.1245768720034997,1.1245768720034997,1.5118570055522935,0.0163
1993-03-13,1.3451698137424533,2.1742076541230304,-0.4217294230563522,0.4282424741644427,-0.07758678949720318,False,False,1.0,False,False,0.0,1.0,8.499722513985382e-05,8.499722513985382e-05,1.1246618692286394,1.1246618692286394,1.5118570055522935,0.0163
1993-03-14,1.3451698137424533,2.1742076541230304,-0.42164578628435856,0.42842431787427737,-0.03519041977963045,False,False,1.0,False,False,0.0,1.0,8.039368629851722e-05,8.039368629851722e-05,1.124742262914938,1.124742262914938,1.5118570055522935,0.0163
1993-03-15,1.3451698137424533,2.1742076541230304,-0.42156675899846324,0.42859613960415555,0.006097496635332649,False,True,0.0,False,False,0.0,0.0,7.596870768009637e-05,7.596870768009637e-05,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-16,1.3451698137424533,2.1742076541230304,-0.4214921510726106,0.42875835272760254,0.008562951177551868,False,False,0.0,False,False,0.0,0.0,7.172553348294083e-05,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-17,1.3451698137424533,2.1742076541230304,-0.42142177123040203,0.42891137311922845,0.07953229460879394,False,False,0.0,False,False,0.0,0.0,6.76653753354752e-05,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-18,1.3451698137424533,2.1742076541230304,-0.4213554287774294,0.42905561538827497,0.13515918406686742,False,False,0.0,False,False,0.0,0.0,6.378777202461378e-05,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-19,1.3451698137424533,2.1742076541230304,-0.4212929350134331,0.42919148980829047,0.22882018345494587,False,False,0.0,False,False,0.0,0.0,6.00908970763485e-05,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-20,1.3451698137424533,2.1709505421898694,-0.42123794932819153,0.4306830592574671,0.5826714610180556,False,False,0.0,False,False,0.0,0.0,0.0006600867893596126,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-21,1.3451698137424533,2.173305260466349,-0.4211868465713999,0.4298022244495969,0.498235154333318,False,False,0.0,False,False,0.0,0.0,-0.0003896572587949336,-0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-22,1.3451698137424533,2.175611130697342,-0.42113665224678387,0.42894022556973455,0.3892679453064996,False,False,0.0,False,False,0.0,0.0,-0.0003811794056071457,-0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-23,1.3451698137424533,2.1821770593542045,-0.42107987630477567,0.4262989675144657,-0.1494417914018706,False,False,0.0,False,True,0.0,0.0,-0.001166612465035548,-0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-24,1.3451698137424533,2.200253879538719,-0.42099647312729704,0.41887069047199976,-1.737659517271223,False,False,0.0,False,False,0.0,0.0,-0.0032702525319296275,-0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-25,1.3451698137424533,2.1962508518710626,-0.420895859430141,0.420776923920003,-1.2759716478106782,False,False,0.0,False,False,0.0,0.0,0.0008399122196575661,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-26,1.3451698137424533,2.196850868552956,-0.4207806910195538,0.42077738720583346,-1.3311960965620457,False,False,0.0,False,False,0.0,0.0,2.0413003981751724e-07,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-27,1.3451698137424533,2.2010996055847367,-0.42064883745562304,0.41927982352920334,-1.7170600111706629,False,False,0.0,False,False,0.0,0.0,-0.0006594118191082784,-0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-28,1.3451698137424533,2.2011977226744084,-0.42050374312892735,0.419557931990994,-1.6235093703740724,False,False,0.0,False,False,0.0,0.0,0.0001224725663160543,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-29,1.3451698137424533,2.201217793427157,-0.4203485472520697,0.41989111208994134,-1.4953874860215397,False,False,0.0,False,False,0.0,0.0,0.000146746379267437,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-30,1.3451698137424533,2.199543966789947,-0.4201881268414201,0.42094755443163867,-1.1446633844072527,False,False,0.0,False,False,0.0,0.0,0.0004655177720242838,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-03-31,1.3451698137424533,2.1977490042122043,-0.4200267901178537,0.42205635401849173,-0.7910631671498588,False,False,0.0,False,False,0.0,0.0,0.0004888276520941675,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-04-01,1.346129341579401,2.1902598335738475,-0.41987797830122847,0.4264874707040287,0.49695176032485,False,True,0.0,False,False,0.0,0.0,0.001955677016805342,0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-04-02,1.341927562475565,2.2003848095861023,-0.41971627787384347,0.4183902403059404,-1.7729463084793218,False,False,0.0,False,True,0.0,0.0,-0.003574202563442717,-0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-04-03,1.3358915465265186,2.2056450039753592,-0.4195213223312329,0.41057643786549847,-3.451206531378486,True,False,1.0,False,False,0.0,1.0,-0.0034555897058395507,-0.0,1.124818231622618,1.124818231622618,1.5118570055522935,0.0163
1993-04-04,1.3383520434571512,2.2056450039753592,-0.4193068043583339,0.4135100852913186,-2.5089108120587986,False,False,1.0,False,False,0.0,1.0,0.001296242135546648,0.001296242135546648,1.1261144737581648,1.1261144737581648,1.5118570055522935,0.0163
1993-04-05,1.3409667928204942,2.2056450039753592,-0.4190848659829095,0.41661435192360696,-1.7141215416501718,False,False,1.0,False,False,0.0,1.0,0.0013703440054204916,0.0013703440054204916,1.1274848177635852,1.1274848177635852,1.5118570055522935,0.0163
1993-04-06,1.36649414075986,2.2056450039753592,-0.4189305719653561,0.44248201769193274,3.5489726504052026,False,True,0.0,True,False,-1.0,-1.0,0.011293427211631782,0.011293427211631782,1.138778244975217,1.138778244975217,1.5118570055522935,0.0163
1993-04-07,1.3746031322967265,2.2056450039753592,-0.418857065379691,0.45075313866223066,4.087747385894888,False,False,0.0,False,False,-1.0,-1.0,0.0035985597778709797,-0.0035985597778709797,1.135179685197346,1.135179685197346,1.5118570055522935,0.0163
1993-04-08,1.3687578456595868,2.2056450039753592,-0.41883524493516594,0.4449559801795422,2.823371368151431,False,False,0.0,False,False,-1.0,-1.0,-0.002528683747917171,0.002528683747917171,1.1377083689452632,1.1377083689452632,1.5118570055522935,0.0163
1993-04-09,1.3741019260314244,2.2056450039753592,-0.418871912051161,0.4502191859101752,3.1313144169527725,False,False,0.0,False,False,-1.0,-1.0,0.002290357202184792,-0.002290357202184792,1.1354180117430783,1.1354180117430783,1.5118570055522935,0.0163
1993-04-10,1.3755014865757729,2.2056450039753592,-0.418961147775335,0.451421924125323,2.914912697899514,False,False,0.0,False,False,-1.0,-1.0,0.0005230249291092109,-0.0005230249291092109,1.1348949868139693,1.1348949868139693,1.5118570055522935,0.0163
1993-04-11,1.3767378335745868,2.2056450039753592,-0.41909712049100883,0.45235836358313397,2.7193072780955356,False,False,0.0,False,False,-1.0,-1.0,0.0004069499005373466,-0.0004069499005373466,1.1344880369134318,1.1344880369134318,1.5118570055522935,0.0163
1993-04-12,1.3778315812954314,2.2056450039753592,-0.4192741853805735,0.4530615690149309,2.541348141545858,False,False,0.0,False,False,-1.0,-1.0,0.0003053960501715977,-0.0003053960501715977,1.1341826408632603,1.1341826408632603,1.5118570055522935,0.0163
1993-04-13,1.3769128467722362,2.2056450039753592,-0.4194816647407094,0.45168520867762396,2.2219074388173152,False,False,0.0,False,False,-1.0,-1.0,-0.0005978611411225547,0.0005978611411225547,1.1347805020043829,1.1347805020043829,1.5118570055522935,0.0163
1993-04-14,1.371373632947862,2.2056450039753592,-0.419697494035994,0.4456699520463938,1.5607097582349994,False,False,0.0,False,False,-1.0,-1.0,-0.0026186565837220664,0.0026186565837220664,1.137399158588105,1.137399158588105,1.5118570055522935,0.0163
1993-04-15,1.3773919740123437,2.2056450039753592,-0.4199354869711862,0.4511633651823873,1.9468411547574416,False,False,0.0,False,False,-1.0,-1.0,0.002384686600262749,-0.002384686600262749,1.135014471987842,1.135014471987842,1.5118570055522935,0.0163
1993-04-16,1.3824290531743435,2.2056450039753592,-0.42020424021262454,0.4556076701001065,2.1779142599074355,False,False,0.0,True,False,-1.0,-1.0,0.001924566018460537,-0.001924566018460537,1.1330899059693815,1.1330899059693815,1.5118570055522935,0.0163
1993-04-17,1.381944314044005,2.2056450039753592,-0.420495326490989,0.4544808979741677,1.9497969098287669,False,False,0.0,False,False,-1.0,-1.0,-0.0004879052370207788,0.0004879052370207788,1.1335778112064023,1.1335778112064023,1.5118570055522935,0.0163
1993-04-18,1.3825570797029665,2.2056450039753592,-0.4208045990169961,0.4544115182312747,1.8303293148165332,False,False,0.0,False,False,-1.0,-1.0,-3.002538780054185e-05,3.002538780054185e-05,1.1336078365942028,1.1336078365942028,1.5118570055522935,0.0163
1993-04-19,1.3830956854744147,2.2056450039753592,-0.4211282597307041,0.4542362433665498,1.7172455002941525,False,False,0.0,False,False,-1.0,-1.0,-7.581239905300369e-05,7.581239905300369e-05,1.1336836489932558,1.1336836489932558,1.5118570055522935,0.0163
1993-04-20,1.3848368534554223,2.2056450039753592,-0.4214663559376296,0.4552316911378891,1.6977129202463164,False,False,0.0,False,False,-1.0,-1.0,0.00043010270490913906,-0.00043010270490913906,1.1332535462883466,1.1332535462883466,1.5118570055522935,0.0163
1993-04-21,1.3765768874408302,2.2056450039753592,-0.4217912655504085,0.44625508985912754,0.9824810697397522,False,False,0.0,False,False,-1.0,-1.0,-0.003891198749664146,0.003891198749664146,1.1371447450380108,1.1371447450380108,1.5118570055522935,0.0163
1993-04-22,1.3767745456652574,2.2056450039753592,-0.4221033368302749,0.44576442962423324,0.9103334650395537,False,False,0.0,False,False,-1.0,-1.0,-0.00021261092641612766,0.00021261092641612766,1.137357355964427,1.137357355964427,1.5118570055522935,0.0163
1993-04-23,1.3706870904610091,2.2056450039753592,-0.4223857141144861,0.43905415037382844,0.3927667173118607,False,False,0.0,False,False,-1.0,-1.0,-0.0029145727619835087,0.0029145727619835087,1.1402719287264105,1.1402719287264105,1.5118570055522935,0.0163
1993-04-24,1.3668933939206775,2.2056450039753592,-0.4226308604077254,0.43471974813657055,0.058010045859680524,False,False,0.0,False,False,-1.0,-1.0,-0.0018852874502582845,0.0018852874502582845,1.1421572161766689,1.1421572161766689,1.5118570055522935,0.0163
1993-04-25,1.3677209368026315,2.2056450039753592,-0.42284540372903495,0.43507408461374186,0.07224874115916867,False,False,0.0,False,False,-1.0,-1.0,0.00015403470647911213,-0.00015403470647911213,1.1420031814701896,1.1420031814701896,1.5118570055522935,0.0163
1993-04-26,1.3686094295199025,2.2056450039753592,-0.4230352616453838,0.4355438181663528,0.09488917697813933,False,False,0.0,False,False,-1.0,-1.0,0.00020408334985145087,-0.00020408334985145087,1.1417990981203383,1.1417990981203383,1.5118570055522935,0.0163
1993-04-27,1.3621725743927626,2.2056450039753592,-0.423185604468298,0.4287753601429687,-0.41587136859375395,False,False,0.0,False,True,0.0,0.0,-0.0029484871498446186,0.0029484871498446186,1.1447475852701827,1.1447475852701827,1.5118570055522935,0.0163
1993-04-28,1.3549845111831456,2.2056450039753592,-0.42328232033849245,0.4213739760574521,-0.9557666770685087,False,False,0.0,False,False,0.0,0.0,-0.003234029583981635,-0.0,1.1447475852701827,1.1447475852701827,1.5118570055522935,0.0163
1993-04-29,1.3332898690790385,2.2056450039753592,-0.42327467359634574,0.3996961999519576,-2.379191296969829,True,False,1.0,False,False,0.0,1.0,-0.00956280979597612,-0.0,1.1447475852701827,1.1447475852701827,1.5118570055522935,0.0163
1993-04-30,1.3254144964069972,2.2056450039753592,-0.42315855897333876,0.3920769349180401,-2.6450352660517638,False,False,1.0,False,False,0.0,1.0,-0.0033732188565286482,-0.0033732188565286482,1.1413743664136542,1.1413743664136542,1.5118570055522935,0.0163
