Date,DC_PL_pair,LE_PL_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_PL_pair_DC_PL_pair_pair,sharpe,CAGR
1992-09-03,1.0357647000197858,1.2155451680517615,-0.451701888317039,0.48670065227615267,3.498757721746061,False,False,0.0,False,False,-1.0,-1.0,-0.00031619026386912625,0.00031619026386912625,0.9971589548920591,0.9971589548920591,1.4692123775509207,0.0141
1992-09-04,1.0357647000197858,1.2155451680517615,-0.45212001470141916,0.4861924007699844,3.311143394653792,False,False,0.0,False,False,-1.0,-1.0,-0.00032059524656426734,0.00032059524656426734,0.9974795501386233,0.9974795501386233,1.4692123775509207,0.0141
1992-09-05,1.0357647000197858,1.2155451680517615,-0.45254124151812064,0.4856803805482891,3.1420174011715947,False,False,0.0,False,False,-1.0,-1.0,-0.0003228682020811312,0.0003228682020811312,0.9978024183407045,0.9978024183407045,1.4692123775509207,0.0141
1992-09-06,1.0357647000197858,1.2155451680517615,-0.45296316269854375,0.4851675162961271,2.988403357351086,False,False,0.0,False,False,-1.0,-1.0,-0.0003232958743006199,0.0003232958743006199,0.9981257142150051,0.9981257142150051,1.4692123775509207,0.0141
1992-09-07,1.0357647000197858,1.2155451680517615,-0.45338370355026303,0.4846563298958514,2.847991828304403,False,False,0.0,False,False,-1.0,-1.0,-0.0003221343974470504,0.0003221343974470504,0.9984478486124522,0.9984478486124522,1.4692123775509207,0.0141
1992-09-08,1.0357647000197858,1.2155451680517615,-0.45380108499986227,0.4841489838915566,2.718957245299722,False,False,0.0,False,False,-1.0,-1.0,-0.00031961211007374487,0.00031961211007374487,0.9987674607225259,0.9987674607225259,1.4692123775509207,0.0141
1992-09-09,1.0357647000197858,1.2155451680517615,-0.45421379120419214,0.48364732085905837,2.599832713015369,False,False,0.0,False,False,-1.0,-1.0,-0.0003159321709563686,0.0003159321709563686,0.9990833928934822,0.9990833928934822,1.4692123775509207,0.0141
1992-09-10,1.0357647000197858,1.2155451680517615,-0.4546205402692077,0.48315289899846914,2.489422275440354,False,False,0.0,False,False,-1.0,-1.0,-0.00031127497810825357,0.00031127497810825357,0.9993946678715905,0.9993946678715905,1.4692123775509207,0.0141
1992-09-11,1.0357647000197858,1.2155451680517615,-0.4550202578248693,0.4826670242550992,2.38673809470608,False,False,0.0,False,False,-1.0,-1.0,-0.0003058003957894883,0.0003058003957894883,0.99970046826738,0.99970046826738,1.4692123775509207,0.0141
1992-09-12,1.0357647000197858,1.2155451680517615,-0.4554120532163586,0.48219077926010945,2.290954603821403,False,False,0.0,False,False,-1.0,-1.0,-0.0002996497969427095,0.0002996497969427095,1.0000001180643228,1.0000001180643228,1.4692123775509207,0.0141
1992-09-13,1.0357647000197858,1.2155451680517615,-0.45579519808516555,0.48172504936616733,2.2013744743436607,False,False,0.0,False,False,-1.0,-1.0,-0.0002929479301933225,0.0002929479301933225,1.000293065994516,1.000293065994516,1.4692123775509207,0.0141
1992-09-14,1.0357647000197858,1.2155451680517615,-0.45616910712776715,0.48127054603614217,2.117402966611847,False,False,0.0,False,False,-1.0,-1.0,-0.000285804621606709,0.000285804621606709,1.0005788706161227,1.0005788706161227,1.4692123775509207,0.0141
1992-09-15,1.0357647000197858,1.2155451680517615,-0.4565333208341133,0.4808278278252548,2.0385283302477375,False,False,0.0,False,False,-1.0,-1.0,-0.0002783163219428338,0.0002783163219428338,1.0008571869380656,1.0008571869380656,1.4692123775509207,0.0141
1992-09-16,1.0357647000197858,1.2155451680517615,-0.45688749002259615,0.48039731917952166,1.964306639766252,False,False,0.0,False,False,-1.0,-1.0,-0.0002705675103354262,0.0002705675103354262,1.001127754448401,1.001127754448401,1.4692123775509207,0.0141
1992-09-17,1.0357647000197858,1.2155451680517615,-0.4572313620023161,0.47997932725614467,1.8943499273844968,False,False,0.0,False,False,-1.0,-1.0,-0.00026263196522995693,0.00026263196522995693,1.0013903864136309,1.0013903864136309,1.4692123775509207,0.0141
1992-09-18,1.0357647000197858,1.2155451680517615,-0.45756476820708486,0.4795740569549396,1.8283167987226878,False,False,0.0,False,False,-1.0,-1.0,-0.0002545739131223412,0.0002545739131223412,1.0016449603267532,1.0016449603267532,1.4692123775509207,0.0141
1992-09-19,1.0357647000197858,1.2155451680517615,-0.45788761315859117,0.47918162433410616,1.7659049402847489,False,False,0.0,False,False,-1.0,-1.0,-0.00024644906522356715,0.00024644906522356715,1.0018914093919769,1.0018914093919769,1.4692123775509207,0.0141
1992-09-20,1.0357647000197858,1.2155451680517615,-0.4581998646284136,0.4788020685687464,1.706845083969109,False,False,0.0,False,False,-1.0,-1.0,-0.00023830555165349338,0.00023830555165349338,1.0021297149436303,1.0021297149436303,1.4692123775509207,0.0141
1992-09-21,1.0357647000197858,1.2155451680517615,-0.45850154488005607,0.4784353625965658,1.6508961049818611,False,False,0.0,False,False,-1.0,-1.0,-0.0002301847622059788,0.0002301847622059788,1.0023598997058363,1.0023598997058363,1.4692123775509207,0.0141
1992-09-22,1.0357647000197858,1.2155451680517615,-0.45879272288288514,0.478081422582184,1.5978410095472566,False,False,0.0,False,False,-1.0,-1.0,-0.0002221221021263565,0.0002221221021263565,1.0025820218079626,1.0025820218079626,1.4692123775509207,0.0141
1992-09-23,1.0357647000197858,1.2155451680517615,-0.45907350739976954,0.47774011631942137,1.547483627145296,False,False,0.0,False,False,-1.0,-1.0,-0.00021414767074225092,0.00021414767074225092,1.0027961694787049,1.0027961694787049,1.4692123775509207,0.0141
1992-09-24,1.0357647000197858,1.2155451680517615,-0.45934404085937647,0.4774112706797998,1.4996458650178903,False,False,0.0,False,False,-1.0,-1.0,-0.00020628687019174366,0.00020628687019174366,1.0030024563488966,1.0030024563488966,1.4692123775509207,0.0141
1992-09-25,1.0357647000197858,1.2155451680517615,-0.4596044939324987,0.47709467820526186,1.4541654147335883,False,False,0.0,False,False,-1.0,-1.0,-0.00019856095091415633,0.00019856095091415633,1.003201017299811,1.003201017299811,1.4692123775509207,0.0141
1992-09-26,1.0357647000197858,1.22084475113001,-0.4598507921532763,0.47435827411648124,1.2015095608452693,False,False,0.0,False,False,-1.0,-1.0,-0.001713281716884974,0.001713281716884974,1.004914299016696,1.004914299016696,1.4692123775509207,0.0141
1992-09-27,1.0357647000197858,1.2217001666605034,-0.4600829056645565,0.47368133749174846,1.1311960888322319,False,False,0.0,False,False,-1.0,-1.0,-0.00042365519012701607,0.00042365519012701607,1.0053379542068228,1.0053379542068228,1.4692123775509207,0.0141
1992-09-28,1.0357647000197858,1.2224686994453966,-0.46030092491931524,0.4730612269801574,1.0670538512958028,False,False,0.0,False,False,-1.0,-1.0,-0.00038794048079429926,0.00038794048079429926,1.005725894687617,1.005725894687617,1.4692123775509207,0.0141
1992-09-29,1.0357647000197858,1.2232051163207558,-0.4605050049257978,0.472472621903235,1.0066980266983414,False,False,0.0,False,False,-1.0,-1.0,-0.0003680951702092671,0.0003680951702092671,1.0060939898578265,1.0060939898578265,1.4692123775509207,0.0141
1992-09-30,1.0357647000197858,1.2232051163207558,-0.4606959879026687,0.47223901054879647,0.9776436513499012,False,False,0.0,False,False,-1.0,-1.0,-0.00014607188036247748,0.00014607188036247748,1.0062400617381888,1.0062400617381888,1.4692123775509207,0.0141
1992-10-01,1.0357647000197858,1.2232051163207558,-0.46087468672463294,0.47202042523548926,0.9502991809551862,False,False,0.0,False,False,-1.0,-1.0,-0.0001366577598190598,0.0001366577598190598,1.006376719498008,1.006376719498008,1.4692123775509207,0.0141
1992-10-02,1.0357647000197858,1.2232051163207558,-0.4610418804032269,0.47181591307241666,0.9245400711209498,False,False,0.0,False,False,-1.0,-1.0,-0.0001278429948479893,0.0001278429948479893,1.006504562492856,1.006504562492856,1.4692123775509207,0.0141
1992-10-03,1.0357647000197858,1.2232051163207558,-0.46119831120723387,0.47162456611260517,0.9002507637885276,False,False,0.0,False,False,-1.0,-1.0,-0.0001195989634844893,0.0001195989634844893,1.0066241614563405,1.0066241614563405,1.4692123775509207,0.0141
1992-10-04,1.0357647000197858,1.2232051163207558,-0.46134468305914134,0.47144552331446665,0.8773241779616766,False,False,0.0,False,False,-1.0,-1.0,-0.00011189588292394091,0.00011189588292394091,1.0067360573392643,1.0067360573392643,1.4692123775509207,0.0141
1992-10-05,1.0357647000197858,1.2232051163207558,-0.46148166091410636,0.47127797130145077,0.855661191519996,False,False,0.0,False,False,-1.0,-1.0,-0.00010470355470827771,0.00010470355470827771,1.0068407608939727,1.0068407608939727,1.4692123775509207,0.0141
1992-10-06,1.0357647000197858,1.2232051163207558,-0.46160987088537997,0.4711211442086256,0.8351701256980761,False,False,0.0,False,False,-1.0,-1.0,-9.799192940537318e-05,9.799192940537318e-05,1.006938752823378,1.006938752823378,1.4692123775509207,0.0141
1992-10-07,1.0357647000197858,1.2232051163207558,-0.4617299009271919,0.47097432284736895,0.815032975540039,False,False,0.0,False,False,-1.0,-1.0,-9.173152698638676e-05,9.173152698638676e-05,1.0070304843503644,1.0070304843503644,1.4692123775509207,0.0141
1992-10-08,1.0357647000197858,1.2232051163207558,-0.46184230192450665,0.47083683337237403,0.7950636057798599,False,False,0.0,False,False,-1.0,-1.0,-8.589374240750665e-05,8.589374240750665e-05,1.0071163780927719,1.0071163780927719,1.4692123775509207,0.0141
1992-10-09,1.0357647000197858,1.2232051163207558,-0.4619475890703288,0.4707080455969216,0.7760292321318136,False,False,0.0,False,False,-1.0,-1.0,-8.045106038536258e-05,8.045106038536258e-05,1.0071968291531572,1.0071968291531572,1.4692123775509207,0.0141
1992-10-10,1.0357647000197858,1.2269104907554118,-0.46204252658043077,0.46887987698311906,0.6139502423296012,False,False,0.0,False,False,-1.0,-1.0,-0.0011407164121048639,0.0011407164121048639,1.0083375455652621,1.0083375455652621,1.4692123775509207,0.0141
1992-10-11,1.0357647000197858,1.2279391610588175,-0.46212698299924176,0.4683008802130545,0.5585095578228265,False,False,0.0,False,False,-1.0,-1.0,-0.0003611442554223139,0.0003611442554223139,1.0086986898206844,1.0086986898206844,1.4692123775509207,0.0141
1992-10-12,1.0357647000197858,1.2288682496508772,-0.4622009768618246,0.4677805945966699,0.5084195880070758,False,False,0.0,False,False,-1.0,-1.0,-0.0003244183968329964,0.0003244183968329964,1.0090231082175174,1.0090231082175174,1.4692123775509207,0.0141
1992-10-13,1.0357647000197858,1.2269926690754946,-0.4622674999535902,0.4685658664248741,0.5688845341562414,False,False,0.0,False,False,-1.0,-1.0,0.0004898875187967679,-0.0004898875187967679,1.0085332206987208,1.0085332206987208,1.4692123775509207,0.0141
1992-10-14,1.0357647000197858,1.2253145223787405,-0.4623290166318007,0.4692662418237582,0.621724395708242,False,False,0.0,False,False,-1.0,-1.0,0.0004371163346625409,-0.0004371163346625409,1.0080961043640582,1.0080961043640582,1.4692123775509207,0.0141
1992-10-15,1.0357647000197858,1.2285976760001325,-0.46238246063425187,0.46768268346132125,0.48146978574642246,False,False,0.0,False,False,-1.0,-1.0,-0.0009873501913047022,0.0009873501913047022,1.0090834545553629,1.0090834545553629,1.4692123775509207,0.0141
1992-10-16,1.0357647000197858,1.2285976760001325,-0.46242866458111637,0.4676259173995815,0.4710536127637571,False,False,0.0,False,False,-1.0,-1.0,-3.5392442471868785e-05,3.5392442471868785e-05,1.0091188469978347,1.0091188469978347,1.4692123775509207,0.0141
1992-10-17,1.0357647000197858,1.2285976760001325,-0.4624683906829701,0.4675771100031675,0.46138480793968734,False,False,0.0,False,False,-1.0,-1.0,-3.0429456485198213e-05,3.0429456485198213e-05,1.00914927645432,1.00914927645432,1.4692123775509207,0.0141
1992-10-18,1.0357647000197858,1.2285976760001325,-0.4625023342770548,0.46753540698235996,0.4523863765392747,False,False,0.0,False,False,-1.0,-1.0,-2.5999486898352084e-05,2.5999486898352084e-05,1.0091752759412183,1.0091752759412183,1.4692123775509207,0.0141
1992-10-19,1.0357647000197858,1.2285976760001325,-0.4625311277548213,0.46750003138249197,0.4432552778248338,False,False,0.0,False,False,-1.0,-1.0,-2.205420957947286e-05,2.205420957947286e-05,1.0091973301507977,1.0091973301507977,1.4692123775509207,0.0141
1992-10-20,1.0357647000197858,1.2285976760001325,-0.46255534469385096,0.46747027850748035,0.43465548607666643,False,False,0.0,False,False,-1.0,-1.0,-1.8548490272100908e-05,1.8548490272100908e-05,1.0092158786410699,1.0092158786410699,1.4692123775509207,0.0141
1992-10-21,1.0357647000197858,1.2285976760001325,-0.4625755040541887,0.4674455107642198,0.4265319077976687,False,False,0.0,False,False,-1.0,-1.0,-1.5440428911566587e-05,1.5440428911566587e-05,1.0092313190699813,1.0092313190699813,1.4692123775509207,0.0141
1992-10-22,1.0357647000197858,1.2285976760001325,-0.46259207433613664,0.4674251525543278,0.41883467621968956,False,False,0.0,False,False,-1.0,-1.0,-1.2691325968313073e-05,1.2691325968313073e-05,1.0092440103959497,1.0092440103959497,1.4692123775509207,0.0141
1992-10-23,1.0357647000197858,1.2285976760001325,-0.4626054776255798,0.4674086853040672,0.4111835135340916,False,False,0.0,False,False,-1.0,-1.0,-1.0265592925358628e-05,1.0265592925358628e-05,1.0092542759888752,1.0092542759888752,1.4692123775509207,0.0141
1992-10-24,1.0357647000197858,1.2285976760001325,-0.46261609347551347,0.4673956426955099,0.4035723420415625,False,False,0.0,False,False,-1.0,-1.0,-8.130624081419011e-06,8.130624081419011e-06,1.0092624066129565,1.0092624066129565,1.4692123775509207,0.0141
1992-10-25,1.0357647000197858,1.2285976760001325,-0.46262426258989897,0.4673856061405609,0.3955137737044859,False,False,0.0,False,False,-1.0,-1.0,-6.256642943852002e-06,6.256642943852002e-06,1.0092686632559003,1.0092686632559003,1.4692123775509207,0.0141
1992-10-26,1.0357647000197858,1.2285976760001325,-0.46263029028933317,0.46737820052304446,0.38735012560916104,False,False,0.0,False,False,-1.0,-1.0,-4.61653335338634e-06,4.61653335338634e-06,1.0092732797892539,1.0092732797892539,1.4692123775509207,0.0141
1992-10-27,1.0357647000197858,1.2285976760001325,-0.4626344497481243,0.4673730902216402,0.37940426190944465,False,False,0.0,False,False,-1.0,-1.0,-3.1856630011605794e-06,3.1856630011605794e-06,1.0092764654522548,1.0092764654522548,1.4692123775509207,0.0141
1992-10-28,1.0357647000197858,1.2283338909228962,-0.46263727713562147,0.4674916533098137,0.38216174277854276,False,False,0.0,False,False,-1.0,-1.0,7.391539782352736e-05,-7.391539782352736e-05,1.0092025500544315,1.0092025500544315,1.4692123775509207,0.0141
1992-10-29,1.0357647000197858,1.2258458735864457,-0.4626416942640415,0.46863728815716854,0.47395899687390813,False,False,0.0,False,False,-1.0,-1.0,0.0007147298554045847,-0.0007147298554045847,1.0084878201990268,1.0084878201990268,1.4692123775509207,0.0141
1992-10-30,1.0357647000197858,1.2310191348504138,-0.4626417498389227,0.4662438533873936,0.2579918207174229,False,False,0.0,False,False,-1.0,-1.0,-0.0014909713569442177,0.0014909713569442177,1.009978791555971,1.009978791555971,1.4692123775509207,0.0141
1992-10-31,1.0357647000197858,1.2327745444261369,-0.4626360869009005,0.46543870875543747,0.18043039964570923,False,False,0.0,False,False,-1.0,-1.0,-0.0005013070783147298,0.0005013070783147298,1.0104800986342857,1.0104800986342857,1.4692123775509207,0.0141
1992-11-01,1.0357647000197858,1.2330516961891191,-0.46262519501482124,0.46532391860693845,0.1633310917880994,False,False,0.0,False,False,-1.0,-1.0,-7.146666464905637e-05,7.146666464905637e-05,1.0105515652989348,1.0105515652989348,1.4692123775509207,0.0141
1992-11-02,1.0357647000197858,1.2330516961891191,-0.4626098379438983,0.4653428546692885,0.15802777868392656,False,False,0.0,False,False,-1.0,-1.0,1.1789453973836853e-05,-1.1789453973836853e-05,1.010539775844961,1.010539775844961,1.4692123775509207,0.0141
1992-11-03,1.0357647000197858,1.2330516961891191,-0.46259070217485637,0.4653664500617636,0.15317578019744185,False,False,0.0,False,False,-1.0,-1.0,1.4690534653050836e-05,-1.4690534653050836e-05,1.0105250853103078,1.0105250853103078,1.4692123775509207,0.0141
1992-11-04,1.0357647000197858,1.2330516961891191,-0.462568402186536,0.465393947100187,0.14871105290073985,False,False,0.0,False,False,-1.0,-1.0,1.7119999669452713e-05,-1.7119999669452713e-05,1.0105079653106384,1.0105079653106384,1.4692123775509207,0.0141
1992-11-05,1.0357647000197858,1.2330516961891191,-0.46254348584806454,0.465424670233602,0.1445757811093764,False,False,0.0,False,False,-1.0,-1.0,1.912897262853036e-05,-1.912897262853036e-05,1.01048883633801,1.01048883633801,1.4692123775509207,0.0141
1992-11-06,1.0357647000197858,1.2330516961891191,-0.4625164397924351,0.46545801941837106,0.14071793419442113,False,False,0.0,False,False,-1.0,-1.0,2.0764447440779597e-05,-2.0764447440779597e-05,1.0104680718905692,1.0104680718905692,1.4692123775509207,0.0141
1992-11-07,1.0357647000197858,1.2343968164491033,-0.46248615089577755,0.46487326770223847,0.08134076157708824,False,False,0.0,False,False,-1.0,-1.0,-0.0003639557366154675,0.0003639557366154675,1.0108320276271847,1.0108320276271847,1.4692123775509207,0.0141
1992-11-08,1.0357647000197858,1.2356880795006726,-0.4624517260459107,0.4643186148003432,0.02460261065212292,False,False,0.0,False,False,-1.0,-1.0,-0.0003451027749373341,0.0003451027749373341,1.011177130402122,1.011177130402122,1.4692123775509207,0.0141
1992-11-09,1.0357647000197858,1.2368600643736225,-0.4624125396228086,0.46382509649474857,-0.02666502116381085,False,False,0.0,False,True,0.0,0.0,-0.00030697081826955,0.00030697081826955,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-10,1.0357647000197858,1.2505001170580388,-0.4623532803688923,0.45759186879631786,-0.5993585151981873,False,False,0.0,False,False,0.0,0.0,-0.0038621245108719352,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-11,1.0357647000197858,1.2505001170580388,-0.46227658719341247,0.4576877736212329,-0.5953601266725492,False,False,0.0,False,False,0.0,0.0,5.942641666016881e-05,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-12,1.0357647000197858,1.2555117042013428,-0.46217864466024844,0.4554940022169305,-0.7997736223586563,False,False,0.0,False,False,0.0,0.0,-0.0013575020740623658,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-13,1.0357647000197858,1.258357096839029,-0.4620587688696133,0.4543297690560034,-0.9090643476557303,False,False,0.0,False,False,0.0,0.0,-0.0007199068925207374,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-14,1.0357647000197858,1.2574206835199035,-0.4619214440261329,0.4549351221399449,-0.8561872409029025,False,False,0.0,False,False,0.0,0.0,0.00037446197367963315,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-15,1.0357647000197858,1.2580615034386515,-0.4617687061070441,0.45483126737383706,-0.8682792477816376,False,False,0.0,False,False,0.0,0.0,-6.423881119761951e-05,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-16,1.0357647000197858,1.258643426779963,-0.46160253684901204,0.45477170122982113,-0.8761157517273251,False,False,0.0,False,False,0.0,0.0,-3.684296296208981e-05,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-17,1.0357647000197858,1.255060117708663,-0.4614305557537015,0.4566416124011714,-0.7070741422816227,False,False,0.0,False,False,0.0,0.0,0.0011579201884267224,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-18,1.0357647000197858,1.2561093071070801,-0.46125303005008467,0.45638047604253273,-0.7344597825310094,False,False,0.0,False,False,0.0,0.0,-0.0001616794307687928,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-19,1.0357647000197858,1.2572597512041543,-0.46107007502250313,0.4560798522093128,-0.7652420933929347,False,False,0.0,False,False,0.0,0.0,-0.00018609298793868925,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-20,1.0357647000197858,1.2572597512041543,-0.460883432863826,0.45631450988329536,-0.7464615506916279,False,False,0.0,False,False,0.0,0.0,0.00014527953860050144,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-21,1.0357647000197858,1.2572597512041543,-0.46069463319498566,0.456551880107969,-0.7274479613052203,False,False,0.0,False,False,0.0,0.0,0.00014698051319233263,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-22,1.0357647000197858,1.2575161266288069,-0.4605046467470971,0.4566726803478093,-0.7192308881990105,False,False,0.0,False,False,0.0,0.0,7.48055467505183e-05,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-23,1.0357647000197858,1.2577596397935948,-0.4603143335715203,0.4567999096350418,-0.7103878852802158,False,False,0.0,False,False,0.0,0.0,7.879294209251602e-05,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-24,1.0357647000197858,1.2643028126050901,-0.4601155281015559,0.45403934371771226,-0.9688968651084046,False,False,0.0,False,False,0.0,0.0,-0.0017066973033559236,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-25,1.0357647000197858,1.2643028126050901,-0.4599104668101117,0.45429860328524163,-0.9455536672603732,False,False,0.0,False,False,0.0,0.0,0.00016031080291674168,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-26,1.0357647000197858,1.2643028126050901,-0.45970113493184833,0.45456326216769793,-0.9218407457468656,False,False,0.0,False,False,0.0,0.0,0.00016367620586330093,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-27,1.0357647000197858,1.2643028126050901,-0.45948927868867107,0.45483111261181486,-0.8979634289563185,False,False,0.0,False,False,0.0,0.0,0.0001656774465587432,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-28,1.0357647000197858,1.2643028126050901,-0.45927642052411105,0.45510022978795406,-0.8740988257365329,False,False,0.0,False,False,0.0,0.0,0.00016648869068436092,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-29,1.0357647000197858,1.2643028126050901,-0.4590638760439181,0.4553689503720657,-0.8503983337008839,False,False,0.0,False,False,0.0,0.0,0.0001662709814281943,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-11-30,1.0357647000197858,1.2643028126050901,-0.458852771700284,0.45563585018747543,-0.8269901494575935,False,False,0.0,False,False,0.0,0.0,0.00016517165715164615,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-01,1.0357647000197858,1.2643028126050901,-0.4586440625229738,0.45589972178736526,-0.8039817040960903,False,False,0.0,False,False,0.0,0.0,0.000163324308436379,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-02,1.0357647000197858,1.2641067503348498,-0.45843882875349695,0.45624908197688807,-0.7731257243826571,False,False,0.0,False,False,0.0,0.0,0.00021628455792850788,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-03,1.0357647000197858,1.2611303911927287,-0.45824189947348065,0.45786191407589605,-0.6245328418651228,False,False,0.0,False,False,0.0,0.0,0.0009994823053925514,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-04,1.0357647000197858,1.2617494240619684,-0.4580522396861703,0.4578175504054657,-0.6315725929779193,False,False,0.0,False,False,0.0,0.0,-2.749169279535788e-05,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-05,1.0357647000197858,1.257782574027475,-0.4578752802885639,0.45985715139488437,-0.4432087577270044,False,False,0.0,False,False,0.0,0.0,0.0012655184645227102,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-06,1.0357647000197858,1.2584160800614543,-0.45770915900955833,0.4597761343307525,-0.4546562805892535,False,False,0.0,False,False,0.0,0.0,-5.026641847457541e-05,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-07,1.0357647000197858,1.2589950240510432,-0.45755233694046654,0.45970858456881214,-0.46478976028148555,False,False,0.0,False,False,0.0,0.0,-4.190897728331867e-05,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-08,1.0357647000197858,1.2563712559245372,-0.45740772381900463,0.4610907835757191,-0.33800424530191325,False,False,0.0,False,False,0.0,0.0,0.0008582748778975099,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-09,1.0357647000197858,1.2610401498444952,-0.45726809321084144,0.45913127523807973,-0.5276675915419656,False,False,0.0,False,False,0.0,0.0,-0.001215275748277493,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-10,1.0357647000197858,1.2610401498444952,-0.4571334505453179,0.459301065045187,-0.514982064790651,False,False,0.0,False,False,0.0,0.0,0.00010531374708027138,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-11,1.0357647000197858,1.2598098755421194,-0.45700536495281924,0.4600248280764937,-0.44973544974168506,False,False,0.0,False,False,0.0,0.0,0.0004491225429320755,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-12,1.0357647000197858,1.2600492021419687,-0.4568832266045312,0.460069354864698,-0.4492827805084282,False,False,0.0,False,False,0.0,0.0,2.7631332429028563e-05,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-13,1.0357647000197858,1.2607286883416091,-0.456765927934318,0.45990679081601515,-0.46857129441658574,False,False,0.0,False,False,0.0,0.0,-0.00010086979901652467,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-14,1.0357647000197858,1.261342441530732,-0.45665259181727885,0.45976940492564256,-0.48539660139023844,False,False,0.0,False,False,0.0,0.0,-8.523967016744796e-05,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-15,1.0357647000197858,1.2549245131705422,-0.4565512682732511,0.46282732194458254,-0.1961086095565665,False,False,0.0,False,False,0.0,0.0,0.0019008597431297784,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-16,1.0357647000197858,1.2555610042773833,-0.45645983667261186,0.462651529074831,-0.2178028544450842,False,False,0.0,False,False,0.0,0.0,-0.00010926427227577243,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-17,1.0357647000197858,1.2593404521934928,-0.45637266063341764,0.46103614720895025,-0.37811540306394553,False,False,0.0,False,False,0.0,0.0,-0.0010030354756479195,-0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-18,1.0357647000197858,1.2593404521934928,-0.4562895622043343,0.4611407964222086,-0.372192255415824,False,False,0.0,False,False,0.0,0.0,6.498382627851285e-05,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-19,1.0357647000197858,1.2593404521934928,-0.45621036821035066,0.46124052862240295,-0.3667626125117647,False,False,0.0,False,False,0.0,0.0,6.193435349680655e-05,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-20,1.0357647000197858,1.2593404521934928,-0.45613491052111965,0.46133555554288064,-0.3618072612193038,False,False,0.0,False,False,0.0,0.0,5.901582645001063e-05,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
1992-12-21,1.0357647000197858,1.2593404521934928,-0.45606302624249706,0.4614260823228268,-0.3573075950034509,False,False,0.0,False,False,0.0,0.0,5.622420558360012e-05,0.0,1.0114841012203915,1.0114841012203915,1.4692123775509207,0.0141
