Date,NG_SB_pair,DC_HO_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_HO_pair_NG_SB_pair_pair,sharpe,CAGR
2008-05-27,4.93433492179649,5.788359699197514,-0.7150667003240809,0.7952716514024338,0.6469280934019298,False,False,0.0,False,False,-1.0,-1.0,0.00032740181596071957,-0.00032740181596071957,2.4101684906111727,2.4101684906111727,1.2950782170422233,0.0243
2008-05-28,4.9473762452766445,5.800497469584934,-0.7155126847276179,0.7970467280581746,0.69131825342282,False,False,0.0,False,False,-1.0,-1.0,0.00019511255937275973,-0.00019511255937275973,2.4099733780518005,2.4099733780518005,1.2950782170422233,0.0243
2008-05-29,4.956346506263914,5.798959011311048,-0.7159825347258038,0.8043931345743891,0.9024695466943363,False,False,0.0,False,False,-1.0,-1.0,0.0008065617749363366,-0.0008065617749363366,2.409166816276864,2.409166816276864,1.2950782170422233,0.0243
2008-05-30,4.9545260089667895,5.820209390773559,-0.7164193508009846,0.7848153757030021,0.30343049878250866,False,False,0.0,False,False,-1.0,-1.0,-0.0021456873203806884,0.0021456873203806884,2.4113125035972445,2.4113125035972445,1.2950782170422233,0.0243
2008-05-31,4.962595370958566,5.820209390773559,-0.7168460620537523,0.7904011888542719,0.4649638428505323,False,False,0.0,False,False,-1.0,-1.0,0.0006114878858262173,-0.0006114878858262173,2.4107010157114184,2.4107010157114184,1.2950782170422233,0.0243
2008-06-01,4.967970352346928,5.820209390773559,-0.7172730024488426,0.793291287745828,0.5448481451352659,False,False,0.0,False,False,-1.0,-1.0,0.0003161117483296082,-0.0003161117483296082,2.4103849039630885,2.4103849039630885,1.2950782170422233,0.0243
2008-06-02,4.972909353055806,5.822986269858422,-0.7177016930954636,0.7937422483067786,0.5504875687187911,False,False,0.0,False,False,-1.0,-1.0,4.927412517036428e-05,-4.927412517036428e-05,2.410335629837918,2.410335629837918,1.2950782170422233,0.0243
2008-06-03,5.000048007834097,5.834698939984055,-0.7181805714584157,0.8096805888285363,1.028128186298821,False,False,0.0,False,False,-1.0,-1.0,0.0017342350461341945,-0.0017342350461341945,2.408601394791784,2.408601394791784,1.2950782170422233,0.0243
2008-06-04,4.947189102238436,5.826033124328581,-0.7185523810723736,0.7608791285456142,-0.47672322152691693,False,False,0.0,False,True,0.0,0.0,-0.005343128616668334,0.005343128616668334,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-05,4.934180555092847,5.816219622709581,-0.7188189017044552,0.7533719538248453,-0.7123594988492065,False,False,0.0,False,False,0.0,0.0,-0.0008236076414342249,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-06,4.943794384652223,5.8391151031678055,-0.7189845228688972,0.7455609982245468,-0.955714601895405,False,False,0.0,False,False,0.0,0.0,-0.0008544007736454157,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-07,4.965946080905646,5.8808615902004515,-0.7190491189085424,0.7373177360489223,-1.2092524174670127,False,False,0.0,False,False,0.0,0.0,-0.0008965354777625885,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-08,4.971823725624536,5.8808615902004515,-0.7190515564590253,0.743181045870803,-1.0285796803252316,False,False,0.0,False,False,0.0,0.0,0.0006372839770876491,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-09,4.977181479938715,5.8808615902004515,-0.7190224224709333,0.7487101331365213,-0.8596093951290462,False,False,0.0,False,False,0.0,0.0,0.0006006187035054411,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-10,4.978773793270244,5.8808615902004515,-0.7189746571439586,0.750583347744799,-0.8038568469319892,False,False,0.0,False,False,0.0,0.0,0.00020345627067653644,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-11,4.993307785914271,5.8808615902004515,-0.7189579009486032,0.7652158812544894,-0.3550461085837756,False,False,0.0,False,False,0.0,0.0,0.0015868017872219023,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-12,5.063656427596147,5.8808615902004515,-0.7191784752049531,0.8342673562644105,1.76367464759221,False,True,0.0,False,False,0.0,0.0,0.007430446242610934,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-13,5.063656427596147,5.8808615902004515,-0.7195724726778265,0.8319503116595532,1.6683879202026046,False,False,0.0,False,False,0.0,0.0,-0.0002492688794015197,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-14,5.063656427596147,5.8808615902004515,-0.7200885720582862,0.8289152026362814,1.5538081391377703,False,False,0.0,False,False,0.0,0.0,-0.0003264120482562446,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-15,5.063656427596147,5.8808615902004515,-0.7206861309819664,0.8254010413141293,1.4281130454183013,False,False,0.0,False,False,0.0,0.0,-0.0003777891461956325,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-16,5.063656427596147,5.8808615902004515,-0.7213333966870263,0.8215945612905884,1.2983648700517576,False,False,0.0,False,False,0.0,0.0,-0.0004090474161500659,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-17,5.063656427596147,5.8808615902004515,-0.7220059073289287,0.8176396192876236,1.1650415206249742,False,False,0.0,False,False,0.0,0.0,-0.00042482071096885645,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-18,5.063656427596147,5.8808615902004515,-0.7226851087006807,0.8136453300284758,1.0318338205567494,False,False,0.0,False,False,0.0,0.0,-0.00042886320006119637,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-19,5.063656427596147,5.8808615902004515,-0.7233571839313726,0.8096929486185749,0.9012296409750357,False,False,0.0,False,False,0.0,0.0,-0.00042418358438430057,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-20,5.070134858536719,5.8808615902004515,-0.724031028112501,0.8122085951965694,0.966987809429782,False,False,0.0,False,False,0.0,0.0,0.0002696859020461005,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-21,5.048878744870233,5.8808615902004515,-0.7246324883583695,0.7874153770721222,0.20686919594036227,False,False,0.0,False,False,0.0,0.0,-0.0026629760565631353,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-22,5.057195893995374,5.8808615902004515,-0.7251937943516668,0.7924315633409318,0.3562948140989227,False,False,0.0,False,False,0.0,0.0,0.0005381042342945692,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-23,5.065464785009617,5.8808615902004515,-0.7257393274893142,0.7974922494798022,0.5057768624934317,False,False,0.0,False,False,0.0,0.0,0.000542210330992823,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-24,5.094401507924707,5.8808615902004515,-0.7263465794269602,0.822857807799215,1.2654517139742048,False,False,0.0,False,False,0.0,0.0,0.002708275326830935,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-25,5.110616227389957,5.8808615902004515,-0.7270354074252301,0.8350216251471849,1.6130981822447867,False,False,0.0,False,False,0.0,0.0,0.0012959241560575358,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-26,5.11963406740347,5.8808615902004515,-0.7277985974283099,0.8395512503855613,1.7249443500256285,False,False,0.0,False,False,0.0,0.0,0.00048188953923533444,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-27,5.112493903996588,5.8808615902004515,-0.7285838024850375,0.827793404720139,1.3613826101612865,False,False,0.0,False,False,0.0,0.0,-0.001251208090504877,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-28,5.1400524426987735,5.8808615902004515,-0.7294496093447247,0.8502602531166579,1.9971147161858454,False,False,0.0,False,False,0.0,0.0,0.0023825258286450297,0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-29,5.1429044696528745,5.8808615902004515,-0.7303686774081678,0.8477073679976765,1.8977626928555158,False,False,0.0,False,False,0.0,0.0,-0.000270487141899609,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-06-30,5.145146394185277,5.8808615902004515,-0.7313180958447587,0.8443658941133032,1.7728920346674224,False,False,0.0,False,False,0.0,0.0,-0.0003537475910812754,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-07-01,5.102257101807009,5.8808615902004515,-0.7321544579996824,0.7965580716626475,0.3868284108309334,False,False,0.0,False,False,0.0,0.0,-0.0050816374757839755,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-07-02,5.107578174256197,5.888686931424386,-0.73289389170253,0.7917954920667487,0.24411288683287755,False,False,0.0,False,False,0.0,0.0,-0.0005054013815719607,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-07-03,5.110427799848388,5.907424534281251,-0.7335228554358469,0.7771968871906267,-0.18133603199653353,False,False,0.0,False,True,0.0,0.0,-0.0015458632422610922,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-07-04,5.002608466110034,5.91323247572563,-0.733740442355151,0.6638306536222647,-3.3440263809498645,True,False,1.0,False,False,0.0,1.0,-0.012135911115044801,-0.0,2.4139445234084524,2.4139445234084524,1.2950782170422233,0.0243
2008-07-05,5.012124593415962,5.914151200198567,-0.7336671136362645,0.6731063527578298,-2.9935991974321814,False,False,1.0,False,False,0.0,1.0,0.0009919321413598724,0.0009919321413598724,2.414936455549812,2.414936455549812,1.2950782170422233,0.0243
2008-07-06,5.022435667073818,5.914847407619328,-0.7334031825826814,0.6844677538348805,-2.6214060083672024,False,False,1.0,False,False,0.0,1.0,0.0012137725664891708,0.0012137725664891708,2.416150228116301,2.416150228116301,1.2950782170422233,0.0243
2008-07-07,5.0328042295465965,5.915398699968205,-0.7330288281612597,0.6966464524022644,-2.2511865609693418,False,False,1.0,False,False,0.0,1.0,0.0012998983834800945,0.0012998983834800945,2.417450126499781,2.417450126499781,1.2950782170422233,0.0243
2008-07-08,5.059159393035367,5.898419032029098,-0.7326918347396943,0.7374359303944349,-1.1606940493028717,False,False,1.0,False,False,0.0,1.0,0.004348149168869439,0.004348149168869439,2.4217982756686505,2.4217982756686505,1.2950782170422233,0.0243
2008-07-09,5.046033252804834,5.8805595613018475,-0.7323904809550729,0.7391674074180221,-1.1059484365846985,False,False,1.0,False,False,0.0,1.0,0.00018512730709582874,0.00018512730709582874,2.4219834029757465,2.4219834029757465,1.2950782170422233,0.0243
2008-07-10,5.0427076264121995,5.887837271748773,-0.7320952879518029,0.7322497035379243,-1.2757275444463065,False,False,1.0,False,False,0.0,1.0,-0.0007396109738082799,-0.0007396109738082799,2.4212437920019383,2.4212437920019383,1.2950782170422233,0.0243
2008-07-11,5.069281808207147,5.9144735676231095,-0.7318260563815338,0.7409159416407061,-1.0421660204172263,False,False,1.0,False,False,0.0,1.0,0.0009221709945612073,0.0009221709945612073,2.4221659629964996,2.4221659629964996,1.2950782170422233,0.0243
2008-07-12,5.048410305743974,5.9205257913948275,-0.7315091625379017,0.717491442296696,-1.6352228463090266,False,False,1.0,False,False,0.0,1.0,-0.0024974599911637228,-0.0024974599911637228,2.4196685030053358,2.4196685030053358,1.2950782170422233,0.0243
2008-07-13,5.055333100006551,5.9205257913948275,-0.7311813041216892,0.7263553307683841,-1.3988133673880536,False,False,1.0,False,False,0.0,1.0,0.0009445433548815781,0.0009445433548815781,2.4206130463602173,2.4206130463602173,1.2950782170422233,0.0243
2008-07-14,5.061958421972421,5.9205257913948275,-0.7308696492411595,0.7348258134924457,-1.195648587046229,False,False,1.0,False,False,0.0,1.0,0.0009021621684770751,0.0009021621684770751,2.421515208528694,2.421515208528694,1.2950782170422233,0.0243
2008-07-15,5.092364877285563,5.9205257913948275,-0.7306617771518513,0.7664629808716477,-0.376442117638879,False,False,1.0,False,False,0.0,1.0,0.0033591283979711424,0.0033591283979711424,2.424874336926665,2.424874336926665,1.2950782170422233,0.0243
2008-07-16,5.070277977929721,5.9205257913948275,-0.730472647711566,0.7454958272449268,-0.9272652347761173,False,False,1.0,False,False,0.0,1.0,-0.0022317210682730217,-0.0022317210682730217,2.4226426158583925,2.4226426158583925,1.2950782170422233,0.0243
2008-07-17,5.082786580900697,5.9205257913948275,-0.7303362222202262,0.7588121408559836,-0.5816307080706689,False,False,1.0,False,False,0.0,1.0,0.0014156109187217825,0.0014156109187217825,2.424058226777114,2.424058226777114,1.2950782170422233,0.0243
2008-07-18,5.138370881385515,5.9205257913948275,-0.7303986659908128,0.8140267413865319,0.858296732202907,False,True,0.0,False,False,0.0,0.0,0.005834963898391794,0.005834963898391794,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-19,5.155028884166014,5.9205257913948275,-0.7306554367943693,0.8291645260020974,1.24263686087765,False,False,0.0,False,False,0.0,0.0,0.001596662279454744,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-20,5.155028884166014,5.9205257913948275,-0.7310527110138414,0.8268124537394561,1.170665081460362,False,False,0.0,False,False,0.0,0.0,-0.00024802398172933774,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-21,5.155028884166014,5.9205257913948275,-0.7315479122226726,0.8238806022106413,1.085355586551665,False,False,0.0,False,False,0.0,0.0,-0.0003090656517870577,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-22,5.155028884166014,5.9205257913948275,-0.7321076297680675,0.8205667800472343,0.9885419784240379,False,False,0.0,False,False,0.0,0.0,-0.0003492096854824032,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-23,5.155028884166014,5.9205257913948275,-0.7327058813931645,0.817024815871104,0.8872311194622781,False,False,0.0,False,False,0.0,0.0,-0.0003731119647290475,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-24,5.155028884166014,5.9205257913948275,-0.7333226745931083,0.8133730758228799,0.7843425971637746,False,False,0.0,False,False,0.0,0.0,-0.0003845278817253506,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-25,5.155028884166014,5.927021034200772,-0.7339312869220475,0.8050027089209966,0.560048658422332,False,False,0.0,False,False,0.0,0.0,-0.0008806226633685558,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-26,5.155028884166014,5.924583435253498,-0.7345277521870015,0.8032579308249179,0.5074853316702609,False,False,0.0,False,False,0.0,0.0,-0.00018352948688316617,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-27,5.155028884166014,5.928646138297522,-0.7350977211175026,0.7968946185914234,0.3346168131311807,False,False,0.0,False,False,0.0,0.0,-0.0006688955222709515,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-28,5.155028884166014,5.932481131494995,-0.7356311755975061,0.7909108151943274,0.17206156442468362,False,False,0.0,False,False,0.0,0.0,-0.0006286071038249548,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-29,5.155028884166014,5.941626332613863,-0.7361112316400229,0.7813310065208308,-0.08493247805267588,False,False,0.0,False,True,0.0,0.0,-0.0010053608328753998,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-30,5.155028884166014,5.931425660397228,-0.7365618552780373,0.7861669953000741,0.035926499973966255,False,True,0.0,False,False,0.0,0.0,0.000507774489910886,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-07-31,5.155028884166014,5.941857803464174,-0.7369631820610612,0.7760984499707089,-0.23432012123092968,False,False,0.0,False,True,0.0,0.0,-0.0010560717738719858,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-01,5.155028884166014,5.9788368518995485,-0.7372484291212692,0.7471408071307177,-0.9948137130220164,False,False,0.0,False,False,0.0,0.0,-0.00302811819421607,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-02,5.1524045056251255,5.9788368518995485,-0.7374314488729077,0.7434221833541077,-1.0825108884111525,False,False,0.0,False,False,0.0,0.0,-0.00038892096340675553,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-03,5.157214135872673,5.9788368518995485,-0.7375471753728661,0.7475399037389625,-0.9657485445092633,False,False,0.0,False,False,0.0,0.0,0.0004304137590468076,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-04,5.162300304813939,5.9788368518995485,-0.7376247385058444,0.7521623353624278,-0.8378044945373225,False,False,0.0,False,False,0.0,0.0,0.00048288967669734325,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-05,5.196525385390238,5.9788368518995485,-0.7377723867433857,0.7855046512149979,0.03440500842185249,False,True,0.0,False,False,0.0,0.0,0.0034704299555397876,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-06,5.170780883894496,5.9788368518995485,-0.7378945001121909,0.7590300538097337,-0.6537266754701783,False,False,0.0,False,True,0.0,0.0,-0.002762797786167761,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-07,5.161239444184437,5.9788368518995485,-0.7379674473580824,0.7490524744176934,-0.9074501541411588,False,False,0.0,False,False,0.0,0.0,-0.0010422161262450508,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-08,5.184821567299557,5.9788368518995485,-0.7380712590069941,0.7720139246206443,-0.3076282119628895,False,False,0.0,False,False,0.0,0.0,0.002392408552216036,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-09,5.195222004580413,5.9788368518995485,-0.738226419525681,0.7814866824744149,-0.06119588456496631,False,False,0.0,False,False,0.0,0.0,0.0009858257802292866,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-10,5.198544091925436,5.9788368518995485,-0.7384265839232561,0.7836120195427778,-0.006800134500732906,False,False,0.0,False,False,0.0,0.0,0.00022107893461614434,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-11,5.201573932930988,5.9788368518995485,-0.7386653427407245,0.7852143605317341,0.03349476540728674,False,True,0.0,False,False,0.0,0.0,0.00016659929995027216,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-12,5.21795392254405,5.9788368518995485,-0.738975624474391,0.799739226281079,0.4081806441170531,False,False,0.0,False,False,0.0,0.0,0.0015073278938889172,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-13,5.205788288561964,5.9788368518995485,-0.7392986195769209,0.785642457277004,0.038820114852944856,False,False,0.0,False,False,0.0,0.0,-0.0014644572494019047,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-14,5.197331850088253,5.9788368518995485,-0.7396012380155624,0.7753767125302797,-0.2295440490380967,False,False,0.0,False,True,0.0,0.0,-0.001067204332286609,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-15,5.219362052125477,5.9788368518995485,-0.7399460813203363,0.7953451527087898,0.28732649908959074,False,True,0.0,False,False,0.0,0.0,0.002070689151473896,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-16,5.236337645955455,5.9788368518995485,-0.740364309660384,0.8098202275267825,0.6582063203620165,False,False,0.0,False,False,0.0,0.0,0.0014980122046273586,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-17,5.237555867914147,5.9788368518995485,-0.7408331555280366,0.8082352965340922,0.6102370217086786,False,False,0.0,False,False,0.0,0.0,-0.00016395482063346018,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-18,5.238467568240356,5.9788368518995485,-0.7413340155239538,0.8061524366590689,0.5492274436382637,False,False,0.0,False,False,0.0,0.0,-0.00021537655634240835,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-19,5.202336138725457,5.9788368518995485,-0.7417487272621547,0.7675415133208991,-0.4550437533620858,False,False,0.0,False,True,0.0,0.0,-0.004006474985467867,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-20,5.2060255493111605,5.9788368518995485,-0.7421026470130214,0.7691148954575056,-0.41199089225022245,False,False,0.0,False,False,0.0,0.0,0.00016316421714892402,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-21,5.209589946551353,5.9788368518995485,-0.74241527217508,0.7708101578579516,-0.3660257569880316,False,False,0.0,False,False,0.0,0.0,0.00017570454356173528,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-22,5.189890111372806,5.9788368518995485,-0.742637122794825,0.7497839140184563,-0.9054059765258059,False,False,0.0,False,False,0.0,0.0,-0.0021834114121560234,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-23,5.182371014362748,5.9788368518995485,-0.7427668662783743,0.7414891018876597,-1.1121032171990406,False,False,0.0,False,False,0.0,0.0,-0.0008619551199432393,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-24,5.185068311861417,5.9788368518995485,-0.7428333649870071,0.7437888144565505,-1.0481023468952682,False,False,0.0,False,False,0.0,0.0,0.00023889772263133258,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-25,5.187882126645454,5.9788368518995485,-0.742859450598768,0.7464466676236876,-0.9713502859804786,False,False,0.0,False,False,0.0,0.0,0.00027601677309855866,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-26,5.198699631255257,5.9788368518995485,-0.7428848126978683,0.7571125363807489,-0.6891745102345644,False,False,0.0,False,False,0.0,0.0,0.0011063850132332416,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-27,5.207770593119,5.9788368518995485,-0.7429341442302073,0.7658885530609822,-0.4577727790594345,False,False,0.0,False,False,0.0,0.0,0.0009094645179309347,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-28,5.2408049313331135,5.9788368518995485,-0.743091153053694,0.7979841611351599,0.36938110496163373,False,True,0.0,False,False,0.0,0.0,0.00331442055521653,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-29,5.253682361257097,5.9788368518995485,-0.743361004547307,0.8092481930045894,0.6573230760969828,False,False,0.0,False,False,0.0,0.0,0.0011614659233218202,0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-30,5.253682361257097,5.9788368518995485,-0.7437103857039031,0.8071593000701736,0.6002178575821344,False,False,0.0,False,False,0.0,0.0,-0.00021534522656423531,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-08-31,5.253682361257097,5.9788368518995485,-0.7441131616289859,0.8047511685262307,0.5376019575326959,False,False,0.0,False,False,0.0,0.0,-0.0002481941108489296,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-01,5.253682361257097,5.9788368518995485,-0.7445489765471405,0.8021455022329604,0.48162656838740237,False,False,0.0,False,False,0.0,0.0,-0.0002684809311494149,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-02,5.253682361257097,5.9788368518995485,-0.745002116700479,0.7994362511851048,0.4198257979683021,False,False,0.0,False,False,0.0,0.0,-0.0002790761237947987,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-03,5.253682361257097,5.9788368518995485,-0.7454605868986104,0.7966951326690195,0.3553050010617713,False,False,0.0,False,False,0.0,0.0,-0.0002822790427296349,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-04,5.253682361257097,5.9788368518995485,-0.7459153613139592,0.7939761106352305,0.28976481967898615,False,False,0.0,False,False,0.0,0.0,-0.00027992517775554774,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-05,5.253682361257097,5.9788368518995485,-0.746359776338386,0.7913190257096501,0.22516205017024243,False,False,0.0,False,False,0.0,0.0,-0.00027347390167734096,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-06,5.253682361257097,5.9788368518995485,-0.7467890392186128,0.7887525329821967,0.16691198990317485,False,False,0.0,False,False,0.0,0.0,-0.0002640801667359197,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-07,5.253682361257097,5.9788368518995485,-0.7471998310091479,0.7862964758864885,0.10817991296016594,False,False,0.0,False,False,0.0,0.0,-0.00025265300411404844,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-08,5.253682361257097,5.9788368518995485,-0.7475899863195141,0.7839638009389063,0.056896167926046494,False,False,0.0,False,False,0.0,0.0,-0.00023990319502369681,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-09,5.253682361257097,5.9788368518995485,-0.7479582355492848,0.7817620988732701,0.008881334636858636,False,False,0.0,False,False,0.0,0.0,-0.0002263820712029,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-10,5.253682361257097,5.9788368518995485,-0.7483039979319571,0.7796948419977481,-0.03720963310714469,False,False,0.0,False,True,0.0,0.0,-0.0002125130582054923,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-11,5.253682361257097,5.9788368518995485,-0.7486272158551384,0.7777623747674376,-0.08111255876103451,False,False,0.0,False,False,0.0,0.0,-0.00019861728786459802,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-12,5.253682361257097,5.9788368518995485,-0.7489282226781147,0.7759627040815538,-0.13391698091267557,False,False,0.0,False,False,0.0,0.0,-0.00018493436839573543,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-13,5.253682361257097,5.9788368518995485,-0.7492076377006671,0.774292127247743,-0.18127845558316932,False,False,0.0,False,False,0.0,0.0,-0.00017163920411147866,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-14,5.253682361257097,5.9788368518995485,-0.7494662831077564,0.7727457285562629,-0.23227729850872936,False,False,0.0,False,False,0.0,0.0,-0.00015885559490719836,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-15,5.253682361257097,5.9788368518995485,-0.7497051186713976,0.7713177696868208,-0.2792145332470496,False,False,0.0,False,False,0.0,0.0,-0.00014666721271588092,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-16,5.253682361257097,5.9788368518995485,-0.7499251907728237,0.7700019944967389,-0.3224355246532332,False,False,0.0,False,False,0.0,0.0,-0.0001351264430456061,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-17,5.253682361257097,5.9788368518995485,-0.7501275929468566,0.7687918649197263,-0.36187198231054934,False,False,0.0,False,False,0.0,0.0,-0.0001242614903341724,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
2008-09-18,5.253682361257097,5.9788368518995485,-0.7503134356723433,0.7676807415839288,-0.39755481253510855,False,False,0.0,False,False,0.0,0.0,-0.0001140820726804845,-0.0,2.4298931906755064,2.4298931906755064,1.2950782170422233,0.0243
