Date,CL_PL_pair,DC_QS_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_QS_pair_CL_PL_pair_pair,sharpe,CAGR
1998-06-29,3.4033861266717818,2.115974642489925,-1.1193382459107748,1.0348947819554306,2.5656075494214496,False,False,0.0,False,False,-1.0,-1.0,-0.0003714405349156604,0.0003714405349156604,1.1613566817098506,1.1613566817098506,1.0802071017219927,0.011
1998-06-30,3.4033861266717818,2.115974642489925,-1.1203710970436092,1.0327092951488859,2.490921847737946,False,False,0.0,False,False,-1.0,-1.0,-0.00037850068874691485,0.00037850068874691485,1.1617351823985975,1.1617351823985975,1.0802071017219927,0.011
1998-07-01,3.4033861266717818,2.115974642489925,-1.1214130605466937,1.0305045267979591,2.416634321679557,False,False,0.0,False,False,-1.0,-1.0,-0.0003816942799923297,0.0003816942799923297,1.1621168766785899,1.1621168766785899,1.0802071017219927,0.011
1998-07-02,3.4033861266717818,2.1126662474824798,-1.1224602936784724,1.032002150078001,2.4456724884300924,False,False,0.0,False,False,-1.0,-1.0,0.0002593390305174217,-0.0002593390305174217,1.1618575376480724,1.1618575376480724,1.0802071017219927,0.011
1998-07-03,3.4033861266717818,2.123509227408632,-1.12348800157026,1.0176489884544515,2.0377921904010576,False,False,0.0,False,False,-1.0,-1.0,-0.002479332528744216,0.002479332528744216,1.1643368701768166,1.1643368701768166,1.0802071017219927,0.011
1998-07-04,3.4033861266717818,2.1232669039282532,-1.1244918721683752,1.0157897507603506,1.9784202270777032,False,False,0.0,False,False,-1.0,-1.0,-0.000321057384178167,0.000321057384178167,1.1646579275609947,1.1646579275609947,1.0802071017219927,0.011
1998-07-05,3.4033861266717818,2.1308938371484505,-1.1254547895640543,1.0051614516005323,1.678614217979089,False,False,0.0,False,False,-1.0,-1.0,-0.0018319565932663347,0.0018319565932663347,1.166489884154261,1.166489884154261,1.0802071017219927,0.011
1998-07-06,3.4033861266717818,2.1383267117199103,-1.1263602466289935,0.9948599242855791,1.3899709141050396,False,False,0.0,False,False,-1.0,-1.0,-0.001772484981139222,0.001772484981139222,1.1682623691354004,1.1682623691354004,1.0802071017219927,0.011
1998-07-07,3.4033861266717818,2.1410490586121806,-1.127201697480385,0.9899919934153516,1.252191188467048,False,False,0.0,False,False,-1.0,-1.0,-0.0008368772160369694,0.0008368772160369694,1.1690992463514374,1.1690992463514374,1.0802071017219927,0.011
1998-07-08,3.4033861266717818,2.138007065793827,-1.1279869350597522,0.9917420893909088,1.2976309818106055,False,False,0.0,False,False,-1.0,-1.0,0.0003009607734119824,-0.0003009607734119824,1.1687982855780252,1.1687982855780252,1.0802071017219927,0.011
1998-07-09,3.4033861266717818,2.1525851234543407,-1.1286810717267954,0.97380404254818,0.7981189576555142,False,False,0.0,False,False,-1.0,-1.0,-0.0030752862341217498,0.0030752862341217498,1.1718735718121471,1.1718735718121471,1.0802071017219927,0.011
1998-07-10,3.4033861266717818,2.1552391082807745,-1.1292804468316082,0.9695167434435117,0.6770740844702815,False,False,0.0,False,False,-1.0,-1.0,-0.000734471721752969,0.000734471721752969,1.1726080435339001,1.1726080435339001,1.0802071017219927,0.011
1998-07-11,3.4033861266717818,2.152991548228615,-1.1297974131743325,0.9709418448968914,0.7146389180027914,False,False,0.0,False,False,-1.0,-1.0,0.0002441985722061151,-0.0002441985722061151,1.172363844961694,1.172363844961694,1.0802071017219927,0.011
1998-07-12,3.4033861266717818,2.1585763141155225,-1.130220741930478,0.9637184034185795,0.5116325661665773,False,False,0.0,False,False,-1.0,-1.0,-0.0012362442078819153,0.0012362442078819153,1.173600089169576,1.173600089169576,1.0802071017219927,0.011
1998-07-13,3.4033861266717818,2.1637461733005896,-1.1305412518025804,0.9571818193254904,0.32748928987551784,False,False,0.0,False,False,-1.0,-1.0,-0.0011174430358535609,0.0011174430358535609,1.1747175322054293,1.1747175322054293,1.0802071017219927,0.011
1998-07-14,3.4033861266717818,2.18195730749271,-1.1307024828196044,0.9362415816833956,-0.2591577353187891,False,False,0.0,False,True,0.0,0.0,-0.003567009323907172,0.003567009323907172,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-15,3.4033861266717818,2.196570240460706,-1.1306594131542085,0.9198133076404815,-0.7204775115257387,False,False,0.0,False,False,0.0,0.0,-0.0027906214727223635,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-16,3.4033861266717818,2.196570240460706,-1.1304314978023013,0.9203139397198248,-0.708474487733337,False,False,0.0,False,False,0.0,0.0,8.504809728875205e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-17,3.4033861266717818,2.196570240460706,-1.1300417342148141,0.9211700828169143,-0.6864954240328499,False,False,0.0,False,False,0.0,0.0,0.0001454639767153801,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-18,3.4033861266717818,2.196570240460706,-1.1295144180026293,0.9223283699159119,-0.6560156290515338,False,False,0.0,False,False,0.0,0.0,0.00019683883846012377,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-19,3.4033861266717818,2.196570240460706,-1.1288736089401321,0.9237359520324109,-0.6184987938062518,False,False,0.0,False,False,0.0,0.0,0.00023926116454274336,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-20,3.4033861266717818,2.196570240460706,-1.1281421312039308,0.9253426942593102,-0.5753354452892052,False,False,0.0,False,False,0.0,0.0,0.00027318906241384,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-21,3.4033861266717818,2.196570240460706,-1.1273409680249669,0.9271025054559754,-0.5278057300907952,False,False,0.0,False,False,0.0,0.0,0.00029930442901108416,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-22,3.4033861266717818,2.196570240460706,-1.1264889413101895,0.928974041981733,-0.4770597379354562,False,False,0.0,False,False,0.0,0.0,0.0003184077537979886,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-23,3.4033861266717818,2.196570240460706,-1.1256025918620247,0.9309209708022204,-0.424110119268356,False,False,0.0,False,False,0.0,0.0,0.0003313441281729233,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-24,3.4033861266717818,2.196570240460706,-1.1246961961767785,0.932911932590514,-0.3698330238656161,False,False,0.0,False,False,0.0,0.0,0.00033895286567494715,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-25,3.4033861266717818,2.196570240460706,-1.1237818720551234,0.934920309746277,-0.3149744110923588,False,False,0.0,False,False,0.0,0.0,0.00034203470643585026,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-26,3.4033861266717818,2.196570240460706,-1.1228697380299215,0.9369238762013472,-0.2601595873251036,False,False,0.0,False,False,0.0,0.0,0.00034133189246799816,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-27,3.4033861266717818,2.196570240460706,-1.1219681015006704,0.9389043841692124,-0.2059044460733338,False,False,0.0,False,False,0.0,0.0,0.0003375174785835572,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-28,3.4033861266717818,2.196570240460706,-1.1210836579986572,0.9408471264451035,-0.1526273550091764,False,False,0.0,False,False,0.0,0.0,0.00033119111373968173,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-29,3.4033861266717818,2.196570240460706,-1.1202216896648887,0.9427405004352791,-0.10066098214082284,False,False,0.0,False,False,0.0,0.0,0.0003228792185916482,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-30,3.4033861266717818,2.196570240460706,-1.1193862552055598,0.9445755909064961,-0.0502636073415581,False,False,0.0,False,False,0.0,0.0,0.0003130380259972545,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-07-31,3.4033861266717818,2.196570240460706,-1.118580366629943,0.9463457817688234,-0.0016296474918373435,False,False,0.0,False,False,0.0,0.0,0.00030205836911586777,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-01,3.4033861266717818,2.196570240460706,-1.1178061502430088,0.94804640244404,0.04510074856401551,False,True,0.0,False,False,0.0,0.0,0.0002902714205266125,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-02,3.4033861266717818,2.196570240460706,-1.1170649908748027,0.9496744110556801,0.09045323404351024,False,False,0.0,False,False,0.0,0.0,0.00027795482600374356,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-03,3.4033861266717818,2.196570240460706,-1.1163576593492355,0.9512281144348806,0.13422130028545717,False,False,0.0,False,False,0.0,0.0,0.0002653388553382412,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-04,3.4033861266717818,2.196570240460706,-1.1156844238569374,0.9527069234820846,0.1759260574266082,False,False,0.0,False,False,0.0,0.0,0.0002526123238940657,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-05,3.4033861266717818,2.196570240460706,-1.115045146299827,0.9541111415394279,0.21599317132816348,False,False,0.0,False,False,0.0,0.0,0.00023992813363328175,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-06,3.4033861266717818,2.196570240460706,-1.1144393648943056,0.9554417829470205,0.2538692251511216,False,False,0.0,False,False,0.0,0.0,0.00022740835000257137,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-07,3.4033861266717818,2.196570240460706,-1.1138663644116733,0.9567004187549402,0.2895954920449712,False,False,0.0,False,False,0.0,0.0,0.00021514877825566653,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-08,3.4033861266717818,2.196570240460706,-1.1133252354399192,0.9578890465505463,0.3232267097563136,False,False,0.0,False,False,0.0,0.0,0.00020322303482238056,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-09,3.4033861266717818,2.196570240460706,-1.1128149240006808,0.9590099814713442,0.35482787022310913,False,False,0.0,False,False,0.0,0.0,0.00019168613029801258,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-10,3.4033861266717818,2.196570240460706,-1.112334272770601,0.9600657656593783,0.38447152153757774,False,False,0.0,False,False,0.0,0.0,0.00018057759360044025,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-11,3.4033861266717818,2.196570240460706,-1.1118820550529114,0.9610590936402645,0.41223551425602534,False,False,0.0,False,False,0.0,0.0,0.00016992417413389918,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-12,3.4033861266717818,2.196570240460706,-1.111457002533478,0.9619927513550843,0.4382011320049471,False,False,0.0,False,False,0.0,0.0,0.00015974216212983692,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-13,3.4033861266717818,2.196570240460706,-1.111057827742952,0.9628695668206961,0.4624515533535955,False,False,0.0,False,False,0.0,0.0,0.00015003936797816682,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-14,3.4033861266717818,2.196570240460706,-1.110683242037777,0.9636923706331855,0.48507059815360265,False,False,0.0,False,False,0.0,0.0,0.00014081680021592823,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-15,3.4033861266717818,2.196570240460706,-1.1103319698104719,0.9644639647539841,0.5061417171132121,False,False,0.0,False,False,0.0,0.0,0.00013207007961315746,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-16,3.4033861266717818,2.196570240460706,-1.1100027595454678,0.9651870982249466,0.5257471883657546,False,False,0.0,False,False,0.0,0.0,0.0001237906239077756,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-17,3.4033861266717818,2.196570240460706,-1.1096943922515576,0.9658644486458807,0.5439674892798972,False,False,0.0,False,False,0.0,0.0,0.0001159666345682279,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-18,3.4033861266717818,2.196570240460706,-1.1094056877258374,0.9664986084153644,0.5608808157936521,False,False,0.0,False,False,0.0,0.0,0.00010858391370657476,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-19,3.4033861266717818,2.196570240460706,-1.1091355090366417,0.967092074883658,0.5765627251738996,False,False,0.0,False,False,0.0,0.0,0.00010162653607001599,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-20,3.4033861266717818,2.196570240460706,-1.1088827655538807,0.9676472436963617,0.5910858813447933,False,False,0.0,False,False,0.0,0.0,9.507739803248708e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-21,3.4033861266717818,2.196570240460706,-1.1086464148037556,0.9681664047203968,0.6045198848156591,False,False,0.0,False,False,0.0,0.0,8.891866269026863e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-22,3.4033861266717818,2.196570240460706,-1.1084254633803419,0.968651740041655,0.6169311718049563,False,False,0.0,False,False,0.0,0.0,8.313211763141007e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-23,3.4033861266717818,2.196570240460706,-1.108218967108275,0.9691053236076432,0.6283829694205907,False,False,0.0,False,False,0.0,0.0,7.769945963819398e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-24,3.4033861266717818,2.196570240460706,-1.1080260306180465,0.9695291221603779,0.6389352957486376,False,False,0.0,False,False,0.0,0.0,7.260251855378248e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-25,3.4033861266717818,2.196570240460706,-1.1078458064675534,0.9699249971659634,0.6486449954423995,False,False,0.0,False,False,0.0,0.0,6.782343073419995e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-26,3.4033861266717818,2.196570240460706,-1.1076774939199214,0.9702947074991877,0.6575658029176742,False,False,0.0,False,False,0.0,0.0,6.334477093765941e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-27,3.4033861266717818,2.196570240460706,-1.1075203374676825,0.970639912685272,0.6657484265698663,False,False,0.0,False,False,0.0,0.0,5.914965013378149e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-28,3.4033861266717818,2.196570240460706,-1.107373625176625,0.9709621765377188,0.6732406485555319,False,False,0.0,False,False,0.0,0.0,5.522178552854835e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-29,3.4033861266717818,2.196570240460706,-1.1072366869085968,0.9712629710620502,0.6800874356462685,False,False,0.0,False,False,0.0,0.0,5.1545548088615646e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-30,3.4033861266717818,2.196570240460706,-1.1071088924708319,0.9715436805209405,0.6863310574851563,False,False,0.0,False,False,0.0,0.0,4.8105991973948534e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-08-31,3.4033861266717818,2.196570240460706,-1.10698964972965,0.9718056055776119,0.6920112092726585,False,False,0.0,False,False,0.0,0.0,4.488886954848566e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-01,3.4033861266717818,2.196570240460706,-1.1068784027183254,0.9720499674520275,0.6971651364962901,False,False,0.0,False,False,0.0,0.0,4.1880635005808026e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-02,3.4033861266717818,2.196570240460706,-1.1067746297622978,0.9722779120390026,0.7018277598118342,False,False,0.0,False,False,0.0,0.0,3.9068439120997146e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-03,3.4033861266717818,2.196570240460706,-1.1066778416394596,0.9724905139492588,0.7060317985942467,False,False,0.0,False,False,0.0,0.0,3.6440117181974536e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-04,3.4033861266717818,2.196570240460706,-1.106587579788819,0.972688780444225,0.7098078920183164,False,False,0.0,False,False,0.0,0.0,3.3984171787604804e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-05,3.4033861266717818,2.191249994669102,-1.1065202188760557,0.9787237029583711,0.8805597516753757,False,False,0.0,False,False,0.0,0.0,0.0010354962663698456,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-06,3.4033861266717818,2.1939355418347257,-1.106463864178209,0.9758757292954185,0.7968183863891123,False,False,0.0,False,False,0.0,0.0,-0.0004884280918391778,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-07,3.4033861266717818,2.1967927464526262,-1.1064082244510827,0.972836564582114,0.7077502071382906,False,False,0.0,False,False,0.0,0.0,-0.0005209458717824472,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-08,3.4033861266717818,2.2032570762090526,-1.106333399526125,0.9658492355194297,0.5057853321856703,False,False,0.0,False,False,0.0,0.0,-0.0011962713840538196,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-09,3.4033861266717818,2.2094165219944832,-1.1062230113229474,0.9592787284443713,0.31553697463674973,False,False,0.0,False,False,0.0,0.0,-0.0011236450364725497,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-10,3.4033861266717818,2.207958869674425,-1.1060877078916544,0.9611899613945489,0.3686629796236406,False,False,0.0,False,False,0.0,0.0,0.0003269533905646808,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-11,3.4033861266717818,2.1855839230650784,-1.1060051272726275,0.9861191016771813,1.082405308456859,False,False,0.0,False,False,0.0,0.0,0.004282876789436503,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-12,3.4033861266717818,2.1728501994819243,-1.1060036524689125,1.0002058697769685,1.4830423657338025,False,False,0.0,False,False,0.0,0.0,0.0024260065534865314,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-13,3.4033861266717818,2.1770244860592967,-1.1060539735750654,0.9954795432956822,1.3435263599171536,False,False,0.0,False,False,0.0,0.0,-0.00081330036484211,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-14,3.4033861266717818,2.1812415391874147,-1.1061339531994223,0.9906408000476139,1.201414826636531,False,False,0.0,False,False,0.0,0.0,-0.0008319521810887286,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-15,3.4033861266717818,2.1933040802474197,-1.1062053316264502,0.9771414592240384,0.8118805625833231,False,False,0.0,False,False,0.0,0.0,-0.0023156424995546183,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-16,3.4033861266717818,2.2013047292677363,-1.1062467472831041,0.9681999301404343,0.5539403161872001,False,False,0.0,False,False,0.0,0.0,-0.0015314581354194253,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-17,3.4033861266717818,2.2064357426058807,-1.106247073810928,0.962523042862184,0.3899731355304786,False,False,0.0,False,False,0.0,0.0,-0.0009713629713238437,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-18,3.4033861266717818,2.2009274121941687,-1.1062281917958512,0.9686581752063046,0.5647057858269967,False,False,0.0,False,False,0.0,0.0,0.0010508757215100637,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-19,3.4033861266717818,2.1868607357771013,-1.1062348355525924,0.984204600252979,1.0084211026836742,False,False,0.0,False,False,0.0,0.0,0.002670029095913108,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-20,3.4066560547270943,2.19007178829541,-1.1062617214086332,0.9838634681989302,0.9962386766657486,False,False,0.0,False,False,0.0,0.0,-5.85187510932896e-05,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-21,3.4100417722686376,2.1932440907632493,-1.1063050799146092,0.9836446931645564,0.987582284756658,False,False,0.0,False,False,0.0,0.0,-3.7484335901572245e-05,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-22,3.4031307129702477,2.1865277139211097,-1.1063627247980414,0.9840379535500565,0.9964264598703604,False,False,0.0,False,False,0.0,0.0,6.754470819696598e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-23,3.3977161574507027,2.1997096920872568,-1.106380635304916,0.9639999508328225,0.421320033551839,False,False,0.0,False,False,0.0,0.0,-0.003436205972429989,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-24,3.4010760509279763,2.198096609137539,-1.1063780478672776,0.9691502154867035,0.56738212121801,False,False,0.0,False,False,0.0,0.0,0.0008829526810056976,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-25,3.4080197700655863,2.197540861902718,-1.1063781480825334,0.9767085809379625,0.7819748127671882,False,False,0.0,False,False,0.0,0.0,0.0012943889469665007,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-26,3.410407888010465,2.1980379654759687,-1.1063854218725393,0.9785307262854772,0.8321280815979847,False,False,0.0,False,False,0.0,0.0,0.0003118891550143022,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-27,3.4140812417127973,2.2006131386989,-1.1064009718776076,0.9793207263297017,0.8526559480180801,False,False,0.0,False,False,0.0,0.0,0.00013506948504223622,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-28,3.4174398862557958,2.2030172270612063,-1.1064254136990488,0.9799656394184693,0.8689732612741702,False,False,0.0,False,False,0.0,0.0,0.0001101490259476904,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-29,3.421787134677329,2.2192567466022064,-1.106419920858694,0.9663572607365931,0.47813254596053084,False,False,0.0,False,False,0.0,0.0,-0.0023154460115938345,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-09-30,3.421787134677329,2.218387375191829,-1.106390763531315,0.9673838328306115,0.5060551988235568,False,False,0.0,False,False,0.0,0.0,0.0001747002764984591,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-01,3.421787134677329,2.220336761844263,-1.1063347559947347,0.9653514050362171,0.4464873631345965,False,False,0.0,False,False,0.0,0.0,-0.0003457554844903009,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-02,3.421787134677329,2.2287120316926967,-1.1062272056195286,0.9563252517272947,0.1869675413541795,False,False,0.0,False,False,0.0,0.0,-0.001533169954574145,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-03,3.421787134677329,2.235482362051707,-1.1060508700314058,0.9492299231901762,-0.017154879175589256,False,False,0.0,False,True,0.0,0.0,-0.0012037519561841487,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-04,3.421787134677329,2.2352255705030353,-1.1058164712738086,0.9500378818026771,0.005027441832543226,False,True,0.0,False,False,0.0,0.0,0.0001370923261299386,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-05,3.421787134677329,2.234804437292631,-1.1055352619051775,0.9511320257881675,0.0353708303898209,False,False,0.0,False,False,0.0,0.0,0.00018568599237183198,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-06,3.421787134677329,2.2397386311923797,-1.1051964746326697,0.9464358953849099,-0.10017351122175078,False,False,0.0,False,True,0.0,0.0,-0.0007963405478132418,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-07,3.421787134677329,2.233496319201616,-1.1048365719321258,0.9541387179475946,0.11961687823493133,False,True,0.0,False,False,0.0,0.0,0.0013079050607565314,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-08,3.421787134677329,2.2329270320563457,-1.1044642693553264,0.9555990116934598,0.160332169618364,False,False,0.0,False,False,0.0,0.0,0.00024801288761618496,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-09,3.4066342615391467,2.25571281659973,-1.1039375937481346,0.9164680825952134,-0.9624974711545303,False,False,0.0,False,True,0.0,0.0,-0.006635959533173679,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-10,3.4201460712537437,2.25571281659973,-1.1033277009048046,0.9313556354132624,-0.5357713744129392,False,False,0.0,False,False,0.0,0.0,0.0025194978487541883,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-11,3.420827864692002,2.25571281659973,-1.1026540550175778,0.9335569805131878,-0.47320738449006317,False,False,0.0,False,False,0.0,0.0,0.0003725978852919738,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-12,3.4215408607017053,2.25571281659973,-1.1019346840298363,0.9358926708798299,-0.4068671048845503,False,False,0.0,False,False,0.0,0.0,0.0003953979374394711,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-13,3.4211777004200936,2.25571281659973,-1.1011818705022591,0.9372276417208836,-0.3693100410606479,False,False,0.0,False,False,0.0,0.0,0.00022606976436574447,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-14,3.4127622722715394,2.25571281659973,-1.1003774977205585,0.9306266475653353,-0.5595789649732885,False,False,0.0,False,False,0.0,0.0,-0.0011197809140905616,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-15,3.4136440766843603,2.25571281659973,-1.0995404066526338,0.9333966890287355,-0.48065490412087813,False,False,0.0,False,False,0.0,0.0,0.00046998514990645576,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-16,3.4116763911541272,2.25571281659973,-1.0986765674704095,0.9333775766133265,-0.4819234968066453,False,False,0.0,False,False,0.0,0.0,-3.244905919212239e-06,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-17,3.410252722730684,2.25571281659973,-1.0977932536143782,0.9339464105760134,-0.46631617882938026,False,False,0.0,False,False,0.0,0.0,9.663267782005492e-05,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-18,3.4117034684828385,2.25571281659973,-1.0969070343293619,0.9373962125276969,-0.3684567350479641,False,False,0.0,False,False,0.0,0.0,0.000586101880066306,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-19,3.413127499408341,2.25571281659973,-1.0960315575059782,0.9407950677443422,-0.27197582055711794,False,False,0.0,False,False,0.0,0.0,0.0005775003579076299,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-20,3.4032194193106045,2.25571281659973,-1.0951379067002047,0.9329028072227534,-0.5006559565227559,False,False,0.0,False,False,0.0,0.0,-0.0013436983240417196,-0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-21,3.409112075902428,2.25571281659973,-1.0942580206579207,0.9407802340373039,-0.2741058918930029,False,False,0.0,False,False,0.0,0.0,0.0013402810685674072,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
1998-10-22,3.4221199568981717,2.25571281659973,-1.0934426783968343,0.9556272930212959,0.15323077687103315,False,True,0.0,False,False,0.0,0.0,0.0025213169790811994,0.0,1.1782845415293366,1.1782845415293366,1.0802071017219927,0.011
