Date,SB,NG,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,NG_SB_pair,sharpe,CAGR
1995-10-23,10.67,1.754,-0.52726024811839,9.745185524800345,-0.33925399921466637,False,False,0.0,False,False,0.0,0.0,0.0008059649597314422,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-10-24,10.68,1.763,-0.5222831676488152,9.759214775435138,-0.318627575113774,False,False,0.0,False,False,0.0,0.0,0.0012093362960540358,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-10-25,10.94,1.7719999999999998,-0.5183941979281855,10.021405481271255,0.08428486977144936,False,True,0.0,False,False,0.0,0.0,0.022109762284394575,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-10-26,10.81,1.81,-0.5149158331889536,9.878002341927994,-0.13919501250276625,False,False,0.0,False,True,0.0,0.0,-0.012212840056621831,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-10-27,10.6,1.83,-0.5110767822156653,9.664729488545332,-0.47020697070372236,False,False,0.0,False,False,0.0,0.0,-0.018488760464774504,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-10-28,10.53,1.839,-0.5066782449792493,9.59821870748316,-0.5742060905346603,False,False,0.0,False,False,0.0,0.0,-0.005802831110169225,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-10-29,10.53,1.839,-0.5018224083466591,9.607148591050493,-0.5627023708543994,False,False,0.0,False,False,0.0,0.0,0.0007797083231478284,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-10-30,10.53,1.839,-0.4966079451185838,9.616737988926923,-0.5546394721955336,False,False,0.0,False,False,0.0,0.0,0.0008379951334812884,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-10-31,10.55,1.85,-0.4911448893773206,9.641381954651958,-0.5232300146396309,False,False,0.0,False,False,0.0,0.0,0.0021506926601013786,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-01,10.56,1.866,-0.48547297876001566,9.65410742163381,-0.5096639502616269,False,False,0.0,False,False,0.0,0.0,0.001109854020947512,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-02,10.64,1.849,-0.4800506241130425,9.752386396014986,-0.36135559827752106,False,False,0.0,False,False,0.0,0.0,0.008525526423543641,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-03,10.68,1.844,-0.4750594784982665,9.803990321649197,-0.2859057184281601,False,False,0.0,False,False,0.0,0.0,0.004465548841732685,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-04,10.77,1.833,-0.4708519549650795,9.906928366549009,-0.12796294810820055,False,False,0.0,False,False,0.0,0.0,0.00884874160009577,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-05,10.77,1.833,-0.46733281832117685,9.913378944017282,-0.12308857298196677,False,False,0.0,False,False,0.0,0.0,0.0005548110183701213,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-06,10.77,1.833,-0.46441578155533236,9.918725872409075,-0.11922522372421886,False,False,0.0,False,False,0.0,0.0,0.0004600982932756516,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-07,10.85,1.824,-0.4623345954812966,10.006701697842114,0.020045585284858024,False,True,0.0,False,False,0.0,0.0,0.007523610803361128,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-08,10.87,1.844,-0.46098106818130946,10.019950910273664,0.03871110390642054,False,False,0.0,False,False,0.0,0.0,0.0011304741413723143,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-09,10.75,1.868,-0.4597711864127198,9.891147423781039,-0.17196715893886366,False,False,0.0,False,True,0.0,0.0,-0.01109528143689951,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-10,10.58,1.856,-0.45811350457493133,9.729741335508928,-0.43523133960089216,False,False,0.0,False,False,0.0,0.0,-0.014120948003874192,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-11,10.64,1.901,-0.4561861848845289,9.772790062534511,-0.3675054871649114,False,False,0.0,False,False,0.0,0.0,0.003741022129562811,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-12,10.64,1.901,-0.4540409144315601,9.776868221665605,-0.36144504814198136,False,False,0.0,False,False,0.0,0.0,0.00035452598559071566,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-13,10.64,1.901,-0.4517265334580897,9.781267859896172,-0.3555240291236495,False,False,0.0,False,False,0.0,0.0,0.0003826194207291719,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-14,10.74,1.912,-0.4496356220568717,9.880296690627262,-0.1965534707989017,False,False,0.0,False,False,0.0,0.0,0.008537186520199443,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-15,10.74,1.906,-0.4477731608918519,9.886544355340131,-0.1874466432877017,False,False,0.0,False,False,0.0,0.0,0.0005388958136694578,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-16,10.83,1.919,-0.44643572877308857,9.973289836484444,-0.0461450944506825,False,False,0.0,False,False,0.0,0.0,0.007422574867572311,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-17,10.93,1.969,-0.44584695962649445,10.052127336495433,0.08187181614369166,False,True,0.0,False,False,0.0,0.0,0.006676689549224035,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-18,10.84,2.024,-0.4454558292451013,9.938397401607915,-0.10282536574164157,False,False,0.0,False,True,0.0,0.0,-0.009686065759293556,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-19,10.84,2.024,-0.4452513457778136,9.938811276145705,-0.10156743561457018,False,False,0.0,False,False,0.0,0.0,3.524979859568042e-05,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-20,10.84,2.024,-0.44521650325146966,9.938881797419025,-0.10134469930278227,False,False,0.0,False,False,0.0,0.0,6.006350681745176e-06,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-21,10.89,2.157,-0.44529378347347887,9.929501309047707,-0.11609024908601998,False,False,0.0,False,False,0.0,0.0,-0.0007915690821079578,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-22,10.79,2.241,-0.44477697660993715,9.79325479541713,-0.3355582333406983,False,False,0.0,False,False,0.0,0.0,-0.0115592991335387,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-23,10.86,2.113,-0.4444062985122587,9.920969491243596,-0.1267854157786829,False,False,0.0,False,False,0.0,0.0,0.010824168623997125,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-24,10.86,2.113,-0.4441656298698581,9.921478024084989,-0.12496702316109233,False,False,0.0,False,False,0.0,0.0,4.310140222905818e-05,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-25,10.86,2.113,-0.44403786761808783,9.92174798572298,-0.12362474314032906,False,False,0.0,False,False,0.0,0.0,2.288149445062508e-05,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-26,10.86,2.113,-0.44400607319569374,9.921815167337499,-0.12172141140918775,False,False,0.0,False,False,0.0,0.0,5.694233093601527e-06,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-27,10.86,2.113,-0.44405421241973614,9.921713449157098,-0.11962241317475113,False,False,0.0,False,False,0.0,0.0,-8.62143667751576e-06,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-28,10.97,2.088,-0.4447834733332682,10.041292107680137,0.07636016617167476,False,True,0.0,False,False,0.0,0.0,0.010049717969816083,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-29,10.81,2.024,-0.4453832665309595,9.908544268541338,-0.13825602160384975,False,False,0.0,False,True,0.0,0.0,-0.011334870931733928,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-11-30,10.92,2.031,-0.4463810907099068,10.01340000476818,0.033645699449895414,False,True,0.0,False,False,0.0,0.0,0.00886609306724815,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-01,10.97,2.018,-0.44792543345622104,10.066086475285347,0.12016299042205364,False,False,0.0,False,False,0.0,0.0,0.00443716137965002,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-02,11.3,2.069,-0.4512836113360334,10.366294208145748,0.6084047637712104,False,False,0.0,False,False,0.0,0.0,0.02453939451938528,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-03,11.3,2.069,-0.45607671823574464,10.356377269970245,0.595331307555073,False,False,0.0,False,False,0.0,0.0,-0.0008099676373708477,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-04,11.3,2.069,-0.4619830465231537,10.344157076743596,0.576571715348368,False,False,0.0,False,False,0.0,0.0,-0.0009970912081013338,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-05,11.38,2.12,-0.4691073952545766,10.385492322060298,0.6461424742615018,False,False,0.0,False,False,0.0,0.0,0.003340354735113333,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-06,11.29,2.225,-0.476876830379569,10.228949052405458,0.3914688840204471,False,False,0.0,False,False,0.0,0.0,-0.012674489832407975,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-07,11.32,2.207,-0.4852296455319244,10.249098172311044,0.42490363723811697,False,False,0.0,False,False,0.0,0.0,0.001626122148797939,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-08,11.26,2.208,-0.4937041642044314,10.169901205436615,0.2959576498616668,False,False,0.0,False,False,0.0,0.0,-0.006412658569929187,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-09,11.44,2.216,-0.5030199996210605,10.32530768083973,0.5501308538014716,False,False,0.0,False,False,0.0,0.0,0.012378357943981039,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-10,11.44,2.216,-0.5129360144952065,10.303333791878622,0.513277335223048,False,False,0.0,False,False,0.0,0.0,-0.0017471950513339276,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-11,11.44,2.216,-0.5232385446145448,10.280503385134168,0.4772725560666181,False,False,0.0,False,False,0.0,0.0,-0.0018120094351640205,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-12,11.38,2.193,-0.533442680650389,10.210160201333698,0.36179769402997547,False,False,0.0,False,False,0.0,0.0,-0.005605106115214701,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-13,11.46,2.235,-0.5438606371993067,10.24447147585955,0.416037177091943,False,False,0.0,False,False,0.0,0.0,0.0027068910349975555,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-14,11.37,2.286,-0.5539607107810236,10.103645815154579,0.1836055907390256,False,False,0.0,False,False,0.0,0.0,-0.011144485082086505,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-15,11.4,2.353,-0.563830335468562,10.073307220642473,0.13207074654255527,False,False,0.0,False,False,0.0,0.0,-0.002383855337603058,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-16,11.43,2.364,-0.5734951305251216,10.074257511438612,0.13167416405940413,False,False,0.0,False,False,0.0,0.0,7.432425586460052e-05,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-17,11.43,2.364,-0.5828398556912601,10.052166581145862,0.0930606017041673,False,False,0.0,False,False,0.0,0.0,-0.0017247983769237897,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-18,11.43,2.364,-0.5917818678873152,10.031027664314387,0.0588743304336941,False,False,0.0,False,False,0.0,0.0,-0.0016477482590460015,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-19,11.29,2.504,-0.5994435731038,9.788993292948083,-0.3366632862108073,False,False,0.0,False,True,0.0,0.0,-0.018922230040960372,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-20,11.38,2.8680000000000003,-0.6056736192035533,9.642928060124209,-0.5727439329703788,False,False,0.0,False,False,0.0,0.0,-0.011135505964546625,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-21,11.5,3.071,-0.6103336626937826,9.625665321867393,-0.5971068278697412,False,False,0.0,False,False,0.0,0.0,-0.0012907362251851878,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-22,11.54,3.448,-0.6119253241700814,9.430081482261558,-0.9136664632934195,False,False,0.0,False,False,0.0,0.0,-0.014328571950936423,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-23,11.58,2.3680000000000003,-0.6153262349078167,10.12290747573829,0.2288868496921343,False,True,0.0,False,False,0.0,0.0,0.05314267672699253,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-24,11.58,2.3680000000000003,-0.6198855824420956,10.112110940777118,0.21380326133958852,False,False,0.0,False,False,0.0,0.0,-0.0008274545339991125,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-25,11.58,2.3680000000000003,-0.6251638579486091,10.099611984377693,0.19636886422876784,False,False,0.0,False,False,0.0,0.0,-0.0009570126388644578,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-26,11.58,2.3680000000000003,-0.6308594162578667,10.086124902301371,0.17613034285644058,False,False,0.0,False,False,0.0,0.0,-0.0010316055473634069,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-27,11.58,2.468,-0.636573559849229,10.008936454292103,0.05077634655539325,False,False,0.0,False,False,0.0,0.0,-0.005869369252227537,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-28,11.54,2.8680000000000003,-0.641151647114267,9.70117707607628,-0.4553917916709872,False,False,0.0,False,True,0.0,0.0,-0.0230034719770073,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-29,11.56,2.509,-0.6456489096574225,9.940066885669527,-0.055182289639662825,False,False,0.0,False,False,0.0,0.0,0.01812526721653105,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-30,11.6,2.619,-0.6499729846138101,9.897720753296431,-0.12213713426033149,False,False,0.0,False,False,0.0,0.0,-0.0031833741863139422,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1995-12-31,11.6,2.619,-0.6540997553880872,9.8869127406386,-0.1366608170814424,False,False,0.0,False,False,0.0,0.0,-0.0008118336826967958,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-01,11.6,2.619,-0.6580143122195449,9.876660516297012,-0.15126168053950487,False,False,0.0,False,False,0.0,0.0,-0.0007694935908620201,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-02,11.6,2.619,-0.661709007454986,9.866984109475391,-0.16564436349942682,False,False,0.0,False,False,0.0,0.0,-0.0007257477903778225,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-03,11.83,2.859,-0.6657172601227469,9.926714353309066,-0.0642758082025947,False,False,0.0,False,False,0.0,0.0,0.00434930470175338,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-04,11.84,2.986,-0.669645225391717,9.840439356980333,-0.2063213333109641,False,False,0.0,False,False,0.0,0.0,-0.0062339404085235755,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-05,11.72,2.964,-0.6728414793153029,9.725697855309443,-0.3957462637805063,False,False,0.0,False,False,0.0,0.0,-0.008366557806611538,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-06,11.89,2.9160000000000004,-0.6763913084015364,9.91764294470112,-0.07209461371659145,False,False,0.0,False,False,0.0,0.0,0.013846497289456689,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-07,11.89,2.9160000000000004,-0.6801680512226193,9.906629962634842,-0.08863508370611503,False,False,0.0,False,False,0.0,0.0,-0.0007938216912413367,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-08,11.89,2.9160000000000004,-0.6840644491171524,9.895268066374385,-0.10441638068403249,False,False,0.0,False,False,0.0,0.0,-0.0008183014490140084,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-09,11.89,2.9160000000000004,-0.6879931129685786,9.883812082583624,-0.11891786190515695,False,False,0.0,False,False,0.0,0.0,-0.0008243975872262499,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-10,11.89,2.928,-0.6918520836302552,9.864257099130613,-0.14666938345109645,False,False,0.0,False,False,0.0,0.0,-0.001405241789267979,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-11,11.94,2.809,-0.6961566340459112,9.984496014965035,0.06510689874491381,False,True,0.0,False,False,0.0,0.0,0.008653080590953434,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-12,11.73,2.49,-0.700515591514154,9.985716177129756,0.07476077516763494,False,False,0.0,False,False,0.0,0.0,9.055488074622189e-05,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-13,11.79,2.317,-0.7053593980752028,10.155682274659753,0.3785034795021776,False,False,0.0,False,False,0.0,0.0,0.012661060398560343,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-14,11.79,2.317,-0.7103752214103188,10.144060611992291,0.3662727641274729,False,False,0.0,False,False,0.0,0.0,-0.0008649683756265731,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-15,11.79,2.317,-0.715370806128892,10.132485842199356,0.354097308855022,False,False,0.0,False,False,0.0,0.0,-0.0008607367619851438,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-16,11.67,2.017,-0.719994110322471,10.217771879479576,0.5118974519641315,False,False,0.0,False,False,0.0,0.0,0.006499356397169336,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-17,10.87,2.074,-0.7224657637406156,9.371606006001963,-0.9939650190375854,False,False,0.0,False,True,0.0,0.0,-0.06841356071679384,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-18,11.09,2.336,-0.7237765085601199,9.39925807600356,-0.939203354287516,False,False,0.0,False,False,0.0,0.0,0.0021635731451301074,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-19,11.3,2.264,-0.7246587493032348,9.659372591577478,-0.46866335554047134,False,False,0.0,False,False,0.0,0.0,0.020100610840910204,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-20,11.49,2.168,-0.7256060745118376,9.916886030458336,-0.0030719713272181043,False,False,0.0,False,False,0.0,0.0,0.019713020913794677,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-21,11.49,2.168,-0.7265716160636725,9.914792736373958,-0.006180150972171048,False,False,0.0,False,False,0.0,0.0,-0.00016021897258425633,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-22,11.49,2.168,-0.7275293364916401,9.912716398486124,-0.007889444529292468,False,False,0.0,False,False,0.0,0.0,-0.00015889590760801673,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-23,11.56,2.125,-0.7285497852393998,10.011831706366277,0.1755308121577269,False,True,0.0,False,False,0.0,0.0,0.007561339285542309,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-24,11.76,2.445,-0.7298568761941787,9.975499937705234,0.11493921764229686,False,False,0.0,False,False,0.0,0.0,-0.0026824001250650405,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-25,11.67,2.4930000000000003,-0.7312835815604412,9.84691003116982,-0.11327779209646104,False,False,0.0,False,True,0.0,0.0,-0.009530056260831568,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-26,11.72,2.34,-0.7329147351035511,10.004979519857692,0.18217261173021448,False,True,0.0,False,False,0.0,0.0,0.011765481781103872,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-27,11.72,2.126,-0.7347123669319056,10.15800150790277,0.47123636588659573,False,False,0.0,False,False,0.0,0.0,0.01152100628050255,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-28,11.72,2.126,-0.7365880677331136,10.154013767999402,0.47057999008650564,False,False,0.0,False,False,0.0,0.0,-0.0003001463221271872,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-29,11.72,2.126,-0.7384914965739054,10.149967078283877,0.4679184719570817,False,False,0.0,False,False,0.0,0.0,-0.0003044905711943053,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-30,11.72,2.337,-0.7405509994008306,9.98933231440026,0.1719572001174111,False,False,0.0,False,False,0.0,0.0,-0.011942512270643107,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-01-31,11.72,2.504,-0.7427840781670559,9.860068668269692,-0.06673043273752025,False,False,0.0,False,True,0.0,0.0,-0.009518726050442943,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-01,12.15,2.658,-0.745901446666817,10.1673939547596,0.5119231338927426,False,True,0.0,False,False,0.0,0.0,0.021745832686916884,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-02,11.93,2.499,-0.7493448699687433,10.057387169948111,0.30762250403011704,False,False,0.0,False,False,0.0,0.0,-0.007969997142278416,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-03,12.04,2.467,-0.7533010003538355,10.181606432127086,0.5431781662508258,False,False,0.0,False,False,0.0,0.0,0.00893767049928107,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-04,12.04,2.467,-0.7576822811640475,10.170797812368294,0.5250703059408586,False,False,0.0,False,False,0.0,0.0,-0.0007770840924581472,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-05,12.04,2.467,-0.7624012722110163,10.159156061455421,0.5040484295546663,False,False,0.0,False,False,0.0,0.0,-0.0008362819786118142,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-06,12.19,2.168,-0.7676588050493057,10.525715710653104,1.1932202068541564,False,False,0.0,False,False,0.0,0.0,0.02645821621255058,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-07,12.0,2.448,-0.7729804069195656,10.107743963860903,0.4074493977010096,False,False,0.0,False,False,0.0,0.0,-0.030086671718754385,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-08,12.02,2.513,-0.7783716387265701,10.063952071880129,0.325440563221197,False,False,0.0,False,False,0.0,0.0,-0.003133353019823636,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-09,12.12,2.472,-0.7840122292435384,10.181921769309973,0.5478884783020115,False,False,0.0,False,False,0.0,0.0,0.008391594889001673,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-10,12.01,2.551,-0.7895149859316196,9.995947270888438,0.1979884049764203,False,False,0.0,False,False,0.0,0.0,-0.013261109467699263,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-11,12.01,2.551,-0.7948123200322933,9.98243377159762,0.16970900903818767,False,False,0.0,False,False,0.0,0.0,-0.0009626668235036429,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-12,12.01,2.551,-0.7998580019884575,9.969562236927445,0.14480667176202344,False,False,0.0,False,False,0.0,0.0,-0.0009160949208290412,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-13,12.29,2.456,-0.8055333575732785,10.311610073800027,0.788068593068493,False,False,0.0,False,False,0.0,0.0,0.023972420058727583,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-14,12.2,2.662,-0.8112991500202625,10.040321662646061,0.2751801948322781,False,False,0.0,False,False,0.0,0.0,-0.01889237382485523,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-15,12.31,2.582,-0.8174744820578365,10.199280887326667,0.5747043385543693,False,False,0.0,False,False,0.0,0.0,0.011022974890406687,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-16,12.49,2.576,-0.8245307101173762,10.366008890737639,0.887414196246037,False,False,0.0,False,False,0.0,0.0,0.011408793269711214,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-17,12.66,2.441,-0.8328460403674965,10.627022815462942,1.3739130857785589,False,False,0.0,False,False,0.0,0.0,0.017764536175826552,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-18,12.66,2.441,-0.8420681018131507,10.6045117634741,1.3289353233266705,False,False,0.0,False,False,0.0,0.0,-0.001529752300910127,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-19,12.66,2.441,-0.8519208467054116,10.580461213192091,1.2845476265188767,False,False,0.0,False,False,0.0,0.0,-0.0016317030424001307,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-20,12.66,2.441,-0.862187072896514,10.55540135505961,1.2372265845017472,False,False,0.0,False,False,0.0,0.0,-0.0016972935556950532,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-21,12.62,2.321,-0.8724392493607919,10.595068502233602,1.3130774094442075,False,False,0.0,False,False,0.0,0.0,0.0027085921965590417,0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-22,12.59,2.447,-0.8826547061012184,10.430143934170317,1.0080859325796148,False,False,0.0,False,False,0.0,0.0,-0.011181435759590746,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-23,12.63,2.623,-0.8930679636725543,10.287482731286891,0.7445975524742205,False,False,0.0,False,False,0.0,0.0,-0.009528204264057445,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-24,12.61,2.7460000000000004,-0.9035082347849464,10.128966387280537,0.45006811125040663,False,False,0.0,False,False,0.0,0.0,-0.010504008411507962,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-25,12.61,2.7460000000000004,-0.9137318936360608,10.100892220075377,0.402276814848328,False,False,0.0,False,False,0.0,0.0,-0.0018568666626239277,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
1996-02-26,12.61,2.7460000000000004,-0.9235635186796954,10.073894577705556,0.35599095508356876,False,False,0.0,False,False,0.0,0.0,-0.001782480817153275,-0.0,1.5326247322364386,1.5326247322364386,1.0893190768461476,0.0498
