Date,HO,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_HO_pair,sharpe,CAGR
1992-05-26,0.5629,72.77,-0.0075790436633659895,0.01137299261685698,0.038733020616761926,False,True,0.0,False,False,0.0,0.0,-0.00011714411253422067,-0.0,1.3982140255034348,1.3982140255034348,1.2566998313432272,0.039
1992-05-27,0.5963,72.62,-0.007619306786172618,0.04298594118814447,2.21381970666731,False,False,0.0,True,False,-1.0,-1.0,0.027498749105382355,0.0,1.3982140255034348,1.3982140255034348,1.2566998313432272,0.039
1992-05-28,0.5931,72.15,-0.007661579914225396,0.040317009188637565,1.367315702259483,False,False,0.0,False,False,-1.0,-1.0,-0.0023291488056883746,0.0023291488056883746,1.4005431743091232,1.4005431743091232,1.2566998313432272,0.039
1992-05-29,0.5996,71.92,-0.007710004012929546,0.045096511390107064,1.20252608054569,False,False,0.0,False,False,-1.0,-1.0,0.004141311631616645,-0.004141311631616645,1.3964018626775065,1.3964018626775065,1.2566998313432272,0.039
1992-05-30,0.605,71.92,-0.007761413270717273,0.04679915757001363,0.9692094571068176,False,False,0.0,False,False,-1.0,-1.0,0.0014637594109282524,-0.0014637594109282524,1.3949381032665782,1.3949381032665782,1.2566998313432272,0.039
1992-05-31,0.605,71.92,-0.007809101589236444,0.04336941370211489,0.5592627174017085,False,False,0.0,False,False,-1.0,-1.0,-0.0029398713767504418,0.0029398713767504418,1.3978779746433287,1.3978779746433287,1.2566998313432272,0.039
1992-06-01,0.605,71.92,-0.007852511196352474,0.04024739475833006,0.13476513639516707,False,False,0.0,False,False,-1.0,-1.0,-0.002668956606546583,0.002668956606546583,1.4005469312498753,1.4005469312498753,1.2566998313432272,0.039
1992-06-02,0.6025,72.57,-0.00788333075946818,0.030406686785394266,-2.0347755039871784,True,False,1.0,False,True,0.0,1.0,-0.008377970368317455,0.008377970368317455,1.4089249016181928,1.4089249016181928,1.2566998313432272,0.039
1992-06-03,0.6038,72.35,-0.007913464546470728,0.03126084006284291,-1.2952951183285022,False,False,1.0,False,False,0.0,1.0,0.0007261114026793725,0.0007261114026793725,1.4096510130208721,1.4096510130208721,1.2566998313432272,0.039
1992-06-04,0.6081,72.62,-0.00794349745420383,0.031243214875717795,-0.9888823642239962,False,False,1.0,False,False,0.0,1.0,-1.4874118066057326e-05,-1.4874118066057326e-05,1.409636138902806,1.409636138902806,1.2566998313432272,0.039
1992-06-05,0.6087,72.92,-0.007969051103796221,0.027596793511179607,-1.1027189980367131,False,False,1.0,False,False,0.0,1.0,-0.003064726456149831,-0.003064726456149831,1.4065714124466562,1.4065714124466562,1.2566998313432272,0.039
1992-06-06,0.6185,73.05,-0.008001791164949937,0.033969155400407236,-0.007737000293217396,False,False,1.0,False,False,0.0,1.0,0.005296923115340866,0.005296923115340866,1.411868335561997,1.411868335561997,1.2566998313432272,0.039
1992-06-07,0.6185,73.05,-0.008032738011008421,0.03170848829583495,-0.1612894881299179,False,False,1.0,False,False,0.0,1.0,-0.0018756185392660117,-0.0018756185392660117,1.409992717022731,1.409992717022731,1.2566998313432272,0.039
1992-06-08,0.6185,73.05,-0.008060906486591562,0.029650781154486494,-0.6041101366927253,False,False,1.0,False,False,0.0,1.0,-0.0017043181121333436,-0.0017043181121333436,1.4082883989105976,1.4082883989105976,1.2566998313432272,0.039
1992-06-09,0.6131,73.05,-0.008080333505162228,0.022831637447899178,-1.911182547346002,False,False,1.0,False,False,0.0,1.0,-0.0056667134676245704,-0.0056667134676245704,1.4026216854429732,1.4026216854429732,1.2566998313432272,0.039
1992-06-10,0.6056,73.47,-0.008084814545523534,0.01160867534038601,-2.006810448230447,True,False,1.0,False,False,0.0,1.0,-0.009355654610704775,-0.009355654610704775,1.3932660308322684,1.3932660308322684,1.2566998313432272,0.039
1992-06-11,0.6147,73.22,-0.008099527117307671,0.02165262447073235,-0.515831672723244,False,False,1.0,False,False,0.0,1.0,0.008316266575155927,0.008316266575155927,1.4015822974074243,1.4015822974074243,1.2566998313432272,0.039
1992-06-12,0.6088,73.12,-0.008108600823847872,0.015899107760243503,-0.9604024660177587,False,False,1.0,False,False,0.0,1.0,-0.004787810966641889,-0.004787810966641889,1.3967944864407824,1.3967944864407824,1.2566998313432272,0.039
1992-06-13,0.6115,73.27,-0.008117882126891145,0.016702776562685928,-0.6435172389414302,False,False,1.0,False,False,0.0,1.0,0.0006662278473562188,0.0006662278473562188,1.3974607142881386,1.3974607142881386,1.2566998313432272,0.039
1992-06-14,0.6115,73.27,-0.008126423214255218,0.016076971091520176,-0.5247770690528949,False,False,1.0,False,False,0.0,1.0,-0.0005185131579863216,-0.0005185131579863216,1.3969422011301522,1.3969422011301522,1.2566998313432272,0.039
1992-06-15,0.6115,73.27,-0.008134166530061665,0.015509618342381959,-0.434842635274164,False,False,1.0,False,False,0.0,1.0,-0.00046986109186175596,-0.00046986109186175596,1.3964723400382906,1.3964723400382906,1.2566998313432272,0.039
1992-06-16,0.6104,73.37,-0.008139025117555229,0.0132397271249729,-0.8180463148410889,False,False,1.0,False,False,0.0,1.0,-0.001879733267478877,-0.001879733267478877,1.3945926067708116,1.3945926067708116,1.2566998313432272,0.039
1992-06-17,0.608,73.65,-0.008137875661058912,0.00864545756301105,-1.7241233103103126,False,False,1.0,False,False,0.0,1.0,-0.003805236490590851,-0.003805236490590851,1.390787370280221,1.390787370280221,1.2566998313432272,0.039
1992-06-18,0.6099,73.4,-0.008140475329383027,0.012389110823285754,-0.584933180622421,False,False,1.0,False,False,0.0,1.0,0.0031005627776202623,0.0031005627776202623,1.393887933057841,1.393887933057841,1.2566998313432272,0.039
1992-06-19,0.6121,73.12,-0.008148348973972085,0.016292723023161093,0.7452122709378706,False,True,0.0,False,False,0.0,0.0,0.003231715111151027,0.003231715111151027,1.3971196481689923,1.3971196481689923,1.2566998313432272,0.039
1992-06-20,0.6146,73.3,-0.008157395210791039,0.01666293104901695,0.8760394967420619,False,False,0.0,False,False,0.0,0.0,0.00030531687264302655,0.0,1.3971196481689923,1.3971196481689923,1.2566998313432272,0.039
1992-06-21,0.6146,73.3,-0.008165844128794389,0.016043625359371427,0.6654609580467982,False,False,0.0,False,False,0.0,0.0,-0.0005104912298127913,-0.0,1.3971196481689923,1.3971196481689923,1.2566998313432272,0.039
1992-06-22,0.6146,73.3,-0.008173523329650965,0.015480739936584387,0.47334971092492734,False,False,0.0,False,False,0.0,0.0,-0.0004637690455349867,-0.0,1.3971196481689923,1.3971196481689923,1.2566998313432272,0.039
1992-06-23,0.6184,73.15,-0.00818610347563273,0.019586530757465748,1.3019906185881363,False,False,0.0,False,False,0.0,0.0,0.0033731066280727026,0.0,1.3971196481689923,1.3971196481689923,1.2566998313432272,0.039
1992-06-24,0.6211,72.25,-0.00820955758706462,0.027959464334581186,2.052920549220694,False,False,0.0,True,False,-1.0,-1.0,0.006895613621173474,0.0,1.3971196481689923,1.3971196481689923,1.2566998313432272,0.039
1992-06-25,0.6366,70.45,-0.008266536056263148,0.05422253483626127,2.1572342444588,False,False,0.0,False,False,-1.0,-1.0,0.02154516490438345,-0.02154516490438345,1.3755744832646086,1.3755744832646086,1.2566998313432272,0.039
1992-06-26,0.6316,70.72,-0.008315228205142078,0.04354706133235231,1.0310898483806816,False,False,0.0,False,False,-1.0,-1.0,-0.008752878106103592,0.008752878106103592,1.3843273613707123,1.3843273613707123,1.2566998313432272,0.039
1992-06-27,0.6227,71.77,-0.008339187789034596,0.02419649238098709,-0.3060263535144906,False,False,0.0,False,True,0.0,0.0,-0.015845490805290206,0.015845490805290206,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-06-28,0.6227,71.77,-0.008358086554863815,0.022840127957424072,-0.4889034503629967,False,False,0.0,False,False,0.0,0.0,-0.0011094462157480178,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-06-29,0.6227,71.77,-0.00837482604265238,0.02163873491883872,-0.6798813415745698,False,False,0.0,False,False,0.0,0.0,-0.0009817217400696812,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-06-30,0.6187,72.37,-0.008379752342862855,0.012257322947015203,-1.199821249974791,False,False,0.0,False,False,0.0,0.0,-0.007657403621258221,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-01,0.6009,72.42,-0.008362208043485392,-0.004691106509212117,-1.5231215258617175,False,False,0.0,False,False,0.0,0.0,-0.014047703596643058,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-02,0.6052,72.02,-0.008351863281876367,0.003698806439264013,-0.8879628461253376,False,False,0.0,False,False,0.0,0.0,0.006952767589231566,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-03,0.6115,72.42,-0.00834661688879798,0.00703800491325024,-0.48839656689047756,False,False,0.0,False,False,0.0,0.0,0.0027461372045168232,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-04,0.6115,72.42,-0.008342449454466787,0.00733981050751531,-0.2730878684261937,False,False,0.0,False,False,0.0,0.0,0.00024826476746850454,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-05,0.6115,72.42,-0.008338760435662522,0.007606969249320139,-0.029241678878793996,False,False,0.0,False,False,0.0,0.0,0.00021981263265909992,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-06,0.6115,72.42,-0.008335434163833618,0.007847857855169393,0.37412741826407486,False,True,0.0,False,False,0.0,0.0,0.00019823740377403987,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-07,0.6024,72.97,-0.008316985593481348,-0.004490438756333925,-1.4014152181811004,False,False,0.0,False,True,0.0,0.0,-0.010202922487497995,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-08,0.5873,72.37,-0.008286726459816053,-0.012410393896887695,-1.8798377932686814,False,False,0.0,False,False,0.0,0.0,-0.006672186849647546,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-09,0.5906,72.12,-0.008263490750171652,-0.005362952902379536,-0.7724226428660168,False,False,0.0,False,False,0.0,0.0,0.005939373867412463,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-10,0.5925,73.37,-0.008233546737407676,-0.011595324123601203,-1.1045532672602347,False,False,0.0,False,False,0.0,0.0,-0.005208420169773202,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-11,0.5941,73.67,-0.008204283877064228,-0.0103095932233217,-0.7205227400153486,False,False,0.0,False,False,0.0,0.0,0.0010727748092709082,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-12,0.5941,73.67,-0.008177569375907497,-0.008341535923105381,-0.28214928237480175,False,False,0.0,False,False,0.0,0.0,0.0016447881173619323,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-13,0.5941,73.67,-0.008153419181681621,-0.006562391114485089,0.6045138515765036,False,True,0.0,False,False,0.0,0.0,0.0014891201981681811,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-14,0.6005,73.57,-0.008139719554112936,0.0016608324039113498,1.9169800551439353,False,False,0.0,False,False,0.0,0.0,0.006856462075593483,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-15,0.599,74.17,-0.008121321338938918,-0.0033584037090995666,0.6470262745028116,False,False,0.0,False,False,0.0,0.0,-0.004177967288957584,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-16,0.6034,73.8,-0.008112183505240903,0.0047208573132214715,1.5534172201153116,False,False,0.0,False,False,0.0,0.0,0.006721072461388027,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-17,0.6012,73.87,-0.008101870481617243,0.002714827522934171,0.9326302525849306,False,False,0.0,False,False,0.0,0.0,-0.0016721301857430847,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-18,0.5989,73.82,-0.00809014978830854,0.0016851426270636516,0.54859822577865,False,False,0.0,False,False,0.0,0.0,-0.0008608578762511554,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-19,0.5989,73.82,-0.008079229027477517,0.0024913131916097786,0.5078915371240789,False,False,0.0,False,False,0.0,0.0,0.0006744454996798307,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-20,0.5989,73.82,-0.008069316586182802,0.003223049607985584,0.531654700725042,False,False,0.0,False,False,0.0,0.0,0.0006125485814335172,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-21,0.606,73.47,-0.008071445733662705,0.01299088194780107,1.94089618832545,False,False,0.0,False,False,0.0,0.0,0.008146587205010932,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-22,0.5987,72.92,-0.00807170543669952,0.01011123955587101,1.0740467140953929,False,False,0.0,False,False,0.0,0.0,-0.002425393457656309,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-23,0.6093,73.07,-0.008082212749961907,0.018732714360283453,1.7078850792016558,False,False,0.0,False,False,0.0,0.0,0.007185357003725501,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-24,0.6169,73.17,-0.00810074165998334,0.024168732739018983,1.5699111121646856,False,False,0.0,False,False,0.0,0.0,0.004493946647927294,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-25,0.6235,72.92,-0.008128413871696577,0.030776060475885658,1.5278416227345564,False,False,0.0,False,False,0.0,0.0,0.005432657195887789,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-26,0.6235,72.92,-0.008154981028537322,0.028838783399058543,1.0231689966284323,False,False,0.0,False,False,0.0,0.0,-0.001590328973231258,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-27,0.6235,72.92,-0.008179248693241579,0.02706918528882407,0.6544271458597178,False,False,0.0,False,False,0.0,0.0,-0.0014505725151745033,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-28,0.6241,72.55,-0.008205321950453374,0.028803892494607797,0.6455301656411856,False,False,0.0,False,False,0.0,0.0,0.0014225953282174589,0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-29,0.6175,72.7,-0.008220738295885455,0.019852325889127442,-1.1970488903870857,False,False,0.0,False,True,0.0,0.0,-0.007366649170464193,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-30,0.6089,73.17,-0.008219591867496755,0.0074724630552623905,-2.0265719895835828,True,False,1.0,False,False,0.0,1.0,-0.010228522822108033,-0.0,1.4001728521760024,1.4001728521760024,1.2566998313432272,0.039
1992-07-31,0.6036,73.75,-0.008205184059544722,-0.0015323243914232565,-1.7329750998690578,False,False,1.0,False,False,0.0,1.0,-0.00744977797397733,-0.00744977797397733,1.3927230742020251,1.3927230742020251,1.2566998313432272,0.039
1992-08-01,0.6054,73.82,-0.008191686425132143,0.0006897080967452895,-1.132289093453393,False,False,1.0,False,False,0.0,1.0,0.001836223113740935,0.001836223113740935,1.394559297315766,1.394559297315766,1.2566998313432272,0.039
1992-08-02,0.6054,73.82,-0.008179426918022755,0.0015947049115603296,-0.80107291025488,False,False,1.0,False,False,0.0,1.0,0.0007484228017285102,0.0007484228017285102,1.3953077201174946,1.3953077201174946,1.2566998313432272,0.039
1992-08-03,0.6054,73.82,-0.008168341879140017,0.00241300248188403,-0.5283909946020303,False,False,1.0,False,False,0.0,1.0,0.0006771817075195173,0.0006771817075195173,1.3959849018250141,1.3959849018250141,1.2566998313432272,0.039
1992-08-04,0.598,73.52,-0.008152788988068762,-0.0013930464028153455,-0.734934528867231,False,False,1.0,False,False,0.0,1.0,-0.003178612817348015,-0.003178612817348015,1.392806289007666,1.392806289007666,1.2566998313432272,0.039
1992-08-05,0.5907,73.9,-0.008126345669106834,-0.009836944946995052,-1.855855614010691,False,False,1.0,False,False,0.0,1.0,-0.007088345085330966,-0.007088345085330966,1.385717943922335,1.385717943922335,1.2566998313432272,0.039
1992-08-06,0.5863,74.32,-0.008092027963252974,-0.01509951822896094,-1.7868383181106244,False,False,1.0,False,False,0.0,1.0,-0.004430896199918628,-0.004430896199918628,1.3812870477224164,1.3812870477224164,1.2566998313432272,0.039
1992-08-07,0.5959,74.45,-0.008069145917320577,-0.0048479135445169685,-0.1621446816667551,False,False,1.0,False,False,0.0,1.0,0.008566934825531367,0.008566934825531367,1.389853982547948,1.389853982547948,1.2566998313432272,0.039
1992-08-08,0.5872,74.9,-0.008035875744685832,-0.014687093276968821,-1.1849555467969335,False,False,1.0,False,False,0.0,1.0,-0.008274566083579593,-0.008274566083579593,1.3815794164643682,1.3815794164643682,1.2566998313432272,0.039
1992-08-09,0.5872,74.9,-0.00800413654203805,-0.012309826998649909,-0.6369329713861818,False,False,1.0,False,False,0.0,1.0,0.0020032414194557915,0.0020032414194557915,1.383582657883824,1.383582657883824,1.2566998313432272,0.039
1992-08-10,0.5872,74.9,-0.007975267645907964,-0.01014754667850648,-0.07654752020969977,False,False,1.0,False,False,0.0,1.0,0.0018254061022763522,0.0018254061022763522,1.3854080639861004,1.3854080639861004,1.2566998313432272,0.039
1992-08-11,0.5822,75.07,-0.007942132705083683,-0.014015902170631978,-0.6762029022113749,False,False,1.0,False,False,0.0,1.0,-0.003282674211201681,-0.003282674211201681,1.3821253897748986,1.3821253897748986,1.2566998313432272,0.039
1992-08-12,0.5755,74.6,-0.007907966991149519,-0.014434337539754094,-0.6019981350246697,False,False,1.0,False,False,0.0,1.0,-0.0003590381333756122,-0.0003590381333756122,1.381766351641523,1.381766351641523,1.2566998313432272,0.039
1992-08-13,0.5787,74.6,-0.007880068947757186,-0.009153143502686034,0.6181571627087514,False,True,0.0,False,False,0.0,0.0,0.004527178265716018,0.004527178265716018,1.3862935299072392,1.3862935299072392,1.2566998313432272,0.039
1992-08-14,0.5873,74.07,-0.00786941931511939,0.004412111329106905,2.149511786016605,False,False,0.0,True,False,-1.0,-1.0,0.011592373295881947,0.0,1.3862935299072392,1.3862935299072392,1.2566998313432272,0.039
1992-08-15,0.589,74.55,-0.00785946239147632,0.0030770787154403845,1.3353042491268592,False,False,0.0,False,False,-1.0,-1.0,-0.0011362725073121483,0.0011362725073121483,1.3874298024145513,1.3874298024145513,1.2566998313432272,0.039
1992-08-16,0.589,74.55,-0.007850417599310558,0.0037513679713978565,1.0422596773498753,False,False,0.0,False,False,-1.0,-1.0,0.000574230395135813,-0.000574230395135813,1.3868555720194153,1.3868555720194153,1.2566998313432272,0.039
1992-08-17,0.589,74.55,-0.007842235205305501,0.004361365444474852,0.837753865594812,False,False,0.0,False,False,-1.0,-1.0,0.000519748971375683,-0.000519748971375683,1.3863358230480398,1.3863358230480398,1.2566998313432272,0.039
1992-08-18,0.5935,73.95,-0.007845031754440072,0.01335990175915669,1.341665571411657,False,False,0.0,False,False,-1.0,-1.0,0.007667202516486654,-0.007667202516486654,1.378668620531553,1.378668620531553,1.2566998313432272,0.039
1992-08-19,0.5881,74.12,-0.007841484832037716,0.006889144249364376,0.4584769804344579,False,False,0.0,False,False,-1.0,-1.0,-0.005533821462418931,0.005533821462418931,1.384202441993972,1.384202441993972,1.2566998313432272,0.039
1992-08-20,0.5815,74.17,-0.007829703457648718,0.0007708945461946115,-1.109570836704982,False,False,0.0,False,True,0.0,0.0,-0.005264237209737425,0.005264237209737425,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-21,0.5842,74.3,-0.007819744922133044,0.0031929522855149717,-0.45615872016228076,False,False,0.0,False,False,0.0,0.0,0.002078650094050792,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-22,0.5781,74.55,-0.007801910730757509,-0.0035324449779723377,-1.462990725771166,False,False,0.0,False,False,0.0,0.0,-0.005799093827727697,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-23,0.5781,74.55,-0.007784589955127186,-0.0022411811547318194,-0.9547620965896338,False,False,0.0,False,False,0.0,0.0,0.0011146563539405508,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-24,0.5781,74.55,-0.007768767130400983,-0.00106158957139324,-0.5959175165712778,False,False,0.0,False,False,0.0,0.0,0.0010192955455952328,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-25,0.5931,74.77,-0.0077691469197997305,0.012200884806574108,1.76498197395207,False,True,0.0,False,False,0.0,0.0,0.011296835071108423,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-26,0.5823,74.35,-0.0077631386803540805,0.00511063911567422,0.5649666695659918,False,False,0.0,False,False,0.0,0.0,-0.006114972616473393,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-27,0.5812,74.07,-0.007758030353660125,0.006562691704394719,0.6553768887544921,False,False,0.0,False,False,0.0,0.0,0.0012562776597527302,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-28,0.5827,73.57,-0.007759404186177176,0.011840634022945218,1.1771378914945005,False,False,0.0,False,False,0.0,0.0,0.0045753538779342556,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-29,0.5937,73.65,-0.007772961486960546,0.021221386485355764,1.6528325187046717,False,False,0.0,False,False,0.0,0.0,0.008044010028737118,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-30,0.5937,73.65,-0.007786914846983017,0.02019372151970078,1.15554230419806,False,False,0.0,False,False,0.0,0.0,-0.0008804484559430251,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-08-31,0.5937,73.65,-0.0077997843658494355,0.019245881455189018,0.8323343021267897,False,False,0.0,False,False,0.0,0.0,-0.0008113998396825434,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-01,0.6047,73.75,-0.007822813542331579,0.027767501253046056,1.4094815606419784,False,False,0.0,False,False,0.0,0.0,0.007211734449495654,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-02,0.6117,73.55,-0.007854725855201647,0.03398491334991893,1.511573398501921,False,False,0.0,False,False,0.0,0.0,0.005227285383090152,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-03,0.6065,74.6,-0.007870194588909007,0.01938348366738818,-0.363681439785174,False,False,0.0,False,True,0.0,0.0,-0.012232932003482713,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-04,0.606,74.57,-0.00788205752751681,0.01823497017307152,-0.7931262506162454,False,False,0.0,False,False,0.0,0.0,-0.0009620934318064015,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-05,0.6084,74.92,-0.00789209012293506,0.017124607989705276,-0.8284905549607756,False,False,0.0,False,False,0.0,0.0,-0.0009255521875009953,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-06,0.6084,74.92,-0.007901057308794738,0.016452786425098287,-0.8041356914091029,False,False,0.0,False,False,0.0,0.0,-0.0005596893607193494,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-07,0.6084,74.92,-0.00790914374418233,0.01584695068585984,-0.782898208752818,False,False,0.0,False,False,0.0,0.0,-0.0005044624680244059,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-08,0.6084,74.92,-0.007916446841982625,0.015299802598661816,-0.6375864631922074,False,False,0.0,False,False,0.0,0.0,-0.00045538743013228116,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-09,0.6177,75.42,-0.00792894541910086,0.019698936491413188,1.3182536799656523,False,True,0.0,False,False,0.0,0.0,0.003618598374879434,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-10,0.6173,75.42,-0.007940581899016851,0.018421313176149035,0.717117735130119,False,False,0.0,False,False,0.0,0.0,-0.001050522697943976,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-11,0.6222,75.67,-0.007954346973123371,0.020294564543754445,1.4039034975161826,False,False,0.0,False,False,0.0,0.0,0.0015303023034998755,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-12,0.6281,75.47,-0.007975464433492277,0.026191699204337837,1.9494621450562484,False,False,0.0,False,False,0.0,0.0,0.0047943860677758686,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-13,0.6281,75.47,-0.007995701511725505,0.024664406910076098,1.1163852112300514,False,False,0.0,False,False,0.0,0.0,-0.0012401527839156982,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-14,0.6281,75.47,-0.008014136367963129,0.023273128309822644,0.5660131392953506,False,False,0.0,False,False,0.0,0.0,-0.0011284356211217926,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-15,0.6354,75.82,-0.008035748756074853,0.02612952931440471,1.0836600389243116,False,False,0.0,False,False,0.0,0.0,0.0022949054162172654,0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-16,0.6309,75.62,-0.008052748230146076,0.02195117883635367,-0.35196145652518523,False,False,0.0,False,True,0.0,0.0,-0.0033700483532576953,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-17,0.6304,75.42,-0.008068990817115134,0.021836712573176542,-0.7217282034389251,False,False,0.0,False,False,0.0,0.0,-9.2388744960199e-05,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-18,0.6244,75.82,-0.008073658066841663,0.012255245372065127,-2.1037276474616737,True,False,1.0,False,False,0.0,1.0,-0.00774858100788628,-0.0,1.3894666792037094,1.3894666792037094,1.2566998313432272,0.039
1992-09-19,0.6183,75.87,-0.008069407113175699,0.0060740823233597085,-1.8068597675853233,False,False,1.0,False,False,0.0,1.0,-0.005023188020595366,-0.005023188020595366,1.384443491183114,1.384443491183114,1.2566998313432272,0.039
1992-09-20,0.6183,75.87,-0.008064441315870394,0.006450837364913142,-1.237952754801136,False,False,1.0,False,False,0.0,1.0,0.00030626777060628293,0.00030626777060628293,1.3847497589537203,1.3847497589537203,1.2566998313432272,0.039
1992-09-21,0.6183,75.87,-0.00805980578705224,0.006802534936346416,-0.894141404317406,False,False,1.0,False,False,0.0,1.0,0.0002859800751134823,0.0002859800751134823,1.3850357390288337,1.3850357390288337,1.2566998313432272,0.039
1992-09-22,0.6217,75.77,-0.008060202748401054,0.01097843775365226,-0.19553639670797318,False,False,1.0,False,False,0.0,1.0,0.0033883720840573264,0.0033883720840573264,1.388424111112891,1.388424111112891,1.2566998313432272,0.039
1992-09-23,0.6263,75.77,-0.008066204050730262,0.015123719076168052,0.6556614059238037,False,True,0.0,False,False,0.0,0.0,0.003349786485944727,0.003349786485944727,1.3917738975988359,1.3917738975988359,1.2566998313432272,0.039
1992-09-24,0.6396,75.17,-0.008092235385702704,0.03130666605672772,2.094201944126476,False,False,0.0,True,False,-1.0,-1.0,0.012968213340336127,0.0,1.3917738975988359,1.3917738975988359,1.2566998313432272,0.039
1992-09-25,0.6326,75.37,-0.008109089737867699,0.02141790645691155,0.7820975047028623,False,False,0.0,False,False,-1.0,-1.0,-0.007950556332296634,0.007950556332296634,1.3997244539311324,1.3997244539311324,1.2566998313432272,0.039
