Date,PA,CL,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,CL_PA_pair,sharpe,CAGR
1998-08-20,278.05,13.16,-19.4115835697669,22.59356022186759,-0.5185319610319429,False,False,0.0,False,False,0.0,0.0,-0.011274074161316905,-0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-21,284.5,13.54,-19.37592706118858,22.149947591506645,-0.5592825794054893,False,False,0.0,False,False,0.0,0.0,-0.0008112143875768889,-0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-22,288.0,13.37,-19.35480981380274,29.2261927894574,-0.1724526842595382,False,False,0.0,False,False,0.0,0.0,0.012941814521166248,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-23,288.0,13.37,-19.343070449103987,29.383148095479726,-0.11258564845001584,False,False,0.0,False,False,0.0,0.0,0.0002871395301397361,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-24,288.0,13.37,-19.33730609269118,29.46021754071893,-0.03714370159044671,False,False,0.0,False,False,0.0,0.0,0.0001410134224674587,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-25,291.0,13.64,-19.32985924809925,27.34071985592624,-0.11455001883633363,False,False,0.0,False,False,0.0,0.0,-0.0038212606561674176,-0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-26,288.0,13.77,-19.308033948253982,22.1283725325427,-0.49801217408158593,False,False,0.0,False,False,0.0,0.0,-0.009410749828830672,-0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-27,282.4,13.58,-19.273775160326352,20.662133322768113,-0.7554021850759538,False,False,0.0,False,False,0.0,0.0,-0.002694609766322915,-0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-28,275.15,13.23,-19.232639404928374,20.702180672797567,-0.7363483364821853,False,False,0.0,False,False,0.0,0.0,7.561841942689586e-05,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-29,272.5,13.5,-19.169273186690603,13.714811979676881,-1.7098332591707597,False,False,0.0,False,False,0.0,0.0,-0.013151822882841972,-0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-30,272.5,13.5,-19.094804410313092,14.72014046077328,-1.4661303596538515,False,False,0.0,False,False,0.0,0.0,0.0018958451146342868,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-08-31,272.5,13.5,-19.016223640584435,15.780980852110133,-1.2385993107027926,False,False,0.0,False,False,0.0,0.0,0.0020045394306594305,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-01,277.0,13.34,-18.95655115739711,24.11960756032255,-0.0037584875268807673,False,False,0.0,False,False,0.0,0.0,0.015736809338839048,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-02,280.5,13.73,-18.899634395101764,21.008019755252803,-0.44421181739980636,False,False,0.0,False,False,0.0,0.0,-0.005762285217012747,-0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-03,282.0,13.67,-18.852993879502186,24.279573667205113,0.01502442301878782,False,True,0.0,False,False,0.0,0.0,0.006061571421673506,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-04,286.3,14.67,-18.775455107361346,10.864073575009058,-1.8513835832992698,False,False,0.0,False,True,0.0,0.0,-0.023882218425257576,-0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-05,289.0,14.59,-18.69324773999676,16.265515473447294,-1.0646074104830177,False,False,0.0,False,False,0.0,0.0,0.009615649470035188,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-06,289.0,14.59,-18.61167508556395,17.455660501621992,-0.899879314126552,False,False,0.0,False,False,0.0,0.0,0.0021231951592620467,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-07,289.0,14.59,-18.53380622578746,18.591767165760984,-0.7182983621301045,False,False,0.0,False,False,0.0,0.0,0.002030908015748917,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-08,289.0,14.59,-18.46122243723188,19.650764640786917,-0.5531566232871831,False,False,0.0,False,False,0.0,0.0,0.0018966578763999359,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-09,282.2,14.29,-18.39200347468551,19.378270346744102,-0.5704633408972125,False,False,0.0,False,False,0.0,0.0,-0.0004999695961043178,-0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-10,285.45,14.12,-18.343649601367424,26.437667628691997,0.4338976747905119,False,True,0.0,False,False,0.0,0.0,0.01296581390892912,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-11,295.5,14.67,-18.30805989817483,26.920761293775286,0.4893460116912536,False,False,0.0,False,False,0.0,0.0,0.0008564287283313503,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-12,304.15,14.34,-18.31859172473828,41.461394667253046,2.299075900921222,False,False,0.0,True,False,-1.0,-1.0,0.02565215783942959,0.0,3.8934695383287647,3.8934695383287647,1.9125688880975822,0.0575
1998-09-13,304.15,14.34,-18.3550854324844,40.93807489817368,2.0478031517271718,False,False,0.0,False,False,-1.0,-1.0,-0.0009223737898616349,0.0009223737898616349,3.8943919121186266,3.8943919121186266,1.9125688880975822,0.0575
1998-09-14,304.15,14.34,-18.40513856915001,40.2203129183888,1.809924415600375,False,False,0.0,False,False,-1.0,-1.0,-0.0012634881973552546,0.0012634881973552546,3.895655400315982,3.895655400315982,1.9125688880975822,0.0575
1998-09-15,300.5,14.42,-18.448634128606006,34.4706958655014,1.0829916599228686,False,False,0.0,False,False,-1.0,-1.0,-0.010148843159439458,0.010148843159439458,3.9058042434754214,3.9058042434754214,1.9125688880975822,0.0575
1998-09-16,295.0,14.57,-18.466402946374377,25.944509071325342,0.09320207394529514,False,False,0.0,False,False,-1.0,-1.0,-0.015115865249602189,0.015115865249602189,3.920920108725024,3.920920108725024,1.9125688880975822,0.0575
1998-09-17,292.75,14.53,-18.464807318703294,24.45634965924114,-0.031156521467516712,False,False,0.0,False,True,0.0,0.0,-0.002652484189385877,0.002652484189385877,3.9235725929144096,3.9235725929144096,1.9125688880975822,0.0575
1998-09-18,294.75,14.86,-18.441729226430468,20.70590369524325,-0.4388471789298236,False,False,0.0,False,False,0.0,0.0,-0.006593679485007211,-0.0,3.9235725929144096,3.9235725929144096,1.9125688880975822,0.0575
1998-09-19,298.2,15.49,-18.385413861101718,13.409939291534386,-1.339584880370869,False,False,0.0,False,False,0.0,0.0,-0.012514732060513362,-0.0,3.9235725929144096,3.9235725929144096,1.9125688880975822,0.0575
1998-09-20,298.2,15.49,-18.31189070089107,14.548813043197299,-1.1284830273962998,False,False,0.0,False,False,0.0,0.0,0.0019573282261731726,0.0,3.9235725929144096,3.9235725929144096,1.9125688880975822,0.0575
1998-09-21,298.2,15.49,-18.231616250860252,15.79226427417467,-0.9582537054378304,False,False,0.0,False,False,0.0,0.0,0.002141637381773628,0.0,3.9235725929144096,3.9235725929144096,1.9125688880975822,0.0575
1998-09-22,290.05,15.49,-18.129930016584282,9.217384043109462,-1.731341157991231,False,False,0.0,False,False,0.0,0.0,-0.011517044042486138,-0.0,3.9235725929144096,3.9235725929144096,1.9125688880975822,0.0575
1998-09-23,283.75,15.67,-17.995220895536228,1.7648885669473202,-2.408731990144914,True,False,1.0,False,False,0.0,1.0,-0.013173118170594661,-0.0,3.9235725929144096,3.9235725929144096,1.9125688880975822,0.0575
1998-09-24,286.0,15.81,-17.846346541163353,3.8492611842073643,-1.9803711391211352,False,False,1.0,False,False,0.0,1.0,0.0036686964829167365,0.0036686964829167365,3.9272412893973265,3.9272412893973265,1.9125688880975822,0.0575
1998-09-25,292.0,15.98,-17.702910797179115,9.107485461077715,-1.3203045951068069,False,False,1.0,False,False,0.0,1.0,0.009146447629584416,0.009146447629584416,3.936387737026911,3.936387737026911,1.9125688880975822,0.0575
1998-09-26,292.5,15.75,-17.581434360526444,15.592408821708489,-0.5956906125773728,False,False,1.0,False,False,0.0,1.0,0.011388895162446525,0.011388895162446525,3.9477766321893575,3.9477766321893575,1.9125688880975822,0.0575
1998-09-27,292.5,15.75,-17.477142368337443,17.23500769868525,-0.4037466591229498,False,False,1.0,False,False,0.0,1.0,0.002893096438226734,0.002893096438226734,3.950669728627584,3.950669728627584,1.9125688880975822,0.0575
1998-09-28,292.5,15.75,-17.386650402274995,18.6602561641688,-0.22236603752466483,False,False,1.0,False,False,0.0,1.0,0.0025165962322020877,0.0025165962322020877,3.9531863248597863,3.9531863248597863,1.9125688880975822,0.0575
1998-09-29,290.55,15.64,-17.30763266554181,19.858625110926084,-0.06519737093701342,False,False,1.0,False,False,0.0,1.0,0.002135211337535717,0.002135211337535717,3.955321536197322,3.955321536197322,1.9125688880975822,0.0575
1998-09-30,282.0,15.98,-17.20146652879371,7.120564869876546,-1.3799097766639272,False,False,1.0,False,False,0.0,1.0,-0.022874000075210343,-0.022874000075210343,3.932447536122112,3.932447536122112,1.9125688880975822,0.0575
1998-10-01,281.15,16.14,-17.0750819641337,5.558177098882027,-1.453725794623248,False,False,1.0,False,False,0.0,1.0,-0.00280630573584915,-0.00280630573584915,3.9296412303862627,3.9296412303862627,1.9125688880975822,0.0575
1998-10-02,284.5,15.43,-16.9831646155637,22.449769981852114,0.337498374951595,False,True,0.0,False,False,0.0,0.0,0.030905838027749457,0.030905838027749457,3.9605470684140123,3.9605470684140123,1.9125688880975822,0.0575
1998-10-03,283.5,15.64,-16.901690299708967,19.157563712551735,-0.007397407434400799,False,False,0.0,False,True,0.0,0.0,-0.006009403527792775,-0.0,3.9605470684140123,3.9605470684140123,1.9125688880975822,0.0575
1998-10-04,283.5,15.64,-16.82910716623943,20.29276392001526,0.11424436149946089,False,True,0.0,False,False,0.0,0.0,0.002076431648505643,0.0,3.9605470684140123,3.9605470684140123,1.9125688880975822,0.0575
1998-10-05,283.5,15.64,-16.764216118603596,21.30765990503977,0.2010339060836206,False,False,0.0,False,False,0.0,0.0,0.0018598318328014265,0.0,3.9605470684140123,3.9605470684140123,1.9125688880975822,0.0575
1998-10-06,280.0,15.39,-16.708104748888026,22.862267914613255,0.34392459338166576,False,False,0.0,False,False,0.0,0.0,0.002894244654044068,0.0,3.9605470684140123,3.9605470684140123,1.9125688880975822,0.0575
1998-10-07,282.6,15.5,-16.660490791832267,24.362392726599865,0.4789373044741024,False,False,0.0,False,False,0.0,0.0,0.0027737065466830178,0.0,3.9605470684140123,3.9605470684140123,1.9125688880975822,0.0575
1998-10-08,286.3,15.06,-16.645708253907546,35.615633696152344,1.590515581746857,False,False,0.0,False,False,0.0,0.0,0.020956366098719783,0.0,3.9605470684140123,3.9605470684140123,1.9125688880975822,0.0575
1998-10-09,282.75,14.42,-16.66546884042087,42.43393932113105,2.0899090618295917,False,False,0.0,True,False,-1.0,-1.0,0.013035266742654775,0.0,3.9605470684140123,3.9605470684140123,1.9125688880975822,0.0575
1998-10-10,283.75,14.58,-16.699584781810564,40.27005388120196,1.759284402065916,False,False,0.0,False,False,-1.0,-1.0,-0.0041042536674149995,0.0041042536674149995,3.9646513220814272,3.9646513220814272,1.9125688880975822,0.0575
1998-10-11,283.75,14.58,-16.74058407958554,39.67228411964285,1.5928875531031175,False,False,0.0,False,False,-1.0,-1.0,-0.001132509232794065,0.001132509232794065,3.965783831314221,3.965783831314221,1.9125688880975822,0.0575
1998-10-12,283.75,14.58,-16.784139437358558,39.03724700331222,1.4412184788026547,False,False,0.0,False,False,-1.0,-1.0,-0.0012016686374387042,0.0012016686374387042,3.96698549995166,3.96698549995166,1.9125688880975822,0.0575
1998-10-13,278.5,14.44,-16.821020028486878,35.60447078864951,1.0820772958551983,False,False,0.0,False,False,-1.0,-1.0,-0.006583823647001804,0.006583823647001804,3.9735693235986616,3.9735693235986616,1.9125688880975822,0.0575
1998-10-14,279.0,14.23,-16.861815406372372,39.05636676732112,1.3026448463014448,False,False,0.0,False,False,-1.0,-1.0,0.006651774407884272,-0.006651774407884272,3.9669175491907773,3.9669175491907773,1.9125688880975822,0.0575
1998-10-15,278.0,14.05,-16.907865268810653,40.444492973210316,1.3389974307042831,False,False,0.0,False,False,-1.0,-1.0,0.002692486428657356,-0.002692486428657356,3.96422506276212,3.96422506276212,1.9125688880975822,0.0575
1998-10-16,275.0,14.05,-16.948854961522027,36.86858779061549,0.9933549850826695,False,False,0.0,False,False,-1.0,-1.0,-0.006968790250431339,0.006968790250431339,3.9711938530125512,3.9711938530125512,1.9125688880975822,0.0575
1998-10-17,280.95,14.15,-16.995379364935673,40.465381986160224,1.2283559888325843,False,False,0.0,False,False,-1.0,-1.0,0.006897881481757059,-0.006897881481757059,3.9642959715307944,3.9642959715307944,1.9125688880975822,0.0575
1998-10-18,280.95,14.15,-17.04365834374808,39.782234435964625,1.125672278532085,False,False,0.0,False,False,-1.0,-1.0,-0.001308416597274,0.001308416597274,3.9656043881280683,3.9656043881280683,1.9125688880975822,0.0575
1998-10-19,280.95,14.15,-17.091454302750957,39.10592161607394,1.0842384543813008,False,False,0.0,False,False,-1.0,-1.0,-0.0012936504980724296,0.0012936504980724296,3.9668980386261405,3.9668980386261405,1.9125688880975822,0.0575
1998-10-20,276.0,13.35,-17.155484462857803,46.97428242084834,1.6590598350019277,False,False,0.0,False,False,-1.0,-1.0,0.015580119053127636,-0.015580119053127636,3.951317919573013,3.951317919573013,1.9125688880975822,0.0575
1998-10-21,272.75,13.43,-17.21689639832968,41.5270813704324,1.2315208645411777,False,False,0.0,False,False,-1.0,-1.0,-0.01080851936494581,0.01080851936494581,3.9621264389379585,3.9621264389379585,1.9125688880975822,0.0575
1998-10-22,275.0,14.08,-17.25647346978706,32.02885354539819,0.507004782552703,False,False,0.0,False,False,-1.0,-1.0,-0.018337368577472857,0.018337368577472857,3.9804638075154313,3.9804638075154313,1.9125688880975822,0.0575
1998-10-23,273.85,13.97,-17.28328036809429,32.40257325772279,0.5203726920546751,False,False,0.0,False,False,-1.0,-1.0,0.0007252504921036878,-0.0007252504921036878,3.9797385570233277,3.9797385570233277,1.9125688880975822,0.0575
1998-10-24,276.8,14.05,-17.305380408985094,33.65940525375942,0.5949611275604996,False,False,0.0,False,False,-1.0,-1.0,0.002417260757741039,-0.002417260757741039,3.9773212962655866,3.9773212962655866,1.9125688880975822,0.0575
1998-10-25,276.8,14.05,-17.32399870561607,33.39781818609421,0.5475592191472556,False,False,0.0,False,False,-1.0,-1.0,-0.0005028565369585136,0.0005028565369585136,3.9778241528025453,3.9778241528025453,1.9125688880975822,0.0575
1998-10-26,276.8,14.05,-17.339976095957976,33.173335851790426,0.4947154263696521,False,False,0.0,False,False,-1.0,-1.0,-0.000431342876466947,0.000431342876466947,3.9782554956790124,3.9782554956790124,1.9125688880975822,0.0575
1998-10-27,275.5,14.23,-17.343599039060706,28.70058567416615,0.12149901293036403,False,False,0.0,False,False,-1.0,-1.0,-0.008563574943689244,0.008563574943689244,3.9868190706227016,3.9868190706227016,1.9125688880975822,0.0575
1998-10-28,282.05,14.13,-17.359358030946158,36.7622710227308,0.7102599688735936,False,False,0.0,False,False,-1.0,-1.0,0.015287518615820771,-0.015287518615820771,3.971531552006881,3.971531552006881,1.9125688880975822,0.0575
1998-10-29,281.0,14.29,-17.37268267249602,32.74436461003191,0.35522589452859255,False,False,0.0,False,False,-1.0,-1.0,-0.007591617630558441,0.007591617630558441,3.979123169637439,3.979123169637439,1.9125688880975822,0.0575
1998-10-30,276.6,14.24,-17.375684948319925,29.170246335924276,0.007002888374326083,False,False,0.0,False,False,-1.0,-1.0,-0.0068204491235793205,0.0068204491235793205,3.9859436187610187,3.9859436187610187,1.9125688880975822,0.0575
1998-10-31,277.0,14.42,-17.366015149033135,26.5820615509422,-0.29107654510995096,False,False,0.0,False,True,0.0,0.0,-0.004907274850364353,0.004907274850364353,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-01,277.0,14.42,-17.349273650273386,26.82347396305778,-0.3306105152685315,False,False,0.0,False,False,0.0,0.0,0.0004579346768916305,0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-02,277.0,14.42,-17.329016026323025,27.115588900421983,-0.3421803982816169,False,False,0.0,False,False,0.0,0.0,0.0005544193967602427,0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-03,273.0,14.36,-17.300332926564053,24.567219174540213,-0.6333055418783027,False,False,0.0,False,False,0.0,0.0,-0.004887244951971654,-0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-04,272.75,14.2,-17.274018190194212,27.45894169924219,-0.3664008619410131,False,False,0.0,False,False,0.0,0.0,0.005582033466974997,0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-05,275.0,14.14,-17.257835312496507,30.974208681299388,-0.027600535257177504,False,False,0.0,False,False,0.0,0.0,0.00677281753788358,0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-06,276.0,13.97,-17.257357535846634,34.914715224222505,0.3507990521569391,False,True,0.0,False,False,0.0,0.0,0.007620612419152152,0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-07,272.6,13.87,-17.26188917170349,33.17759718847262,0.06356843940933586,False,False,0.0,False,False,0.0,0.0,-0.0033926602160595514,-0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-08,272.6,13.87,-17.269142657702762,33.07699133766272,0.008983567293377976,False,False,0.0,False,False,0.0,0.0,-0.0001964486053315214,-0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-09,272.6,13.87,-17.277735231467418,32.95781233954696,-0.06685527844295396,False,False,0.0,False,True,0.0,0.0,-0.00023266142654137736,-0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-10,271.2,13.38,-17.3029039490237,39.68714516206285,0.9424944249629693,False,True,0.0,False,False,0.0,0.0,0.013386036895128265,0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-11,272.4,13.52,-17.334108464170153,38.04285356441952,0.6365118279080878,False,False,0.0,False,False,0.0,0.0,-0.0032447329242595207,-0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-12,273.5,13.55,-17.369250369271942,38.14665749636518,0.6156955845722907,False,False,0.0,False,False,0.0,0.0,0.00020399577496127278,0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-13,278.25,13.84,-17.40535627437848,37.359869162601825,0.42943639202606326,False,False,0.0,False,False,0.0,0.0,-0.0015155606107626984,-0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-14,277.5,13.57,-17.44966153261191,40.708093002456394,1.0316302251388088,False,False,0.0,False,False,0.0,0.0,0.006510356850454115,0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-15,277.5,13.57,-17.49739379861689,40.06036615276878,0.9343974759066369,False,False,0.0,False,False,0.0,0.0,-0.001257869480444339,-0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-16,277.5,13.57,-17.545659270575516,39.40540369829023,0.8162839258202982,False,False,0.0,False,False,0.0,0.0,-0.0012703051179676964,-0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-17,278.5,12.82,-17.623495321531827,52.566789977961975,2.9002570016721876,False,False,0.0,True,False,-1.0,-1.0,0.026091434937633752,0.0,3.990850893611383,3.990850893611383,1.9125688880975822,0.0575
1998-11-18,280.85,12.45,-17.734091302159516,60.060563288114054,3.37028792021296,False,False,0.0,False,False,-1.0,-1.0,0.014938564956678413,-0.014938564956678413,3.975912328654705,3.975912328654705,1.9125688880975822,0.0575
1998-11-19,292.5,12.14,-17.895543399023865,75.24810313585027,3.9711918007935507,False,False,0.0,False,False,-1.0,-1.0,0.029793983977628512,-0.029793983977628512,3.9461183446770765,3.9461183446770765,1.9125688880975822,0.0575
1998-11-20,306.6,12.15,-18.111702409345725,86.54281572644948,3.8274274573035663,False,False,0.0,False,False,-1.0,-1.0,0.021446042943814903,-0.021446042943814903,3.9246723017332616,3.9246723017332616,1.9125688880975822,0.0575
1998-11-21,293.65,12.14,-18.327708950340572,71.15161334286543,2.332077952777991,False,False,0.0,False,False,-1.0,-1.0,-0.02981933641847856,0.02981933641847856,3.9544916381517403,3.9544916381517403,1.9125688880975822,0.0575
1998-11-22,293.65,12.14,-18.538524720349827,68.59230989495308,1.9648512727341505,False,False,0.0,False,False,-1.0,-1.0,-0.004933999431151782,0.004933999431151782,3.9594256375828922,3.9594256375828922,1.9125688880975822,0.0575
1998-11-23,293.65,12.14,-18.74116447422909,66.13226328285882,1.6756041679531037,False,False,0.0,False,False,-1.0,-1.0,-0.004720258831811431,0.004720258831811431,3.9641458964147036,3.9641458964147036,1.9125688880975822,0.0575
1998-11-24,281.25,12.45,-18.89708466897953,45.98129587120485,0.32944860189393643,False,False,0.0,False,False,-1.0,-1.0,-0.039013044930565136,0.039013044930565136,4.003158941345269,4.003158941345269,1.9125688880975822,0.0575
1998-11-25,275.95,12.12,-19.01968898178287,45.43136954079162,0.28152022905230195,False,False,0.0,False,False,-1.0,-1.0,-0.0010858053141704306,0.0010858053141704306,4.004244746659439,4.004244746659439,1.9125688880975822,0.0575
1998-11-26,277.8,11.86,-19.132556371449077,50.88788143461397,0.6327356264043277,False,False,0.0,False,False,-1.0,-1.0,0.01081113706826014,-0.01081113706826014,3.993433609591179,3.993433609591179,1.9125688880975822,0.0575
1998-11-27,277.8,11.86,-19.236958642880012,49.649670495443075,0.5345803813451483,False,False,0.0,False,False,-1.0,-1.0,-0.0024472974261789578,0.0024472974261789578,3.9958809070173578,3.9958809070173578,1.9125688880975822,0.0575
1998-11-28,277.8,11.86,-19.333729337362026,48.5019700588864,0.43138113644079334,False,False,0.0,False,False,-1.0,-1.0,-0.0022632713376740028,0.0022632713376740028,3.9981441783550316,3.9981441783550316,1.9125688880975822,0.0575
1998-11-29,277.8,11.86,-19.423471671198136,47.43762597959014,0.33603575902556093,False,False,0.0,False,False,-1.0,-1.0,-0.002094496038491653,0.002094496038491653,4.000238674393524,4.000238674393524,1.9125688880975822,0.0575
1998-11-30,277.8,11.86,-19.506664160844164,46.45096305238823,0.24903101751210588,False,False,0.0,False,False,-1.0,-1.0,-0.0019378666276519479,0.0019378666276519479,4.002176541021175,4.002176541021175,1.9125688880975822,0.0575
1998-12-01,274.0,11.22,-19.599811735140385,54.09011233172487,0.7168106204324239,False,False,0.0,False,False,-1.0,-1.0,0.015466686272268597,-0.015466686272268597,3.9867098547489066,3.9867098547489066,1.9125688880975822,0.0575
1998-12-02,272.65,11.13,-19.69722910863918,53.41984002084587,0.6366463369350573,False,False,0.0,False,False,-1.0,-1.0,-0.0013626740117092867,0.0013626740117092867,3.988072528760616,3.988072528760616,1.9125688880975822,0.0575
1998-12-03,272.6,11.24,-19.791086819187665,50.14818415233066,0.3865102804682318,False,False,0.0,False,False,-1.0,-1.0,-0.006608714004842516,0.006608714004842516,3.9946812427654583,3.9946812427654583,1.9125688880975822,0.0575
1998-12-04,272.0,11.19,-19.881241006804593,49.528913133856605,0.32262637369734043,False,False,0.0,False,False,-1.0,-1.0,-0.0012523907563511245,0.0012523907563511245,3.9959336335218096,3.9959336335218096,1.9125688880975822,0.0575
1998-12-05,272.2,11.17,-19.96827515873032,49.15436647698229,0.26992156685934277,False,False,0.0,False,False,-1.0,-1.0,-0.0007562846222588806,0.0007562846222588806,3.9966899181440687,3.9966899181440687,1.9125688880975822,0.0575
1998-12-06,272.2,11.17,-20.051417098573058,48.225671008938946,0.17505439898005476,False,False,0.0,False,False,-1.0,-1.0,-0.0018717120451027507,0.0018717120451027507,3.9985616301891715,3.9985616301891715,1.9125688880975822,0.0575
1998-12-07,272.2,11.17,-20.130218756858348,47.34545648589224,0.07776691405790494,False,False,0.0,False,False,-1.0,-1.0,-0.0017708610343317795,0.0017708610343317795,4.000332491223503,4.000332491223503,1.9125688880975822,0.0575
1998-12-08,270.75,11.47,-20.189142271762254,39.180538142886945,-0.5346468281600829,False,False,0.0,False,True,0.0,0.0,-0.016254433608482888,0.016254433608482888,4.016586924831986,4.016586924831986,1.9125688880975822,0.0575
1998-12-09,274.05,11.3,-20.24815970496455,45.24579533390059,-0.13554232624141918,False,False,0.0,False,False,0.0,0.0,0.01206166148106694,0.0,4.016586924831986,4.016586924831986,1.9125688880975822,0.0575
1998-12-10,284.85,11.16,-20.335904650510827,57.9013041002992,0.7638639848193289,False,True,0.0,False,False,0.0,0.0,0.024727512726759195,0.0,4.016586924831986,4.016586924831986,1.9125688880975822,0.0575
1998-12-11,298.65,10.72,-20.486890858640315,79.03052999537579,2.197946048035915,False,False,0.0,True,False,-1.0,-1.0,0.04076880294509353,0.0,4.016586924831986,4.016586924831986,1.9125688880975822,0.0575
1998-12-12,292.8,10.79,-20.65794557106703,69.90076728818676,1.438945741755947,False,False,0.0,False,False,-1.0,-1.0,-0.017703657729293134,0.017703657729293134,4.03429058256128,4.03429058256128,1.9125688880975822,0.0575
1998-12-13,292.8,10.79,-20.83780088072885,67.96012849693574,1.2261561169946944,False,False,0.0,False,False,-1.0,-1.0,-0.0037490133548175298,0.0037490133548175298,4.038039595916097,4.038039595916097,1.9125688880975822,0.0575
1998-12-14,292.8,10.79,-21.019232352495553,66.002482916573,1.0277255783193675,False,False,0.0,False,False,-1.0,-1.0,-0.003767619197549814,0.003767619197549814,4.041807215113647,4.041807215113647,1.9125688880975822,0.0575
1998-12-15,291.5,11.29,-21.176320064750797,52.41934646896351,-0.022882243178022434,False,False,0.0,False,True,0.0,0.0,-0.025600512112933536,0.025600512112933536,4.0674077272265805,4.0674077272265805,1.9125688880975822,0.0575
1998-12-16,294.65,11.55,-21.3090509781915,48.53046120188813,-0.3648488974189948,False,False,0.0,False,False,0.0,0.0,-0.007191391134416758,-0.0,4.0674077272265805,4.0674077272265805,1.9125688880975822,0.0575
1998-12-17,317.9,12.38,-21.440561531367205,52.46584824167394,-0.0819418294428139,False,False,0.0,False,False,0.0,0.0,0.0067463683172389165,0.0,4.0674077272265805,4.0674077272265805,1.9125688880975822,0.0575
1998-12-18,326.9,11.03,-21.650376667036635,88.09634536258591,2.4847959158132964,False,True,0.0,True,False,-1.0,-1.0,0.0629843856033584,0.0,4.0674077272265805,4.0674077272265805,1.9125688880975822,0.0575
1998-12-19,311.8,10.95,-21.86837963366801,72.34124301133531,1.239060123558444,False,False,0.0,False,False,-1.0,-1.0,-0.028580230520627477,0.028580230520627477,4.095987957747209,4.095987957747209,1.9125688880975822,0.0575
1998-12-20,311.8,10.95,-22.08596322614,69.95870267376705,1.0082149585912923,False,False,0.0,False,False,-1.0,-1.0,-0.004303400683934796,0.004303400683934796,4.100291358431143,4.100291358431143,1.9125688880975822,0.0575
1998-12-21,311.8,10.95,-22.29788553431938,67.63815339920282,0.7870381704839758,False,False,0.0,False,False,-1.0,-1.0,-0.004173936194996625,0.004173936194996625,4.10446529462614,4.10446529462614,1.9125688880975822,0.0575
1998-12-22,314.9,10.81,-22.513777544512003,71.5260647438252,1.0305018468668625,False,False,0.0,False,False,-1.0,-1.0,0.006964164183732378,-0.006964164183732378,4.097501130442407,4.097501130442407,1.9125688880975822,0.0575
1998-12-23,313.9,11.12,-22.712137152842615,61.341034860390124,0.20187974622161126,False,False,0.0,False,False,-1.0,-1.0,-0.01798017245772581,0.01798017245772581,4.115481302900133,4.115481302900133,1.9125688880975822,0.0575
