Date,CC,SI,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,SI_CC_pair,sharpe,CAGR
1993-07-29,930.0,5.154,-143.39713720563412,190.93115484216173,-0.6210076421726577,False,False,0.0,False,False,0.0,0.0,-0.006641886758592623,-0.0,1.4748052290557736,1.4748052290557736,1.6980607358413309,0.0511
1993-07-30,940.0,5.204,-143.03385486765384,195.65181926872947,-0.48324451659575113,False,False,0.0,False,False,0.0,0.0,0.0028026654349567024,0.0,1.4748052290557736,1.4748052290557736,1.6980607358413309,0.0511
1993-07-31,939.0,5.392,-142.5120814249565,170.57485695663445,-1.2310691467275925,False,False,0.0,False,False,0.0,0.0,-0.0146870054094419,-0.0,1.4748052290557736,1.4748052290557736,1.6980607358413309,0.0511
1993-08-01,939.0,5.392,-141.87394901389982,174.01566691705216,-1.125092042113557,False,False,0.0,False,False,0.0,0.0,0.0020192732372089333,0.0,1.4748052290557736,1.4748052290557736,1.6980607358413309,0.0511
1993-08-02,939.0,5.392,-141.15689741861408,177.8820091188328,-1.0061198062897534,False,False,0.0,False,False,0.0,0.0,0.0022741611008873113,0.0,1.4748052290557736,1.4748052290557736,1.6980607358413309,0.0511
1993-08-03,959.0,5.443,-140.42969052006123,194.64119449930683,-0.5080895206648219,False,False,0.0,False,False,0.0,0.0,0.009724722052645872,0.0,1.4748052290557736,1.4748052290557736,1.6980607358413309,0.0511
1993-08-04,966.0,5.369,-139.77025051984498,215.57352495895236,0.1094288688232347,False,True,0.0,False,False,0.0,0.0,0.012195296893882355,0.0,1.4748052290557736,1.4748052290557736,1.6980607358413309,0.0511
1993-08-05,944.0,5.252000000000002,-139.16354137672758,213.1130806894265,0.02500329199074503,False,False,0.0,False,False,0.0,0.0,-0.0014690211268344215,-0.0,1.4748052290557736,1.4748052290557736,1.6980607358413309,0.0511
1993-08-06,931.0,4.773,-138.7922360345892,268.5446574069058,1.6873975366327165,False,False,0.0,False,False,0.0,0.0,0.03478702868903326,0.0,1.4748052290557736,1.4748052290557736,1.6980607358413309,0.0511
1993-08-07,932.0,4.569,-138.67183240742767,298.408397730463,2.5405189895657947,False,False,0.0,True,False,-1.0,-1.0,0.019075051424819633,0.0,1.4748052290557736,1.4748052290557736,1.6980607358413309,0.0511
1993-08-08,932.0,4.569,-138.7207351001654,298.18496132734435,2.483200034689183,False,False,0.0,False,False,-1.0,-1.0,-0.00014269654946476532,0.00014269654946476532,1.4749479256052385,1.4749479256052385,1.6980607358413309,0.0511
1993-08-09,932.0,4.569,-138.88525599726293,297.43326534850564,2.4133998951927365,False,False,0.0,False,False,-1.0,-1.0,-0.000479836550982258,0.000479836550982258,1.4754277621562206,1.4754277621562206,1.6980607358413309,0.0511
1993-08-10,904.0,4.715,-139.01838652891752,248.52830751615397,0.9689730774521682,False,False,0.0,False,False,-1.0,-1.0,-0.031359952263358096,0.031359952263358096,1.5067877144195787,1.5067877144195787,1.6980607358413309,0.0511
1993-08-11,905.0,4.751,-139.11751041426263,244.05270802183827,0.8282260832247667,False,False,0.0,False,False,-1.0,-1.0,-0.0028580779935842935,0.0028580779935842935,1.509645792413163,1.509645792413163,1.6980607358413309,0.0511
1993-08-12,917.0,4.67,-139.24326088030077,266.73397168899544,1.4847576610372437,False,False,0.0,False,False,-1.0,-1.0,0.014471865820763105,-0.014471865820763105,1.4951739265924,1.4951739265924,1.6980607358413309,0.0511
1993-08-13,910.0,4.55,-139.4072974690598,275.6967965157779,1.725056191562614,False,False,0.0,False,False,-1.0,-1.0,0.005803798636537667,-0.005803798636537667,1.4893701279558622,1.4893701279558622,1.6980607358413309,0.0511
1993-08-14,927.0,4.613,-139.6182388611093,282.94106413370275,1.9070554419938142,False,False,0.0,False,False,-1.0,-1.0,0.0046110731128812,-0.0046110731128812,1.484759054842981,1.484759054842981,1.6980607358413309,0.0511
1993-08-15,927.0,4.613,-139.86281528490818,281.8128330907185,1.8447316291872295,False,False,0.0,False,False,-1.0,-1.0,-0.0007176187840295014,0.0007176187840295014,1.4854766736270104,1.4854766736270104,1.6980607358413309,0.0511
1993-08-16,927.0,4.613,-140.13082245338313,280.5765160225435,1.781484197407627,False,False,0.0,False,False,-1.0,-1.0,-0.0007857497239393814,0.0007857497239393814,1.4862624233509498,1.4862624233509498,1.6980607358413309,0.0511
1993-08-17,960.0,4.743,-140.45393422791636,293.82698995699263,2.1219974033450937,False,False,0.0,True,False,-1.0,-1.0,0.008148255968224868,-0.008148255968224868,1.478114167382725,1.478114167382725,1.6980607358413309,0.0511
1993-08-18,958.0,4.698,-140.82519148399382,296.403250408197,2.153610942046883,False,False,0.0,False,False,-1.0,-1.0,0.0015906801812572537,-0.0015906801812572537,1.4765234872014676,1.4765234872014676,1.6980607358413309,0.0511
1993-08-19,987.0,4.705,-141.29662546359194,322.19937719379993,2.79713256330418,False,False,0.0,False,False,-1.0,-1.0,0.015616973640425563,-0.015616973640425563,1.4609065135610422,1.4609065135610422,1.6980607358413309,0.0511
1993-08-20,979.0,4.6530000000000005,-141.83641025327867,319.0351830914942,2.6443418986866183,False,False,0.0,False,False,-1.0,-1.0,-0.0019306052635554248,0.0019306052635554248,1.4628371188245977,1.4628371188245977,1.6980607358413309,0.0511
1993-08-21,979.0,4.794,-142.38807189243693,296.3915833476574,2.003789267344457,False,False,0.0,False,False,-1.0,-1.0,-0.013627518684249983,0.013627518684249983,1.4764646375088475,1.4764646375088475,1.6980607358413309,0.0511
1993-08-22,979.0,4.794,-142.941929752841,293.7363887648803,1.904965318047279,False,False,0.0,False,False,-1.0,-1.0,-0.0015954170750669444,0.0015954170750669444,1.4780600545839144,1.4780600545839144,1.6980607358413309,0.0511
1993-08-23,979.0,4.794,-143.4901339059623,291.1082980548168,1.8222220601425083,False,False,0.0,False,False,-1.0,-1.0,-0.0015766415460564225,0.0015766415460564225,1.479636696129971,1.479636696129971,1.6980607358413309,0.0511
1993-08-24,1000.0,4.76,-144.08955908900177,314.1336987363517,2.387601001059513,False,False,0.0,True,False,-1.0,-1.0,0.013657904345247341,-0.013657904345247341,1.4659787917847236,1.4659787917847236,1.6980607358413309,0.0511
1993-08-25,1006.0,4.73,-144.74537737534314,321.35436501462686,2.5294862888740797,False,False,0.0,False,False,-1.0,-1.0,0.0042709519540075945,-0.0042709519540075945,1.461707839830716,1.461707839830716,1.6980607358413309,0.0511
1993-08-26,1008.0,4.7330000000000005,-145.4414565378454,319.62558620637765,2.44118122456624,False,False,0.0,False,False,-1.0,-1.0,-0.0010191021476108734,0.0010191021476108734,1.4627269419783269,1.4627269419783269,1.6980607358413309,0.0511
1993-08-27,1008.0,4.673,-146.17638211225676,324.9177663894242,2.5170225410705465,False,False,0.0,False,False,-1.0,-1.0,0.003129463533980462,-0.003129463533980462,1.4595974784443464,1.4595974784443464,1.6980607358413309,0.0511
1993-08-28,1025.0,4.749,-146.95596075763257,327.10614236200297,2.5138064025948474,False,False,0.0,False,False,-1.0,-1.0,0.0012701745745259973,-0.0012701745745259973,1.4583273038698203,1.4583273038698203,1.6980607358413309,0.0511
1993-08-29,1025.0,4.749,-147.76065103145308,323.28466825162934,2.3718718801596115,False,False,0.0,False,False,-1.0,-1.0,-0.002213146568001008,0.002213146568001008,1.4605404504378214,1.4605404504378214,1.6980607358413309,0.0511
1993-08-30,1025.0,4.749,-148.57462828230285,319.4190902873438,2.237885436382621,False,False,0.0,False,False,-1.0,-1.0,-0.0022336880885432692,0.0022336880885432692,1.4627741385263646,1.4627741385263646,1.6980607358413309,0.0511
1993-08-31,988.0,4.832,-149.26392038731666,266.75673668848594,0.9926712997330547,False,False,0.0,False,False,-1.0,-1.0,-0.030810332694732413,0.030810332694732413,1.493584471221097,1.493584471221097,1.6980607358413309,0.0511
1993-09-01,990.0,4.838,-149.84688790044535,265.04075633764535,0.9438380124681122,False,False,0.0,False,False,-1.0,-1.0,-0.0010005954119213121,0.0010005954119213121,1.4945850666330185,1.4945850666330185,1.6980607358413309,0.0511
1993-09-02,987.0,4.739,-150.3619571754592,274.43468494549893,1.1507997016626534,False,False,0.0,False,False,-1.0,-1.0,0.005527253659887934,-0.005527253659887934,1.4890578129731304,1.4890578129731304,1.6980607358413309,0.0511
1993-09-03,981.0,4.5680000000000005,-150.85858284099865,291.87799358231814,1.5387626118037796,False,False,0.0,False,False,-1.0,-1.0,0.010444331952869796,-0.010444331952869796,1.4786134810202607,1.4786134810202607,1.6980607358413309,0.0511
1993-09-04,987.0,4.521,-151.365608497326,302.67608398358914,1.7643240750338334,False,False,0.0,False,False,-1.0,-1.0,0.006460800505391063,-0.006460800505391063,1.4721526805148697,1.4721526805148697,1.6980607358413309,0.0511
1993-09-05,987.0,4.521,-151.8744213426765,300.3757411097596,1.6871189484290503,False,False,0.0,False,False,-1.0,-1.0,-0.0013744679318611684,0.0013744679318611684,1.4735271484467307,1.4735271484467307,1.6980607358413309,0.0511
1993-09-06,987.0,4.521,-152.3788254794652,298.0953300073378,1.6121426384521398,False,False,0.0,False,False,-1.0,-1.0,-0.0013607045455824042,0.0013607045455824042,1.4748878529923133,1.4748878529923133,1.6980607358413309,0.0511
1993-09-07,987.0,4.521,-152.8742968826359,295.8553037936032,1.5402576819874039,False,False,0.0,False,False,-1.0,-1.0,-0.0013348230452346558,0.0013348230452346558,1.4762226760375479,1.4762226760375479,1.6980607358413309,0.0511
1993-09-08,1033.0,4.261,-153.5363988641845,378.78140443970983,3.3145783866427636,False,False,0.0,True,False,-1.0,-1.0,0.04914958907181118,-0.04914958907181118,1.4270730869657366,1.4270730869657366,1.6980607358413309,0.0511
1993-09-09,1083.0,4.218,-154.42955904218695,431.61611996005547,4.249622402628683,False,False,0.0,False,False,-1.0,-1.0,0.03046310342732706,-0.03046310342732706,1.3966099835384096,1.3966099835384096,1.6980607358413309,0.0511
1993-09-10,1091.0,4.24,-155.49376013335348,431.70645703458126,4.037281109922072,False,False,0.0,False,False,-1.0,-1.0,5.161252801786545e-05,-5.161252801786545e-05,1.3965583710103917,1.3965583710103917,1.6980607358413309,0.0511
1993-09-11,1090.0,4.065,-156.68929276013026,453.0580249300705,4.223391598223295,False,False,0.0,False,False,-1.0,-1.0,0.012363801565842776,-0.012363801565842776,1.384194569444549,1.384194569444549,1.6980607358413309,0.0511
1993-09-12,1090.0,4.065,-157.96504769715162,447.8720811110786,3.9245812097540598,False,False,0.0,False,False,-1.0,-1.0,-0.0029939727675069162,0.0029939727675069162,1.3871885422120558,1.3871885422120558,1.6980607358413309,0.0511
1993-09-13,1090.0,4.065,-159.28787768256953,442.49477722035476,3.65927782330623,False,False,0.0,False,False,-1.0,-1.0,-0.003094841857293119,0.003094841857293119,1.390283384069349,1.390283384069349,1.6980607358413309,0.0511
1993-09-14,1113.0,3.905,-160.6747636250834,485.5650480440494,4.179533823036074,False,False,0.0,False,False,-1.0,-1.0,0.024746843181522534,-0.024746843181522534,1.3655365408878266,1.3655365408878266,1.6980607358413309,0.0511
1993-09-15,1048.0,3.972,-161.9846966324473,404.59678497591926,2.7374948941071446,False,False,0.0,False,False,-1.0,-1.0,-0.04787046775654696,0.04787046775654696,1.4134070086443735,1.4134070086443735,1.6980607358413309,0.0511
1993-09-16,1038.0,3.976,-163.21128812767003,389.07191840438395,2.426968485354018,False,False,0.0,False,False,-1.0,-1.0,-0.00920303997598451,0.00920303997598451,1.422610048620358,1.422610048620358,1.6980607358413309,0.0511
1993-09-17,1179.0,4.067,-164.61465138850323,509.51221280295727,4.14605909053082,False,False,0.0,False,False,-1.0,-1.0,0.06515612125368875,-0.06515612125368875,1.3574539273666693,1.3574539273666693,1.6980607358413309,0.0511
1993-09-18,1175.0,4.043,-166.14465183452782,503.27717263300394,3.856812956981751,False,False,0.0,False,False,-1.0,-1.0,-0.0033762728643166565,0.0033762728643166565,1.3608302002309858,1.3608302002309858,1.6980607358413309,0.0511
1993-09-19,1175.0,4.043,-167.76805762207636,496.7137430339453,3.6011995431835633,False,False,0.0,False,False,-1.0,-1.0,-0.0035415088059862735,0.0035415088059862735,1.364371709036972,1.364371709036972,1.6980607358413309,0.0511
1993-09-20,1175.0,4.043,-169.45711876021434,489.88486885245334,3.3714756575097717,False,False,0.0,False,False,-1.0,-1.0,-0.00367121048968571,0.00367121048968571,1.368042919526658,1.368042919526658,1.6980607358413309,0.0511
1993-09-21,1177.0,4.093,-171.19675000553136,476.29170222736013,3.0806096174857527,False,False,0.0,False,False,-1.0,-1.0,-0.007239232335085051,0.007239232335085051,1.3752821518617429,1.3752821518617429,1.6980607358413309,0.0511
1993-09-22,1165.0,4.186,-172.94624125142371,441.0470341215404,2.5444102635510943,False,False,0.0,False,False,-1.0,-1.0,-0.018658308990467207,0.018658308990467207,1.3939404608522101,1.3939404608522101,1.6980607358413309,0.0511
1993-09-23,1164.0,4.04,-174.67660985942263,458.30649616793255,2.6991612626995853,False,False,0.0,False,False,-1.0,-1.0,0.009231171853043132,-0.009231171853043132,1.384709288999167,1.384709288999167,1.6980607358413309,0.0511
1993-09-24,1174.0,4.158,-176.40140420609282,440.52296131106596,2.4142757489455144,False,False,0.0,False,False,-1.0,-1.0,-0.009323066278737357,0.009323066278737357,1.3940323552779044,1.3940323552779044,1.6980607358413309,0.0511
1993-09-25,1177.0,4.1160000000000005,-178.10963602642767,443.9007381152236,2.4028367266289163,False,False,0.0,False,False,-1.0,-1.0,0.0017683776291419731,-0.0017683776291419731,1.3922639776487624,1.3922639776487624,1.6980607358413309,0.0511
1993-09-26,1177.0,4.1160000000000005,-179.78775723080207,436.99359123801855,2.269033338254148,False,False,0.0,False,False,-1.0,-1.0,-0.003603090133467905,0.003603090133467905,1.3958670677822302,1.3958670677822302,1.6980607358413309,0.0511
1993-09-27,1177.0,4.1160000000000005,-181.4247154742552,430.2558711079655,2.144465683726411,False,False,0.0,False,False,-1.0,-1.0,-0.003502399320606939,0.003502399320606939,1.3993694671028372,1.3993694671028372,1.6980607358413309,0.0511
1993-09-28,1132.0,4.045,-182.91649686943887,392.10277016311977,1.6557182940554374,False,False,0.0,False,False,-1.0,-1.0,-0.0203820489376815,0.0203820489376815,1.4197515160405185,1.4197515160405185,1.6980607358413309,0.0511
1993-09-29,1147.0,4.075,-184.30955550605069,395.9385613128434,1.6778554732053512,False,False,0.0,False,False,-1.0,-1.0,0.0020208993616016606,-0.0020208993616016606,1.417730616678917,1.417730616678917,1.6980607358413309,0.0511
1993-09-30,1151.0,4.012,-185.62769405927477,406.26169143418974,1.7749913520197373,False,False,0.0,False,False,-1.0,-1.0,0.005445440478098563,-0.005445440478098563,1.4122851762008184,1.4122851762008184,1.6980607358413309,0.0511
1993-10-01,1151.0,4.061,-186.86727054072577,392.1320143341127,1.5847305919146193,False,False,0.0,False,False,-1.0,-1.0,-0.007398248049668554,0.007398248049668554,1.419683424250487,1.419683424250487,1.6980607358413309,0.0511
1993-10-02,1210.0,4.04,-188.17069106661756,449.79040809086507,2.2265790000954704,False,False,0.0,True,False,-1.0,-1.0,0.029265106612784964,-0.029265106612784964,1.3904183176377019,1.3904183176377019,1.6980607358413309,0.0511
1993-10-03,1210.0,4.04,-189.513057489138,444.36724774388256,2.1234698191971266,False,False,0.0,False,False,-1.0,-1.0,-0.00274502451975926,0.00274502451975926,1.3931633421574612,1.3931633421574612,1.6980607358413309,0.0511
1993-10-04,1210.0,4.04,-190.873865507066,438.86958335145334,2.02369738266263,False,False,0.0,False,False,-1.0,-1.0,-0.0027750138740131733,0.0027750138740131733,1.3959383560314744,1.3959383560314744,1.6980607358413309,0.0511
1993-10-05,1212.0,4.0539999999999985,-192.23866729266098,432.66444279555265,1.9201813409317803,False,False,0.0,False,False,-1.0,-1.0,-0.0031160697821374893,0.0031160697821374893,1.399054425813612,1.399054425813612,1.6980607358413309,0.0511
1993-10-06,1204.0,4.063,-193.5722119189789,417.5161029731888,1.721678275216021,False,False,0.0,False,False,-1.0,-1.0,-0.007610380493402093,0.007610380493402093,1.406664806307014,1.406664806307014,1.6980607358413309,0.0511
1993-10-07,1146.0,4.265,-194.67596910283584,315.7069917764052,0.562789345741592,False,False,0.0,False,False,-1.0,-1.0,-0.05151519069952866,0.05151519069952866,1.4581799970065425,1.4581799970065425,1.6980607358413309,0.0511
1993-10-08,1118.0,4.362,-195.45307511963463,265.4336863281537,-0.008358748704127705,False,False,0.0,False,True,0.0,0.0,-0.025512110452438872,0.025512110452438872,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-09,1124.0,4.339,-195.95616570816708,273.746196992263,0.08349134273054913,False,True,0.0,False,False,0.0,0.0,0.004210456959204184,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-10,1124.0,4.339,-196.21884883308212,272.6064149132566,0.06834527659331194,False,False,0.0,False,False,0.0,0.0,-0.0005769898655190574,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-11,1124.0,4.339,-196.2775295645716,272.35179921932377,0.06384304138202983,False,False,0.0,False,False,0.0,0.0,-0.0001288770408781252,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-12,1152.0,4.31,-196.26803686669737,306.08476110453444,0.4428226811537802,False,False,0.0,False,False,0.0,0.0,0.01688408057984468,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-13,1134.0,4.421,-196.08235082772535,267.11992699062614,-0.0012988468185285856,False,False,0.0,False,True,0.0,0.0,-0.0194738478530121,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-14,1137.0,4.413,-195.76912413697812,273.0708551835155,0.06385102999338922,False,True,0.0,False,False,0.0,0.0,0.002974082419812599,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-15,1120.0,4.33,-195.3605391216569,274.0888656032256,0.071106681279541,False,False,0.0,False,False,0.0,0.0,0.0005178313515287474,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-16,1133.0,4.337,-194.918160141402,287.6399394667395,0.22007151525746352,False,False,0.0,False,False,0.0,0.0,0.006849649936756848,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-17,1133.0,4.337,-194.4555595401587,289.6462382743317,0.23785434309409997,False,False,0.0,False,False,0.0,0.0,0.0010151516628482478,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-18,1133.0,4.337,-193.9836536146308,291.69289427334627,0.25498920283284976,False,False,0.0,False,False,0.0,0.0,0.0010366452073631498,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-19,1125.0,4.407,-193.4396857423027,272.511304933672,0.030381730291372772,False,False,0.0,False,False,0.0,0.0,-0.009699974208464876,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-20,1136.0,4.412,-192.87704655912393,285.0264705811453,0.16795297233552314,False,False,0.0,False,False,0.0,0.0,0.006298607134003284,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-21,1170.0,4.525,-192.3365461406647,299.67712871349215,0.330168056921855,False,False,0.0,False,False,0.0,0.0,0.007180558694178144,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-22,1155.0,4.513,-191.7837845281746,289.47978042434806,0.20779022311457426,False,False,0.0,False,False,0.0,0.0,-0.0050468924737044835,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-23,1134.0,4.439,-191.2146795309455,285.198037562133,0.15358801676386777,False,False,0.0,False,False,0.0,0.0,-0.0021594405005281787,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-24,1134.0,4.439,-190.64132725096664,287.7431483329591,0.177963541290093,False,False,0.0,False,False,0.0,0.0,0.0012852427545868917,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-25,1134.0,4.439,-190.07312306284987,290.2654067240094,0.20181752570587916,False,False,0.0,False,False,0.0,0.0,0.0012753270330739003,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-26,1143.0,4.404,-189.56840560970343,308.14074169486605,0.4025898487107188,False,False,0.0,False,False,0.0,0.0,0.009037718379504107,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-27,1129.0,4.382,-189.0910760029127,300.40290495523664,0.3062455283674385,False,False,0.0,False,False,0.0,0.0,-0.003952721813500892,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-28,1145.0,4.444,-188.64999474085693,306.6394233716318,0.3703369219077185,False,False,0.0,False,False,0.0,0.0,0.0031444198749765256,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-29,1140.0,4.374,-188.27234709667897,316.4967537991263,0.4772444730680386,False,False,0.0,False,False,0.0,0.0,0.005020277122824813,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-30,1120.0,4.355,-187.90082872062422,301.6918909216814,0.2948218874193701,False,False,0.0,False,False,0.0,0.0,-0.007638033813150942,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-10-31,1120.0,4.355,-187.53891765162183,303.26801362718686,0.30533483862084754,False,False,0.0,False,False,0.0,0.0,0.0008138052743463304,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-01,1120.0,4.355,-187.18912143312733,304.7913761587304,0.31580285021612103,False,False,0.0,False,False,0.0,0.0,0.0007871825873324869,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-02,1112.0,4.215,-186.91147026648503,324.16815282676566,0.5396843581317351,False,False,0.0,False,False,0.0,0.0,0.01019920615441101,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-03,1109.0,4.182,-186.70054149466503,328.2183354693108,0.5803336029036584,False,False,0.0,False,False,0.0,0.0,0.002143201364772971,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-04,1097.0,4.299,-186.44750305557545,295.46218436408105,0.17882295768935183,False,False,0.0,False,False,0.0,0.0,-0.017253357207561326,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-05,1071.0,4.374,-186.0525527745156,257.20613416426886,-0.2886064810066707,False,False,0.0,False,True,0.0,0.0,-0.02029720644429686,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-06,1093.0,4.498,-185.53581098157082,258.4599222048944,-0.278064364076385,False,False,0.0,False,False,0.0,0.0,0.0006504601668566698,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-07,1093.0,4.498,-184.92666456008652,261.1998628087308,-0.24930281853738995,False,False,0.0,False,False,0.0,0.0,0.0014234935622119398,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-08,1093.0,4.498,-184.25155478253234,264.2365065881695,-0.21810537310597902,False,False,0.0,False,False,0.0,0.0,0.0015801339706206729,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-09,1090.0,4.489,-183.5304674479285,266.131731626249,-0.20108861054925697,False,False,0.0,False,False,0.0,0.0,0.0009902588748649402,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-10,1082.0,4.518,-182.74056791051686,256.3781141802849,-0.32981630967962927,False,False,0.0,False,False,0.0,0.0,-0.005112972082396148,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-11,1119.0,4.5680000000000005,-181.9845889390256,287.69439772653095,0.0477751271403309,False,True,0.0,False,False,0.0,0.0,0.016057116130795444,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-12,1129.0,4.549,-181.3103555092097,304.219192788605,0.24640134546772616,False,False,0.0,False,False,0.0,0.0,0.008457855149913,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-13,1131.0,4.507,-180.74372356730916,316.3880378821377,0.39116566337302633,False,False,0.0,False,False,0.0,0.0,0.00625450774895859,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-14,1131.0,4.507,-180.26902563813863,318.5275014489092,0.410682459534125,False,False,0.0,False,False,0.0,0.0,0.001100845815089497,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-15,1131.0,4.507,-179.87260193803203,320.3141830652896,0.4254989367833735,False,False,0.0,False,False,0.0,0.0,0.0009201702977884417,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-16,1199.0,4.55,-179.72111221910586,381.2689394030683,1.1844372564016,False,False,0.0,False,False,0.0,0.0,0.03022453391466917,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-17,1214.0,4.555,-179.80650341036895,394.9813769657695,1.3433194326295128,False,False,0.0,False,False,0.0,0.0,0.00674486569249215,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-18,1221.0,4.598,-180.07568696395737,393.0119913397241,1.3035987755449647,False,False,0.0,False,False,0.0,0.0,-0.0009611503911792597,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-19,1210.0,4.671,-180.41629218212822,367.27549921727905,0.9676865394473244,False,False,0.0,False,False,0.0,0.0,-0.012537723456134277,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-20,1256.0,4.7,-180.93650061466778,405.59844711106143,1.4409575729893207,False,False,0.0,False,False,0.0,0.0,0.018193562305925146,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-21,1256.0,4.7,-181.59127595483207,402.52100301228927,1.3873299404645125,False,False,0.0,False,False,0.0,0.0,-0.0014588645362986236,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-22,1256.0,4.7,-182.34162294490932,398.9943721589261,1.327302308180349,False,False,0.0,False,False,0.0,0.0,-0.0016690115761624437,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-23,1244.0,4.69,-183.1217191615651,385.1591371322596,1.1390111549613477,False,False,0.0,False,False,0.0,0.0,-0.006579306723095901,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-24,1215.0,4.659,-183.83649259763885,358.5057809876006,0.7885514604242271,False,False,0.0,False,False,0.0,0.0,-0.01286672967755914,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-25,1220.0,4.643,-184.51323498522527,363.3050499635991,0.8405447279554962,False,False,0.0,False,False,0.0,0.0,0.002311012975648834,0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-26,1220.0,4.643,-185.15073760617688,360.3451252945208,0.7932402400442617,False,False,0.0,False,False,0.0,0.0,-0.0014232768643871686,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-27,1220.0,4.643,-185.74871182985655,357.56873097397613,0.7485301796947441,False,False,0.0,False,False,0.0,0.0,-0.0013332465574449582,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-28,1220.0,4.643,-186.30756573344476,354.973972299616,0.7063736792801973,False,False,0.0,False,False,0.0,0.0,-0.0012444730376924649,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
1993-11-29,1220.0,4.643,-186.82822418968766,352.55655508728023,0.6667002395323479,False,False,0.0,False,False,0.0,0.0,-0.0011580755484548355,-0.0,1.4836921074589815,1.4836921074589815,1.6980607358413309,0.0511
