Date,NG,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_NG_pair,sharpe,CAGR
2007-09-30,6.87,19.83,-0.16476762522083552,3.602657991870832,1.9299110730685765,False,False,0.0,False,False,-1.0,-1.0,-0.005439190201607762,0.005439190201607762,8.247079377993888,8.247079377993888,1.5560964551752645,0.0642
2007-10-01,6.87,20.07,-0.16737641888323193,3.5107552730135354,1.688317994081083,False,False,0.0,False,False,-1.0,-1.0,-0.00898431128691659,0.00898431128691659,8.256063689280806,8.256063689280806,1.5560964551752645,0.0642
2007-10-02,7.05,20.07,-0.17018128111158487,3.6344616880904916,1.9190130070772367,False,False,0.0,False,False,-1.0,-1.0,0.011820358531981252,-0.011820358531981252,8.244243330748825,8.244243330748825,1.5560964551752645,0.0642
2007-10-03,7.427,20.07,-0.173790514495002,3.9390243740853097,2.5026018583665,False,False,0.0,True,False,-1.0,-1.0,0.02790319432978993,-0.02790319432978993,8.216340136419035,8.216340136419035,1.5560964551752645,0.0642
2007-10-04,7.277,20.07,-0.17729693820074524,3.718650450311043,1.9818412779404868,False,False,0.0,False,False,-1.0,-1.0,-0.020338423118116473,0.020338423118116473,8.23667855953715,8.23667855953715,1.5560964551752645,0.0642
2007-10-05,7.412000000000001,20.07,-0.1808952317769708,3.7814326982361965,2.06076984592503,False,False,0.0,True,False,-1.0,-1.0,0.005685475687807269,-0.005685475687807269,8.230993083849345,8.230993083849345,1.5560964551752645,0.0642
2007-10-06,7.073,20.07,-0.18362687629094826,3.3876085928406687,1.231701937112827,False,False,0.0,False,False,-1.0,-1.0,-0.03660622582791064,0.03660622582791064,8.267599309677255,8.267599309677255,1.5560964551752645,0.0642
2007-10-07,7.073,20.07,-0.18581609856558565,3.3436709017886965,1.1238321460956455,False,False,0.0,False,False,-1.0,-1.0,-0.004067427556826388,0.004067427556826388,8.271666737234082,8.271666737234082,1.5560964551752645,0.0642
2007-10-08,7.073,20.07,-0.1876445716559596,3.306973446864891,1.0328597561130122,False,False,0.0,False,False,-1.0,-1.0,-0.0033856781089987294,0.0033856781089987294,8.27505241534308,8.27505241534308,1.5560964551752645,0.0642
2007-10-09,6.846,20.07,-0.1887150060671815,3.0584898282316675,0.5159562619939234,False,False,0.0,False,False,-1.0,-1.0,-0.02336797676584168,0.02336797676584168,8.298420392108923,8.298420392108923,1.5560964551752645,0.0642
2007-10-10,6.863,20.07,-0.18940789740731936,3.0615834990351005,0.5147129198144583,False,False,0.0,False,False,-1.0,-1.0,0.00029009283378543256,-0.00029009283378543256,8.298130299275137,8.298130299275137,1.5560964551752645,0.0642
2007-10-11,7.01,20.07,-0.19021150627075883,3.1924550691458697,0.7767070641172834,False,False,0.0,False,False,-1.0,-1.0,0.012086910832190417,-0.012086910832190417,8.286043388442947,8.286043388442947,1.5560964551752645,0.0642
2007-10-12,6.876,20.07,-0.19073726470325994,3.047903097405573,0.47716617653330023,False,False,0.0,False,False,-1.0,-1.0,-0.013504359410765467,0.013504359410765467,8.299547747853712,8.299547747853712,1.5560964551752645,0.0642
2007-10-13,6.974,20.07,-0.19132121251616452,3.134183264800578,0.6474258430718844,False,False,0.0,False,False,-1.0,-1.0,0.007978697023240588,-0.007978697023240588,8.291569050830471,8.291569050830471,1.5560964551752645,0.0642
2007-10-14,6.974,20.07,-0.1919073805058904,3.12241887324678,0.6146595164364667,False,False,0.0,False,False,-1.0,-1.0,-0.001086721480911991,0.001086721480911991,8.292655772311385,8.292655772311385,1.5560964551752645,0.0642
2007-10-15,6.974,20.07,-0.19246856988339106,3.1111558024403414,0.5818685515366357,False,False,0.0,False,False,-1.0,-1.0,-0.0010393312482036823,0.0010393312482036823,8.293695103559587,8.293695103559587,1.5560964551752645,0.0642
2007-10-16,7.445,20.07,-0.19403086386687382,3.5508005621918426,1.4513312815258619,False,False,0.0,False,False,-1.0,-1.0,0.0387721163352678,-0.0387721163352678,8.254922987224319,8.254922987224319,1.5560964551752645,0.0642
2007-10-17,7.367000000000001,20.07,-0.19583677376980768,3.4365559504399608,1.2006213287012155,False,False,0.0,False,False,-1.0,-1.0,-0.01011242996652246,0.01011242996652246,8.265035417190841,8.265035417190841,1.5560964551752645,0.0642
2007-10-18,7.457999999999998,20.07,-0.19788098429001774,3.4865286452993423,1.2798530343308185,False,False,0.0,False,False,-1.0,-1.0,0.004372266512469011,-0.004372266512469011,8.260663150678372,8.260663150678372,1.5560964551752645,0.0642
2007-10-19,7.374,20.07,-0.19976486070412267,3.3647192456682573,1.0204186320634365,False,False,0.0,False,False,-1.0,-1.0,-0.01070072874946286,0.01070072874946286,8.271363879427835,8.271363879427835,1.5560964551752645,0.0642
2007-10-20,7.041,20.07,-0.20075415417726727,3.011864125662246,0.308341067788961,False,False,0.0,False,False,-1.0,-1.0,-0.03187450669182685,0.03187450669182685,8.303238386119663,8.303238386119663,1.5560964551752645,0.0642
2007-10-21,7.041,20.07,-0.201266361452668,3.0015841256449534,0.2844805650166418,False,False,0.0,False,False,-1.0,-1.0,-0.0009277630130368227,0.0009277630130368227,8.304166149132698,8.304166149132698,1.5560964551752645,0.0642
2007-10-22,7.041,20.07,-0.2015248317607844,2.996396626561057,0.2727893460728563,False,False,0.0,False,False,-1.0,-1.0,-0.000467949186809758,0.000467949186809758,8.304634098319507,8.304634098319507,1.5560964551752645,0.0642
2007-10-23,6.891,20.07,-0.20131877901028045,2.850532105263671,-0.017859635619580295,False,False,0.0,False,True,0.0,0.0,-0.013343543859066005,0.013343543859066005,8.317977642178574,8.317977642178574,1.5560964551752645,0.0642
2007-10-24,6.761,20.07,-0.20061079190508757,2.7347414064648925,-0.24649440634906963,False,False,0.0,False,False,0.0,0.0,-0.010734024571189271,-0.0,8.317977642178574,8.317977642178574,1.5560964551752645,0.0642
2007-10-25,6.972,20.07,-0.20015551400332013,2.954878833953366,0.1898826548706009,False,True,0.0,False,False,0.0,0.0,0.02003230505535215,0.0,8.317977642178574,8.317977642178574,1.5560964551752645,0.0642
2007-10-26,7.188,20.07,-0.20031809942321174,3.16761574457614,0.6058515875586293,False,False,0.0,False,False,0.0,0.0,0.018980158582610016,0.0,8.317977642178574,8.317977642178574,1.5560964551752645,0.0642
2007-10-27,7.218,20.07,-0.20083865361244155,3.1871682219982977,0.6341941198619976,False,False,0.0,False,False,0.0,0.0,0.0017381784889338278,0.0,8.317977642178574,8.317977642178574,1.5560964551752645,0.0642
2007-10-28,7.218,20.07,-0.20150946997526895,3.1737049375963524,0.5967154536571632,False,False,0.0,False,False,0.0,0.0,-0.001195429912584082,-0.0,8.317977642178574,8.317977642178574,1.5560964551752645,0.0642
2007-10-29,7.218,20.07,-0.20222332937987048,3.1593777793459994,0.5566548242368995,False,False,0.0,False,False,0.0,0.0,-0.0012705185976800508,-0.0,8.317977642178574,8.317977642178574,1.5560964551752645,0.0642
2007-10-30,7.269,20.07,-0.20303861398361234,3.1940150173489004,0.6149280873002257,False,False,0.0,False,False,0.0,0.0,0.003053357180556335,0.0,8.317977642178574,8.317977642178574,1.5560964551752645,0.0642
2007-10-31,8.021,20.07,-0.2055211630325663,3.8961902579363956,1.9876170444956403,False,False,0.0,False,False,0.0,0.0,0.05781213895980177,0.0,8.317977642178574,8.317977642178574,1.5560964551752645,0.0642
2007-11-01,8.33,18.7,-0.20986675308694408,4.4054917172741455,2.891827462542792,False,False,0.0,True,False,-1.0,-1.0,0.041560334171520295,0.0,8.317977642178574,8.317977642178574,1.5560964551752645,0.0642
2007-11-02,8.637,18.7,-0.21556601414373033,4.605915535512243,3.1384823303411546,False,False,0.0,False,False,-1.0,-1.0,0.015821162133860287,-0.015821162133860287,8.302156480044715,8.302156480044715,1.5560964551752645,0.0642
2007-11-03,8.418,18.7,-0.2212436976443251,4.28074285405112,2.4504283106330593,False,False,0.0,False,False,-1.0,-1.0,-0.025899324695714786,0.025899324695714786,8.32805580474043,8.32805580474043,1.5560964551752645,0.0642
2007-11-04,8.418,18.7,-0.22669894045658054,4.178729813461944,2.2093986239998626,False,False,0.0,False,False,-1.0,-1.0,-0.008059639960729791,0.008059639960729791,8.336115444701159,8.336115444701159,1.5560964551752645,0.0642
2007-11-05,8.418,18.7,-0.23183915278896822,4.0826078428462935,1.9884213120232777,False,False,0.0,False,False,-1.0,-1.0,-0.007536972864253446,0.007536972864253446,8.343652417565412,8.343652417565412,1.5560964551752645,0.0642
2007-11-06,7.999,18.7,-0.23574127791471167,3.590638102994892,1.0898433519642656,False,False,0.0,False,False,-1.0,-1.0,-0.03965143790721164,0.03965143790721164,8.383303855472624,8.383303855472624,1.5560964551752645,0.0642
2007-11-07,7.862999999999999,18.7,-0.23858929838716583,3.401380120159998,0.7316093314744542,False,False,0.0,False,False,-1.0,-1.0,-0.01535609087177388,0.01535609087177388,8.398659946344399,8.398659946344399,1.5560964551752645,0.0642
2007-11-08,7.624,18.7,-0.24029173389667666,3.130544576132146,0.2131413905852062,False,False,0.0,False,False,-1.0,-1.0,-0.02235085952900516,0.02235085952900516,8.421010805873403,8.421010805873403,1.5560964551752645,0.0642
2007-11-09,7.712999999999999,18.7,-0.24154666313051584,3.1960773994593534,0.3244558638931339,False,False,0.0,False,False,-1.0,-1.0,0.0053584004958715315,-0.0053584004958715315,8.415652405377532,8.415652405377532,1.5560964551752645,0.0642
2007-11-10,7.897,18.7,-0.24292461076725247,3.3543097786523797,0.6155864314554212,False,False,0.0,False,False,-1.0,-1.0,0.012719961379865016,-0.012719961379865016,8.402932443997667,8.402932443997667,1.5560964551752645,0.0642
2007-11-11,7.897,18.7,-0.24430978080739785,3.3284070989016605,0.5534967439573826,False,False,0.0,False,False,-1.0,-1.0,-0.002077934034604713,0.002077934034604713,8.405010378032271,8.405010378032271,1.5560964551752645,0.0642
2007-11-12,7.897,18.7,-0.24564360272687902,3.3034646290073626,0.49253935394083304,False,False,0.0,False,False,-1.0,-1.0,-0.001996909592219963,0.001996909592219963,8.407007287624491,8.407007287624491,1.5560964551752645,0.0642
2007-11-13,7.961,18.7,-0.24703759940260836,3.3413968911712244,0.555876303508891,False,False,0.0,False,False,-1.0,-1.0,0.0030151386094711013,-0.0030151386094711013,8.403992149015021,8.403992149015021,1.5560964551752645,0.0642
2007-11-14,7.949,18.7,-0.24837973981082442,3.304298865537583,0.4692841928367508,False,False,0.0,False,False,-1.0,-1.0,-0.0029457603636569765,0.0029457603636569765,8.406937909378676,8.406937909378676,1.5560964551752645,0.0642
2007-11-15,7.835,18.7,-0.24939259028772262,3.171358561619587,0.18682698286505856,False,False,0.0,False,False,-1.0,-1.0,-0.010636380327686453,0.010636380327686453,8.417574289706364,8.417574289706364,1.5560964551752645,0.0642
2007-11-16,7.7,18.7,-0.2499032474085043,3.0268092734609695,-0.11702008872478929,False,False,0.0,False,True,0.0,0.0,-0.011682458579465385,0.011682458579465385,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-17,8.001,18.7,-0.2508017772655337,3.311006765134519,0.4583007519150061,False,True,0.0,False,False,0.0,0.0,0.022393636685014123,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-18,8.001,18.7,-0.25185873681208926,3.2912416216139304,0.40686467679117927,False,False,0.0,False,False,0.0,0.0,-0.0015549932531325823,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-19,8.001,18.7,-0.25295220744933755,3.2707937206973874,0.35602928262083455,False,False,0.0,False,False,0.0,0.0,-0.0016061243897827347,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-20,7.787000000000001,18.7,-0.2535467402786703,3.045675956788866,-0.11801589276366192,False,False,0.0,False,True,0.0,0.0,-0.01796870540162221,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-21,7.477,18.7,-0.2531802347990774,2.742529609257253,-0.7500625550687585,False,False,0.0,False,False,0.0,0.0,-0.024824721170467884,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-22,7.55,18.7,-0.2525066656488935,2.8281253523656913,-0.5790819946422717,False,False,0.0,False,False,0.0,0.0,0.006974952528947076,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-23,7.55,18.7,-0.2517062643418048,2.8430928568082496,-0.5563802750657333,False,False,0.0,False,False,0.0,0.0,0.0012211485546639088,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-24,7.7,18.7,-0.25120800633900153,3.002410281460672,-0.22532117353547454,False,False,0.0,False,False,0.0,0.0,0.012850677290455848,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-25,7.7,18.7,-0.2508825697343057,3.008495945968483,-0.21360086659670977,False,False,0.0,False,False,0.0,0.0,0.0004911158872462439,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-26,7.7,18.7,-0.25065769356141493,3.012701130401541,-0.2103384894081074,False,False,0.0,False,False,0.0,0.0,0.00033947549641984734,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-27,7.723,18.7,-0.2505440184009104,3.037826855902976,-0.16261490090177796,False,False,0.0,False,False,0.0,0.0,0.002024933502268876,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-28,7.557,18.7,-0.25012133350178123,2.879731063516692,-0.5010758926754594,False,False,0.0,False,False,0.0,0.0,-0.012922373474628556,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-29,7.2029999999999985,18.7,-0.24877139580335006,2.550974898477352,-1.2073988730103942,False,False,0.0,False,False,0.0,0.0,-0.027731376544880934,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-11-30,7.452000000000001,18.7,-0.24756571283089115,2.8225211700623367,-0.6445949491315961,False,False,0.0,False,False,0.0,0.0,0.022476244457102244,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-01,7.302,19.22,-0.24583839446803676,2.5769860583243336,-1.1834818941445424,False,False,0.0,False,False,0.0,0.0,-0.02041530116525282,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-02,7.302,19.22,-0.24392208035323698,2.6138176156107855,-1.1101585978995538,False,False,0.0,False,False,0.0,0.0,0.0030718095943565705,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-03,7.302,19.22,-0.2419963704659721,2.650829759644016,-1.0291390988208853,False,False,0.0,False,False,0.0,0.0,0.003096429088600366,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-04,7.213999999999999,19.22,-0.2399516166640167,2.6021299277175975,-1.1315567670032618,False,False,0.0,False,False,0.0,0.0,-0.004118076017134812,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-05,7.155,19.22,-0.2378041291716493,2.584404637320901,-1.1647113876416335,False,False,0.0,False,False,0.0,0.0,-0.0015116750875706947,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-06,7.185,19.22,-0.23576894805611184,2.65352081836153,-1.0028858654770432,False,False,0.0,False,False,0.0,0.0,0.0058990572141283375,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-07,7.33,19.22,-0.23420899920968058,2.8285030351899394,-0.6300628252381126,False,False,0.0,False,False,0.0,0.0,0.014789524719386896,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-08,7.155,19.22,-0.23255835700175168,2.6852283784263333,-0.9361784678884976,False,False,0.0,False,False,0.0,0.0,-0.0123249437862256,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-09,7.155,19.22,-0.2309352565178425,2.7164243697270676,-0.872325684473697,False,False,0.0,False,False,0.0,0.0,0.002690799827041784,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-10,7.155,19.22,-0.2293971995006748,2.745985825597031,-0.8120466539624855,False,False,0.0,False,False,0.0,0.0,0.0025563316876070405,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-11,7.032,19.22,-0.22769147224326894,2.655769903484371,-1.00768878091782,False,False,0.0,False,False,0.0,0.0,-0.007907968313175417,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-12,7.085,19.22,-0.22609634221214361,2.7394283026826,-0.8277298586663634,False,False,0.0,False,False,0.0,0.0,0.007318828962672306,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-13,7.407999999999999,19.22,-0.22535277118144,3.076719737892722,-0.09995445461167507,False,False,0.0,False,False,0.0,0.0,0.0287318666629717,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-14,7.193,19.22,-0.224581912761754,2.8765356367190886,-0.5358348086554048,False,False,0.0,False,False,0.0,0.0,-0.01739299891420562,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-15,7.025,19.22,-0.223453712556407,2.7302196446658584,-0.849979469169002,False,False,0.0,False,False,0.0,0.0,-0.012925691794389167,-0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-16,7.025,19.22,-0.22219684706354034,2.7543765994387552,-0.7875624573591647,False,False,0.0,False,False,0.0,0.0,0.0021386119133271144,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-17,7.025,19.22,-0.22093057653956935,2.7787143189094774,-0.7234753089499126,False,False,0.0,False,False,0.0,0.0,0.002159267377239207,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-18,7.035,19.22,-0.2197369612377564,2.811655605010322,-0.641948444656416,False,False,0.0,False,False,0.0,0.0,0.00292594407713308,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-19,7.141,19.22,-0.2188685807716297,2.9343458775692772,-0.368953268222358,False,False,0.0,False,False,0.0,0.0,0.010811950314597227,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
2007-12-20,7.1789999999999985,19.22,-0.21828452668065546,2.9835713971978013,-0.2566745129982977,False,False,0.0,False,False,0.0,0.0,0.004327735603034767,0.0,8.42925674828583,8.42925674828583,1.5560964551752645,0.0642
