Date,CT,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_CT_pair,sharpe,CAGR
2008-01-11,68.64,20.6,-1.6356295662757327,34.9460309347199,-0.8361933145563678,False,False,0.0,False,True,0.0,0.0,-0.019792632126595395,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-12,71.64,20.6,-1.6379114968730848,37.89902316441445,0.6326617544298956,False,True,0.0,False,False,0.0,0.0,0.028022061650669484,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-13,71.64,20.6,-1.6422159872492077,37.810350662666316,0.5859720550583536,False,False,0.0,False,False,0.0,0.0,-0.0008407395142134737,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-14,71.64,20.6,-1.6472869248103925,37.70588934890591,0.5316681397622414,False,False,0.0,False,False,0.0,0.0,-0.0009894595665184565,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-15,73.04,20.6,-1.6556123455525913,38.934385681616625,1.1348810466256751,False,False,0.0,False,False,0.0,0.0,0.01146567071854414,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-16,73.5,20.6,-1.6661313981644132,39.177693197813085,1.2466872080520703,False,False,0.0,False,False,0.0,0.0,0.002256560107203388,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-17,73.03,20.6,-1.676165999531971,38.50098040964139,0.9056547838556255,False,False,0.0,False,False,0.0,0.0,-0.00629154849820099,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-18,73.65,20.6,-1.6868789633334018,38.900293355331925,1.0958896548163275,False,False,0.0,False,False,0.0,0.0,0.003683708729945843,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-19,72.52,20.6,-1.6949179753106653,37.60468970860029,0.4524354949836366,False,False,0.0,False,False,0.0,0.0,-0.01205938385822626,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-20,72.52,20.6,-1.7013080320161027,37.473054540468276,0.3844356686989048,False,False,0.0,False,False,0.0,0.0,-0.0012237511028100855,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-21,72.52,20.6,-1.706616042186059,37.36370953096718,0.3277127332140249,False,False,0.0,False,False,0.0,0.0,-0.0010154975531270279,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-22,72.52,20.6,-1.7111633469271859,37.270035053299964,0.27895686814549336,False,False,0.0,False,False,0.0,0.0,-0.0008692076471727814,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-23,71.61,20.6,-1.7131336308434801,36.3194472046243,-0.19200469363452835,False,False,0.0,False,True,0.0,0.0,-0.008892263171877449,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-24,68.61,20.6,-1.7071790312745745,33.44211195574376,-1.6077061985786192,False,False,0.0,False,False,0.0,0.0,-0.027725899062943905,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-25,70.15,20.6,-1.701100415701134,35.10733143655664,-0.7871967511839871,False,False,0.0,False,False,0.0,0.0,0.015830185730182893,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-26,69.7,20.6,-1.6942510262102788,34.798428860068256,-0.9384425636933686,False,False,0.0,False,False,0.0,0.0,-0.0029531351500939537,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-27,69.7,20.6,-1.687345970589783,34.94067300585047,-0.8697162080223608,False,False,0.0,False,False,0.0,0.0,0.001361717999486836,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-28,69.7,20.6,-1.6807287000590643,35.076988778783274,-0.8035151219775194,False,False,0.0,False,False,0.0,0.0,0.001306670228716332,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-29,70.16,20.6,-1.6755586247795053,35.643492329542184,-0.5257445765508111,False,False,0.0,False,False,0.0,0.0,0.005411945462895781,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-30,70.06,20.6,-1.671094576349599,35.63545172719826,-0.5312726482115545,False,False,0.0,False,False,0.0,0.0,-7.695494192052002e-05,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-01-31,70.43,20.6,-1.667980671687485,36.06959816323781,-0.3205335493848084,False,False,0.0,False,False,0.0,0.0,0.004142998103164532,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-01,69.7,19.32,-1.6687092768376355,37.46053677149688,0.36413097108603215,False,True,0.0,False,False,0.0,0.0,0.01364475115138876,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-02,70.08,19.32,-1.67197554548595,37.77743246121145,0.5171489496674907,False,False,0.0,False,False,0.0,0.0,0.003095211395187024,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-03,70.08,19.32,-1.6763162743816846,37.69356957894585,0.47042040775316213,False,False,0.0,False,False,0.0,0.0,-0.0008184425076680286,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-04,70.08,19.32,-1.681004425339507,37.60299450244072,0.4211081810971918,False,False,0.0,False,False,0.0,0.0,-0.0008831681079775752,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-05,70.79,19.32,-1.6871741470970398,38.1937954780852,0.711191758728254,False,False,0.0,False,False,0.0,0.0,0.005714504932031282,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-06,69.93,19.32,-1.692002380361822,37.2405140114096,0.23142053940759025,False,False,0.0,False,False,0.0,0.0,-0.009289478089780992,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-07,70.56,19.32,-1.6973210595491781,37.76775712950988,0.49121688946497927,False,False,0.0,False,False,0.0,0.0,0.0051014192189420045,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-08,70.14,19.32,-1.7017717007068003,37.261770742344616,0.23489044411598864,False,False,0.0,False,False,0.0,0.0,-0.004911619922137857,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-09,70.82,19.32,-1.7070718624293268,37.839371617865396,0.5203044896138124,False,False,0.0,False,False,0.0,0.0,0.005564521954475877,0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-10,70.82,19.32,-1.71257432004604,37.7330641367105,0.46340967021823554,False,False,0.0,False,False,0.0,0.0,-0.0010231028397831104,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-11,70.82,19.32,-1.7179519111349286,37.62916907687317,0.40799491753120026,False,False,0.0,False,False,0.0,0.0,-0.0009988869324015143,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-12,69.01,19.32,-1.7191395183134357,35.79622450618443,-0.5112677882381846,False,False,0.0,False,True,0.0,0.0,-0.017930707037910467,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
2008-02-13,68.8,19.32,-1.717760768361016,35.61286195526517,-0.6029114672040345,False,False,0.0,False,False,0.0,0.0,-0.0017978987785580787,-0.0,5.049334810723599,5.049334810723599,1.858755449607573,0.0497
