Date,CT,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_CT_pair,sharpe,CAGR
1996-09-10,72.85,72.0,-1.0356631978247206,-1.7177502433798963,-1.092352859459247,False,False,0.0,False,False,0.0,0.0,-0.005976135862449823,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-11,73.07,72.32,-1.0319315645911302,-1.5592907512305345,-0.7437777144697562,False,False,0.0,False,False,0.0,0.0,0.0010728520857710459,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-12,76.07,72.72,-1.0314722823840077,1.0613356250349568,1.942345240676563,False,True,0.0,False,False,0.0,0.0,0.01734610500501453,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-13,75.96,73.17,-1.030822594898833,0.5347107312523889,1.2775000540771504,False,False,0.0,False,False,0.0,0.0,-0.0034787058658498453,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-14,75.85,73.27,-1.0299611605137438,0.38474576915798764,0.8855257630167387,False,False,0.0,False,False,0.0,0.0,-0.000991076298663314,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-15,75.85,73.27,-1.0291456021966838,0.44450172704897284,0.7348975948144932,False,False,0.0,False,False,0.0,0.0,0.0003950663517907392,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-16,75.85,73.27,-1.0284049930164285,0.49876616168627663,0.6090241287339123,False,False,0.0,False,False,0.0,0.0,0.0003588888348314088,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-17,75.48,72.95,-1.0276900657225707,0.5100097055384651,0.4692140832273067,False,False,0.0,False,False,0.0,0.0,7.473276555340804e-05,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-18,74.05,73.0,-1.0253616007610418,-0.8013968555560496,-1.085855478957424,False,False,0.0,False,True,0.0,0.0,-0.008807214631885983,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-19,74.45,72.82,-1.0236821476859501,-0.09453399449087385,-0.7495722528523365,False,False,0.0,False,False,0.0,0.0,0.004744220087236973,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-20,75.28,72.5,-1.0235330931477378,1.073850746789006,1.3682449212075094,False,True,0.0,False,False,0.0,0.0,0.007816006680998792,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-21,75.39,71.95,-1.024352207612745,1.6878586622629967,1.6640147275280242,False,False,0.0,False,False,0.0,0.0,0.004118311736385116,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-22,75.39,71.95,-1.025228559270029,1.6248051605214187,1.1979645565497854,False,False,0.0,False,False,0.0,0.0,-0.000422737550706407,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-23,75.39,71.95,-1.0260411699450465,1.566337822453903,0.8989966842937595,False,False,0.0,False,False,0.0,0.0,-0.0003918363587775667,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-24,76.1,71.6,-1.027989491007894,2.4959524438347955,1.3824907889467488,False,False,0.0,False,False,0.0,0.0,0.006209682614173304,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-25,77.22,72.72,-1.0298899644841828,2.326401782710221,0.9526800003100232,False,False,0.0,False,False,0.0,0.0,-0.0011146318482478904,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-26,77.21,73.17,-1.0310910523875412,1.765067696803598,0.26111433242512,False,False,0.0,False,False,0.0,0.0,-0.0036771434596802022,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-27,76.84,73.1,-1.031765906526527,1.4179122329108793,-0.7038939397573519,False,False,0.0,False,True,0.0,0.0,-0.0022799862328418377,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-28,76.19,73.35,-1.0312925611825872,0.5446906372572329,-1.9110654995898335,False,False,0.0,False,False,0.0,0.0,-0.0057511101951093135,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-29,76.19,73.35,-1.030712868619484,0.5872110867608598,-1.348127642548958,False,False,0.0,False,False,0.0,0.0,0.00028012166986358277,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-09-30,76.19,73.35,-1.0301681273561132,0.6271678584291038,-1.0178624981956217,False,False,0.0,False,False,0.0,0.0,0.00026330165377716464,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-01,75.68,73.32,-1.029133828037915,0.22390772826008742,-1.1685381355166335,False,False,0.0,False,False,0.0,0.0,-0.00266819211816038,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-02,76.16,73.62,-1.028316477085998,0.45534095692882204,-0.7177545742873933,False,False,0.0,False,False,0.0,0.0,0.0015239439519835654,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-03,77.75,73.5,-1.0295209595366255,2.080209474058023,1.6199183799435588,False,True,0.0,False,False,0.0,0.0,0.010590996843099259,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-04,76.79,72.12,-1.0313988246490458,2.405516766310825,1.6599362073451964,False,False,0.0,False,False,0.0,0.0,0.00215186640823461,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-05,76.73,71.92,-1.0333755145842969,2.409632991097368,1.307798485338177,False,False,0.0,False,False,0.0,0.0,2.7250677161878994e-05,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-06,76.73,71.92,-1.0352063873756028,2.27795661994665,0.9079714801969788,False,False,0.0,False,False,0.0,0.0,-0.0008709789086505425,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-07,76.73,71.92,-1.036871856631811,2.1581760710401596,0.6024483998470946,False,False,0.0,False,False,0.0,0.0,-0.0007916662588464934,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-08,77.65,72.2,-1.0390919912783703,2.6275582297016626,0.851569112494285,False,False,0.0,False,False,0.0,0.0,0.0030744393239462743,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-09,75.85,72.02,-1.0393839754671939,0.9935660868526952,-1.2052170065908872,False,False,0.0,False,True,0.0,0.0,-0.010842218878263973,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-10,76.23,71.42,-1.0405398190849369,1.9146461209538046,-0.3863152991092085,False,False,0.0,False,False,0.0,0.0,0.00611828934183608,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-11,76.65,71.27,-1.0423645183261532,2.360680778895073,0.42669864995737555,False,True,0.0,False,False,0.0,0.0,0.0029550594254893277,0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-12,74.45,71.35,-1.0415476444758802,0.13557556664595438,-2.0134658836969437,True,False,1.0,False,True,0.0,1.0,-0.014957240084278067,-0.0,1.5722744595824176,1.5722744595824176,1.3939909657234553,0.0371
1996-10-13,74.45,71.35,-1.0404580006813031,0.21332165138903747,-1.3779675207133175,False,False,1.0,False,False,0.0,1.0,0.0005228853425644463,0.0005228853425644463,1.5727973449249821,1.5727973449249821,1.3939909657234553,0.0371
1996-10-14,74.45,71.35,-1.0394205503654639,0.2873437314241585,-1.0036391739704191,False,False,1.0,False,False,0.0,1.0,0.0004980873223970022,0.0004980873223970022,1.573295432247379,1.573295432247379,1.3939909657234553,0.0371
1996-10-15,74.55,70.65,-1.0394109402698064,1.1156170699381676,-0.09117533256117259,False,False,1.0,False,False,0.0,1.0,0.005597032079428647,0.005597032079428647,1.5788924643268079,1.5788924643268079,1.3939909657234553,0.0371
1996-10-16,75.17,70.37,-1.0405686746963112,1.9451823616205814,0.9428535841667046,False,True,0.0,False,False,0.0,0.0,0.00559025783301925,0.00559025783301925,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-17,74.4,70.92,-1.0402601204080117,0.6247522606638114,-0.5045698761470621,False,False,0.0,False,True,0.0,0.0,-0.008911273111414778,-0.0,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-18,74.04,71.4,-1.038809203352754,-0.13097711938664247,-1.0444826076856686,False,False,0.0,False,False,0.0,0.0,-0.005099010847500857,-0.0,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-19,72.85,71.92,-1.0353602033751972,-1.6131058267441887,-1.888190882623329,False,False,0.0,False,False,0.0,0.0,-0.010061078401949428,-0.0,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-20,72.85,71.92,-1.03193601461072,-1.3668381708029784,-1.2630206781212827,False,False,0.0,False,False,0.0,0.0,0.0016745287993150148,0.0,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-21,72.85,71.92,-1.0287959640307343,-1.1410057330904095,-0.8713291166316841,False,False,0.0,False,False,0.0,0.0,0.001537938511011423,0.0,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-22,73.28,71.67,-1.0267310490575903,-0.3058142859574957,-0.15553157504727078,False,False,0.0,False,False,0.0,0.0,0.005686765509002255,0.0,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-23,74.33,72.27,-1.0254668441795358,0.21951117114494423,0.3739697527097697,False,True,0.0,False,False,0.0,0.0,0.0035389634003975537,0.0,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-24,74.53,72.77,-1.0240555840620165,0.009475147807066264,0.5824245988148318,False,False,0.0,False,False,0.0,0.0,-0.0014091599043087016,-0.0,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-25,73.7,73.0,-1.0215345645463558,-0.8720232118839704,-0.3227027715076524,False,False,0.0,False,True,0.0,0.0,-0.005945142856999774,-0.0,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-26,74.11,65.8,-1.027904246350234,6.473900590154614,2.3967774009634844,False,True,0.0,True,False,-1.0,-1.0,0.05182452168082977,0.0,1.584482722159827,1.584482722159827,1.3939909657234553,0.0371
1996-10-27,74.11,65.8,-1.0349873604833135,6.007831680197967,1.5226104607135609,False,False,0.0,False,False,-1.0,-1.0,-0.0032772786988843772,0.0032772786988843772,1.5877600008587114,1.5877600008587114,1.3939909657234553,0.0371
1996-10-28,74.11,65.8,-1.0416695498229491,5.568143621649952,1.0611125614604577,False,False,0.0,False,False,-1.0,-1.0,-0.0030822456132771734,0.0030822456132771734,1.5908422464719885,1.5908422464719885,1.3939909657234553,0.0371
1996-10-29,74.3,66.67,-1.0469965568525927,4.496739554637642,0.5610028173392223,False,False,0.0,False,False,-1.0,-1.0,-0.007434974501625098,0.007434974501625098,1.5982772209736136,1.5982772209736136,1.3939909657234553,0.0371
1996-10-30,74.45,66.67,-1.0519243534937708,4.318203352570308,0.34754983973180265,False,False,0.0,False,False,-1.0,-1.0,-0.0012348456459059267,0.0012348456459059267,1.5995120666195195,1.5995120666195195,1.3939909657234553,0.0371
1996-10-31,74.76,66.85,-1.0565735001561987,4.1280615145581265,0.13248005315741368,False,False,0.0,False,False,-1.0,-1.0,-0.0013077880382702238,0.0013077880382702238,1.6008198546577899,1.6008198546577899,1.3939909657234553,0.0371
1996-11-01,73.84,66.67,-1.0599860126861609,3.1707325342136556,-0.4298138438233816,False,False,0.0,False,True,0.0,0.0,-0.006624689178298724,0.006624689178298724,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-02,74.33,67.12,-1.062988484411898,2.982212926273405,-1.3022245203252483,False,False,0.0,False,False,0.0,0.0,-0.0012940861590987917,-0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-03,74.33,67.12,-1.0657051620492002,2.7998695232576836,-1.1728990927852783,False,False,0.0,False,False,0.0,0.0,-0.0012501250507574214,-0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-04,74.33,67.12,-1.0681739208943843,2.6341664295689213,-1.0971330362146285,False,False,0.0,False,False,0.0,0.0,-0.0011347519109270515,-0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-05,74.45,67.22,-1.0704335218039163,2.4954586643407595,-1.0931817823044827,False,False,0.0,False,False,0.0,0.0,-0.0009474280234938128,-0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-06,74.23,67.02,-1.0724820176485501,2.3522551771941806,-1.0298723691697806,False,False,0.0,False,False,0.0,0.0,-0.0009801224933028074,-0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-07,73.45,67.07,-1.073360251172935,1.459727953831262,-1.703442187240218,False,False,0.0,False,False,0.0,0.0,-0.006136726855678555,-0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-08,73.59,66.57,-1.0748061060346692,2.0401575212720786,-0.8235912503701235,False,False,0.0,False,False,0.0,0.0,0.003999105673040026,0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-09,73.41,66.72,-1.0758165610278194,1.6315190482238933,-1.2228201951533115,False,False,0.0,False,False,0.0,0.0,-0.002814537836399799,-0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-10,73.41,66.72,-1.0766877118453246,1.5733958656799416,-1.055222706229858,False,False,0.0,False,False,0.0,0.0,-0.0004001689601651612,-0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-11,73.41,66.72,-1.077471567030026,1.521097047756669,-0.9248087422412474,False,False,0.0,False,False,0.0,0.0,-0.00035993952370350746,-0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-12,72.78,67.52,-1.0764122793409108,0.10064289890171096,-2.0930824787918114,True,False,1.0,False,False,0.0,1.0,-0.009765299236595023,-0.0,1.6074445438360887,1.6074445438360887,1.3939909657234553,0.0371
1996-11-13,72.65,67.67,-1.0748325153889464,-0.08391631636999364,-1.6241191126075452,False,False,1.0,False,False,0.0,1.0,-0.001269461023942189,-0.001269461023942189,1.6061750828121464,1.6061750828121464,1.3939909657234553,0.0371
1996-11-14,73.08,67.8,-1.0736507687771364,0.2864778769101548,-0.9464455974486098,False,False,1.0,False,False,0.0,1.0,0.002539146158187675,0.002539146158187675,1.608714228970334,1.608714228970334,1.3939909657234553,0.0371
1996-11-15,73.74,68.57,-1.0724227931550532,0.20396907335801018,-0.8228355555627572,False,False,1.0,False,False,0.0,1.0,-0.0005602323951359212,-0.0005602323951359212,1.608153996575198,1.608153996575198,1.3939909657234553,0.0371
1996-11-16,73.42,68.9,-1.070491003333868,-0.33683012970350035,-1.1569334697849218,False,False,1.0,False,False,0.0,1.0,-0.0036744860083269687,-0.0036744860083269687,1.604479510566871,1.604479510566871,1.3939909657234553,0.0371
1996-11-17,73.42,68.9,-1.0686205375858988,-0.20795503966843398,-0.7886296023727589,False,False,1.0,False,False,0.0,1.0,0.0008764153843574386,0.0008764153843574386,1.6053559259512284,1.6053559259512284,1.3939909657234553,0.0371
1996-11-18,73.42,68.9,-1.066913056082308,-0.09030956407102053,-0.45384268326530336,False,False,1.0,False,False,0.0,1.0,0.0008006889521056409,0.0008006889521056409,1.6061566149033342,1.6061566149033342,1.3939909657234553,0.0371
1996-11-19,74.07,68.07,-1.0671829998706532,1.4268531988046362,2.291930605396123,False,True,0.0,True,False,-1.0,-1.0,0.01034101439410538,0.01034101439410538,1.6164976292974396,1.6164976292974396,1.3939909657234553,0.0371
1996-11-20,74.1,67.75,-1.0681459158554294,1.7331142007946596,1.7517076308994286,False,False,0.0,False,False,-1.0,-1.0,0.0020909914232073133,-0.0020909914232073133,1.6144066378742323,1.6144066378742323,1.3939909657234553,0.0371
1996-11-21,74.23,67.27,-1.0698888181108102,2.2585792056858054,1.604789914447053,False,False,0.0,False,False,-1.0,-1.0,0.003594116952053459,-0.003594116952053459,1.6108125209221789,1.6108125209221789,1.3939909657234553,0.0371
1996-11-22,75.73,66.52,-1.0743288659547037,4.2656438366931155,1.9474535999183022,False,False,0.0,False,False,-1.0,-1.0,0.013635472740412297,-0.013635472740412297,1.5971770481817664,1.5971770481817664,1.3939909657234553,0.0371
1996-11-23,75.1,66.97,-1.0774839328439727,2.9409010174391454,0.8712299967735418,False,False,0.0,False,False,-1.0,-1.0,-0.00899599976101207,0.00899599976101207,1.6061730479427785,1.6061730479427785,1.3939909657234553,0.0371
1996-11-24,75.1,66.97,-1.080210539266463,2.75830018532497,0.5736379132064341,False,False,0.0,False,False,-1.0,-1.0,-0.001238461251760482,0.001238461251760482,1.607411509194539,1.607411509194539,1.3939909657234553,0.0371
1996-11-25,75.1,66.97,-1.082662344969976,2.5941027573607016,0.28146674144904305,False,False,0.0,False,False,-1.0,-1.0,-0.0011124042537023788,0.0011124042537023788,1.6085239134482414,1.6085239134482414,1.3939909657234553,0.0371
1996-11-26,74.9,65.82,-1.086124956901814,3.411255336722604,0.8121516433475656,False,False,0.0,False,False,-1.0,-1.0,0.005582072455375667,-0.005582072455375667,1.6029418409928657,1.6029418409928657,1.3939909657234553,0.0371
1996-11-27,75.15,66.1,-1.089401260700882,3.1405766676717093,0.33143415511429014,False,False,0.0,False,False,-1.0,-1.0,-0.001839356684890132,0.001839356684890132,1.604781197677756,1.604781197677756,1.3939909657234553,0.0371
1996-11-28,76.07,66.8,-1.0925844450277937,3.085359072143376,0.047265142881830126,False,False,0.0,False,False,-1.0,-1.0,-0.00037045203815598625,0.00037045203815598625,1.605151649715912,1.605151649715912,1.3939909657234553,0.0371
1996-11-29,76.07,66.8,-1.0955024757708558,2.8904346185068306,-0.4723574078219092,False,False,0.0,False,True,0.0,0.0,-0.0013060302932092563,0.0013060302932092563,1.6064576800091213,1.6064576800091213,1.3939909657234553,0.0371
1996-11-30,76.07,67.02,-1.0978640861331115,2.491148947358866,-1.4043934804146112,False,False,0.0,False,False,0.0,0.0,-0.002668150596141297,-0.0,1.6064576800091213,1.6064576800091213,1.3939909657234553,0.0371
1996-12-01,76.07,67.02,-1.0999581915281602,2.3508020037827038,-1.3592895629377315,False,False,0.0,False,False,0.0,0.0,-0.0009369630484282747,-0.0,1.6064576800091213,1.6064576800091213,1.3939909657234553,0.0371
1996-12-02,76.07,67.02,-1.1018471684345401,2.2242027715171133,-1.3025970480600393,False,False,0.0,False,False,0.0,0.0,-0.0008444689259307595,-0.0,1.6064576800091213,1.6064576800091213,1.3939909657234553,0.0371
1996-12-03,76.49,67.15,-1.1038863509920358,2.3640315308847875,-0.8594100502093135,False,False,0.0,False,False,0.0,0.0,0.0009283793796163581,0.0,1.6064576800091213,1.6064576800091213,1.3939909657234553,0.0371
1996-12-04,75.78,66.92,-1.1052393441277184,1.817383090973081,-1.5879347022020203,False,False,0.0,False,False,0.0,0.0,-0.0036505869283946835,-0.0,1.6064576800091213,1.6064576800091213,1.3939909657234553,0.0371
1996-12-05,74.75,65.9,-1.106503607397291,1.83141227251852,-1.2250177203125403,False,False,0.0,False,False,0.0,0.0,9.500450814447729e-05,0.0,1.6064576800091213,1.6064576800091213,1.3939909657234553,0.0371
1996-12-06,75.6,66.42,-1.1079853867145921,2.0076106144167767,-0.6631378629075302,False,False,0.0,False,False,0.0,0.0,0.0011810142770947744,0.0,1.6064576800091213,1.6064576800091213,1.3939909657234553,0.0371
1996-12-07,76.11,65.42,-1.1113177733134978,3.4075912698309736,2.153459925139302,False,True,0.0,True,False,-1.0,-1.0,0.009407687620678748,0.0,1.6064576800091213,1.6064576800091213,1.3939909657234553,0.0371
1996-12-08,76.11,65.42,-1.1146598199926538,3.188954576080576,1.3247658981505772,False,False,0.0,False,False,-1.0,-1.0,-0.0014670546873537971,0.0014670546873537971,1.607924734696475,1.607924734696475,1.3939909657234553,0.0371
1996-12-09,76.11,65.42,-1.1177459364640765,2.987060836520115,0.8066686319857149,False,False,0.0,False,False,-1.0,-1.0,-0.0013528765210426691,0.0013528765210426691,1.6092776112175176,1.6092776112175176,1.3939909657234553,0.0371
1996-12-10,77.4,65.52,-1.1219721355499133,3.888385678769694,1.5230477533327107,False,False,0.0,False,False,-1.0,-1.0,0.0059725346276597365,-0.0059725346276597365,1.6033050765898578,1.6033050765898578,1.3939909657234553,0.0371
1996-12-11,77.55,65.65,-1.1260396231555103,3.6254987398407366,0.9302428740504792,False,False,0.0,False,False,-1.0,-1.0,-0.0017355194223577354,0.0017355194223577354,1.6050405960122154,1.6050405960122154,1.3939909657234553,0.0371
1996-12-12,77.13,65.82,-1.129030152923759,2.817235334558191,-0.20740729549589107,False,False,0.0,False,True,0.0,0.0,-0.005337088285915224,0.005337088285915224,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-13,77.38,66.77,-1.1306381849811655,1.8872883888075762,-1.5112334811456547,False,False,0.0,False,False,0.0,0.0,-0.006083145487180132,-0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-14,77.08,66.87,-1.1314186579996048,1.422034339566423,-1.740389826260589,False,False,0.0,False,False,0.0,0.0,-0.003046093007913331,-0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-15,77.08,66.87,-1.132016242016149,1.3820738963801062,-1.3041609912801535,False,False,0.0,False,False,0.0,0.0,-0.00026155901055505907,-0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-16,77.08,66.87,-1.1325390625165754,1.3471128895165947,-1.029483319496525,False,False,0.0,False,False,0.0,0.0,-0.00022878310543426105,-0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-17,76.82,66.97,-1.1325602528239125,0.9724398683825797,-1.0623662568137782,False,False,0.0,False,False,0.0,0.0,-0.0024541757319695343,-0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-18,76.55,66.72,-1.132523174803884,0.9880537770848576,-0.86540319685201,False,False,0.0,False,False,0.0,0.0,0.00010264748489508042,0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-19,76.65,66.55,-1.1328320488322259,1.2600271502153788,-0.41537150185213095,False,False,0.0,False,False,0.0,0.0,0.0017888280827255251,0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-20,76.94,66.7,-1.1333102991506039,1.3482030466547172,0.07801287119668386,False,True,0.0,False,False,0.0,0.0,0.0005780820668251137,0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-21,77.18,66.62,-1.1341717000022729,1.6214813458485793,1.5023462929503981,False,False,0.0,False,False,0.0,0.0,0.0017891904517723584,0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-22,77.18,66.62,-1.135019342053925,1.5650114323675268,1.077807215111456,False,False,0.0,False,False,0.0,0.0,-0.00036957961782926456,-0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-23,77.18,66.62,-1.1357971379616716,1.5131946689934352,0.7568073610208321,False,False,0.0,False,False,0.0,0.0,-0.00033901109847782996,-0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-24,76.95,64.8,-1.1387104942049784,3.161559975517406,2.3145328502835647,False,False,0.0,True,False,-1.0,-1.0,0.010935268444175533,0.0,1.6103776842981308,1.6103776842981308,1.3939909657234553,0.0371
1996-12-25,76.95,64.95,-1.1415052397634236,2.8092346773656374,1.3252888844299633,False,False,0.0,False,False,-1.0,-1.0,-0.0023318784400848357,0.0023318784400848357,1.6127095627382155,1.6127095627382155,1.3939909657234553,0.0371
1996-12-26,76.95,64.95,-1.144068395510798,2.6427577115736653,0.8678074434938043,False,False,0.0,False,False,-1.0,-1.0,-0.0011006214530509806,0.0011006214530509806,1.6138101841912667,1.6138101841912667,1.3939909657234553,0.0371
1996-12-27,76.74,65.02,-1.1460504694094182,2.223798478999626,0.16321945187743483,False,False,0.0,False,False,-1.0,-1.0,-0.0027698648277629198,0.0027698648277629198,1.6165800490190294,1.6165800490190294,1.3939909657234553,0.0371
1996-12-28,76.38,64.8,-1.1476642553341723,2.0113562543456425,-0.2913576518083215,False,False,0.0,False,True,0.0,0.0,-0.001409247999686284,0.001409247999686284,1.6179892970187157,1.6179892970187157,1.3939909657234553,0.0371
1996-12-29,76.38,64.8,-1.1490998622845687,1.9183289239599475,-0.5252882976124983,False,False,0.0,False,False,0.0,0.0,-0.0006167216905121626,-0.0,1.6179892970187157,1.6179892970187157,1.3939909657234553,0.0371
1996-12-30,76.38,64.8,-1.1503984181563491,1.8341825034685684,-0.7707894793289003,False,False,0.0,False,False,0.0,0.0,-0.0005575349657676227,-0.0,1.6179892970187157,1.6179892970187157,1.3939909657234553,0.0371
1996-12-31,75.6,65.87,-1.149138563760918,-0.09375719493166912,-2.1801669207690995,True,False,1.0,False,False,0.0,1.0,-0.012743022145429432,-0.0,1.6179892970187157,1.6179892970187157,1.3939909657234553,0.0371
1997-01-01,76.43,64.97,-1.1498631718467136,1.72338972511902,-0.18073798471717475,False,False,1.0,False,False,0.0,1.0,0.012023208121088185,0.012023208121088185,1.630012505139804,1.630012505139804,1.3939909657234553,0.0371
1997-01-02,76.43,64.97,-1.1508228746461697,1.661037834238357,-0.0982992296966228,False,False,1.0,False,False,0.0,1.0,-0.00041238306128256203,-0.00041238306128256203,1.6296001220785215,1.6296001220785215,1.3939909657234553,0.0371
1997-01-03,76.55,64.8,-1.1521254823723117,1.8922687422741973,0.3396403313453076,False,True,0.0,False,False,0.0,0.0,0.0015292267539000312,0.0015292267539000312,1.6311293488324212,1.6311293488324212,1.3939909657234553,0.0371
1997-01-04,75.43,65.02,-1.1517084231404537,0.5459183274077049,-1.1503953263938327,False,False,0.0,False,True,0.0,0.0,-0.008956914747342537,-0.0,1.6311293488324212,1.6311293488324212,1.3939909657234553,0.0371
1997-01-05,75.43,65.02,-1.1510700954899598,0.5874223912428249,-0.8530514040081164,False,False,0.0,False,False,0.0,0.0,0.0002761918674422299,0.0,1.6311293488324212,1.6311293488324212,1.3939909657234553,0.0371
1997-01-06,75.43,65.02,-1.1504492320070543,0.6277909349013413,-0.6143707611403656,False,False,0.0,False,False,0.0,0.0,0.00026870764871082917,0.0,1.6311293488324212,1.6311293488324212,1.3939909657234553,0.0371
1997-01-07,75.6,65.35,-1.149624804389468,0.4720190331482712,-0.6255021183576109,False,False,0.0,False,False,0.0,0.0,-0.0010334637321741055,-0.0,1.6311293488324212,1.6311293488324212,1.3939909657234553,0.0371
1997-01-08,75.13,64.32,-1.1497046767254493,1.1809951930191005,0.15763244328207443,False,True,0.0,False,False,0.0,0.0,0.004755707624885018,0.0,1.6311293488324212,1.6311293488324212,1.3939909657234553,0.0371
1997-01-09,75.35,64.27,-1.150250398852719,1.4234068657357426,0.6651272050080524,False,False,0.0,False,False,0.0,0.0,0.0016239094664935788,0.0,1.6311293488324212,1.6311293488324212,1.3939909657234553,0.0371
1997-01-10,75.02,64.92,-1.1495090858906538,0.3938701439787451,-0.9124681127354897,False,False,0.0,False,True,0.0,0.0,-0.006879808537297582,-0.0,1.6311293488324212,1.6311293488324212,1.3939909657234553,0.0371
1997-01-11,75.2,65.62,-1.1478732456848217,-0.12344238183800371,-1.59882080475279,False,False,0.0,False,False,0.0,0.0,-0.0034367572095811115,-0.0,1.6311293488324212,1.6311293488324212,1.3939909657234553,0.0371
