Date,CC,CL,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,CL_CC_pair,sharpe,CAGR
2000-08-23,751.0,31.22,-14.91853619903538,285.2432998661155,-0.33028610701237354,False,False,1.0,False,False,0.0,1.0,0.015551343268260952,0.015551343268260952,4.6978942530234615,4.6978942530234615,1.9047817571275214,0.0578
2000-08-24,740.0,32.02,-14.794769325238608,266.27148620585973,-0.7305246140870103,False,False,1.0,False,False,0.0,1.0,-0.01563101916502684,-0.01563101916502684,4.682263233858436,4.682263233858436,1.9047817571275214,0.0578
2000-08-25,750.0,31.63,-14.70061371414957,285.0195882214491,-0.28737876019408154,False,False,1.0,False,False,0.0,1.0,0.015430785413359006,0.015430785413359006,4.697694019271794,4.697694019271794,1.9047817571275214,0.0578
2000-08-26,744.0,32.03,-14.599897556804462,276.36528125555304,-0.4602060751992174,False,False,1.0,False,False,0.0,1.0,-0.0071426700077264794,-0.0071426700077264794,4.690551349264068,4.690551349264068,1.9047817571275214,0.0578
2000-08-27,744.0,32.03,-14.503127306494251,279.4648323729891,-0.36855116274508043,False,False,1.0,False,False,0.0,1.0,0.0025647173540858767,0.0025647173540858767,4.6931160666181535,4.6931160666181535,1.9047817571275214,0.0578
2000-08-28,744.0,32.03,-14.413680964771679,282.3297986983631,-0.2815318791265998,False,False,1.0,False,False,0.0,1.0,0.002376243787298531,0.002376243787298531,4.695492310405452,4.695492310405452,1.9047817571275214,0.0578
2000-08-29,749.0,32.87,-14.31853004085047,278.3499175572451,-0.3483792783472232,False,False,1.0,False,False,0.0,1.0,-0.0032631335810243156,-0.0032631335810243156,4.692229176824428,4.692229176824428,1.9047817571275214,0.0578
2000-08-30,744.0,32.74,-14.221729385626617,278.38057991458453,-0.33351198120616765,False,False,1.0,False,False,0.0,1.0,2.534876410738065e-05,2.534876410738065e-05,4.692254525588535,4.692254525588535,1.9047817571275214,0.0578
2000-08-31,760.0,33.32,-14.1448261985882,288.69439106304117,-0.08610141542518691,False,False,1.0,False,False,0.0,1.0,0.00837632109656433,0.00837632109656433,4.700630846685099,4.700630846685099,1.9047817571275214,0.0578
2000-09-01,745.0,33.12,-14.05706909760501,279.4298714873221,-0.294162815585241,False,False,1.0,False,False,0.0,1.0,-0.007653021793212084,-0.007653021793212084,4.692977824891887,4.692977824891887,1.9047817571275214,0.0578
2000-09-02,757.0,33.38,-13.986756046727018,290.1220831602521,-0.0443831862171059,False,False,1.0,False,False,0.0,1.0,0.008736338425436281,0.008736338425436281,4.701714163317323,4.701714163317323,1.9047817571275214,0.0578
2000-09-03,757.0,33.38,-13.926945512747526,292.11855878448756,0.0034243564446598475,False,True,0.0,False,False,0.0,0.0,0.0016339356314712524,0.0016339356314712524,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-04,757.0,33.38,-13.874544454504978,293.8677061086238,0.06133155002873247,False,False,0.0,False,False,0.0,0.0,0.0014335718617508794,0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-05,757.0,33.38,-13.827999382624924,295.42138060798,0.10873312131692964,False,False,0.0,False,False,0.0,0.0,0.0012749891345798917,0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-06,775.0,33.83,-13.80816955319528,307.8696240154037,0.41537622786242845,False,False,0.0,False,False,0.0,0.0,0.01002168826082882,0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-07,780.0,34.9,-13.78038249504937,299.064650922777,0.24810249422314531,False,False,0.0,False,False,0.0,0.0,-0.006982890200572424,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-08,761.0,35.39,-13.703865654593958,276.0201944839198,-0.275586175243434,False,False,0.0,False,True,0.0,0.0,-0.018495048103377782,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-09,778.0,33.63,-13.692892875473737,317.5080125978182,0.9495858461770793,False,True,0.0,False,False,0.0,0.0,0.033498656863272754,0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-10,778.0,33.63,-13.703950367036368,317.1361491565669,1.0716141245479829,False,False,0.0,False,False,0.0,0.0,-0.0003001648978603679,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-11,778.0,33.63,-13.7215619327486,316.54387220166456,1.1001261086171523,False,False,0.0,False,False,0.0,0.0,-0.0004778522947435033,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-12,767.0,35.14,-13.682097200937292,286.21110435906354,0.1636972373750708,False,False,0.0,False,False,0.0,0.0,-0.024309214442095474,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-13,778.0,34.28,-13.668237483547804,309.4528190639813,1.0391483552828693,False,False,0.0,False,False,0.0,0.0,0.01864487366412059,0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-14,798.0,33.82,-13.711451530664624,334.27870923292244,1.9406895675729146,False,False,0.0,False,False,0.0,0.0,0.019676207693894093,0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-15,775.0,34.07,-13.722581430275286,307.471650670521,1.011788072500932,False,False,0.0,False,False,0.0,0.0,-0.02157460518053183,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-16,814.0,35.92,-13.747434666020299,320.19214679655084,1.5053051414134209,False,False,0.0,False,False,0.0,0.0,0.009726578789744412,0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-17,814.0,35.92,-13.775041967425322,319.2004925300824,1.4869152556794152,False,False,0.0,False,False,0.0,0.0,-0.0007576823346957527,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-18,814.0,35.92,-13.80162668343911,318.24556953086716,1.4566686945146425,False,False,0.0,False,False,0.0,0.0,-0.0007290855270275281,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-19,809.0,36.88,-13.79289826185231,300.3179121028868,0.7889576484681029,False,False,0.0,False,False,0.0,0.0,-0.013605449745917913,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-20,803.0,36.51,-13.771909458549315,300.18758566836453,0.7886295819452673,False,False,0.0,False,False,0.0,0.0,-9.980486714009849e-05,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-21,788.0,37.2,-13.704111341775365,278.2070580859564,-0.05800199967427044,False,False,0.0,False,True,0.0,0.0,-0.01693685246121792,-0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-22,803.0,34.0,-13.732176372166574,336.1060033463365,2.0543632588751977,False,True,0.0,True,False,-1.0,-1.0,0.045593526241522,0.0,4.703348098948795,4.703348098948795,1.9047817571275214,0.0578
2000-09-23,812.0,32.68,-13.835777478226719,359.8467920115508,2.6993963648268258,False,False,0.0,False,False,-1.0,-1.0,0.01877999321220822,-0.01877999321220822,4.684568105736586,4.684568105736586,1.9047817571275214,0.0578
2000-09-24,812.0,32.68,-13.957462420580356,355.870128095434,2.3688463014334737,False,False,0.0,False,False,-1.0,-1.0,-0.00313584909891318,0.00313584909891318,4.6877039548355,4.6877039548355,1.9047817571275214,0.0578
2000-09-25,812.0,32.68,-14.078249585599124,351.9228035426206,2.086537408650298,False,False,0.0,False,False,-1.0,-1.0,-0.0031030542515865503,0.0031030542515865503,4.690807009087086,4.690807009087086,1.9047817571275214,0.0578
2000-09-26,782.0,31.57,-14.166195669194952,334.77320272351534,1.4481606136390088,False,False,0.0,False,False,-1.0,-1.0,-0.013951535108982732,0.013951535108982732,4.7047585441960695,4.7047585441960695,1.9047817571275214,0.0578
2000-09-27,792.0,31.5,-14.258476201140924,342.8579996640609,1.6555010855325187,False,False,0.0,False,False,-1.0,-1.0,0.0065139983485832135,-0.0065139983485832135,4.698244545847486,4.698244545847486,1.9047817571275214,0.0578
2000-09-28,783.0,31.46,-14.332399698290104,332.1027054917933,1.2601316024222318,False,False,0.0,False,False,-1.0,-1.0,-0.008716523020300761,0.008716523020300761,4.706961068867787,4.706961068867787,1.9047817571275214,0.0578
2000-09-29,794.0,30.34,-14.444029178184126,355.76815473389365,1.9411579752979178,False,False,0.0,False,False,-1.0,-1.0,0.019205354360071487,-0.019205354360071487,4.687755714507715,4.687755714507715,1.9047817571275214,0.0578
2000-09-30,797.0,30.84,-14.555380745581525,348.1120578062658,1.6113679905678262,False,False,0.0,False,False,-1.0,-1.0,-0.006145092723304759,0.006145092723304759,4.69390080723102,4.69390080723102,1.9047817571275214,0.0578
2000-10-01,797.0,30.84,-14.660881464601271,344.8584156316968,1.438914235190695,False,False,0.0,False,False,-1.0,-1.0,-0.0026047024735105406,0.0026047024735105406,4.696505509704531,4.696505509704531,1.9047817571275214,0.0578
2000-10-02,797.0,30.84,-14.758915862657878,341.83503479563103,1.2909569225678643,False,False,0.0,False,False,-1.0,-1.0,-0.0024145227826050187,0.0024145227826050187,4.698920032487136,4.698920032487136,1.9047817571275214,0.0578
2000-10-03,789.0,32.18,-14.799382761250536,312.75586274295773,0.3177508816439524,False,False,0.0,False,False,-1.0,-1.0,-0.02298305220027721,0.02298305220027721,4.721903084687414,4.721903084687414,1.9047817571275214,0.0578
2000-10-04,807.0,32.07,-14.853594111334564,330.6452368495005,0.8732674140321374,False,False,0.0,False,False,-1.0,-1.0,0.013939539260855883,-0.013939539260855883,4.707963545426558,4.707963545426558,1.9047817571275214,0.0578
2000-10-05,828.0,31.43,-14.964713966848619,357.65904002194793,1.7128141003362747,False,False,0.0,False,False,-1.0,-1.0,0.020806401403914782,-0.020806401403914782,4.687157144022643,4.687157144022643,1.9047817571275214,0.0578
2000-10-06,835.0,30.53,-15.125474762699385,373.2192554947878,2.119032004030012,False,False,0.0,True,False,-1.0,-1.0,0.011999110519470935,-0.011999110519470935,4.6751580335031715,4.6751580335031715,1.9047817571275214,0.0578
2000-10-07,830.0,30.86,-15.276701104792082,358.56100390611635,1.5684731604741058,False,False,0.0,False,False,-1.0,-1.0,-0.011263110781731945,0.011263110781731945,4.686421144284903,4.686421144284903,1.9047817571275214,0.0578
2000-10-08,830.0,30.86,-15.416461707539066,354.2479917053444,1.3710653115639977,False,False,0.0,False,False,-1.0,-1.0,-0.0033030867832283383,0.0033030867832283383,4.689724231068132,4.689724231068132,1.9047817571275214,0.0578
2000-10-09,830.0,30.86,-15.544669844997536,350.29148858337606,1.1941982283474375,False,False,0.0,False,False,-1.0,-1.0,-0.0030209035731842875,0.0030209035731842875,4.692745134641316,4.692745134641316,1.9047817571275214,0.0578
2000-10-10,816.0,31.86,-15.608002301605731,318.7290466708414,0.10344259720805551,False,False,0.0,False,False,-1.0,-1.0,-0.02403345770537563,0.02403345770537563,4.716778592346692,4.716778592346692,1.9047817571275214,0.0578
2000-10-11,833.0,33.18,-15.638613001286254,314.11082061732213,-0.09159597944322259,False,False,0.0,False,True,0.0,0.0,-0.0034161276855756155,0.0034161276855756155,4.720194720032268,4.720194720032268,1.9047817571275214,0.0578
2000-10-12,827.0,33.25,-15.642677356811157,306.880977886029,-0.36766579563558094,False,False,0.0,False,False,0.0,0.0,-0.005366892318057915,-0.0,4.720194720032268,4.720194720032268,1.9047817571275214,0.0578
2000-10-13,819.0,36.06,-15.539345764217158,258.6511917423293,-2.031917172400843,True,False,1.0,False,False,0.0,1.0,-0.03496561990336681,-0.0,4.720194720032268,4.720194720032268,1.9047817571275214,0.0578
2000-10-14,813.0,34.99,-15.427586179872515,273.1887595662607,-1.509350065306046,False,False,1.0,False,False,0.0,1.0,0.010746190887111795,0.010746190887111795,4.730940910919379,4.730940910919379,1.9047817571275214,0.0578
2000-10-15,813.0,34.99,-15.320773650772477,276.92612995947104,-1.3686766681334057,False,False,1.0,False,False,0.0,1.0,0.0027703230165580434,0.0027703230165580434,4.733711233935937,4.733711233935937,1.9047817571275214,0.0578
2000-10-16,813.0,34.99,-15.222940556192235,280.3493099388337,-1.2542333665866559,False,False,1.0,False,False,0.0,1.0,0.002543884534557076,0.002543884534557076,4.736255118470494,4.736255118470494,1.9047817571275214,0.0578
2000-10-17,806.0,32.92,-15.180353128909447,306.262774996301,-0.38422218603179575,False,False,1.0,False,False,0.0,1.0,0.01984584996218814,0.01984584996218814,4.756100968432682,4.756100968432682,1.9047817571275214,0.0578
2000-10-18,822.0,32.99,-15.185388654238002,321.0340282966883,0.11367913831167809,False,True,0.0,False,False,0.0,0.0,0.01116525565761104,0.01116525565761104,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-19,816.0,33.48,-15.181334689825382,307.72891458464625,-0.38857291092835633,False,False,0.0,False,True,0.0,0.0,-0.010047122419703767,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-20,814.0,32.91,-15.186637476456344,314.20776064982175,-0.173522565943853,False,False,0.0,False,False,0.0,0.0,0.0049314083849209215,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-21,788.0,33.75,-15.12403289370371,277.5638898374998,-1.4869191768219316,False,False,0.0,False,False,0.0,0.0,-0.028221543228442673,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-22,788.0,33.75,-15.042817395587612,280.3049128989181,-1.3613646966305304,False,False,0.0,False,False,0.0,0.0,0.0021154846450416754,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-23,788.0,33.75,-14.960541020251169,283.081740566523,-1.2407710914912875,False,False,0.0,False,False,0.0,0.0,0.0021477209772114143,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-24,784.0,33.76,-14.875485744406314,281.8036012688429,-1.2470161579893482,False,False,0.0,False,False,0.0,0.0,-0.0009937357148107563,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-25,809.0,33.37,-14.850927409829115,313.42455233400244,-0.1549474000936437,False,False,0.0,False,False,0.0,0.0,0.024238499292419047,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-26,775.0,32.96,-14.797107140799428,287.28734863925087,-1.0906517042990986,False,False,0.0,False,False,0.0,0.0,-0.02069924908615202,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-27,787.0,33.71,-14.738302502532711,290.1718226396223,-0.9586092479376425,False,False,0.0,False,False,0.0,0.0,0.002246775737779853,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-28,762.0,32.74,-14.662377278019232,281.95376791765034,-1.201742215052595,False,False,0.0,False,False,0.0,0.0,-0.006616544947923551,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-29,762.0,32.74,-14.585242256163161,284.47916853321806,-1.0776846050630535,False,False,0.0,False,False,0.0,0.0,0.0020374007047378913,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-30,762.0,32.74,-14.512212679881516,286.8701568606791,-0.9971730504209796,False,False,0.0,False,False,0.0,0.0,0.0019326898794986027,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-10-31,757.0,32.81,-14.433894053120483,283.4239361171169,-1.0827141412312733,False,False,0.0,False,False,0.0,0.0,-0.0028004938863252526,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-01,755.0,32.7,-14.357733169021799,285.5021253729871,-0.9726200520900413,False,False,0.0,False,False,0.0,0.0,0.001697176694980565,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-02,753.0,33.25,-14.268575818534476,278.5698540337287,-1.1674970664795374,False,False,0.0,False,False,0.0,0.0,-0.005647792961611775,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-03,764.0,32.54,-14.219163727706713,301.3084123004236,-0.40395106725431584,False,False,0.0,False,False,0.0,0.0,0.01853649156373256,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-04,749.0,32.71,-14.154083654770767,286.0199236524482,-0.8777013767046481,False,False,0.0,False,False,0.0,0.0,-0.012614471926014732,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-05,749.0,32.71,-14.087634909520084,288.19346210959804,-0.7812476647683932,False,False,0.0,False,False,0.0,0.0,0.0017966000257693675,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-06,749.0,32.71,-14.024652714862118,290.2536096968601,-0.7048668067580691,False,False,0.0,False,False,0.0,0.0,0.001705778302301509,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-07,743.0,32.86,-13.951751872509327,284.54543346934355,-0.8730584614379896,False,False,0.0,False,False,0.0,0.0,-0.004751054585442711,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-08,746.0,33.4,-13.871450899627254,282.6935399524497,-0.9384634938065581,False,False,0.0,False,False,0.0,0.0,-0.001531368249551075,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-09,734.0,33.24,-13.775864519125024,276.0902633842842,-1.1035641073954294,False,False,0.0,False,False,0.0,0.0,-0.005540081069322204,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-10,738.0,33.92,-13.670930136150306,274.2820497817816,-1.1199444695536829,False,False,0.0,False,False,0.0,0.0,-0.0015046905159186686,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-11,730.0,34.02,-13.552403742501719,268.9472246800915,-1.245410090759718,False,False,0.0,False,False,0.0,0.0,-0.004479083725116393,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-12,730.0,34.02,-13.436957265354941,272.8747138326249,-1.0750187778499067,False,False,0.0,False,False,0.0,0.0,0.0033084032479952065,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-13,730.0,34.02,-13.329863027800435,276.51805979422915,-0.9152558585557187,False,False,0.0,False,False,0.0,0.0,0.0030784973034491793,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-14,709.0,34.47,-13.182779215210978,254.5896004516776,-1.5673203174570645,False,False,0.0,False,False,0.0,0.0,-0.01884842988429961,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-15,694.0,34.87,-12.994824093011639,240.8704838766842,-1.8976768756262463,False,False,0.0,False,False,0.0,0.0,-0.011959518417202504,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-16,700.0,35.58,-12.799497239545763,244.59388821696177,-1.7090441849619722,False,False,0.0,False,False,0.0,0.0,0.0032225935991731605,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-17,700.0,35.12,-12.626270241852389,256.56538910614415,-1.2787526332695243,False,False,0.0,False,False,0.0,0.0,0.010469773063650673,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-18,700.0,35.45,-12.463792987721718,258.1585385852651,-1.1832892572959837,False,False,0.0,False,False,0.0,0.0,0.001395245778820324,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-19,700.0,35.45,-12.315674103356576,263.40935303600935,-0.9740724861536602,False,False,0.0,False,False,0.0,0.0,0.004619793823545879,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-20,700.0,35.45,-12.1820074186719,268.1478370080811,-0.7841441743108326,False,False,0.0,False,False,0.0,0.0,0.004186486651707364,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-21,696.0,35.22,-12.059738885483714,271.2559964532636,-0.6488318838392193,False,False,0.0,False,False,0.0,0.0,0.0027733000893569947,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-22,700.0,35.16,-11.957537497367847,279.57298159254657,-0.3328310984390274,False,False,0.0,False,False,0.0,0.0,0.007423049429051179,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-23,690.0,35.4,-11.845087973438313,270.68388574028376,-0.6368909462183421,False,False,0.0,False,False,0.0,0.0,-0.008013131458200085,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-24,690.0,35.4,-11.73671161457565,274.520408844022,-0.4567910496890362,False,False,0.0,False,False,0.0,0.0,0.003470460363475765,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-25,690.0,35.4,-11.636653629353498,278.0624615208862,-0.2606165490147633,False,False,0.0,False,False,0.0,0.0,0.0032143860728739053,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-26,690.0,35.4,-11.545689718983072,281.2825839479993,-0.03954493810737891,False,False,0.0,False,False,0.0,0.0,0.0029308012961912428,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-27,690.0,35.4,-11.463453532586573,284.19374494643534,0.16854747764357902,False,True,0.0,False,False,0.0,0.0,0.002656638420350829,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-28,682.0,35.38,-11.375394174783978,279.53855409614283,-0.061479745025490556,False,False,0.0,False,True,0.0,0.0,-0.0042926291827853685,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-29,699.0,34.22,-11.345062096684336,310.77197505146205,1.7999135235490167,False,True,0.0,False,False,0.0,0.0,0.028727571621231525,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-11-30,702.0,34.63,-11.331642557953089,309.5852182180845,1.6469713058093776,False,False,0.0,False,False,0.0,0.0,-0.0010843757349889701,-0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-12-01,704.0,33.82,-11.344201529802717,320.3391042620721,2.1187062782866883,False,False,0.0,True,False,-1.0,-1.0,0.009887168037508238,0.0,4.767266224090293,4.767266224090293,1.9047817571275214,0.0578
2000-12-02,703.0,32.02,-11.398208986262732,338.0293482598673,2.778674841775463,False,False,0.0,False,False,-1.0,-1.0,0.01656435405689378,-0.01656435405689378,4.750701870033399,4.750701870033399,1.9047817571275214,0.0578
2000-12-03,703.0,32.02,-11.462495072557326,335.9709077767144,2.439448404777423,False,False,0.0,False,False,-1.0,-1.0,-0.001923723848363684,0.001923723848363684,4.752625593881763,4.752625593881763,1.9047817571275214,0.0578
2000-12-04,703.0,32.02,-11.526692734914981,333.9152986280223,2.2116878006874683,False,False,0.0,False,False,-1.0,-1.0,-0.0019173943495896144,0.0019173943495896144,4.754542988231353,4.754542988231353,1.9047817571275214,0.0578
2000-12-05,716.0,31.22,-11.626442946523774,353.0224512095278,2.8560032405232967,False,False,0.0,False,False,-1.0,-1.0,0.017708572901191967,-0.017708572901191967,4.7368344153301605,4.7368344153301605,1.9047817571275214,0.0578
2000-12-06,708.0,29.53,-11.752336360840099,360.9535072643919,2.877379034416906,False,False,0.0,False,False,-1.0,-1.0,0.007517257400003119,-0.007517257400003119,4.729317157930158,4.729317157930158,1.9047817571275214,0.0578
2000-12-07,696.0,29.85,-11.853445659290061,342.17464707019167,2.045181832757411,False,False,0.0,False,False,-1.0,-1.0,-0.01788760401127002,0.01788760401127002,4.747204761941427,4.747204761941427,1.9047817571275214,0.0578
2000-12-08,707.0,29.35,-11.971214118037802,355.6448656355905,2.3432736097613382,False,False,0.0,False,False,-1.0,-1.0,0.012727503394678888,-0.012727503394678888,4.7344772585467485,4.7344772585467485,1.9047817571275214,0.0578
2000-12-09,708.0,28.44,-12.109634218985377,363.60200281205584,2.4011669231529345,False,False,0.0,False,False,-1.0,-1.0,0.007560958114446398,-0.007560958114446398,4.726916300432302,4.726916300432302,1.9047817571275214,0.0578
2000-12-10,708.0,28.44,-12.248963332011842,359.6394828375832,2.108324443637063,False,False,0.0,False,False,-1.0,-1.0,-0.0037511057163672704,0.0037511057163672704,4.730667406148669,4.730667406148669,1.9047817571275214,0.0578
2000-12-11,708.0,28.44,-12.38231265571373,355.84702807150154,1.8671601452563655,False,False,0.0,False,False,-1.0,-1.0,-0.0035772712679217537,0.0035772712679217537,4.734244677416591,4.734244677416591,1.9047817571275214,0.0578
2000-12-12,696.0,29.5,-12.462592807244516,328.35351218628676,1.0124411473588633,False,False,0.0,False,False,-1.0,-1.0,-0.025848358641908084,0.025848358641908084,4.7600930360585,4.7600930360585,1.9047817571275214,0.0578
2000-12-13,674.0,29.68,-12.475692883005184,303.7214352324061,0.2574750193233388,False,False,0.0,False,False,-1.0,-1.0,-0.023587649679817524,0.023587649679817524,4.783680685738316,4.783680685738316,1.9047817571275214,0.0578
2000-12-14,692.0,28.74,-12.51880249373206,332.2096163301406,1.0784006033532703,False,False,0.0,False,False,-1.0,-1.0,0.027085416961443207,-0.027085416961443207,4.7565952687768736,4.7565952687768736,1.9047817571275214,0.0578
2000-12-15,729.0,27.99,-12.654854797869795,374.79061420762446,2.1748233072408194,False,False,0.0,True,False,-1.0,-1.0,0.0393100340857327,-0.0393100340857327,4.717285234691141,4.717285234691141,1.9047817571275214,0.0578
2000-12-16,733.0,28.87,-12.805177611420348,363.31452235829454,1.745317773228207,False,False,0.0,False,False,-1.0,-1.0,-0.010407402729084308,0.010407402729084308,4.727692637420224,4.727692637420224,1.9047817571275214,0.0578
2000-12-17,733.0,28.87,-12.95298307262232,359.0473786933936,1.5473334607418865,False,False,0.0,False,False,-1.0,-1.0,-0.0038548566422509875,0.0038548566422509875,4.731547494062475,4.731547494062475,1.9047817571275214,0.0578
2000-12-18,733.0,28.87,-13.092324581199346,355.02458934077487,1.3742682870228538,False,False,0.0,False,False,-1.0,-1.0,-0.0036209526457761433,0.0036209526457761433,4.735168446708252,4.735168446708252,1.9047817571275214,0.0578
2000-12-19,729.0,29.76,-13.192760955853203,336.38343395380866,0.8524064427623067,False,False,0.0,False,False,-1.0,-1.0,-0.01661990019697918,0.01661990019697918,4.751788346905231,4.751788346905231,1.9047817571275214,0.0578
2000-12-20,721.0,29.33,-13.268807967191222,331.82586232228147,0.7040533358167256,False,False,0.0,False,False,-1.0,-1.0,-0.004105276349763293,0.004105276349763293,4.755893623254995,4.755893623254995,1.9047817571275214,0.0578
2000-12-21,745.0,25.77,-13.461644591152066,398.09341888601125,2.2452085978515295,False,False,0.0,True,False,-1.0,-1.0,0.060689767522164824,-0.060689767522164824,4.69520385573283,4.69520385573283,1.9047817571275214,0.0578
2000-12-22,769.0,25.98,-13.72733560579231,412.3638209615158,2.377736452780736,False,False,0.0,False,False,-1.0,-1.0,0.012677632738931934,-0.012677632738931934,4.682526222993897,4.682526222993897,1.9047817571275214,0.0578
2000-12-23,765.0,26.18,-13.996536435491553,398.57067611883116,1.9282018157035323,False,False,0.0,False,False,-1.0,-1.0,-0.012190902738290073,0.012190902738290073,4.694717125732188,4.694717125732188,1.9047817571275214,0.0578
2000-12-24,765.0,26.18,-14.255243442453628,391.797726676564,1.6809594101318757,False,False,0.0,False,False,-1.0,-1.0,-0.0059505674878778825,0.0059505674878778825,4.7006676932200655,4.7006676932200655,1.9047817571275214,0.0578
2000-12-25,765.0,26.18,-14.498475375711852,385.4299146638637,1.4690890141111987,False,False,0.0,False,False,-1.0,-1.0,-0.00556349680485509,0.00556349680485509,4.706231190024921,4.706231190024921,1.9047817571275214,0.0578
2000-12-26,765.0,26.18,-14.724836649914021,379.5037765052509,1.2844630359711589,False,False,0.0,False,False,-1.0,-1.0,-0.0051509409918891694,0.0051509409918891694,4.71138213101681,4.71138213101681,1.9047817571275214,0.0578
2000-12-27,769.0,26.64,-14.929850364384786,371.2687862927893,1.0666575796101427,False,False,0.0,False,False,-1.0,-1.0,-0.007058172538553679,0.007058172538553679,4.718440303555363,4.718440303555363,1.9047817571275214,0.0578
