Date,FC,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_FC_pair,sharpe,CAGR
2007-11-22,109.9,96.35,-1.1239643556979464,1.6060343285028722,0.48969538953040304,False,True,0.0,False,False,0.0,0.0,0.0006524536962755866,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-11-23,109.9,96.35,-1.1237397608773014,1.6276740394720264,0.41558284810557483,False,False,0.0,False,False,0.0,0.0,9.918632381024009e-05,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-11-24,110.7,96.77,-1.1238346138493271,1.9465244178006174,1.5521307073197825,False,False,0.0,False,False,0.0,0.0,0.0014529292711482305,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-11-25,110.7,96.77,-1.1239471921165465,1.9356302188817978,1.0496793431225462,False,False,0.0,False,False,0.0,0.0,-4.963994351194628e-05,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-11-26,110.7,96.77,-1.1240512645948553,1.925559125155857,0.8299407712788388,False,False,0.0,False,False,0.0,0.0,-4.588731920581036e-05,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-11-27,110.95,96.9,-1.124239254050795,2.0112162824779602,0.9545745631273749,False,False,0.0,False,False,0.0,0.0,0.0003895476425579844,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-11-28,110.58,96.1,-1.1248951924871424,2.477572001985621,1.7818990411973386,False,False,0.0,False,False,0.0,0.0,0.002132570612906745,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-11-29,109.58,95.0,-1.125746551283419,2.6340776280751896,1.516993659184798,False,False,0.0,False,False,0.0,0.0,0.0007228031839104248,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-11-30,109.08,94.57,-1.1265271264925443,2.544329647600094,0.8756379731243941,False,False,0.0,False,False,0.0,0.0,-0.0004162405280117752,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-01,107.7,93.85,-1.1267217468226338,1.9571640606958312,-0.9219086271133226,False,False,0.0,False,True,0.0,0.0,-0.002750926655937201,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-02,107.7,93.85,-1.1268521635898394,1.9449244470935838,-0.9808856659879226,False,False,0.0,False,False,0.0,0.0,-5.7340466468381855e-05,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-03,107.7,93.85,-1.126966389457321,1.9342043494304306,-0.9360384707025443,False,False,0.0,False,False,0.0,0.0,-5.021927578833906e-05,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-04,108.05,94.22,-1.1270088815700854,1.863223178466555,-0.8187367299914637,False,False,0.0,False,False,0.0,0.0,-0.0003313211299057464,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-05,107.0,94.27,-1.1260366146779095,0.8485283343134711,-1.8183726704488457,False,False,0.0,False,False,0.0,0.0,-0.004760440245726115,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-06,106.25,93.72,-1.124944229485013,0.8202268126645862,-1.3137501743333098,False,False,0.0,False,False,0.0,0.0,-0.0001336996975324525,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-07,106.35,93.85,-1.1238918230140413,0.8727524101322217,-0.8677414246472502,False,False,0.0,False,False,0.0,0.0,0.00024796431084887473,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-08,105.95,94.02,-1.1223933041596292,0.42258154291167216,-1.134817095494522,False,False,0.0,False,False,0.0,0.0,-0.0021286947349033174,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-09,105.95,94.02,-1.1209851937625974,0.5549720824405995,-0.6749070207818222,False,False,0.0,False,False,0.0,0.0,0.0006264189928355905,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-10,105.95,94.02,-1.11970453582476,0.6753795417560724,-0.13044901345754295,False,False,0.0,False,False,0.0,0.0,0.0005700446238428714,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-11,106.13,94.4,-1.1183197187051903,0.5606185542300182,-0.5258967842244452,False,False,0.0,False,False,0.0,0.0,-0.0005420941088363643,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-12,105.98,94.3,-1.1170104649486783,0.6459131553396418,0.15790320647871917,False,True,0.0,False,False,0.0,0.0,0.00040363897354521726,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-13,105.2,93.52,-1.1159031168142692,0.8407405155295464,1.5911496127513949,False,False,0.0,False,False,0.0,0.0,0.0009297005566310587,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-14,103.8,91.97,-1.1152074193685855,1.234373640671194,1.8687934584256518,False,False,0.0,False,False,0.0,0.0,0.0019074548997624445,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-15,103.8,92.6,-1.1139598757353557,0.6473155069060681,-0.4870880715961396,False,False,0.0,False,True,0.0,0.0,-0.0028366780320006734,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-16,103.8,92.6,-1.1127702141377975,0.7574781708399456,-0.09724533819028847,False,False,0.0,False,False,0.0,0.0,0.0005325919591372296,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-17,103.8,92.6,-1.1116851517558652,0.8579549474068813,0.12552836066240985,False,True,0.0,False,False,0.0,0.0,0.0004860006900936641,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-18,103.68,92.87,-1.110313883478706,0.5651496413325674,-1.080114452283582,False,False,0.0,False,True,0.0,0.0,-0.001415921651658486,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-19,105.15,93.17,-1.1100805698962424,1.7237933027671062,1.7299079145259317,False,True,0.0,False,False,0.0,0.0,0.005555013583675026,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-20,104.2,92.52,-1.1097532120521598,1.5256328209341774,1.0502999904696724,False,False,0.0,False,False,0.0,0.0,-0.000957878370989314,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-21,103.95,92.37,-1.1093684932423893,1.477632279200506,0.6778326943050844,False,False,0.0,False,False,0.0,0.0,-0.0002325355641622876,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-22,103.83,92.1,-1.109176875894023,1.67480973016049,0.7769685247921856,False,False,0.0,False,False,0.0,0.0,0.0009572409099007678,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-23,103.83,92.1,-1.1090177880157828,1.6894617237464047,0.5595692308659159,False,False,0.0,False,False,0.0,0.0,7.113635624073066e-05,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-24,103.83,92.1,-1.108874860235824,1.7026253722806075,0.678399705310898,False,False,0.0,False,False,0.0,0.0,6.39144316050684e-05,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-25,103.58,91.1,-1.1095400827765254,2.500898459058547,1.976486483402532,False,False,0.0,False,False,0.0,0.0,0.003900501276354169,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-26,103.58,91.1,-1.110219554546563,2.438998580808118,1.1962353197208173,False,False,0.0,False,False,0.0,0.0,-0.00030236213100424145,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-27,103.5,90.75,-1.111130288611974,2.6649263084633503,1.17832163855363,False,False,0.0,False,False,0.0,0.0,0.0011056727735165625,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-28,104.38,93.22,-1.1102524279180128,0.8822686694828406,-1.6121923790093413,False,False,0.0,False,True,0.0,0.0,-0.008575510361646946,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-29,104.33,93.5,-1.1089612879912873,0.6421195728146358,-1.3273152515055973,False,False,0.0,False,False,0.0,0.0,-0.001154463722902256,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-30,104.33,93.5,-1.1077476057413589,0.7555988631829393,-0.911993872160423,False,False,0.0,False,False,0.0,0.0,0.0005458243776841714,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2007-12-31,104.33,93.5,-1.1066466966036086,0.8585338675625991,-0.5603861512704293,False,False,0.0,False,False,0.0,0.0,0.0004953526377627025,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-01,105.1,96.25,-1.103545216286951,-1.116227067619036,-1.5828583748739609,False,False,0.0,False,False,0.0,0.0,-0.009345051076222992,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-02,105.1,96.25,-1.1005575280277249,-0.8286620726685214,-1.1220180812543614,False,False,0.0,False,False,0.0,0.0,0.0013626821689818158,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-03,104.43,96.25,-1.0972346776116713,-1.1788377201233544,-1.042928975150216,False,False,0.0,False,False,0.0,0.0,-0.0016671947495797985,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-04,101.8,94.77,-1.0932590690203956,-1.8081619710628871,-1.1396646551906966,False,False,0.0,False,False,0.0,0.0,-0.0030637743159796613,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-05,100.33,94.55,-1.0884479421266933,-2.582752928078847,-1.2809299196245392,False,False,0.0,False,False,0.0,0.0,-0.0038111615093604978,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-06,100.33,94.55,-1.0839871901152716,-2.160988825398931,-0.803452156750608,False,False,0.0,False,False,0.0,0.0,0.0020794894311603855,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-07,100.33,94.55,-1.0799456250436656,-1.7788588478785812,-0.08743909343878907,False,False,0.0,False,False,0.0,0.0,0.0018876315530285573,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-08,100.43,94.6,-1.0763342466481094,-1.3912197329111393,0.8363193886023803,False,True,0.0,False,False,0.0,0.0,0.0019166218897436079,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-09,100.23,94.07,-1.073413657531716,-0.7460227640085009,1.5777627147248656,False,False,0.0,False,False,0.0,0.0,0.0032066483897421907,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-10,100.15,93.27,-1.0715170973646593,0.20960032879824553,1.5958341685341295,False,False,0.0,False,False,0.0,0.0,0.004775956739439136,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-11,101.75,93.2,-1.0714052296530354,1.8950325963371029,1.6986152042812475,False,False,0.0,False,False,0.0,0.0,0.008360073113497278,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-12,99.5,91.35,-1.0712071571671444,1.6452261927813652,1.0801607084253386,False,False,0.0,False,False,0.0,0.0,-0.0012657733012313916,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-13,99.5,91.35,-1.0710180290289393,1.6625030482064034,0.797197342630291,False,False,0.0,False,False,0.0,0.0,8.75497849719796e-05,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-14,99.5,91.35,-1.0708452333943208,1.6782879294288051,0.5779455391227044,False,False,0.0,False,False,0.0,0.0,7.99956632078904e-05,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-15,98.43,90.9,-1.0701446530550769,1.1538510372935065,-0.354922417036755,False,False,0.0,False,True,0.0,0.0,-0.0026797159665904757,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-16,97.8,90.8,-1.068972253675805,0.7373193662369033,-1.682036769487605,False,False,0.0,False,False,0.0,0.0,-0.0021375651289507734,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-17,96.98,90.05,-1.0678387883832627,0.8211171060872005,-1.0546180643833776,False,False,0.0,False,False,0.0,0.0,0.000433872965374484,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-18,97.05,90.9,-1.0660223456469158,0.14856878069534218,-1.4995006315202548,False,False,0.0,False,False,0.0,0.0,-0.0034676120777443237,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-19,97.68,91.0,-1.0647852365405883,0.784543474806469,-0.2030638568922178,False,False,0.0,False,False,0.0,0.0,0.003268524743400929,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-20,97.68,91.0,-1.063701926997636,0.8831246432151261,0.3874700373596443,False,True,0.0,False,False,0.0,0.0,0.0005069043207723348,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-21,97.68,91.0,-1.0627228414764571,0.9722214256424024,0.8434805017322857,False,False,0.0,False,False,0.0,0.0,0.00045834559703656925,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-22,97.68,91.0,-1.0618351223522573,1.0530038659445893,0.8535186043725553,False,False,0.0,False,False,0.0,0.0,0.00041574643172628627,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-23,98.05,91.02,-1.0613561563147516,1.44536265223131,1.3282869867342195,False,False,0.0,False,False,0.0,0.0,0.0020156662673580963,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-24,98.35,90.45,-1.061800015611207,2.3101885879663087,1.8724979800651553,False,False,0.0,False,False,0.0,0.0,0.004448926255203217,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-25,98.8,91.12,-1.0620427863357205,2.0266613090891497,0.9692057265533658,False,False,0.0,False,False,0.0,0.0,-0.0014497235705795914,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-26,98.6,91.4,-1.0617812112065383,1.5531972957223843,-0.013073368093939653,False,False,0.0,False,True,0.0,0.0,-0.0024199936151392755,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-27,98.6,91.4,-1.061497704896743,1.5791097724376613,-0.18463881955231926,False,False,0.0,False,False,0.0,0.0,0.00013246272770322965,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-28,98.6,91.4,-1.061236511756361,1.602982825468601,-0.4430365352535744,False,False,0.0,False,False,0.0,0.0,0.0001220522346188834,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-29,99.55,90.75,-1.0625372930809582,3.124740652903043,1.7760607319016346,False,True,0.0,False,False,0.0,0.0,0.007765050713565923,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-30,99.55,91.15,-1.0634667097078745,2.6150094101272288,0.8129332432899824,False,False,0.0,False,False,0.0,0.0,-0.002594250284693688,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-01-31,99.65,91.4,-1.064128469210493,2.3886579141609303,0.36854257155666936,False,False,0.0,False,False,0.0,0.0,-0.001149509690851762,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-01,99.7,90.9,-1.065256356113264,2.8681972293043003,0.7808921888102781,False,False,0.0,False,False,0.0,0.0,0.002440008733359427,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-02,105.45,90.22,-1.0724105929378733,8.697116305145073,1.9991181921676435,False,False,0.0,False,False,0.0,0.0,0.028827081836464877,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-03,105.45,90.22,-1.0794971679109335,8.057765511075587,1.1739727294973243,False,False,0.0,False,False,0.0,0.0,-0.0031519609103122744,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-04,105.45,90.22,-1.0859825737626783,7.472652195131175,0.7040733186628831,False,False,0.0,False,False,0.0,0.0,-0.002876276578632205,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-05,104.75,90.52,-1.090902730878295,6.001484800896733,0.03227128967843366,False,False,0.0,False,False,0.0,0.0,-0.007229376552428647,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-06,105.5,91.5,-1.0949655758702996,5.310649807867577,-0.5085827524189075,False,False,0.0,False,True,0.0,0.0,-0.0033586327750262917,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-07,104.93,91.45,-1.0981152933184593,4.507356426026902,-1.3115696735960753,False,False,0.0,False,False,0.0,0.0,-0.003911775216817739,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-08,105.85,92.67,-1.1005163939432838,3.8651457732758843,-1.2168584075359994,False,False,0.0,False,False,0.0,0.0,-0.003090004586287724,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-09,105.03,92.2,-1.1023542802681214,3.392935359279207,-1.1311922693992316,False,False,0.0,False,False,0.0,0.0,-0.002284884700025081,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-10,105.03,92.2,-1.1039818581719016,3.242872676550661,-1.040422046275077,False,False,0.0,False,False,0.0,0.0,-0.0007255815060899525,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-11,105.03,92.2,-1.1054488497047656,3.1076160572206106,-0.9292051105608492,False,False,0.0,False,False,0.0,0.0,-0.0006535639587870016,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-12,105.9,92.17,-1.1076212732872432,3.81054724111479,0.30238945280300655,False,True,0.0,False,False,0.0,0.0,0.003379648220475211,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-13,105.75,91.92,-1.109785742957752,3.7384945073234377,0.6618803688524505,False,False,0.0,False,False,0.0,0.0,-0.0003468050234834872,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-14,104.95,91.5,-1.1114494219289912,3.252377893497311,-0.5986177687666066,False,False,0.0,False,True,0.0,0.0,-0.0023523939393582305,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-15,104.43,91.52,-1.1124181646326032,2.62148957282416,-1.5417894580311429,False,False,0.0,False,False,0.0,0.0,-0.00305902287291743,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-16,104.63,91.4,-1.1135555012916145,2.851027181946421,-0.7994955517610749,False,False,0.0,False,False,0.0,0.0,0.0011120524751828242,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-17,104.63,91.4,-1.114610338273899,2.754615081765621,-0.8126289529702678,False,False,0.0,False,False,0.0,0.0,-0.00046687450895759394,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-18,104.63,91.4,-1.1155676379438173,2.667117891935092,-0.7222892322367666,False,False,0.0,False,False,0.0,0.0,-0.00042352470684232414,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-19,104.63,91.4,-1.1164344003208724,2.5878958106722507,-0.8171405716823602,False,False,0.0,False,False,0.0,0.0,-0.00038332256582759654,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-20,104.9,91.37,-1.117503707628718,2.7936862339640385,0.784079847547206,False,True,0.0,False,False,0.0,0.0,0.000994126312129675,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-21,105.65,92.07,-1.1184689399013823,2.672564703279747,-0.5049803576263563,False,False,0.0,False,True,0.0,0.0,-0.0005805637715481985,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-22,105.08,91.92,-1.1189639821134305,2.2248307641334577,-1.9107284393331707,False,False,0.0,False,False,0.0,0.0,-0.002153238150100584,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-23,103.93,92.0,-1.1182128009367174,1.054422313822002,-1.9501791190499727,False,False,0.0,False,False,0.0,0.0,-0.005659462686676273,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-24,103.93,92.0,-1.1174172801415292,1.1276102269793284,-1.2058647101030433,False,False,0.0,False,False,0.0,0.0,0.0003540224791948776,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-25,103.93,92.0,-1.1166866966867464,1.1948239048193443,-0.8009169921213045,False,False,0.0,False,False,0.0,0.0,0.0003252298191208579,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-26,104.2,92.6,-1.115650368078082,0.8907759159696127,-0.8669198589102619,False,False,0.0,False,False,0.0,0.0,-0.0014652263782096166,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-27,104.78,93.25,-1.114542116152329,0.8489476687953186,-0.7368880611567541,False,False,0.0,False,False,0.0,0.0,-0.00020041222880672678,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-28,105.1,93.22,-1.1138559536496562,1.2663480007790469,1.2170779066751236,False,True,0.0,False,False,0.0,0.0,0.001997764974621152,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-02-29,104.65,93.55,-1.1125037003504534,0.5752788322150906,-1.5700700583037606,False,False,0.0,False,True,0.0,0.0,-0.0033109119259928732,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-01,103.65,92.97,-1.1108823273316537,0.37127002797616626,-1.4069225321054735,False,False,0.0,False,False,0.0,0.0,-0.000985889220247501,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-02,103.65,92.97,-1.1093791626887544,0.5110192448265138,-0.7173898058868979,False,False,0.0,False,False,0.0,0.0,0.0006758059174139592,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-03,103.65,92.97,-1.1080173099566546,0.6376306933298252,-0.20152663145650612,False,False,0.0,False,False,0.0,0.0,0.000612648780366155,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-04,101.68,92.65,-1.1052823727950984,-0.7244118394658727,-1.79350168001211,False,False,0.0,False,False,0.0,0.0,-0.006673917525200746,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-05,101.65,92.65,-1.1026371605437435,-0.50933292437783,-1.0890860876083237,False,False,0.0,False,False,0.0,0.0,0.0010552947306286826,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-06,100.9,90.6,-1.1016334997206962,1.0920049253049342,1.227951007616967,False,True,0.0,False,False,0.0,0.0,0.007978445746951005,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-07,99.8,89.95,-1.1004972764214427,0.8102699858912246,0.684117185952806,False,False,0.0,False,False,0.0,0.0,-0.0014172509786783952,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-08,100.6,90.52,-1.099604113239722,1.063835669540353,0.8314619449513004,False,False,0.0,False,False,0.0,0.0,0.0012669658404687292,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-09,100.6,90.52,-1.0988066724666565,1.1360200083182548,0.7664942484048485,False,False,0.0,False,False,0.0,0.0,0.00036080627197810944,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-10,100.6,90.52,-1.098084273696885,1.2014115449579634,0.6145670732238147,False,False,0.0,False,False,0.0,0.0,0.00032695999079217556,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-11,100.2,89.75,-1.0978465115889988,1.668275584887354,1.797281842958138,False,False,0.0,False,False,0.0,0.0,0.0023492174754856992,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-12,99.75,89.9,-1.0970940401441105,1.1212457910444584,-0.16255468882929008,False,False,0.0,False,True,0.0,0.0,-0.0027575019110499116,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-13,99.78,90.32,-1.095953839382436,0.7934492269783959,-1.301086254873676,False,False,0.0,False,False,0.0,0.0,-0.0016491535562257894,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-14,99.45,89.55,-1.0953586560883624,1.3606323472871509,0.5078941201634134,False,True,0.0,False,False,0.0,0.0,0.0028712409432528913,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-15,99.3,90.5,-1.0937396238496349,0.3165640416080464,-1.6165894842893878,False,False,0.0,False,True,0.0,0.0,-0.0052655346657306925,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-16,99.3,90.5,-1.0921669801062255,0.45888830038659023,-0.9406070485548559,False,False,0.0,False,False,0.0,0.0,0.0007182974676871236,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-17,99.3,90.5,-1.0907319973438818,0.588754240378691,-0.4589783108834044,False,False,0.0,False,False,0.0,0.0,0.0006558513355840071,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-18,99.1,89.22,-1.0905595660104883,1.8002755205442327,1.5837297028531119,False,True,0.0,False,False,0.0,0.0,0.006168650609753131,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-19,99.45,90.95,-1.0890623948817928,0.3997751855009426,-0.6890021094018669,False,False,0.0,False,True,0.0,0.0,-0.007055409314282012,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-20,99.35,89.62,-1.0888494996824032,1.7673078384630116,1.2568415062855962,False,True,0.0,False,False,0.0,0.0,0.006944162688033178,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-21,99.13,90.67,-1.0874801468364081,0.5281750863428698,-0.5912724889438858,False,False,0.0,False,True,0.0,0.0,-0.006266734010376072,-0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-22,99.13,90.67,-1.0861248287007987,0.6510617816985729,-0.4713401690631144,False,False,0.0,False,False,0.0,0.0,0.0006218681020387265,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-23,99.13,90.67,-1.084886971800506,0.7632982668481105,-0.3515232422689011,False,False,0.0,False,False,0.0,0.0,0.0005682954913403376,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-24,99.13,90.67,-1.083765741690284,0.864960200941951,0.07343891140599988,False,True,0.0,False,False,0.0,0.0,0.0005150176731762315,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-25,99.0,90.42,-1.0828842983219689,1.0856017457275726,0.31868747223675825,False,False,0.0,False,False,0.0,0.0,0.0011204947263465756,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
2008-03-26,103.1,91.15,-1.0852290645918363,4.181370762454108,2.022369427401485,False,False,0.0,True,False,-1.0,-1.0,0.0153241759357071,0.0,1.4697552342039464,1.4697552342039464,1.0854171707760347,0.0153
