Date,PL,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_PL_pair,sharpe,CAGR
2008-06-18,2059.8,18.18,-87.91603083101054,461.4865594922285,0.3588116156109129,False,False,0.0,False,False,0.0,0.0,0.0036995017208889427,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-19,2096.8,18.18,-87.9185387846035,498.44096489590856,0.8457434210715774,False,False,0.0,False,False,0.0,0.0,0.010000761821781532,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-20,2048.0,18.18,-87.87281450449885,450.472232308211,0.20802845269030787,False,False,0.0,False,False,0.0,0.0,-0.013158240903502857,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-21,2051.3,18.18,-87.81185732894086,454.88043375985535,0.26468893794384574,False,False,0.0,False,False,0.0,0.0,0.0012084814557682844,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-22,2051.3,18.18,-87.74565705786398,456.08395468803315,0.27904747143599273,False,False,0.0,False,False,0.0,0.0,0.0003300467934934951,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-23,2051.3,18.18,-87.6795573651183,457.2856471021496,0.29344465963431793,False,False,0.0,False,False,0.0,0.0,0.00032965398804664484,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-24,2047.9,18.18,-87.60850320675114,455.1774117012644,0.2637355475663466,False,False,0.0,False,False,0.0,0.0,-0.0005790865023090342,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-25,2027.3,18.18,-87.49076434436621,436.7179042194223,0.016942908811325718,False,False,0.0,False,False,0.0,0.0,-0.0051022965904198156,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-26,2010.0,18.18,-87.31447370899345,422.6228679704991,-0.17166384243132163,False,False,0.0,False,True,0.0,0.0,-0.003918142505390116,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-27,2061.5,18.18,-87.2330913131065,475.6023999277238,0.5313624842980871,False,True,0.0,False,False,0.0,0.0,0.014525296599464473,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-28,2062.5,18.18,-87.2060816576532,477.0934354638648,0.549008509742922,False,False,0.0,False,False,0.0,0.0,0.0004087373154335704,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-29,2062.5,18.18,-87.20809174117025,477.0568921455249,0.5464107415458502,False,False,0.0,False,False,0.0,0.0,-1.0017513228544269e-05,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-06-30,2062.5,18.18,-87.2249034691079,476.7512549316184,0.5404529698203141,False,False,0.0,False,False,0.0,0.0,-8.377641856785305e-05,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-01,2071.3,20.25,-86.83645724772893,312.86174073348934,-1.6392151409579985,False,False,0.0,False,True,0.0,0.0,-0.04279392039431905,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-02,2085.0,20.25,-86.28076214536206,337.8145665564182,-1.3048023899046564,False,False,0.0,False,False,0.0,0.0,0.006511382670881446,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-03,2076.5,20.25,-85.64821067301922,342.12373387136086,-1.2453342263033302,False,False,0.0,False,False,0.0,0.0,0.001130754979699257,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-04,2045.0,20.25,-84.93381491398367,325.09024799183067,-1.467914507446136,False,False,0.0,False,False,0.0,0.0,-0.004524274684258946,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-05,2021.9,20.25,-84.16046478100984,317.650588184551,-1.5623302576310365,False,False,0.0,False,False,0.0,0.0,-0.0019966080221283794,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-06,2021.9,20.25,-83.39863966269711,333.07754683038365,-1.3552652198685198,False,False,0.0,False,False,0.0,0.0,0.004157400301565343,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-07,2021.9,20.25,-82.68177833830792,347.5939886492647,-1.161464043291289,False,False,0.0,False,False,0.0,0.0,0.003927389808442031,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-08,1981.3,20.25,-81.92680733786742,322.28215140818475,-1.4919236285254178,False,False,0.0,False,False,0.0,0.0,-0.006953194279689434,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-09,1950.4,20.25,-81.11829962891096,307.7544325145532,-1.678195337348149,False,False,0.0,False,False,0.0,0.0,-0.004043288241345248,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-10,1974.5,20.25,-80.3802721476421,346.7994890102475,-1.1623469890186378,False,False,0.0,False,False,0.0,0.0,0.010839223518117311,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-11,2000.9,20.25,-79.77411876275478,385.4740950542157,-0.6535636452559538,False,False,0.0,False,False,0.0,0.0,0.010694447088155347,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-12,2047.2,20.25,-79.36850401850658,439.9877936252417,0.06217340383467275,False,True,0.0,False,False,0.0,0.0,0.014917227584762409,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-13,2047.2,20.25,-79.07976733796083,445.8347114062933,0.1380120558755616,False,False,0.0,False,False,0.0,0.0,0.0016025251896493362,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-14,2047.2,20.25,-78.86152695226642,450.2540792166051,0.1950136768805149,False,False,0.0,False,False,0.0,0.0,0.0012127307485430556,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-15,2021.2,20.25,-78.62858471740215,428.9711594726066,-0.08298141846608613,False,False,0.0,False,True,0.0,0.0,-0.005889951257734514,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-16,1985.8,20.25,-78.31916345821769,399.83693997109185,-0.4644919184781331,False,False,0.0,False,False,0.0,0.0,-0.008156817518931096,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-17,1942.3,20.25,-77.88883015692623,365.0511893222438,-0.919974974918322,False,False,0.0,False,False,0.0,0.0,-0.00988358239082055,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-18,1903.4,20.25,-77.33233828992793,337.4201496289595,-1.2797840842263317,False,False,0.0,False,False,0.0,0.0,-0.007964258998716788,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-19,1858.3,20.25,-76.6392439176453,306.3553106676825,-1.6819231219200554,False,False,0.0,False,False,0.0,0.0,-0.009109269800625104,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-20,1858.3,20.25,-75.91214504546919,321.07906282924887,-1.482960650926648,False,False,0.0,False,False,0.0,0.0,0.004336227764165887,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-21,1858.3,20.25,-75.20211473087667,335.4571766997474,-1.2899393503621224,False,False,0.0,False,False,0.0,0.0,0.0042524420356973795,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-22,1854.0,20.25,-74.52334013718057,344.9023622220934,-1.1624881238489329,False,False,0.0,False,False,0.0,0.0,0.0028084779389832815,0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-23,1811.2,20.25,-73.79532314624048,316.8447062886303,-1.5240103061451902,False,False,0.0,False,False,0.0,0.0,-0.008488031038791342,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-24,1763.8,20.25,-72.97126031070333,286.1319787082575,-1.9161064512531256,False,False,0.0,False,False,0.0,0.0,-0.009474943876859094,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-25,1716.8,20.25,-72.03389605761046,258.1136048333881,-2.2676034353282994,True,False,1.0,False,False,0.0,1.0,-0.008823332991605957,-0.0,3.7343133607098022,3.7343133607098022,1.0425251197289018,0.0436
2008-07-26,1761.7,20.25,-71.18410985173466,320.22177550237325,-1.4560563179916808,False,False,1.0,False,False,0.0,1.0,0.01938954573117016,0.01938954573117016,3.7537029064409726,3.7537029064409726,1.0425251197289018,0.0436
2008-07-27,1761.7,20.25,-70.41513486918288,335.79351889904683,-1.2515117177578765,False,False,1.0,False,False,0.0,1.0,0.004885089639827601,0.004885089639827601,3.7585879960808004,3.7585879960808004,1.0425251197289018,0.0436
2008-07-28,1761.7,20.25,-69.71996829605283,349.87064200493023,-1.067489950875745,False,False,1.0,False,False,0.0,1.0,0.004435794195638656,0.004435794195638656,3.763023790276439,3.763023790276439,1.0425251197289018,0.0436
2008-07-29,1779.7,20.25,-69.13165768827838,379.7839318123629,-0.6801106407765335,False,False,1.0,False,False,0.0,1.0,0.009407830746208,0.009407830746208,3.772431621022647,3.772431621022647,1.0425251197289018,0.0436
2008-07-30,1750.3,20.25,-68.55644616762184,362.0319651056577,-0.9085433781756125,False,False,1.0,False,False,0.0,1.0,-0.00565607197592668,-0.00565607197592668,3.7667755490467205,3.7667755490467205,1.0425251197289018,0.0436
2008-07-31,1743.0,20.25,-67.99735448924103,366.05357159286905,-0.8556048318048068,False,False,1.0,False,False,0.0,1.0,0.0012889985708070427,0.0012889985708070427,3.7680645476175276,3.7680645476175276,1.0425251197289018,0.0436
2008-08-01,1756.9,18.24,-67.81228187716745,520.0039785604658,1.1298515668826874,False,True,0.0,False,False,0.0,0.0,0.05142314501893533,0.05142314501893533,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-02,1651.1,18.24,-67.58380850757241,418.37133282187915,-0.18285359237458393,False,False,0.0,False,True,0.0,0.0,-0.03524226209944577,-0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-03,1651.1,18.24,-67.34264014813031,422.77024369810306,-0.12667163210622942,False,False,0.0,False,False,0.0,0.0,0.0015277020967767968,0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-04,1651.1,18.24,-67.10369595793469,427.12858572727123,-0.07123668896928922,False,False,0.0,False,False,0.0,0.0,0.0015159073988673937,0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-05,1571.5,18.24,-66.7102372181012,354.70527314183414,-1.0063558660382286,False,False,0.0,False,False,0.0,0.0,-0.025974052128643968,-0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-06,1576.1,18.24,-66.26337366301297,367.45606438664345,-0.841606715903662,False,False,0.0,False,False,0.0,0.0,0.0045788020513278785,0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-07,1605.5,18.24,-65.8671555725322,404.0830823570127,-0.36938924292915015,False,False,0.0,False,False,0.0,0.0,0.013048842928035626,0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-08,1580.0,18.24,-65.45737368120943,386.0575040547401,-0.6024813707367772,False,False,0.0,False,False,0.0,0.0,-0.0064981802357550805,-0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-09,1563.0,18.24,-65.0199900912538,377.0353807355307,-0.7197742377128893,False,False,0.0,False,False,0.0,0.0,-0.0032820077988575313,-0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-10,1563.0,18.24,-64.58494373255478,384.9706263182011,-0.6182628027644905,False,False,0.0,False,False,0.0,0.0,0.0028949874302191965,0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-11,1563.0,18.24,-64.16742810062733,392.58611144455745,-0.5208799455015521,False,False,0.0,False,False,0.0,0.0,0.0027860709855326744,0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-12,1533.5,18.24,-63.71137616948848,371.4044986685301,-0.7961127831923127,False,False,0.0,False,False,0.0,0.0,-0.007857860263368464,-0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-13,1481.5,18.24,-63.1411934699702,329.8046311077437,-1.3338701904579646,False,False,0.0,False,False,0.0,0.0,-0.01579824575579699,-0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-14,1519.9,18.24,-62.61803116415007,377.74711156590297,-0.714203376647099,False,False,0.0,False,False,0.0,0.0,0.018009589766776014,0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-15,1495.0,18.24,-62.08496377424919,362.570260757695,-0.9109543556654597,False,False,0.0,False,False,0.0,0.0,-0.005776310811106467,-0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-16,1377.7,18.24,-61.312014642941875,259.3688529127403,-2.2374126208362277,True,False,1.0,False,False,0.0,1.0,-0.04134620193557498,-0.0,3.819487692636463,3.819487692636463,1.0425251197289018,0.0436
2008-08-17,1377.7,18.24,-60.44722813690388,275.14255878287327,-2.0264327155780335,False,False,1.0,False,False,0.0,1.0,0.006359705088675151,0.006359705088675151,3.825847397725138,3.825847397725138,1.0425251197289018,0.0436
2008-08-18,1377.7,18.24,-59.56970596688436,291.1485631640294,-1.8147060573213052,False,False,1.0,False,False,0.0,1.0,0.006495280530994587,0.006495280530994587,3.8323426782561327,3.8323426782561327,1.0425251197289018,0.0436
2008-08-19,1398.0,18.24,-58.765027636561314,326.1258959091217,-1.3633498855525719,False,False,1.0,False,False,0.0,1.0,0.014161585275605347,0.014161585275605347,3.846504263531738,3.846504263531738,1.0425251197289018,0.0436
2008-08-20,1366.0,18.24,-57.95889840592906,308.82969307585404,-1.5815523782897538,False,False,1.0,False,False,0.0,1.0,-0.00713784036716042,-0.00713784036716042,3.8393664231645777,3.8393664231645777,1.0425251197289018,0.0436
2008-08-21,1386.9,18.24,-57.23033073019097,343.0187674813169,-1.1422430288292593,False,False,1.0,False,False,0.0,1.0,0.014065056101341311,0.014065056101341311,3.853431479265919,3.853431479265919,1.0425251197289018,0.0436
2008-08-22,1469.9,18.24,-56.754220517468895,434.7030177613676,0.030337128564976678,False,True,0.0,False,False,0.0,0.0,0.0365990821633256,0.0365990821633256,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-08-23,1438.0,18.24,-56.355289443042125,410.0795205589118,-0.2854252387891198,False,False,0.0,False,True,0.0,0.0,-0.009985519568756275,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-08-24,1438.0,18.24,-56.011803468396614,416.3447047364458,-0.20550732540875308,False,False,0.0,False,False,0.0,0.0,0.0025471797570979166,0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-08-25,1438.0,18.24,-55.71047975340719,421.84084929785286,-0.13556224214749965,False,False,0.0,False,False,0.0,0.0,0.002239522469369835,0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-08-26,1432.0,18.24,-55.42949746261425,420.96596628191617,-0.14727190734414022,False,False,0.0,False,False,0.0,0.0,-0.00035811331478063517,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-08-27,1415.3,18.24,-55.13302308382955,409.67365895094906,-0.29223972097796314,False,False,0.0,False,False,0.0,0.0,-0.00466445721189264,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-08-28,1449.6,18.24,-54.917293867312324,447.90855986022325,0.19679487680081362,False,True,0.0,False,False,0.0,0.0,0.015597860084353729,0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-08-29,1476.0,18.24,-54.8106335763613,476.25404356717,0.5584567623474002,False,False,0.0,False,False,0.0,0.0,0.011449269919353218,0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-08-30,1484.0,18.24,-54.78196168759076,484.7770188183447,0.665791472132064,False,False,0.0,False,False,0.0,0.0,0.0034322230890111074,0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-08-31,1484.0,18.24,-54.79431751731326,484.5516484842062,0.6609141373970026,False,False,0.0,False,False,0.0,0.0,-9.074895155395685e-05,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-01,1484.0,17.32,-54.93637778018326,532.5019368472259,1.2709111756143343,False,False,0.0,False,False,0.0,0.0,0.019688083143432112,0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-02,1446.5,17.32,-55.0562885909126,492.92508160539376,0.7625582287796753,False,False,0.0,False,False,0.0,0.0,-0.016489841603904952,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-03,1403.5,17.32,-55.068217251599336,449.7184772022995,0.20923622868441996,False,False,0.0,False,False,0.0,0.0,-0.01832899633973936,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-04,1391.0,17.32,-54.997450362250596,438.44415972581965,0.06388773784349608,False,False,0.0,False,False,0.0,0.0,-0.004810773988283043,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-05,1401.1,17.32,-54.908293540436325,450.0883558796428,0.21155585994103587,False,False,0.0,False,False,0.0,0.0,0.004950528680443586,0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-06,1375.0,17.32,-54.756264707259135,426.6214952702718,-0.08969561433239852,False,False,0.0,False,True,0.0,0.0,-0.01010031751675383,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-07,1375.0,17.32,-54.57703390318494,429.72577279683685,-0.05099318970975592,False,False,0.0,False,False,0.0,0.0,0.0013378925172594462,0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-08,1375.0,17.32,-54.390207970218185,432.96159795582105,-0.010688942740043322,False,False,0.0,False,False,0.0,0.0,0.0013965349715953914,0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-09,1343.5,17.32,-54.137259511528804,405.84266526032116,-0.3593238151253182,False,False,0.0,False,False,0.0,0.0,-0.011888234223263102,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-10,1232.1,17.32,-53.61389264878366,303.50737932306686,-1.6673657990448942,False,False,0.0,False,False,0.0,0.0,-0.04736226011879155,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-11,1181.5,17.32,-52.85671792181076,266.0216455942376,-2.1382823615876756,True,False,1.0,False,False,0.0,1.0,-0.017876070895091276,-0.0,3.8900305614292447,3.8900305614292447,1.0425251197289018,0.0436
2008-09-12,1152.0,17.32,-51.940188548619275,252.39593433791413,-2.299930243520347,False,False,1.0,False,False,0.0,1.0,-0.006641491642748449,-0.006641491642748449,3.8833890697864963,3.8833890697864963,1.0425251197289018,0.0436
2008-09-13,1211.0,17.32,-51.106031641448524,325.8435319701116,-1.3632109281206934,False,False,1.0,False,False,0.0,1.0,0.03503917706163823,0.03503917706163823,3.9184282468481344,3.9184282468481344,1.0425251197289018,0.0436
2008-09-14,1211.0,17.32,-50.34690739196608,338.99156397114757,-1.1933131945839035,False,False,1.0,False,False,0.0,1.0,0.00631203972755003,0.00631203972755003,3.9247402865756844,3.9247402865756844,1.0425251197289018,0.0436
2008-09-15,1211.0,17.32,-49.65623170909369,350.95406679849725,-1.0396592573140357,False,False,1.0,False,False,0.0,1.0,0.00577606833125984,0.00577606833125984,3.930516354906944,3.930516354906944,1.0425251197289018,0.0436
2008-09-16,1185.0,17.32,-48.969798620123896,336.8430878994541,-1.2153408806739194,False,False,1.0,False,False,0.0,1.0,-0.006940427871090622,-0.006940427871090622,3.9235759270358535,3.9235759270358535,1.0425251197289018,0.0436
2008-09-17,1060.0,17.32,-48.03149486382815,228.09450895849636,-2.5732745007759714,True,False,1.0,False,False,0.0,1.0,-0.05748097854565191,-0.05748097854565191,3.8660949484902014,3.8660949484902014,1.0425251197289018,0.0436
2008-09-18,1137.5,17.32,-47.17145121140306,320.490465018499,-1.406559970042755,False,False,1.0,False,False,0.0,1.0,0.047273218373364,0.047273218373364,3.9133681668635654,3.9133681668635654,1.0425251197289018,0.0436
2008-09-19,1102.0,17.32,-46.30590193619588,299.98177846508736,-1.658158304656972,False,False,1.0,False,False,0.0,1.0,-0.010771265905679553,-0.010771265905679553,3.902596900957886,3.902596900957886,1.0425251197289018,0.0436
2008-09-20,1159.5,17.32,-45.60083553677979,369.693528502974,-0.7832616268711698,False,False,1.0,False,False,0.0,1.0,0.03576233448009307,0.03576233448009307,3.938359235437979,3.938359235437979,1.0425251197289018,0.0436
2008-09-21,1159.5,17.32,-45.00757617490419,379.9687806506595,-0.6536114685354927,False,False,1.0,False,False,0.0,1.0,0.005299167978911362,0.005299167978911362,3.9436584034168902,3.9436584034168902,1.0425251197289018,0.0436
2008-09-22,1159.5,17.32,-44.496241832837335,388.8250914552574,-0.5417700204832826,False,False,1.0,False,False,0.0,1.0,0.004588346250586759,0.004588346250586759,3.948246749667477,3.948246749667477,1.0425251197289018,0.0436
2008-09-23,1257.8,17.32,-44.270622554965016,491.0328173480059,0.7364864493881222,False,True,0.0,False,False,0.0,0.0,0.05048374129964209,0.05048374129964209,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-09-24,1223.0,17.32,-44.12513682868394,458.75263012719415,0.33168775334398826,False,False,0.0,False,False,0.0,0.0,-0.016243668357642783,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-09-25,1204.7,17.32,-43.98595484991461,442.86326199947894,0.13239188657656917,False,False,0.0,False,False,0.0,0.0,-0.008079873526222933,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-09-26,1192.0,17.32,-43.826705600625715,432.92145899716263,0.007641807227764971,False,False,0.0,False,False,0.0,0.0,-0.005095542180073543,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-09-27,1121.2,17.32,-43.50220640546127,367.74178505741077,-0.8064057597767714,False,False,0.0,False,True,0.0,0.0,-0.03476883061681084,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-09-28,1121.2,17.32,-43.10358875128605,374.6458428277257,-0.7187794126642286,False,False,0.0,False,False,0.0,0.0,0.0036964488842404527,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-09-29,1121.2,17.32,-42.68170812920477,381.9528152021734,-0.6262821257158652,False,False,0.0,False,False,0.0,0.0,0.003927535505525108,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-09-30,1081.0,17.32,-42.1726655620584,350.56943246514857,-1.0161942327263545,False,False,0.0,False,False,0.0,0.0,-0.017325192198635573,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-01,1001.5,16.28,-41.577302856075384,324.62150950309274,-1.336301936003508,False,False,0.0,False,False,0.0,0.0,-0.015460114097609523,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-02,1023.5,16.28,-41.00610359526629,355.9206334690648,-0.9438976743761331,False,False,0.0,False,False,0.0,0.0,0.018508370798810462,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-03,972.5,16.28,-40.35641746782214,315.4975236238555,-1.4432632317478347,False,False,0.0,False,False,0.0,0.0,-0.02480702572180582,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-04,951.8,16.28,-39.642554053783016,306.4192200044124,-1.5508952020055062,False,False,0.0,False,False,0.0,0.0,-0.005683954961859841,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-05,951.8,16.28,-38.91863048646004,318.2046956804305,-1.4003892159507942,False,False,0.0,False,False,0.0,0.0,0.007433777332320458,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-06,951.8,16.28,-38.213964115778914,329.6766641951192,-1.254644720613924,False,False,0.0,False,False,0.0,0.0,0.007288772110886895,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-07,981.0,16.28,-37.60750873273827,368.74975783102093,-0.7700819469631675,False,False,0.0,False,False,0.0,0.0,0.024524141030544816,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-08,1012.2,16.28,-37.14337270851855,407.50589230531807,-0.2906455943081479,False,False,0.0,False,False,0.0,0.0,0.02396949453267193,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-09,1001.5,16.28,-36.74877492904581,403.22994415513415,-0.34379540175588147,False,False,0.0,False,False,0.0,0.0,-0.00267285172300948,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-10,1021.0,16.28,-36.448796595812105,427.61359142017886,-0.042417742285554526,False,False,0.0,False,False,0.0,0.0,0.015103972094571247,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-11,993.3,16.28,-36.14913357447993,404.7921054074666,-0.32465330767524314,False,False,0.0,False,False,0.0,0.0,-0.014427470042808832,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-12,993.3,16.28,-35.86032445975584,409.49391779517487,-0.2659664600909174,False,False,0.0,False,False,0.0,0.0,0.002981291138726104,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-13,993.3,16.28,-35.5877541095861,413.9313630959382,-0.21077966563404787,False,False,0.0,False,False,0.0,0.0,0.0028216022095403615,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-14,979.3,16.28,-35.30236064001863,404.5775687804967,-0.3260861379388267,False,False,0.0,False,False,0.0,0.0,-0.006019085778640418,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-15,1035.1,16.28,-35.14611918076946,462.9211797370731,0.3953538589562683,False,True,0.0,False,False,0.0,0.0,0.03629962034031673,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-16,959.7,16.28,-34.895176969251516,391.6065189405854,-0.4865975239327283,False,False,0.0,False,True,0.0,0.0,-0.04667820728429613,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-17,912.0,16.28,-34.49392007514169,350.43898117669323,-0.9940438655329767,False,False,0.0,False,False,0.0,0.0,-0.02793745032476901,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-18,878.2,16.28,-33.949030585091585,325.50978207470905,-1.2985021888841775,False,False,0.0,False,False,0.0,0.0,-0.017422160547110384,-0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-19,878.2,16.28,-33.34625266994023,335.32300653337313,-1.1739970893730323,False,False,0.0,False,False,0.0,0.0,0.006905484012323178,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-20,878.2,16.28,-32.73431015031913,345.2854307528046,-1.0484186478066968,False,False,0.0,False,False,0.0,0.0,0.007059968365818964,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-21,888.2,16.28,-32.16290483554569,364.58790927731616,-0.8089274887600841,False,False,0.0,False,False,0.0,0.0,0.013672130059908286,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
2008-10-22,905.1,16.28,-31.673404286802878,389.4569782108491,-0.501866966933106,False,False,0.0,False,False,0.0,0.0,0.01750426963365632,0.0,3.998730490967119,3.998730490967119,1.0425251197289018,0.0436
