Date,PL,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_PL_pair,sharpe,CAGR
1997-03-22,382.3,68.15,-5.490551856233943,8.118890997656763,0.7041247770934372,False,False,0.0,False,False,0.0,0.0,-0.0043181156092547985,-0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-03-23,382.3,68.15,-5.491944210308973,8.024002067443462,0.5669881712046845,False,False,0.0,False,False,0.0,0.0,-0.0001254189010391522,-0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-03-24,382.3,68.15,-5.493144506729963,7.9422018663530025,0.4533435918953408,False,False,0.0,False,False,0.0,0.0,-0.00010810725970475104,-0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-03-25,378.5,68.62,-5.486698138270258,2.0027737518948925,-1.1949294561141655,False,False,0.0,False,True,0.0,0.0,-0.007866821106050411,-0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-03-26,375.5,68.1,-5.4795393385749245,2.343371043047682,-1.1051575402627505,False,False,0.0,False,False,0.0,0.0,0.00045494460074082106,0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-03-27,377.2,68.17,-5.474406892778925,4.009682119260674,-0.6761958469898219,False,False,0.0,False,False,0.0,0.0,0.002220592452363999,0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-03-28,373.6,67.95,-5.467142707011114,2.107653058594849,-1.0175319937408551,False,False,0.0,False,False,0.0,0.0,-0.0025527427150119457,-0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-03-29,373.6,67.95,-5.460161953501543,2.581995259570192,-0.7170670658304913,False,False,0.0,False,False,0.0,0.0,0.0006370275738104082,0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-03-30,373.6,67.95,-5.453778195176743,3.015771637740329,-0.3894201386512697,False,False,0.0,False,False,0.0,0.0,0.0005828884322431245,0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-03-31,373.6,67.95,-5.447987743761794,3.4092328113861186,-0.008909396588380256,False,False,0.0,False,False,0.0,0.0,0.0005289944309647687,0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-04-01,368.8,68.42,-5.434056225740207,-2.998126965144934,-2.3477994457785454,True,False,1.0,False,False,0.0,1.0,-0.008651601378992691,-0.0,1.717154306007283,1.717154306007283,1.1110778108817219,0.0382
1997-04-02,371.7,68.2,-5.42495261458713,1.7182316851577184,-0.14148641291219663,False,False,1.0,False,False,0.0,1.0,0.006359005778204013,0.006359005778204013,1.723513311785487,1.723513311785487,1.1110778108817219,0.0382
1997-04-03,367.2,67.82,-5.4143743484446425,-0.0028683115156127315,-0.7653089818692929,False,False,1.0,False,False,0.0,1.0,-0.002343536594063632,-0.002343536594063632,1.7211697751914234,1.7211697751914234,1.1110778108817219,0.0382
1997-04-04,364.7,68.07,-5.3998849688018735,-2.870169826343499,-1.4599390044918323,False,False,1.0,False,False,0.0,1.0,-0.003915633372731627,-0.003915633372731627,1.717254141818692,1.717254141818692,1.1110778108817219,0.0382
1997-04-05,360.8,67.62,-5.3842760756924966,-3.2847482383266424,-1.2088133646197192,False,False,1.0,False,False,0.0,1.0,-0.0005719232098491314,-0.0005719232098491314,1.7166822186088426,1.7166822186088426,1.1110778108817219,0.0382
1997-04-06,360.8,67.62,-5.369749158464312,-2.3024380953568198,-0.6698400078929386,False,False,1.0,False,False,0.0,1.0,0.0013569648218817393,0.0013569648218817393,1.7180391834307245,1.7180391834307245,1.1110778108817219,0.0382
1997-04-07,360.8,67.62,-5.356527186523377,-1.4083683527107382,-0.17919357248267262,False,False,1.0,False,False,0.0,1.0,0.0012365966727094929,0.0012365966727094929,1.719275780103434,1.719275780103434,1.1110778108817219,0.0382
1997-04-08,364.5,66.97,-5.353030778508462,6.007528763288349,2.0875118848044796,False,True,0.0,True,False,-1.0,-1.0,0.01025722592008995,0.01025722592008995,1.7295330060235239,1.7295330060235239,1.1110778108817219,0.0382
1997-04-09,365.3,67.17,-5.350848516899844,5.88350511983748,1.4458331164032578,False,False,0.0,False,False,-1.0,-1.0,-0.0001711340149245217,0.0001711340149245217,1.7297041400384483,1.7297041400384483,1.1110778108817219,0.0382
1997-04-10,368.8,68.52,-5.344613838383625,2.587059793954097,0.5292419456221846,False,False,0.0,False,False,-1.0,-1.0,-0.004484880667487693,0.004484880667487693,1.734189020705936,1.734189020705936,1.1110778108817219,0.0382
1997-04-11,369.9,69.25,-5.335008209239165,0.4506815101877919,-0.04803534608708703,False,False,0.0,False,True,0.0,0.0,-0.002889538450011763,0.002889538450011763,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-12,369.4,69.82,-5.3215501045971205,-2.1506283029709152,-0.7754293531985911,False,False,0.0,False,False,0.0,0.0,-0.0035107734763874777,-0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-13,369.4,69.82,-5.308690711940248,-1.2527855076681362,-0.6457567016533389,False,False,0.0,False,False,0.0,0.0,0.0012132145339968806,0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-14,369.4,69.82,-5.296994046331123,-0.4361243148389917,-0.5054474079878244,False,False,0.0,False,False,0.0,0.0,0.0011047365868193564,0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-15,366.7,70.3,-5.280274798728457,-4.503318350610527,-1.4174846503335574,False,False,0.0,False,False,0.0,0.0,-0.005511825105845413,-0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-16,364.8,70.3,-5.262046134750393,-5.121843272952617,-1.2573118590104362,False,False,0.0,False,False,0.0,0.0,-0.0008418490997719048,-0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-17,369.8,68.8,-5.2602505800219665,7.894760094488731,1.9723971752836738,False,True,0.0,False,False,0.0,0.0,0.01778940843600115,0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-18,376.4,68.95,-5.267663465715055,13.19460403894692,1.92193529791052,False,False,0.0,False,False,0.0,0.0,0.007165772415128883,0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-19,375.2,69.05,-5.273715993824244,11.049910626435917,1.2023243535144086,False,False,0.0,False,False,0.0,0.0,-0.0029007819750561706,-0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-20,375.2,69.05,-5.279090643369969,10.67879107530365,0.8953429168617293,False,False,0.0,False,False,0.0,0.0,-0.0005017019204731862,-0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-21,375.2,69.05,-5.283936348442243,10.344195140063164,0.6606198767763887,False,False,0.0,False,False,0.0,0.0,-0.00045212257378862377,-0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-22,378.5,69.22,-5.291129378513212,12.24802441931547,0.7093387507613891,False,False,0.0,False,False,0.0,0.0,0.0025563265915043557,0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-23,374.4,69.32,-5.292638149022381,7.514323509768531,-0.16494399535993065,False,False,0.0,False,True,0.0,0.0,-0.006385798430585647,-0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-24,375.4,69.92,-5.290699836959211,5.474267399811936,-1.656822078989024,False,False,0.0,False,False,0.0,0.0,-0.0027371336057853963,-0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-25,376.8,69.925,-5.290056705239756,6.892784886110064,-1.0166588194336685,False,False,0.0,False,False,0.0,0.0,0.0018996970399995023,0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-26,378.7,69.925,-5.291862673441259,8.666502559619971,-0.18857894611741247,False,False,0.0,False,False,0.0,0.0,0.002368957285300494,0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-27,378.7,69.925,-5.293853096170794,8.527322250257214,-0.12024050852733639,False,False,0.0,False,False,0.0,0.0,-0.0001858531009316224,-0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-28,378.7,69.925,-5.295704722008445,8.39784731355951,-0.05311135045517989,False,False,0.0,False,False,0.0,0.0,-0.00017286323708592504,-0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-29,372.5,63.75,-5.32834721735992,32.817864893305114,2.415384567774619,False,True,0.0,True,False,-1.0,-1.0,0.034289006106685255,0.0,1.7370785591559477,1.7370785591559477,1.1110778108817219,0.0382
1997-04-30,373.6,64.62,-5.358796685803128,27.314558163401898,1.335918162434571,False,False,0.0,False,False,-1.0,-1.0,-0.007644697906187653,0.007644697906187653,1.7447232570621354,1.7447232570621354,1.1110778108817219,0.0382
1997-05-01,370.6,64.75,-5.382399376267729,22.08964038666454,0.6604640969421597,False,False,0.0,False,False,-1.0,-1.0,-0.007265807962420103,0.007265807962420103,1.7519890650245555,1.7519890650245555,1.1110778108817219,0.0382
1997-05-02,374.1,65.22,-5.40447292113323,21.620276083690726,0.45115570292092244,False,False,0.0,False,False,-1.0,-1.0,-0.0006459914686910241,0.0006459914686910241,1.7526350564932467,1.7526350564932467,1.1110778108817219,0.0382
1997-05-03,371.1,65.47,-5.419529116699528,16.28342872968193,-0.20725843236821112,False,False,0.0,False,True,0.0,0.0,-0.00735187425831811,0.00735187425831811,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-04,371.1,65.47,-5.432459551570622,15.436873158671403,-0.4210474277242719,False,False,0.0,False,False,0.0,0.0,-0.0011648301072865956,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-05,371.1,65.47,-5.44410917582493,14.674172258741862,-0.6638167069016863,False,False,0.0,False,False,0.0,0.0,-0.0010483488982068042,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-06,373.1,65.42,-5.4574017335006,16.07677859439076,-0.722002451417231,False,False,0.0,False,False,0.0,0.0,0.0019210542748505463,0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-07,373.0,65.17,-5.471427146452301,16.427092865703514,-0.5191967950933523,False,False,0.0,False,False,0.0,0.0,0.00048016348727745485,0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-08,372.9,65.22,-5.484043098398306,15.230709122462429,-0.6856728445473204,False,False,0.0,False,False,0.0,0.0,-0.0016376047531426157,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-09,379.5,64.82,-5.506044045215955,22.59822498910188,1.7452058890158653,False,True,0.0,False,False,0.0,0.0,0.010004750282589172,0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-10,389.4,66.1,-5.531149287343446,23.79103210659821,1.7602066938732437,False,False,0.0,False,False,0.0,0.0,0.0015798582112533787,0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-11,389.4,66.1,-5.554717340940137,22.23318376385697,1.0215982313713585,False,False,0.0,False,False,0.0,0.0,-0.0020591021299234398,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-12,389.4,66.1,-5.576198349352421,20.813289107804962,0.4905058136025255,False,False,0.0,False,False,0.0,0.0,-0.0018732447886595648,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-13,391.1,66.05,-5.598057749105554,21.348285671578196,0.455836528263294,False,False,0.0,False,False,0.0,0.0,0.0007031548377931399,0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-14,391.9,65.72,-5.621431104839503,22.459547789947862,0.5963105636113962,False,False,0.0,False,False,0.0,0.0,0.0014596126018837515,0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-15,393.8,65.45,-5.647309257995464,24.1836090641969,0.9292359148876745,False,False,0.0,False,False,0.0,0.0,0.002258349826803781,0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-16,393.9,65.5,-5.671313012649747,22.42899767144155,-0.04740496617458214,False,False,0.0,False,True,0.0,0.0,-0.0022924978702056065,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-17,391.2,65.45,-5.690250267449171,18.773119995451736,-1.8800586373890362,False,False,0.0,False,False,0.0,0.0,-0.004787518317804684,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-18,391.2,65.45,-5.70696715682558,17.67899958576578,-1.6782873422171336,False,False,0.0,False,False,0.0,0.0,-0.0014307445579411226,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-19,391.2,65.45,-5.722049548265283,16.691857066037187,-1.4820175483269071,False,False,0.0,False,False,0.0,0.0,-0.0012891890060698068,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-20,391.2,65.82,-5.73314829949641,13.844178927146345,-1.662280240079105,False,False,0.0,False,False,0.0,0.0,-0.003705232672515146,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-21,396.0,65.15,-5.7532348221344325,21.17675133794171,0.43523956656444074,False,True,0.0,False,False,0.0,0.0,0.009512650823029451,0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-22,392.1,65.22,-5.767862725055313,15.91999307189252,-0.8305980855228065,False,False,0.0,False,True,0.0,0.0,-0.006842242696211533,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-23,389.0,65.32,-5.776092602906037,11.705631178177669,-1.5612116069724222,False,False,0.0,False,False,0.0,0.0,-0.005499664443827812,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-24,388.4,65.4,-5.7814496971417535,10.293189806929263,-1.5000293615862226,False,False,0.0,False,False,0.0,0.0,-0.0018426990503745615,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-25,388.4,65.4,-5.785962377708844,9.99806049784155,-1.1905711358090822,False,False,0.0,False,False,0.0,0.0,-0.00038488336281377163,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-26,388.4,65.4,-5.789994738151558,9.734344124888082,-0.9719228628500713,False,False,0.0,False,False,0.0,0.0,-0.00034379895766889105,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-27,388.4,65.4,-5.793637905378201,9.49608098826559,-0.8023051988680515,False,False,0.0,False,False,0.0,0.0,-0.00031051990054914474,-0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-28,397.0,64.9,-5.8108864847011334,19.873467142896402,1.3222373962604814,False,True,0.0,False,False,0.0,0.0,0.013405284167603101,0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-29,410.5,65.4,-5.841653844068194,28.4558385979401,2.0765467711690735,False,False,0.0,True,False,-1.0,-1.0,0.01082888736428384,0.0,1.7599869307515648,1.7599869307515648,1.1110778108817219,0.0382
1997-05-30,410.3,65.35,-5.872087835596571,26.55905994376411,1.3466322220048923,False,False,0.0,False,False,-1.0,-1.0,-0.002388766823586772,0.002388766823586772,1.7623756975751514,1.7623756975751514,1.1110778108817219,0.0382
1997-05-31,401.2,65.12,-5.890651714201238,17.600760371215358,0.139891830829692,False,False,0.0,False,False,-1.0,-1.0,-0.011414765866473177,0.011414765866473177,1.7737904634416246,1.7737904634416246,1.1110778108817219,0.0382
1997-06-01,401.2,65.12,-5.9060038137160955,16.60103165080784,-0.09241756773243863,False,False,0.0,False,True,0.0,0.0,-0.0012722448879103896,0.0012722448879103896,1.775062708329535,1.775062708329535,1.1110778108817219,0.0382
1997-06-02,401.2,65.12,-5.919672347776139,15.710936712817784,-0.3319132954887311,False,False,0.0,False,False,0.0,0.0,-0.0011314444035497237,-0.0,1.775062708329535,1.775062708329535,1.1110778108817219,0.0382
1997-06-03,398.7,64.4,-5.934160380454149,16.540071498752752,-0.37829241505396677,False,False,0.0,False,False,0.0,0.0,0.0010618226850574574,0.0,1.775062708329535,1.775062708329535,1.1110778108817219,0.0382
1997-06-04,401.7,64.17,-5.952966152421368,19.69816199912077,-0.089701289847892,False,False,0.0,False,False,0.0,0.0,0.0040297091919854295,0.0,1.775062708329535,1.775062708329535,1.1110778108817219,0.0382
1997-06-05,411.6,64.12,-5.983397646855404,27.94454288363147,1.2279313196332604,False,True,0.0,False,False,0.0,0.0,0.010369474123965702,0.0,1.775062708329535,1.775062708329535,1.1110778108817219,0.0382
1997-06-06,436.6,63.77,-6.046287097441523,51.028271796154115,2.274714687570378,False,False,0.0,True,False,-1.0,-1.0,0.028076529659992588,0.0,1.775062708329535,1.775062708329535,1.1110778108817219,0.0382
1997-06-07,454.9,63.75,-6.131726946528932,64.00240715878056,1.9047747166909978,False,False,0.0,False,False,-1.0,-1.0,0.015339527414642408,-0.015339527414642408,1.7597231809148925,1.7597231809148925,1.1110778108817219,0.0382
1997-06-08,454.9,63.75,-6.21399228521296,58.75799181767377,1.209120030320147,False,False,0.0,False,False,-1.0,-1.0,-0.006162346030729931,0.006162346030729931,1.7658855269456226,1.7658855269456226,1.1110778108817219,0.0382
1997-06-09,454.9,63.75,-6.289456560380271,53.94714427575775,0.758221655824827,False,False,0.0,False,False,-1.0,-1.0,-0.005621115253328178,0.005621115253328178,1.7715066421989507,1.7715066421989507,1.1110778108817219,0.0382
1997-06-10,451.1,63.45,-6.355739879922492,47.82830461891791,0.2916330414167175,False,False,0.0,False,False,-1.0,-1.0,-0.007161800525368065,0.007161800525368065,1.7786684427243187,1.7786684427243187,1.1110778108817219,0.0382
1997-06-11,438.9,64.02,-6.396127554153777,29.41991398307522,-0.9036860792581111,False,False,0.0,False,True,0.0,0.0,-0.021698282337423297,0.021698282337423297,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-12,443.8,64.57,-6.431143324245149,28.541075553490828,-1.1449438864068981,False,False,0.0,False,False,0.0,0.0,-0.0010230246198194447,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-13,433.1,64.47,-6.450211429939581,17.254869111795244,-1.5942784839266404,False,False,0.0,False,False,0.0,0.0,-0.013294388566534851,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-14,426.3,65.17,-6.451462524162945,5.8581873003008695,-1.5408571240484235,False,False,0.0,False,False,0.0,0.0,-0.01345945321296689,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-15,426.3,65.17,-6.44992713395355,5.958248680247152,-1.1996506141271197,False,False,0.0,False,False,0.0,0.0,0.00011818621015359332,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-16,426.3,65.17,-6.448096478612754,6.077552488806816,-0.9607651071144843,False,False,0.0,False,False,0.0,0.0,0.00014093401646987814,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-17,423.9,65.3,-6.442398353883468,3.211387491409539,-0.9272475600077041,False,False,0.0,False,False,0.0,0.0,-0.003393563392814659,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-18,411.1,65.52,-6.419159651142072,-9.483340342828512,-1.5266994928648963,False,False,0.0,False,False,0.0,0.0,-0.015263895786351992,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-19,406.9,65.1,-6.393334332103334,-9.306065019927019,-1.213007742778173,False,False,0.0,False,False,0.0,0.0,0.00021537360789244348,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-20,412.7,64.97,-6.377304274687472,-1.6334587264450988,-0.43573330913385105,False,False,0.0,False,False,0.0,0.0,0.00927726225888977,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-21,415.2,65.2,-6.36528228835015,0.1835947995701872,0.011580386254777465,False,True,0.0,False,False,0.0,0.0,0.0021886504706885614,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-22,415.2,65.2,-6.354823863283609,0.8654841139086784,0.22638350598163018,False,False,0.0,False,False,0.0,0.0,0.0008220143963631355,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-23,415.2,65.2,-6.345436930639171,1.4775121223260044,0.4553067396776808,False,False,0.0,False,False,0.0,0.0,0.0007383416632649546,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-24,415.2,64.7,-6.3408400068154585,4.947651559039798,1.138869067733835,False,False,0.0,False,False,0.0,0.0,0.004203924603604169,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-25,409.4,64.7,-6.330227444243392,-0.16571564254752502,0.28650074059133623,False,False,0.0,False,False,0.0,0.0,-0.006243688965142401,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-26,411.5,64.7,-6.322121873143576,2.4587148076105905,0.6224765321542,False,False,0.0,False,False,0.0,0.0,0.0031984136539123372,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-27,413.0,64.7,-6.316866702412578,4.298724353906209,1.2214596490310192,False,False,0.0,False,False,0.0,0.0,0.0022392682119774508,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-28,412.5,64.45,-6.313773780147835,5.577279869472022,1.3987295791869456,False,False,0.0,False,False,0.0,0.0,0.0015603125031267728,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-29,412.5,64.45,-6.311247305128871,5.740111184444231,1.1321326235448037,False,False,0.0,False,False,0.0,0.0,0.00019875416482017952,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-06-30,412.5,64.45,-6.309004185984425,5.884680213303795,0.9324763596908915,False,False,0.0,False,False,0.0,0.0,0.00017649410939745469,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-07-01,415.8,64.45,-6.311023156653498,9.05455755368206,1.6021058255070235,False,False,0.0,False,False,0.0,0.0,0.0038537412971990787,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-07-02,420.9,64.62,-6.318458486880086,12.60121257780878,1.7799402322996891,False,False,0.0,False,False,0.0,0.0,0.0042772072004019016,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-07-03,417.2,63.85,-6.3275488711481644,13.186004577189692,1.502122716494741,False,False,0.0,False,False,0.0,0.0,0.0007121067135245612,0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-07-04,416.7,63.92,-6.3350278436463885,11.765020234122801,0.9048368944460734,False,False,0.0,False,False,0.0,0.0,-0.0017294594047977327,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-07-05,416.7,63.92,-6.341682803793035,11.33963518154917,0.5968410628222066,False,False,0.0,False,False,0.0,0.0,-0.0005174620633456473,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-07-06,416.7,63.92,-6.347695433705807,10.955307877524774,0.3072143505192572,False,False,0.0,False,False,0.0,0.0,-0.0004672986617891179,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-07-07,416.7,63.92,-6.353142330365744,10.607142243021656,-0.029047109833042713,False,False,0.0,False,True,0.0,0.0,-0.0004231510169549299,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-07-08,406.7,63.52,-6.348903272378425,3.4176641385224116,-2.2583831143990167,True,False,1.0,False,False,0.0,1.0,-0.008876092460525932,-0.0,1.8003667250617421,1.8003667250617421,1.1110778108817219,0.0382
1997-07-09,403.5,62.92,-6.344274329670177,4.31825917715247,-1.455763572586171,False,False,1.0,False,False,0.0,1.0,0.0011219827147268076,0.0011219827147268076,1.801488707776469,1.801488707776469,1.1110778108817219,0.0382
1997-07-10,398.1,63.75,-6.326789399493857,-5.232824217733366,-2.035766441527342,True,False,1.0,False,False,0.0,1.0,-0.011917509623103477,-0.011917509623103477,1.7895711981533655,1.7895711981533655,1.1110778108817219,0.0382
1997-07-11,398.7,64.97,-6.299941320919255,-10.607187620124023,-1.7910950559317507,False,False,1.0,False,False,0.0,1.0,-0.006651380686624977,-0.006651380686624977,1.7829198174667407,1.7829198174667407,1.1110778108817219,0.0382
1997-07-12,412.7,65.75,-6.285047382001192,-0.5418653665784063,-0.4417884301359274,False,False,1.0,False,False,0.0,1.0,0.012186477857104768,0.012186477857104768,1.7951062953238455,1.7951062953238455,1.1110778108817219,0.0382
1997-07-13,412.7,65.75,-6.273194552150197,0.23745819612452124,-0.19056550052932378,False,False,1.0,False,False,0.0,1.0,0.0009444485458577167,0.0009444485458577167,1.796050743869703,1.796050743869703,1.1110778108817219,0.0382
1997-07-14,412.7,65.75,-6.262776228987999,0.9224629440390686,0.08376237796412402,False,True,0.0,False,False,0.0,0.0,0.0008308349434971362,0.0008308349434971362,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-15,403.5,65.42,-6.244675006915007,-5.026638952379756,-0.6883543987465188,False,False,0.0,False,True,0.0,0.0,-0.007326239819045766,-0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-16,400.4,65.85,-6.2197987742055325,-9.173749281434311,-1.1573271892435697,False,False,0.0,False,False,0.0,0.0,-0.005120055227386878,-0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-17,402.2,66.65,-6.192063281331206,-10.501017700724958,-1.1470543363078414,False,False,0.0,False,False,0.0,0.0,-0.0016287480202633524,-0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-18,408.7,66.57,-6.1747663915913105,-2.3541986882335095,0.4654811740480044,False,True,0.0,False,False,0.0,0.0,0.009938124166400058,0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-19,412.8,66.55,-6.165609131191679,2.4787123191937894,1.1419201833836203,False,False,0.0,False,False,0.0,0.0,0.005871444560794092,0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-20,412.8,66.55,-6.158415150104518,2.9574717605443652,1.0621529632364333,False,False,0.0,False,False,0.0,0.0,0.0005819774992367255,0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-21,412.8,66.55,-6.152104154777245,3.377468499574377,1.0003164986263144,False,False,0.0,False,False,0.0,0.0,0.0005108066526267338,0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-22,411.5,66.05,-6.148599484595914,5.385004042439846,1.1475677280766567,False,False,0.0,False,False,0.0,0.0,0.0024553555803050286,0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-23,421.2,65.77,-6.159663217903359,16.078950158496127,1.7711342799583218,False,False,0.0,False,False,0.0,0.0,0.01294163584251845,0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-24,422.7,66.7,-6.166849666729753,11.37112722912542,0.9636602051647043,False,False,0.0,False,False,0.0,0.0,-0.005644676201352618,-0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-25,427.2,67.42,-6.172946510361773,11.019946271409253,0.7858405864972371,False,False,0.0,False,False,0.0,0.0,-0.00041639703970184375,-0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
1997-07-26,431.7,67.65,-6.182101743530844,13.480817050138342,0.9767289657062159,False,False,0.0,False,False,0.0,0.0,0.0028954173856719032,0.0,1.7968815788132002,1.7968815788132002,1.1110778108817219,0.0382
