Date,HG,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_HG_pair,sharpe,CAGR
1994-06-27,1.118,11.51,-0.08515097605654856,0.13791226558912617,0.794196632486008,False,False,0.0,False,False,-1.0,-1.0,-0.0015696333011139187,0.0015696333011139187,1.350594132781338,1.350594132781338,1.6355814677427152,0.0475
1994-06-28,1.101,11.51,-0.08536242412841778,0.11847849828191137,0.2673532007929996,False,False,0.0,False,False,-1.0,-1.0,-0.009327365852087228,0.009327365852087228,1.3599214986334252,1.3599214986334252,1.6355814677427152,0.0475
1994-06-29,1.062,11.51,-0.08542454221198625,0.07876351914003832,-0.8073145851127916,False,False,0.0,False,True,0.0,0.0,-0.019418282195501457,0.019418282195501457,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-06-30,1.06,11.51,-0.08538600799024026,0.07720704803233458,-0.8478027358889707,False,False,0.0,False,False,0.0,0.0,-0.0007619328753824559,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-01,1.071,11.25,-0.08536759025252846,0.11061460965905479,0.055867635702141996,False,True,0.0,False,False,0.0,0.0,0.016445703402992933,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-02,1.104,11.25,-0.08544295788399156,0.14276672380509503,0.9215108337445455,False,False,0.0,False,False,0.0,0.0,0.015568272367409746,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-03,1.104,11.25,-0.08557499668034482,0.1412812873461209,0.8769077443003941,False,False,0.0,False,False,0.0,0.0,-0.0007187414764666692,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-04,1.104,11.25,-0.08573909112374634,0.13943522485785387,0.8228940543267441,False,False,0.0,False,False,0.0,0.0,-0.0008924363937987695,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-05,1.104,11.25,-0.08591893861725079,0.13741194055592865,0.7644391121596104,False,False,0.0,False,False,0.0,0.0,-0.0009771544333489729,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-06,1.117,11.25,-0.08613567456361411,0.1479736611593413,1.0442014031237599,False,False,0.0,False,False,0.0,0.0,0.005063081135055317,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-07,1.107,11.25,-0.08634528269575252,0.1356155696727841,0.7071626743924205,False,False,0.0,False,False,0.0,0.0,-0.005946008498827895,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-08,1.095,11.25,-0.08651514745260082,0.12170459115824073,0.3293064168575674,False,False,0.0,False,False,0.0,0.0,-0.0067258180118155795,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-09,1.091,11.25,-0.0866453213307958,0.11624013502854713,0.1797860638832976,False,False,0.0,False,False,0.0,0.0,-0.002645252346292976,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-10,1.091,11.25,-0.0867467508033363,0.11509905346246663,0.14770487000986954,False,False,0.0,False,False,0.0,0.0,-0.0005520736579041394,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-11,1.091,11.25,-0.08682715289026376,0.11419452998453272,0.12208170420959719,False,False,0.0,False,False,0.0,0.0,-0.0004374316109760263,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-12,1.095,11.25,-0.08690187829765375,0.11735386915139523,0.20592249225738324,False,False,0.0,False,False,0.0,0.0,0.0015243022529702053,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-13,1.1,11.25,-0.0869832990867931,0.12143788527357768,0.31453309727724654,False,False,0.0,False,False,0.0,0.0,0.001964827557111512,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-14,1.102,11.25,-0.08707165167962878,0.12244391860417625,0.3406522102133233,False,False,0.0,False,False,0.0,0.0,0.00048330829978116783,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-15,1.121,11.25,-0.08720906289831336,0.13989804239397474,0.8092771114324991,False,False,0.0,False,False,0.0,0.0,0.008303176602183505,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-16,1.12,11.25,-0.0873712603202382,0.1370733213973203,0.7310691413741519,False,False,0.0,False,False,0.0,0.0,-0.0013432332308092431,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-17,1.12,11.25,-0.08754463334529763,0.13512287486540175,0.6771347306310718,False,False,0.0,False,False,0.0,0.0,-0.0009266320150606588,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-18,1.12,11.25,-0.08772022982961496,0.13314741441683187,0.6269058595565101,False,False,0.0,False,False,0.0,0.0,-0.000937635818513182,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-19,1.12,11.25,-0.08789230316957228,0.13121158934231203,0.5773251508886672,False,False,0.0,False,False,0.0,0.0,-0.0009179797578250596,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-20,1.155,11.25,-0.08814450630454186,0.16337430407390408,1.4422515494311423,False,False,0.0,False,False,0.0,0.0,0.014982917046335097,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-21,1.145,11.25,-0.08841549733002092,0.15032565503726458,1.0870049269411168,False,False,0.0,False,False,0.0,0.0,-0.006098427579579521,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-22,1.146,11.25,-0.0886932608657041,0.14820081526082873,1.0276567760058886,False,False,0.0,False,False,0.0,0.0,-0.0009911561640482533,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-23,1.139,11.25,-0.08895001062808272,0.13831238043406935,0.759922581202555,False,False,0.0,False,False,0.0,0.0,-0.004621438539129095,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-24,1.139,11.25,-0.08918618331239031,0.13565543773560895,0.6863799157602812,False,False,0.0,False,False,0.0,0.0,-0.0012402032545372117,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-25,1.139,11.25,-0.08940263203002045,0.1332203896622699,0.6190022327492765,False,False,0.0,False,False,0.0,0.0,-0.00113533719809823,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-26,1.147,11.25,-0.08962044774395732,0.13876996288048016,0.7652992555058159,False,False,0.0,False,False,0.0,0.0,0.002574933126687164,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-27,1.11,11.25,-0.08974044892676618,0.10041994957388067,-0.26485966092833,False,False,0.0,False,True,0.0,0.0,-0.018093212992304594,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-28,1.108,11.25,-0.08979001384428503,0.09786234425179341,-0.33462167795156245,False,False,0.0,False,False,0.0,0.0,-0.0012074783313286693,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-29,1.099,11.25,-0.08977098331464552,0.08907643771023799,-0.5704680529150634,False,False,0.0,False,False,0.0,0.0,-0.004166062108015015,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-30,1.112,11.25,-0.0897415244710104,0.10240784970113315,-0.21270346896278056,False,False,0.0,False,False,0.0,0.0,0.006283682746948876,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-07-31,1.112,11.25,-0.08970628683697383,0.10280427308404438,-0.202563777949422,False,False,0.0,False,False,0.0,0.0,0.00018688675348578243,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-01,1.112,11.41,-0.08963206896379287,0.08929809312312331,-0.5647149947394157,False,False,0.0,False,False,0.0,0.0,-0.006326962990669248,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-02,1.093,11.41,-0.0894871826392372,0.07195124608630343,-1.027392631286055,False,False,0.0,False,False,0.0,0.0,-0.008205509454172241,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-03,1.097,11.41,-0.08931172400521965,0.07795322910044367,-0.8638494477839066,False,False,0.0,False,False,0.0,0.0,0.0028364132100864286,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-04,1.06,11.41,-0.08902842316826934,0.04418569165004693,-1.7569162871934119,False,False,0.0,False,False,0.0,0.0,-0.016267128188955524,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-05,1.071,11.41,-0.08871297827773471,0.05878491785104689,-1.3617724728417873,False,False,0.0,False,False,0.0,0.0,0.0070080263560400305,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-06,1.067,11.41,-0.0883763334600579,0.05862603522073928,-1.3596748392336628,False,False,0.0,False,False,0.0,0.0,-7.655614506299817e-05,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-07,1.067,11.41,-0.08803614761646203,0.06250755569616828,-1.2502095074134574,False,False,0.0,False,False,0.0,0.0,0.001873779692560485,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-08,1.067,11.41,-0.08770367271035065,0.06630109437489895,-1.1443035071434478,False,False,0.0,False,False,0.0,0.0,0.0018346668697316042,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-09,1.083,11.41,-0.08742618393673127,0.0854672412818962,-0.6353550783154791,False,False,0.0,False,False,0.0,0.0,0.009212134164523442,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-10,1.07,11.41,-0.08715869177342934,0.07551932686517127,-0.8943945511109799,False,False,0.0,False,False,0.0,0.0,-0.004818603800063401,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-11,1.087,11.41,-0.08694818008028941,0.09492126528389777,-0.38058814061054175,False,False,0.0,False,False,0.0,0.0,0.009331988295948704,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-12,1.097,11.41,-0.08680496301613864,0.10655537198585807,-0.07359608519710392,False,False,0.0,False,False,0.0,0.0,0.005573372603913441,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-13,1.085,11.41,-0.0866781476331418,0.09600233550585202,-0.3519240887298266,False,False,0.0,False,False,0.0,0.0,-0.005088258613145525,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-14,1.085,11.41,-0.08656536614793284,0.09728917225208633,-0.31719490125552413,False,False,0.0,False,False,0.0,0.0,0.0006208472156400667,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-15,1.085,11.41,-0.08646471373866109,0.09843761624187697,-0.286280333959923,False,False,0.0,False,False,0.0,0.0,0.0005543854236758193,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-16,1.086,11.41,-0.08637714938050726,0.10043672556841221,-0.23314580363879983,False,False,0.0,False,False,0.0,0.0,0.0009650245064726655,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-17,1.081,11.41,-0.0862878100304802,0.0964560875522209,-0.33782357749933667,False,False,0.0,False,False,0.0,0.0,-0.0019271621349720132,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-18,1.094,11.41,-0.0862326110400872,0.1100859080326051,0.022385975493440475,False,True,0.0,False,False,0.0,0.0,0.006559376315446856,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-19,1.094,11.41,-0.0862005525783618,0.11045169508089192,0.030928075287713172,False,False,0.0,False,False,0.0,0.0,0.00017606668755702776,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-20,1.086,11.41,-0.08616393073781115,0.10286955028157485,-0.16750631109647715,False,False,0.0,False,True,0.0,0.0,-0.00366441120246859,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-21,1.086,11.41,-0.0861254883960959,0.10330817740054576,-0.15441116721477155,False,False,0.0,False,False,0.0,0.0,0.00021203115620177203,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-22,1.086,11.41,-0.08608700849063708,0.10374723312183098,-0.14145746684979554,False,False,0.0,False,False,0.0,0.0,0.00021228339607055506,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-23,1.071,11.41,-0.08601197334883859,0.08960338408975166,-0.5124738588898206,False,False,0.0,False,False,0.0,0.0,-0.006891381968979937,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-24,1.08,11.41,-0.08593861973693297,0.09944034880159491,-0.2513656441613358,False,False,0.0,False,False,0.0,0.0,0.004773928629594467,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-25,1.101,11.41,-0.08592112384081439,0.1206399769763078,0.3071926255264261,False,True,0.0,False,False,0.0,0.0,0.010185469087618564,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-26,1.099,11.41,-0.0859343640686592,0.11848890597659845,0.24889202451414177,False,False,0.0,False,False,0.0,0.0,-0.0010344118893578459,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-27,1.118,11.41,-0.08601426242902077,0.13657726568487305,0.7220826771073807,False,False,0.0,False,False,0.0,0.0,0.00861587302672293,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-28,1.118,11.41,-0.08613391826275546,0.13521199262196026,0.6819938842331099,False,False,0.0,False,False,0.0,0.0,-0.0006498861656282786,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-29,1.118,11.41,-0.08627521041405356,0.13359984917564893,0.6355790736330085,False,False,0.0,False,False,0.0,0.0,-0.0007668109449474734,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-30,1.135,11.41,-0.08646869335273233,0.14839220884532411,1.02053472398737,False,False,0.0,False,False,0.0,0.0,0.006972240454313426,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-08-31,1.14,11.41,-0.08670206268914826,0.15072946471681825,1.076085423944696,False,False,0.0,False,False,0.0,0.0,0.0010976791500960186,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-01,1.165,11.73,-0.08694944408409808,0.14508302089352965,0.9219893588929827,False,False,0.0,False,False,0.0,0.0,-0.00258428300813413,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-02,1.159,11.73,-0.08718268507249938,0.13634710409958228,0.6874981939220239,False,False,0.0,False,False,0.0,0.0,-0.004004265211190643,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-03,1.161,11.73,-0.08740475551827417,0.135742217770644,0.667125950878995,False,False,0.0,False,False,0.0,0.0,-0.00027667658125908715,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-04,1.161,11.73,-0.08761288798055113,0.13330082398813525,0.5982550080585716,False,False,0.0,False,False,0.0,0.0,-0.0011154542429888975,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-05,1.161,11.73,-0.08780583567843746,0.13103754749192853,0.5338248124315137,False,False,0.0,False,False,0.0,0.0,-0.0010330056061051483,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-06,1.161,11.73,-0.0879833308958799,0.12895552859132886,0.47401320561458876,False,False,0.0,False,False,0.0,0.0,-0.0009493737713683087,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-07,1.165,11.73,-0.08815590378713749,0.1309312485768772,0.5224185426453546,False,False,0.0,False,False,0.0,0.0,0.0008984348416891327,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-08,1.167,11.73,-0.0883252229113501,0.1309451352498634,0.5184789898516292,False,False,0.0,False,False,0.0,0.0,6.303371381429609e-06,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-09,1.172,11.73,-0.08850005995083154,0.1338942967767458,0.5935876403238349,False,False,0.0,False,False,0.0,0.0,0.0013343984057329471,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-10,1.188,11.73,-0.08871362162617688,0.147389218324945,0.9532458346805746,False,False,0.0,False,False,0.0,0.0,0.0060553065879256985,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-11,1.188,11.73,-0.08894493608423806,0.14467589973188733,0.8746741945816343,False,False,0.0,False,False,0.0,0.0,-0.0012160127669179255,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-12,1.188,11.73,-0.08918037161483848,0.14191424095794458,0.7950316224600957,False,False,0.0,False,False,0.0,0.0,-0.0012361471634494926,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-13,1.211,11.73,-0.08946937872941804,0.1615241875039264,1.3192796974656749,False,False,0.0,False,False,0.0,0.0,0.008675141064362027,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-14,1.196,11.73,-0.08974535072691332,0.14328703597330672,0.8198947394881654,False,False,0.0,False,False,0.0,0.0,-0.00811003975267836,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-15,1.208,11.73,-0.09003513955881749,0.1518878129750707,1.0480649546223157,False,False,0.0,False,False,0.0,0.0,0.0037987415336805845,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-16,1.198,11.73,-0.09029972352505244,0.1387842430511348,0.6871397974383311,False,False,0.0,False,False,0.0,0.0,-0.005805191587732106,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-17,1.223,11.73,-0.09060351586666274,0.16022075888404608,1.2736940595897421,False,False,0.0,False,False,0.0,0.0,0.009378209167060959,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-18,1.223,11.73,-0.0909227417799992,0.15647623892060936,1.169812014205729,False,False,0.0,False,False,0.0,0.0,-0.0016355016825295476,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-19,1.223,11.73,-0.09124209884091065,0.1527301805961181,1.0638643149441356,False,False,0.0,False,False,0.0,0.0,-0.0016335009046013708,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-20,1.224,11.73,-0.09155454193961898,0.1500652230482693,0.9865352154946085,False,False,0.0,False,False,0.0,0.0,-0.001159718532735696,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-21,1.224,11.73,-0.09185337620836025,0.1465598970759343,0.8846087635928224,False,False,0.0,False,False,0.0,0.0,-0.001523101108684665,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-22,1.222,11.73,-0.09212982062417345,0.1413172040784454,0.7311365843682155,False,False,0.0,False,False,0.0,0.0,-0.002276776031320782,-0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-23,1.25,11.73,-0.09245419012064894,0.1655123498847879,1.4198197836946072,False,False,0.0,False,False,0.0,0.0,0.010364220948073311,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-24,1.278,11.73,-0.09286896814786935,0.18864700362549258,2.0729515296431233,False,False,0.0,True,False,-1.0,-1.0,0.009772371833070238,0.0,1.3793397808289267,1.3793397808289267,1.6355814677427152,0.0475
1994-09-25,1.278,11.73,-0.09332794013527297,0.18326326221324796,1.906403111912017,False,False,0.0,False,False,-1.0,-1.0,-0.002269000739317791,0.002269000739317791,1.3816087815682445,1.3816087815682445,1.6355814677427152,0.0475
1994-09-26,1.278,11.73,-0.09380093076414645,0.17771508213656229,1.736697395033187,False,False,0.0,False,False,-1.0,-1.0,-0.002332849203647959,0.002332849203647959,1.3839416307718926,1.3839416307718926,1.6355814677427152,0.0475
1994-09-27,1.278,11.73,-0.09426867958777392,0.17222838843541188,1.5701127379723085,False,False,0.0,False,False,-1.0,-1.0,-0.002301685981380243,0.002301685981380243,1.3862433167532728,1.3862433167532728,1.6355814677427152,0.0475
1994-09-28,1.243,11.73,-0.09463183811262521,0.13296853893890637,0.43810248183114,False,False,0.0,False,False,-1.0,-1.0,-0.016684795824532403,0.016684795824532403,1.402928112577805,1.402928112577805,1.6355814677427152,0.0475
1994-09-29,1.235,11.73,-0.09489892108873384,0.12183565562915222,0.11339779476816701,False,False,0.0,False,False,-1.0,-1.0,-0.004741100569235082,0.004741100569235082,1.4076692131470403,1.4076692131470403,1.6355814677427152,0.0475
1994-09-30,1.176,11.73,-0.09495070085840025,0.06222827893096494,-1.602232183722482,False,False,0.0,False,True,0.0,0.0,-0.026032017143769313,0.026032017143769313,1.4337012302908096,1.4337012302908096,1.6355814677427152,0.0475
1994-10-01,1.134,12.04,-0.09468558819350543,-0.006014481849805353,-3.506821497634793,True,False,1.0,False,False,0.0,1.0,-0.030009818022468344,-0.0,1.4337012302908096,1.4337012302908096,1.6355814677427152,0.0475
1994-10-02,1.134,12.04,-0.0942282078050424,-0.0005076219727104814,-3.2988298283206317,False,False,1.0,False,False,0.0,1.0,0.0024275254020553246,0.0024275254020553246,1.4361287556928648,1.4361287556928648,1.6355814677427152,0.0475
1994-10-03,1.134,12.04,-0.0936645682914326,0.006278597771151473,-3.066802812273287,False,False,1.0,False,False,0.0,1.0,0.003000466696373112,0.003000466696373112,1.439129222389238,1.439129222389238,1.6355814677427152,0.0475
1994-10-04,1.164,12.04,-0.09312850195817311,0.04273283642359571,-2.046957007417795,False,False,1.0,False,False,0.0,1.0,0.015951849846472205,0.015951849846472205,1.4550810722357101,1.4550810722357101,1.6355814677427152,0.0475
1994-10-05,1.173,12.04,-0.09264930397578487,0.05750238013155018,-1.6380392825890113,False,False,1.0,False,False,0.0,1.0,0.006453816503773978,0.006453816503773978,1.4615348887394841,1.4615348887394841,1.6355814677427152,0.0475
1994-10-06,1.181,12.04,-0.0922407371518962,0.07042152469116991,-1.2851816406974381,False,False,1.0,False,False,0.0,1.0,0.005637661855712209,0.005637661855712209,1.4671725505951962,1.4671725505951962,1.6355814677427152,0.0475
1994-10-07,1.186,12.04,-0.09190141144632673,0.07950700618622619,-1.0377755010371934,False,False,1.0,False,False,0.0,1.0,0.003963144716068136,0.003963144716068136,1.4711356953112644,1.4711356953112644,1.6355814677427152,0.0475
1994-10-08,1.167,12.04,-0.09156751034080379,0.06452717549672249,-1.4501671776004148,False,False,1.0,False,False,0.0,1.0,-0.006600577247618005,-0.006600577247618005,1.4645351180636466,1.4645351180636466,1.6355814677427152,0.0475
1994-10-09,1.167,12.04,-0.09124731838014252,0.0683822867030841,-1.343635032185963,False,False,1.0,False,False,0.0,1.0,0.0017015717981616932,0.0017015717981616932,1.4662366898618082,1.4662366898618082,1.6355814677427152,0.0475
1994-10-10,1.167,12.04,-0.09094551386495511,0.07201601306594063,-1.2434821285478517,False,False,1.0,False,False,0.0,1.0,0.001606433283279673,0.001606433283279673,1.467843123145088,1.467843123145088,1.6355814677427152,0.0475
1994-10-11,1.17,12.04,-0.09067195419377001,0.07830967150700907,-1.0707226326614565,False,False,1.0,False,False,0.0,1.0,0.0027827233294409623,0.0027827233294409623,1.4706258464745288,1.4706258464745288,1.6355814677427152,0.0475
1994-10-12,1.16,12.04,-0.0903991470170837,0.07159426991431239,-1.2547229967129936,False,False,1.0,False,False,0.0,1.0,-0.0029867392271948857,-0.0029867392271948857,1.4676391072473338,1.4676391072473338,1.6355814677427152,0.0475
1994-10-13,1.167,12.04,-0.09015276137384813,0.08156075305886867,-0.9814211913858308,False,False,1.0,False,False,0.0,1.0,0.004424751148378814,0.004424751148378814,1.4720638583957126,1.4720638583957126,1.6355814677427152,0.0475
1994-10-14,1.159,12.04,-0.08991020746025044,0.07648110217858473,-1.121483161780706,False,False,1.0,False,False,0.0,1.0,-0.002266164646312364,-0.002266164646312364,1.4697976937494004,1.4697976937494004,1.6355814677427152,0.0475
1994-10-15,1.173,12.04,-0.08971252898729491,0.09286115099296932,-0.6708836821393963,False,False,1.0,False,False,0.0,1.0,0.007269879892933967,0.007269879892933967,1.4770675736423344,1.4770675736423344,1.6355814677427152,0.0475
1994-10-16,1.173,12.04,-0.08954865952634229,0.0948341393028389,-0.6172804351047789,False,False,1.0,False,False,0.0,1.0,0.0008764295622618277,0.0008764295622618277,1.477944003204596,1.477944003204596,1.6355814677427152,0.0475
1994-10-17,1.173,12.04,-0.08941071006934444,0.09649505076509302,-0.5722916089273843,False,False,1.0,False,False,0.0,1.0,0.0007383453247431235,0.0007383453247431235,1.4786823485293392,1.4786823485293392,1.6355814677427152,0.0475
1994-10-18,1.167,12.04,-0.08927800522896914,0.0920928170432116,-0.698293366088979,False,False,1.0,False,False,0.0,1.0,-0.0019636110519416945,-0.0019636110519416945,1.4767187374773976,1.4767187374773976,1.6355814677427152,0.0475
1994-10-19,1.171,12.04,-0.08916257281437603,0.09748262331491264,-0.5537646319773047,False,False,1.0,False,False,0.0,1.0,0.002401320804056868,0.002401320804056868,1.4791200582814545,1.4791200582814545,1.6355814677427152,0.0475
1994-10-20,1.2,12.04,-0.08913372121630343,0.1268299965557067,0.25761601273893464,False,True,0.0,False,False,0.0,0.0,0.012910329274241303,0.012910329274241303,1.4920303875556957,1.4920303875556957,1.6355814677427152,0.0475
1994-10-21,1.18,12.04,-0.08910943554737435,0.10712239600961282,-0.2944644195743659,False,False,0.0,False,True,0.0,0.0,-0.008747745776861996,-0.0,1.4920303875556957,1.4920303875556957,1.6355814677427152,0.0475
1994-10-22,1.185,12.04,-0.08910117784801436,0.11222181870990733,-0.15453948080503266,False,False,0.0,False,False,0.0,0.0,0.0022586021702896883,0.0,1.4920303875556957,1.4920303875556957,1.6355814677427152,0.0475
1994-10-23,1.185,12.04,-0.0891030892748161,0.11219880513121439,-0.15695659544528862,False,False,0.0,False,False,0.0,0.0,-1.0192916340572902e-05,-0.0,1.4920303875556957,1.4920303875556957,1.6355814677427152,0.0475
1994-10-24,1.185,12.04,-0.08911123598796959,0.11210071870484617,-0.16137180904621615,False,False,0.0,False,False,0.0,0.0,-4.344145338137154e-05,-0.0,1.4920303875556957,1.4920303875556957,1.6355814677427152,0.0475
1994-10-25,1.194,12.04,-0.08914540352629058,0.12068934154346156,0.07674545987820218,False,True,0.0,False,False,0.0,0.0,0.003788022080953854,0.0,1.4920303875556957,1.4920303875556957,1.6355814677427152,0.0475
1994-10-26,1.21,12.04,-0.08923446385901326,0.13561705513748046,0.4913690728054386,False,False,0.0,False,False,0.0,0.0,0.006534680898222732,0.0,1.4920303875556957,1.4920303875556957,1.6355814677427152,0.0475
1994-10-27,1.236,12.04,-0.08941949395423422,0.1593892927910201,1.150318844062649,False,False,0.0,False,False,0.0,0.0,0.010279394443446836,0.0,1.4920303875556957,1.4920303875556957,1.6355814677427152,0.0475
1994-10-28,1.246,12.04,-0.08968319891569135,0.1662142850550763,1.332950906282484,False,False,0.0,False,False,0.0,0.0,0.00293448885690564,0.0,1.4920303875556957,1.4920303875556957,1.6355814677427152,0.0475
1994-10-29,1.242,12.04,-0.08997768193178632,0.15866870954129286,1.1158671462682666,False,False,0.0,False,False,0.0,0.0,-0.0032449464490261733,-0.0,1.4920303875556957,1.4920303875556957,1.6355814677427152,0.0475
