Date,KC,SI,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,SI_KC_pair,sharpe,CAGR
1995-11-12,126.75,5.424,-17.196217648619722,33.47771547388662,0.7147142496304713,False,False,0.0,False,False,0.0,0.0,-0.0006543862245523425,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-13,126.75,5.424,-17.21992920973209,33.34910396641314,0.7004071229412954,False,False,0.0,False,False,0.0,0.0,-0.0005841970656974212,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-14,128.4,5.297999999999999,-17.251220554929294,37.003033499984625,1.1871134130856373,False,False,0.0,False,False,0.0,0.0,0.016624112660677825,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-15,124.15,5.306,-17.27569066503566,32.48518533132079,0.5927536191500837,False,False,0.0,False,False,0.0,0.0,-0.02093391121272037,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-16,125.45,5.332000000000002,-17.297096121083378,33.221883482383404,0.7003282783382309,False,False,0.0,False,False,0.0,0.0,0.0033843464049037337,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-17,121.15,5.3,-17.3055892759197,29.4303768376256,0.20113453618014868,False,False,0.0,False,False,0.0,0.0,-0.01781140300072635,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-18,120.35,5.337999999999999,-17.300280971660758,28.001100173274878,0.020627719329699746,False,False,0.0,False,False,0.0,0.0,-0.006719718181500149,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-19,120.35,5.337999999999999,-17.28452294820568,28.08521650247809,0.0380488802936732,False,False,0.0,False,False,0.0,0.0,0.0003956278477888275,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-20,120.35,5.337999999999999,-17.26103171641822,28.210612697759544,0.04720744262927324,False,False,0.0,False,False,0.0,0.0,0.0005901292147974082,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-21,117.8,5.33,-17.22548778249299,25.98815011931235,-0.2629125334038109,False,False,0.0,False,True,0.0,0.0,-0.010602752562473122,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-22,116.5,5.272,-17.18092001786828,25.922189665798413,-0.275297948110831,False,False,0.0,False,False,0.0,0.0,-0.0003185298000180937,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-23,114.15,5.154,-17.13039990571461,25.859918885946897,-0.2864184451046316,False,False,0.0,False,False,0.0,0.0,-0.0003076010417938613,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-24,114.15,5.154,-17.07625374884746,26.1389881784402,-0.2654094793037018,False,False,0.0,False,False,0.0,0.0,0.0013804308257995284,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-25,114.15,5.154,-17.02016050798221,26.428092741859686,-0.26189041488341713,False,False,0.0,False,False,0.0,0.0,0.001432118848759861,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-26,114.15,5.154,-16.96334990148983,26.72089460772142,-0.24812597058256938,False,False,0.0,False,False,0.0,0.0,0.0014525407546180575,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-27,114.15,5.154,-16.90673235816032,27.01270142604173,-0.23194900769053647,False,False,0.0,False,False,0.0,0.0,0.0014497030880122467,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-28,114.9,5.202000000000001,-16.850336548416784,27.24454927513588,-0.20928200265974692,False,False,0.0,False,False,0.0,0.0,0.0011446142192888997,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-29,112.6,5.198,-16.78932877050213,25.329069050929917,-0.5102910645910506,False,False,0.0,False,False,0.0,0.0,-0.00958358584267592,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-11-30,112.0,5.129,-16.72777028112044,26.203266228133273,-0.38295938121060846,False,False,0.0,False,False,0.0,0.0,0.004419674483662765,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-01,107.7,5.186,-16.652828378218967,21.338432030556447,-1.17854518410713,False,False,0.0,False,False,0.0,0.0,-0.025068509177163974,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-02,107.1,5.1629999999999985,-16.568349042216152,21.55761389503803,-1.216573054166732,False,False,0.0,False,False,0.0,0.0,0.0011377655193813986,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-03,107.1,5.1629999999999985,-16.477654711474234,22.02586872465855,-1.1946925427107244,False,False,0.0,False,False,0.0,0.0,0.0024366173871217768,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-04,107.1,5.1629999999999985,-16.38337673687833,22.51262590749721,-1.116748642749257,False,False,0.0,False,False,0.0,0.0,0.0025393283472273133,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-05,105.95,5.162000000000001,-16.284753914487702,21.888100293414468,-1.2246073366184569,False,False,0.0,False,False,0.0,0.0,-0.003286771065639196,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-06,108.15,5.2029999999999985,-16.187235869884613,23.92781176899038,-0.8809792715734632,False,False,0.0,False,False,0.0,0.0,0.010602943670456829,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-07,105.0,5.225,-16.082524314564328,20.9688104564014,-1.3746579258898517,False,False,0.0,False,False,0.0,0.0,-0.015653508395801055,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-08,106.9,5.199,-15.980224175246201,23.818814512895003,-0.9457328021842295,False,False,0.0,False,False,0.0,0.0,0.015001506855461998,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-09,104.75,5.189,-15.87622524624965,22.36826719721057,-1.2318653268209483,False,False,0.0,False,False,0.0,0.0,-0.007751476962023886,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-10,104.75,5.189,-15.772373881797803,22.907151927351194,-1.197805878641969,False,False,0.0,False,False,0.0,0.0,0.002888024571717837,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-11,104.75,5.189,-15.670096541873724,23.43786904421725,-1.1655508513085036,False,False,0.0,False,False,0.0,0.0,0.002852365036022194,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-12,105.9,5.183,-15.573851698869634,25.180726644758693,-0.863905127888937,False,False,0.0,False,False,0.0,0.0,0.009339108277545397,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-13,105.8,5.129,-15.48640590634293,26.370224106367118,-0.6593571058214481,False,False,0.0,False,False,0.0,0.0,0.006421740003030007,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-14,107.75,5.075,-15.414732055788557,29.52023481687307,-0.0401662838195245,False,False,0.0,False,False,0.0,0.0,0.016937384061133005,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-15,107.2,5.092,-15.353504076731802,29.019957241281674,-0.14452483155773338,False,False,0.0,False,False,0.0,0.0,-0.002698659295502129,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-16,108.6,5.097,-15.304288510988442,30.59404145949189,0.1827594142245643,False,True,0.0,False,False,0.0,0.0,0.008435337384301786,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-17,108.6,5.097,-15.264869484274149,30.794960238654653,0.2252208861855915,False,False,0.0,False,False,0.0,0.0,0.001077861303642858,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-18,108.6,5.097,-15.23345937684154,30.955057556238657,0.262701391008029,False,False,0.0,False,False,0.0,0.0,0.0008596062555220636,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-19,100.9,5.132999999999999,-15.187394475406604,22.94310415773792,-1.3950319842630117,False,False,0.0,False,True,0.0,0.0,-0.04479532847068227,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-20,100.9,5.102,-15.132097198094998,23.69604009531932,-1.2219492823470708,False,False,0.0,False,False,0.0,0.0,0.004227508124942092,0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-21,95.7,5.125,-15.055925305648636,18.53838280855075,-2.1897526944401746,True,False,1.0,False,False,0.0,1.0,-0.029836914467,-0.0,2.3012584914866987,2.3012584914866987,1.791720126286596,0.0589
1995-12-22,96.7,5.12,-14.967467776789361,20.06656498283847,-1.8648932960924114,False,False,1.0,False,False,0.0,1.0,0.008816430448842243,0.008816430448842243,2.310074921935541,2.310074921935541,1.791720126286596,0.0589
1995-12-23,96.35,5.134,-14.869012773849938,20.012488419054407,-1.821576844179938,False,False,1.0,False,False,0.0,1.0,-0.0003131469281651971,-0.0003131469281651971,2.3097617750073756,2.3097617750073756,1.791720126286596,0.0589
1995-12-24,96.35,5.134,-14.764170459358427,20.55074886165383,-1.6628504710310772,False,False,1.0,False,False,0.0,1.0,0.00312670801086933,0.00312670801086933,2.312888483018245,2.312888483018245,1.791720126286596,0.0589
1995-12-25,96.35,5.134,-14.655847717412849,21.106877818802417,-1.5132387360767685,False,False,1.0,False,False,0.0,1.0,0.003240974638606613,0.003240974638606613,2.3161294576568516,2.3161294576568516,1.791720126286596,0.0589
1995-12-26,96.35,5.134,-14.546355834207082,21.66900914718083,-1.3659010678502757,False,False,1.0,False,False,0.0,1.0,0.0032867220471297846,0.0032867220471297846,2.3194161797039814,2.3194161797039814,1.791720126286596,0.0589
1995-12-27,96.35,5.141,-14.437095481499119,22.12889212961302,-1.2444344143747064,False,False,1.0,False,False,0.0,1.0,0.0026961364569528705,0.0026961364569528705,2.3221123161609345,2.3221123161609345,1.791720126286596,0.0589
1995-12-28,95.2,5.122999999999998,-14.327568790177335,21.799865087921546,-1.2672527183007327,False,False,1.0,False,False,0.0,1.0,-0.0019515230036029096,-0.0019515230036029096,2.3201607931573314,2.3201607931573314,1.791720126286596,0.0589
1995-12-29,93.9,5.121,-14.216040780272246,21.099655164225823,-1.3588326462612175,False,False,1.0,False,False,0.0,1.0,-0.0042004107693090825,-0.0042004107693090825,2.315960382388022,2.315960382388022,1.791720126286596,0.0589
1995-12-30,94.9,5.1629999999999985,-14.104754220572447,22.077153959184486,-1.1478181683819377,False,False,1.0,False,False,0.0,1.0,0.0058280599097441255,0.0058280599097441255,2.3217884422977666,2.3217884422977666,1.791720126286596,0.0589
1995-12-31,94.9,5.1629999999999985,-13.995295077968693,22.64229151244767,-1.017062047338299,False,False,1.0,False,False,0.0,1.0,0.0033808644445809002,0.0033808644445809002,2.325169306742348,2.325169306742348,1.791720126286596,0.0589
1996-01-01,94.9,5.1629999999999985,-13.888866208211924,23.191783767001866,-0.8936685086134408,False,False,1.0,False,False,0.0,1.0,0.003298110183148122,0.003298110183148122,2.3284674169254957,2.3284674169254957,1.791720126286596,0.0589
1996-01-02,94.9,5.1629999999999985,-13.786350117343824,23.721074344153863,-0.7735759848008753,False,False,1.0,False,False,0.0,1.0,0.0031869821836926445,0.0031869821836926445,2.3316543991091887,2.3316543991091887,1.791720126286596,0.0589
1996-01-03,91.25,5.343,-13.66792227452427,18.22229128721682,-1.738564060264652,False,False,1.0,False,False,0.0,1.0,-0.03347248448997364,-0.03347248448997364,2.2981819146192146,2.2981819146192146,1.791720126286596,0.0589
1996-01-04,93.75,5.337999999999999,-13.546307093763435,21.439812733490797,-1.1159056251741624,False,False,1.0,False,False,0.0,1.0,0.019375634215744876,0.019375634215744876,2.3175575488349596,2.3175575488349596,1.791720126286596,0.0589
1996-01-05,97.85,5.3610000000000015,-13.435036000455948,25.82477200155563,-0.2809090060683906,False,False,1.0,False,False,0.0,1.0,0.025812823445364196,0.025812823445364196,2.343370372280324,2.343370372280324,1.791720126286596,0.0589
1996-01-06,96.25,5.505,-13.320812385746136,22.91892781646753,-0.807757531972066,False,False,1.0,False,False,0.0,1.0,-0.01713542760210404,-0.01713542760210404,2.32623494467822,2.32623494467822,1.791720126286596,0.0589
1996-01-07,96.25,5.505,-13.20665519056716,23.547363175927785,-0.6697217152416156,False,False,1.0,False,False,0.0,1.0,0.00371959485968032,0.00371959485968032,2.3299545395379004,2.3299545395379004,1.791720126286596,0.0589
1996-01-08,96.25,5.505,-13.094885889696842,24.162653177218886,-0.5340094968286114,False,False,1.0,False,False,0.0,1.0,0.0036551009796943834,0.0036551009796943834,2.3336096405175946,2.3336096405175946,1.791720126286596,0.0589
1996-01-09,96.25,5.505,-12.987193922587064,24.75549745615821,-0.401724252894805,False,False,1.0,False,False,0.0,1.0,0.003534209884370895,0.003534209884370895,2.337143850401966,2.337143850401966,1.791720126286596,0.0589
1996-01-10,96.25,5.5139999999999985,-12.88422019633027,25.206409837434904,-0.2962926653192009,False,False,1.0,False,False,0.0,1.0,0.0026953356720871785,0.0026953356720871785,2.3398391860740526,2.3398391860740526,1.791720126286596,0.0589
1996-01-11,97.9,5.5779999999999985,-12.788635876343754,26.56498908175456,-0.013293454832275065,False,False,1.0,False,False,0.0,1.0,0.008027767049785953,0.008027767049785953,2.3478669531238388,2.3478669531238388,1.791720126286596,0.0589
1996-01-12,103.05,5.488,-12.722218359566947,33.230465642696586,1.2866764564001605,False,True,0.0,False,False,0.0,0.0,0.03855784413212554,0.03855784413212554,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-13,102.7,5.43,-12.680413357721076,33.845355467574564,1.3882843993568914,False,False,0.0,False,False,0.0,0.0,0.003584221380621131,0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-14,102.7,5.43,-12.657446942871998,33.97006310020505,1.401964724163973,False,False,0.0,False,False,0.0,0.0,0.0007274553959812979,0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-15,102.7,5.43,-12.648784911186484,34.0170979322574,1.4091118450905358,False,False,0.0,False,False,0.0,0.0,0.0002744429665087335,0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-16,98.95,5.404,-12.640444312203549,30.641038936852027,0.7873084843235829,False,False,0.0,False,False,0.0,0.0,-0.020184622539480886,-0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-17,103.9,5.4460000000000015,-12.645771122262213,35.03113046815997,1.6667310969165445,False,False,0.0,False,False,0.0,0.0,0.02541020001580136,0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-18,104.3,5.475,-12.66140891708794,34.97878617894354,1.668235633802952,False,False,0.0,False,False,0.0,0.0,-0.0003014855619566414,-0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-19,105.4,5.4220000000000015,-12.689639739331799,36.596773333342966,1.9803022743152299,False,False,0.0,False,False,0.0,0.0,0.009287928733349441,0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-20,104.65,5.436,-12.724106891134634,35.48175493979214,1.7398083944655889,False,False,0.0,False,False,0.0,0.0,-0.006414852440631892,-0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-21,104.65,5.436,-12.762669860663028,35.27212663743579,1.7132943136461583,False,False,0.0,False,False,0.0,0.0,-0.0012045673966239712,-0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-22,104.65,5.436,-12.803668731717057,35.04925677438608,1.6669149993628292,False,False,0.0,False,False,0.0,0.0,-0.001279018148927749,-0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-23,107.5,5.561,-12.850325025413209,36.03934253367714,1.836959346433352,False,False,0.0,False,False,0.0,0.0,0.005532421333875457,0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-24,107.0,5.542000000000002,-12.899626199130445,35.51027160441906,1.7132358616529104,False,False,0.0,False,False,0.0,0.0,-0.002964153366212314,-0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-25,108.9,5.495,-12.957110153914297,37.70067970424094,2.086224541284181,False,False,0.0,True,False,-1.0,-1.0,0.012162223023522756,0.0,2.3864247972559642,2.3864247972559642,1.791720126286596,0.0589
1996-01-26,111.75,5.5539999999999985,-13.026515687860865,39.40073186962077,2.3716354528946244,False,False,0.0,False,False,-1.0,-1.0,0.00923443195969607,-0.00923443195969607,2.3771903652962685,2.3771903652962685,1.791720126286596,0.0589
1996-01-27,116.95,5.516,-13.12014404076679,44.57928547113039,3.106545970464606,False,False,0.0,False,False,-1.0,-1.0,0.027353338563065373,-0.027353338563065373,2.349837026733203,2.349837026733203,1.791720126286596,0.0589
1996-01-28,116.95,5.516,-13.230424477219902,43.970978583655025,2.8255434877365797,False,False,0.0,False,False,-1.0,-1.0,-0.0032028116763782527,0.0032028116763782527,2.353039838409581,2.353039838409581,1.791720126286596,0.0589
1996-01-29,116.95,5.516,-13.351381337955344,43.30378053983833,2.5580711585610434,False,False,0.0,False,False,-1.0,-1.0,-0.003500583829555729,0.003500583829555729,2.356540422239137,2.356540422239137,1.791720126286596,0.0589
1996-01-30,123.45,5.52,-13.497173637170015,48.94560152282153,3.164404458568737,False,False,0.0,False,False,-1.0,-1.0,0.02850060936450287,-0.02850060936450287,2.328039812874634,2.328039812874634,1.791720126286596,0.0589
1996-01-31,119.55,5.539,-13.647626656789278,43.9557959480442,2.3020307715351596,False,False,0.0,False,False,-1.0,-1.0,-0.025569837439029623,0.025569837439029623,2.353609650313664,2.353609650313664,1.791720126286596,0.0589
1996-02-01,128.6,5.565,-13.824979058549953,51.6639915391695,3.116962797285934,False,False,0.0,False,False,-1.0,-1.0,0.0375028962022208,-0.0375028962022208,2.316106754111443,2.316106754111443,1.791720126286596,0.0589
1996-02-02,126.4,5.773,-14.010602612842744,45.516791116058855,2.190819499725659,False,False,0.0,False,False,-1.0,-1.0,-0.02965604621912474,0.02965604621912474,2.3457628003305677,2.3457628003305677,1.791720126286596,0.0589
1996-02-03,123.75,5.819,-14.1899302225283,41.17879603510782,1.5816200910315388,False,False,0.0,False,False,-1.0,-1.0,-0.02102544478021362,0.02102544478021362,2.366788245110781,2.366788245110781,1.791720126286596,0.0589
1996-02-04,123.75,5.819,-14.360404324980088,40.186807232940865,1.4131016760500008,False,False,0.0,False,False,-1.0,-1.0,-0.004784976724957269,0.004784976724957269,2.3715732218357384,2.3715732218357384,1.791720126286596,0.0589
1996-02-05,123.75,5.819,-14.520458092400943,39.25545436031891,1.2618424636501069,False,False,0.0,False,False,-1.0,-1.0,-0.0044723998401064845,0.0044723998401064845,2.3760456216758445,2.3760456216758445,1.791720126286596,0.0589
1996-02-06,120.65,5.795,-14.660067885655458,35.69490660262663,0.80598361421958,False,False,0.0,False,False,-1.0,-1.0,-0.01731741027840589,0.01731741027840589,2.3933630319542507,2.3933630319542507,1.791720126286596,0.0589
1996-02-07,119.4,5.759,-14.778667988293096,34.289651055420066,0.6201424767459152,False,False,0.0,False,False,-1.0,-1.0,-0.0068713175370277895,0.0068713175370277895,2.400234349491279,2.400234349491279,1.791720126286596,0.0589
1996-02-08,118.6,5.694,-14.87902960163371,33.878805448297655,0.5575866627383693,False,False,0.0,False,False,-1.0,-1.0,-0.0020206727981717503,0.0020206727981717503,2.4022550222894505,2.4022550222894505,1.791720126286596,0.0589
1996-02-09,123.7,5.711,-14.979323482290113,38.15308359264117,1.052264475607622,False,False,0.0,False,False,-1.0,-1.0,0.020426958818463112,-0.020426958818463112,2.381828063470987,2.381828063470987,1.791720126286596,0.0589
1996-02-10,126.05,5.652,-15.08670681362912,40.779933089368214,1.329806690030548,False,False,0.0,False,False,-1.0,-1.0,0.012430667542036854,-0.012430667542036854,2.3693973959289503,2.3693973959289503,1.791720126286596,0.0589
1996-02-11,126.05,5.652,-15.197396192378879,40.15431672067457,1.220590047477283,False,False,0.0,False,False,-1.0,-1.0,-0.0029517768845951703,0.0029517768845951703,2.3723491728135455,2.3723491728135455,1.791720126286596,0.0589
1996-02-12,126.05,5.652,-15.308619265907607,39.525683909090205,1.1147815819872824,False,False,0.0,False,False,-1.0,-1.0,-0.0029572378410735447,0.0029572378410735447,2.375306410654619,2.375306410654619,1.791720126286596,0.0589
1996-02-13,121.6,5.657,-15.405346610906806,34.4519542221002,0.49633525202964873,False,False,0.0,False,False,-1.0,-1.0,-0.024305519450889938,0.024305519450889938,2.399611930105509,2.399611930105509,1.791720126286596,0.0589
1996-02-14,122.8,5.706,-15.491615050011614,34.40484452463372,0.473037780605698,False,False,0.0,False,False,-1.0,-1.0,-0.00022306239629619063,0.00022306239629619063,2.3998349925018054,2.3998349925018054,1.791720126286596,0.0589
1996-02-15,122.65,5.724,-15.567507334420762,33.54158801777557,0.35367203193066343,False,False,0.0,False,False,-1.0,-1.0,-0.004076610221891038,0.004076610221891038,2.403911602723696,2.403911602723696,1.791720126286596,0.0589
1996-02-16,124.3,5.6370000000000005,-15.641985671460368,36.1261267699779,0.6441350100792319,False,False,0.0,False,False,-1.0,-1.0,0.01216403086606483,-0.01216403086606483,2.391747571857631,2.391747571857631,1.791720126286596,0.0589
1996-02-17,124.2,5.715,-15.711278914778681,34.41004100203985,0.42093909138059116,False,False,0.0,False,False,-1.0,-1.0,-0.008019468651584781,0.008019468651584781,2.399767040509216,2.399767040509216,1.791720126286596,0.0589
1996-02-18,124.2,5.715,-15.775481432587311,34.04312361276352,0.35810546035125806,False,False,0.0,False,False,-1.0,-1.0,-0.0017117127076132907,0.0017117127076132907,2.4014787532168294,2.4014787532168294,1.791720126286596,0.0589
1996-02-19,124.2,5.715,-15.834763525889285,33.70432644954275,0.30155412709811474,False,False,0.0,False,False,-1.0,-1.0,-0.0015780344224829096,0.0015780344224829096,2.4030567876393123,2.4030567876393123,1.791720126286596,0.0589
1996-02-20,124.2,5.715,-15.88934609917522,33.39238704321362,0.24656742890821504,False,False,0.0,False,False,-1.0,-1.0,-0.0014508295870985116,0.0014508295870985116,2.404507617226411,2.404507617226411,1.791720126286596,0.0589
1996-02-21,122.65,5.524,-15.942174351886507,34.58542888017894,0.37730105197292885,False,False,0.0,False,False,-1.0,-1.0,0.0056618857947270665,-0.0056618857947270665,2.398845731431684,2.398845731431684,1.791720126286596,0.0589
1996-02-22,124.85,5.575,-15.997085077977056,35.666250690277906,0.4941266585631464,False,False,0.0,False,False,-1.0,-1.0,0.005049772821271011,-0.005049772821271011,2.393795958610413,2.393795958610413,1.791720126286596,0.0589
1996-02-23,124.2,5.522,-16.05275691111084,35.55667633684594,0.4640274052226742,False,False,0.0,False,False,-1.0,-1.0,-0.0005148122644682013,0.0005148122644682013,2.394310770874881,2.394310770874881,1.791720126286596,0.0589
1996-02-24,117.6,5.452000000000001,-16.0933782262195,29.85890191065127,-0.26074475409241543,False,False,0.0,False,True,0.0,0.0,-0.02774785213097202,0.02774785213097202,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-02-25,117.6,5.452000000000001,-16.122553527622777,29.6998381674006,-0.2811842079497204,False,False,0.0,False,False,0.0,0.0,-0.0007740322043164282,-0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-02-26,117.6,5.452000000000001,-16.142951065994062,29.588630788200362,-0.2963227104690658,False,False,0.0,False,False,0.0,0.0,-0.0005408620137424567,-0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-02-27,115.7,5.477,-16.15090255120811,27.241506727033183,-0.585969824520661,False,False,0.0,False,False,0.0,0.0,-0.011496578092536148,-0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-02-28,116.3,5.452000000000001,-16.151883209472864,28.239932741953936,-0.4549954295005926,False,False,0.0,False,False,0.0,0.0,0.004885621874747366,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-02-29,114.6,5.483,-16.142152886536138,26.09257572312235,-0.7146224472373223,False,False,0.0,False,False,0.0,0.0,-0.010572518589494252,-0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-01,117.8,5.497000000000001,-16.131771358431056,29.123652842704473,-0.34745258805683726,False,False,0.0,False,False,0.0,0.0,0.01468002103540228,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-02,113.5,5.495,-16.110365141173485,24.9735435492517,-0.876701853196132,False,False,0.0,False,False,0.0,0.0,-0.020542405021416195,-0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-03,113.5,5.495,-16.080828517928516,25.135847293982806,-0.8807815839265755,False,False,0.0,False,False,0.0,0.0,0.0008040246004820592,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-04,113.5,5.495,-16.04549169192896,25.330023152850373,-0.8749977364215301,False,False,0.0,False,False,0.0,0.0,0.0009628396943524084,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-05,114.5,5.372999999999998,-16.014385802555356,28.454705082870092,-0.49090892559156474,False,False,0.0,False,False,0.0,0.0,0.015580928644129554,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-06,116.9,5.348,-15.993786723011567,31.365228605334153,-0.12755020245874144,False,False,0.0,False,False,0.0,0.0,0.014377586925468047,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-07,115.8,5.364,-15.977890781086742,30.094593850250718,-0.3200138713665958,False,False,0.0,False,False,0.0,0.0,-0.00630571049860151,-0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-08,116.1,5.41,-15.964567308163954,29.731690862833005,-0.3902829374866428,False,False,0.0,False,False,0.0,0.0,-0.001792394024350027,-0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-09,114.8,5.479,-15.947294369841073,27.42477414764076,-0.7282520976495647,False,False,0.0,False,False,0.0,0.0,-0.011410481702030576,-0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-10,114.8,5.479,-15.92718226130472,27.534968390311434,-0.7330466932671492,False,False,0.0,False,False,0.0,0.0,0.0005453404866386057,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-11,114.8,5.479,-15.905155553738268,27.655652721068023,-0.74011594327282,False,False,0.0,False,False,0.0,0.0,0.0005976118291139686,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-12,116.75,5.482,-15.886855515729383,29.658258062771523,-0.47357447086447435,False,False,0.0,False,False,0.0,0.0,0.009824314307126493,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-13,120.0,5.5520000000000005,-15.877146626134234,31.850081931702732,-0.17375995800570723,False,False,0.0,False,False,0.0,0.0,0.010530025134153726,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-14,118.85,5.593,-15.869496915759742,30.091903750155765,-0.4557293130957625,False,False,0.0,False,False,0.0,0.0,-0.00846873611051807,-0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-15,121.7,5.557,-15.872924447347405,33.49415884609047,0.03797120844919442,False,True,0.0,False,False,0.0,0.0,0.01620848222818185,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
1996-03-16,124.75,5.5760000000000005,-15.892433257981983,36.13379215349245,0.41988792981083617,False,False,0.0,False,False,0.0,0.0,0.012371374708505349,0.0,2.422058623005853,2.422058623005853,1.791720126286596,0.0589
