Date,QS,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_QS_pair,sharpe,CAGR
2009-03-07,382.25,9.31,-19.33511742117404,202.24005680886967,0.5893026228547754,False,False,0.0,False,False,0.0,0.0,-0.004954803753806711,-0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-08,382.25,9.31,-19.358798295533777,202.01958786858052,0.5956850927366945,False,False,0.0,False,False,0.0,0.0,-0.0003919584318567182,-0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-09,382.25,9.31,-19.377338937079127,201.84697449579332,0.6082344004446365,False,False,0.0,False,False,0.0,0.0,-0.0003067847589240525,-0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-10,398.75,9.31,-19.421695850698374,217.93401162999814,0.9489734170679127,False,False,0.0,False,False,0.0,0.0,0.027757041401702584,0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-11,401.75,9.31,-19.488822354194486,220.30906388244932,1.0124056602029234,False,False,0.0,False,False,0.0,0.0,0.00407251228604907,0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-12,382.0,9.31,-19.533409613056005,200.1439565024486,0.6107252416102374,False,False,0.0,False,False,0.0,0.0,-0.035762864675384656,-0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-13,377.25,9.31,-19.552384700281245,195.2172984403816,0.5237600214231276,False,False,0.0,False,False,0.0,0.0,-0.008808886898036519,-0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-14,398.5,9.31,-19.595300721488417,216.06775028294282,0.9775990541952249,False,False,0.0,False,False,0.0,0.0,0.03589136573622213,0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-15,398.5,9.31,-19.654091551259917,215.52040765777016,0.9787799896912407,False,False,0.0,False,False,0.0,0.0,-0.0009412929230550232,-0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-16,398.5,9.31,-19.722823488273278,214.88051332417578,0.9771394391874683,False,False,0.0,False,False,0.0,0.0,-0.0010992491202252675,-0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-17,390.0,9.31,-19.77925880884306,205.8551004896711,0.7922652854875497,False,False,0.0,False,False,0.0,0.0,-0.015719747475249186,-0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-18,408.0,9.31,-19.86466156380672,223.06000084095942,1.1754463838389053,False,False,0.0,False,False,0.0,0.0,0.029016258602370944,0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-19,410.5,9.31,-19.97383118390668,224.5436316778288,1.2144491315277526,False,False,0.0,False,False,0.0,0.0,0.0024874088293211473,0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-20,436.25,9.31,-20.15410737639981,248.61526032571774,1.7540577506144064,False,False,0.0,False,False,0.0,0.0,0.03858345479079396,0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-21,444.0,9.31,-20.397004973530066,254.10388369643508,1.8929053268953546,False,False,0.0,False,False,0.0,0.0,0.008658553396293253,0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-22,444.0,9.31,-20.6778849410097,251.48889119919968,1.8595706021854859,False,False,0.0,False,False,0.0,0.0,-0.004108321851855955,-0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-23,444.0,9.31,-20.97889935116525,248.6864470406515,1.8216851634915596,False,False,0.0,False,False,0.0,0.0,-0.004383520645817407,-0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-24,475.75,9.31,-21.36094037075991,276.8796451482252,2.4760227060994215,False,False,0.0,True,False,-1.0,-1.0,0.04179120583126821,0.0,5.178804096480875,5.178804096480875,1.8271343616170785,0.0501
2009-03-25,476.25,9.31,-21.791322493775365,273.37278758295133,2.4049041834966967,False,False,0.0,False,False,-1.0,-1.0,-0.005163771236309032,0.005163771236309032,5.183967867717184,5.183967867717184,1.8271343616170785,0.0501
2009-03-26,473.25,9.31,-22.23822925254924,266.21208565876657,2.2461711578663794,False,False,0.0,False,False,-1.0,-1.0,-0.010525987266904385,0.010525987266904385,5.194493854984088,5.194493854984088,1.8271343616170785,0.0501
2009-03-27,471.0,9.31,-22.681177273171052,259.8382395867775,2.0958553978542174,False,False,0.0,False,False,-1.0,-1.0,-0.009343599189916615,0.009343599189916615,5.203837454174005,5.203837454174005,1.8271343616170785,0.0501
2009-03-28,461.75,9.31,-23.089346535728286,246.78818375236966,1.7915391287192008,False,False,0.0,False,False,-1.0,-1.0,-0.01928451006924992,0.01928451006924992,5.223121964243255,5.223121964243255,1.8271343616170785,0.0501
2009-03-29,461.75,9.31,-23.464654974359796,243.29406218871028,1.7029960251439225,False,False,0.0,False,False,-1.0,-1.0,-0.0051368583680737505,0.0051368583680737505,5.228258822611329,5.228258822611329,1.8271343616170785,0.0501
2009-03-30,461.75,9.31,-23.80910621369638,240.08722115048667,1.6173456222063889,False,False,0.0,False,False,-1.0,-1.0,-0.004692392559036064,0.004692392559036064,5.232951215170365,5.232951215170365,1.8271343616170785,0.0501
2009-03-31,447.0,9.31,-24.08866637234976,222.73451607342372,1.2173689028178887,False,False,0.0,False,False,-1.0,-1.0,-0.025850733417064845,0.025850733417064845,5.25880194858743,5.25880194858743,1.8271343616170785,0.0501
2009-04-01,427.5,10.44,-24.21796335379286,174.66446258640255,0.11627043119261245,False,False,0.0,False,False,-1.0,-1.0,-0.07065639062420147,0.07065639062420147,5.329458339211631,5.329458339211631,1.8271343616170785,0.0501
2009-04-02,421.5,10.44,-24.198336859704927,168.86936318468057,-0.02143071602466053,False,False,0.0,False,True,0.0,0.0,-0.008596404146678135,0.008596404146678135,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-03,458.25,10.44,-24.1825316363911,205.78436971607692,0.8218936981835762,False,True,0.0,False,False,0.0,0.0,0.05194061444328897,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-04,451.0,10.44,-24.14703325978678,198.90497276782602,0.6586216232234401,False,False,0.0,False,False,0.0,0.0,-0.009784448306130894,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-05,451.0,10.44,-24.09944778059768,199.40176517056025,0.6651397677270415,False,False,0.0,False,False,0.0,0.0,0.0007070789223585635,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-06,451.0,10.44,-24.045533221091762,199.964633171802,0.6773487521274364,False,False,0.0,False,False,0.0,0.0,0.0008017658765323974,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-07,448.5,10.44,-23.98146276949989,198.1335286864212,0.6341973266272682,False,False,0.0,False,False,0.0,0.0,-0.0026201063587141383,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-08,449.0,10.44,-23.914574565263027,199.331841538654,0.6617465826675288,False,False,0.0,False,False,0.0,0.0,0.0017151387790046455,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-09,457.5,10.44,-23.87432736308682,208.2520223293736,0.8693685803226114,False,False,0.0,False,False,0.0,0.0,0.012621445087285089,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-10,452.75,10.44,-23.838013305027903,203.8811410955087,0.7675970025631594,False,False,0.0,False,False,0.0,0.0,-0.006229708877394782,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-11,452.75,10.44,-23.805390905930246,204.22171894208824,0.7749619219865076,False,False,0.0,False,False,0.0,0.0,0.0004856529223545485,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-12,452.75,10.44,-23.77616813097735,204.5268047125965,0.7801469253835035,False,False,0.0,False,False,0.0,0.0,0.00043523172149707525,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-13,452.75,10.44,-23.75003635116783,204.79962049380788,0.7851005876301721,False,False,0.0,False,False,0.0,0.0,0.0003893472719447573,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-14,445.25,10.44,-23.705057949128438,197.76919501109913,0.6208555415994497,False,False,0.0,False,False,0.0,0.0,-0.01014885642745654,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-15,460.5,10.44,-23.69289439746858,213.14618249042803,0.9761226074363601,False,False,0.0,False,False,0.0,0.0,0.021723394151393367,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-16,455.5,10.44,-23.687994499109088,208.19733742930114,0.8616510591537333,False,False,0.0,False,False,0.0,0.0,-0.007041585532737017,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-17,464.5,10.44,-23.713038575177247,216.93587727514955,1.0608292295337813,False,False,0.0,False,False,0.0,0.0,0.012272124892922147,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-18,465.75,10.44,-23.76000979177641,217.69549777385427,1.0722882466560768,False,False,0.0,False,False,0.0,0.0,0.0010641856367334303,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-19,465.75,10.44,-23.819683955250905,217.07249950718057,1.0525681012422483,False,False,0.0,False,False,0.0,0.0,-0.0008720244758830724,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-20,465.75,10.44,-23.885788197646182,216.3823712165739,1.0325582971400205,False,False,0.0,False,False,0.0,0.0,-0.0009650556255769295,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-21,438.25,10.44,-23.87966894845166,188.9462561781647,0.39853969914673004,False,False,0.0,False,False,0.0,0.0,-0.039903957014186024,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-22,435.75,10.44,-23.820468824910947,187.06430546792973,0.35504165096428786,False,False,0.0,False,False,0.0,0.0,-0.0027496384616842815,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-23,431.5,10.44,-23.71735499590684,183.8908138427326,0.28287454407777,False,False,0.0,False,False,0.0,0.0,-0.004673021201722068,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-24,428.5,10.44,-23.580834036664058,182.31609265722724,0.2473477482176489,False,False,0.0,False,False,0.0,0.0,-0.0023340132591977143,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-25,440.5,10.44,-23.458388210683946,195.5944270804596,0.5514413999163198,False,False,0.0,False,False,0.0,0.0,0.01937295952624404,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-26,440.5,10.44,-23.348470495302983,196.74196802903685,0.579310221709787,False,False,0.0,False,False,0.0,0.0,0.001677058792093128,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-27,440.5,10.44,-23.249721357290362,197.77290902988864,0.6057966385136583,False,False,0.0,False,False,0.0,0.0,0.0015089287507437008,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-28,428.25,10.44,-23.128835598904363,186.78495634743845,0.3544266922580225,False,False,0.0,False,False,0.0,0.0,-0.016406907365441495,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-29,426.25,10.44,-22.99174122147878,186.21622164776156,0.34412503556222257,False,False,0.0,False,False,0.0,0.0,-0.0008535922952880704,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-04-30,434.5,10.44,-22.86943274455265,195.74312214687035,0.5604061766536929,False,False,0.0,False,False,0.0,0.0,0.014150468881191399,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-01,435.0,10.78,-22.737336897486284,189.89150824509787,0.41928407537207807,False,False,0.0,False,False,0.0,0.0,-0.008603941830917896,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-02,444.25,10.78,-22.627998870750282,200.32017217331196,0.6585384451905084,False,False,0.0,False,False,0.0,0.0,0.015153980844147118,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-03,444.25,10.78,-22.537220623241506,201.29876168145657,0.6780593459100425,False,False,0.0,False,False,0.0,0.0,0.001424021747310932,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-04,444.25,10.78,-22.461414246179448,202.11595442618557,0.6930995661748719,False,False,0.0,False,False,0.0,0.0,0.0011905765438440937,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-05,456.25,10.78,-22.43055452562743,214.44862221373634,0.9756762869192406,False,False,0.0,False,False,0.0,0.0,0.017667278054319543,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-06,455.5,10.78,-22.427593711314053,213.73053979203453,0.9535686761581769,False,False,0.0,False,False,0.0,0.0,-0.001029849237176737,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-07,467.75,10.78,-22.47602025327937,225.45850166964843,1.218558242576779,False,False,0.0,False,False,0.0,0.0,0.016517290757219066,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-08,483.0,10.78,-22.59729194300464,239.40119285440997,1.5339782949170335,False,False,0.0,False,False,0.0,0.0,0.01918898166036738,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-09,482.0,10.78,-22.7589103489025,236.65894643883107,1.4598523417503462,False,False,0.0,False,False,0.0,0.0,-0.003770234612981712,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-10,482.0,10.78,-22.941568153686244,234.6898953032623,1.4037828497830267,False,False,0.0,False,False,0.0,0.0,-0.002699881878624935,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-11,482.0,10.78,-23.13231572346458,232.63363650105185,1.3518795593076396,False,False,0.0,False,False,0.0,0.0,-0.002811530451541464,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-12,481.5,10.78,-23.321334040532253,230.0960190430623,1.2896242009524044,False,False,0.0,False,False,0.0,0.0,-0.0034624146190012856,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-13,483.25,10.78,-23.50838281282489,229.8296332777477,1.2800017561372337,False,False,0.0,False,False,0.0,0.0,-0.00036160781992614007,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-14,483.75,10.78,-23.690078914161063,228.37094930534374,1.2421123489650605,False,False,0.0,False,False,0.0,0.0,-0.0019735173053109334,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-15,482.25,10.78,-23.85917928386369,225.04804731994943,1.157767294209153,False,False,0.0,False,False,0.0,0.0,-0.004493736169538629,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-16,477.75,10.78,-24.00359263751207,218.9912713676199,1.0116459581987163,False,False,0.0,False,False,0.0,0.0,-0.008223630918232744,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-17,477.75,10.78,-24.128068018631165,217.64942675915609,0.974665182982799,False,False,0.0,False,False,0.0,0.0,-0.0018185858453291747,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-18,477.75,10.78,-24.23622500792543,216.4834944145639,0.9417384861825673,False,False,0.0,False,False,0.0,0.0,-0.0015776810609508124,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-19,477.25,10.78,-24.329557119346585,214.97737425344383,0.901053633042138,False,False,0.0,False,False,0.0,0.0,-0.0020366113336960055,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-20,480.5,10.78,-24.419151314496368,217.26154882972918,0.9474067744625946,False,False,0.0,False,False,0.0,0.0,0.0030712067833674707,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-21,492.0,10.78,-24.533505972380176,227.52880561774174,1.176124401244048,False,False,0.0,False,False,0.0,0.0,0.013572568082247865,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-22,487.5,10.78,-24.648939041344594,221.78443713430528,1.0370927971156132,False,False,0.0,False,False,0.0,0.0,-0.007626460161791339,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-23,490.75,10.78,-24.770181395586512,223.7274445555774,1.0753970190602193,False,False,0.0,False,False,0.0,0.0,0.002564103710687395,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-24,490.75,10.78,-24.891757090124727,222.41685856845544,1.0388564555733704,False,False,0.0,False,False,0.0,0.0,-0.0017265381294733239,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-25,490.75,10.78,-25.010147603461814,221.14060883468164,1.0032479433216224,False,False,0.0,False,False,0.0,0.0,-0.0016784822395865056,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-26,491.25,10.78,-25.12446764967613,220.40823873649134,0.9800176662564042,False,False,0.0,False,False,0.0,0.0,-0.0009609998892732679,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-27,493.5,10.78,-25.238739252927495,221.4263908534416,0.9971933517898021,False,False,0.0,False,False,0.0,0.0,0.001329920604349556,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-28,500.0,10.78,-25.36639934656947,226.55021504398115,1.1090091269141584,False,False,0.0,False,False,0.0,0.0,0.006624637164817248,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-29,516.25,10.78,-25.540572674702833,240.92262656670346,1.433651605795755,False,False,0.0,False,False,0.0,0.0,0.018156672998856777,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-30,534.75,10.78,-25.786958537344304,256.7665869674284,1.787708799681111,False,False,0.0,False,False,0.0,0.0,0.019494658576427897,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-05-31,534.75,10.78,-26.072923627706245,253.6838832933267,1.7076482961757684,False,False,0.0,False,False,0.0,0.0,-0.0037786746436759776,-0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-06-01,534.75,9.84,-26.409980687862262,274.8757900314353,2.178736488005142,False,False,0.0,True,False,-1.0,-1.0,0.026669092726166726,0.0,5.338054743358309,5.338054743358309,1.8271343616170785,0.0501
2009-06-02,549.5,9.84,-26.799712821041364,285.790825840953,2.403743308249453,False,False,0.0,False,False,-1.0,-1.0,0.013422174953701313,-0.013422174953701313,5.324632568404607,5.324632568404607,1.8271343616170785,0.0501
2009-06-03,567.5,9.84,-27.250610472132813,299.35399295421314,2.676907091588356,False,False,0.0,False,False,-1.0,-1.0,0.016230756802403986,-0.016230756802403986,5.308401811602203,5.308401811602203,1.8271343616170785,0.0501
2009-06-04,554.75,9.84,-27.703157114965375,282.1509339887407,2.2637168108333094,False,False,0.0,False,False,-1.0,-1.0,-0.020792987714859323,0.020792987714859323,5.3291947993170625,5.3291947993170625,1.8271343616170785,0.0501
2009-06-05,566.75,9.84,-28.173052253109283,289.5271658294047,2.396632980517054,False,False,0.0,False,False,-1.0,-1.0,0.008739892496555175,-0.008739892496555175,5.320454906820507,5.320454906820507,1.8271343616170785,0.0501
2009-06-06,562.5,9.84,-28.636207196550295,280.7197211859451,2.1768351452730546,False,False,0.0,False,False,-1.0,-1.0,-0.010431896686999764,0.010431896686999764,5.330886803507507,5.330886803507507,1.8271343616170785,0.0501
2009-06-07,562.5,9.84,-29.085939926524865,276.29435112299535,2.057303073556761,False,False,0.0,False,False,-1.0,-1.0,-0.0052142578157755165,0.0052142578157755165,5.336101061323283,5.336101061323283,1.8271343616170785,0.0501
2009-06-08,562.5,9.84,-29.51790851439411,272.043780218362,1.9468211313696417,False,False,0.0,False,False,-1.0,-1.0,-0.004983340066060541,0.004983340066060541,5.3410844013893435,5.3410844013893435,1.8271343616170785,0.0501
2009-06-09,560.0,9.84,-29.923992114000836,265.5479175982318,1.790207375459994,False,False,0.0,False,False,-1.0,-1.0,-0.007602372039250067,0.007602372039250067,5.348686773428594,5.348686773428594,1.8271343616170785,0.0501
2009-06-10,569.0,9.84,-30.323963849679885,270.61219571914995,1.882771048059692,False,False,0.0,False,False,-1.0,-1.0,0.005838539688849972,-0.005838539688849972,5.342848233739744,5.342848233739744,1.8271343616170785,0.0501
2009-06-11,578.5,9.84,-30.732348981306547,276.0936860239436,1.9815598709144677,False,False,0.0,False,False,-1.0,-1.0,0.00622255762937194,-0.00622255762937194,5.336625676110372,5.336625676110372,1.8271343616170785,0.0501
2009-06-12,588.75,9.84,-31.16048412811896,282.1308361793094,2.0899929555548007,False,False,0.0,True,False,-1.0,-1.0,0.006742638008220338,-0.006742638008220338,5.329883038102151,5.329883038102151,1.8271343616170785,0.0501
2009-06-13,582.0,9.84,-31.57750620115191,271.2773389806652,1.8407189447286785,False,False,0.0,False,False,-1.0,-1.0,-0.01215774805834032,0.01215774805834032,5.342040786160491,5.342040786160491,1.8271343616170785,0.0501
2009-06-14,582.0,9.84,-31.97793273131035,267.3371419239062,1.7412558969868233,False,False,0.0,False,False,-1.0,-1.0,-0.004394290475255349,0.004394290475255349,5.346435076635746,5.346435076635746,1.8271343616170785,0.0501
2009-06-15,582.0,9.84,-32.35832481661969,263.59408380446223,1.6487273900332697,False,False,0.0,False,False,-1.0,-1.0,-0.004157078548816523,0.004157078548816523,5.350592155184563,5.350592155184563,1.8271343616170785,0.0501
2009-06-16,582.0,9.84,-32.71671723517704,260.0675024058579,1.5619368520772527,False,False,0.0,False,False,-1.0,-1.0,-0.003901376936873583,0.003901376936873583,5.354493532121436,5.354493532121436,1.8271343616170785,0.0501
2009-06-17,600.0,9.84,-33.09423432015757,274.35273428964956,1.8466286514947892,False,False,0.0,False,False,-1.0,-1.0,0.01543269495084505,-0.01543269495084505,5.339060837170591,5.339060837170591,1.8271343616170785,0.0501
2009-06-18,589.75,9.84,-33.45177530425712,260.58453100610996,1.5446856758929182,False,False,0.0,False,False,-1.0,-1.0,-0.014983101001242533,0.014983101001242533,5.354043938171834,5.354043938171834,1.8271343616170785,0.0501
2009-06-19,596.25,9.84,-33.803060329617644,263.6278863565624,1.5954570126532013,False,False,0.0,False,False,-1.0,-1.0,0.0032763986621528293,-0.0032763986621528293,5.350767539509682,5.350767539509682,1.8271343616170785,0.0501
2009-06-20,594.5,9.84,-34.137761516441714,258.58442667821356,1.4788090817004769,False,False,0.0,False,False,-1.0,-1.0,-0.005420652687854926,0.005420652687854926,5.3561881921975365,5.3561881921975365,1.8271343616170785,0.0501
2009-06-21,594.5,9.84,-34.45347842572038,255.4777722909115,1.4096491333561365,False,False,0.0,False,False,-1.0,-1.0,-0.003327884752059892,0.003327884752059892,5.359516076949596,5.359516076949596,1.8271343616170785,0.0501
2009-06-22,594.5,9.84,-34.74900843363354,252.56975701304594,1.3411167260779393,False,False,0.0,False,False,-1.0,-1.0,-0.0031054264849347374,0.0031054264849347374,5.362621503434531,5.362621503434531,1.8271343616170785,0.0501
2009-06-23,559.0,9.84,-34.93770725862729,215.21296057510745,0.5656078022573434,False,False,0.0,False,False,-1.0,-1.0,-0.04137941154066202,0.04137941154066202,5.404000914975193,5.404000914975193,1.8271343616170785,0.0501
2009-06-24,560.75,9.84,-35.054828453711394,215.8104880154799,0.5760822929029588,False,False,0.0,False,False,-1.0,-1.0,0.0006597486583047377,-0.0006597486583047377,5.403341166316888,5.403341166316888,1.8271343616170785,0.0501
2009-06-25,574.75,9.84,-35.15571066924786,228.81780701460104,0.8410559896225608,False,False,0.0,False,False,-1.0,-1.0,0.014127914168670602,-0.014127914168670602,5.389213252148218,5.389213252148218,1.8271343616170785,0.0501
2009-06-26,577.75,9.84,-35.250704106668636,230.8830715903806,0.8803192104221597,False,False,0.0,False,False,-1.0,-1.0,0.002233643482314247,-0.002233643482314247,5.386979608665904,5.386979608665904,1.8271343616170785,0.0501
2009-06-27,568.75,9.84,-35.317207304576044,221.22868012297175,0.679362443276316,False,False,0.0,False,False,-1.0,-1.0,-0.010536607725214583,0.010536607725214583,5.397516216391118,5.397516216391118,1.8271343616170785,0.0501
2009-06-28,568.75,9.84,-35.36310558404354,220.7770410530116,0.6676967946132666,False,False,0.0,False,False,-1.0,-1.0,-0.0004926669126722161,0.0004926669126722161,5.39800888330379,5.39800888330379,1.8271343616170785,0.0501
2009-06-29,568.75,9.84,-35.394157900310546,220.47148626094423,0.6589311502459249,False,False,0.0,False,False,-1.0,-1.0,-0.0003332009719321724,0.0003332009719321724,5.398342084275722,5.398342084275722,1.8271343616170785,0.0501
2009-06-30,581.25,9.84,-35.44574775551484,232.46384208573403,0.9019137339767022,False,False,0.0,False,False,-1.0,-1.0,0.012894504931597828,-0.012894504931597828,5.385447579344124,5.385447579344124,1.8271343616170785,0.0501
2009-07-01,567.75,9.97,-35.464685787362804,214.16708269999282,0.5272881434484928,False,False,0.0,False,False,-1.0,-1.0,-0.019859009747920865,0.019859009747920865,5.405306589092045,5.405306589092045,1.8271343616170785,0.0501
2009-07-02,567.5,9.97,-35.46029990595402,213.96080993763843,0.5210070406779426,False,False,0.0,False,False,-1.0,-1.0,-0.00022395655318469302,0.00022395655318469302,5.405530545645229,5.405530545645229,1.8271343616170785,0.0501
2009-07-03,545.5,9.97,-35.38362762754109,192.7252325534153,0.0831634243887975,False,False,0.0,False,False,-1.0,-1.0,-0.023640402863131606,0.023640402863131606,5.429170948508361,5.429170948508361,1.8271343616170785,0.0501
2009-07-04,539.25,9.97,-35.24448530056137,187.8624815534031,-0.017808036316877638,False,False,0.0,False,True,0.0,0.0,-0.00545985420476512,0.00545985420476512,5.434630802713126,5.434630802713126,1.8271343616170785,0.0501
2009-07-05,539.25,9.97,-35.067444982997856,189.62757351951137,0.01740279076387851,False,True,0.0,False,False,0.0,0.0,0.0019857652386599616,0.0,5.434630802713126,5.434630802713126,1.8271343616170785,0.0501
2009-07-06,539.25,9.97,-34.86992968364851,191.59680105402435,0.05554960044858403,False,False,0.0,False,False,0.0,0.0,0.0022203409987169684,0.0,5.434630802713126,5.434630802713126,1.8271343616170785,0.0501
2009-07-07,527.0,9.97,-34.632225551138774,181.71671125514638,-0.14966876758494962,False,False,0.0,False,True,0.0,0.0,-0.011326698477847305,-0.0,5.434630802713126,5.434630802713126,1.8271343616170785,0.0501
2009-07-08,514.0,9.97,-34.34043345088153,171.62587849471117,-0.35852009235430715,False,False,0.0,False,False,0.0,0.0,-0.011783206086024735,-0.0,5.434630802713126,5.434630802713126,1.8271343616170785,0.0501
2009-07-09,497.0,9.97,-33.9764480481832,158.25481295961345,-0.6333962207163364,False,False,0.0,False,False,0.0,0.0,-0.01599897402035722,-0.0,5.434630802713126,5.434630802713126,1.8271343616170785,0.0501
2009-07-10,490.75,9.97,-33.55816196588063,156.1751252001701,-0.6768700847733996,False,False,0.0,False,False,0.0,0.0,-0.0025198413654353292,-0.0,5.434630802713126,5.434630802713126,1.8271343616170785,0.0501
2009-07-11,485.75,9.97,-33.10205993162725,155.72246248167625,-0.6884082968404913,False,False,0.0,False,False,0.0,0.0,-0.00055488499949496,-0.0,5.434630802713126,5.434630802713126,1.8271343616170785,0.0501
2009-07-12,485.75,9.97,-32.63295817544836,160.39940699077982,-0.5932462332607549,False,False,0.0,False,False,0.0,0.0,0.005766170743078736,0.0,5.434630802713126,5.434630802713126,1.8271343616170785,0.0501
2009-07-13,485.75,9.97,-32.1675429661169,165.0395966278145,-0.4977597651173926,False,False,0.0,False,False,0.0,0.0,0.005753772432759102,0.0,5.434630802713126,5.434630802713126,1.8271343616170785,0.0501
