Date,SB,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_SB_pair,sharpe,CAGR
2008-11-11,12.0,92.65,-0.12570101489187688,0.3538009702676064,-0.4733274028096455,False,False,0.0,False,False,0.0,0.0,-4.4823970619744423e-05,-0.0,4.128695935840415,4.128695935840415,1.4166731401342785,0.0414
2008-11-12,11.8,91.6,-0.12573517442230228,0.28265802291711317,-0.5365201592981524,False,False,0.0,False,False,0.0,0.0,-0.0030510744929853075,-0.0,4.128695935840415,4.128695935840415,1.4166731401342785,0.0414
2008-11-13,11.61,90.525,-0.12570909875593472,0.23018383511900709,-1.0143368119397456,False,False,0.0,False,False,0.0,0.0,-0.0022824970596443967,-0.0,4.128695935840415,4.128695935840415,1.4166731401342785,0.0414
2008-11-14,11.42,90.55,-0.12549983919349503,0.05598956102902619,-2.0164761601875627,True,False,1.0,False,False,0.0,1.0,-0.007645461476440944,-0.0,4.128695935840415,4.128695935840415,1.4166731401342785,0.0414
2008-11-15,11.65,90.05,-0.12556540715783102,0.34283508543731855,0.5304055573878543,False,True,0.0,False,False,0.0,0.0,0.01249481482037594,0.01249481482037594,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-16,11.65,90.05,-0.12564958757766892,0.3352546386309143,0.5147647746543886,False,False,0.0,False,False,0.0,0.0,-0.00033009061006859417,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-17,11.65,90.05,-0.12572842665476777,0.32815517973816277,0.496673929760733,False,False,0.0,False,False,0.0,0.0,-0.0003090504462440741,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-18,11.74,88.3,-0.1260911590878829,0.6061506525399398,1.7960378803686199,False,False,0.0,False,False,0.0,0.0,0.012153418892419436,0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-19,11.61,87.15,-0.12646398501754982,0.5886637057205313,1.2078909232782062,False,False,0.0,False,False,0.0,0.0,-0.0007726873301701025,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-20,11.67,84.2,-0.12721730787569469,0.9583026768665075,1.735228908662979,False,False,0.0,False,False,0.0,0.0,0.016515234113362847,0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-21,11.51,85.8,-0.12760374365929056,0.5615987940328697,0.13269312896222654,False,False,0.0,False,False,0.0,0.0,-0.01766394139972149,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-22,11.28,84.9,-0.12781691031440268,0.42834431430721054,-0.5330830966978385,False,False,0.0,False,True,0.0,0.0,-0.006020990097537202,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-23,11.28,84.9,-0.12799778832248,0.41298777142144694,-0.6895073718324773,False,False,0.0,False,False,0.0,0.0,-0.000693391177431486,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-24,11.28,84.9,-0.12816162079076354,0.3990783948641745,-0.854511076546983,False,False,0.0,False,False,0.0,0.0,-0.0006276533442566263,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-25,11.72,86.65,-0.1285189467229162,0.5838332664593118,0.11366171504946575,False,True,0.0,False,False,0.0,0.0,0.008083370835933544,0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-26,11.61,85.825,-0.12886119219545308,0.5504881798252388,-0.03046960761422376,False,False,0.0,False,True,0.0,0.0,-0.0014709221309475876,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-27,11.81,87.425,-0.12916836175053253,0.5174559739596933,0.3094620474392967,False,True,0.0,False,False,0.0,0.0,-0.0014298081556867854,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-28,11.81,87.425,-0.12944639981089998,0.49314849653207027,0.13269485595916233,False,False,0.0,False,False,0.0,0.0,-0.0010510500066979761,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-29,11.9,87.375,-0.12979177473732526,0.5594436823262061,0.7920291929653499,False,False,0.0,False,False,0.0,0.0,0.0028525644949264923,0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-11-30,11.9,87.375,-0.13011439802366276,0.5312544726824662,0.1982145551698951,False,False,0.0,False,False,0.0,0.0,-0.0012114623717314618,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-12-01,11.9,87.375,-0.13040769156745272,0.5056279492938192,-0.9002551234407089,False,False,0.0,False,True,0.0,0.0,-0.0011001165145325365,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-12-02,11.65,85.45,-0.13067449673196938,0.48386425425321633,-1.2772270303587139,False,False,0.0,False,False,0.0,0.0,-0.0009538729644286874,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-12-03,11.62,84.35,-0.13102778953436384,0.5678059527764105,1.4092609015707402,False,True,0.0,False,False,0.0,0.0,0.0037024073783222416,0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-12-04,11.16,83.825,-0.13097984839614515,0.18061420819313234,-2.2018515787247694,True,False,1.0,False,True,0.0,1.0,-0.01748882052213781,-0.0,4.14119075066079,4.14119075066079,1.4166731401342785,0.0414
2008-12-05,10.8,83.075,-0.13064135447207084,-0.05303052276728515,-1.8821511637041102,False,False,1.0,False,False,0.0,1.0,-0.010790394015043274,-0.010790394015043274,4.1304003566457475,4.1304003566457475,1.4166731401342785,0.0414
2008-12-06,10.57,81.55,-0.13027113676807037,-0.053611203436137345,-1.3027796915175522,False,False,1.0,False,False,0.0,1.0,-2.739885446035028e-05,-2.739885446035028e-05,4.1303729577912875,4.1303729577912875,1.4166731401342785,0.0414
2008-12-07,10.57,81.55,-0.12992593431368263,-0.025459943280818464,-0.8984839907673244,False,False,1.0,False,False,0.0,1.0,0.001330056622003897,0.001330056622003897,4.131703014413291,4.131703014413291,1.4166731401342785,0.0414
2008-12-08,10.57,81.55,-0.12960964401583594,0.00033353050858053734,-0.5912298772071493,False,False,1.0,False,False,0.0,1.0,0.0012201457306161342,0.0012201457306161342,4.132923160143907,4.132923160143907,1.4166731401342785,0.0414
2008-12-09,11.25,83.1,-0.12979645079470453,0.46391493896005365,1.1844919514658583,False,True,0.0,False,False,0.0,0.0,0.021037376066000507,0.021037376066000507,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-10,11.22,82.6,-0.1300528560886631,0.47763408707642974,1.4075999957225773,False,False,0.0,False,False,0.0,0.0,0.0006246662208784697,0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-11,11.62,83.975,-0.13051627393857362,0.6598958960082797,1.4514456174832742,False,False,0.0,False,False,0.0,0.0,0.008071787804540266,0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-12,11.89,84.475,-0.1311662861435112,0.8097279780268938,1.3381950688563866,False,False,0.0,False,False,0.0,0.0,0.006522869292766162,0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-13,11.64,83.325,-0.13168115428810057,0.6676678189440199,0.7037986313114807,False,False,0.0,False,False,0.0,0.0,-0.006282419608265268,-0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-14,11.64,83.325,-0.13214029450930634,0.6294099600120493,0.3803160510029724,False,False,0.0,False,False,0.0,0.0,-0.0016890446943955634,-0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-15,11.64,83.325,-0.13255607535315467,0.5947650211983877,-0.1676053355003894,False,False,0.0,False,True,0.0,0.0,-0.0015272021138875492,-0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-16,11.52,84.15,-0.13270337801927398,0.3530107396780924,-1.6766836844877813,False,False,0.0,False,False,0.0,0.0,-0.010656075989029892,-0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-17,11.67,86.575,-0.1326390518209303,0.18677408860295763,-1.7401717486696862,False,False,0.0,False,False,0.0,0.0,-0.007179848359416115,-0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-18,11.73,86.45,-0.13263585303743833,0.26363050491345597,-1.0181115920370323,False,False,0.0,False,False,0.0,0.0,0.0033132950536409614,0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-19,11.83,84.7,-0.13297080590621024,0.5673727397439929,0.521959053422164,False,True,0.0,False,False,0.0,0.0,0.013153212555996092,0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-20,10.95,86.1,-0.13224610308318144,-0.4363894754619224,-2.0077089704158784,True,False,1.0,False,True,0.0,1.0,-0.044938427327685077,-0.0,4.153960536209907,4.153960536209907,1.4166731401342785,0.0414
2008-12-21,10.95,86.1,-0.13147909133691105,-0.37034976410804177,-1.2869182820700213,False,False,1.0,False,False,0.0,1.0,0.002965364803579035,0.002965364803579035,4.156925901013486,4.156925901013486,1.4166731401342785,0.0414
2008-12-22,10.95,86.1,-0.1307745688445767,-0.30969037751805395,-0.8627463354868491,False,False,1.0,False,False,0.0,1.0,0.0027312126175064017,0.0027312126175064017,4.159657113630993,4.159657113630993,1.4166731401342785,0.0414
2008-12-23,10.85,85.975,-0.13005405991907193,-0.33139780154220944,-0.6845260922247125,False,False,1.0,False,False,0.0,1.0,-0.0009852949059199483,-0.0009852949059199483,4.158671818725073,4.158671818725073,1.4166731401342785,0.0414
2008-12-24,10.85,85.65,-0.1294362346563597,-0.23621349831720906,-0.2991705175893229,False,False,1.0,False,False,0.0,1.0,0.00433914008141388,0.00433914008141388,4.1630109588064865,4.1630109588064865,1.4166731401342785,0.0414
2008-12-25,11.02,87.475,-0.12881554925805686,-0.2481401713485223,-0.15493992406018814,False,False,1.0,False,False,0.0,1.0,-0.0005351129766603408,-0.0005351129766603408,4.162475845829826,4.162475845829826,1.4166731401342785,0.0414
2008-12-26,11.02,87.475,-0.12824976951528583,-0.19864858834962718,1.2712247664661802,False,True,0.0,False,False,0.0,0.0,0.002225476193046314,0.002225476193046314,4.164701322022873,4.164701322022873,1.4166731401342785,0.0414
2008-12-27,10.98,85.9,-0.12789994892148512,-0.006605612355572887,1.9699898480170974,False,False,0.0,False,False,0.0,0.0,0.008742496650735867,0.0,4.164701322022873,4.164701322022873,1.4166731401342785,0.0414
2008-12-28,10.98,85.9,-0.12760107231300535,0.019067888312839898,1.4770808103842974,False,False,0.0,False,False,0.0,0.0,0.0011701189602030362,0.0,4.164701322022873,4.164701322022873,1.4166731401342785,0.0414
2008-12-29,10.98,85.9,-0.1273326699033562,0.042123655301701035,1.18517758367656,False,False,0.0,False,False,0.0,0.0,0.0010519160992729152,0.0,4.164701322022873,4.164701322022873,1.4166731401342785,0.0414
2008-12-30,11.12,85.975,-0.12721925067942322,0.18232492283658885,1.4890515173212069,False,False,0.0,False,False,0.0,0.0,0.006356121714751342,0.0,4.164701322022873,4.164701322022873,1.4166731401342785,0.0414
2008-12-31,11.29,85.875,-0.1273114926222659,0.3571255710629142,1.611737705783757,False,False,0.0,False,False,0.0,0.0,0.00786579831449311,0.0,4.164701322022873,4.164701322022873,1.4166731401342785,0.0414
2009-01-01,11.81,84.475,-0.12810682683589852,0.988175803037473,2.0349702101748317,False,False,0.0,True,False,-1.0,-1.0,0.027883312740616534,0.0,4.164701322022873,4.164701322022873,1.4166731401342785,0.0414
2009-01-02,11.81,84.475,-0.12890535867910172,0.9207198255828839,1.3199261403268976,False,False,0.0,False,False,-1.0,-1.0,-0.0029717231972234224,0.0029717231972234224,4.167673045220097,4.167673045220097,1.4166731401342785,0.0414
2009-01-03,11.85,87.1,-0.1293423642986762,0.5842800695853025,0.3555557430818632,False,False,0.0,False,False,-1.0,-1.0,-0.014554586965509476,0.014554586965509476,4.182227632185606,4.182227632185606,1.4166731401342785,0.0414
2009-01-04,11.85,87.1,-0.12970549985557034,0.5526509625798237,0.09719201150843672,False,False,0.0,False,False,-1.0,-1.0,-0.0013664245937773255,0.0013664245937773255,4.183594056779383,4.183594056779383,1.4166731401342785,0.0414
2009-01-05,11.85,87.1,-0.13002966346942815,0.5244163118128089,-0.21844990712882584,False,False,0.0,False,True,0.0,0.0,-0.0012182929736266482,0.0012182929736266482,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-06,11.82,87.55,-0.13023431625744616,0.4179856116605887,-0.8385771723277323,False,False,0.0,False,False,0.0,0.0,-0.004583181216426376,-0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-07,12.27,88.55,-0.13072482123532025,0.6943170796123912,0.11954025613903586,False,True,0.0,False,False,0.0,0.0,0.011588322669322434,0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-08,11.98,85.775,-0.13127075491910284,0.7202509968139541,0.5469775408832839,False,False,0.0,False,False,0.0,0.0,0.001115929315674085,0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-09,12.03,83.15,-0.1321646666977238,1.0405079640842647,1.9524862645392325,False,False,0.0,False,False,0.0,0.0,0.013912425468408932,0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-10,12.05,83.1,-0.13304778499907977,0.9937290665764724,1.21754257790334,False,False,0.0,False,False,0.0,0.0,-0.0020245109062633727,-0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-11,12.05,83.1,-0.13385947611824897,0.9262775345735115,0.7007066411457976,False,False,0.0,False,False,0.0,0.0,-0.0029106904211696556,-0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-12,12.05,83.1,-0.13459910950560502,0.8648140000842233,0.2624536107037235,False,False,0.0,False,False,0.0,0.0,-0.002645278350236189,-0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-13,11.47,82.9,-0.13472238535863168,0.3015142537694331,-1.9448421411619614,False,False,0.0,False,True,0.0,0.0,-0.024882395078415644,-0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-14,11.53,84.075,-0.1346766791354675,0.20705820168556954,-1.5303611727964344,False,False,0.0,False,False,0.0,0.0,-0.004133211947830295,-0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-15,11.43,83.35,-0.13461559872238138,0.20978984648951204,-1.1314407181416601,False,False,0.0,False,False,0.0,0.0,0.00012060130062498039,0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
2009-01-16,11.96,84.35,-0.13495270798164224,0.5767390817484781,-0.017557984201520858,False,False,0.0,False,False,0.0,0.0,0.015719707565452323,0.0,4.18481234975301,4.18481234975301,1.4166731401342785,0.0414
