Date,SI,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_SI_pair,sharpe,CAGR
1991-10-05,4.132,73.27,-0.05488589675011909,0.11051034511877411,0.4938489216015701,False,False,0.0,False,False,0.0,0.0,-0.009490577232229451,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-06,4.132,73.27,-0.054946310857492985,0.10608380347148927,0.23012351765536662,False,False,0.0,False,False,0.0,0.0,-0.0005426069036071364,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-07,4.132,73.27,-0.054999766663289,0.10216709658081502,-0.15455918056750123,False,False,0.0,False,True,0.0,0.0,-0.0004798807984703347,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-08,4.1110000000000015,72.8,-0.05505342990048,0.10311030324505754,-0.44578860242777496,False,False,0.0,False,False,0.0,0.0,0.00011617434150134054,0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-09,4.049,72.32,-0.05506302922324077,0.06684172657522813,-1.247197362221024,False,False,0.0,False,False,0.0,0.0,-0.004515983303410007,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-10,4.079,73.27,-0.05504140148909816,0.04611651289377772,-1.2873633219258083,False,False,0.0,False,False,0.0,0.0,-0.0025549200397654856,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-11,4.043,73.27,-0.05497737916500895,0.014807428579794113,-1.7241904134065615,False,False,0.0,False,False,0.0,0.0,-0.0038791150176304694,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-12,4.115,73.17,-0.0549999828679983,0.09065125354856463,0.43031581135502023,False,True,0.0,False,False,0.0,0.0,0.009318168729634129,0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-13,4.115,73.17,-0.055031568339677095,0.0883401445858274,0.46332305009064634,False,False,0.0,False,False,0.0,0.0,-0.0002838621366870726,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-14,4.115,73.17,-0.05506169435992385,0.08613582368437189,0.4939196209161542,False,False,0.0,False,False,0.0,0.0,-0.00027067260132680184,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-15,4.066,73.17,-0.055034349374445846,0.039136656271796966,-0.7728647649620447,False,False,0.0,False,True,0.0,0.0,-0.0058074831387086604,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-16,4.051,73.2,-0.054983421483678054,0.026213547394766223,-0.9299094482047929,False,False,0.0,False,False,0.0,0.0,-0.0016002291483155514,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-17,4.098,73.92,-0.054942032166585504,0.036684982245999365,-0.5483025738533498,False,False,0.0,False,False,0.0,0.0,0.00128337180614404,0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-18,4.097,74.2,-0.054886986346849555,0.024385613063762968,-1.0237120824514103,False,False,0.0,False,False,0.0,0.0,-0.0015055018021295978,-0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-19,4.133,74.17,-0.0548768798220411,0.06278182359921125,0.39850239875704696,False,True,0.0,False,False,0.0,0.0,0.00468062773777094,0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-20,4.133,74.17,-0.0548732128111765,0.06305380579503872,0.6433624624685833,False,False,0.0,False,False,0.0,0.0,3.3156647549341885e-05,0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-21,4.133,74.17,-0.05487065237722442,0.0632437131812651,1.0331343009745673,False,False,0.0,False,False,0.0,0.0,2.3151655319997922e-05,0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-22,4.143,72.8,-0.054963465577756096,0.1416597059393565,2.0433620813108107,False,False,0.0,True,False,-1.0,-1.0,0.009628280490106387,0.0,1.1410662761675738,1.1410662761675738,1.0470086786314239,0.0306
1991-10-23,4.136,72.67,-0.05506084532694485,0.13472837009091787,1.3052989928742547,False,False,0.0,False,False,-1.0,-1.0,-0.0008518009676562903,0.0008518009676562903,1.1419180771352302,1.1419180771352302,1.0470086786314239,0.0306
1991-10-24,4.089,72.47,-0.05511076389503069,0.09512294052712633,0.27117415980017096,False,False,0.0,False,False,-1.0,-1.0,-0.004899917352742021,0.004899917352742021,1.1468179944879722,1.1468179944879722,1.0470086786314239,0.0306
1991-10-25,4.109,70.97,-0.055265797646598544,0.18678634102090141,1.6403384485102992,False,False,0.0,False,False,-1.0,-1.0,0.011413393340780207,-0.011413393340780207,1.1354046011471919,1.1354046011471919,1.0470086786314239,0.0306
1991-10-26,4.082,74.57,-0.05516872796417972,-0.0319320442888813,-1.7614024293544939,False,False,0.0,False,True,0.0,0.0,-0.026686212639133684,0.026686212639133684,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-10-27,4.082,74.57,-0.0550483347050653,-0.022954318956719177,-1.2443940479123494,False,False,0.0,False,False,0.0,0.0,0.0010965891566506473,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-10-28,4.082,74.57,-0.0549352156914526,-0.014519034111620144,-0.9262675511828028,False,False,0.0,False,False,0.0,0.0,0.0010313951474486365,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-10-29,4.064,74.57,-0.054812473649151885,-0.023366160017255666,-0.7673415837408909,False,False,0.0,False,False,0.0,0.0,-0.0010853549861409727,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-10-30,4.0939999999999985,73.85,-0.05477622846436303,0.048775527906789407,0.1799177816776795,False,True,0.0,False,False,0.0,0.0,0.008863459678670344,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-10-31,4.0939999999999985,74.35,-0.05472320891736854,0.02532941699364777,0.016900775134728485,False,False,0.0,False,False,0.0,0.0,-0.0028723578484170956,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-01,4.09,73.5,-0.05471986420013529,0.06808998129005595,1.524843484447837,False,False,0.0,False,False,0.0,0.0,0.00527133119053119,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-02,4.046,73.57,-0.05466966145677868,0.023953006624792827,0.24505544220450706,False,False,0.0,False,False,0.0,0.0,-0.0054705896856456875,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-03,4.046,73.57,-0.05461775767269477,0.027771568019846704,0.1694074126085129,False,False,0.0,False,False,0.0,0.0,0.00047351850549157083,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-04,4.046,73.57,-0.054569893848099696,0.031292909595306284,0.08774967215667737,False,False,0.0,False,False,0.0,0.0,0.00043685268996454605,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-05,4.067,72.32,-0.05462592977487974,0.1164527586806976,1.9996388526330957,False,False,0.0,False,False,0.0,0.0,0.010621683480268224,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-06,4.048,72.77,-0.05464175562728965,0.07171944300213218,0.5622437396377046,False,False,0.0,False,False,0.0,0.0,-0.005574744721450959,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-07,4.0539999999999985,73.55,-0.05461040224291777,0.03740491503339616,-0.48756749165257507,False,False,0.0,False,True,0.0,0.0,-0.004251796504158035,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-08,3.985,74.05,-0.05446829406652437,-0.04837717562612953,-1.7056092481012384,False,False,0.0,False,False,0.0,0.0,-0.010698186027003306,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-09,3.991,74.22,-0.054320618029160064,-0.040676270124259784,-1.1772264052998958,False,False,0.0,False,False,0.0,0.0,0.0009598923404833425,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-10,3.991,74.22,-0.05418457398597472,-0.030579081239043848,-0.8049247903460647,False,False,0.0,False,False,0.0,0.0,0.0012601671425443869,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-11,3.991,74.22,-0.05406130930003892,-0.021430376248888106,-0.524598716118766,False,False,0.0,False,False,0.0,0.0,0.0011430979667550543,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-12,3.998,74.92,-0.0539156365543451,-0.041359490651534436,-0.6667976751142476,False,False,0.0,False,False,0.0,0.0,-0.002479559913405193,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-13,4.026,75.25,-0.05379088787444667,-0.021764312552112308,0.07142553205602988,False,True,0.0,False,False,0.0,0.0,0.002427018840388729,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-14,4.038,74.95,-0.05371052144967157,0.012396417347115829,1.9603909545231413,False,False,0.0,False,False,0.0,0.0,0.004236409881646169,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-15,3.973,76.22,-0.053494881499239144,-0.10437986787200781,-1.9497225932455147,False,False,0.0,False,True,0.0,0.0,-0.01450568633228877,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-16,4.021,75.95,-0.05335032596539347,-0.030957257071634103,0.08642529564603345,False,True,0.0,False,False,0.0,0.0,0.009094884125152282,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-17,4.021,75.95,-0.05322681656719073,-0.02157671827813612,0.3128140819553281,False,False,0.0,False,False,0.0,0.0,0.0011633223222437532,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-18,4.021,75.95,-0.0531164037416504,-0.01319086417834825,0.5070330184245008,False,False,0.0,False,False,0.0,0.0,0.0010410497083414858,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-19,4.02,75.17,-0.05306146120746839,0.03136996103460099,1.2283975035969563,False,False,0.0,False,False,0.0,0.0,0.00556410085072501,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-20,4.066,74.87,-0.05308603207008792,0.0914487789125169,1.599101473143164,False,False,0.0,False,False,0.0,0.0,0.007471977508252259,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-21,4.0760000000000005,74.55,-0.05314796406674679,0.11381927882402776,1.3824384830552017,False,False,0.0,False,False,0.0,0.0,0.002783030226302014,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-22,4.122,74.5,-0.05326298609246383,0.1539075361114448,1.4603721474611149,False,False,0.0,False,False,0.0,0.0,0.00495522856708468,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-23,4.132,74.42,-0.05339076184629554,0.1586595033986855,1.1314773213900524,False,False,0.0,False,False,0.0,0.0,0.000586276084173548,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-24,4.132,74.42,-0.05350963555079464,0.14981292230986254,0.7787439038708783,False,False,0.0,False,False,0.0,0.0,-0.0010902609225200812,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-25,4.132,74.42,-0.05361769835948538,0.1417708880870978,0.4704667327137585,False,False,0.0,False,False,0.0,0.0,-0.0009901264926114246,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-26,4.072,73.95,-0.053677227234581036,0.1025690460027322,-1.0206683979525442,False,False,0.0,False,True,0.0,0.0,-0.004874983359134484,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-27,4.074,73.77,-0.05373891557145041,0.10968019829410292,-0.9906848008266202,False,False,0.0,False,False,0.0,0.0,0.0008846565534580477,0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-28,4.06,73.52,-0.05379527292039477,0.10497153489257594,-1.0736839184153166,False,False,0.0,False,False,0.0,0.0,-0.0005874793111497541,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-29,4.06,73.52,-0.05384644872706913,0.10120908958587727,-0.918035377684447,False,False,0.0,False,False,0.0,0.0,-0.0004692035680606569,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-11-30,4.057,73.52,-0.053889545884186985,0.09504058659457337,-0.9242034586027149,False,False,0.0,False,False,0.0,0.0,-0.000769239831915336,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-12-01,4.057,73.52,-0.05392817512408641,0.09220056487716777,-0.8829902396977973,False,False,0.0,False,False,0.0,0.0,-0.0003540379861619063,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-12-02,4.057,73.52,-0.05396313388691979,0.08963039663365757,-1.335779046013567,False,False,0.0,False,False,0.0,0.0,-0.0003202953466191253,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-12-03,4.05,73.35,-0.05399722885481878,0.08930326349904272,-1.020082361751803,False,False,0.0,False,False,0.0,0.0,-4.0837038946220905e-05,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-12-04,4.006,73.12,-0.053993395602109515,0.05800291357375231,-2.0947200790884763,True,False,1.0,False,False,0.0,1.0,-0.00393517241522573,-0.0,1.1620908137863255,1.1620908137863255,1.0470086786314239,0.0306
1991-12-05,4.004,73.2,-0.05397816967336345,0.05279797990979507,-1.5630911066788524,False,False,1.0,False,False,0.0,1.0,-0.0006542805136579331,-0.0006542805136579331,1.1614365332726677,1.1614365332726677,1.0470086786314239,0.0306
1991-12-06,4.026,72.75,-0.054014266717681336,0.09646209628868263,0.7919025949541955,False,True,0.0,False,False,0.0,0.0,0.005488518426707254,0.005488518426707254,1.166925051699375,1.166925051699375,1.0470086786314239,0.0306
1991-12-07,4.021,73.07,-0.054029006478208005,0.0731004966373412,-0.3228586142156814,False,False,0.0,False,True,0.0,0.0,-0.0029315967206618022,-0.0,1.166925051699375,1.166925051699375,1.0470086786314239,0.0306
1991-12-08,4.021,73.07,-0.05403990870670346,0.0723038708011785,-0.21840885460802134,False,False,0.0,False,False,0.0,0.0,-9.995686450880697e-05,-0.0,1.166925051699375,1.166925051699375,1.0470086786314239,0.0306
1991-12-09,4.021,73.07,-0.05404945338242517,0.07160644134619298,-0.11329430525079012,False,False,0.0,False,False,0.0,0.0,-8.750251162043196e-05,-0.0,1.166925051699375,1.166925051699375,1.0470086786314239,0.0306
1991-12-10,4.011,73.35,-0.05403002568562542,0.047897615959375806,-1.1972630477825041,False,False,0.0,False,False,0.0,0.0,-0.0029732281133319836,-0.0,1.166925051699375,1.166925051699375,1.0470086786314239,0.0306
1991-12-11,3.978,72.87,-0.054000689038539856,0.04296978976160082,-1.200042320347735,False,False,0.0,False,False,0.0,0.0,-0.0006227483109313851,-0.0,1.166925051699375,1.166925051699375,1.0470086786314239,0.0306
1991-12-12,3.91,71.82,-0.05395983298019628,0.034604795362303875,-1.2968440401587678,False,False,0.0,False,False,0.0,0.0,-0.0010744469843115972,-0.0,1.166925051699375,1.166925051699375,1.0470086786314239,0.0306
1991-12-13,3.822,71.72,-0.05382828703364979,-0.038564746053362686,-2.0790806986710617,True,False,1.0,False,False,0.0,1.0,-0.009524103451683209,-0.0,1.166925051699375,1.166925051699375,1.0470086786314239,0.0306
1991-12-14,3.835,71.82,-0.05370428827914578,-0.02204198420824932,-1.1878444021661236,False,False,1.0,False,False,0.0,1.0,0.002148033237342512,0.002148033237342512,1.1690730849367175,1.1690730849367175,1.0470086786314239,0.0306
1991-12-15,3.835,71.82,-0.053591062731122845,-0.013910125349242186,-0.7515497152412056,False,False,1.0,False,False,0.0,1.0,0.0010582969772356015,0.0010582969772356015,1.170131381913953,1.170131381913953,1.0470086786314239,0.0306
1991-12-16,3.835,71.82,-0.05348818985135298,-0.006521795124170726,-0.3698395926326041,False,False,1.0,False,False,0.0,1.0,0.0009624580535633002,0.0009624580535633002,1.1710938399675164,1.1710938399675164,1.0470086786314239,0.0306
1991-12-17,3.823,70.7,-0.053448660003795244,0.04417973773167594,1.1257331611977166,False,True,0.0,False,False,0.0,0.0,0.006669656885667765,0.006669656885667765,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-18,3.831,70.55,-0.05343828557313536,0.06092895281530053,1.3896470975503805,False,False,0.0,False,False,0.0,0.0,0.00220353355200228,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-19,3.83,70.02,-0.05346331726677597,0.08649852498034649,1.4845796721141555,False,False,0.0,False,False,0.0,0.0,0.0033761889727471936,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-20,3.827,68.97,-0.05355124158429712,0.13357086793102768,1.602354883551472,False,False,0.0,False,False,0.0,0.0,0.006259262885671385,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-21,3.839,67.9,-0.053719635161030566,0.19143677256602443,1.6329738857770995,False,False,0.0,False,False,0.0,0.0,0.007729301533573011,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-22,3.839,67.9,-0.05388610429479146,0.18013351838365965,1.1152238800678616,False,False,0.0,False,False,0.0,0.0,-0.001507529403208057,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-23,3.839,67.9,-0.0540399837619011,0.16968510256691527,0.76457035337,False,False,0.0,False,False,0.0,0.0,-0.001391579330312378,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-24,3.899,69.87,-0.05412714423907013,0.11713643201616986,-0.3461143053204613,False,False,0.0,False,True,0.0,0.0,-0.006841505526772304,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-25,3.903,70.9,-0.05413910734378007,0.06453728932599256,-1.4495311799154051,False,False,0.0,False,False,0.0,0.0,-0.006794470845626249,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-26,3.903,70.9,-0.0541401841675196,0.06446094252285972,-1.275605420142439,False,False,0.0,False,False,0.0,0.0,-9.86196705409677e-06,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-27,3.9,70.57,-0.05415680894239338,0.07815399293529968,-0.8081589624027649,False,False,0.0,False,False,0.0,0.0,0.0017732871647417228,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-28,3.856,70.72,-0.05411428371651125,0.02903785556832439,-1.2493399889400427,False,False,0.0,False,False,0.0,0.0,-0.006392864684693629,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-29,3.856,70.72,-0.054067417005131,0.03235226939713565,-0.9469689201223208,False,False,0.0,False,False,0.0,0.0,0.00043158409670323135,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-30,3.856,70.72,-0.054023783045413526,0.035438063028355504,-0.784329145421773,False,False,0.0,False,False,0.0,0.0,0.00040197599609769884,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1991-12-31,3.846,71.77,-0.053907591519882794,-0.02294784338198763,-1.871750739536368,False,False,0.0,False,False,0.0,0.0,-0.007567893859506458,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-01,3.883,72.4,-0.05379508734661728,-0.011764323895091522,-1.1171491536180613,False,False,0.0,False,False,0.0,0.0,0.0014378835641159439,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-02,3.883,72.4,-0.053692571562362124,-0.00434218111501794,-0.6812773173436563,False,False,0.0,False,False,0.0,0.0,0.0009551886657079662,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-03,3.947,72.55,-0.05366392369406486,0.053682335995594244,1.3164005749220316,False,True,0.0,False,False,0.0,0.0,0.007400786498359358,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-04,3.945,71.92,-0.05368362158177604,0.08407393583866707,1.5586870401228152,False,False,0.0,False,False,0.0,0.0,0.0038934009358104387,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-05,3.945,71.92,-0.05370798133422553,0.08232198244249966,1.1506006186447177,False,False,0.0,False,False,0.0,0.0,-0.00022438853039632314,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-06,3.945,71.92,-0.05373093422587072,0.08067121047537773,0.8918086512678945,False,False,0.0,False,False,0.0,0.0,-0.00021138461596549335,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-07,3.941,72.27,-0.0537258182261451,0.05823511679649407,0.22677029037133375,False,False,0.0,False,False,0.0,0.0,-0.0028676850613252344,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-08,3.917,73.75,-0.0535997862865757,-0.03598423863495803,-1.7225386974178107,False,False,0.0,False,True,0.0,0.0,-0.011971987817830036,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-09,3.946,73.37,-0.0535249900379987,0.018871480912034944,-0.682113998001999,False,False,0.0,False,False,0.0,0.0,0.006967461462619125,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-10,4.129,74.1,-0.05362621057179857,0.1552977966297262,1.5389565500369349,False,True,0.0,False,False,0.0,0.0,0.01683713806746415,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-11,4.081,74.27,-0.0536766850755784,0.09443259943679294,0.48948919777173544,False,False,0.0,False,False,0.0,0.0,-0.007544429958984189,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-12,4.081,74.27,-0.05371634619956572,0.09148696775825416,0.4154202777226588,False,False,0.0,False,False,0.0,0.0,-0.0003649869180275119,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-13,4.081,74.27,-0.053751236540651164,0.08889566212583855,0.35135511908904704,False,False,0.0,False,False,0.0,0.0,-0.00032098007457413333,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-14,4.064,74.7,-0.05373745181682354,0.0498123492832816,-0.264249098190784,False,False,0.0,False,True,0.0,0.0,-0.004838128864101019,-0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-15,4.0760000000000005,74.27,-0.05375810532960569,0.08338551717018605,0.005134479936314996,False,True,0.0,False,False,0.0,0.0,0.004160958236181549,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-16,4.137,74.6,-0.053829803648508395,0.12129664782127403,0.7138927004618225,False,False,0.0,False,False,0.0,0.0,0.004650130026006235,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-17,4.3180000000000005,74.8,-0.054092216331354075,0.2719022184147155,2.1707852666452574,False,False,0.0,True,False,-1.0,-1.0,0.01800619439493168,0.0,1.177763496853184,1.177763496853184,1.0470086786314239,0.0306
1992-01-18,4.27,74.05,-0.05434794282592336,0.24553483374037466,1.263154641252041,False,False,0.0,False,False,-1.0,-1.0,-0.0031789131843724633,0.0031789131843724633,1.1809424100375565,1.1809424100375565,1.0470086786314239,0.0306
1992-01-19,4.27,74.05,-0.0545814955153482,0.22824025708846563,0.8046529235808092,False,False,0.0,False,False,-1.0,-1.0,-0.0020807358714450643,0.0020807358714450643,1.1830231459090017,1.1830231459090017,1.0470086786314239,0.0306
1992-01-20,4.27,74.05,-0.05479281750618674,0.212591863666872,0.451553413118739,False,False,0.0,False,False,-1.0,-1.0,-0.0018791433259189591,0.0018791433259189591,1.1849022892349206,1.1849022892349206,1.0470086786314239,0.0306
1992-01-21,4.257,73.52,-0.055001767656808254,0.21327004187145704,0.24359769022701205,False,False,0.0,False,False,-1.0,-1.0,8.170103207862274e-05,-8.170103207862274e-05,1.184820588202842,1.184820588202842,1.0470086786314239,0.0306
1992-01-22,4.263,74.97,-0.05511083171352114,0.1313409464373203,-1.2747780299598315,False,False,0.0,False,True,0.0,0.0,-0.00975966920292804,0.00975966920292804,1.19458025740577,1.19458025740577,1.0470086786314239,0.0306
1992-01-23,4.273,74.77,-0.05522164433239963,0.14407765326647937,-1.2165724993737805,False,False,0.0,False,False,0.0,0.0,0.0015159277012493227,0.0,1.19458025740577,1.19458025740577,1.0470086786314239,0.0306
1992-01-24,4.207,75.1,-0.05522964757956389,0.059253466774752184,-1.747388940969333,False,False,0.0,False,False,0.0,0.0,-0.01015281387106089,-0.0,1.19458025740577,1.19458025740577,1.0470086786314239,0.0306
1992-01-25,4.147,75.07,-0.055159478360046664,0.006177959511297182,-1.60764092696681,False,False,0.0,False,False,0.0,0.0,-0.006404035584278223,-0.0,1.19458025740577,1.19458025740577,1.0470086786314239,0.0306
1992-01-26,4.147,75.07,-0.05508561019047129,0.011723243001320327,-1.1385294289379402,False,False,0.0,False,False,0.0,0.0,0.0006695361254786947,0.0,1.19458025740577,1.19458025740577,1.0470086786314239,0.0306
1992-01-27,4.147,75.07,-0.05501751502079367,0.01683514738901959,-0.8240613308745295,False,False,0.0,False,False,0.0,0.0,0.000617591225827373,0.0,1.19458025740577,1.19458025740577,1.0470086786314239,0.0306
1992-01-28,4.1530000000000005,75.37,-0.054944241546864336,0.011852514612835208,-0.7143081996700766,False,False,0.0,False,False,0.0,0.0,-0.0006007407976483306,-0.0,1.19458025740577,1.19458025740577,1.0470086786314239,0.0306
1992-01-29,4.173,75.65,-0.05488165020576398,0.021203161933954995,-0.35272884723950443,False,False,0.0,False,False,0.0,0.0,0.0011232282904926794,0.0,1.19458025740577,1.19458025740577,1.0470086786314239,0.0306
1992-01-30,4.234,76.82,-0.05482218940945413,0.022559409565734434,0.06722362048222212,False,True,0.0,False,False,0.0,0.0,0.00016058932831942407,0.0,1.19458025740577,1.19458025740577,1.0470086786314239,0.0306
1992-01-31,4.131,76.42,-0.054678980533612684,-0.047567692378681414,-2.2039877383820548,True,False,1.0,False,True,0.0,1.0,-0.008439320135599183,-0.0,1.19458025740577,1.19458025740577,1.0470086786314239,0.0306
1992-02-01,4.167,76.67,-0.05456249751780445,-0.016306684690067463,-0.7448385924072265,False,False,1.0,False,False,0.0,1.0,0.003743695755022948,0.003743695755022948,1.198323953160793,1.198323953160793,1.0470086786314239,0.0306
1992-02-02,4.167,76.67,-0.0544592575719535,-0.008391278041675498,-0.3267743781525583,False,False,1.0,False,False,0.0,1.0,0.0009488174774571421,0.0009488174774571421,1.19927277063825,1.19927277063825,1.0470086786314239,0.0306
1992-02-03,4.167,76.67,-0.05436645749173974,-0.0012762958916860967,0.05206013144877364,False,True,0.0,False,False,0.0,0.0,0.0008535988367291741,0.0008535988367291741,1.2001263694749793,1.2001263694749793,1.0470086786314239,0.0306
1992-02-04,4.158,76.85,-0.05426229212317739,-0.01205714966618121,-0.2534103936943533,False,False,0.0,False,True,0.0,0.0,-0.00129452206928326,-0.0,1.2001263694749793,1.2001263694749793,1.0470086786314239,0.0306
1992-02-05,4.1610000000000005,77.82,-0.05411155970112307,-0.0499615759413965,-1.3219189111874037,False,False,0.0,False,False,0.0,0.0,-0.004527544223822249,-0.0,1.2001263694749793,1.2001263694749793,1.0470086786314239,0.0306
1992-02-06,4.187,77.55,-0.05401265319999644,-0.0016812556597232131,0.8687566857755384,False,True,0.0,False,False,0.0,0.0,0.005764345467307352,0.0,1.2001263694749793,1.2001263694749793,1.0470086786314239,0.0306
