Date,QS,HO,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,HO_QS_pair,sharpe,CAGR
1993-11-12,163.5,0.5178,-154.43298409431787,83.5346008359622,-0.6763456544723427,False,False,1.0,False,False,0.0,1.0,-0.0028032736010987157,-0.0028032736010987157,1.317472765699875,1.317472765699875,1.646639287800213,0.0466
1993-11-13,160.0,0.5161,-154.43012357295734,80.29861322399671,-1.991932833563737,False,False,1.0,False,False,0.0,1.0,-0.013500078808427827,-0.013500078808427827,1.3039726868914472,1.3039726868914472,1.646639287800213,0.0466
1993-11-14,160.0,0.5161,-154.42607039944482,80.30070506684652,-1.8329075937948494,False,False,1.0,False,False,0.0,1.0,8.726946194777737e-06,8.726946194777737e-06,1.303981413837642,1.303981413837642,1.646639287800213,0.0466
1993-11-15,160.0,0.5161,-154.42086488997307,80.30339163028489,-1.703532331383089,False,False,1.0,False,False,0.0,1.0,1.120818294696139e-05,1.120818294696139e-05,1.303992622020589,1.303992622020589,1.646639287800213,0.0466
1993-11-16,162.0,0.5127,-154.4158333441859,82.83100224443588,-0.5374085586018333,False,False,1.0,False,False,0.0,1.0,0.010480661435234875,0.010480661435234875,1.314473283455824,1.314473283455824,1.646639287800213,0.0466
1993-11-17,163.5,0.5113,-154.4116287054281,84.54933424291463,0.32433084189922956,False,True,0.0,False,False,0.0,0.0,0.00708734699949377,0.00708734699949377,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-18,165.75,0.524,-154.40714390220847,84.84065659524276,0.5020963817914891,False,False,0.0,False,False,0.0,0.0,0.001181071628209478,0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-19,166.5,0.5195,-154.40363997546612,86.28730903274536,1.218445397191735,False,False,0.0,False,False,0.0,0.0,0.005863713098142171,0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-20,164.75,0.5161,-154.4007693636404,85.06376293142519,0.6919710030528731,False,False,0.0,False,False,0.0,0.0,-0.005005583934663951,-0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-21,164.75,0.5161,-154.39849124402278,85.06493866895984,0.7726192642280297,False,False,0.0,False,False,0.0,0.0,4.810020003880024e-06,0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-22,164.75,0.5161,-154.3967688812479,85.06582758038796,0.8657970769029795,False,False,0.0,False,False,0.0,0.0,3.63660865958768e-06,0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-23,165.5,0.5158,-154.39598907132373,85.86254883701122,1.4349702619181133,False,False,0.0,False,False,0.0,0.0,0.0032501001085041377,0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-24,163.5,0.5033,-154.39603829032765,85.7924739284781,1.317919739614261,False,False,0.0,False,False,0.0,0.0,-0.00029051708988689286,-0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-25,163.5,0.5006,-154.39673672747045,86.20899359422829,1.4623780904157153,False,False,0.0,False,False,0.0,0.0,0.0017297974370699034,0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-26,157.75,0.5006,-154.39608172111363,80.4593214904105,-1.7107884402103917,False,False,0.0,False,True,0.0,0.0,-0.024462455351460383,-0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-27,158.25,0.5006,-154.3948217338741,80.95995224002262,-1.336260302191789,False,False,0.0,False,False,0.0,0.0,0.002125459149614643,0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-28,158.25,0.5006,-154.39330478177857,80.96071162624165,-1.2805523377105255,False,False,0.0,False,False,0.0,0.0,3.2240320681680927e-06,0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-29,158.25,0.5006,-154.39173809396223,80.9614959101625,-1.2288422179907805,False,False,0.0,False,False,0.0,0.0,3.3297482459665684e-06,0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-11-30,156.5,0.4686,-154.39283480807094,84.15151760893795,0.35721120873533446,False,True,0.0,False,False,0.0,0.0,0.013939448780456686,0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-12-01,155.25,0.4697,-154.39611169791345,82.73014633549005,-0.38273596890139344,False,False,0.0,False,True,0.0,0.0,-0.006240383661753103,-0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-12-02,153.75,0.4718,-154.40213840439768,80.90307110080518,-1.2630669806995911,False,False,0.0,False,False,0.0,0.0,-0.008063106784195086,-0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-12-03,148.25,0.4582,-154.41503337959665,77.49703170546881,-2.5373109390112147,True,False,1.0,False,False,0.0,1.0,-0.01555248050681977,-0.0,1.3215606304553176,1.3215606304553176,1.646639287800213,0.0466
1993-12-04,147.25,0.4586,-154.4368077680765,76.42527995756011,-2.5338951263406218,False,False,1.0,False,False,0.0,1.0,-0.004914607927503614,-0.004914607927503614,1.316646022527814,1.316646022527814,1.646639287800213,0.0466
1993-12-05,147.25,0.4586,-154.46793547390251,76.4110047916683,-2.2161951722933484,False,False,1.0,False,False,0.0,1.0,-6.545569105019033e-05,-6.545569105019033e-05,1.3165805668367638,1.3165805668367638,1.646639287800213,0.0466
1993-12-06,147.25,0.4586,-154.5082259455398,76.39252758137545,-1.9807441397844376,False,False,1.0,False,False,0.0,1.0,-8.471608096669616e-05,-8.471608096669616e-05,1.3164958507557971,1.3164958507557971,1.646639287800213,0.0466
1993-12-07,145.75,0.4456,-154.5596849954491,76.87820436602789,-1.660109695597003,False,False,1.0,False,False,0.0,1.0,0.0022629425087876006,0.0022629425087876006,1.3187587932645848,1.3187587932645848,1.646639287800213,0.0466
1993-12-08,144.25,0.4454,-154.6239359628603,75.38049892214202,-1.9066294848304173,False,False,1.0,False,False,0.0,1.0,-0.007027538241743129,-0.007027538241743129,1.3117312550228415,1.3117312550228415,1.646639287800213,0.0466
1993-12-09,142.0,0.441,-154.70418224894075,73.77545562821713,-2.0974796796458715,True,False,1.0,False,False,0.0,1.0,-0.007634899619933857,-0.007634899619933857,1.3040963554029077,1.3040963554029077,1.646639287800213,0.0466
1993-12-10,143.0,0.4415,-154.79702483510087,74.65711353530297,-1.690112185170076,False,False,1.0,False,False,0.0,1.0,0.004171694263450459,0.004171694263450459,1.3082680496663581,1.3082680496663581,1.646639287800213,0.0466
1993-12-11,146.0,0.4531,-154.89402152516743,75.81751884694664,-1.2886986682533526,False,False,1.0,False,False,0.0,1.0,0.005367712061839671,0.005367712061839671,1.313635761728198,1.313635761728198,1.646639287800213,0.0466
1993-12-12,146.0,0.4531,-154.99385262391363,75.77228537610473,-1.22576336494389,False,False,1.0,False,False,0.0,1.0,-0.00020919367769569247,-0.00020919367769569247,1.3134265680505022,1.3134265680505022,1.646639287800213,0.0466
1993-12-13,146.0,0.4531,-155.09530907824518,75.72631545664711,-1.1680037704667328,False,False,1.0,False,False,0.0,1.0,-0.00021255438244685757,-0.00021255438244685757,1.3132140136680552,1.3132140136680552,1.646639287800213,0.0466
1993-12-14,146.5,0.43799999999999994,-155.19687685957084,78.52376793550798,-0.4824260113530166,False,False,1.0,False,False,0.0,1.0,0.013043181763934014,0.013043181763934014,1.3262571954319893,1.3262571954319893,1.646639287800213,0.0466
1993-12-15,145.75,0.4386,-155.29895664094954,77.63587761727953,-0.6496227184496628,False,False,1.0,False,False,0.0,1.0,-0.004151656240122032,-0.004151656240122032,1.3221055391918672,1.3221055391918672,1.646639287800213,0.0466
1993-12-16,144.5,0.4447,-155.40332728468286,75.39214035650153,-1.1026440785009346,False,False,1.0,False,False,0.0,1.0,-0.010504001418874274,-0.010504001418874274,1.311601537772993,1.311601537772993,1.646639287800213,0.0466
1993-12-17,145.25,0.4455,-155.50713660021205,75.97157064460553,-0.9013891228851378,False,False,1.0,False,False,0.0,1.0,0.002700948726679505,0.002700948726679505,1.3143024864996726,1.3143024864996726,1.646639287800213,0.0466
1993-12-18,143.5,0.4407,-155.6135260051625,74.9211190895249,-1.0852018530634369,False,False,1.0,False,False,0.0,1.0,-0.004953117210780025,-0.004953117210780025,1.3093493692888925,1.3093493692888925,1.646639287800213,0.0466
1993-12-19,143.5,0.4407,-155.7212829671622,74.87363059637161,-1.0286472897342067,False,False,1.0,False,False,0.0,1.0,-0.00022386888196309748,-0.00022386888196309748,1.3091255004069295,1.3091255004069295,1.646639287800213,0.0466
1993-12-20,143.5,0.4407,-155.82932525797142,74.826016358812,-0.9776566461443889,False,False,1.0,False,False,0.0,1.0,-0.00022441129087784624,-0.00022441129087784624,1.3089010891160515,1.3089010891160515,1.646639287800213,0.0466
1993-12-21,143.5,0.4375,-155.93675560796,75.2776694215175,-0.8077697039601629,False,False,1.0,False,False,0.0,1.0,0.002133233001315758,0.002133233001315758,1.3110343221173673,1.3110343221173673,1.646639287800213,0.0466
1993-12-22,142.25,0.4336,-156.04560927346697,74.58862381902473,-0.9461228000429766,False,False,1.0,False,False,0.0,1.0,-0.0032825548335155856,-0.0032825548335155856,1.3077517672838517,1.3077517672838517,1.646639287800213,0.0466
1993-12-23,143.0,0.4402,-156.15301710773863,74.26144186917345,-1.0058248564853038,False,False,1.0,False,False,0.0,1.0,-0.001545216670688408,-0.001545216670688408,1.3062065506131633,1.3062065506131633,1.646639287800213,0.0466
1993-12-24,143.0,0.4424,-156.25819082476815,73.87137637912257,-1.1319700134064699,False,False,1.0,False,False,0.0,1.0,-0.0018388159192887779,-0.0018388159192887779,1.3043677346938745,1.3043677346938745,1.646639287800213,0.0466
1993-12-25,143.0,0.4424,-156.36049742780364,73.82611593793968,-1.0725105111464708,False,False,1.0,False,False,0.0,1.0,-0.0002133176822537288,-0.0002133176822537288,1.3041544170116208,1.3041544170116208,1.646639287800213,0.0466
1993-12-26,143.0,0.4424,-156.45942741502927,73.78234931159105,-1.0211266062039444,False,False,1.0,False,False,0.0,1.0,-0.0002062346190651629,-0.0002062346190651629,1.3039481823925556,1.3039481823925556,1.646639287800213,0.0466
1993-12-27,143.0,0.4424,-156.55458141660552,73.74025318129372,-0.9747165356835406,False,False,1.0,False,False,0.0,1.0,-0.00019832366206145902,-0.00019832366206145902,1.303749858730494,1.303749858730494,1.646639287800213,0.0466
1993-12-28,143.0,0.4434,-156.6455834719123,73.54334828855409,-0.9894900625882316,False,False,1.0,False,False,0.0,1.0,-0.0009268003197521472,-0.0009268003197521472,1.302823058410742,1.302823058410742,1.646639287800213,0.0466
1993-12-29,143.0,0.4361,-156.7327687737399,74.64883953777203,-0.5427561523681038,False,False,1.0,False,False,0.0,1.0,0.00523058991869372,0.00523058991869372,1.3080536483294356,1.3080536483294356,1.646639287800213,0.0466
1993-12-30,140.75,0.4482,-156.8189109745831,70.46376410119186,-2.597577402185467,True,False,1.0,False,False,0.0,1.0,-0.01983107506990847,-0.01983107506990847,1.2882225732595272,1.2882225732595272,1.646639287800213,0.0466
1993-12-31,141.25,0.4416,-156.90289432798926,71.96168186475994,-1.8555707499112202,False,False,1.0,False,False,0.0,1.0,0.007114703759559292,0.007114703759559292,1.2953372770190865,1.2953372770190865,1.646639287800213,0.0466
1994-01-01,140.25,0.4416,-156.98577563217643,70.9250814808309,-2.2070895771061316,True,False,1.0,False,False,0.0,1.0,-0.004946204399140573,-0.004946204399140573,1.2903910726199461,1.2903910726199461,1.646639287800213,0.0466
1994-01-02,140.25,0.4416,-157.06679302638761,70.88930419954723,-1.988237870679158,False,False,1.0,False,False,0.0,1.0,-0.00017068442594041583,-0.00017068442594041583,1.2902203881940055,1.2902203881940055,1.646639287800213,0.0466
1994-01-03,140.25,0.4416,-157.14533097411706,70.85462184182991,-1.8148881119197535,False,False,1.0,False,False,0.0,1.0,-0.0001654334477679198,-0.0001654334477679198,1.2900549547462377,1.2900549547462377,1.646639287800213,0.0466
1994-01-04,140.25,0.4521,-157.21869813307154,69.17142657403835,-2.3139883103801298,True,False,1.0,False,False,0.0,1.0,-0.007964825771093673,-0.007964825771093673,1.282090128975144,1.282090128975144,1.646639287800213,0.0466
1994-01-05,143.0,0.4603,-157.28108275213026,70.60351760919444,-1.5306229272711263,False,False,1.0,False,False,0.0,1.0,0.006648627773585321,0.006648627773585321,1.2887387567487294,1.2887387567487294,1.646639287800213,0.0466
1994-01-06,146.5,0.4788,-157.32473647402225,71.17291617623815,-1.184544791161537,False,False,1.0,False,False,0.0,1.0,0.002566857739950655,0.002566857739950655,1.2913056144886799,1.2913056144886799,1.646639287800213,0.0466
1994-01-07,147.25,0.4765,-157.3522579270227,72.27164909777369,-0.6686997595901564,False,False,1.0,False,False,0.0,1.0,0.004944161791575153,0.004944161791575153,1.2962497762802552,1.2962497762802552,1.646639287800213,0.0466
1994-01-08,146.25,0.4817,-157.36444440890722,70.44754712822939,-1.3616404373002344,False,False,1.0,False,False,0.0,1.0,-0.00821473460866326,-0.00821473460866326,1.2880350416715918,1.2880350416715918,1.646639287800213,0.0466
1994-01-09,146.25,0.4817,-157.36291442626793,70.44828412086673,-1.2641574572973682,False,False,1.0,False,False,0.0,1.0,3.3190134758697175e-06,3.3190134758697175e-06,1.2880383606850676,1.2880383606850676,1.646639287800213,0.0466
1994-01-10,146.25,0.4817,-157.34925077690258,70.45486590076602,-1.1744514598645035,False,False,1.0,False,False,0.0,1.0,2.9641630860287044e-05,2.9641630860287044e-05,1.2880680023159279,1.2880680023159279,1.646639287800213,0.0466
1994-01-11,142.75,0.4676,-157.3303215107979,69.18234166155091,-1.565494370639644,False,False,1.0,False,False,0.0,1.0,-0.005882664637688216,-0.005882664637688216,1.2821853376782397,1.2821853376782397,1.646639287800213,0.0466
1994-01-12,143.5,0.4842,-157.29845178961855,67.33608964346669,-2.166152354768774,True,False,1.0,False,False,0.0,1.0,-0.008404894618727263,-0.008404894618727263,1.2737804430595125,1.2737804430595125,1.646639287800213,0.0466
1994-01-13,143.25,0.4807,-157.25622326268666,67.65693347762652,-1.9130851930370676,False,False,1.0,False,False,0.0,1.0,0.001466090926518019,0.001466090926518019,1.2752465339860304,1.2752465339860304,1.646639287800213,0.0466
1994-01-14,143.25,0.4891,-157.1994307969005,66.36375839723597,-2.1690231938706357,True,False,1.0,False,False,0.0,1.0,-0.005874430629755593,-0.005874430629755593,1.2693721033562748,1.2693721033562748,1.646639287800213,0.0466
1994-01-15,148.25,0.5126,-157.1193410482404,67.71062577867198,-1.54048599917713,False,False,1.0,False,False,0.0,1.0,0.005886931532637832,0.005886931532637832,1.2752590348889128,1.2752590348889128,1.646639287800213,0.0466
1994-01-16,148.25,0.5126,-157.01877424695883,67.76217632100891,-1.412190234804724,False,False,1.0,False,False,0.0,1.0,0.0002253695585093608,0.0002253695585093608,1.275484404447422,1.275484404447422,1.646639287800213,0.0466
1994-01-17,148.25,0.5126,-156.90055030157495,67.82277791541269,-1.2963390970677269,False,False,1.0,False,False,0.0,1.0,0.0002650093168499373,0.0002650093168499373,1.275749413764272,1.275749413764272,1.646639287800213,0.0466
1994-01-18,150.25,0.5267,-156.76009147690564,67.68445981911381,-1.2619415109038234,False,False,1.0,False,False,0.0,1.0,-0.000594110239339729,-0.000594110239339729,1.2751553035249321,1.2751553035249321,1.646639287800213,0.0466
1994-01-19,144.0,0.4949,-156.61344307018237,66.49200702456675,-1.6048392099480633,False,False,1.0,False,False,0.0,1.0,-0.005383339799748522,-0.005383339799748522,1.2697719637251836,1.2697719637251836,1.646639287800213,0.0466
1994-01-20,144.75,0.5008,-156.45862274674963,66.39552172842778,-1.5301323149555028,False,False,1.0,False,False,0.0,1.0,-0.00043246687330730896,-0.00043246687330730896,1.2693394968518763,1.2693394968518763,1.646639287800213,0.0466
1994-01-21,143.75,0.4796,-156.3134246669998,68.7820815297069,-0.5671762859197275,False,False,1.0,False,False,0.0,1.0,0.010911587939253679,0.010911587939253679,1.28025108479113,1.28025108479113,1.646639287800213,0.0466
1994-01-22,142.75,0.4803,-156.17424177599736,67.73951167498846,-0.9180379300713483,False,False,1.0,False,False,0.0,1.0,-0.00478769065379015,-0.00478769065379015,1.27546339413734,1.27546339413734,1.646639287800213,0.0466
1994-01-23,142.75,0.4803,-156.04087558014177,67.80356745885791,-0.8353347948639533,False,False,1.0,False,False,0.0,1.0,0.00029424360850444027,0.00029424360850444027,1.2757576377458444,1.2757576377458444,1.646639287800213,0.0466
1994-01-24,142.75,0.4803,-155.91311037438672,67.86493308718205,-0.7564935742130507,False,False,1.0,False,False,0.0,1.0,0.0002819657199302449,0.0002819657199302449,1.2760396034657746,1.2760396034657746,1.646639287800213,0.0466
1994-01-25,142.75,0.4939,-155.7798011926694,65.81035619094058,-1.5635909623902706,False,False,1.0,False,False,0.0,1.0,-0.009352179104205667,-0.009352179104205667,1.266687424361569,1.266687424361569,1.646639287800213,0.0466
1994-01-26,143.5,0.499,-155.63957780638864,65.83585067461206,-1.4749286958670829,False,False,1.0,False,False,0.0,1.0,0.00011527403401159337,0.00011527403401159337,1.2668026983955805,1.2668026983955805,1.646639287800213,0.0466
1994-01-27,145.25,0.5231,-155.47695135952904,63.920006743830356,-2.260466667814584,True,False,1.0,False,False,0.0,1.0,-0.008455485867261308,-0.008455485867261308,1.258347212528319,1.258347212528319,1.646639287800213,0.0466
1994-01-28,147.5,0.5306,-155.29361630452317,65.10120718882001,-1.5587696708196015,False,False,1.0,False,False,0.0,1.0,0.005137914951818809,0.005137914951818809,1.263485127480138,1.263485127480138,1.646639287800213,0.0466
1994-01-29,144.75,0.527,-155.0882355409667,63.01849986991054,-2.2472165964672763,True,False,1.0,False,False,0.0,1.0,-0.009195926897840122,-0.009195926897840122,1.2542892005822979,1.2542892005822979,1.646639287800213,0.0466
1994-01-30,144.75,0.527,-154.86386437721956,63.136743473205286,-1.9755081995949697,False,False,1.0,False,False,0.0,1.0,0.0005223621762162935,0.0005223621762162935,1.2548115627585141,1.2548115627585141,1.646639287800213,0.0466
1994-01-31,144.75,0.527,-154.62360746909994,63.26335886378433,-1.7573577485828444,False,False,1.0,False,False,0.0,1.0,0.0005596590806120267,0.0005596590806120267,1.2553712218391262,1.2553712218391262,1.646639287800213,0.0466
1994-02-01,143.75,0.537,-154.3558401606708,60.86091383371978,-2.3692994904691718,True,False,1.0,False,False,0.0,1.0,-0.010600312023416531,-0.010600312023416531,1.2447709098157096,1.2447709098157096,1.646639287800213,0.0466
1994-02-02,145.5,0.5183,-154.0923821627793,65.63391832503149,-0.5736050229981744,False,False,1.0,False,False,0.0,1.0,0.021178894604892307,0.021178894604892307,1.2659498044206021,1.2659498044206021,1.646639287800213,0.0466
1994-02-03,150.0,0.5358,-153.83080097328772,67.57745683851243,0.18555685984012477,False,True,0.0,False,False,0.0,0.0,0.008362091245729857,0.008362091245729857,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-04,152.75,0.523,-153.59738437560705,72.41856797155751,1.9468909458647756,False,False,0.0,False,False,0.0,0.0,0.020770042001691167,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-05,148.0,0.5106,-153.38529457288135,69.68146859108677,1.0231924970827315,False,False,0.0,False,False,0.0,0.0,-0.012094013527886216,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-06,148.0,0.5106,-153.1922931267425,69.78001512948528,1.082329878367488,False,False,0.0,False,False,0.0,0.0,0.00043562260184446303,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-07,148.0,0.5106,-153.01639869872378,69.86982682443163,1.136772202979246,False,False,0.0,False,False,0.0,0.0,0.0003971681164221212,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-08,145.25,0.4998,-152.8562989541671,68.85242178270728,0.7747119662548012,False,False,0.0,False,False,0.0,0.0,-0.0045901924573564686,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-09,145.75,0.5057,-152.70674755709123,68.52619776037896,0.6563968298787085,False,False,0.0,False,False,0.0,0.0,-0.0014630598709427698,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-10,141.5,0.494,-152.5636759366461,66.13354408729683,-0.3045285757574886,False,False,0.0,False,True,0.0,0.0,-0.011032843521200295,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-11,143.25,0.5031,-152.42479193146636,66.56508717927927,-0.11310983319262549,False,False,0.0,False,False,0.0,0.0,0.001962140009731965,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-12,143.25,0.5098,-152.28486392973676,65.6151763686202,-0.48926451621107464,False,False,0.0,False,False,0.0,0.0,-0.004300480200687399,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-13,143.25,0.5098,-152.144798754982,65.68658159471018,-0.43129858803774174,False,False,0.0,False,False,0.0,0.0,0.0003233735821204448,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-14,143.25,0.5098,-152.0053666920855,65.75766406037481,-0.37443632076767847,False,False,0.0,False,False,0.0,0.0,0.0003220155542979873,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-15,139.25,0.4782,-151.88163980427504,66.62019984559568,-0.006224421749605358,False,False,0.0,False,False,0.0,0.0,0.004070873129917578,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-16,139.5,0.4705,-151.77792236608067,68.08848752675905,0.586834610165032,False,True,0.0,False,False,0.0,0.0,0.0069616289027829206,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-17,138.75,0.4502,-151.70232911290753,70.45361143336903,1.4373798563267617,False,False,0.0,False,False,0.0,0.0,0.011423159432934732,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-18,138.5,0.4524,-151.6470267237365,69.8948851101816,1.1429692989925326,False,False,0.0,False,False,0.0,0.0,-0.0026977910395147692,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-19,138.5,0.4575,-151.6053208965615,69.14056568982312,0.8464824081555528,False,False,0.0,False,False,0.0,0.0,-0.003628988132589914,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-20,138.5,0.4575,-151.574573631658,69.15463256351646,0.8242050950877667,False,False,0.0,False,False,0.0,0.0,6.767951514549187e-05,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-21,138.5,0.4575,-151.5526191290094,69.1646767484782,0.8020754092044095,False,False,0.0,False,False,0.0,0.0,4.832761247993962e-05,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-22,137.5,0.4575,-151.53721330839304,68.17172491141018,0.427042844899074,False,False,0.0,False,False,0.0,0.0,-0.004800851511442106,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-23,138.75,0.4683,-151.5243664950028,67.7911391703902,0.260494614898731,False,False,0.0,False,False,0.0,0.0,-0.0018148290897885041,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-24,140.0,0.4722,-151.51290864724945,68.45560453676882,0.47485916279243084,False,False,0.0,False,False,0.0,0.0,0.003141020895040035,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-25,138.5,0.4886,-151.49676187250543,64.47868214909386,-1.0259582784295491,False,False,0.0,False,True,0.0,0.0,-0.01871305160296889,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-26,138.75,0.4968,-151.47297550167264,63.498225770769025,-1.3433447502469622,False,False,0.0,False,False,0.0,0.0,-0.004581533876792076,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-27,138.75,0.4968,-151.44162124628477,63.51380256484572,-1.356605020376483,False,False,0.0,False,False,0.0,0.0,7.2793452397386e-05,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-02-28,138.75,0.4968,-151.40303004149544,63.53297467538506,-1.3648271915218122,False,False,0.0,False,False,0.0,0.0,8.960310828389365e-05,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-01,140.0,0.5028,-151.35593784455025,63.89823445176013,-1.250708194601618,False,False,0.0,False,False,0.0,0.0,0.001690221157834701,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-02,139.5,0.4555,-151.32374817168755,70.57203270779631,1.2580701278275264,False,True,0.0,False,False,0.0,0.0,0.03201968691024995,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-03,140.5,0.4574,-151.30247351838986,71.29424861268848,1.4356020715056512,False,False,0.0,False,False,0.0,0.0,0.003443948962364345,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-04,139.75,0.4566,-151.28890482700007,70.67148605599176,1.1152487887822953,False,False,0.0,False,False,0.0,0.0,-0.002982172046024761,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-05,139.25,0.4489,-151.282553496777,71.3392617352968,1.427691236807299,False,False,0.0,False,False,0.0,0.0,0.0032234664005289263,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-06,139.25,0.4489,-151.28091141780794,71.33999886454602,1.3699482717858393,False,False,0.0,False,False,0.0,0.0,3.5582604999826673e-06,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-07,139.25,0.4489,-151.28213666614394,71.33944885056798,1.3185217555670778,False,False,0.0,False,False,0.0,0.0,-2.655013104524836e-06,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-08,136.75,0.4337,-151.28663079702756,71.13698822332915,1.2033236387369082,False,False,0.0,False,False,0.0,0.0,-0.001000482377986438,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-09,135.75,0.4335,-151.29320894336263,70.1643939230523,0.8101744668200406,False,False,0.0,False,False,0.0,0.0,-0.00483071186079794,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-10,136.5,0.4379,-151.300483913099,70.24551809445396,0.8089636641968956,False,False,0.0,False,False,0.0,0.0,0.0004001103730937333,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-11,134.75,0.4328,-151.30909598775472,69.26342325649975,0.40822906732487,False,False,0.0,False,False,0.0,0.0,-0.0049046725324926755,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-12,136.0,0.43700000000000006,-151.31774321006424,69.87414621720193,0.5932121968221983,False,False,0.0,False,False,0.0,0.0,0.003021498483605426,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-13,136.0,0.43700000000000006,-151.3261548245358,69.87047034167784,0.5442610987013813,False,False,0.0,False,False,0.0,0.0,-1.8185742233184693e-05,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-14,136.0,0.43700000000000006,-151.33414836991415,69.86697716234751,0.49624092062717934,False,False,0.0,False,False,0.0,0.0,-1.7281586557679647e-05,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-15,135.5,0.4336,-151.34176781009612,69.87820947754233,0.45426692019224635,False,False,0.0,False,False,0.0,0.0,5.584832536364708e-05,0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
1994-03-16,137.0,0.4463,-151.34878299325865,69.45303815010867,0.25305274718738796,False,False,0.0,False,False,0.0,0.0,-0.0020786000612694282,-0.0,1.2743118956663317,1.2743118956663317,1.646639287800213,0.0466
