Date,SI,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_SI_pair,sharpe,CAGR
2006-03-30,11.073,12.2,-0.5713082912388043,4.103038846886588,2.1013271713174007,False,False,0.0,True,False,-1.0,-1.0,0.010779737364231368,-0.010779737364231368,4.40100484090313,4.40100484090313,1.8158425734557542,0.0518
2006-03-31,11.618,12.2,-0.5770999868189713,4.57738016080855,3.5655884602286716,False,False,0.0,False,False,-1.0,-1.0,0.025422100777552317,-0.025422100777552317,4.375582740125577,4.375582740125577,1.8158425734557542,0.0518
2006-04-01,11.48,11.11,-0.5843141860576043,4.988269392900016,4.602120848729431,False,False,0.0,False,False,-1.0,-1.0,0.022863086537093902,-0.022863086537093902,4.352719653588483,4.352719653588483,1.8158425734557542,0.0518
2006-04-02,11.48,11.11,-0.5921295446434309,4.901440759011483,4.110288705541617,False,False,0.0,False,False,-1.0,-1.0,-0.00480817061482145,0.00480817061482145,4.357527824203305,4.357527824203305,1.8158425734557542,0.0518
2006-04-03,11.48,11.11,-0.6001128331404295,4.812746423809829,3.685344945314449,False,False,0.0,False,False,-1.0,-1.0,-0.004887479795731973,0.004887479795731973,4.362415303999037,4.362415303999037,1.8158425734557542,0.0518
2006-04-04,11.723,11.11,-0.6085334363058226,4.962193522642313,3.9166766803318818,False,False,0.0,False,False,-1.0,-1.0,0.008085298827141136,-0.008085298827141136,4.354330005171896,4.354330005171896,1.8158425734557542,0.0518
2006-04-05,11.688,11.11,-0.6169643892852377,4.833525635041011,3.432342680401073,False,False,0.0,False,False,-1.0,-1.0,-0.006939089415404805,0.006939089415404805,4.361269094587301,4.361269094587301,1.8158425734557542,0.0518
2006-04-06,11.665,11.11,-0.62516726124571,4.719391727560161,3.0360644757026165,False,False,0.0,False,False,-1.0,-1.0,-0.006132733858563266,0.006132733858563266,4.367401828445864,4.367401828445864,1.8158425734557542,0.0518
2006-04-07,12.007,11.11,-0.6337721156182219,4.965791795481555,3.527729975138737,False,False,0.0,False,False,-1.0,-1.0,0.012935603458121827,-0.012935603458121827,4.354466224987743,4.354466224987743,1.8158425734557542,0.0518
2006-04-08,12.035,11.11,-0.642497695679994,4.896850600995267,3.24378225326296,False,False,0.0,False,False,-1.0,-1.0,-0.0035957157090669096,0.0035957157090669096,4.358061940696809,4.358061940696809,1.8158425734557542,0.0518
2006-04-09,12.035,11.11,-0.6510992338162429,4.801287512301542,2.9274026142766143,False,False,0.0,False,False,-1.0,-1.0,-0.004959495283077896,0.004959495283077896,4.363021435979887,4.363021435979887,1.8158425734557542,0.0518
2006-04-10,12.035,11.11,-0.6594197504559618,4.708846572434265,2.6442666328136446,False,False,0.0,False,False,-1.0,-1.0,-0.004774557477327927,0.004774557477327927,4.367795993457215,4.367795993457215,1.8158425734557542,0.0518
2006-04-11,12.529000000000002,11.11,-0.6684572090342362,5.102440407629637,3.4324276859070775,False,False,0.0,False,False,-1.0,-1.0,0.01972351781835553,-0.01972351781835553,4.34807247563886,4.34807247563886,1.8158425734557542,0.0518
2006-04-12,12.573,11.11,-0.6778355246523593,5.042247321112289,3.1899825423268475,False,False,0.0,False,False,-1.0,-1.0,-0.0029941219173751903,0.0029941219173751903,4.351066597556235,4.351066597556235,1.8158425734557542,0.0518
2006-04-13,12.636,11.11,-0.6873457726945057,4.999588465364042,3.003847765197327,False,False,0.0,False,False,-1.0,-1.0,-0.0021042812630043487,0.0021042812630043487,4.353170878819239,4.353170878819239,1.8158425734557542,0.0518
2006-04-14,12.828,11.11,-0.6971430284624275,5.08274095378243,3.0830223661571408,False,False,0.0,False,False,-1.0,-1.0,0.004041775210800948,-0.004041775210800948,4.349129103608439,4.349129103608439,1.8158425734557542,0.0518
2006-04-15,12.828,11.11,-0.7068791068592085,4.974573122794193,2.780569988366799,False,False,0.0,False,False,-1.0,-1.0,-0.0052301918833006274,0.0052301918833006274,4.354359295491738,4.354359295491738,1.8158425734557542,0.0518
2006-04-16,12.828,11.11,-0.7163292466707857,4.869582069487571,2.5069730092632887,False,False,0.0,False,False,-1.0,-1.0,-0.0050509449804001915,0.0050509449804001915,4.359410240472139,4.359410240472139,1.8158425734557542,0.0518
2006-04-17,12.828,11.11,-0.7253540756796671,4.769316219198897,2.2596987270536313,False,False,0.0,False,False,-1.0,-1.0,-0.004800467673132353,0.004800467673132353,4.364210708145271,4.364210708145271,1.8158425734557542,0.0518
2006-04-18,13.34,11.11,-0.7350761673547661,5.173303780688549,2.973412954126632,False,False,0.0,False,False,-1.0,-1.0,0.018784268739840224,-0.018784268739840224,4.345426439405431,4.345426439405431,1.8158425734557542,0.0518
2006-04-19,13.76,11.11,-0.7459855412296015,5.472100636939128,3.421492978954225,False,False,0.0,False,False,-1.0,-1.0,0.013552168908716288,-0.013552168908716288,4.331874270496715,4.331874270496715,1.8158425734557542,0.0518
2006-04-20,14.499,11.11,-0.7591270873049363,6.065098060042159,4.286188900327653,False,False,0.0,False,False,-1.0,-1.0,0.025857932182137104,-0.025857932182137104,4.306016338314578,4.306016338314578,1.8158425734557542,0.0518
2006-04-21,12.51,11.11,-0.7685997235268784,3.970857071616381,0.535239800964843,False,False,0.0,False,False,-1.0,-1.0,-0.09949293401404047,0.09949293401404047,4.405509272328619,4.405509272328619,1.8158425734557542,0.0518
2006-04-22,12.965,11.11,-0.7765631599860066,4.337383292555467,1.1780343764404053,False,False,0.0,False,False,-1.0,-1.0,0.01697460877044689,-0.01697460877044689,4.388534663558172,4.388534663558172,1.8158425734557542,0.0518
2006-04-23,12.965,11.11,-0.783347789674187,4.262006056719784,1.0331126104133272,False,False,0.0,False,False,-1.0,-1.0,-0.0034787362426349287,0.0034787362426349287,4.392013399800806,4.392013399800806,1.8158425734557542,0.0518
2006-04-24,12.965,11.11,-0.7891960123740014,4.197032302524844,0.9084720321818278,False,False,0.0,False,False,-1.0,-1.0,-0.002989640213862184,0.002989640213862184,4.395003040014668,4.395003040014668,1.8158425734557542,0.0518
2006-04-25,11.772,11.11,-0.7913900062267974,2.979657030820281,-1.2467754698054134,False,False,0.0,False,True,0.0,0.0,-0.059198354818778956,0.059198354818778956,4.454201394833447,4.454201394833447,1.8158425734557542,0.0518
2006-04-26,12.555,11.11,-0.7930956616599839,3.743707198957578,0.10058769832484929,False,True,0.0,False,False,0.0,0.0,0.035759603935598065,0.0,4.454201394833447,4.454201394833447,1.8158425734557542,0.0518
2006-04-27,12.81,11.11,-0.7950659762821248,3.9768170035055945,0.5074862951027224,False,False,0.0,False,False,0.0,0.0,0.010770587883758767,0.0,4.454201394833447,4.454201394833447,1.8158425734557542,0.0518
2006-04-28,12.47,11.11,-0.7963186211271317,3.6229001192775687,-0.12652046208413492,False,False,0.0,False,True,0.0,0.0,-0.016602487496344725,-0.0,4.454201394833447,4.454201394833447,1.8158425734557542,0.0518
2006-04-29,13.51,11.11,-0.7996330240790172,4.626077102482119,1.6398450816075703,False,True,0.0,False,False,0.0,0.0,0.04479684009788841,0.0,4.454201394833447,4.454201394833447,1.8158425734557542,0.0518
2006-04-30,13.51,11.11,-0.8041734519099835,4.5756329492800845,1.5310140111252666,False,False,0.0,False,False,0.0,0.0,-0.0022475195263043403,-0.0,4.454201394833447,4.454201394833447,1.8158425734557542,0.0518
2006-05-01,13.51,10.93,-0.8096535355250167,4.660486856711566,1.658466249437816,False,False,0.0,False,False,0.0,0.0,0.003794980100313681,0.0,4.454201394833447,4.454201394833447,1.8158425734557542,0.0518
2006-05-02,13.852,10.93,-0.8164056187415378,4.928686587154992,2.092528933931397,False,False,0.0,True,False,-1.0,-1.0,0.011775896365586975,0.0,4.454201394833447,4.454201394833447,1.8158425734557542,0.0518
2006-05-03,14.11,10.93,-0.8244068643293627,5.099232972880065,2.340482576314523,False,False,0.0,False,False,-1.0,-1.0,0.007376329060581232,-0.007376329060581232,4.446825065772867,4.446825065772867,1.8158425734557542,0.0518
2006-05-04,13.704,10.93,-0.8320147289096164,4.610079013017893,1.4828443624396865,False,False,0.0,False,False,-1.0,-1.0,-0.02145607751432619,0.02145607751432619,4.468281143287193,4.468281143287193,1.8158425734557542,0.0518
2006-05-05,13.735,10.93,-0.8392476451563549,4.562023238441041,1.3842727076870986,False,False,0.0,False,False,-1.0,-1.0,-0.0020977747217507583,0.0020977747217507583,4.470378918008944,4.470378918008944,1.8158425734557542,0.0518
2006-05-06,13.792,10.93,-0.8461886670523096,4.543157869118257,1.3365718076239916,False,False,0.0,False,False,-1.0,-1.0,-0.0008187795053505654,0.0008187795053505654,4.4711976975142935,4.4711976975142935,1.8158425734557542,0.0518
2006-05-07,13.792,10.93,-0.8527597611417417,4.471335810720763,1.201405995496583,False,False,0.0,False,False,-1.0,-1.0,-0.0031074763951621175,0.0031074763951621175,4.474305173909456,4.474305173909456,1.8158425734557542,0.0518
2006-05-08,13.792,10.93,-0.858919693261319,4.404007752653783,1.0762002294479236,False,False,0.0,False,False,-1.0,-1.0,-0.0029045763841740934,0.0029045763841740934,4.47720975029363,4.47720975029363,1.8158425734557542,0.0518
2006-05-09,13.677,10.93,-0.8643720764138436,4.229413204796689,0.7715594337712772,False,False,0.0,False,False,-1.0,-1.0,-0.007550169410737737,0.007550169410737737,4.484759919704368,4.484759919704368,1.8158425734557542,0.0518
2006-05-10,14.374,10.93,-0.8709262547871831,4.854776035176089,1.811081703369687,False,False,0.0,False,False,-1.0,-1.0,0.026173229334813575,-0.026173229334813575,4.458586690369554,4.458586690369554,1.8158425734557542,0.0518
2006-05-11,14.191,10.93,-0.8775648189502432,4.599216528873843,1.3627558727442044,False,False,0.0,False,False,-1.0,-1.0,-0.010745567549421287,0.010745567549421287,4.469332257918976,4.469332257918976,1.8158425734557542,0.0518
2006-05-12,14.845999999999998,10.93,-0.885686588287949,5.165445590012716,2.278940647133603,False,False,0.0,True,False,-1.0,-1.0,0.023086368010514488,-0.023086368010514488,4.446245889908461,4.446245889908461,1.8158425734557542,0.0518
2006-05-13,14.146,10.93,-0.8928206048897396,4.387470788555147,0.9655421967609058,False,False,0.0,False,False,-1.0,-1.0,-0.03254507941052006,0.03254507941052006,4.478790969318981,4.478790969318981,1.8158425734557542,0.0518
2006-05-14,14.146,10.93,-0.8991276050777232,4.318535276500487,0.8406518584140142,False,False,0.0,False,False,-1.0,-1.0,-0.0028754922515262086,0.0028754922515262086,4.481666461570507,4.481666461570507,1.8158425734557542,0.0518
2006-05-15,14.146,10.93,-0.9047327808598846,4.257270705201462,0.7291387767360252,False,False,0.0,False,False,-1.0,-1.0,-0.0025490019274851555,0.0025490019274851555,4.484215463497993,4.484215463497993,1.8158425734557542,0.0518
2006-05-16,13.246,10.93,-0.9075081150516146,3.326936302485853,-0.8416438778760192,False,False,0.0,False,True,0.0,0.0,-0.04016109840507122,0.04016109840507122,4.524376561903063,4.524376561903063,1.8158425734557542,0.0518
2006-05-17,13.452,10.93,-0.9089020584398477,3.517700501252465,-0.5236041175550342,False,False,0.0,False,False,0.0,0.0,0.00815709209474668,0.0,4.524376561903063,4.524376561903063,1.8158425734557542,0.0518
2006-05-18,13.157,10.93,-0.9086390082634516,3.225575639680475,-1.017589367948483,False,False,0.0,False,False,0.0,0.0,-0.012652438166116038,-0.0,4.524376561903063,4.524376561903063,1.8158425734557542,0.0518
2006-05-19,12.437,10.93,-0.9055297010564511,2.5395603674529887,-2.1489434989668856,True,False,1.0,False,False,0.0,1.0,-0.030715580221130145,-0.0,4.524376561903063,4.524376561903063,1.8158425734557542,0.0518
2006-05-20,12.277,10.93,-0.9002809122428426,2.4369296291857303,-2.2855462484253906,False,False,1.0,False,False,0.0,1.0,-0.004640340539979027,-0.004640340539979027,4.519736221363084,4.519736221363084,1.8158425734557542,0.0518
2006-05-21,12.277,10.93,-0.8938033753866422,2.5077291070239998,-2.1395332696218534,False,False,1.0,False,False,0.0,1.0,0.00321140378715143,0.00321140378715143,4.522947625150236,4.522947625150236,1.8158425734557542,0.0518
2006-05-22,12.277,10.93,-0.8867153497516052,2.585201227214956,-1.988954504015276,False,False,1.0,False,False,0.0,1.0,0.0035264613687903843,0.0035264613687903843,4.526474086519026,4.526474086519026,1.8158425734557542,0.0518
2006-05-23,12.355,10.93,-0.8796252594640332,2.740695914058117,-1.721283756935504,False,False,1.0,False,False,0.0,1.0,0.007077815766711599,0.007077815766711599,4.533551902285738,4.533551902285738,1.8158425734557542,0.0518
2006-05-24,13.1,10.93,-0.8745912010211869,3.5407181728384263,-0.43141107439948634,False,False,1.0,False,False,0.0,1.0,0.03530660260473598,0.03530660260473598,4.568858504890474,4.568858504890474,1.8158425734557542,0.0518
2006-05-25,12.45,10.93,-0.8693877720363469,2.9475916516427283,-1.3763926153557628,False,False,1.0,False,False,0.0,1.0,-0.027018744904136336,-0.027018744904136336,4.541839759986338,4.541839759986338,1.8158425734557542,0.0518
2006-05-26,12.54,10.93,-0.8644444289271813,3.091622391825908,-1.1382393112085682,False,False,1.0,False,False,0.0,1.0,0.006550312294511291,0.006550312294511291,4.548390072280849,4.548390072280849,1.8158425734557542,0.0518
2006-05-27,12.675,10.93,-0.8601423441774394,3.2736441781405876,-0.8439779685794431,False,False,1.0,False,False,0.0,1.0,0.008245101129165834,0.008245101129165834,4.556635173410015,4.556635173410015,1.8158425734557542,0.0518
2006-05-28,12.675,10.93,-0.8563700234875952,3.314875643280585,-0.7761595556648557,False,False,1.0,False,False,0.0,1.0,0.0018711700679567192,0.0018711700679567192,4.558506343477972,4.558506343477972,1.8158425734557542,0.0518
2006-05-29,12.675,10.93,-0.8530414248357036,3.3512572265457603,-0.7161845616891425,False,False,1.0,False,False,0.0,1.0,0.0016538028395457543,0.0016538028395457543,4.560160146317518,4.560160146317518,1.8158425734557542,0.0518
2006-05-30,12.675,10.93,-0.850089183375875,3.3835252257016872,-0.6630796079297907,False,False,1.0,False,False,0.0,1.0,0.0014689657529246263,0.0014689657529246263,4.561629112070442,4.561629112070442,1.8158425734557542,0.0518
2006-05-31,13.013,10.93,-0.8483083759088835,3.7409894513159028,-0.09527983365336187,False,False,1.0,False,False,0.0,1.0,0.01604056793391661,0.01604056793391661,4.577669680004359,4.577669680004359,1.8158425734557542,0.0518
2006-06-01,12.398,10.83,-0.8460140178089701,3.2356681871288533,-0.8993403979287945,False,False,1.0,False,False,0.0,1.0,-0.02343754579349198,-0.02343754579349198,4.554232134210867,4.554232134210867,1.8158425734557542,0.0518
2006-06-02,11.85,10.83,-0.8420961417099488,2.7300987852812533,-1.6884986747721846,False,False,1.0,False,False,0.0,1.0,-0.024109288673841798,-0.024109288673841798,4.530122845537025,4.530122845537025,1.8158425734557542,0.0518
2006-06-03,12.035,10.83,-0.8377076462575364,2.962626191030882,-1.311929081237935,False,False,1.0,False,False,0.0,1.0,0.011016406297349093,0.011016406297349093,4.541139251834374,4.541139251834374,1.8158425734557542,0.0518
2006-06-04,12.035,10.83,-0.8331359060456255,3.0121381375258753,-1.227247847619766,False,False,1.0,False,False,0.0,1.0,0.0023512333217089545,0.0023512333217089545,4.543490485156083,4.543490485156083,1.8158425734557542,0.0518
2006-06-05,12.035,10.83,-0.8285693240483214,3.06159422055668,-1.1415048079098773,False,False,1.0,False,False,0.0,1.0,0.0023541092813047855,0.0023541092813047855,4.545844594437388,4.545844594437388,1.8158425734557542,0.0518
2006-06-06,12.245,10.83,-0.8246483850164338,3.314057990272021,-0.743241187300405,False,False,1.0,False,False,0.0,1.0,0.01192219782238552,0.01192219782238552,4.557766792259773,4.557766792259773,1.8158425734557542,0.0518
2006-06-07,11.805,10.83,-0.820157657197882,2.9226925725469375,-1.343038446554967,False,False,1.0,False,False,0.0,1.0,-0.018918141913709004,-0.018918141913709004,4.538848650346065,4.538848650346065,1.8158425734557542,0.0518
2006-06-08,11.857,10.83,-0.8155506315806001,3.0245866599821003,-1.1722380674236244,False,False,1.0,False,False,0.0,1.0,0.004924938458166773,0.004924938458166773,4.543773588804231,4.543773588804231,1.8158425734557542,0.0518
2006-06-09,11.042,10.83,-0.8089695130436751,2.2808601737369987,-2.2823316676593635,True,False,1.0,False,False,0.0,1.0,-0.037555988230652634,-0.037555988230652634,4.506217600573578,4.506217600573578,1.8158425734557542,0.0518
2006-06-10,11.177,10.83,-0.8016321327433386,2.4953240023896424,-1.9229293270295647,False,False,1.0,False,False,0.0,1.0,0.010799502881181538,0.010799502881181538,4.51701710345476,4.51701710345476,1.8158425734557542,0.0518
2006-06-11,11.177,10.83,-0.794006951353971,2.5779047168364926,-1.7722399390710686,False,False,1.0,False,False,0.0,1.0,0.004175784615942652,0.004175784615942652,4.521192888070702,4.521192888070702,1.8158425734557542,0.0518
2006-06-12,11.177,10.83,-0.7864034567442163,2.6602505634601368,-1.6269519064861282,False,False,1.0,False,False,0.0,1.0,0.004181318894555416,0.004181318894555416,4.525374206965258,4.525374206965258,1.8158425734557542,0.0518
2006-06-13,11.035,10.83,-0.7786661966281124,2.6020450905175423,-1.6907132394103417,False,False,1.0,False,False,0.0,1.0,-0.002989809315525163,-0.002989809315525163,4.522384397649732,4.522384397649732,1.8158425734557542,0.0518
2006-06-14,9.595,10.83,-0.7674568624566505,1.2834421795944753,-3.5043492585096816,True,False,1.0,False,False,0.0,1.0,-0.07363798917402457,-0.07363798917402457,4.448746408475708,4.448746408475708,1.8158425734557542,0.0518
2006-06-15,9.707,10.83,-0.7545992435374531,1.5346901924893839,-3.047583903100212,False,False,1.0,False,False,0.0,1.0,0.014052444730800856,0.014052444730800856,4.462798853206509,4.462798853206509,1.8158425734557542,0.0518
2006-06-16,9.95,10.83,-0.7416400207677845,1.9180385750848927,-2.456500652767141,False,False,1.0,False,False,0.0,1.0,0.02131849654978996,0.02131849654978996,4.484117349756299,4.484117349756299,1.8158425734557542,0.0518
2006-06-17,10.11,10.83,-0.7293699004825476,2.2109239777740095,-2.0189413457282397,False,False,1.0,False,False,0.0,1.0,0.016263210968050265,0.016263210968050265,4.5003805607243486,4.5003805607243486,1.8158425734557542,0.0518
2006-06-18,10.11,10.83,-0.7178782466133783,2.335378589177113,-1.822067756677102,False,False,1.0,False,False,0.0,1.0,0.006958750120804321,0.006958750120804321,4.507339310845153,4.507339310845153,1.8158425734557542,0.0518
2006-06-19,10.11,10.83,-0.7072014985898918,2.451007770271471,-1.6452702265398222,False,False,1.0,False,False,0.0,1.0,0.00650735728844004,0.00650735728844004,4.513846668133594,4.513846668133594,1.8158425734557542,0.0518
2006-06-20,9.949,10.83,-0.6969369468805401,2.4011728652837503,-1.69314690609998,False,False,1.0,False,False,0.0,1.0,-0.002848225258443642,-0.002848225258443642,4.51099844287515,4.51099844287515,1.8158425734557542,0.0518
2006-06-21,10.25,10.83,-0.6879744183426127,2.799237049349504,-1.1580860661845407,False,False,1.0,False,False,0.0,1.0,0.022488532566395665,0.022488532566395665,4.533486975441545,4.533486975441545,1.8158425734557542,0.0518
2006-06-22,10.4,10.83,-0.6804715458166174,3.030493158806034,-0.8478415714232245,False,False,1.0,False,False,0.0,1.0,0.013014210890784162,0.013014210890784162,4.546501186332329,4.546501186332329,1.8158425734557542,0.0518
2006-06-23,10.195,10.83,-0.6735975854748046,2.899938149307866,-1.0156234345139403,False,False,1.0,False,False,0.0,1.0,-0.007464525318016604,-0.007464525318016604,4.539036661014313,4.539036661014313,1.8158425734557542,0.0518
2006-06-24,10.271,10.83,-0.667507674475892,3.0418918854260903,-0.8251687234577104,False,False,1.0,False,False,0.0,1.0,0.008111591950680952,0.008111591950680952,4.547148252964993,4.547148252964993,1.8158425734557542,0.0518
2006-06-25,10.271,10.83,-0.6620889715526836,3.1005764380844365,-0.745679381744747,False,False,1.0,False,False,0.0,1.0,0.003364665300972768,0.003364665300972768,4.550512918265966,4.550512918265966,1.8158425734557542,0.0518
2006-06-26,10.271,10.83,-0.6572505554082086,3.152976484929101,-0.6747972219641318,False,False,1.0,False,False,0.0,1.0,0.003013397894323967,0.003013397894323967,4.553526316160291,4.553526316160291,1.8158425734557542,0.0518
2006-06-27,10.229,10.83,-0.6528123477087462,3.1590422743142783,-0.6675951033117209,False,False,1.0,False,False,0.0,1.0,0.0003506447892043026,0.0003506447892043026,4.553876960949495,4.553876960949495,1.8158425734557542,0.0518
2006-06-28,10.185,10.83,-0.6486425665839153,3.160201003896198,-0.666394367273775,False,False,1.0,False,False,0.0,1.0,6.732964064146635e-05,6.732964064146635e-05,4.553944290590136,4.553944290590136,1.8158425734557542,0.0518
2006-06-29,10.148,10.83,-0.644666763502464,3.166258951268315,-0.6573107314901898,False,False,1.0,False,False,0.0,1.0,0.0003536508435756825,0.0003536508435756825,4.5542979414337115,4.5542979414337115,1.8158425734557542,0.0518
2006-06-30,10.333,10.83,-0.6413910779857813,3.3867346254139887,-0.3670701462487308,False,False,1.0,False,False,0.0,1.0,0.012759551367846057,0.012759551367846057,4.567057492801558,4.567057492801558,1.8158425734557542,0.0518
2006-07-01,10.833,11.29,-0.6390901698316568,3.617671982600595,-0.06464199299473863,False,False,1.0,False,False,0.0,1.0,0.012795498672451675,0.012795498672451675,4.579852991474009,4.579852991474009,1.8158425734557542,0.0518
2006-07-02,10.833,11.29,-0.6375310652542637,3.6352742732793635,-0.04356405864204417,False,False,1.0,False,False,0.0,1.0,0.0009762386132180231,0.0009762386132180231,4.580829230087227,4.580829230087227,1.8158425734557542,0.0518
2006-07-03,10.833,11.29,-0.6365140255156597,3.646756651928203,-0.03066757396469771,False,False,1.0,False,False,0.0,1.0,0.000637228679752976,0.000637228679752976,4.581466458766981,4.581466458766981,1.8158425734557542,0.0518
2006-07-04,10.833,11.29,-0.6358820834958204,3.653891277332188,-0.022408279139110827,False,False,1.0,False,False,0.0,1.0,0.0003961016177415409,0.0003961016177415409,4.581862560384723,4.581862560384723,1.8158425734557542,0.0518
2006-07-05,10.833,11.29,-0.6355176814913777,3.6580053759623468,-0.017429082319415715,False,False,1.0,False,False,0.0,1.0,0.000228459565656857,0.000228459565656857,4.582091019950379,4.582091019950379,1.8158425734557542,0.0518
2006-07-06,11.335,11.29,-0.6366943404705707,4.146720896087258,0.6228917774827292,False,True,0.0,False,False,0.0,0.0,0.026383855546487874,0.026383855546487874,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-07,11.507,11.29,-0.6392759292903581,4.289574758311857,0.8045517232056034,False,False,0.0,False,False,0.0,0.0,0.0076292788900429636,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-08,11.325,11.29,-0.6421768496512689,4.074823367437174,0.5172587237459132,False,False,0.0,False,False,0.0,0.0,-0.011561203164992635,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-09,11.325,11.29,-0.6451896233611644,4.0408091522524545,0.468240182993794,False,False,0.0,False,False,0.0,0.0,-0.0018278180638271486,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-10,11.325,11.29,-0.6481803246060535,4.007044135197656,0.41975967034245726,False,False,0.0,False,False,0.0,0.0,-0.001811140749335045,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-11,11.03,11.29,-0.6502845212809779,3.6882877547377593,0.0003476908547014957,False,False,0.0,False,False,0.0,0.0,-0.01735039043745631,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-12,11.47,11.29,-0.652926053845457,4.098464852084792,0.536549201054493,False,False,0.0,False,False,0.0,0.0,0.021769834258564554,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-13,11.475,11.29,-0.6558395277223282,4.070571732014915,0.49479256207720856,False,False,0.0,False,False,0.0,0.0,-0.0014774345744980669,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-14,11.405,11.29,-0.6586538587151564,3.9687979351058846,0.35852304892751474,False,False,0.0,False,False,0.0,0.0,-0.005401661558455451,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-15,11.45,11.29,-0.6614386902875482,3.982357186653581,0.37355084881510353,False,False,0.0,False,False,0.0,0.0,0.0007167516419186358,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-16,11.45,11.29,-0.6641219771923295,3.9520628774986006,0.33103673225994484,False,False,0.0,False,False,0.0,0.0,-0.001598818328302593,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-17,11.45,11.29,-0.6666616057918829,3.9233904706096414,0.2914274202728225,False,False,0.0,False,False,0.0,0.0,-0.001510934123640597,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-18,11.01,11.29,-0.6679005700147526,3.4694025645334436,-0.3054692211649172,False,False,0.0,False,True,0.0,0.0,-0.0244729533728238,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-19,10.455,11.29,-0.6668542137503739,2.926215926758279,-1.0132145800306047,False,False,0.0,False,False,0.0,0.0,-0.030204245978652414,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-20,11.055,11.29,-0.6659354489582449,3.5365887812614156,-0.2146080450966566,False,False,0.0,False,False,0.0,0.0,0.0328627222708199,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-21,11.005,11.29,-0.6649961420859826,3.4971935558492584,-0.26646022351924337,False,False,0.0,False,False,0.0,0.0,-0.0021279985577013602,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-22,10.785,11.29,-0.66350903262191,3.2939830216986374,-0.5314840549279932,False,False,0.0,False,False,0.0,0.0,-0.011118972716642117,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-23,10.785,11.29,-0.6617191141452953,3.314191201299617,-0.5039860894012245,False,False,0.0,False,False,0.0,0.0,0.0011069451824242513,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-24,10.785,11.29,-0.6597898828103029,3.335972223071681,-0.4747651708804807,False,False,0.0,False,False,0.0,0.0,0.0011945260826915984,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-25,10.87,11.29,-0.6580447935330467,3.440674281011903,-0.3386673988259484,False,False,0.0,False,False,0.0,0.0,0.005721634750267279,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-26,10.895,11.29,-0.6565302338230404,3.482773660137874,-0.28649406119880505,False,False,0.0,False,False,0.0,0.0,0.002299604448233855,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-27,11.03,11.29,-0.655547792105946,3.628865427123869,-0.09689649539833639,False,False,0.0,False,False,0.0,0.0,0.007926357783800702,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-28,11.34,11.29,-0.6557159052680993,3.9369674295231594,0.3024207737453165,False,True,0.0,False,False,0.0,0.0,0.016438215173599946,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-29,11.32,11.29,-0.6565563545434756,3.907478757204161,0.25882483346966373,False,False,0.0,False,False,0.0,0.0,-0.0015741966570751492,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-30,11.32,11.29,-0.6577979243006378,3.8934614346458005,0.23563718354367516,False,False,0.0,False,False,0.0,0.0,-0.0007477285745042056,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-07-31,11.32,11.29,-0.6592575210747227,3.876982587066382,0.21016701659109735,False,False,0.0,False,False,0.0,0.0,-0.0008782621268612859,-0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
2006-08-01,11.325,10.92,-0.6613819859867388,4.102708713024811,0.5029836642786144,False,False,0.0,False,False,0.0,0.0,0.012170301445416195,0.0,4.608474875496867,4.608474875496867,1.8158425734557542,0.0518
