Date,HG,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_HG_pair,sharpe,CAGR
1997-03-18,1.126,69.07,-0.016316781407240348,-0.0010000917980907964,-0.9500353389690293,False,False,0.0,False,True,0.0,0.0,-0.00671890855680297,-0.0,1.5635782119734385,1.5635782119734385,1.3417122057418218,0.0327
1997-03-19,1.125,68.4,-0.01630042891907206,0.010050661935470995,0.4057759561591395,False,True,0.0,False,False,0.0,0.0,0.0049334837827673395,0.0,1.5635782119734385,1.5635782119734385,1.3417122057418218,0.0327
1997-03-20,1.129,68.7,-0.01628591153809847,0.010157877332635179,0.1794922733388785,False,False,0.0,False,False,0.0,0.0,4.769703178128849e-05,0.0,1.5635782119734385,1.5635782119734385,1.3417122057418218,0.0327
1997-03-21,1.155,67.47,-0.01632703837739424,0.05341472067721065,2.1637996947423237,False,False,0.0,True,False,-1.0,-1.0,0.01916915958857847,0.0,1.5635782119734385,1.5635782119734385,1.3417122057418218,0.0327
1997-03-22,1.183,68.15,-0.016392553990433736,0.06584744555194089,1.6659397626595744,False,False,0.0,False,False,-1.0,-1.0,0.0054051740397338885,-0.0054051740397338885,1.5581730379337047,1.5581730379337047,1.3417122057418218,0.0327
1997-03-23,1.183,68.15,-0.016456203539352468,0.061509728793129215,1.0900595479387079,False,False,0.0,False,False,-1.0,-1.0,-0.0018822890306844265,0.0018822890306844265,1.560055326964389,1.560055326964389,1.3417122057418218,0.0327
1997-03-24,1.183,68.15,-0.016514489495813692,0.05753754086029672,0.7177290905847556,False,False,0.0,False,False,-1.0,-1.0,-0.0017207071820058153,0.0017207071820058153,1.5617760341463947,1.5617760341463947,1.3417122057418218,0.0327
1997-03-25,1.1740000000000002,68.62,-0.016547585064183006,0.038504712895762294,-0.16578666654234797,False,False,0.0,False,True,0.0,0.0,-0.008241120071043205,0.008241120071043205,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-03-26,1.195,68.1,-0.01660939481144724,0.06390021334044316,0.6938973981360912,False,True,0.0,False,False,0.0,0.0,0.010917631560918798,0.0,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-03-27,1.161,68.17,-0.01662878598591761,0.027415659339996346,-1.7507647701507307,False,False,0.0,False,True,0.0,0.0,-0.015900288934227,-0.0,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-03-28,1.127,67.95,-0.016604950623514567,-0.0013063948678149195,-1.8513492202036985,False,False,0.0,False,False,0.0,0.0,-0.01273532247022901,-0.0,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-03-29,1.127,67.95,-0.01657700963250977,0.000592195470961121,-1.2567014404578285,False,False,0.0,False,False,0.0,0.0,0.0008425418315140897,0.0,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-03-30,1.127,67.95,-0.016550729266418176,0.0023779463468849293,-0.8960469459613462,False,False,0.0,False,False,0.0,0.0,0.0007930953034620264,0.0,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-03-31,1.127,67.95,-0.016526780466366867,0.00400526731037143,-0.6165915451788161,False,False,0.0,False,False,0.0,0.0,0.0007232554547099815,0.0,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-04-01,1.145,68.42,-0.016517152401388825,0.014896432696976492,-0.046387417586505816,False,False,0.0,False,False,0.0,0.0,0.004787107515951802,0.0,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-04-02,1.129,68.2,-0.016495703963755323,0.003992989671886882,-0.33563215250848394,False,False,0.0,False,False,0.0,0.0,-0.00483735985519513,-0.0,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-04-03,1.126,67.82,-0.01647819220826806,0.008449004435260088,0.6867510020232802,False,True,0.0,False,False,0.0,0.0,0.0019861437391805537,0.0,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-04-04,1.083,68.07,-0.0164069970382081,-0.0338242883908253,-2.1615080866831624,True,False,1.0,False,True,0.0,1.0,-0.019216667917149127,-0.0,1.570017154217438,1.570017154217438,1.3417122057418218,0.0327
1997-04-05,1.099,67.62,-0.016361640782252832,-0.007374149695936527,-0.3960132210061621,False,False,1.0,False,False,0.0,1.0,0.011993492668142298,0.011993492668142298,1.5820106468855801,1.5820106468855801,1.3417122057418218,0.0327
1997-04-06,1.099,67.62,-0.01632348398738052,-0.004793987226670904,-0.1699384263634332,False,False,1.0,False,False,0.0,1.0,0.0011713135609717463,0.0011713135609717463,1.583181960446552,1.583181960446552,1.3417122057418218,0.0327
1997-04-07,1.099,67.62,-0.016289363109312255,-0.0024867334516947004,0.03404096387530339,False,True,0.0,False,False,0.0,0.0,0.0010485197387929868,0.0010485197387929868,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-08,1.065,66.97,-0.016230820802864834,-0.02197806916785794,-0.923983374157181,False,False,0.0,False,True,0.0,0.0,-0.009057404438931056,-0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-09,1.085,67.17,-0.016193274300522788,-0.002702234766115641,0.4643140188477431,False,True,0.0,False,False,0.0,0.0,0.00887182518308464,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-10,1.09,68.52,-0.016141679963657053,-0.01602791110978119,-0.2780356915117482,False,False,0.0,False,True,0.0,0.0,-0.006068081501264392,-0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-11,1.089,69.25,-0.0160772284728936,-0.024348071747881894,-1.3977185246258865,False,False,0.0,False,False,0.0,0.0,-0.0037778590699777317,-0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-12,1.079,69.82,-0.015993720516070085,-0.03768156643201337,-1.6525414759689574,False,False,0.0,False,False,0.0,0.0,-0.006072599455210816,-0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-13,1.079,69.82,-0.01591460215980148,-0.03215752279733941,-0.9238402929451615,False,False,0.0,False,False,0.0,0.0,0.0025222129354506304,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-14,1.079,69.82,-0.01584273540719086,-0.027139786130065957,-0.35014376012509424,False,False,0.0,False,False,0.0,0.0,0.0022963000807193134,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-15,1.067,70.3,-0.015754845960086392,-0.04056567099407338,-1.1253413499089544,False,False,0.0,False,False,0.0,0.0,-0.0061740535331222994,-0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-16,1.078,70.3,-0.0156850842687645,-0.02466142409414407,0.5046895253923258,False,True,0.0,False,False,0.0,0.0,0.007293313269177491,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-17,1.062,68.8,-0.015632470540325388,-0.013513973174386518,1.6478630211585354,False,False,0.0,False,False,0.0,0.0,0.005215147624603668,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-18,1.062,68.95,-0.015583699528895054,-0.012496082517313933,1.3116482625214492,False,False,0.0,False,False,0.0,0.0,0.00047642991971848627,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-19,1.073,69.05,-0.015550472065535103,-0.0007600961251987837,1.5444959357337589,False,False,0.0,False,False,0.0,0.0,0.005466836472924038,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-20,1.073,69.05,-0.015522074057754971,0.001200786312019142,1.2058781158707084,False,False,0.0,False,False,0.0,0.0,0.0009142498862847816,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-21,1.073,69.05,-0.015496641948504876,0.0029568734557383625,0.9803050889743306,False,False,0.0,False,False,0.0,0.0,0.0008194362129104595,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-22,1.074,69.22,-0.015471765663085942,0.003044380801191071,0.8746593598210944,False,False,0.0,False,False,0.0,0.0,4.079680934629067e-05,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-23,1.105,69.32,-0.015483476415802456,0.031685414856573724,2.0030503495745577,False,False,0.0,True,False,-1.0,-1.0,0.013148254274529795,0.0,1.584230480185345,1.584230480185345,1.3417122057418218,0.0327
1997-04-24,1.137,69.92,-0.015525810642692966,0.051435319862907836,1.8147835814978628,False,False,0.0,False,False,-1.0,-1.0,0.008886087852847504,-0.008886087852847504,1.5753443923324975,1.5753443923324975,1.3417122057418218,0.0327
1997-04-25,1.139,69.925,-0.015571072040514663,0.05019278756701229,1.270065328460857,False,False,0.0,False,False,-1.0,-1.0,-0.0005577378010813509,0.0005577378010813509,1.5759021301335787,1.5759021301335787,1.3417122057418218,0.0327
1997-04-26,1.147,69.925,-0.015622337701615993,0.05460803621450183,1.0720008989521124,False,False,0.0,False,False,-1.0,-1.0,0.001971628334338554,-0.001971628334338554,1.5739305017992402,1.5739305017992402,1.3417122057418218,0.0327
1997-04-27,1.147,69.925,-0.015670192954532862,0.05126175765428975,0.7020521441129202,False,False,0.0,False,False,-1.0,-1.0,-0.0014920504305986958,0.0014920504305986958,1.575422552229839,1.575422552229839,1.3417122057418218,0.0327
1997-04-28,1.147,69.925,-0.015713644731066633,0.0482233921801658,0.36307551080417155,False,False,0.0,False,False,-1.0,-1.0,-0.0013529241793437097,0.0013529241793437097,1.5767754764091828,1.5767754764091828,1.3417122057418218,0.0327
1997-04-29,1.115,63.75,-0.015828983698665772,0.10590228921005695,2.1458337185376313,False,False,0.0,True,False,-1.0,-1.0,0.02715454036643192,-0.02715454036643192,1.5496209360427509,1.5496209360427509,1.3417122057418218,0.0327
1997-04-30,1.105,64.62,-0.015918296568324643,0.07635967575486147,0.6450855483535665,False,False,0.0,False,False,-1.0,-1.0,-0.013846107574690398,0.013846107574690398,1.5634670436174414,1.5634670436174414,1.3417122057418218,0.0327
1997-05-01,1.125,64.75,-0.01601871248862251,0.0877883663616923,0.8859898554197421,False,False,0.0,False,False,-1.0,-1.0,0.005285648467074433,-0.005285648467074433,1.558181395150367,1.558181395150367,1.3417122057418218,0.0327
1997-05-02,1.109,65.22,-0.016085542827963088,0.05990089676024746,-0.42772965761206033,False,False,0.0,False,True,0.0,0.0,-0.01292223770427409,0.01292223770427409,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-03,1.117,65.47,-0.01614739446906994,0.05983008410999102,-0.4765502443945881,False,False,0.0,False,False,0.0,0.0,-3.2569970607586063e-05,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-04,1.117,65.47,-0.016203881650005147,0.05613186837416295,-0.7061799717152019,False,False,0.0,False,False,0.0,0.0,-0.0016980898347905263,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-05,1.117,65.47,-0.016255329646371705,0.05276356805204441,-0.9375866850236214,False,False,0.0,False,False,0.0,0.0,-0.0015442160569042395,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-06,1.118,65.42,-0.016304309150595143,0.05137209536806586,-0.8926472277072641,False,False,0.0,False,False,0.0,0.0,-0.0006369380712515343,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-07,1.097,65.17,-0.016328967102010122,0.03284121396200024,-1.4945990870519361,False,False,0.0,False,False,0.0,0.0,-0.008574511750725104,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-08,1.111,65.22,-0.016364053942003607,0.04373640190252481,-0.7394991184057554,False,False,0.0,False,False,0.0,0.0,0.005001776621544142,0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-09,1.121,64.82,-0.016417814188917496,0.05679728427436803,0.6756335776708815,False,True,0.0,False,False,0.0,0.0,0.005976966016860427,0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-10,1.122,66.1,-0.016446118753439896,0.03491155039762295,-1.2137155780873454,False,False,0.0,False,True,0.0,0.0,-0.009907133361131098,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-11,1.122,66.1,-0.0164685002010487,0.033432136710681126,-1.0150875540919344,False,False,0.0,False,False,0.0,0.0,-0.0006692459939865668,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-12,1.122,66.1,-0.016488254251646964,0.03212639396613581,-0.8591619086357442,False,False,0.0,False,False,0.0,0.0,-0.0005903333449901122,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-13,1.138,66.05,-0.016526308670908863,0.046437312286469634,0.6872732043608741,False,True,0.0,False,False,0.0,0.0,0.006418710897521347,0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-14,1.132,65.72,-0.01656334730684036,0.04345681499445142,0.21615864942859647,False,False,0.0,False,False,0.0,0.0,-0.001342237931756669,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-15,1.14,65.45,-0.016612360525069442,0.052721003634204955,1.0120381924326072,False,False,0.0,False,False,0.0,0.0,0.004159419926677224,0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-16,1.17,65.5,-0.01669445873620828,0.07651295277835746,1.981165528068555,False,False,0.0,False,False,0.0,0.0,0.010511192972522797,0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-17,1.17,65.45,-0.01677595403310015,0.07201380853359507,1.2030707423702232,False,False,0.0,False,False,0.0,0.0,-0.001983761744974906,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-18,1.17,65.45,-0.016850982853021265,0.06710317226975815,0.6878405945534503,False,False,0.0,False,False,0.0,0.0,-0.002160518772310829,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-19,1.17,65.45,-0.016919186178978446,0.06263926458586067,0.19613479393554634,False,False,0.0,False,False,0.0,0.0,-0.001960123231458858,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-20,1.165,65.82,-0.016967419576150184,0.04820444349779507,-0.9730539037867183,False,False,0.0,False,True,0.0,0.0,-0.0063260799360100985,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-21,1.181,65.15,-0.01704200680231793,0.07071325682898677,0.6171243927475728,False,True,0.0,False,False,0.0,0.0,0.009823656248296867,0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-22,1.185,65.22,-0.017118030778223794,0.06856203264424421,0.22140229989126975,False,False,0.0,False,False,0.0,0.0,-0.0009347304664545085,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-23,1.193,65.32,-0.017195927186075273,0.06976203620556332,0.5088419592172627,False,False,0.0,False,False,0.0,0.0,0.0005180830208625344,0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-24,1.185,65.4,-0.01725661284401456,0.05641752000144762,-0.8332037952188265,False,False,0.0,False,True,0.0,0.0,-0.0057679016501387265,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-25,1.185,65.4,-0.017309984194460955,0.0529270336822536,-0.9379534468860905,False,False,0.0,False,False,0.0,0.0,-0.001506420544339198,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-26,1.185,65.4,-0.017358067454771413,0.04978238845794958,-0.9798227053897673,False,False,0.0,False,False,0.0,0.0,-0.0013553234009865327,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-27,1.185,65.4,-0.01740157443717876,0.046937031808508944,-1.2183224708912568,False,False,0.0,False,False,0.0,0.0,-0.0012248297564037831,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-28,1.181,64.9,-0.017446678046704803,0.048710594768858195,-0.7918555198382972,False,False,0.0,False,False,0.0,0.0,0.0007666844262281303,0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-29,1.19,65.4,-0.017488830129520332,0.04623050952937002,-0.8209406618685248,False,False,0.0,False,False,0.0,0.0,-0.0010626950303425366,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-30,1.189,65.35,-0.017527053476666145,0.043607055299867525,-1.3028353466824942,False,False,0.0,False,False,0.0,0.0,-0.0011238271754798748,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-05-31,1.186,65.12,-0.017562926627035763,0.04230221804743106,-1.3480127770490344,False,False,0.0,False,False,0.0,0.0,-0.0005600886357640999,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-06-01,1.186,65.12,-0.01759563066196129,0.04017253129308074,-1.4926874073688152,False,False,0.0,False,False,0.0,0.0,-0.0009133123195994044,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-06-02,1.186,65.12,-0.017625290692244628,0.03824107012102962,-1.4517327137761014,False,False,0.0,False,False,0.0,0.0,-0.000827618117416817,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-06-03,1.17,64.4,-0.017648141926940825,0.033459659905010763,-1.6403113345240725,False,False,0.0,False,False,0.0,0.0,-0.0020729792290656167,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-06-04,1.171,64.17,-0.017674381443617812,0.036834942763045,-0.7574190629389129,False,False,0.0,False,False,0.0,0.0,0.0014642261071230866,0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-06-05,1.156,64.12,-0.017681896777964695,0.02223677859690354,-2.00084763833638,True,False,1.0,False,False,0.0,1.0,-0.0063754033734528025,-0.0,1.571103632854641,1.571103632854641,1.3417122057418218,0.0327
1997-06-06,1.167,63.77,-0.017707025620333546,0.037822976191329793,0.29601374239341965,False,True,0.0,False,False,0.0,0.0,0.006787890233555869,0.006787890233555869,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-07,1.17,63.75,-0.017736961564695695,0.039268700250649324,0.6183529860743819,False,False,0.0,False,False,0.0,0.0,0.0006283758818237631,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-08,1.17,63.75,-0.017765322125030635,0.03746071452929689,0.40676306995432293,False,False,0.0,False,False,0.0,0.0,-0.0007852138431517931,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-09,1.17,63.75,-0.017791265885693935,0.03580679978701151,0.19150581702086159,False,False,0.0,False,False,0.0,0.0,-0.0007177847509195404,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-10,1.173,63.45,-0.01782507448139792,0.04199902415530188,0.9569423011328497,False,False,0.0,False,False,0.0,0.0,0.002687596243755999,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-11,1.197,64.02,-0.017874468587994526,0.0526765209965907,1.6099083126386813,False,False,0.0,False,False,0.0,0.0,0.004560453494377347,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-12,1.216,64.57,-0.017933614665871168,0.05802650102469875,1.7145434117581269,False,False,0.0,False,False,0.0,0.0,0.0022535971991335647,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-13,1.211,64.47,-0.0179855950246239,0.05146868876249733,0.7161962595259459,False,False,0.0,False,False,0.0,0.0,-0.002766389218785728,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-14,1.202,65.17,-0.018005850181957,0.028558743641862394,-1.424035730393772,False,False,0.0,False,True,0.0,0.0,-0.009644500809823804,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-15,1.202,65.17,-0.018019686861969583,0.027657007205442286,-1.2070890011357567,False,False,0.0,False,False,0.0,0.0,-0.0003794639238335181,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-16,1.202,65.17,-0.018031442339316497,0.026890902746743883,-1.0601392247931667,False,False,0.0,False,False,0.0,0.0,-0.00032228409692413115,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-17,1.22,65.3,-0.018061134711419628,0.04060790334429831,-0.01746594691268889,False,False,0.0,False,False,0.0,0.0,0.005716864957867174,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-18,1.211,65.52,-0.018075222863945212,0.02671139795430988,-0.7949376475711778,False,False,0.0,False,False,0.0,0.0,-0.005801599597693638,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-19,1.216,65.1,-0.018101249936723025,0.03760862911933116,0.3594061397027552,False,True,0.0,False,False,0.0,0.0,0.004551148695884761,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-20,1.22,64.97,-0.018134758877240226,0.04178471574570253,1.3077685649506188,False,False,0.0,False,False,0.0,0.0,0.0017413310030128851,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-21,1.185,65.2,-0.018118777514684114,0.0036557060425956855,-1.9594437262241795,False,False,0.0,False,True,0.0,0.0,-0.01611304398961362,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-22,1.185,65.2,-0.018096674499143685,0.005096822655831668,-1.3101395771923134,False,False,0.0,False,False,0.0,0.0,0.0006093765812663771,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-23,1.185,65.2,-0.018075427244185927,0.006482143679077623,-0.9464668574268971,False,False,0.0,False,False,0.0,0.0,0.0005861267430415615,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-24,1.186,64.7,-0.018068280366735044,0.016982260272242478,-0.17509133417484468,False,False,0.0,False,False,0.0,0.0,0.004458614649067857,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-25,1.127,64.7,-0.017991644420928224,-0.037059394034056226,-1.822986655074957,False,False,0.0,False,False,0.0,0.0,-0.023588063429094752,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-26,1.097,64.7,-0.01787396750816382,-0.05944569777819919,-1.6521167663595175,False,False,0.0,False,False,0.0,0.0,-0.009934254801974995,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-27,1.129,64.7,-0.01779859643853409,-0.02256918957315568,-0.36271650425906354,False,False,0.0,False,False,0.0,0.0,0.016169870387464775,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-28,1.13,64.45,-0.017742176457969296,-0.013483272716121375,0.0506582438670889,False,True,0.0,False,False,0.0,0.0,0.003996474029993366,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-29,1.13,64.45,-0.017693020776058357,-0.010315189016961268,0.26121745636844246,False,False,0.0,False,False,0.0,0.0,0.0013954378292874287,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-06-30,1.13,64.45,-0.017648814974086248,-0.007466125079858887,0.4790872512499982,False,False,0.0,False,False,0.0,0.0,0.001256496803012675,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-07-01,1.137,64.45,-0.017617403407606307,0.0015583503797735876,1.095740367692057,False,False,0.0,False,False,0.0,0.0,0.0039712682880727245,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-07-02,1.121,64.62,-0.01756710524517056,-0.014186340942921705,0.19301626020803966,False,False,0.0,False,False,0.0,0.0,-0.006978453435772135,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-07-03,1.136,63.85,-0.01755291370050692,0.015246460222632985,1.8273595048027573,False,False,0.0,False,False,0.0,0.0,0.01304209814974226,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-07-04,1.135,63.92,-0.017542512367384258,0.013682609476798113,1.2671029994917387,False,False,0.0,False,False,0.0,0.0,-0.0006930987424035415,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-07-05,1.135,63.92,-0.017533490440008164,0.01425929107467816,0.9801707893725191,False,False,0.0,False,False,0.0,0.0,0.00025565065860552245,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-07-06,1.135,63.92,-0.0175253788777666,0.014777782133158945,0.7665991216512835,False,False,0.0,False,False,0.0,0.0,0.00022990685989747543,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-07-07,1.135,63.92,-0.017518037156270306,0.015247064971201985,0.5883691471396377,False,False,0.0,False,False,0.0,0.0,0.00020813049214948482,0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-07-08,1.115,63.52,-0.017495400674932,0.0036921491283192776,-0.47862497552890626,False,False,0.0,False,True,0.0,0.0,-0.005190169831345892,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-07-09,1.074,62.92,-0.017434631021146917,-0.022986983850563858,-2.169566047469933,True,False,1.0,False,False,0.0,1.0,-0.012288941931638752,-0.0,1.577891523088197,1.577891523088197,1.3417122057418218,0.0327
1997-07-10,1.05,63.75,-0.017325271688000254,-0.05448607011001605,-1.9471853264286574,False,False,1.0,False,False,0.0,1.0,-0.01462023203419632,-0.01462023203419632,1.5632712910540005,1.5632712910540005,1.3417122057418218,0.0327
1997-07-11,1.069,64.97,-0.017214465374087246,-0.0494238153544484,-1.2357945167322728,False,False,1.0,False,False,0.0,1.0,0.0023142542016931313,0.0023142542016931313,1.5655855452556937,1.5655855452556937,1.3417122057418218,0.0327
1997-07-12,1.081,65.75,-0.017110685583043236,-0.04402757708509286,-0.7957637569056886,False,False,1.0,False,False,0.0,1.0,0.0024461336410335306,0.0024461336410335306,1.5680316788967272,1.5680316788967272,1.3417122057418218,0.0327
1997-07-13,1.081,65.75,-0.017016549848815135,-0.03783815255959522,-0.39549779352765724,False,False,1.0,False,False,0.0,1.0,0.0028135817711389425,0.0028135817711389425,1.5708452606678662,1.5708452606678662,1.3417122057418218,0.0327
1997-07-14,1.081,65.75,-0.016931619515752578,-0.032253983160732025,0.08392465194844727,False,True,0.0,False,False,0.0,0.0,0.002544905668039133,0.002544905668039133,1.5733901663359053,1.5733901663359053,1.3417122057418218,0.0327
1997-07-15,1.102,65.42,-0.016887663317431953,-0.0027909342263983117,1.8165638747999964,False,False,0.0,False,False,0.0,0.0,0.013351083003547926,0.0,1.5733901663359053,1.5733901663359053,1.3417122057418218,0.0327
1997-07-16,1.081,65.85,-0.01681877968097182,-0.026516641991994216,0.5099913201266812,False,False,0.0,False,False,0.0,0.0,-0.010840999474420581,-0.0,1.5733901663359053,1.5733901663359053,1.3417122057418218,0.0327
1997-07-17,1.07,66.65,-0.01672188284412634,-0.04451349156102058,-0.6714095385696768,False,False,0.0,False,True,0.0,0.0,-0.008238378768796746,-0.0,1.5733901663359053,1.5733901663359053,1.3417122057418218,0.0327
1997-07-18,1.089,66.57,-0.01665375154015562,-0.01964024002815945,0.6718848082988477,False,True,0.0,False,False,0.0,0.0,0.011318163491829044,0.0,1.5733901663359053,1.5733901663359053,1.3417122057418218,0.0327
1997-07-19,1.098,66.55,-0.016606936180746025,-0.007191602828647836,1.111434468857908,False,False,0.0,False,False,0.0,0.0,0.00565027443983037,0.0,1.5733901663359053,1.5733901663359053,1.3417122057418218,0.0327
1997-07-20,1.098,66.55,-0.01656714961523687,-0.004543806894013569,0.9571092846880072,False,False,0.0,False,False,0.0,0.0,0.0012032461823023345,0.0,1.5733901663359053,1.5733901663359053,1.3417122057418218,0.0327
1997-07-21,1.098,66.55,-0.016531680377375544,-0.0021833291143422695,0.8298821133818927,False,False,0.0,False,False,0.0,0.0,0.0010738311715894717,0.0,1.5733901663359053,1.5733901663359053,1.3417122057418218,0.0327
