Date,CL,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_CL_pair,sharpe,CAGR
1990-09-18,33.63,79.37,-0.3868706375363309,2.9240774987414184,2.024934125898926,False,False,0.0,True,False,-1.0,-1.0,0.020613338521908102,0.0,1.0,1.0,1.1143368063648929,0.0379
1990-09-19,33.41,79.47,-0.3897125544556375,2.4395432974104843,0.9256258548493906,False,False,0.0,False,False,-1.0,-1.0,-0.00752610692976717,0.00752610692976717,1.0075261069297672,1.0075261069297672,1.1143368063648929,0.0379
1990-09-20,33.18,79.67,-0.39193246397845577,1.9547405948364265,-0.040395810305750485,False,False,0.0,False,True,0.0,0.0,-0.007527377531767065,0.007527377531767065,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-09-21,34.71,79.4,-0.3956350686026226,3.296575552951765,1.6038294108966678,False,True,0.0,False,False,0.0,0.0,0.02029288363898761,0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-09-22,35.43,79.57,-0.3998813359207711,3.6114421007842488,1.394895170258508,False,False,0.0,False,False,0.0,0.0,0.004682130854082681,0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-09-23,35.43,79.57,-0.4038222295357338,3.297865195841659,0.749298669020941,False,False,0.0,False,False,0.0,0.0,-0.004641311377320325,-0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-09-24,35.43,79.57,-0.40738935254072456,3.0140292183345494,0.14093763489145184,False,False,0.0,False,False,0.0,0.0,-0.0041835347661325385,-0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-09-25,38.25,79.25,-0.4137417978815033,5.460962517890863,1.9492231247719218,False,False,0.0,False,False,0.0,0.0,0.03444491066158607,0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-09-26,37.53,78.55,-0.41941450925430535,4.584990298074317,0.8687475777733702,False,False,0.0,False,False,0.0,0.0,-0.012429543798879547,-0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-09-27,38.67,78.47,-0.4257831822393616,5.258793689677297,1.1709569449204402,False,False,0.0,False,False,0.0,0.0,0.009347837336435998,0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-09-28,39.54,79.0,-0.4323800869949192,5.3819731274013805,0.9611317554968675,False,False,0.0,False,False,0.0,0.0,0.0016714075389972483,0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-09-29,39.51,79.05,-0.4383912337957429,4.855172968446524,0.3034753719677115,False,False,0.0,False,False,0.0,0.0,-0.007103099677300247,-0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-09-30,39.51,79.05,-0.44382973866942643,4.425259158181838,-0.3378147274092642,False,False,0.0,False,True,0.0,0.0,-0.0057633260121694105,-0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-10-01,39.51,79.05,-0.4487459255015934,4.036634589099037,-1.5267597524074548,False,False,0.0,False,False,0.0,0.0,-0.005182810440064656,-0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-10-02,37.09,80.17,-0.45009365095948306,1.005992002578246,-2.153784364782519,True,False,1.0,False,False,0.0,1.0,-0.041416927532896296,-0.0,1.0150534844615342,1.0150534844615342,1.1143368063648929,0.0379
1990-10-03,33.95,79.92,-0.447727313967757,-1.8323669323031382,-1.8968597383544135,False,False,1.0,False,False,0.0,1.0,-0.04070360809115932,-0.04070360809115932,0.974349876370375,0.974349876370375,1.1143368063648929,0.0379
1990-10-04,37.32,79.92,-0.44870682704449577,1.459350382603894,-0.4950529677189173,False,False,1.0,False,False,0.0,1.0,0.04498070640417686,0.04498070640417686,1.0193305827745518,1.0193305827745518,1.1143368063648929,0.0379
1990-10-05,36.93,79.75,-0.449644434362884,1.070856359560004,-0.44595654517502115,False,False,1.0,False,False,0.0,1.0,-0.005337252282606215,-0.005337252282606215,1.0139933304919455,1.0139933304919455,1.1143368063648929,0.0379
1990-10-06,37.99,79.77,-0.45160589535628515,1.965397727429135,0.11086121599984206,False,True,0.0,False,False,0.0,0.0,0.012086011954436182,0.012086011954436182,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-07,37.99,79.77,-0.45351483588021924,1.8131215418349171,0.26063716188357067,False,False,0.0,False,False,0.0,0.0,-0.002053156189930677,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-08,37.99,79.77,-0.455256430037342,1.6741945759212342,0.49792047016357804,False,False,0.0,False,False,0.0,0.0,-0.001869665029815607,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-09,38.95,79.52,-0.45796315252248665,2.532770111411864,0.9051349040280305,False,False,0.0,False,False,0.0,0.0,0.01139189455098485,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-10,40.4,79.57,-0.46205141136611294,3.6345691975983954,1.9165815372379749,False,False,0.0,False,False,0.0,0.0,0.014278402579102045,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-11,38.69,79.2,-0.46433038962966267,1.91503314133071,-0.21232166521012788,False,False,0.0,False,True,0.0,0.0,-0.02278588499863825,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-12,40.42,78.52,-0.4683753514343273,3.643167405376623,1.3946243612636668,False,True,0.0,False,False,0.0,0.0,0.022386077329373155,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-13,39.69,79.0,-0.4712766821106239,2.459142113260711,-0.07926146966345063,False,False,0.0,False,True,0.0,0.0,-0.015392772840096356,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-14,39.69,79.0,-0.4738101642775028,2.2589970220772813,-0.42364699923207316,False,False,0.0,False,False,0.0,0.0,-0.0025952086131546407,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-15,39.69,79.0,-0.4760923467591798,2.078704606024793,-0.7989980496900135,False,False,0.0,False,False,0.0,0.0,-0.002332333696784853,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-16,37.95,78.97,-0.4763378144134229,0.333602795772002,-1.7675230657249565,False,False,0.0,False,False,0.0,0.0,-0.023093621964488092,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-17,38.89,78.87,-0.4773781419654781,1.23918594318274,-0.7297420801559311,False,False,0.0,False,False,0.0,0.0,0.011831375960262345,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-18,36.72,79.02,-0.4760564697148199,-0.8979822368650687,-1.6542143604451516,False,False,0.0,False,False,0.0,0.0,-0.02874934341421985,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-19,36.8,79.3,-0.4745265438598533,-0.829954928086373,-1.241750383749103,False,False,0.0,False,False,0.0,0.0,0.0009139775624534937,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-20,33.79,79.3,-0.46992850487203,-3.4753304363519746,-1.7672231695403795,False,False,0.0,False,False,0.0,0.0,-0.037229796723487266,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-21,33.79,79.3,-0.46537492719868573,-3.1142317268557775,-1.1729066520605467,False,False,0.0,False,False,0.0,0.0,0.005107894953740908,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-22,33.79,79.3,-0.46120757766872017,-2.783760909129512,-0.785123164631765,False,False,0.0,False,False,0.0,0.0,0.004696605375500725,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-23,28.38,76.75,-0.4529513890859264,-6.3840191123448555,-1.6679004143045348,False,False,0.0,False,False,0.0,0.0,-0.05701661461887341,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-24,29.37,77.32,-0.4456687354612256,-5.089106625861962,-0.9155535307167494,False,False,0.0,False,False,0.0,0.0,0.020287178607607627,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-25,31.08,77.62,-0.44075154029143343,-3.1311345574210634,0.23347144019106747,False,True,0.0,False,False,0.0,0.0,0.029988329682323674,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-26,34.25,77.87,-0.43974271581520663,0.007234719469856543,1.719301406776987,False,False,0.0,False,False,0.0,0.0,0.045820449269888625,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-27,33.01,77.87,-0.4379400972709902,-1.092395374492014,0.9133546492533674,False,False,0.0,False,False,0.0,0.0,-0.01638490308423437,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-28,33.01,77.87,-0.43619597139206545,-0.9565802923001385,0.7829893912537259,False,False,0.0,False,False,0.0,0.0,0.002027799592023801,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-29,33.01,77.87,-0.43460156230385955,-0.8324236566015486,0.6831623311528117,False,False,0.0,False,False,0.0,0.0,0.001857174787504203,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-30,34.68,77.32,-0.43518352392812143,1.0316099298776535,1.2071510809246626,False,False,0.0,False,False,0.0,0.0,0.02728051377423394,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-10-31,34.54,77.05,-0.4359401952789269,0.9508079537586838,1.067122929630216,False,False,0.0,False,False,0.0,0.0,-0.0011860110723774188,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-01,35.23,77.45,-0.4372043130931318,1.3685259509369416,1.2389585442521884,False,False,0.0,False,False,0.0,0.0,0.006045868942984616,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-02,35.17,77.0,-0.43856875947070495,1.4002055207557191,0.9750008096357818,False,False,0.0,False,False,0.0,0.0,0.00045952515608840817,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-03,34.0,77.1,-0.4385386442350518,0.18867052947751262,-0.26085909230949333,False,False,0.0,False,True,0.0,0.0,-0.01786626218270591,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-04,34.0,77.1,-0.4383522950399378,0.2030380524208013,-0.5108149314211676,False,False,0.0,False,False,0.0,0.0,0.00021191986381923275,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-05,34.0,77.1,-0.4381633481728252,0.21760585587517767,-0.9950575714528272,False,False,0.0,False,False,0.0,0.0,0.00021492016678255755,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-06,31.96,77.2,-0.435761529347804,-1.68079006565047,-1.950745694673653,False,False,0.0,False,False,0.0,0.0,-0.028938613690868874,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-07,32.63,77.57,-0.4338488362761438,-1.023654229940469,-0.9843681488565384,False,False,0.0,False,False,0.0,0.0,0.009913995288044503,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-08,35.31,77.6,-0.4350028711607304,1.5537771979273245,1.21921238535837,False,True,0.0,False,False,0.0,0.0,0.037318262434216175,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-09,35.53,77.35,-0.43676375046588184,1.746323901464045,1.2675857987972727,False,False,0.0,False,False,0.0,0.0,0.002777903501510974,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-10,33.89,78.3,-0.43625020088063715,-0.2683907289538894,-0.2995099772331779,False,False,0.0,False,True,0.0,0.0,-0.02960708708664133,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-11,33.89,78.3,-0.4355201165101966,-0.21122512274839522,-0.20590785981535423,False,False,0.0,False,False,0.0,0.0,0.0008407791755816997,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-12,33.89,78.3,-0.4348268046639873,-0.15693880519020809,-0.12021945791692867,False,False,0.0,False,False,0.0,0.0,0.0007990692326284181,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-13,31.87,78.65,-0.4318778017288794,-2.0971891059763657,-1.4991748834234038,False,False,0.0,False,False,0.0,0.0,-0.02947043042288741,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-14,33.12,78.9,-0.43014030500875816,-0.8180700651910229,-0.5866693283423977,False,False,0.0,False,False,0.0,0.0,0.01907479650908291,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-15,31.16,79.12,-0.4264998816019923,-2.5846706323496313,-1.373587208596293,False,False,0.0,False,False,0.0,0.0,-0.027218388907101293,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-16,31.12,78.97,-0.4229793317215836,-2.2826778260534546,-1.0017055335207856,False,False,0.0,False,False,0.0,0.0,0.004680413406125495,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-17,29.78,79.05,-0.41831020368946875,-3.287421601652504,-1.3392713278192558,False,False,0.0,False,False,0.0,0.0,-0.01598703256224963,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-18,29.78,79.05,-0.4139074784866716,-2.9393861743713856,-0.8050696094508775,False,False,0.0,False,False,0.0,0.0,0.005568621527099644,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-19,29.78,79.05,-0.40990775322920303,-2.623207892768498,-0.31190462565259613,False,False,0.0,False,False,0.0,0.0,0.005084624809773717,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-20,31.5,79.32,-0.4080001950663981,-0.8625754726666983,1.364532510325501,False,True,0.0,False,False,0.0,0.0,0.027569079497198695,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-21,31.5,79.12,-0.4065763227479119,-0.6683186558147938,1.4861024236058944,False,False,0.0,False,False,0.0,0.0,0.0030510750237027527,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-22,29.63,79.15,-0.40333228316131337,-2.2937502122179545,-0.1565880060955952,False,False,0.0,False,True,0.0,0.0,-0.02640670228538772,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-23,29.63,79.15,-0.4001578783101069,-2.042496068244965,0.059904798165144456,False,True,0.0,False,False,0.0,0.0,0.004098595654135859,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-24,31.9,79.35,-0.3995778073118125,0.19350098980767783,1.5436507606946324,False,False,0.0,False,False,0.0,0.0,0.035153594252913464,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-25,31.9,79.35,-0.39933727630389243,0.212587125286138,1.1661103960964805,False,False,0.0,False,False,0.0,0.0,0.0003001558738687094,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-26,31.9,79.35,-0.3991550404533914,0.227047540023392,0.9126546134088566,False,False,0.0,False,False,0.0,0.0,0.00022746174556479508,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-27,32.95,79.75,-0.3999354342033721,1.0551491222810796,1.2114740212303945,False,False,0.0,False,False,0.0,0.0,0.012770506386378756,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-28,32.86,79.1,-0.40093678619848183,1.1459002117000878,0.9754539871538918,False,False,0.0,False,False,0.0,0.0,0.0014053790872273419,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-29,33.28,78.75,-0.4024712363252054,1.5853901393900784,1.0504854346967605,False,False,0.0,False,False,0.0,0.0,0.006764025649908922,0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-11-30,32.91,79.12,-0.40338910502809544,0.9938540101770847,0.3944168375353181,False,False,0.0,False,False,0.0,0.0,-0.009124962161191246,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-12-01,28.85,78.55,-0.40011451597798603,-2.578995230070799,-2.118911129482595,True,False,1.0,False,True,0.0,1.0,-0.059271877817656964,-0.0,1.0260793424463817,1.0260793424463817,1.1143368063648929,0.0379
1990-12-02,28.85,78.55,-0.3966428624773188,-2.306296847593387,-1.3435766144647308,False,False,1.0,False,False,0.0,1.0,0.004544496107967183,0.004544496107967183,1.030623838554349,1.030623838554349,1.1143368063648929,0.0379
1990-12-03,28.85,78.55,-0.3934364088368253,-2.0544299141326228,-0.9233519340045231,False,False,1.0,False,False,0.0,1.0,0.004215033660645717,0.004215033660645717,1.0348388722149946,1.0348388722149946,1.1143368063648929,0.0379
1990-12-04,29.15,78.7,-0.39078026114408954,-1.6044065520398476,-0.49845123770441885,False,False,1.0,False,False,0.0,1.0,0.007512358238651996,0.007512358238651996,1.0423512304536466,1.0423512304536466,1.1143368063648929,0.0379
1990-12-05,30.66,78.6,-0.39004471214436787,0.002485625452688822,0.5047263843089312,False,True,0.0,False,False,0.0,0.0,0.026206087997584452,0.026206087997584452,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-06,27.29,79.07,-0.38582739072238786,-3.217371784419207,-1.1176457564541702,False,False,0.0,False,True,0.0,0.0,-0.055709408757923705,-0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-07,26.4,79.27,-0.38055310677809573,-3.76644477429965,-1.2737132031900855,False,False,0.0,False,False,0.0,0.0,-0.009706690814161058,-0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-08,26.58,79.92,-0.375536649335125,-3.4328890148631928,-0.8420032849773971,False,False,0.0,False,False,0.0,0.0,0.005893951788693,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-09,26.58,79.92,-0.3709771251491087,-3.0684918419167673,-0.4671895678112018,False,False,0.0,False,False,0.0,0.0,0.006480649951823492,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-10,26.58,79.92,-0.3668567743439329,-2.739193405567118,-0.14614318674064836,False,False,0.0,False,False,0.0,0.0,0.005890933594702887,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-11,26.9,80.7,-0.3631737375492011,-2.408120620220533,0.20176204023788372,False,True,0.0,False,False,0.0,0.0,0.005890123734674088,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-12,26.41,80.72,-0.3593344541889531,-2.5954771421322924,0.904439355475941,False,False,0.0,False,False,0.0,0.0,-0.003380942140608451,-0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-13,25.35,80.85,-0.3546469963709,-3.323209656587263,-0.5604515891881213,False,False,0.0,False,True,0.0,0.0,-0.0134707382082811,-0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-14,26.42,80.92,-0.3513662724561684,-2.0125587671531484,1.5359802169827308,False,True,0.0,False,False,0.0,0.0,0.023894070192746586,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-15,26.55,80.97,-0.34864027408195875,-1.6794029924161968,1.512955648737486,False,False,0.0,False,False,0.0,0.0,0.0060817708214723435,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-16,26.55,80.97,-0.3462093262451883,-1.482569146072894,1.3047924675335658,False,False,0.0,False,False,0.0,0.0,0.003606166756580101,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-17,26.55,80.97,-0.3440190621498113,-1.3052234622702201,1.1393587234691336,False,False,0.0,False,False,0.0,0.0,0.003259717955678692,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-18,27.05,81.1,-0.3425180737861864,-0.7282157840597172,1.3292983307204391,False,False,0.0,False,False,0.0,0.0,0.010523918569282663,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-19,27.86,80.95,-0.342119254876648,0.16544631773534135,1.5215368575479749,False,False,0.0,False,False,0.0,0.0,0.016086207926468376,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-20,26.93,80.5,-0.341064707966885,-0.5257089913342412,0.7353198936055062,False,False,0.0,False,False,0.0,0.0,-0.01270839935505319,-0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-21,26.39,80.35,-0.33951775463833983,-0.8902515851906045,0.048245411498141245,False,False,0.0,False,False,0.0,0.0,-0.006792265418725048,-0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-22,25.92,76.57,-0.33889322522105164,-0.02905425517592164,1.0727956075717027,False,False,0.0,False,False,0.0,0.0,0.016603297329809044,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-23,25.92,76.57,-0.3384175255777922,0.007370066508453732,0.8830073822453645,False,False,0.0,False,False,0.0,0.0,0.0007027295688278374,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
1990-12-24,25.92,76.57,-0.337995060378037,0.039718226853711514,0.7538611718389823,False,False,0.0,False,False,0.0,0.0,0.0006244784630115148,0.0,1.0685573184512311,1.0685573184512311,1.1143368063648929,0.0379
