Date,Price,Open,High,Low,Vol.,Change %
2007-11-25,1080.0,1009.5,1114.0,964.25,882.48K,6.93%
2007-10-25,1010.0,991.5,1016.5,922.0,1.88M,1.89%
2007-09-25,991.25,875.25,1017.75,872.5,855.95K,14.20%
2007-08-25,868.0,834.5,880.5,789.0,205.89K,4.08%
2007-07-25,834.0,854.25,915.0,808.75,328.99K,-1.88%
2007-06-25,850.0,807.5,878.5,791.75,1.46M,5.43%
2007-05-25,806.25,728.5,816.0,722.0,873.41K,10.67%
2007-04-25,728.5,756.5,787.0,708.5,1.11M,-4.30%
2007-03-25,761.25,773.0,779.0,724.5,763.02K,-1.55%
2007-02-25,773.25,719.5,791.0,717.5,1.21M,7.47%
2007-01-25,719.5,681.5,732.0,645.5,866.44K,5.27%
2006-12-25,683.5,686.0,687.5,642.75,844.61K,-0.29%
2006-11-25,685.5,630.0,695.75,628.25,663.91K,8.77%
2006-10-25,630.25,547.25,643.0,540.5,1.49M,15.11%
2006-09-25,547.5,542.0,561.75,526.5,665.05K,0.97%
2006-08-25,542.25,578.0,587.0,535.5,200.97K,-6.43%
2006-07-25,579.5,602.5,612.5,571.0,284.92K,-2.56%
2006-06-25,594.75,580.25,611.0,566.5,1.09M,2.63%
2006-05-25,579.5,585.0,617.0,577.5,634.30K,-1.32%
2006-04-25,587.25,570.5,598.0,553.25,785.56K,2.76%
2006-03-25,571.5,580.0,594.0,570.0,609.00K,-1.51%
2006-02-25,580.25,593.0,604.5,568.0,851.04K,-2.36%
2006-01-25,594.25,608.0,622.0,561.0,579.08K,-1.29%
2005-12-25,602.0,558.0,619.5,553.5,881.11K,7.89%
2005-11-25,558.0,565.0,602.75,544.25,519.42K,-1.20%
2005-10-25,564.75,572.75,599.5,554.0,1.00M,-1.48%
2005-09-25,573.25,589.0,607.5,556.5,483.56K,-2.30%
2005-08-25,586.75,678.0,694.0,584.0,157.97K,-12.65%
2005-07-25,671.75,656.5,738.0,655.75,260.19K,3.07%
2005-06-25,651.75,676.75,757.5,647.0,976.49K,-4.19%
2005-05-25,680.25,615.0,687.0,602.0,589.60K,9.85%
2005-04-25,619.25,630.0,649.5,602.0,621.21K,-1.31%
2005-03-25,627.5,611.0,691.75,601.5,639.93K,1.95%
2005-02-25,615.5,515.25,618.5,498.5,724.30K,19.57%
2005-01-25,514.75,546.0,563.0,509.0,452.53K,-6.02%
2004-12-25,547.75,534.75,566.0,517.5,636.06K,2.43%
2004-11-25,534.75,525.0,562.0,501.0,507.17K,1.37%
2004-10-25,527.5,527.75,545.0,506.0,867.13K,0.09%
2004-09-25,527.0,625.0,648.5,521.5,417.18K,-15.98%
2004-08-25,627.25,591.0,712.0,565.0,85.40K,4.63%
2004-07-25,599.5,892.0,1035.0,599.0,250.91K,-32.87%
2004-06-25,893.0,828.0,940.0,0.0,656.34K,9.71%
2004-05-25,814.0,1036.0,1063.0,812.0,542.53K,-21.28%
2004-04-25,1034.0,1000.0,1064.0,926.0,625.50K,3.92%
2004-03-25,995.0,943.75,1063.75,903.0,613.15K,5.57%
2004-02-25,942.5,813.0,951.5,790.5,611.28K,15.01%
2004-01-25,819.5,788.5,855.0,782.5,528.47K,3.87%
2003-12-25,789.0,759.0,794.0,728.0,609.04K,4.33%
2003-11-25,756.25,795.0,803.5,730.75,465.34K,-4.78%
2003-10-25,794.25,677.25,803.5,669.0,1.14M,17.28%
