Date,Price,Open,High,Low,Vol.,Change %
2012-04-18,3.1182,3.128,3.1293,3.09,42.89K,-0.27%
2012-04-19,3.1251,3.123,3.1445,3.1118,39.56K,0.22%
2012-04-20,3.1376,3.1245,3.1582,3.1222,26.94K,0.40%
2012-04-23,3.1398,3.131,3.1446,3.105,25.75K,0.07%
2012-04-24,3.1295,3.1444,3.1453,3.1184,31.43K,-0.33%
2012-04-25,3.1611,3.1383,3.1633,3.1188,30.77K,1.01%
2012-04-26,3.1944,3.1623,3.2045,3.1531,23.60K,1.05%
2012-04-27,3.1807,3.1949,3.1966,3.1667,18.44K,-0.43%
2012-04-30,3.1834,3.1793,3.1878,3.164,10.04K,0.08%
2012-05-01,3.1771,3.1783,3.1942,3.1625,54.67K,-0.20%
2012-05-02,3.1425,3.1809,3.185,3.1321,73.12K,-1.09%
2012-05-03,3.0869,3.143,3.1482,3.0828,65.63K,-1.77%
2012-05-04,3.0088,3.0909,3.094,2.9796,81.20K,-2.53%
2012-05-07,2.9814,3.0088,3.0088,2.954,61.58K,-0.91%
2012-05-08,2.9901,2.984,2.9999,2.938,64.63K,0.29%
2012-05-09,2.9991,2.9957,3.0006,2.9578,61.48K,0.30%
2012-05-10,2.9834,2.9925,3.0065,2.9711,48.18K,-0.52%
2012-05-11,2.9636,2.982,2.9839,2.9523,42.25K,-0.66%
2012-05-14,2.9295,2.9636,2.9636,2.914,57.24K,-1.15%
2012-05-15,2.933,2.9145,2.9434,2.9129,57.81K,0.12%
2012-05-16,2.8976,2.928,2.9377,2.885,56.48K,-1.21%
2012-05-17,2.849,2.885,2.9051,2.8394,58.27K,-1.68%
2012-05-18,2.83,2.8441,2.8589,2.8235,46.66K,-0.67%
2012-05-21,2.8603,2.829,2.8725,2.8255,41.05K,1.07%
2012-05-22,2.8614,2.874,2.8793,2.8506,31.28K,0.04%
2012-05-23,2.8121,2.8615,2.8615,2.8033,40.06K,-1.72%
2012-05-24,2.8219,2.8295,2.8388,2.8016,26.99K,0.35%
2012-05-25,2.8288,2.8264,2.834,2.814,23.94K,0.24%
2012-05-28,2.8348,2.8293,2.8542,2.8287,-,0.21%
2012-05-29,2.8088,2.8277,2.853,2.8041,19.78K,-0.92%
2012-05-30,2.7398,2.8173,2.8179,2.7309,31.44K,-2.46%
2012-05-31,2.7062,2.7361,2.75,2.6959,11.95K,-1.23%
2012-06-01,2.6279,2.7068,2.7133,2.6085,77.64K,-2.89%
2012-06-04,2.6269,2.6298,2.6401,2.5641,59.04K,-0.04%
2012-06-05,2.6336,2.627,2.6443,2.6056,43.99K,0.26%
2012-06-06,2.6717,2.627,2.694,2.626,71.32K,1.45%
2012-06-07,2.6671,2.6751,2.7138,2.6489,73.86K,-0.17%
2012-06-08,2.6721,2.6519,2.6845,2.6161,79.96K,0.19%
2012-06-11,2.6357,2.7,2.7428,2.6087,60.49K,-1.36%
2012-06-12,2.6215,2.6141,2.6534,2.6082,63.19K,-0.54%
2012-06-13,2.6109,2.6253,2.6518,2.605,70.01K,-0.40%
