Date,minor,Equal weighting,Inverse Variance weighting,Mean-Variance weighting,Robust Mean-Variance weighting,Min-Variance weighting,Robust Min-Variance weighting,Hierarchical weighting (by LdP),Robust Hierarchical weighting (by LdP)
1996-08-30,DC_HG_pair,0.02500000037252903,0.00277339993044734,2.574574011759978e-07,2.574560085122357e-07,0.009204309433698654,0.013320956379175186,0.004131616093218327,0.006032231263816357
1996-08-30,DC_PA_pair,0.02500000037252903,0.033604416996240616,2.3447442742963176e-07,2.344736316217677e-07,0.013688045553863049,0.05131567642092705,0.023643212392926216,0.05143348500132561
1996-08-30,DC_SI_pair,0.02500000037252903,0.027699226513504982,2.434286443531164e-07,2.4342764959328633e-07,0.009826790541410446,0.031161602586507797,0.0314786471426487,0.041966915130615234
1996-08-30,DC_PL_pair,0.02500000037252903,0.09616851806640625,2.333718640556981e-07,2.3337108245868876e-07,0.012913554906845093,0.04929642379283905,0.06450752913951874,0.06854559481143951
1996-08-30,DC_SB_pair,0.02500000037252903,0.014262717217206955,3.2702993735256314e-07,3.2702516250537883e-07,0.01182774268090725,0.01587921753525734,0.00990148726850748,0.021779431030154228
1996-08-30,DC_KC_pair,0.02500000037252903,0.004454478155821562,6.71503983085131e-07,6.71472548674501e-07,0.014902209863066673,0.013860040344297886,0.004528839141130447,0.013496273197233677
1996-08-30,DC_CC_pair,0.02500000037252903,0.013250469230115414,2.7852345851897553e-07,2.7852121320393053e-07,0.012032797560095787,0.021764397621154785,0.014269392006099224,0.016172362491488457
1996-08-30,DC_CT_pair,0.02500000037252903,0.06309125572443008,2.239386844848923e-07,2.2393800236386596e-07,0.012208079919219017,0.04342595487833023,0.06729450821876526,0.07143682986497879
1996-08-30,HO_QS_pair,0.02500000037252903,0.004186056554317474,3.3880786531881313e-07,3.388024083506025e-07,0.008334293961524963,0.010021892376244068,0.002590594347566366,0.00566289946436882
1996-08-30,NG_SB_pair,0.02500000037252903,0.005045784637331963,6.445479243666341e-07,6.445188773795962e-07,0.012030914425849915,0.018535245209932327,0.004738153889775276,0.008596979081630707
1996-08-30,NG_CC_pair,0.02500000037252903,0.0015936024719849229,4.164925542227138e-07,4.1648183923825854e-07,0.008047560229897499,0.008852015249431133,0.0011983998119831085,0.0015828619943931699
1996-08-30,NG_CT_pair,0.02500000037252903,0.0015059984289109707,1.4046786418475676e-06,1.4045768921278068e-06,0.0065363612957298756,0.006238381378352642,0.0015907548367977142,0.0023694566916674376
1996-08-30,CL_PA_pair,0.02500000037252903,0.004636330530047417,9.185292810798273e-07,9.184754503621662e-07,0.008078787475824356,0.008311407640576363,0.0029404866509139538,0.0054899901151657104
1996-08-30,CL_PL_pair,0.02500000037252903,0.005397197790443897,3.218731592369295e-07,3.218687822936772e-07,0.009125947952270508,0.012328188866376877,0.005312823690474033,0.008566159754991531
1996-08-30,CL_CC_pair,0.02500000037252903,0.00933090690523386,4.1382224935659906e-07,4.1381179016752867e-07,0.009827974252402782,0.013617068529129028,0.005917914677411318,0.01471218653023243
1996-08-30,SI_KC_pair,0.02500000037252903,0.005290468689054251,6.219460715328751e-07,6.219188435352407e-07,0.009869551286101341,0.013521927408874035,0.005378785077482462,0.008763587102293968
1996-08-30,SI_CC_pair,0.02500000037252903,0.009146646596491337,2.8048458489138284e-07,2.80482282732919e-07,0.011321218684315681,0.017615532502532005,0.006878340151160955,0.008265351876616478
1996-08-30,SI_CT_pair,0.02500000037252903,0.04099617525935173,2.712269520088739e-07,2.712250477543421e-07,0.018888194113969803,0.06237942725419998,0.043727412819862366,0.06327564269304276
1996-08-30,SB_CT_pair,0.02500000037252903,0.022062698379158974,2.6129444563594006e-07,2.612929108636308e-07,0.012593374587595463,0.027504513040184975,0.01552275288850069,0.03229982778429985
1996-08-30,VIX_US500_pair,0.02500000037252903,0.004536523018032312,0.9999439120292664,0.9999439716339111,0.011425664648413658,0.017115246504545212,0.0072019463405013084,0.01001140009611845
1996-09-30,ZR_ZS_pair,0.02500000037252903,0.00848005898296833,5.7842029832499975e-08,5.784210799220091e-08,0.0027617067098617554,0.015171431936323643,0.00745403440669179,0.0145780174061656
1996-09-30,LE_HE_pair,0.02500000037252903,0.018741944804787636,6.361223547912687e-09,6.361234206053723e-09,0.010619759559631348,0.019600598141551018,0.01772003062069416,0.03769499063491821
1996-09-30,LE_FC_pair,0.02500000037252903,0.25991949439048767,5.737310182496458e-09,5.737320840637494e-09,0.5976535677909851,0.1916668564081192,0.38066792488098145,0.137894406914711
1996-09-30,LE_DC_pair,0.02500000037252903,0.029152942821383476,8.643691984389079e-09,8.643707971600634e-09,0.006480169948190451,0.015479868277907372,0.014051019214093685,0.03174465149641037
1996-09-30,LE_HO_pair,0.02500000037252903,0.010625161230564117,3.9883406799390286e-08,3.9883467195522826e-08,0.009468321688473225,0.012007552199065685,0.007225728128105402,0.009616383351385593
1996-09-30,LE_CL_pair,0.02500000037252903,0.0031377500854432583,1.6960844106961304e-07,1.6960865423243376e-07,0.006817344110459089,0.006639567669481039,0.002599346451461315,0.005393169820308685
1996-09-30,LE_QS_pair,0.02500000037252903,0.006968742702156305,4.5738655529703465e-08,4.573872303126336e-08,0.008261256851255894,0.008540576323866844,0.0019256615778431296,0.01206053514033556
1996-09-30,LE_HG_pair,0.02500000037252903,0.014102233573794365,5.694039462156297e-09,5.694052784832593e-09,0.01007771771401167,0.01827063225209713,0.00974801741540432,0.012232066132128239
1996-09-30,LE_PA_pair,0.02500000037252903,0.015680022537708282,1.1264390309406735e-08,1.1264411625688808e-08,0.010907863266766071,0.01849585399031639,0.010663328692317009,0.024359337985515594
1996-09-30,LE_SI_pair,0.02500000037252903,0.012321406044065952,2.0836358416431722e-08,2.083639216721167e-08,0.009451600722968578,0.010842663235962391,0.005938622634857893,0.013350075110793114
1996-09-30,LE_PL_pair,0.02500000037252903,0.02693888731300831,5.869732255803228e-09,5.869745578479524e-09,0.011555151082575321,0.016138240694999695,0.010653497651219368,0.024399831891059875
1996-09-30,LE_SB_pair,0.02500000037252903,0.025691887363791466,2.7809534230982536e-08,2.7809573310833002e-08,0.014797656796872616,0.04529370740056038,0.0383903793990612,0.04723300039768219
1996-09-30,LE_KC_pair,0.02500000037252903,0.00739925354719162,4.421801591547592e-08,4.421808696974949e-08,0.008231238462030888,0.011620094068348408,0.0072086588479578495,0.010338293388485909
1996-09-30,LE_CC_pair,0.02500000037252903,0.027828166261315346,1.5887634319255994e-08,1.5887660964608585e-08,0.012070024386048317,0.028389357030391693,0.023136496543884277,0.03130532056093216
1996-09-30,LE_CT_pair,0.02500000037252903,0.013397504575550556,9.642954879041099e-09,9.642970866252654e-09,0.009867376647889614,0.019618693739175797,0.012752918526530266,0.010440021753311157
1996-09-30,DC_HO_pair,0.02500000037252903,0.002493717474862933,2.946963604699704e-06,2.9469681521732127e-06,0.009517485275864601,0.009707141667604446,0.00123647041618824,0.003290222492069006
1996-09-30,DC_NG_pair,0.02500000037252903,0.007654047571122646,4.6033441947201936e-08,4.6033509448761833e-08,0.0061797574162483215,0.015354601666331291,0.006727964151650667,0.01086385827511549
1996-09-30,DC_CL_pair,0.02500000037252903,0.002146150218322873,5.39468146598665e-07,5.394687150328537e-07,0.005113373976200819,0.005568159278482199,0.0013166049029678106,0.0020129368640482426
1996-09-30,DC_QS_pair,0.02500000037252903,0.006381436251103878,6.613769443220008e-08,6.613778680275573e-08,0.009793284349143505,0.009806533344089985,0.001763372216373682,0.007987933233380318
1996-09-30,DC_GC_pair,0.02500000037252903,0.13883869349956512,8.571794829492774e-09,8.571810816704328e-09,0.025693226605653763,0.07525128126144409,0.08497805148363113,0.10172716528177261
1996-09-30,DC_HG_pair,0.02500000037252903,0.0028354984242469072,1.1996920790124932e-08,1.1996942106407005e-08,0.009181183762848377,0.014042491093277931,0.0038043586537241936,0.0076677268370985985
1996-09-30,DC_PA_pair,0.02500000037252903,0.032699160277843475,1.1481205319796572e-08,1.1481225747900226e-08,0.012865184806287289,0.049882158637046814,0.03185687214136124,0.037363193929195404
1996-09-30,DC_SI_pair,0.02500000037252903,0.02763148956000805,1.1908204200494765e-08,1.1908224628598418e-08,0.008903063833713531,0.030659658834338188,0.028940387070178986,0.033221106976270676
1996-09-30,DC_PL_pair,0.02500000037252903,0.09357787668704987,1.1143215239428628e-08,1.1143234779353861e-08,0.012393420562148094,0.047728341072797775,0.057275570929050446,0.07597872614860535
1996-09-30,DC_SB_pair,0.02500000037252903,0.013878499157726765,4.5839922080403994e-08,4.5839982476536534e-08,0.01126263476908207,0.01505706924945116,0.00808570347726345,0.014541053213179111
1996-09-30,DC_KC_pair,0.02500000037252903,0.004208430182188749,5.87559156883799e-07,5.875597253179876e-07,0.014797469601035118,0.013828220777213573,0.003955623134970665,0.008720848709344864
1996-09-30,DC_CC_pair,0.02500000037252903,0.011676814407110214,4.492765981467528e-08,4.492771665809414e-08,0.011830903589725494,0.021550392732024193,0.010582040064036846,0.02813432551920414
1996-09-30,DC_CT_pair,0.02500000037252903,0.061391666531562805,8.387458727554531e-09,8.387473826587666e-09,0.011615760624408722,0.04202309623360634,0.08847291022539139,0.08047895133495331
1996-09-30,HO_QS_pair,0.02500000037252903,0.003725592512637377,2.18115800976193e-08,2.1811617401112926e-08,0.007409417536109686,0.00840850081294775,0.001847276114858687,0.004827396012842655
1996-09-30,NG_SB_pair,0.02500000037252903,0.004450175911188126,6.874856808281038e-07,6.87486419792549e-07,0.011340409517288208,0.01740727387368679,0.00259270123206079,0.010681859217584133
1996-09-30,NG_CC_pair,0.02500000037252903,0.0013839873718097806,4.602031467015877e-08,4.602037506629131e-08,0.0078021204099059105,0.008974121883511543,0.0008965653250925243,0.002385927364230156
1996-09-30,NG_CT_pair,0.02500000037252903,0.002279090229421854,4.0500658826658764e-08,4.0500712117363946e-08,0.0076541234739124775,0.007474632002413273,0.003405555384233594,0.004256763495504856
1996-09-30,CL_PA_pair,0.02500000037252903,0.004759540315717459,2.703984876006871e-07,2.703988002394908e-07,0.008074680343270302,0.008763926103711128,0.0034279802348464727,0.004328169394284487
1996-09-30,CL_PL_pair,0.02500000037252903,0.005392483901232481,6.659085016735844e-08,6.659094253791409e-08,0.00873368140310049,0.011773866601288319,0.0038838472682982683,0.004651657305657864
1996-09-30,CL_CC_pair,0.02500000037252903,0.008920141495764256,2.0896081309729198e-07,2.0896104047096742e-07,0.009553642012178898,0.01342234667390585,0.005472264718264341,0.007643131539225578
1996-09-30,SI_KC_pair,0.02500000037252903,0.007121293805539608,5.424856652780363e-08,5.424863758207721e-08,0.009465116076171398,0.015091543085873127,0.007458627689629793,0.011603162623941898
1996-09-30,SI_CC_pair,0.02500000037252903,0.00986401829868555,1.400975957466244e-08,1.4009780890944512e-08,0.010462460108101368,0.017093636095523834,0.006390042137354612,0.01413215696811676
1996-09-30,SI_CT_pair,0.02500000037252903,0.039891794323921204,2.4046947544320574e-08,2.4046983071457362e-08,0.018420808017253876,0.06087437644600868,0.0584239661693573,0.06381282210350037
1996-09-30,SB_CT_pair,0.02500000037252903,0.021468359977006912,2.0450920956704977e-08,2.0450952931128086e-08,0.01241297833621502,0.02590937726199627,0.02043546549975872,0.029496127739548683
1996-09-30,VIX_US500_pair,0.02500000037252903,0.004944604355841875,0.9999937415122986,0.9999937415122986,0.010503080673515797,0.01657155342400074,0.006634124554693699,0.007552682422101498
1996-10-31,ZR_ZS_pair,0.02500000037252903,0.0054627759382128716,1.362841430818662e-07,1.362844130881058e-07,0.009955395944416523,0.014517613686621189,0.009076331742107868,0.013848382979631424
1996-10-31,LE_HE_pair,0.02500000037252903,0.00936288945376873,7.243351252128605e-09,7.243379673838035e-09,0.010983060114085674,0.013450718484818935,0.005168849136680365,0.014686215668916702
1996-10-31,LE_FC_pair,0.02500000037252903,0.20548215508460999,8.189891431698015e-09,8.189922517942705e-09,0.3041895031929016,0.1570056825876236,0.3414059579372406,0.09860809892416
1996-10-31,LE_DC_pair,0.02500000037252903,0.02348247915506363,2.1887503365292105e-08,2.1887563761424644e-08,0.011437412351369858,0.0158962681889534,0.012103569693863392,0.025463873520493507
1996-10-31,LE_HO_pair,0.02500000037252903,0.005189822055399418,1.0879295331278627e-07,1.0879319489731643e-07,0.008105329237878323,0.00867827795445919,0.002145064529031515,0.0041149999015033245
1996-10-31,LE_CL_pair,0.02500000037252903,0.00200933706946671,2.471406332915649e-07,2.4714114488233463e-07,0.0059777433052659035,0.00580766424536705,0.0011597082484513521,0.001537215430289507
1996-10-31,LE_QS_pair,0.02500000037252903,0.0037737442180514336,1.3114981811668258e-07,1.3115010233377689e-07,0.006569102872163057,0.006587309762835503,0.00155976926907897,0.009699362330138683
1996-10-31,LE_HG_pair,0.02500000037252903,0.008551405742764473,4.611334603055184e-08,4.611346327010324e-08,0.012838510796427727,0.014580088667571545,0.005025554448366165,0.011391807347536087
1996-10-31,LE_PA_pair,0.02500000037252903,0.012766016647219658,3.24308757626568e-08,3.243095747507141e-08,0.01224727276712656,0.017761806026101112,0.009283497929573059,0.023176105692982674
1996-10-31,LE_SI_pair,0.02500000037252903,0.009319931268692017,2.887568939513585e-08,2.8875767554836784e-08,0.010047570802271366,0.010971245355904102,0.005477207712829113,0.013163399882614613
1996-10-31,LE_PL_pair,0.02500000037252903,0.007346527185291052,2.7123105539317294e-08,2.7123185475375067e-08,0.009075905196368694,0.009409436956048012,0.002417500363662839,0.005629178136587143
1996-10-31,LE_SB_pair,0.02500000037252903,0.014478635974228382,6.572647492930628e-08,6.572662414328079e-08,0.017419321462512016,0.02558078244328499,0.009872324764728546,0.0327821783721447
1996-10-31,LE_KC_pair,0.02500000037252903,0.005049605388194323,4.038859913180204e-08,4.0388702160498724e-08,0.009677963331341743,0.01110989972949028,0.0026027171406894922,0.00878957286477089
1996-10-31,LE_CC_pair,0.02500000037252903,0.009631405584514141,4.346077631112166e-08,4.3460886445245706e-08,0.00988188199698925,0.011228017508983612,0.0031693787313997746,0.009187117218971252
1996-10-31,LE_CT_pair,0.02500000037252903,0.01264546811580658,3.5674915466188395e-08,3.5675000731316686e-08,0.012931753881275654,0.017253678292036057,0.007285549771040678,0.019603462889790535
1996-10-31,DC_HO_pair,0.02500000037252903,0.0021375189535319805,1.2490086191974115e-06,1.2490111203078413e-06,0.008310341276228428,0.008780268020927906,0.0007440561312250793,0.005907837767153978
1996-10-31,DC_NG_pair,0.02500000037252903,0.009425967000424862,2.36493900018786e-08,2.3649459279795337e-08,0.010022626258432865,0.015795454382896423,0.011352339759469032,0.023184742778539658
1996-10-31,DC_CL_pair,0.02500000037252903,0.00192108319606632,1.7352451777696842e-06,1.7352485883748159e-06,0.005346539430320263,0.0052695507183671,0.000801601039711386,0.0014719072496518493
1996-10-31,DC_QS_pair,0.02500000037252903,0.004322468303143978,8.040695576028156e-08,8.040714050139286e-08,0.009326542727649212,0.009945569559931755,0.002221067436039448,0.005665808450430632
1996-10-31,DC_GC_pair,0.02500000037252903,0.23850056529045105,1.1974806035652819e-08,1.1974846003681705e-08,0.09126073122024536,0.09561751782894135,0.16317877173423767,0.11449050903320312
1996-10-31,DC_HG_pair,0.02500000037252903,0.0021612360142171383,2.8205320745655627e-08,2.8205393576286042e-08,0.009746918454766273,0.011499331332743168,0.0036230161786079407,0.004614060744643211
1996-10-31,DC_PA_pair,0.02500000037252903,0.06178036704659462,1.280488692856352e-08,1.2804928672949245e-08,0.1189584881067276,0.10779326409101486,0.10086140036582947,0.08222963660955429
1996-10-31,DC_SI_pair,0.02500000037252903,0.04382291063666344,1.7486813774780785e-08,1.7486865289129128e-08,0.028567276895046234,0.04858563467860222,0.03999301791191101,0.06723102927207947
1996-10-31,DC_PL_pair,0.02500000037252903,0.12502871453762054,8.494599690322957e-09,8.494630776567647e-09,0.042222969233989716,0.06343690305948257,0.08525140583515167,0.10614488273859024
1996-10-31,DC_SB_pair,0.02500000037252903,0.011673375964164734,7.71083108475068e-08,7.710847427233603e-08,0.013523383066058159,0.016906576231122017,0.010847448371350765,0.017641229555010796
1996-10-31,DC_KC_pair,0.02500000037252903,0.0048503573052585125,5.740628807870962e-07,5.740640176554734e-07,0.01624913513660431,0.01717112399637699,0.00813095923513174,0.012248766608536243
1996-10-31,DC_CC_pair,0.02500000037252903,0.009231232106685638,5.7875766401593864e-08,5.7875887193858944e-08,0.014296364970505238,0.019115816801786423,0.009722753427922726,0.01609373837709427
1996-10-31,DC_CT_pair,0.02500000037252903,0.048533845692873,1.199227650516832e-08,1.1992315585018787e-08,0.018237987533211708,0.03241133317351341,0.04429224133491516,0.06425083428621292
1996-10-31,HO_QS_pair,0.02500000037252903,0.003342367010191083,1.3763846951064806e-08,1.376389402452105e-08,0.007785130757838488,0.008593738079071045,0.001163455774076283,0.009651136584579945
1996-10-31,NG_SB_pair,0.02500000037252903,0.0035181345883756876,8.586230251239613e-07,8.586246735831082e-07,0.013367462903261185,0.01616434007883072,0.004237131215631962,0.006053179036825895
1996-10-31,NG_CC_pair,0.02500000037252903,0.001003280864097178,1.4485296162547456e-07,1.4485324584256887e-07,0.007591665256768465,0.008163291029632092,0.0007719782297499478,0.001471779658459127
1996-10-31,NG_CT_pair,0.02500000037252903,0.0018581458134576678,7.930974277314817e-08,7.930992040883211e-08,0.008572917431592941,0.009350166656076908,0.001351251034066081,0.0025379585567861795
1996-10-31,CL_PA_pair,0.02500000037252903,0.00446080369874835,4.105363871076406e-07,4.1053718291550467e-07,0.009553465992212296,0.010488364845514297,0.0021076002158224583,0.0113925039768219
1996-10-31,CL_PL_pair,0.02500000037252903,0.005478831008076668,2.043936717655015e-07,2.0439408388028824e-07,0.010032917372882366,0.011542266234755516,0.002588588511571288,0.007574369199573994
1996-10-31,CL_CC_pair,0.02500000037252903,0.007224362343549728,3.8448180816885724e-07,3.8448254713330243e-07,0.011447812430560589,0.013506162911653519,0.003014474641531706,0.009715204127132893
1996-10-31,SI_KC_pair,0.02500000037252903,0.015168891288340092,5.8005493741575265e-08,5.800562519198138e-08,0.016042739152908325,0.02358628436923027,0.026734784245491028,0.03550267219543457
1996-10-31,SI_CC_pair,0.02500000037252903,0.007798106409609318,1.9537854001328014e-08,1.9537905515676357e-08,0.012946545146405697,0.015835721045732498,0.006000282242894173,0.010236146859824657
1996-10-31,SI_CT_pair,0.02500000037252903,0.03153688833117485,3.230466205650373e-08,3.2304740216204664e-08,0.03556084632873535,0.05171598121523857,0.03070080280303955,0.049783382564783096
1996-10-31,SB_CT_pair,0.02500000037252903,0.016972042620182037,2.7792415480121235e-08,2.779248653439481e-08,0.015787137672305107,0.022149767726659775,0.016522090882062912,0.032615043222904205
1996-10-31,VIX_US500_pair,0.02500000037252903,0.003696299623697996,0.9999929070472717,0.9999929070472717,0.013904329389333725,0.01673707738518715,0.00603450508788228,0.010610672645270824
1996-11-29,ZR_ZS_pair,0.02500000037252903,0.00653386116027832,2.0132449662924046e-07,2.0132475242462533e-07,0.005643665324896574,0.014848963357508183,0.006899246945977211,0.011738338507711887
1996-11-29,LE_HE_pair,0.02500000037252903,0.011435434222221375,8.232761139481681e-09,8.232782455763754e-09,0.01024620234966278,0.013897176831960678,0.006388541776686907,0.014958705753087997
1996-11-29,LE_FC_pair,0.02500000037252903,0.24577100574970245,1.0368962577445018e-08,1.036898744644077e-08,0.5209227204322815,0.1976286619901657,0.29355934262275696,0.1459386646747589
1996-11-29,LE_DC_pair,0.02500000037252903,0.03184165433049202,2.7244389855241025e-08,2.724443604051885e-08,0.007836993783712387,0.016914116218686104,0.015898725017905235,0.030825477093458176
1996-11-29,LE_HO_pair,0.02500000037252903,0.00680127739906311,9.867232364513256e-08,9.867245864825236e-08,0.007881119847297668,0.008933709934353828,0.0030366196297109127,0.008962366729974747
1996-11-29,LE_CL_pair,0.02500000037252903,0.0029677858110517263,1.1088587115182236e-07,1.1088602036579687e-07,0.0060572694055736065,0.005820284131914377,0.0016579889925196767,0.0033280642237514257
1996-11-29,LE_QS_pair,0.02500000037252903,0.005711080972105265,5.267690283972115e-08,5.2676980999422085e-08,0.007006155792623758,0.007069183513522148,0.0018561948090791702,0.004802517127245665
1996-11-29,LE_HG_pair,0.02500000037252903,0.010815095156431198,1.055942746575056e-07,1.055944238714801e-07,0.01081605814397335,0.01419937051832676,0.00844400655478239,0.00834216270595789
1996-11-29,LE_PA_pair,0.02500000037252903,0.028721166774630547,5.166064909190027e-08,5.166072369888752e-08,0.013099279254674911,0.020301545038819313,0.014340647496283054,0.024561071768403053
1996-11-29,LE_SI_pair,0.02500000037252903,0.011731050908565521,6.32965253544171e-08,6.329661772497275e-08,0.01016512606292963,0.012240390293300152,0.00825621746480465,0.008959847502410412
1996-11-29,LE_PL_pair,0.02500000037252903,0.009021641686558723,4.336931525017462e-08,4.336938275173452e-08,0.008727909065783024,0.009184494614601135,0.003826376749202609,0.0073091741651296616
1996-11-29,LE_SB_pair,0.02500000037252903,0.02126876637339592,6.750785530584835e-08,6.750795478183136e-08,0.014557600021362305,0.028339551761746407,0.035419803112745285,0.04059651494026184
1996-11-29,LE_KC_pair,0.02500000037252903,0.0066175153478980064,4.5362885003896736e-08,4.536295250545663e-08,0.008428777568042278,0.010896640829741955,0.006981894373893738,0.013278924860060215
1996-11-29,LE_CC_pair,0.02500000037252903,0.01134522631764412,4.6969734768254057e-08,4.696980582252763e-08,0.010130655020475388,0.011926188133656979,0.004811886232346296,0.011575419455766678
1996-11-29,LE_CT_pair,0.02500000037252903,0.014778233133256435,4.052853697089631e-08,4.052859736702885e-08,0.01140605565160513,0.01815376989543438,0.011538270860910416,0.016840307042002678
1996-11-29,DC_HO_pair,0.02500000037252903,0.006848409306257963,3.508307884203532e-07,3.5083121474599466e-07,0.01179211400449276,0.01268166583031416,0.008641008287668228,0.009616231545805931
1996-11-29,DC_NG_pair,0.02500000037252903,0.004409001674503088,3.610643872775654e-08,3.61064955711754e-08,0.008116476237773895,0.011922177858650684,0.0046517737209796906,0.008116697892546654
1996-11-29,DC_CL_pair,0.02500000037252903,0.003648964688181877,2.319798340977286e-06,2.3198017515824176e-06,0.00554353604093194,0.005963998846709728,0.0024785595014691353,0.005316075403243303
1996-11-29,DC_QS_pair,0.02500000037252903,0.0051699741743505,1.1602593019688356e-07,1.1602608651628543e-07,0.009708789177238941,0.009420032612979412,0.0016803261823952198,0.0071439179591834545
1996-11-29,DC_GC_pair,0.02500000037252903,0.17074163258075714,3.341805410173038e-08,3.341810739243556e-08,0.06154477596282959,0.0983714833855629,0.12655092775821686,0.11110623925924301
1996-11-29,DC_HG_pair,0.02500000037252903,0.0022031953558325768,1.4469354603363627e-08,1.4469385689608316e-08,0.008498397655785084,0.01004146970808506,0.003686856245622039,0.002950328169390559
1996-11-29,DC_PA_pair,0.02500000037252903,0.04880622401833534,1.571281060819274e-08,1.571284258261585e-08,0.019708435982465744,0.0719558373093605,0.04792065545916557,0.06236261874437332
1996-11-29,DC_SI_pair,0.02500000037252903,0.030882246792316437,4.083954152633851e-08,4.0839605475184726e-08,0.008891276083886623,0.023351412266492844,0.02288941852748394,0.050143320113420486
1996-11-29,DC_PL_pair,0.02500000037252903,0.08166538923978806,2.6469182401456237e-08,2.6469226810377222e-08,0.012444962747395039,0.04375728219747543,0.1034000962972641,0.08853210508823395
1996-11-29,DC_SB_pair,0.02500000037252903,0.0228442270308733,3.906497525463237e-08,3.906503565076491e-08,0.013816566206514835,0.026777146384119987,0.015617325901985168,0.02400888130068779
1996-11-29,DC_KC_pair,0.02500000037252903,0.005565565079450607,1.762809006322641e-06,1.762811393746233e-06,0.01942913420498371,0.019015058875083923,0.008215623907744884,0.012338859029114246
1996-11-29,DC_CC_pair,0.02500000037252903,0.009480583481490612,1.1142346778569845e-07,1.114236098942456e-07,0.011751656420528889,0.016867803409695625,0.008037284016609192,0.013854008167982101
1996-11-29,DC_CT_pair,0.02500000037252903,0.042034443467855453,2.2016816814129925e-08,2.201685589398039e-08,0.012535280548036098,0.027638988569378853,0.05487516522407532,0.05803869664669037
1996-11-29,HO_QS_pair,0.02500000037252903,0.006675948854535818,1.4520657565242345e-08,1.4520687763308615e-08,0.009163233451545238,0.011941361241042614,0.00797403696924448,0.009067460894584656
1996-11-29,NG_SB_pair,0.02500000037252903,0.011758814565837383,1.5565748867629736e-07,1.5565768762826337e-07,0.014587718062102795,0.025658389553427696,0.019677355885505676,0.02300485223531723
1996-11-29,NG_CC_pair,0.02500000037252903,0.0011101270793005824,7.518898570424426e-08,7.518908518022727e-08,0.007098804693669081,0.007886779494583607,0.0006997536984272301,0.0013364277547225356
1996-11-29,NG_CT_pair,0.02500000037252903,0.0028121615760028362,8.759838721061897e-08,8.759850800288405e-08,0.008631590753793716,0.009808706119656563,0.004080090671777725,0.006477782037109137
1996-11-29,CL_PA_pair,0.02500000037252903,0.007270265836268663,3.086903177518252e-07,3.0869071565575723e-07,0.009082373231649399,0.01022667158395052,0.004800585098564625,0.010293634608387947
1996-11-29,CL_PL_pair,0.02500000037252903,0.010717113502323627,1.3180455482597608e-07,1.3180472535623267e-07,0.010951840318739414,0.015342071652412415,0.013522361405193806,0.009556105360388756
1996-11-29,CL_CC_pair,0.02500000037252903,0.011725159361958504,6.922738293724251e-07,6.92274682023708e-07,0.010849311016499996,0.015151171945035458,0.00796431489288807,0.010341983288526535
1996-11-29,SI_KC_pair,0.02500000037252903,0.01666765660047531,1.2668920135183726e-07,1.2668937188209384e-07,0.014082943089306355,0.027209065854549408,0.021759307011961937,0.028264615684747696
1996-11-29,SI_CC_pair,0.02500000037252903,0.009327080100774765,2.67329500758251e-08,2.6732994484746087e-08,0.011291963048279285,0.016703156754374504,0.005879199132323265,0.010213393718004227
1996-11-29,SI_CT_pair,0.02500000037252903,0.03771970421075821,4.5815692573114575e-08,4.581576007467447e-08,0.021992990747094154,0.052364882081747055,0.06281626224517822,0.05396492779254913
1996-11-29,SB_CT_pair,0.02500000037252903,0.020299749448895454,3.8626321696710875e-08,3.8626382092843414e-08,0.01315494067966938,0.02105472981929779,0.013877807185053825,0.022354690358042717
1996-11-29,VIX_US500_pair,0.02500000037252903,0.004255565814673901,0.9999924302101135,0.9999924302101135,0.012405303306877613,0.018534613773226738,0.00538815651088953,0.009578594006597996
1996-12-31,ZR_ZS_pair,0.02500000037252903,0.007784698624163866,1.3103995115670841e-06,1.3100077467242954e-06,0.004145263694226742,0.016237866133451462,0.009413194842636585,0.014155474491417408
1996-12-31,LE_HE_pair,0.02500000037252903,0.013167095370590687,4.68471057502029e-07,4.684233090301859e-07,0.006158278789371252,0.017746325582265854,0.013419950380921364,0.02408311702311039
1996-12-31,LE_FC_pair,0.02500000037252903,0.42969846725463867,3.3629561357884086e-07,3.3628296591814433e-07,0.6040118336677551,0.22929592430591583,0.5195879340171814,0.1587446630001068
1996-12-31,LE_DC_pair,0.02500000037252903,0.03327847272157669,6.992153771534504e-07,6.990861152189609e-07,0.01331421360373497,0.024887248873710632,0.02720152586698532,0.05387614294886589
1996-12-31,LE_HO_pair,0.02500000037252903,0.007914767600595951,6.776195959901088e-07,6.774987468816107e-07,0.010944640263915062,0.012589868158102036,0.004295802675187588,0.0076565430499613285
1996-12-31,LE_CL_pair,0.02500000037252903,0.004690885078161955,4.931750936520984e-07,4.931196713187092e-07,0.00985695794224739,0.008918071165680885,0.0034198861103504896,0.005080752074718475
1996-12-31,LE_QS_pair,0.02500000037252903,0.010771959088742733,6.208246077221702e-07,6.207249612089072e-07,0.010722917504608631,0.012332531623542309,0.009078413248062134,0.010733342729508877
1996-12-31,LE_HG_pair,0.02500000037252903,0.016692006960511208,9.531996170153434e-07,9.529668432151084e-07,0.012171237729489803,0.021228423342108727,0.011102420277893543,0.03367342799901962
1996-12-31,LE_PA_pair,0.02500000037252903,0.028874779120087624,6.291468821473245e-07,6.290441092460242e-07,0.013691375963389874,0.04418998956680298,0.02486831322312355,0.04711819812655449
