Date,value
1995-08-31,328.34278963560337
1995-09-30,293.83373848428283
1995-10-31,311.8888967456567
1995-11-30,288.862326396597
1995-12-31,275.55624670276006
1996-01-31,313.2204013879897
1996-02-29,297.7636895123033
1996-03-31,313.76358937887716
1996-04-30,326.07500703480946
1996-05-31,327.6134985681363
1996-06-30,342.4695234147994
1996-07-31,312.3235414845106
1996-08-31,340.4417645699507
1996-09-30,317.42437139826245
1996-10-31,333.5291666922261
1996-11-30,334.92969789896625
1996-12-31,340.615624934911
1997-01-31,348.56115998304784
1997-02-28,377.4362384032652
1997-03-31,414.8666858060228
1997-04-30,430.86275556204583
1997-05-31,472.1777249506049
1997-06-30,459.5827051838688
1997-07-31,438.9679317068499
1997-08-31,482.38485262333074
1997-09-30,446.5145986872818
1997-10-31,445.25573162532265
