Date,Open,High,Low,Last,Change,Price,Volume,Previous Day Open Interest
12/7/01,421,421,417.25,417.25,,417.25,4,11
12/10/01,428.5,428.5,428.5,428.5,,428.5,4,8
12/11/01,398.3,398.3,398.3,398.3,,398.3,6,11
12/12/01,372.9,372.9,372.9,372.9,,372.9,15,20
12/13/01,399,399,386.25,386.25,,386.25,1,20
12/14/01,399.75,399.75,399.75,399.75,,399.75,1,20
12/17/01,407.5,407.5,407.5,407.5,,407.5,0,20
12/18/01,403.5,403.5,403.5,403.5,,403.5,0,2
12/19/01,405,405,398,398,,398,1,1
12/20/01,395.5,395.5,395.5,395.5,,395.5,0,1
12/21/01,410.3,410.3,410.3,410.3,,410.3,0,1
12/26/01,423.5,423.5,423.5,423.5,,423.5,0,1
12/27/01,437,439,430,436,,436,67,1249
12/28/01,445,449.5,442,449.5,,449.5,127,1239
12/31/01,444.5,448,444.5,448,,448,31,1263
1/2/02,447,447,434,439,,439,65,1233
1/3/02,433,439,432,435.2,,435.2,33,1227
1/4/02,425,427,424.2,425.5,,425.5,12,1247
1/7/02,426,428,420,424,,424,41,1243
1/8/02,435,435,429,431,,431,53,1224
1/9/02,433,439.5,433,435,,435,17,1221
1/10/02,439,439,424,436.5,,436.5,57,1214
1/11/02,437,439,432.5,433.35,,433.35,20,1225
1/14/02,434,435.5,429,429.9,,429.9,57,1222
1/15/02,420,420,405,414,,414,44,1224
1/16/02,413,427,413,425,,425,84,1192
1/17/02,425,425,420,420.5,,420.5,35,1199
1/18/02,416,416,413.25,414.85,,414.85,28,1187
1/22/02,410,410,395,398,,398,61,1176
1/23/02,396,396,383,383.5,,383.5,156,1146
1/24/02,380,385,380,382,,382,66,1154
1/25/02,380,389,376.5,388.15,,388.15,168,1151
1/28/02,382,390,377,377,,377,34,1137
1/29/02,374,374,355.5,371,,371,152,1116
1/30/02,369,373.5,369,372.35,,372.35,26,1096
1/31/02,369,378,369,369,,369,36,1111
2/1/02,363,380,363,370,,370,74,1102
2/4/02,369,375,369,374,,374,19,1101
2/5/02,362,373,362,373,,373,34,1097
2/6/02,371,375,370,370.85,,370.85,176,995
2/7/02,375,376,372,376,,376,52,979
2/8/02,382.5,383,370,374,,374,77,966
2/11/02,370,372,368,371,,371,80,893
2/12/02,364,375,364,373,,373,129,892
2/13/02,375,395,375,393,,393,386,782
2/14/02,396,396,380,386.7,,386.7,73,763
2/15/02,386,386,378,378.65,,378.65,95,779
2/19/02,376,378,375,375,,375,15,783
2/20/02,372,372,366,370,,370,65,740
2/21/02,373,378,366,373.75,,373.75,124,679
2/22/02,380,380,367,369.8,,369.8,90,644
2/25/02,380,380,374.25,374.25,,374.25,252,442
2/26/02,375,380,375,379.65,,379.65,122,356
2/27/02,384,385,380,382,,382,80,303
2/28/02,368,372.05,365,372.05,,372.05,62,264
3/1/02,375,375,374,375,,375,43,201
3/4/02,377,379.5,377,379.5,,379.5,5,149
3/5/02,367,372,363,365,,365,106,44
3/6/02,365,368,365,365.5,,365.5,21,37
3/7/02,364,367.15,364,367.15,,367.15,1,23
3/8/02,377.5,377.5,377.5,377.5,,377.5,0,22
3/11/02,381.15,381.15,381.15,381.15,,381.15,4,20
3/12/02,377.5,377.5,377.5,377.5,,377.5,0,20
3/13/02,369.3,369.3,369.3,369.3,,369.3,3,20
3/14/02,373,373,373,373,,373,0,16
3/15/02,375,375,375,375,,375,0,16
3/18/02,380,380,380,380,,380,0,16
3/19/02,381,381,381,381,,381,0,16
3/20/02,384,384,384,384,,384,0,0
3/21/02,383.5,383.5,383.5,383.5,,383.5,0,0
3/22/02,387.05,387.05,387.05,387.05,,387.05,0,0
3/25/02,403,403,403,403,,403,0,0
3/26/02,397,403,392,392.4,,392.4,201,1053
3/27/02,394.5,395,386,388.5,,388.5,211,1074
3/28/02,386,389.8,385.5,388.9,,388.9,76,1086
4/1/02,394,394,388,390.65,,390.65,43,1058
4/2/02,388.5,391,388.5,390,,390,33,1068
4/3/02,379,380,370,370.25,,370.25,147,1011
4/4/02,369,369,360.2,361,,361,194,1027
4/5/02,363,364,361.5,362,,362,73,1048
4/8/02,361.5,364,360,363,,363,88,1041
4/9/02,363,365.5,363,364,,364,41,1072
4/10/02,365.8,368,365.5,365.5,,365.5,28,1087
4/11/02,370,375,368,374,,374,53,1108
4/12/02,373,374,366,370,,370,91,1146
4/15/02,368.1,373,368.1,369,,369,40,1153
4/16/02,368,372,368,369.65,,369.65,46,1168
4/17/02,369,370,368,369,,369,14,1180
4/18/02,370.5,378,370.5,377.8,,377.8,36,1179
4/19/02,379.5,379.5,373,374.25,,374.25,30,1184
4/22/02,371,376,370.2,370.55,,370.55,68,1178
4/23/02,370,374,369,371,,371,30,1189
4/24/02,374.5,374.5,370,371,,371,33,1203
4/25/02,372,372,365,367,,367,71,1222
4/26/02,365.5,369,365.5,366.8,,366.8,45,1246
4/29/02,365,365,362.5,362.8,,362.8,46,1257
4/30/02,360.5,361.5,355.2,355.5,,355.5,252,1303
5/1/02,353,353,349,351.1,,351.1,147,1333
5/2/02,355,355,346,348,,348,421,1284
5/3/02,353,355,347,351.05,,351.05,98,1270
5/6/02,350,356,350,355,,355,42,1280
5/7/02,353,358,352,358,,358,174,1240
5/8/02,358,360,357.5,359,,359,58,1220
5/9/02,353,357,350.25,352.5,,352.5,125,1204
5/10/02,348.25,357,346.5,354,,354,46,1196
5/13/02,351,353,348.5,349.1,,349.1,102,1224
5/14/02,354,356,350,353,,353,61,1205
5/15/02,356,369,356,368,,368,167,1168
5/16/02,366,382,365.2,370,,370,388,1107
5/17/02,370,375,368,374.5,,374.5,197,1000
5/20/02,378,385,377,382.8,,382.8,295,1094
5/21/02,382,382.5,368,370.15,,370.15,191,943
5/22/02,368,368,356,361,,361,403,653
5/23/02,353.5,357,353.5,354,,354,226,573
5/24/02,346,353.5,346,351,,351,327,406
5/28/02,352,356,349,355.8,,355.8,106,310
5/29/02,354,354,352,353.5,,353.5,169,211
5/30/02,354,354,352,352.25,,352.25,110,142
5/31/02,348,348.5,343,347.4,,347.4,58,117
6/3/02,346,351.25,346,351.25,,351.25,17,98
6/4/02,354.3,354.3,354.3,354.3,,354.3,0,100
6/5/02,351,351,349.5,349.5,,349.5,22,92
6/6/02,356,356,353,353,,353,1,93
6/7/02,358,358,351.4,351.4,,351.4,2,5
6/10/02,348.5,348.5,348.5,348.5,,348.5,0,3
6/11/02,343.5,343.5,343.5,343.5,,343.5,0,3
6/12/02,339,339,333.75,333.75,,333.75,2,3
6/13/02,335,335,332,332,,332,4,5
6/14/02,334.25,334.25,334.25,334.25,,334.25,0,4
6/17/02,334,334,334,334,,334,1,3
6/18/02,334.5,334.5,334.5,334.5,,334.5,0,2
6/19/02,334,334,334,334,,334,0,2
6/20/02,332.65,332.65,332.65,332.65,,332.65,2,2
6/21/02,328,328,328,328,,328,0,2
6/24/02,323.5,323.5,323.5,323.5,,323.5,0,0
6/25/02,321.65,321.65,321.65,321.65,,321.65,0,0
6/26/02,320,325,319,322,,322,51,1979
6/27/02,318,321,314,317,,317,69,1988
6/28/02,320,322.5,317,318.8,,318.8,63,2027
7/1/02,314.5,322,314.5,320,,320,60,2014
7/2/02,315.5,320,314.5,319,,319,89,2051
7/3/02,322,322,318,319,,319,48,2069
7/8/02,324.8,324.8,317,323,,323,78,2080
7/9/02,324.8,327.5,320.5,325.15,,325.15,77,2063
7/10/02,326,327.5,324,327,,327,66,2037
7/11/02,326,327,323,327,,327,57,2068
7/12/02,327,327,318,320,,320,56,2092
7/15/02,319,321.5,318.5,318.5,,318.5,26,2079
7/16/02,320,325,320,322.5,,322.5,90,2079
7/17/02,323,325,321,322,,322,55,2069
7/18/02,323,326,323,323.5,,323.5,36,2072
7/19/02,323,324,321.5,324,,324,77,2111
7/22/02,324,324,316.5,316.5,,316.5,58,2111
7/23/02,323.8,323.8,317,319,,319,194,2027
7/24/02,321,323,320.5,322,,322,56,2032
7/25/02,326,332,326,331.6,,331.6,206,2006
7/26/02,334,335,331,334.45,,334.45,132,1985
7/29/02,330,336,330,332.5,,332.5,99,1977
7/30/02,325,325,319,319.3,,319.3,183,1992
7/31/02,319,324,318.5,319.45,,319.45,267,2082
8/1/02,318,318,315.25,316.65,,316.65,104,2105
8/2/02,316.65,317.5,313,317.3,,317.3,225,2184
8/5/02,316,321.8,316,321.8,,321.8,33,2194
8/6/02,322,324,319,321,,321,158,2104
8/7/02,322,323,320,320,,320,60,2053
8/8/02,320,323.5,320,323.5,,323.5,55,2012
8/9/02,320,323.5,320,321.1,,321.1,69,2015
8/12/02,325.8,325.8,322,323.5,,323.5,31,2013
8/13/02,325.8,325.8,323,324.5,,324.5,27,2001
8/14/02,321,325.5,321,325.5,,325.5,72,1997
8/15/02,323,325,321,323.35,,323.35,278,1860
8/16/02,321,322,318.2,319.1,,319.1,78,1808
8/19/02,321,322,320,322,,322,80,1776
8/20/02,322,322.8,320.25,322,,322,301,1565
8/21/02,321,321,318,319,,319,327,1313
8/22/02,320,322,320,320.5,,320.5,334,1074
8/23/02,321.5,323,321.5,322,,322,345,790
8/26/02,324,334.35,323,334.35,,334.35,314,594
8/27/02,336,366,336,362.35,,362.35,404,378
8/28/02,368,380,344.75,344.75,,344.75,444,159
8/29/02,340,349,337,341.1,,341.1,97,77
8/30/02,333.5,333.5,325,327.8,,327.8,36,73
9/3/02,323.95,323.95,323.95,323.95,,323.95,10,34
9/4/02,323.5,323.5,322.5,322.5,,322.5,19,23
9/5/02,325,325,325,325,,325,1,23
9/6/02,332.4,332.4,332.4,332.4,,332.4,4,20
9/9/02,335,335,333.7,333.7,,333.7,2,16
9/10/02,336,336,331,331,,331,14,7
9/11/02,332,332,332,332,,332,0,7
9/12/02,333.5,333.5,331.5,331.5,,331.5,2,4
9/13/02,339.5,339.5,339.5,339.5,,339.5,0,2
9/16/02,335.5,335.5,335.5,335.5,,335.5,0,0
9/17/02,336.5,336.5,336.5,336.5,,336.5,0,0
9/18/02,336.5,336.5,336.5,336.5,,336.5,0,0
9/19/02,332,334,330.2,333.5,,333.5,33,1857
9/20/02,332,332,331,331,,331,15,1864
9/23/02,333,333,330,330,,330,23,1862
9/24/02,332,333.5,327,329.55,,329.55,51,1868
9/25/02,326,326,322.2,325.1,,325.1,33,1871
9/26/02,320.5,323,319,319.4,,319.4,143,1890
9/27/02,317.5,318.2,314.2,315.1,,315.1,236,1851
9/30/02,315,319.8,313,319,,319,138,1903
10/1/02,318.25,322.8,318.25,318.5,,318.5,23,1934
10/2/02,318.5,329,318.5,326.25,,326.25,150,1975
10/3/02,325.5,325.5,317,318,,318,79,1944
10/4/02,315,317,314.2,316,,316,54,1953
10/7/02,316,316,312,315.5,,315.5,148,1960
10/8/02,314,317.5,314,316.6,,316.6,22,1976
10/9/02,318.8,325.5,318.8,323,,323,28,1994
10/10/02,325,325,320,320,,320,29,1995
10/11/02,320,322,319,321.4,,321.4,32,1998
10/14/02,317.5,324,317.5,318.5,,318.5,24,1992
10/15/02,317.5,322.5,315.2,321.5,,321.5,101,2016
10/16/02,318.5,322,318.5,319.5,,319.5,33,2025
10/17/02,318.5,321.5,318.5,321.5,,321.5,21,2025
10/18/02,320.75,322.75,318.5,319,,319,42,2025
10/21/02,317,324.5,317,321.35,,321.35,107,2027
10/22/02,319,322,318,322,,322,35,2029
10/23/02,318,320,316,316,,316,69,2011
10/24/02,310,311.5,309,310.5,,310.5,169,1950
10/25/02,310.5,312,309.5,311.4,,311.4,136,1878
10/28/02,312,314.8,310,314,,314,40,1867
10/29/02,313,317.5,313,316,,316,58,1890
10/30/02,312,314,311.5,312.5,,312.5,12,1897
10/31/02,311.2,311.4,309.2,310.5,,310.5,157,1770
11/1/02,311,311,306,309.75,,309.75,206,1783
11/4/02,310,312.8,308,312.45,,312.45,85,1749
11/5/02,312.8,315,312.8,315,,315,33,1755
11/6/02,313,315,311.8,313,,313,145,1649
11/7/02,307.25,310,307.25,308.75,,308.75,34,1650
11/8/02,305,306,297.5,303.25,,303.25,589,1451
11/11/02,295,295,285.2,289.55,,289.55,905,1777
11/12/02,288,289,285.5,286,,286,131,1768
11/13/02,284.2,289,283,286,,286,322,1746
11/14/02,290,292.8,288,292.8,,292.8,290,1716
11/15/02,292,294,288.5,292.1,,292.1,178,1480
11/18/02,289.5,289.5,282.2,283,,283,137,1418
11/19/02,277.5,278.5,272.2,278.3,,278.3,431,1201
11/20/02,278.3,279.5,278.3,279.15,,279.15,288,1069
11/21/02,280,283,277.5,279.8,,279.8,751,572
11/22/02,280,280,272,272,,272,184,458
11/25/02,267,268,263,263.75,,263.75,208,368
11/26/02,270,270,266,266,,266,238,253
11/27/02,269,269,265,266,,266,87,193
12/2/02,270,270,255,262.05,,262.05,196,182
12/3/02,266,266,262,262,,262,8,168
12/4/02,253,257,253,253,,253,4,163
12/5/02,246.45,246.45,246.45,246.45,,246.45,19,152
12/6/02,249.5,249.5,249.5,249.5,,249.5,0,152
12/9/02,247.5,247.5,247.5,247.5,,247.5,46,75
12/10/02,247.15,247.15,247.15,247.15,,247.15,18,43
12/11/02,244,244,244,244,,244,0,19
12/12/02,242.5,242.5,242.5,242.5,,242.5,0,19
12/13/02,238.65,238.65,238.65,238.65,,238.65,0,19
12/16/02,239.25,239.25,239.25,239.25,,239.25,19,5
12/17/02,242.75,242.75,242.75,242.75,,242.75,0,5
12/18/02,247.55,247.55,247.55,247.55,,247.55,0,0
12/19/02,243,247.55,239.6,239.6,,239.6,17,17
12/20/02,229.7,229.7,229.7,229.7,,229.7,0,10
12/23/02,230,230,230,230,,230,0,0
12/24/02,235,235,235,235,,235,0,0
12/26/02,234,234,234,234,,234,0,0
12/27/02,238,239,236,238.75,,238.75,51,1944
12/30/02,234,239.5,234,239,,239,93,1930
12/31/02,236,239.5,234,238,,238,48,1941
1/2/03,234.5,239.8,232,239.8,,239.8,67,1922
1/3/03,240,242,233,241.55,,241.55,154,1976
1/6/03,242,246.5,242,244.95,,244.95,166,2013
1/7/03,243,244,240.2,242.2,,242.2,147,1988
1/8/03,244,259.8,243,259,,259,366,1908
1/9/03,260,265,256,263.65,,263.65,275,1924
1/10/03,266,269.8,265,269.3,,269.3,193,1915
1/13/03,268,268.75,248,255.55,,255.55,338,1923
1/14/03,245,255,243,250,,250,266,2021
1/15/03,248,248,245,245.4,,245.4,84,1968
1/16/03,245,250.5,244,250.5,,250.5,74,1967
1/17/03,255,260,255,258,,258,74,1960
1/21/03,269,269,261,264,,264,90,1954
1/22/03,271,274,267,271.75,,271.75,99,1925
1/23/03,265,273.8,265,269,,269,477,2058
1/24/03,269,269.5,266,269,,269,83,1986
1/27/03,268,268,263.5,266.35,,266.35,75,1950
1/28/03,263.25,269,261,267.35,,267.35,152,1921
1/29/03,265,270,263,268.95,,268.95,149,1958
1/30/03,265,265,255,258.15,,258.15,199,1880
1/31/03,257,262,255.5,259,,259,293,1743
2/3/03,263,268.8,263,267.65,,267.65,131,1730
2/4/03,268,271,267,268,,268,410,1726
2/5/03,267,269,264,264.5,,264.5,110,1767
2/6/03,261,264,250.2,252.65,,252.65,354,1686
2/7/03,251,253,249,250.5,,250.5,185,1645
2/10/03,248.5,253.9,248.5,251.05,,251.05,130,1606
2/11/03,250,254,248.5,252,,252,125,1586
2/12/03,252,259.8,252,253.55,,253.55,260,1501
2/13/03,254.75,255,253,255,,255,193,1365
2/14/03,254.5,258,252.25,254,,254,235,1287
2/18/03,249,260,249,251,,251,133,1195
2/19/03,252,255,252,255,,255,111,1124
2/20/03,253,255,252,254,,254,190,983
2/21/03,252,254,247,250.5,,250.5,219,907
2/24/03,250.5,252.5,250,250.65,,250.65,269,736
2/25/03,251,254,247.5,251.5,,251.5,413,683
2/26/03,249,252.5,248,252.05,,252.05,330,545
2/27/03,245,245,241,244,,244,327,371
2/28/03,243.5,245,240.5,242.2,,242.2,260,175
3/3/03,245,245,236,237.65,,237.65,78,152
3/4/03,239.9,241,238.9,238.9,,238.9,79,171
3/5/03,238,238,238,238,,238,7,166
3/6/03,235,238,235,237.55,,237.55,82,166
3/7/03,237.55,237.55,237.55,237.55,,237.55,0,99
3/10/03,241.15,241.15,241.15,241.15,,241.15,0,99
3/11/03,242.6,242.6,242.6,242.6,,242.6,0,99
3/12/03,237.5,237.5,235,235.9,,235.9,11,99
3/13/03,232.5,233.5,225,233.5,,233.5,12,99
3/14/03,233.6,233.6,233.6,233.6,,233.6,1,99
3/17/03,232.2,232.2,232.2,232.2,,232.2,0,99
3/18/03,233,235.2,233,235.2,,235.2,9,99
3/19/03,232.6,232.6,232.6,232.6,,232.6,0,99
3/20/03,229.3,229.3,229.3,229.3,,229.3,0,15
3/21/03,231,231,230,230,,230,6,16
3/24/03,216.35,216.35,216.35,216.35,,216.35,14,16
3/25/03,198,204.7,197.5,204.7,,204.7,6,20
3/26/03,197,197,194.8,194.8,,194.8,1,6
6/20/03,180,180,180,180,,180,2,32
6/23/03,180.3,180.3,180.3,180.3,,180.3,0,31
6/24/03,175,177.2,175,177.2,,177.2,1,31
6/25/03,182.15,182.15,182.15,182.15,,182.15,0,31
6/26/03,180.9,180.9,173.2,178.5,,178.5,139,2472
6/27/03,175,180,175,176.5,,176.5,65,2468
6/30/03,175,183.8,175,181.35,,181.35,106,2492
7/1/03,184,189.8,182.5,188.75,,188.75,287,2532
7/2/03,189,190.5,186,187.2,,187.2,407,2496
7/3/03,186,190,186,188,,188,129,2535
7/7/03,189,189,183,183,,183,76,2560
7/8/03,181,181,174.5,179.25,,179.25,196,2544
7/9/03,175.5,177.5,171,173.15,,173.15,144,2571
7/10/03,174,177,172,176,,176,154,2499
7/11/03,176,178,173.5,175.75,,175.75,33,2501
7/14/03,175.5,179.95,174,176.5,,176.5,113,2538
7/15/03,179.5,179.5,173.2,174.75,,174.75,117,2510
7/16/03,175,175,168,172,,172,154,2518
7/17/03,170.5,173,167.2,169.05,,169.05,132,2481
7/18/03,165,168.5,163,168.25,,168.25,155,2522
7/21/03,166,169,165.5,167.95,,167.95,318,2533
7/22/03,168,171,165.5,165.95,,165.95,155,2571
7/23/03,162,167.5,160,167.5,,167.5,186,2624
7/24/03,168.5,172,166,169,,169,130,2671
7/25/03,169,172.25,165,167.5,,167.5,167,2643
7/28/03,168,174.9,168,173.5,,173.5,140,2628
7/29/03,174,179.5,172,178.35,,178.35,487,2625
7/30/03,179,179.5,174.1,177,,177,161,2605
7/31/03,175,184,175,182,,182,222,2572
8/1/03,185,187,185,185.25,,185.25,293,2593
8/4/03,185.75,185.75,181,183.85,,183.85,192,2593
8/5/03,181.8,182,175,178.5,,178.5,280,2633
8/6/03,178.5,179,176.5,177.75,,177.75,408,2321
8/7/03,181,181,177.75,180,,180,45,2313
8/8/03,181,181,176.1,178.8,,178.8,62,2302
8/11/03,178,182.5,176,182.4,,182.4,249,2346
8/12/03,178.5,179,177,177,,177,452,2289
8/13/03,176,176,171,173.5,,173.5,260,2284
8/14/03,174,180.5,174,180.15,,180.15,316,2292
8/15/03,179.9,184,179.9,183,,183,294,2349
8/18/03,183,183,180,181,,181,482,2151
8/19/03,181,181,179.5,181,,181,231,2064
8/20/03,182,189.8,181.5,187.35,,187.35,364,1948
8/21/03,184.75,189.75,184.75,187,,187,314,1918
8/22/03,188,198,187.5,195.15,,195.15,679,1713
8/25/03,198,201.3,195,199.3,,199.3,314,1695
8/26/03,198,208,197,206.5,,206.5,849,1449
8/27/03,206,207,199,205.5,,205.5,644,1212
8/28/03,201,207,201,202.5,,202.5,976,1147
8/29/03,204,207,201.25,201.8,,201.8,6,1065
9/2/03,205,207,199,199.85,,199.85,238,493
9/3/03,198.5,201.5,193,200.8,,200.8,206,422
9/4/03,204.5,206.55,200,206.55,,206.55,33,422
9/5/03,215,222,215,220.4,,220.4,60,395
9/8/03,219,231,219,230.95,,230.95,55,185
9/9/03,232,234,230.9,230.9,,230.9,64,155
9/10/03,226,226,219.25,219.25,,219.25,55,152
9/11/03,217.5,217.5,217.5,217.5,,217.5,0,140
9/12/03,213.6,213.6,213.6,213.6,,213.6,0,140
9/15/03,205.55,205.55,205.55,205.55,,205.55,0,185
9/16/03,221.2,221.2,221.2,221.2,,221.2,0,140
9/17/03,215.75,215.75,215.75,215.75,,215.75,0,140
9/18/03,215,215,215,215,,215,0,140
9/19/03,221.25,221.25,221.25,221.25,,221.25,0,140
9/22/03,218.5,218.5,218.5,218.5,,218.5,0,136
9/23/03,216.5,216.5,216.5,216.5,,216.5,0,136
9/24/03,221,221,221,221,,221,0,31
9/25/03,219,219,216.85,216.85,,216.85,0,31
9/26/03,215,218,203.2,211.55,,211.55,441,5266
9/29/03,209,214.9,208,208.6,,208.6,162,5270
9/30/03,208,216,208,215.15,,215.15,240,5344
10/1/03,212,217.5,212,213.8,,213.8,155,5372
10/2/03,214.5,216,211,212.1,,212.1,84,5375
10/3/03,213,213.5,210,210.2,,210.2,196,5385
10/6/03,210.2,214,209.5,210.75,,210.75,183,5425
10/7/03,208,210,205,205.55,,205.55,179,5410
10/8/03,206,215.9,206,215,,215,375,5433
10/9/03,217,220,208.5,211.75,,211.75,354,5511
10/10/03,211,213.5,210,210.5,,210.5,230,5516
10/13/03,210.5,213.5,209.25,209.5,,209.5,85,5566
10/14/03,208.5,209.9,205.5,206.5,,206.5,271,5672
10/15/03,206,206.5,190.2,191.65,,191.65,978,5457
10/16/03,191.9,196,182.5,193,,193,1318,5203
10/17/03,196.9,199.5,190.1,196,,196,568,5203
10/20/03,196,198.9,192,197.2,,197.2,293,5093
10/21/03,196,200.9,193.5,198.85,,198.85,262,5082
10/22/03,198.5,202.5,198,201.65,,201.65,194,5020
10/23/03,203,204.8,201.65,202.45,,202.45,185,5143
10/24/03,201,201,193,198.05,,198.05,170,5183
10/27/03,197,200.5,197,199.05,,199.05,130,5233
10/28/03,198.1,200,196.1,199.7,,199.7,136,5232
10/29/03,195,207,195,206.5,,206.5,292,5249
10/30/03,206.6,225,205,209,,209,770,5082
10/31/03,210.5,210.5,205,208.15,,208.15,325,5134
11/3/03,206,213,205,210,,210,696,5212
11/4/03,208.1,210.75,207.2,208.1,,208.1,271,4859
11/5/03,209.8,212,208,208.4,,208.4,251,4875
11/6/03,208.1,209.3,206,206,,206,164,4838
11/7/03,207,209,205.5,206,,206,137,4973
11/10/03,210,210,202.25,204,,204,338,4764
11/11/03,203,203,195,199.25,,199.25,222,4693
11/12/03,198,200,195,199,,199,426,4591
11/13/03,199,203.8,198.5,202.35,,202.35,333,4502
11/14/03,202,205,202,203,,203,213,4483
11/17/03,202,202,198,199.05,,199.05,417,4186
11/18/03,200,203.5,200,203.45,,203.45,646,4068
11/19/03,204,204.4,197,198.25,,198.25,695,3775
11/20/03,198.5,199,196.5,196.5,,196.5,398,3787
11/21/03,202.95,202.95,195,195.75,,195.75,691,3545
11/24/03,194,194.5,192,192,,192,1625,2600
11/25/03,194.5,194.5,188,188.9,,188.9,1842,1550
11/26/03,188.45,189.5,187,188.8,,188.8,831,1348
12/1/03,189,189,186,189,,189,437,925
12/2/03,193,193.5,190,192.75,,192.75,259,525
12/3/03,190,193,190,192.35,,192.35,100,386
12/4/03,193.1,199,193.1,198.4,,198.4,147,291
12/5/03,201,201.3,196.5,201.3,,201.3,22,231
12/8/03,204,207.35,201,207.35,,207.35,19,216
12/9/03,205.5,213.3,205.5,213.3,,213.3,36,227
12/10/03,210.1,210.1,210.1,210.1,,210.1,1,119
12/11/03,210.1,210.1,207.9,207.9,,207.9,13,128
12/12/03,211.7,211.7,210.85,210.85,,210.85,10,125
12/15/03,206.5,206.75,206.5,206.75,,206.75,2,101
12/16/03,203,203,203,203,,203,31,131
12/17/03,203.05,203.05,203.05,203.05,,203.05,20,112
12/18/03,200.1,200.1,200.1,200.1,,200.1,2,87
12/19/03,198.75,198.75,198.75,198.75,,198.75,1,86
12/22/03,203,203,202.25,202.25,,202.25,3,89
12/23/03,206.15,206.15,206.15,206.15,,206.15,12,81
12/24/03,206.3,206.3,206.3,206.3,,206.3,13,86
12/29/03,209.85,209.85,201,204.2,,204.2,246,6707
12/30/03,203.5,204,200.2,201.45,,201.45,264,6841
12/31/03,204,204,194,197.5,,197.5,527,6826
1/5/04,199,204.9,198,204.8,,204.8,454,6969
1/6/04,205,208.5,203,204.65,,204.65,515,7031
1/7/04,202.75,205.8,198.6,204.75,,204.75,308,7103
1/8/04,201,206,201,204,,204,136,7107
1/9/04,205,209.5,203,208.55,,208.55,665,7397
1/12/04,211,222,208,219.4,,219.4,1012,7545
1/13/04,220.6,229.2,217,223.2,,223.2,1427,7815
1/14/04,222,225,212,221.2,,221.2,1127,8153
1/15/04,221,221,212.3,215.65,,215.65,308,8169
1/16/04,211,219.8,211,219.65,,219.65,482,8077
1/20/04,217.5,225,215,224.75,,224.75,418,8186
1/21/04,224.95,243.5,223.75,240.15,,240.15,1753,8597
1/22/04,241.3,255.5,238.5,253.5,,253.5,1903,8939
1/23/04,254,254,236,242.65,,242.65,1253,9037
1/26/04,246,250,239,240,,240,767,9241
1/27/04,239.05,247,222.55,244,,244,1515,9551
1/28/04,244,250,240,248.4,,248.4,1003,9704
1/29/04,242,246,224,228.05,,228.05,1154,9580
1/30/04,229,235.9,229,231.55,,231.55,834,9353
2/2/04,232,236.8,226,226.8,,226.8,1074,9113
2/3/04,223,239.8,222,237.2,,237.2,1252,8716
2/4/04,233,243.5,231,240.2,,240.2,687,8644
2/5/04,240,243,238,241,,241,307,8453
2/6/04,237,246.8,235,241.55,,241.55,634,8456
2/9/04,244,244,239,242.6,,242.6,322,8416
2/10/04,242.6,243.5,237,241.5,,241.5,1359,7698
2/11/04,242.1,242.1,238,241.35,,241.35,978,7693
2/12/04,247,248.5,242,248.35,,248.35,1146,7438
2/13/04,248.35,251.25,242.5,244.2,,244.2,1129,7416
2/17/04,247,248,241.2,246,,246,1091,7170
2/18/04,246.9,251,245,248.3,,248.3,694,7046
2/19/04,248,248,241,243.25,,243.25,732,6373
2/20/04,243.5,244,230,233,,233,1638,6067
2/23/04,233,235,222,229.1,,229.1,1943,5350
2/24/04,229,239.9,229,234.4,,234.4,1887,4667
2/25/04,236,237,225,226,,226,1982,3413
2/26/04,226,230,224.5,226.15,,226.15,2180,2786
2/27/04,226,231,226,229.15,,229.15,1736,2417
3/1/04,236.1,243,228.25,239.15,,239.15,468,2417
3/2/04,241,241,236,240,,240,192,1446
3/3/04,237,240,233,233,,233,176,1430
3/4/04,235,243.35,235,243.35,,243.35,137,1231
3/5/04,244,249.85,244,249.85,,249.85,20,1210
3/8/04,255,265,255,265,,265,246,802
3/9/04,255,258.75,255,258.75,,258.75,4,517
3/10/04,270.6,270.6,270.6,270.6,,270.6,0,459
3/11/04,275,275.95,275,275.95,,275.95,160,474
3/12/04,276.55,276.55,276.55,276.55,,276.55,57,296
3/15/04,281,281,277.75,277.75,,277.75,3,250
3/16/04,279,279.6,279,279.3,,279.3,3,182
3/17/04,273.3,273.3,273.3,273.3,,273.3,0,181
3/18/04,279.95,279.95,279.95,279.95,,279.95,0,176
3/19/04,276,276,276,276,,276,0,176
3/22/04,288.9,289.05,288.9,288.9,,288.9,1,163
3/23/04,291,291,289.05,289.05,,289.05,2,164
3/24/04,292,292,286.5,286.5,,286.5,42,150
3/25/04,287.4,287.4,287.4,287.4,,287.4,0,108
3/26/04,289.7,289.7,289.7,289.7,,289.7,0,108
3/29/04,290,293,287,288.9,,288.9,535,10823
3/30/04,288,293.5,285,289.1,,289.1,626,11053
3/31/04,290,292,286,289.95,,289.95,713,10884
4/1/04,291,302,288,301.2,,301.2,1592,11354
4/2/04,301.5,318,296,305.95,,305.95,2244,11441
4/5/04,309,319,305,309.95,,309.95,978,11507
4/6/04,310,316.5,308,315.65,,315.65,808,11575
4/7/04,316,332,316,322.5,,322.5,1241,11882
